Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:15:00,4.415538088330652,2.783952502347474,0.0,0.07359230147217753,0.0463992083724579,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8136153684857668,0.05,0.0,0.0,0.3060169920819179,2.4633521769322226,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5455.156171352748,20.000000000000057,1.9642995720508536,1583.909431574123,3.3448632851524334,0.46875208333333335,1,6570.313519593537,6570.313519593537,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.44060710220741,51.666666666666686,46.10666666666668,0.0,50.864358304298136,0.0,0.0,0.0,36.44060710220741,50.103659713852984,50.864358304298136,49.72331041863042,12.43753247303448,18.812179941764214,-0.6878200582358431,8.749921219957667,2.8233343146496703,4.073745701804166,2.2,9.236100170605994,4965.538478907876,-1016.429463958568,-214.58879901705248,-228.6412646496921,-946.8827953383012,-0.0,-0.0,466.0198231086724,206.04336442660448,0.0,0.043742008911302914,0.0,0.0,0.40938192573260956,0.0,-8.754720215242997,0.21938751839151066,8.86119333082031,0.0028937181706918135,46.86906695588825,1.2256946493678045,0.31168965064624565,-2660.2921493647814,59.95325383209062,0.27184172728319994,-220.8045562551319,6.215757238079426,0.16517467666087,-403.2969978324847,174.6557331827926
2025-01-01 12:16:00,4.41608741984307,2.7843073354510306,0.0,0.07360145699738449,0.046405122257517174,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8141646999981846,0.05,0.0,0.0,0.3060169920819179,2.463707010035779,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5454.94963921355,20.000000000000057,1.9638973643898299,1583.8494647843695,3.345412616664851,0.46875208333333335,1,6570.047020664585,6570.047020664585,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.42739454224046,51.666666666666686,46.10666666666668,0.0,50.860944206950506,0.0,0.0,0.0,36.42739454224046,50.10059123350639,50.860944206950506,49.720414746784336,12.43753247303448,18.82045448823654,-0.6795455117635179,8.753973940155971,2.829168437682274,4.106181932703867,2.2,9.236100170605994,4964.832523324651,-1018.3076140292897,-216.63316021254298,-236.82145080652106,-947.6515606849644,-0.0,-0.0,466.0198231086724,206.07078339158417,0.0,0.043755727862264004,0.0,0.0,0.40951032154028427,0.0,-8.48537831260633,0.21928628525629318,8.865327477759319,0.0028938802086976192,46.85882999265916,1.2256597929288335,0.311721880509922,-2662.2134417038646,60.05636289020567,0.27184172728319994,-222.87118553748724,6.238025324944248,0.1658025578212859,-411.8380312367078,175.0165804301867
2025-01-01 12:17:00,4.416640619911987,2.784664667395229,0.0,0.07361067699853312,0.046411077789920485,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8147179000671017,0.05,0.0,0.0,0.3060169920819179,2.4640643419799777,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5454.741673508904,20.000000000000057,1.9634924657856812,1583.7890817576172,3.3459658167337682,0.46875208333333335,1,6569.778671933187,6569.778671933187,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.41411772985495,51.666666666666686,46.10666666666668,0.0,50.85753135843477,0.0,0.0,0.0,36.41411772985495,50.09752386572305,50.85753135843477,49.717520119367194,12.43753247303448,18.828785375134316,-0.6712146248657405,8.757958499316311,2.8349127932325215,4.138340982892927,2.2,9.236100170605994,4964.37498628304,-1020.1538642783739,-218.63552990991684,-244.99803468554555,-948.4258100467719,-0.0,-0.0,466.0198231086724,206.0958276410474,0.0,0.043769537949094474,0.0,0.0,0.40963957028952797,0.0,-7.960700287764666,0.21918433118708072,8.868825956170118,0.0028940422159188794,46.8486647972275,1.2256247019908952,0.3117535650643311,-2664.102724729149,60.15977869315795,0.27184172728319994,-224.90601636331297,6.2704864533961455,0.16642273490212794,-420.35257011301906,175.3545354274735
2025-01-01 12:18:00,4.41719790748158,2.785024639604037,0.0,0.073619965124693,0.046417077326733946,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8152751876366953,0.05,0.0,0.0,0.3060169920819179,2.4644243141887854,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5454.53219235459,20.000000000000057,1.9630847189705944,1583.72825871871,3.346523104303362,0.46875208333333335,1,6569.508367739966,6569.508367739966,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.400772881535836,51.666666666666686,46.10666666666668,0.0,50.8541197645388,0.0,0.0,0.0,36.400772881535836,50.09445761591334,50.8541197645388,49.714626541600616,12.43753247303448,18.837175859733332,-0.662824140266725,8.76187744135572,2.840572039591395,4.170220521306796,2.2,9.236100170605994,4963.650930839638,-1021.969456710955,-220.61771285940708,-253.16889064654475,-949.2058513304377,-0.0,-0.0,466.0198231086724,206.11861808717123,0.0,0.043783444525163126,0.0,0.0,0.40976972208257606,0.0,-7.695233293186817,0.21908161279968222,8.873021796557385,0.002894204192632968,46.838575985725164,1.2255893629220533,0.31178472470147905,-2665.961189412004,60.26347398233885,0.27184172728319994,-226.91069884531592,6.292985985908853,0.16703524901017006,-428.8385720780435,175.66968143149882
2025-01-01 12:19:00,4.417758870197616,2.7853869857229308,0.0,0.0736293145032936,0.046423116428715515,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8158361503527316,0.05,0.0,0.0,0.3060169920819179,2.4647866603076793,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5454.321351167062,20.000000000000057,1.962674428574073,1583.6670407929532,3.3470840670193978,0.46875208333333335,1,6569.236308626681,6569.236308626681,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.387367273052895,51.666666666666686,46.10666666666668,0.0,50.85070943139248,0.0,0.0,0.0,36.387367273052895,50.091392489806225,50.85070943139248,49.71173401901311,12.43753247303448,18.84561969456087,-0.6543803054391866,8.765733245123151,2.8461483885330185,4.201818370522943,2.2,9.236100170605994,4963.173091974965,-1023.7555368647495,-222.56009293369334,-261.33119887501266,-949.9911088073734,-0.0,-0.0,466.0198231086724,206.1392727800012,0.0,0.04379743719053319,0.0,0.0,0.40990067958630994,0.0,-7.176973493395934,0.218978216898344,8.87724608285875,0.002894366139135025,46.8285540690672,1.225553801986792,0.31181537928521835,-2667.7899968727265,60.3674192150236,0.27184172728319994,-228.88601646323173,6.325923529538395,0.16764014253274054,-437.2940477694503,175.96284889443763
2025-01-01 12:20:00,4.418323726626429,2.7857518469318165,0.0,0.07363872877710716,0.04642919744886361,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8164010067815446,0.05,0.0,0.0,0.3060169920819179,2.465151521516565,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5454.109068202529,20.000000000000057,1.9622614376028618,1583.6054042459646,3.3476489234482116,0.46875208333333335,1,6568.96238911516,6568.96238911516,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.373897126797864,51.666666666666686,46.10666666666668,0.0,50.847300364467834,0.0,0.0,0.0,36.373897126797864,50.088328492518016,50.847300364467834,49.70884255654312,12.43753247303448,18.854120131292976,-0.6458798687070804,8.769528320485048,2.851646110529118,4.23313253142276,2.2,9.236100170605994,4962.432067857508,-1025.5132892049614,-224.48488132565723,-269.4829247550088,-950.7818898544847,-0.0,-0.0,466.0198231086724,206.15790691117903,0.0,0.0438115212894591,0.0,0.0,0.4100324928176636,0.0,-6.914933599208723,0.2188741001716465,8.881500577467511,0.00289452805568392,46.81860366010185,1.2255180055766326,0.3118455481207235,-2669.5902764685525,60.47158301762632,0.27184172728319994,-230.8334819520282,6.348600626370959,0.16823745960325337,-445.7170684268427,176.23414367183392
2025-01-01 12:21:00,4.418892070763,2.786118960977359,0.0,0.07364820117938334,0.04643531601628932,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8169693509181157,0.05,0.0,0.0,0.3060169920819179,2.4655186355621077,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5453.895496441379,20.000000000000057,1.9618460457143707,1583.5433934957352,3.3482172675847823,0.46875208333333335,1,6568.6868066037805,6568.6868066037805,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.36036960175513,51.666666666666686,46.10666666666668,0.0,50.84389256957835,0.0,0.0,0.0,36.36036960175513,50.08526562948312,50.84389256957835,49.705952159435505,12.43753247303448,18.86267102256531,-0.6373289774347484,8.773265001765118,2.85706701503664,4.264161159345941,2.2,9.236100170605994,4961.934911271617,-1027.2437949123644,-226.37182443182618,-277.6213530256282,-951.5776274684073,-0.0,-0.0,466.0198231086724,206.1746328291916,0.0,0.04382568659330244,0.0,0.0,0.4101650660467014,0.0,-6.402780810026684,0.2187693479103133,8.8857819357293,0.0028946899425562754,46.80871544389492,1.225481999531234,0.3118752499029298,-2671.3631226269817,60.575934218882054,0.27184172728319994,-232.75373627808372,6.381911846257536,0.16882724563732768,-454.105760495691,176.48440747006285
2025-01-01 12:22:00,4.419464120996744,2.7864884689251848,0.0,0.07365773534994573,0.04644147448208641,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8175414011518587,0.05,0.0,0.0,0.3060169920819179,2.4658881435099334,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5453.680554204793,20.000000000000057,1.9614280960430839,1583.480984826748,3.3487893178185253,0.46875208333333335,1,6568.409455698207,6568.409455698207,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.34678092324167,51.666666666666686,46.10666666666668,0.0,50.840486051890196,0.0,0.0,0.0,36.34678092324167,50.0822039055331,50.840486051890196,49.703062832354554,12.43753247303448,18.871275617474712,-0.6287243825253448,8.776945547526742,2.8624150649637707,4.294902587010748,2.2,9.236100170605994,4961.177757543191,-1028.9481674635979,-228.2434813293,-285.7445543253365,-952.3786287775879,-0.0,-0.0,466.0198231086724,206.18956000143277,0.0,0.043839938442201985,0.0,0.0,0.410298449251839,0.0,-6.143990992686739,0.2186639168343529,8.88942497244669,0.0028948517999930986,46.79889403415215,1.2254457702529014,0.31190450271538495,-2673.109594688541,60.680442398195375,0.27184172728319994,-234.64818322771782,6.404701898417811,0.1694095477638398,-462.4583127396552,176.71375841431868
2025-01-01 12:23:00,4.420039477726083,2.7868601126581747,0.0,0.07366732462876804,0.04644766854430291,0.0,0.07024690869104637,0.0,0.4816758111538389,3.818116757881198,0.05,0.0,0.0,0.3060169920819179,2.4662597872429233,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5453.464392017355,20.000000000000057,1.9610078832382178,1583.418221943949,3.3493646745478647,0.46875208333333335,1,6568.13053062797,6568.13053062797,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.333138132415755,51.666666666666686,46.10666666666668,0.0,50.83708081691077,0.0,0.0,0.0,36.333138132415755,50.079143325817384,50.83708081691077,49.700174580270705,12.43753247303448,18.879927869527144,-0.6200721304729129,8.780572136325702,2.867691746479597,4.325355299468523,2.2,9.236100170605994,4960.6621714545945,-1030.6274146956725,-230.079082304236,-293.849930527035,-953.1843355815828,-0.0,-0.0,466.0198231086724,206.20279508760038,0.0,0.043854266780010434,0.0,0.0,0.41043254831748693,0.0,-5.637708089849696,0.21855789071203993,8.8937600469399,0.0028950136282531523,46.78913029044497,1.2254093431533224,0.3119333239970529,-2674.830714839186,60.78507819956427,0.27184172728319994,-236.51734924861387,6.438266944377866,0.16998441434402073,-470.7729703763148,176.9230398492798
2025-01-01 12:24:00,4.4206183593566015,2.787234033252398,0.0,0.07367697265594336,0.04645390055420663,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8186956395117164,0.05,0.0,0.0,0.3060169920819179,2.4666337078371465,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5453.246928192851,20.000000000000057,1.9605852504218897,1583.3550811296736,3.3499435561783826,0.46875208333333335,1,6567.8499259891905,6567.8499259891905,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.31943745383492,51.666666666666686,46.10666666666668,0.0,50.8336768695108,0.0,0.0,0.0,36.31943745383492,50.07608389489252,50.8336768695108,49.69728740758338,12.43753247303448,18.888631028129375,-0.6113689718706823,8.784146868344369,2.872900774201803,4.355517955657411,2.2,9.236100170605994,4959.8897092918005,-1032.2825746238227,-231.90145174202448,-301.9356675439061,-953.9950550312499,-0.0,-0.0,466.0198231086724,206.21444190094425,0.0,0.043868676947515874,0.0,0.0,0.4105674132281377,0.0,-5.38198697847227,0.2184512262557108,8.898122216524598,0.0028951754275602436,46.779428831242335,1.2253727046334764,0.3119617305558485,-2676.5274688350014,60.88981308150502,0.27184172728319994,-238.3625501748116,6.461098432787124,0.170551895376407,-479.0480417953594,177.11237425145322
2025-01-01 12:25:00,4.421200372689723,2.787609976726666,0.0,0.07368667287816205,0.04646016627877777,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8192776528448387,0.05,0.0,0.0,0.3060169920819179,2.4670096513114146,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5453.02831080101,20.000000000000057,1.9601604872400074,1583.2916053760991,3.3505255695115053,0.46875208333333335,1,6567.567832843775,6567.567832843775,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.30568581108449,51.666666666666686,46.10666666666668,0.0,50.830274214902325,0.0,0.0,0.0,36.30568581108449,50.07302561763292,50.830274214902325,49.694401318998224,12.43753247303448,18.89737914758315,-0.6026208524169085,8.78767176279906,2.8780433734000614,4.385389362505131,2.2,9.236100170605994,4959.356560556489,-1033.9145797275346,-233.6894331219672,-309.99929331547395,-954.8102377307446,-0.0,-0.0,466.0198231086724,206.22460142812557,0.0,0.04388315906085258,0.0,0.0,0.41070295148058694,0.0,-4.88133562244866,0.21834400571419066,8.902508247479052,0.0028953371981559513,46.76978068971187,1.2253358796774603,0.3119897385485571,-2678.20080472299,60.9946196193563,0.27184172728319994,-240.18422003524213,6.494786913274945,0.17111204200615998,-487.2818923040403,177.2825989885664
2025-01-01 12:26:00,4.421785736248386,2.787988084232851,0.0,0.0736964289374731,0.046466468070547516,0.0,0.07024690869104637,0.0,0.4816758111538389,3.8198630164035006,0.05,0.0,0.0,0.3060169920819179,2.4673877588175994,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5452.808458110509,20.000000000000057,1.9597334367301678,1583.2277709524633,3.351110933070167,0.46875208333333335,1,6567.284145729638,6567.284145729638,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.29187942630302,51.666666666666686,46.10666666666668,0.0,50.82687285767133,0.0,0.0,0.0,36.29187942630302,50.069968498330034,50.82687285767133,49.69151631865939,12.43753247303448,18.906175479100792,-0.5938245208992647,8.791148760923287,2.883123053648691,4.414968495396297,2.2,9.236100170605994,4958.569583171663,-1035.5243918824658,-235.46601753344393,-318.00959713273073,-955.6301909959114,-0.0,-0.0,466.0198231086724,206.23337183801192,0.0,0.043897718463901794,0.0,0.0,0.41083921308827603,0.0,-4.628507051606377,0.218236185772462,8.906919901922063,0.002895498940247554,46.760190490900754,1.2252988546786754,0.3120173635050427,-2679.85163421035,61.09947137542077,0.27184172728319994,-241.98360203115715,6.5175844977132105,0.17166490690997965,-495.47295050979864,177.46335337706793
2025-01-01 12:27:00,4.422374063174526,2.788368105885331,0.0,0.07370623438624209,0.04647280176475552,0.0,0.07024690869104637,0.0,0.4816758111538389,3.820451343329641,0.05,0.0,0.0,0.3060169920819179,2.4677677804700795,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5452.587515760609,20.000000000000057,1.9593043835859438,1583.1636201452548,3.351699259996307,0.46875208333333335,1,6566.99905257253,6566.99905257253,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.27802510674045,51.666666666666686,46.10666666666668,0.0,50.82347280274534,0.0,0.0,0.0,36.27802510674045,50.0669125415934,50.82347280274534,49.688632411017444,12.43753247303448,18.91501417676154,-0.5849858232385152,8.79457972452966,2.888140842686983,4.444255426977192,2.2,9.236100170605994,4958.019713064998,-1037.1128685900921,-237.2097806764043,-326.05643890168045,-956.4543741506596,-0.0,-0.0,466.0198231086724,206.24084849135463,0.0,0.04391234544329446,0.0,0.0,0.4109761071436809,0.0,-4.133251653623574,0.2181278471761484,8.910685820679703,0.0028956606540601277,46.75064943925788,1.2252616541979808,0.3120446203172997,-2681.4808319372246,61.20434320187782,0.27184172728319994,-243.7610602200338,6.551279543629483,0.1722105615710074,-503.61996807747,177.56352917578954
2025-01-01 12:28:00,4.422965572178951,2.788750182957331,0.0,0.07371609286964918,0.04647916971595552,0.0,0.07024690869104637,0.0,0.4816758111538389,3.821042852334066,0.05,0.0,0.0,0.3060169920819179,2.4681498575420795,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5452.36540194876,20.000000000000057,1.9588731707112312,1583.0991292030308,3.3522907690007324,0.46875208333333335,1,6566.712447818457,6566.712447818457,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.26411907093505,51.666666666666686,46.10666666666668,0.0,50.820074054436354,0.0,0.0,0.0,36.26411907093505,50.06385775145939,50.820074054436354,49.68574959997091,12.43753247303448,18.923898494610025,-0.5761015053900316,8.79796643987373,2.89310007527425,4.473247375838686,2.2,9.236100170605994,4957.218986357379,-1038.6808970197962,-238.94381372754683,-334.0390542645905,-957.2830947757539,-0.0,-0.0,466.0198231086724,206.24712395106562,0.0,0.043927045347663105,0.0,0.0,0.4111136837047099,0.0,-3.8831439242993895,0.21801894656987617,8.915143876877988,0.002895822339785093,46.74116216751656,1.2252242646169236,0.31207152327060655,-2683.089237268806,61.309211045979,0.27184172728319994,-245.51777587816815,6.573962150621309,0.1727490227352675,-511.7209197109198,177.6818654463293
2025-01-01 12:29:00,4.42355988265672,2.789134069602346,0.0,0.07372599804427866,0.046485567826705765,0.0,0.07024690869104637,0.0,0.4816758111538389,3.821637162811835,0.05,0.0,0.0,0.3060169920819179,2.4685337441870945,0.01458333333333334,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.015078878837719297,0.0,On,0.002696741589496142,0.0,On,0.052471288263830934,0,On,0.013252442467625157,0,On,0.3643169165603311,0.27323768742024823,On,0.031471789442710146,0,On,0.028928923134279576,0,On,0,0,Off,HP On,5452.1422599175785,20.000000000000057,1.95844007791701,1583.0343397164115,3.352885079478502,0.46875208333333335,1,6566.424516300656,6566.424516300656,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,36.25016801132028,51.666666666666686,46.10666666666668,0.0,50.81667661739822,0.0,0.0,0.0,36.25016801132028,50.06080413228274,50.81667661739822,49.68286788972501,12.43753247303448,18.932822685102426,-0.5671773148976307,8.801310616955835,2.898001575857432,4.501944975104583,2.2,9.236100170605994,4956.653213038995,-1040.2292620187477,-240.64655450105656,-341.97478138108676,-958.1158207954378,-0.0,-0.0,466.0198231086724,206.25228799341443,0.0,0.04394180863170815,0.0,0.0,0.41125185343680326,0.0,-3.393049191818335,0.2179095632178189,8.919623015091616,0.002895983997631697,46.73172004852817,1.2251867100790883,0.31209808603841094,-2684.677653923608,61.41405218844871,0.27184172728319994,-247.2540410505131,6.607486549456528,0.1732803691677504,-519.7747484171273,177.79996703604053
