Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,9.507089678821348,0.2181107889178862,0.0,9.507089678821348,0.2181107889178862,0.0,0.04834305688260545,0.0,0.3387257115915198,9.070020910347221,0.05,0.0,0.0,0.20352745558455287,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002412620614035087,0.0,0.045930436268570365,0.0,0.029262845030067233,0.0,0.23172754663074818,0.1737956599730611,0.03809292578204866,0.0,0.0,0.0,6649.184205111127,19.77777777777783,0.31666666666666665,2420.836705236095,8.743703332222223,0.326317578125,0.31666666666666665,8743.703332222221,27611.694733333334,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,33.68501062406926,51.66666666666668,46.10666666666668,0.0,51.20934017934433,0.0382569238123313,103.88865556954286,0.0,33.68501062406926,48.371492198898444,51.20934017934433,46.95256820867551,12.43753247303448,19.496079226503685,-0.05882417296678882,9.648738135250545,1.1087688795387414,0.85,9.236100170605994,3424.715493724464,-1559.0666521926512,30.664867969507046,-3853.5269864330594,0.0,0.0,378.93814447992423,1336.1942647874364,0.6997500000000001,0.1573846568031058,0.0,0.0,1.4729646736954622,46.183230052,250.12013056647166,0.20759333870403282,9.138590164275927,0.0028537256417610255,269.3014898008879,1.2240499630324835,0.3483341780849937,-4040.5898202018248,60.6864627730787,0.12317367008885975,-60.390402468904576,91.05527043841163
2025-01-01 11:00:00,13.958593793898682,0.2026607322589777,0.0,13.958593793898682,0.2026607322589777,0.0,0.019496641662712675,0.6999710417777778,0.30014902733319304,12.888977083125,0.05,0.0,0.0,0.18807739892564437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002412620614035087,0.0,0.017084021048677588,0.0,0.01128623631695178,0.0,0.21112747108553684,0.1583456033141526,0.03809292578204866,0.0,0.0,0.0,9448.840712526338,21.16666666666671,0.45,3440.1363705986614,12.425262629999999,0.46371445312500004,0.45,12425.262630000001,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,699.9710417777777,0.2,32.18924627859765,51.66666666666668,46.10666666666668,0.0,50.86366936141855,0.08184974575614876,218.62090818506493,699.9710417777777,32.18924627859765,48.30453103330113,50.86366936141855,47.02496186924243,12.43753247303448,20.74630855284976,-0.1377800121482823,10.843598510640566,3.7334211014748906,1.95,9.236100170605994,6156.099970947349,-339.2609927015494,-155.1387654256684,-3867.492626985771,0.0,0.0,270.0754509393362,1594.9952084201948,0.050025,0.15761703216970485,0.0,0.0,1.4751394772181823,3.3016307014666664,304.6764344674447,0.1952467831454475,9.756307170645671,0.002900722784094707,179.79822441749403,1.2182385403861742,0.3297874318525437,-3828.7600583727453,49.362695072534244,0.13795470559869932,-326.17163308935045,171.032867663682
2025-01-01 12:00:00,10.014704431528312,0.22553970818265637,0.0,10.014704431528312,0.22553970818265637,0.0,0.056110075253118195,0.0,0.36120392433074916,9.547390431944445,0.05,0.0,0.0,0.21095637484932303,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0025131464729532165,0.0,0.053596928780164976,0.0,0.04299016316724089,0.0,0.23965065260967564,0.1797379894572567,0.03693859469774416,0.0,0.0,0.0,6999.141268538029,21.16666666666671,0.3333333333333333,2548.249163406416,9.203898244444444,0.34349218750000005,0.3333333333333333,9203.898244444445,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,33.23422230347815,51.66666666666668,46.10666666666668,0.0,51.38700356628784,0.14790712754446386,403.3118514198078,0.0,33.23422230347815,49.43319225632702,51.38700356628784,48.456286601346605,12.43753247303448,20.89863610855202,-0.05370166629138004,10.808308316685567,5.752058683537235,3.05,9.236100170605994,4212.058205098792,-1005.322392700411,-400.5147517436068,-3576.2273140510583,0.0,0.0,426.2664929074459,1615.0141484305645,0.9495000000000001,0.1539941607978538,0.0,0.0,1.4412329855913952,62.666633704,362.87775770437594,0.19551486563154002,9.858744047694824,0.00293447515301865,139.64417611974443,1.2169693392176337,0.36275456632532077,-3616.7316724601883,63.16011635336093,0.16793795963147182,-585.7748613381344,185.26010959452773
2025-01-01 13:00:00,7.5260602434754755,0.2029588561427132,0.0,7.5260602434754755,0.2029588561427132,0.0,0.01782795466824245,0.0,0.2976894648488996,7.160542823958333,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0028147240497076024,0.0,0.015013230618534849,0.0,0.009583506405315531,0.0,0.2095428498897514,0.1571571374173135,0.03693859469774416,0.0,0.0,0.0,5249.355951403521,21.16666666666671,0.25,1911.186872554812,6.902923683333333,0.257619140625,0.25,6902.923683333333,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,31.769359897000058,51.66666666666668,46.10666666666668,0.0,50.90325300776892,0.0,0.0,0.0,31.769359897000058,48.08602998768128,50.90325300776892,46.67741847763747,12.43753247303448,20.863608529555062,-0.059250070218019604,10.907785063912915,7.423546460004009,4.45,9.236100170605994,2752.232618650652,-987.7488657272926,-478.12190034900357,-3104.605449300642,0.0,0.0,263.9108253271153,1388.7071572567495,0.0,0.14616126070669366,0.0,0.0,1.3679247904901486,0.0,343.57129122065703,0.19702265532407723,9.858912001534906,0.002952284495999444,53.47414984786187,1.2165293976630676,0.3526313546345866,-2966.4543611776503,67.51862289554562,0.1709679498339484,-661.6603980903095,183.53849774130597
2025-01-01 14:00:00,7.246819905496151,0.22197431049213903,0.0,7.24681990549615,0.22197431049213903,0.0,0.05017193725395606,0.5833092014814816,0.35753498599682465,6.205803780763889,0.05,0.0,0.0,0.2073909771588057,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0030157757675438593,0.0,0.0471561614864122,0.0,0.04407508842067284,0.0,0.23489678902231914,0.17617259176673933,0.03693859469774416,0.0,0.0,0.0,4549.441824549719,21.16666666666671,0.21666666666666667,1656.3619562141705,5.982533858888889,0.22326992187500003,0.21666666666666667,5982.533858888889,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,583.3092014814815,0.16666666666666666,31.82610011356542,51.66666666666668,46.10666666666668,0.0,50.62297445468116,0.03903050782187927,103.88865556954286,583.3092014814815,31.82610011356542,48.16795014580786,50.62297445468116,46.94043799137121,12.43753247303448,20.918679494035523,-0.04831432129929869,11.386589107525081,8.51138778735394,4.7,9.236100170605994,2214.393311999886,-1161.6609842296118,-746.6584704995656,-3021.7513304214826,0.0,0.0,407.07739497894084,1051.5673500485907,0.7992750000000001,0.14427030538454078,0.0,0.0,1.3502273195571837,52.75184165746667,279.62542289270937,0.19704185340719396,9.892537523349864,0.0029641126264266324,32.23447076339849,1.21568202592394,0.333110618990639,-2882.5640715959703,64.54113115218836,0.17439991828858128,-863.9390855177261,117.2806150181605
2025-01-01 15:00:00,8.245473209550031,0.22801226218969844,0.0,8.245473209550031,0.22801226218969844,0.0,0.061607121907682624,0.1166618402962963,0.37929190179049743,7.637912345555555,0.05,0.0,0.0,0.2134289288563651,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003518405062134503,0.0,0.05808871684554813,0.0,0.05662707086662856,0.0,0.2439384511394481,0.18295383835458603,0.03809292578204866,0.0,0.0,0.0,5599.313014830423,21.16666666666671,0.26666666666666666,2038.5993307251329,7.363118595555556,0.27479375,0.26666666666666666,7363.118595555556,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,116.6618402962963,0.03333333333333333,33.78093724747189,51.66666666666668,46.10666666666668,0.0,51.355578613827106,0.17764255699257245,481.14089473369097,116.6618402962963,33.78093724747189,49.88591106533341,51.355578613827106,49.151077291086565,12.43753247303448,20.869776950941457,-0.06469547663402521,11.213580190081482,8.102706095295373,4.15,9.236100170605994,3088.0351275959642,-776.0837976061473,-883.8654196865047,-3170.397333626684,0.0,0.0,451.66402094437007,705.8738145212028,0.9990000000000001,0.14657101245795678,0.0,0.0,1.3717596614798313,65.933614608,207.45542544785562,0.19766677990200499,9.871019201134562,0.002964531271749585,13.280265505367192,1.2158840552582546,0.31739647853897235,-2884.722379407714,70.03925107643411,0.1706206048664299,-872.0638720727875,-11.801547613717272
2025-01-01 16:00:00,8.763903944836208,0.2249989149627407,0.0,8.763903944836208,0.2249989149627407,0.0,0.05423630611748565,0.6416401216296297,0.3801151715335369,7.637912345555555,0.05,0.0,0.0,0.21041558162940738,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00442313779239766,0.0,0.049813168325087996,0.0,0.04761616390062433,0.0,0.23694747527568863,0.1777106064567664,0.05194489879370272,0.0,0.0,0.0,5599.313014830423,21.16666666666671,0.26666666666666666,2038.5993307251329,7.363118595555556,0.27479375,0.26666666666666666,7363.118595555556,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,641.6401216296297,0.18333333333333332,33.35535286140158,51.66666666666668,46.10666666666668,0.0,51.15750559573144,0.2526290432568449,681.5725433577585,641.6401216296297,33.35535286140158,49.49505372977584,51.15750559573144,48.663827796798046,12.43753247303448,20.872440776929565,-0.05598244684899066,11.164028796876202,6.701393303154973,3.05,9.236100170605994,2571.8596687762088,-1582.9399903422643,-980.233709525779,-3558.3410187592212,0.0,0.0,431.7538701960217,271.66525956262126,0.9990000000000001,0.15328539716705755,0.0,0.0,1.4345996592470804,65.933614608,99.13380250898526,0.19756961555061184,9.871281092861485,0.0029636513646552555,-126.41493937247148,1.21587342108282,0.34538865788609463,-3693.2682079186284,71.72888685123122,0.17330107409101364,-835.0036658316064,-145.23004369417248
2025-01-01 17:00:00,9.59294883880018,0.22077138938421761,0.0,9.59294883880018,0.2207713893842176,0.0,0.04792838791512496,0.5249782813333334,0.3773907808017214,8.59265138875,0.05,0.0,0.0,0.20618805605088425,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005629448099415205,0.0,0.04229893981570975,0.0,0.03667650092851887,0.0,0.2273465350894589,0.17050990131709412,0.06579687180535679,0.0,0.0,0.0,6299.227141684226,21.16666666666671,0.3,2293.4242470657746,8.28350842,0.30914296875,0.3,8283.50842,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,524.9782813333334,0.15,33.646585244625676,51.66666666666668,46.10666666666668,0.0,51.32884570278034,0.07565965344100757,207.77731113908573,524.9782813333334,33.646585244625676,49.69483440154977,51.32884570278034,48.87782875093448,12.43753247303448,20.845536600359427,-0.06477154664436485,10.428337640354194,4.45896215627505,1.95,9.236100170605994,2788.3752711755665,-1672.4374405685933,-776.7931615258173,-3932.017390835356,0.0,0.0,396.40938082336083,23.99321547192006,0.8000250000000001,0.15954340070780793,0.0,0.0,1.4931683808151444,52.801341368133336,24.756139503336346,0.19452198050235495,9.80046182827585,0.0029142235972708388,-230.51764279905575,1.2154493325815676,0.36728609859264894,-4046.035061405874,80.17337377150596,0.1645399371612635,-545.7278189142376,-231.06534261157972
2025-01-01 18:00:00,12.428279277592736,0.25581466331083774,0.0,12.428279277592734,0.25581466331083774,0.0,0.1245143886895612,0.758301961925926,0.5159639302411375,10.97949899673611,0.05,0.0,0.0,0.24123132997750443,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006433654970760233,0.0,0.11808073371880097,0.0,0.11813630537370087,0.0,0.27208878061751973,0.20406658546313972,0.07618585156409732,0.0,0.0,0.0,8049.012458818733,21.16666666666671,0.38333333333333336,2930.4865379173784,10.584482981111112,0.39501601562500005,0.38333333333333336,10584.48298111111,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,758.301961925926,0.21666666666666667,34.192028603840555,51.66666666666668,46.10666666666668,0.0,51.38824778109399,0.2299908355461782,622.632346511065,758.301961925926,34.192028603840555,50.25891775074761,51.38824778109399,49.69425273557442,12.43753247303448,20.913416730623,-0.05383208001774798,10.747210536960115,2.8662314689865487,1.15,9.236100170605994,4482.772642349315,-731.4892197678193,-514.732479224551,-4186.428705164364,0.0,0.0,624.396290079375,0.0,1.19925,0.16193252135036967,0.0,0.0,1.515528186269958,79.150037356,-4.207401384428861,0.19115008997521377,9.785354960254342,0.002876910524851647,-188.10379895928344,1.2145852388828091,0.2995911263973769,-3731.948748188728,69.97299050353084,0.12233010015718922,-272.17942369542436,-242.55305552912654
2025-01-01 19:00:00,10.249812068725424,0.24649818056285253,0.0,10.249812068725424,0.24649818056285253,0.0,0.11654197200333294,0.0,0.5358796647776479,9.547390431944445,0.05,0.0,0.0,0.2319148472295192,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.006835758406432749,0.0,0.10970621359690019,0.0,0.13893070606447988,0.0,0.26164892332763884,0.19623669249572906,0.08772916240714237,0.0,0.0,0.0,6999.141268538029,21.16666666666671,0.3333333333333333,2548.249163406416,9.203898244444444,0.34349218750000005,0.3333333333333333,9203.898244444445,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,33.71683703504924,51.66666666666668,46.10666666666668,0.0,51.12372125968877,0.09843888800478472,265.2213139607367,0.0,33.71683703504924,49.89005547334819,51.12372125968877,49.27322258017791,12.43753247303448,20.92887151138405,-0.05050474837321352,11.01102027739555,1.6042695193490715,-0.25000000000000006,9.236100170605994,2899.984169350921,-1336.9762887428494,-509.9834431313917,-4691.153013531195,0.0,0.0,612.3106643489037,0.0,0.9990000000000001,0.1683426707976231,0.0,0.0,1.5755208429920489,65.933614608,-20.314750004816197,0.18788184841934558,9.740322612642148,0.002830197193008133,-220.85142365853568,1.2145556413398906,0.2671292625276068,-3950.4688681442817,65.24341599501649,0.10460992283157768,-260.6367139213459,-249.34672921004574
2025-01-01 20:00:00,13.443633722638335,0.25162730539812317,0.0,13.443633722638335,0.25162730539812317,0.0,0.12534593984639456,0.6999710417777778,0.6340787010836072,11.934238039930555,0.05,0.0,0.0,0.23704397206478986,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.007036810124269006,0.0,0.11830912972212554,0.0,0.22451925383522237,0.0,0.26947881629504944,0.20210911222128702,0.0935008178286649,0.0,0.0,0.0,8748.926585672536,21.16666666666671,0.4166666666666667,3185.31145425802,11.504872805555555,0.429365234375,0.4166666666666667,11504.872805555555,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,699.9710417777777,0.2,35.080773423582365,51.66666666666668,46.10666666666668,0.0,51.573572200775835,0.10670203428993227,284.76752364277775,699.9710417777777,35.080773423582365,50.98318638844044,51.573572200775835,50.687993482272745,12.43753247303448,20.877036676258992,-0.06730696631334646,10.980249978260296,0.3090423651241376,-0.55,9.236100170605994,4663.204930200851,-669.8240758136752,-307.6154593725015,-4779.185514489687,0.0,0.0,729.52682393135,0.0,1.2495,0.16948015638238584,0.0,0.0,1.5861665826545208,82.46651797066667,-36.06296491334758,0.1858278412740812,9.672261156810439,0.0027901015230104246,-135.00341605047555,1.2147991899191586,0.2582786442625822,-3920.6757721836684,65.54024211197284,0.06944143573259186,-43.425860497799505,-264.189598874702
2025-01-01 21:00:00,11.040195238283362,0.2668933452358451,0.0,11.040195238283362,0.2668933452358452,0.0,0.14836809889423427,0.0,0.8170671858474613,10.024759953541666,0.05,0.0,0.0,0.2523100119025118,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.006534180829678363,0.0,0.14183391806455592,0.0,0.3813813633939247,0.0,0.2908245959323951,0.21811844694929627,0.09927247325018741,0.0,0.0,0.0,7349.0983319649295,21.16666666666671,0.35,2675.6616215767367,9.664093156666667,0.36066679687500003,0.35,9664.093156666668,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,35.66072121644323,51.66666666666668,46.10666666666668,0.0,51.679091770760905,0.0,0.0,0.0,35.66072121644323,51.526403648679675,51.679091770760905,51.45005958763907,12.43753247303448,20.880677070640434,-0.06302624505208562,10.894671464165361,-0.09248977858526919,-0.3,9.236100170605994,3574.8740390785692,-1683.366084195043,-130.00615379274709,-4707.781065899554,0.0,0.0,984.4042796429071,0.0,2.1,0.1691131014717891,0.0,0.0,1.5827313118498714,138.59918986666665,-50.847506629714054,0.18467226115288984,9.655292339664271,0.0027733556686833126,-24.460529037224056,1.2147963542235223,0.3008653387349621,-4426.910827404748,67.88312163296797,0.07711915569094267,111.72365444928056,-241.72980824202762
2025-01-01 22:00:00,13.832731375549976,0.26876242386987514,0.0,13.832731375549974,0.26876242386987514,0.0,0.1612432583645533,0.8749638022222223,0.8122862750326447,11.934238039930555,0.05,0.0,0.0,0.2541790905365418,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.005629448099415205,0.0,0.15561381026513807,0.0,0.38680598966108437,0.0,0.29529882048520123,0.22147411536390085,0.08657483132283787,0.0,0.0,0.0,8748.926585672536,21.16666666666671,0.4166666666666667,3185.31145425802,11.504872805555555,0.429365234375,0.4166666666666667,11504.872805555555,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,874.9638022222223,0.25,34.311584439859914,51.66666666666668,46.10666666666668,0.0,51.183358924425015,0.3017268635930927,808.022876652,874.9638022222223,34.311584439859914,50.345487499747385,51.183691568329984,49.92621914350361,12.43753247303448,20.88388247863943,-0.057578431968184775,9.920086566940316,-0.7462591548966544,-1.95,9.236100170605994,4362.262077876738,-2261.5425770710353,-454.3918401312129,-5395.9579110849745,0.0,0.0,1064.2826273070627,0.0,3.0,0.17827990935180582,0.0,0.0,1.6685235641067726,197.99884266666666,-54.9892240178859,0.1848279935468618,9.660030786227823,0.0027763073191228757,8.866729697057279,1.2147808219275567,0.351372593068641,-5528.463875809591,81.60984448053476,0.12689824570015068,-216.3948756062678,-237.99696452494513
2025-01-01 23:00:00,13.999094995945539,0.23213693794931653,0.0,13.999094995945539,0.23213693794931653,0.0,0.07918181245296078,0.0,0.503566578770356,13.366346604722223,0.05,0.0,0.0,0.2175536046159832,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004724715369152047,0.0,0.07445709708380874,0.0,0.13846358546925222,0.0,0.2494380188189389,0.18707851411420412,0.07503152047979282,0.0,0.0,0.0,9798.79777595324,21.16666666666671,0.4666666666666667,3567.5488287689823,12.885457542222222,0.4808890625,0.4666666666666667,12885.457542222222,27611.694733333334,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14037.227008888889,0.0,0.0,35.60247491168157,51.66666666666668,46.10666666666668,0.0,51.489354804223915,0.0,0.0,0.0,35.60247491168157,51.50098826954909,51.50680500221168,51.489354804223915,12.43753247303448,20.90047091388256,-0.058151285577772015,9.548318540977167,-2.013202582750161,-3.05,9.236100170605994,4604.761211698798,-1760.339695991661,-429.2743797054982,-5823.854005250318,0.0,0.0,688.255052092865,0.0,3.0,0.18315358443214516,0.0,0.0,1.7141363409188768,197.99884266666666,-58.43761109698998,0.18453614355718312,9.665694314755605,0.0027746964215457203,-8.283918983581236,1.2147135932313036,0.3231111374617876,-5407.942513602722,80.05398884207814,0.10596958203708026,-166.01308317917992,-263.26129652631823
