Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:57:00,29.093556499061915,0.221974310492139,0.0,0.4848926083176986,0.00369957184153565,0.0,0.04941045915559757,0.0,0.3519747440729859,28.642171295833332,0.05,0.0,0.0,0.20739097715880567,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.046897312682644354,0,On,0.038514846496834114,0,On,0.23489678902231914,0.1761725917667393,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.18867780375226,51.666666666666686,46.10666666666668,0.0,51.077361941244185,0.0,0.0,0.0,32.18867780375226,48.231036123346925,51.077361941244185,46.8078732143983,12.43753247303448,20.649072280287815,-0.01759438637889943,10.588073814979422,6.586187644068237,3.9,9.236100170605994,18531.63829075484,4281.152615331684,-440.18252977352324,-3244.5278193777353,-0.0,-0.0,400.86952429127695,1555.7505374104212,0.801,0.1495443111006102,0.0,0.0,1.39958679503869,52.865690992000005,377.8727802272135,0.1992704331446722,9.759848661400387,0.0029460714134209635,91.23111254176544,1.2179928860960085,0.3964276581000873,-3434.439367352637,70.84449246507245,0.18253193518902538,-635.1350124816066,194.9524827080834
2025-01-01 12:58:00,29.093556499061915,0.221974310492139,0.0,0.4848926083176986,0.00369957184153565,0.0,0.04941045915559757,0.0,0.3519747440729859,28.642171295833332,0.05,0.0,0.0,0.20739097715880567,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.046897312682644354,0,On,0.038514846496834114,0,On,0.23489678902231914,0.1761725917667393,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.854925080714864,51.666666666666686,46.10666666666668,0.0,51.07194169004118,0.0,0.0,0.0,31.854925080714864,48.22651871209072,51.07194169004118,46.8038072231155,12.43753247303448,20.93138723091458,0.0,10.794112958621476,6.615194247005551,3.9,9.236100170605994,18428.56437903544,4159.7876394977575,-447.95464078582785,-3332.7769015976232,-0.0,-0.0,400.86952429127695,1552.1898414893585,0.801,0.15106552707233845,0.0,0.0,1.4138238714661604,52.865690992000005,363.0479507276998,0.19585774563028233,9.886922797758327,0.0029463888164677787,91.54004242261033,1.2168233931247847,0.39771394683362954,-3551.7309918676106,66.77114114611945,0.1828888686860608,-643.2488631083704,195.29422232254257
2025-01-01 12:59:00,29.093556499061915,0.221974310492139,0.0,0.4848926083176986,0.00369957184153565,0.0,0.04941045915559757,0.0,0.3519747440729859,28.642171295833332,0.05,0.0,0.0,0.20739097715880567,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.046897312682644354,0,On,0.038514846496834114,0,On,0.23489678902231914,0.1761725917667393,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.531461931342896,51.666666666666686,46.10666666666668,0.0,51.06657124676787,0.0,0.0,0.0,31.531461931342896,48.222048140233056,51.06657124676787,46.799786586965645,12.43753247303448,21.20490526433659,0.0,10.98829788055772,6.643932849674124,3.9,9.236100170605994,18327.648514905693,4044.761270090476,-455.7200405665434,-3419.1727454250513,-0.0,-0.0,400.86952429127695,1548.6036211697456,0.801,0.15253200109333337,0.0,0.0,1.4275486173956191,52.865690992000005,348.52793042538303,0.1926148172814079,10.01019042366842,0.0029467076004056417,91.82879588499371,1.2156924727718574,0.3989224340137013,-3662.8680110223104,62.88179089353834,0.1832418187156063,-651.3117627336179,195.5917221670745
2025-01-01 13:00:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.217747478588088,51.666666666666686,46.10666666666668,0.0,51.061249081405364,0.0,0.0,0.0,31.217747478588088,48.217622963718455,51.061249081405364,46.795809904875,12.43753247303448,21.470089815597046,0.0,11.171488237218549,6.672397847701365,3.9,9.236100170605994,-2905.2892856416624,-3709.0030790237174,-463.47574802500003,-3503.7742677164083,-0.0,-0.0,263.9108253271153,1544.9924763178922,0.0,0.15394702057552032,0.0,0.0,1.4407917997501716,0.0,334.5741567476302,0.18952906638639203,10.128494061682254,0.0029470276874040903,50.53181638752571,1.214598005805579,0.40005915143745713,-3768.238343609058,59.23526458534056,0.1835907396195911,-659.32140211262,195.84565408761998
2025-01-01 13:01:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.35978643715232,51.666666666666686,46.10666666666668,0.0,51.05597374434538,0.0,0.0,0.0,31.35978643715232,48.21324181439903,51.05597374434538,46.79187584942586,12.43753247303448,21.34360038371154,0.0,11.068519083658376,6.7005838884989295,3.9,9.236100170605994,-2857.0184353297677,-3647.0556202221987,-471.2187266287065,-3463.3178581400625,-0.0,-0.0,263.9108253271153,1541.357017115037,0.0,0.15327289994089327,0.0,0.0,1.4344826975747478,0.0,342.38859748317975,0.1910151433601794,10.072552910326202,0.002947203984524097,50.24442662115342,1.2151195647004869,0.3994206140292992,-3708.948215783572,61.89259556137328,0.18393558890123773,-667.2755350713674,196.05680844266084
2025-01-01 13:02:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.49633302933342,51.666666666666686,46.10666666666668,0.0,51.050677495612256,0.0,0.0,0.0,31.49633302933342,48.20884073110176,51.050677495612256,46.787922348846514,12.43753247303448,21.22181165423932,0.0,10.97211416024555,6.728485890171541,3.9,9.236100170605994,-2812.617316275847,-3589.66719633255,-478.94591489872016,-3424.541796319655,-0.0,-0.0,263.9108253271153,1537.697863811071,0.0,0.15262241103784166,0.0,0.0,1.428394765025995,0.0,348.0136547166928,0.19245873068876987,10.018266863585369,0.002947379203748259,49.96536285803131,1.2156221605327873,0.3988218563974076,-3653.5837105342075,63.916514201657144,0.184276327416496,-675.1719853061581,196.22607040743796
2025-01-01 13:03:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.627855039353857,51.666666666666686,46.10666666666668,0.0,51.04536115176355,0.0,0.0,0.0,31.627855039353857,48.204420484634255,51.04536115176355,46.783950151069604,12.43753247303448,21.104322340738953,0.0,10.881633084545111,6.756099055149071,3.9,9.236100170605994,-2769.2183558261668,-3535.8568014620505,-486.6542518600048,-3387.299451333936,-0.0,-0.0,263.9108253271153,1534.0156465395273,0.0,0.1519935546192278,0.0,0.0,1.4225092911287291,0.0,354.17027018065414,0.19386331698475734,9.966167748392646,0.0029475533777415957,49.69396774167802,1.2161074040981654,0.3982590720423205,-3601.749856483155,65.89305502110389,0.184612919500076,-683.0086517383951,196.3543998783903
2025-01-01 13:04:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.754669531371963,51.666666666666686,46.10666666666668,0.0,51.04002545981909,0.0,0.0,0.0,31.754669531371963,48.199981780154516,51.04002545981909,46.77995994032223,12.43753247303448,20.990860634398608,0.0,10.796571399223442,6.783418879421295,3.9,9.236100170605994,-2727.4994914866425,-3485.371391013436,-494.34069932939667,-3351.487795342579,-0.0,-0.0,263.9108253271153,1530.3110050593605,0.0,0.151385005300752,0.0,0.0,1.4168138715972194,0.0,360.07747852882136,0.19523101775467355,9.915390926151638,0.0029477265365598078,49.429790711601136,1.2165763775124725,0.39772926960127886,-3553.1344258137183,67.7630348002822,0.18494533303770644,-690.7835126417308,196.44281331233412
2025-01-01 13:05:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.877050569685064,51.666666666666686,46.10666666666668,0.0,51.0346711196636,0.0,0.0,0.0,31.877050569685064,48.19552527832326,51.0346711196636,46.7759523576531,12.43753247303448,20.881191639955205,0.0,10.716503422638135,6.810441158076797,3.9,9.236100170605994,-2687.370754583142,-3437.9469786895907,-502.00226056939823,-3317.0173561209485,-0.0,-0.0,263.9108253271153,1526.5845885246497,0.0,0.15079562154954024,0.0,0.0,1.4112978228131814,0.0,365.7357762106913,0.19656362668546395,9.865826212906214,0.002947898708456675,49.17244018781131,1.2170300149066282,0.39722992461267614,-3507.474029292271,69.5270506026811,0.1852735394938812,-698.4946287148263,196.49236814542806
2025-01-01 13:06:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.995232238121456,51.666666666666686,46.10666666666668,0.0,51.02929879043843,0.0,0.0,0.0,31.995232238121456,48.19105160133858,51.02929879043843,46.771928006788656,12.43753247303448,20.77511478661959,0.0,10.641062772232333,6.837161987724624,3.9,9.236100170605994,-2648.792954550676,-3393.357405977047,-509.63599569471575,-3283.811065356245,-0.0,-0.0,263.9108253271153,1522.837052728523,0.0,0.15022443429961616,0.0,0.0,1.4059520752778547,0.0,371.10728547845406,0.1978626254351363,9.818817655032996,0.0029480699201188906,48.9215795112331,1.2174691123188173,0.39675886297973006,-3464.5422134516925,71.18480747464518,0.18559751390270252,-706.1401452433456,196.50414954862987
2025-01-01 13:07:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.10942172251982,51.666666666666686,46.10666666666668,0.0,51.02390909648443,0.0,0.0,0.0,32.10942172251982,48.186561338546845,51.02390909648443,46.767887459578056,12.43753247303448,20.672452589417436,0.0,10.569927519454343,6.863577766302588,3.9,9.236100170605994,-2611.7080247545982,-3351.4017670747203,-517.2390342729852,-3251.800461618341,-0.0,-0.0,263.9108253271153,1519.0690698925039,0.0,0.14967058853222065,0.0,0.0,1.4007686268615969,0.0,376.181611536628,0.19912930228906095,9.772834211466154,0.0029482401968839167,48.67690902919334,1.217894373552949,0.39631417194476276,-3424.140420382268,72.73865330754832,0.1859172348283912,-713.7182934779609,196.47925920497556
2025-01-01 13:08:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.219806364398536,51.666666666666686,46.10666666666668,0.0,51.018502631340255,0.0,0.0,0.0,32.219806364398536,48.18205505021764,51.018502631340255,46.76383125965634,12.43753247303448,20.57304459045459,-0.09362207621212448,10.502810145119224,6.88968519070759,3.9,9.236100170605994,-2576.0535150894843,-3311.8995887827177,-524.8085854934495,-3220.9236022411324,-0.0,-0.0,263.9108253271153,1515.281313374836,0.0,0.14913331206821703,0.0,0.0,1.3957402507316707,0.0,380.95926182453275,0.2003648137628317,9.727803247781992,0.0029484095628878417,48.4381564498486,1.218306434799667,0.3958941400762211,-3386.091834249547,74.19224546682948,0.18623268430109163,-721.2273913393569,196.41880584590743
2025-01-01 13:09:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.32655827453598,51.666666666666686,46.10666666666668,0.0,51.01307996069229,0.0,0.0,0.0,32.32655827453598,48.177533270328745,51.01307996069229,46.75975992514698,12.43753247303448,20.47674339611622,-0.1899232705504943,10.439450549291573,6.9154812526252485,3.9,9.236100170605994,-2541.7654412426596,-3274.6870788059177,-532.3419462357875,-3191.123679771733,-0.0,-0.0,263.9108253271153,1511.474467420659,0.0,0.14861189527452937,0.0,0.0,1.390860305424586,0.0,385.44741320195817,0.20157022393261598,9.685076906038837,0.002948578041175381,48.205070539956836,1.2187058806959912,0.39549721569651136,-3350.237068112949,75.54998930703125,0.18654384773280328,-728.665843547835,196.32389731204748
2025-01-01 13:10:00,0.36551741951714206,0.2029588561427132,0.0,0.006091956991952367,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,0.0,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.42983732478624,51.666666666666686,46.10666666666668,0.0,51.007641624638715,0.0,0.0,0.0,32.42983732478624,48.17299650870362,51.007641624638715,46.755673950736075,12.43753247303448,20.38341210792246,-0.28325455874425387,10.37961111752528,6.940963232883538,3.9,9.236100170605994,-2508.78052284913,-3239.614440113937,-539.8365073332868,-3162.3481050530336,-0.0,-0.0,263.9108253271153,1507.6492243965786,0.0,0.1481056780451704,0.0,0.0,1.3861226130014004,0.0,389.65675687678817,0.20274652879734945,9.64316351139125,0.0029487456537850656,47.977417045813155,1.2190932546879283,0.39512197771912627,-3316.4310907268764,76.81665061293975,0.18685071381755392,-736.0321412627683,196.19563392948132
2025-01-01 13:11:00,29.007688715350476,0.2029588561427132,0.0,0.4834614785891746,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,28.642171295833332,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.52979315469535,51.666666666666686,46.10666666666668,0.0,51.002188139508945,0.0,0.0,0.0,32.52979315469535,48.16844525272905,51.002188139508945,46.751573809339106,12.43753247303448,20.292922599610602,-0.3737440670561121,10.32307316850392,6.966128694610903,3.9,9.236100170605994,18520.38642865991,4438.194111214648,-547.2897582783887,-3134.547875015916,-0.0,-0.0,263.9108253271153,1503.8062845261604,0.0,0.14761404119177163,0.0,0.0,1.3815213784716,0.0,393.5996727346228,0.20389467160893746,9.602005986095378,0.002948912421818288,47.754975963172136,1.2194690659373273,0.3947671148072053,-3284.5409888519143,77.98760984731415,0.18715327441933177,-743.3248613067666,196.03510302837788
2025-01-01 13:12:00,29.007688715350476,0.2029588561427132,0.0,0.4834614785891746,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,28.642171295833332,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.182983270248,51.666666666666686,46.10666666666668,0.0,50.99671999938477,0.0,0.0,0.0,32.182983270248,48.16387996879118,50.99671999938477,46.74745995349438,12.43753247303448,20.586412251036588,-0.08025441563012592,10.545552027462037,6.990975475442736,3.9,9.236100170605994,18412.95213544836,4307.4767095626885,-554.6992906864745,-3225.068870216817,-0.0,-0.0,263.9108253271153,1499.9463555832297,0.0,0.14920561780493033,0.0,0.0,1.396416960889113,0.0,376.6863747239735,0.20024490860210384,9.73478203534915,0.0029490783654974703,48.14418839328901,1.2182504993720982,0.39616167749650877,-3410.3140434316206,73.04326277506088,0.18745152445079705,-750.5426650408405,195.84337435436603
2025-01-01 13:13:00,29.007688715350476,0.2029588561427132,0.0,0.4834614785891746,0.003382647602378553,0.0,0.01782795466824245,0.0,0.2976894648488996,28.642171295833332,0.05,0.0,0.0,0.18837552280937986,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.0028147240497076024,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.03693859469774416,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.847261850599278,51.666666666666686,46.10666666666668,0.0,50.99130360790046,0.0,0.0,0.0,31.847261850599278,48.15936335671504,50.99130360790046,46.74339323112233,12.43753247303448,20.87042017748289,0.0,10.754929374959682,7.015501679039088,3.9,9.236100170605994,18309.249481445902,4184.24541774596,-562.0628015834776,-3313.6393937000826,-0.0,-0.0,263.9108253271153,1496.0701526523735,0.0,0.15073767079367648,0.0,0.0,1.4107554610738915,0.0,361.554244204785,0.1967834000831233,9.862591516815925,0.0029492458289897753,48.513588010170736,1.2170736119099148,0.3974696468594929,-3529.374980686861,68.87290821357333,0.1877454617459719,-757.6842969641258,195.62149538064804
