Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,2.550883377361423,0.23880049337340095,0.30556197183264466,2.5508833773614232,0.23880049337340092,0.30556197183264466,0.07824847871846176,2.1726602111429614,0.2699746875000001,0.029999999999999995,0.03871440426507711,0.26684756756756756,0.0,0.23005049337340094,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906478657864412,0.07429858993398307,0.016477366727986918,0.0,0.002726430921052631,0.0,0.07552204779740913,0.0,0.037796149962261216,0.0,0.20766920458589058,0.1557519034394179,1.8116527032881786,0.0,0.0,0.0,6115.687429824246,17.83333333333337,0.2775,1388.278721675755,7.820531312432432,0.2699746875000001,0.3,7233.991464000001,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,90.0017770005929,51.66666666666668,46.10666666666668,0.0,51.98370792266477,0.1368269577237271,377.28156196620716,879.2133333333333,140.62777656342638,51.07433390586445,51.98370792266477,50.619646897464285,12.43753247303448,17.588661281880213,-0.04680353892808201,6.632061513600193,0.85,9.236100170605994,3636.935544569172,353.3208147801861,-3655.472420686079,0.0,0.0,748.7549234252406,2184.61244771636,5.0,0.16618496661554302,0.0,0.0,1.2119986322016176,329.99807111111113,427.9656120057653,0.2640154090488152,8.676814067107758,0.0032225012486239222,308.61092411429644,1.231806261952238,0.12187449849307068,-930.5236684246509,-104.43423847091807
2025-01-01 11:00:00,2.437579692936369,0.23880049337340095,0.22237297297297298,2.437579692936369,0.23880049337340092,0.22237297297297298,0.07581228362822273,2.1067885030581466,0.22497890625000005,0.029999999999999995,0.0,0.22237297297297298,0.0,0.23005049337340094,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906478657864412,0.07429858993398307,0.032954733455973835,0.0,0.002726430921052631,0.0,0.07308585270717011,0.0,0.04103696664338953,0.0,0.20766920458589058,0.1557519034394179,1.7260628117942487,0.0,0.0,0.0,5096.406191520205,17.83333333333337,0.23125,1156.8989347297959,6.517109427027027,0.22497890625000005,0.25,6028.32622,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,0.0,0.0,84.78632342694573,51.66666666666668,46.10666666666668,0.0,50.966766800441484,0.09272696284045509,246.96554041997874,0.0,132.47863035460267,49.06456195594636,50.966766800441484,48.1134595336988,12.43753247303448,17.520535521648263,-0.0590845220861798,8.347378678747615,1.95,9.236100170605994,3065.1286731443283,98.30741516523167,-3200.58933854274,0.0,0.0,709.5189173117919,2139.049940674486,4.234,0.15749066206441764,0.0,0.0,1.1485904585351876,279.4423666168889,459.792902855072,0.2686545627870481,8.692487860411969,0.003266927077519425,215.76382082790957,1.2314838816782046,0.12131835671031019,-1014.4950212359199,-44.09649832864429
2025-01-01 12:00:00,2.3486131634172733,0.2385651934350424,0.23143764750832035,2.3486131634172733,0.2385651934350424,0.23143764750832035,0.06675432692981781,2.0568771177374554,0.19498171875000006,0.029999999999999995,0.03871440426507711,0.19272324324324325,0.0,0.2298151934350424,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040180259075763,0.0780135194306822,0.0,0.0,0.0028400322094298243,0.0,0.06391429472038798,0.0,0.03865902994547185,0.0,0.20240223200581367,0.1518016740043602,1.7117978298785939,0.0,0.0,0.0,4416.885365984178,17.83333333333337,0.20041666666666666,1002.6457434324898,5.648161503423423,0.19498171875000006,0.21666666666666667,5224.549390666667,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,89.32835946450622,51.66666666666668,46.10666666666668,0.0,51.922802113770295,0.23981749102817168,659.1128257395947,879.2133333333333,139.57556166329096,50.739597020402535,51.9241956287931,50.146600958695856,12.43753247303448,17.500630185821425,-0.059648844205492914,9.686353238064148,3.05,9.236100170605994,2672.8095743568706,-146.27733749644557,-2917.7082610985735,0.0,0.0,677.1078251651616,2152.7750298543274,4.234,0.15530545814056052,0.0,0.0,1.1326536128581448,279.4423666168889,496.52464430610564,0.27110228618742427,8.710713768358604,0.0032943166111057414,130.08056635329186,1.2309296654330837,0.13207266653683317,-1135.6710264716926,-13.252054457242714
2025-01-01 13:00:00,1.861558022645227,0.2316240759991553,0.1940450369255752,1.861558022645227,0.2316240759991553,0.1940450369255752,0.05305118262768924,1.6135223087675379,0.16498453125000004,0.029999999999999995,0.030971523412061684,0.16307351351351354,0.0,0.2228740759991553,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040180259075763,0.0780135194306822,0.0,0.0,0.0031808360745614033,0.0,0.04987034655312784,0.0,0.03250850169305185,0.0,0.19314740875796418,0.14486055656847308,1.2838483724089456,0.0,0.0,0.0,3737.36454044815,17.83333333333337,0.16958333333333334,848.3925521351836,4.77921357981982,0.16498453125000004,0.18333333333333332,4420.772561333333,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,703.3706666666666,0.0,87.48045898181789,51.66666666666668,46.10666666666668,0.0,51.241867192470835,0.18296519566484543,493.9310808399575,703.3706666666666,136.68821715909044,50.10752058763979,51.24186719247084,49.54034728522427,12.43753247303448,17.555064086859943,-0.05338636094783856,10.775261154059994,4.45,9.236100170605994,2387.3548215709434,-222.98760061128698,-2495.740456775215,0.0,0.0,549.6477456567796,2471.5135012627447,2.734,0.14691871469846246,0.0,0.0,1.0714885039589497,180.44294528355556,596.0829922412282,0.2709833113840733,8.745436260460574,0.0033057169960011407,29.5466278898016,1.2301127278172515,0.12996744329859589,-1068.5571649842489,-2.8229877622218136
2025-01-01 14:00:00,1.5939052377727594,0.2388473526804037,0.11283872858940143,1.5939052377727594,0.23884735268040366,0.11283872858940143,0.06782390294910592,1.4210883660736535,0.07499296875000001,0.029999999999999995,0.03871440426507711,0.07412432432432432,0.0,0.23009735268040368,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040180259075763,0.0780135194306822,0.0,0.0,0.003408038651315789,0.0,0.06441586429779013,0.0,0.044418252158994,0.0,0.202778444332962,0.15208383324972144,1.0698736436741212,0.0,0.0,0.0,1698.802063840068,17.83333333333337,0.07708333333333334,385.63297824326526,2.1723698090090084,0.07499296875000001,0.08333333333333333,2009.4420733333332,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,85.78395422594082,51.66666666666668,46.10666666666668,0.0,51.19710520182231,0.26058660770684827,706.941155119184,879.2133333333333,134.03742847803252,49.482921385034174,51.19710520182231,48.625829476640114,12.43753247303448,17.580732503106766,-0.03603765774849232,11.278882677187381,4.7,9.236100170605994,623.3652257768364,-715.3917974924839,-2378.870238787821,0.0,0.0,622.6428611786642,2679.8775317336053,3.3,0.14297843175197877,0.0,0.0,1.0427517437159273,217.79872693333334,680.7905395459252,0.2705980869718291,8.756209589105724,0.0033081548574556622,4.385127048758295,1.2293843428857654,0.12676012683710644,-1078.434612798027,-22.590162937722013
2025-01-01 15:00:00,1.5476108172490586,0.2597883549572442,0.1882848465960577,1.5476108172490584,0.2597883549572442,0.1882848465960577,0.11367647695072865,1.2839455902983299,0.11998875000000003,0.029999999999999995,0.0696859276771388,0.11859891891891892,0.0,0.25103835495724425,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.003976045093201754,0.0,0.10970043185752691,0.0,0.0790638868337187,0.0,0.2331764003665489,0.17488230027491164,0.870163896854952,0.0,0.0,0.0,2718.083302144109,17.83333333333337,0.12333333333333334,617.0127651892245,3.475791694414414,0.11998875000000003,0.13333333333333333,3215.1073173333334,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,1582.5839999999998,0.0,85.15577375998016,51.66666666666668,46.10666666666668,0.0,51.16578199598894,0.35752766282160386,967.3485160597986,1582.5839999999998,133.055896499969,49.11209419432201,51.16578199598894,48.085250293488556,12.43753247303448,17.47690988230615,-0.07622806561038242,10.427449771461614,4.15,9.236100170605994,1711.4529603288029,-429.23838238899293,-2486.1900843792323,0.0,0.0,875.1896944182258,2227.8463424164747,5.516,0.14423555825814444,0.0,0.0,1.0519200556096377,364.0538720497778,604.3700481457001,0.27286370114598313,8.714626932045267,0.0033140577536741253,85.49980295081129,1.2298192296230588,0.12112326907453039,-984.0075147490686,-62.243632829148666
2025-01-01 16:00:00,1.314717982497558,0.2797508707157174,0.1411666646367992,1.314717982497558,0.2797508707157174,0.14116666463679922,0.15453784355120828,0.9951927951963496,0.13498734375000004,0.029999999999999995,0.007742880853015421,0.13342378378378378,0.0,0.27100087071571743,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10897126523650852,0.08172844892738136,0.0,0.0,0.00499845668859649,0.0,0.14953938686261176,0.0,0.10605397002949322,0.0,0.25236322905111486,0.1892724217883361,0.5278043308792331,0.0,0.0,0.0,3057.843714912123,17.83333333333337,0.13875,694.1393608378775,3.910265656216216,0.13498734375000004,0.15,3616.9957320000003,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,175.84266666666664,0.0,90.22684155413005,51.66666666666668,46.10666666666668,0.0,51.90853384524683,0.1335901906432286,367.30910130592787,175.84266666666664,140.9794399283282,51.099667890354944,51.90853384524683,50.69523491290901,12.43753247303448,17.493289051353962,-0.0614673364370543,9.407862461755707,3.05,9.236100170605994,1434.9411166315535,-478.62170468978246,-2894.260879664475,0.0,0.0,1000.25856716808,855.5178597312471,6.0,0.15337170355403115,0.0,0.0,1.1185506048567697,395.9976853333333,271.0997142158252,0.27356401561861576,8.736086490283054,0.0033260882167075595,-51.845100420626935,1.229740897324592,0.1260141751396459,-1055.4406277792832,-117.3204377483769
2025-01-01 17:00:00,1.2229461337621492,0.2954197796736647,0.18696305291372575,1.222946133762149,0.2954197796736647,0.18696305291372575,0.19839116749737368,0.8445690287647754,0.14998593750000003,0.029999999999999995,0.03871440426507711,0.14824864864864865,0.0,0.2866697796736647,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11887774389437292,0.08915830792077967,0.0,0.0,0.006361672149122807,0.0,0.1920294953482509,0.0,0.1342480718064919,0.0,0.26334862900384676,0.197511471752885,0.3280945840600638,0.0,0.0,0.0,3397.604127680136,17.83333333333337,0.15416666666666667,771.2659564865305,4.344739618018017,0.14998593750000003,0.16666666666666666,4018.8841466666663,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,86.8594052310183,51.66666666666668,46.10666666666668,0.0,51.43167847994362,0.24281637829044034,661.2160745021488,879.2133333333333,135.7178206734661,49.82550648559087,51.431678479943635,49.0224204884145,12.43753247303448,17.521040746584962,-0.053954640568696394,7.636955691237467,1.95,9.236100170605994,1243.7924297867728,-350.55667068809106,-3286.439656847305,0.0,0.0,1093.4848873327048,69.00129411153245,6.016,0.16185499620291438,0.0,0.0,1.1804198539014117,397.0536791608889,39.14307162123682,0.2706705595489292,8.713138887713843,0.0032981082242456864,-165.3415377911363,1.2290659935862254,0.12633174415725443,-940.2869505919801,-181.53567658264154
2025-01-01 18:00:00,1.3159176321815582,0.31256548924955996,0.2610873772380501,1.3159176321815582,0.31256548924955996,0.2610873772380501,0.259201715905562,0.8017370100259961,0.22497890625000005,0.029999999999999995,0.03871440426507711,0.22237297297297298,0.0,0.30381548924956,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383098322330513,0.09287323741747883,0.0,0.0,0.00727048245614035,0.0,0.25193123344942164,0.0,0.21120492612306835,0.0,0.2812563357761083,0.21094225183208118,0.18544476490351433,0.0,0.0,0.0,5096.406191520205,17.83333333333337,0.23125,1156.8989347297959,6.517109427027027,0.22497890625000005,0.25,6028.32622,24113.30488,0.0,18.83333333333337,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,86.7697784051079,51.66666666666668,46.10666666666668,0.0,51.5366076427848,0.12184666483959816,329.2873872266383,879.2133333333333,135.57777875798106,49.81388051295297,51.53887471438238,48.95024987643947,12.43753247303448,17.562879622244775,-0.04622611026486864,6.67883281659409,1.15,9.236100170605994,2948.7465639474394,179.24147161811385,-3435.2970948724023,0.0,0.0,1317.8033170792717,0.0,7.0,0.16004970509765004,0.0,0.0,1.1672537390905098,461.9972995555555,-30.165849779635188,0.2685023706497951,8.709940525118537,0.003281891815071265,-94.0248832468765,1.2282833359675898,0.10794023196436,-778.9864783480248,-198.6709847636572
2025-01-01 19:00:00,1.2156842043981118,0.3038281251854303,0.14824864864864865,1.2156842043981118,0.30382812518543034,0.14824864864864865,0.24539721450149543,0.7903010523966163,0.14998593750000003,0.029999999999999995,0.0,0.14824864864864865,0.0,0.2950781251854303,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11887774389437292,0.08915830792077967,0.0,0.0,0.007724887609649123,0.0,0.2376723268918463,0.0,0.2827436968241362,0.0,0.27455975635286767,0.2059198172646507,0.11411985532523959,0.0,0.0,0.0,3397.604127680136,16.444444444444485,0.15416666666666667,771.2659564865305,4.344739618018017,0.14998593750000003,0.16666666666666666,4018.8841466666663,24113.30488,0.0,17.44444444444449,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,0.0,0.0,93.70069284397758,51.66666666666668,46.10666666666668,0.0,51.87486950487274,0.08949217108444403,246.96554041997874,0.0,146.40733256871496,51.151454761192454,51.87521925956066,50.789397634664404,12.43753247303448,16.244906729423587,-0.05338520680078813,4.806555137568727,-0.25000000000000006,9.236100170605994,1324.727538233594,-52.03140695833345,-3419.469502605189,0.0,-0.17062796401342298,1364.3565281837268,0.0,7.0,0.15746573308339576,0.0,7.931969136397893e-06,1.148466498133857,461.9972995555555,-17.592987061067106,0.2902909110118381,8.068092274284156,0.0032630749721220395,-113.83141975527265,1.2338920632615922,0.09346246413983582,-626.8741037937015,-196.4232596511625
2025-01-01 20:00:00,1.0404179060321295,0.282388808809009,0.13342378378378378,1.0404179060321295,0.282388808809009,0.13342378378378378,0.17418657869682963,0.7012439835852997,0.13498734375000004,0.029999999999999995,0.0,0.13342378378378378,0.0,0.27363880880900904,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11640112422990682,0.08730084317243009,0.0,0.0,0.007952090186403507,0.0,0.16623448851042613,0.0,0.2793323108440011,0.0,0.248450620848772,0.18633796563657895,0.057059927662619796,0.0,0.0,0.0,3057.843714912123,15.611111111111143,0.13875,694.1393608378775,3.910265656216216,0.13498734375000004,0.15,3616.9957320000003,24113.30488,0.0,16.611111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,0.0,0.0,90.37360421048074,51.66666666666668,46.10666666666668,0.0,50.74385246447295,0.06762186119421222,181.00045271738745,0.0,141.20875657887615,49.10765992400275,50.74385246447295,48.28956365376766,12.43753247303448,15.475498928955156,-0.04276961455830737,3.731902358404059,-0.55,9.236100170605994,1007.5480608697047,7.610096623730472,-3252.675436340162,0.0,-1.5702533411195303,1262.9763907156512,0.0,7.0,0.15403529652070935,0.0,6.815197035220114e-05,1.1238872720707966,461.9972995555555,-59.02635507678807,0.303562580744879,7.68229136950225,0.0032479105258744903,-49.13795038026276,1.237193387703684,0.08410110906639669,-481.96524830873693,-204.56401590541012
2025-01-01 21:00:00,0.872264359492416,0.25564489861979595,0.2166127826434555,0.872264359492416,0.2556448986197959,0.2166127826434555,0.10798461041203405,0.5542966240803817,0.17998312500000005,0.029999999999999995,0.03871440426507711,0.17789837837837838,0.0,0.24689489861979594,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139245045654407,0.08544337842408051,0.0,0.0,0.007384083744517544,0.0,0.10060052666751651,0.0,0.18230848017368892,0.0,0.2152686935942873,0.16145152019571543,0.04279494574696485,0.0,0.0,0.0,4077.124953216164,15.611111111111143,0.18500000000000003,925.5191477838367,5.2136875416216215,0.17998312500000005,0.2,4822.660976,24113.30488,0.0,16.611111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,879.2133333333333,0.0,91.75846547254058,51.66666666666668,46.10666666666668,0.0,50.757422439514826,0.05392617226302787,143.1216421605977,879.2133333333333,143.37260230084468,49.440728438108245,50.757422439514826,48.78238143740495,12.43753247303448,15.32568957317725,-0.055664673649708826,3.893455963336031,-0.3,9.236100170605994,1795.5345636363272,201.28487136188005,-3177.6960149543897,0.0,0.0,1015.8590752551843,0.0,6.234,0.1546713078281704,0.0,0.0,1.1280287100953987,411.4415950613333,-119.75344988063082,0.3060493390739365,7.60563665111324,0.003243826458323233,-35.456017458903375,1.2378374802684224,0.09499679181500079,-529.9667720374152,-194.2675043845414
2025-01-01 22:00:00,0.8059667890735157,0.2315580716080135,0.3113221621621622,0.8059667890735157,0.2315580716080135,0.3113221621621622,0.05802333862154403,0.40297298170197154,0.31497046875000007,0.029999999999999995,0.0,0.3113221621621622,0.0,0.2228080716080135,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10897126523650852,0.08172844892738136,0.0,0.0,0.006361672149122807,0.0,0.05166166647242122,0.0,0.06310060714432193,0.0,0.18810616357417625,0.14107962268063215,0.04279494574696485,0.0,0.0,0.0,7134.9686681282865,15.611111111111143,0.32375000000000004,1619.6585086217142,9.123953197837837,0.31497046875000007,0.35,8439.656708,24113.30488,0.0,16.611111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,0.0,0.0,96.54741206595183,51.66666666666668,46.10666666666668,0.0,51.425575398450725,0.0,0.0,0.0,150.85533135304973,51.316797522371516,51.425575398450725,51.26240858433191,12.43753247303448,15.340250088535523,-0.05260331584239021,3.8180291048974992,-1.95,9.236100170605994,3995.449006488441,516.4916934108547,-3846.3991220486937,0.0,0.0,851.5873329539139,0.0,6.766,0.16759197609863297,0.0,0.0,1.2222600511718715,446.5533898275555,-144.70787254506584,0.3052084578935359,7.605594413991495,0.0032378856048967523,-40.993047018581294,1.2377794852492063,0.11719956876821286,-906.8151954555128,-196.3516197553467
2025-01-01 23:00:00,0.6716729743137685,0.21492503494480322,0.28167243243243245,0.6716729743137685,0.21492503494480322,0.28167243243243245,0.024857482394348797,0.3318422106694196,0.2849732812500001,0.029999999999999995,0.0,0.28167243243243245,0.0,0.20617503494480321,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.00533926055372807,0.0,0.019518221840620725,0.0,0.014147218329383676,0.0,0.17335864034996085,0.13001898026247058,0.04279494574696485,0.0,0.0,0.0,6455.447842592259,15.611111111111143,0.29291666666666666,1465.405317324408,8.255005274234234,0.2849732812500001,0.31666666666666665,7635.879878666666,24113.30488,0.0,16.611111111111143,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,7173.208515555556,0.0,0.0,93.32239822022846,51.66666666666668,46.10666666666668,0.0,50.42929859561893,0.043700938929266735,115.46580604385062,0.0,145.81624721910697,50.149037523007415,50.42929859561893,50.00890698670166,12.43753247303448,15.374643152063129,-0.04530990598479067,3.13583143565651,-3.05,9.236100170605994,2888.0317141413157,323.55467286986703,-4205.275102008809,0.0,0.0,797.8227429865285,0.0,7.516,0.1718766824569301,0.0,0.0,1.2535087155450784,496.05310049422224,-159.96376942866314,0.3038409145851031,7.613384258502282,0.0032304889476375475,-21.9509743111968,1.2376374045622323,0.11207603655509153,-925.9718335516035,-215.87881090293754
