Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:32:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.26668988677746,51.666666666666686,46.10666666666668,0.0,51.41806437406363,0.10042706980207973,272.9198767008046,0.0,128.54170294808978,49.57808855686928,51.41806437406363,48.65810064827211,12.43753247303448,18.96966312960144,-0.03033687039861732,3.941222910346054,1.7,9.236100170605994,188.62660204306934,-646.0755246280976,-423.40286487833237,-0.0,-0.0,368.08334171009045,1032.9771376729996,1.6,0.018766514580806797,0.0,0.0,0.1756360091727425,105.59938275555555,243.94612521131128,0.21631227987240187,8.92427734004625,0.0028784997615447045,110.21348651477531,1.2262356388038214,0.21747338182655995,-636.7624820526776,-9.313042575419873
2025-01-01 10:33:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.26630733917882,51.666666666666686,46.10666666666668,0.0,51.39938392749175,0.10047522004242447,272.91987670080454,0.0,128.5411052174669,49.53805624710465,51.39938392749175,48.6073924069111,12.43753247303448,18.930505308067396,-0.06949469193266111,3.9192560870700133,1.7,9.236100170605994,192.0261934035966,-637.7850120960472,-421.8636550479908,-0.0,-0.0,368.08334171009045,1027.9699064169795,1.6,0.01874078557120699,0.0,0.0,0.1753952110987784,105.59938275555555,245.80650674149695,0.21687045335407973,8.90638783133074,0.00287888062883759,110.1550612410583,1.2263997524802817,0.21747338182655995,-630.5214031990332,-7.263608897014163
2025-01-01 10:34:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.26307120578007,51.666666666666686,46.10666666666668,0.0,51.3806931453674,0.10052344315565634,272.9198767008046,0.0,128.53604875903136,49.49802399694357,51.3806931453674,48.55668942273166,12.43753247303448,18.892410634213757,-0.10758936578629985,3.899061361993075,1.7,9.236100170605994,194.6559632982311,-630.2289808229186,-420.3683778111265,-0.0,-0.0,368.08334171009045,1022.9817032146264,1.6,0.01871573803138069,0.0,0.0,0.17516079090765851,105.59938275555555,246.94099939926713,0.21741576384198216,8.88973515634249,0.002879261243289238,110.09765684184838,1.2265594451854331,0.21747338182655995,-624.7838019970283,-5.445178825890387
2025-01-01 10:35:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.25714367328965,51.666666666666686,46.10666666666668,0.0,51.361992507843446,0.10057173804456251,272.9198767008046,0.0,128.52678698951507,49.4579922509944,51.361992507843446,48.505992122569886,12.43753247303448,18.85531911181137,-0.14468088818868807,3.8804848508765617,1.7,9.236100170605994,197.273366132705,-623.2892642816889,-418.9145077220769,-0.0,-0.0,368.08334171009045,1018.0137622875735,1.6,0.01869133384441559,0.0,0.0,0.17493239186279597,105.59938275555555,248.10453214469143,0.21794891197683458,8.872947526643172,0.0028796416098652,110.0412177632322,1.2267149654853193,0.21747338182655995,-619.5059578023142,-3.783306479374703
2025-01-01 10:36:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.24863748891647,51.666666666666686,46.10666666666668,0.0,51.34328246805315,0.10062010367742744,272.9198767008046,0.0,128.51349607643198,49.41796142859569,51.34328246805315,48.455300908866974,12.43753247303448,18.81918914392543,-0.18081085607462555,3.8634130449699615,1.7,9.236100170605994,199.72140596328387,-616.8755659422034,-417.5002563731731,-0.0,-0.0,368.08334171009045,1013.0673089563892,1.6,0.01866754687701441,0.0,0.0,0.17470976938238406,105.59938275555555,249.13832062636652,0.21847035835156228,8.856006226866228,0.0028800217332574816,109.98570521654528,1.2268664849752726,0.21747338182655995,-614.655621206152,-2.219944736051346
2025-01-01 10:37:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.23766328527006,51.666666666666686,46.10666666666668,0.0,51.32456346034219,0.10066853906703664,272.9198767008046,0.0,128.49634888323448,49.3779319315192,51.32456346034219,48.40461616710771,12.43753247303448,18.783979904044674,-0.21602009595538263,3.8477574966434687,1.7,9.236100170605994,202.0236244044711,-610.9445009949785,-416.1238781661655,-0.0,-0.0,368.08334171009045,1008.1435593709965,1.6,0.018644351405902832,0.0,0.0,0.1744926827220254,105.59938275555555,250.0641608605462,0.2189805611724294,8.840224237064309,0.0028804016179667163,109.93108112156911,1.227014172265326,0.21747338182655995,-610.2076630114298,-0.7368379835487859
2025-01-01 10:38:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.22432286995067,51.666666666666686,46.10666666666668,0.0,51.30583590062128,0.10071704326997688,272.9198767008046,0.0,128.47550448429791,49.33790414429935,51.30583590062128,48.35393826613839,12.43753247303448,18.74965383718113,-0.2503461628189285,3.833438746006151,1.7,9.236100170605994,204.1965299531144,-605.469409738001,-414.783767158399,-0.0,-0.0,368.08334171009045,1003.2437201254842,1.6,0.01862172377242616,0.0,0.0,0.1742809104601196,105.59938275555555,250.89695540142293,0.21947994149320604,8.82491345445216,0.002880781268305854,109.87731038586075,1.227158182450719,0.21747338182655995,-606.1395075621782,0.6700978241772155
2025-01-01 10:39:00,0.3846121614477624,0.1396033067864779,0.0,0.0064102026907960396,0.0023267217797746315,0.0,0.08455115222178029,0.25006100922598207,0.0,0.05,0.0,0.0,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.20871100515694,51.666666666666686,46.10666666666668,0.0,51.28710018783604,0.10076561538303455,272.9198767008046,0.0,128.45111094555773,49.297878435608254,51.28710018783604,48.303267559494365,12.43753247303448,18.716175998051316,-0.2838240019487408,3.8203815175640568,1.7,9.236100170605994,206.24614125661833,-600.4260989828548,-413.4784299628547,-0.0,-0.0,368.08334171009045,998.3689878960602,1.6,0.01859964195594514,0.0,0.0,0.17407424650527004,105.59938275555555,251.64122950938258,0.2199688914835372,8.81005518594297,0.0028811606884149603,109.82436030309867,1.2272986598687667,0.21747338182655995,-602.4297680475875,2.0036690647326827
2025-01-01 10:40:00,0.7785663281144292,0.1396033067864779,0.33767500000000006,0.012976105468573819,0.0023267217797746315,0.005627916666666667,0.08455115222178029,0.25006100922598207,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,82.1909169196427,51.666666666666686,46.10666666666668,0.0,51.26835670514049,0.10081425454034289,272.9198767008046,0.0,128.4233076869417,49.257855159353404,51.26835670514049,48.252604386459865,12.43753247303448,18.683513488759008,-0.3164865112410489,3.808514362103479,1.7,9.236100170605994,5786.740919480583,2136.6230590004025,-412.20646278885545,-0.0,-0.0,368.08334171009045,993.5205458151016,1.6,0.01857808521083064,0.0,0.0,0.1738724966989135,105.59938275555555,252.30063851152863,0.22044778150118086,8.794969309129979,0.002881539882273053,109.77220004231354,1.2274357404425504,0.21747338182655995,-599.0581447560802,3.2674435820796255
2025-01-01 10:41:00,0.7785663281144292,0.1396033067864779,0.33767500000000006,0.012976105468573819,0.0023267217797746315,0.005627916666666667,0.08455115222178029,0.25006100922598207,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,81.89926163341286,51.666666666666686,46.10666666666668,0.0,51.24960582081884,0.10086295991116707,272.9198767008046,0.0,127.9675963022076,49.217834655539846,51.24960582081884,48.201949072900355,12.43753247303448,18.75291312121737,-0.2470868787826852,3.9444026494812876,1.7,9.236100170605994,5778.083532141741,2096.6152500880853,-414.9109376728555,-0.0,-0.0,368.08334171009045,988.6995760090091,1.6,0.018623872876264717,0.0,0.0,0.17430102394575786,105.59938275555555,246.34772605668607,0.21952145668113665,8.827484687780451,0.002881918853707424,109.81275732556959,1.2271436382206937,0.21747338182655995,-637.6658899978154,1.8673799114971699
2025-01-01 10:42:00,0.7785663281144292,0.1396033067864779,0.33767500000000006,0.012976105468573819,0.0023267217797746315,0.005627916666666667,0.08455115222178029,0.25006100922598207,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,81.61314351491546,51.666666666666686,46.10666666666668,0.0,51.230893134639565,0.10091161300241108,272.9198767008046,0.0,127.52053674205541,49.17785959363218,51.230893134639565,48.15134282312848,12.43753247303448,18.820294413714482,-0.17970558628557498,4.07594119556907,1.7,9.236100170605994,5770.264969789297,2058.0949114840046,-417.5434922000584,-0.0,-0.0,368.08334171009045,983.9072397095567,1.6,0.018668274782098565,0.0,0.0,0.17471658185379355,105.59938275555555,241.16171823144504,0.21862713101726808,8.859531851868937,0.002882298055401015,109.85128546046626,1.2268601557024201,0.21747338182655995,-675.0378134712927,0.7189647808938737
2025-01-01 10:43:00,0.7785663281144292,0.1396033067864779,0.33767500000000006,0.012976105468573819,0.0023267217797746315,0.005627916666666667,0.08455115222178029,0.25006100922598207,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,81.33220186494061,51.666666666666686,46.10666666666668,0.0,51.21221772825446,0.10096021598575942,272.91987670080454,0.0,127.08156541396971,49.13792911090144,51.21221772825446,48.100784802224936,12.43753247303448,18.88579092321307,-0.1142090767869881,4.203299368655934,1.7,9.236100170605994,5762.961056196402,2020.7780049669018,-420.1087591180696,-0.0,-0.0,368.08334171009045,979.1446897875782,1.6,0.018711383799538198,0.0,0.0,0.17512003960562345,105.59938275555555,236.42307155656144,0.21776258330897855,8.890522356561437,0.0028826774777890424,109.8879174909935,1.2265847200954325,0.21747338182655995,-711.2220350541269,-0.41372015337455803
2025-01-01 10:44:00,0.7785663281144292,0.1396033067864779,0.33767500000000006,0.012976105468573819,0.0023267217797746315,0.005627916666666667,0.08455115222178029,0.25006100922598207,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.12501997345314456,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0031250988180081744,0.0,On,0.07780712248271948,0,On,0.018652662098824078,0,On,0.10590219005136588,0.07942664253852438,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,81.0561441181288,51.666666666666686,46.10666666666668,0.0,51.19357874339477,0.10100877088540172,272.9198767008046,0.0,126.65022518457624,49.098042400818144,51.19357874339477,48.05027422952983,12.43753247303448,18.949510871580195,-0.050489128419862084,4.326627523953338,1.7,9.236100170605994,5755.6000329878725,1984.6383873232353,-422.61044417689976,-0.0,-0.0,368.08334171009045,974.4130670299545,1.6,0.01875327557316527,0.0,0.0,0.17551210515969026,105.59938275555555,231.56373340686218,0.21692598267074678,8.920516384871082,0.002883057111932353,109.92276234762889,1.2263168663152069,0.21747338182655995,-746.2612727451371,-1.5141001060307726
2025-01-01 10:45:00,0.6937385249158139,0.1301418258571239,0.33767500000000006,0.011562308748596898,0.0021690304309520646,0.005627916666666667,0.026161069396340053,0.22362328885280708,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,80.82019473784828,51.666666666666686,46.10666666666668,0.0,51.17497537052578,0.0,0.0,0.0,126.28155427788793,49.05819870243647,51.17497537052578,47.99981036839181,12.43753247303448,19.011538119619104,0.0,4.446071234655843,1.7,9.236100170605994,5624.956060519027,1949.6329635179595,-425.05134925433293,-0.0,-0.0,244.5388415315483,969.7134996571792,1.0,0.018794009286869053,0.0,0.0,0.17589333241864194,65.99961422222222,226.90516619399187,0.21611586514773856,8.949560780693773,0.0028834369494020653,78.9536864077912,1.2260562325989095,0.21747338182655995,-780.196885905885,-2.583910750558662
2025-01-01 10:46:00,0.6937385249158139,0.1301418258571239,0.33767500000000006,0.011562308748596898,0.0021690304309520646,0.005627916666666667,0.026161069396340053,0.22362328885280708,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,80.63013749081306,51.666666666666686,46.10666666666668,0.0,51.160488758086956,0.0,0.0,0.0,125.98458982939539,49.0456063584746,51.160488758086956,47.98816515866843,12.43753247303448,19.06970938183178,0.0,4.561770500750501,1.7,9.236100170605994,5618.316389183109,1915.7214363255098,-427.3455956501334,-0.0,-0.0,244.5388415315483,965.0471027810808,1.0,0.018832170373978295,0.0,0.0,0.17625048243798624,65.99961422222222,222.55974125387456,0.2153530242788009,8.976281374645321,0.0028837098314055663,78.98962658161045,1.225811963615668,0.21747338182655995,-813.068650472459,-3.6236733764344806
2025-01-01 10:47:00,0.6937385249158139,0.1301418258571239,0.33767500000000006,0.011562308748596898,0.0021690304309520646,0.005627916666666667,0.026161069396340053,0.22362328885280708,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,80.4441318503137,51.666666666666686,46.10666666666668,0.0,51.14603471063187,0.0,0.0,0.0,125.69395601611514,49.03304362674314,51.14603471063187,47.97654808479877,12.43753247303448,19.126400447285913,0.0,4.673860031167936,1.7,9.236100170605994,5611.890287948401,1882.864917594074,-429.586191772116,-0.0,-0.0,244.5388415315483,960.4149779324287,1.0,0.018869322976309364,0.0,0.0,0.17659819403758636,65.99961422222222,218.37423614114923,0.21461304855994143,9.00284673121827,0.0028839828920287996,79.02410880369807,1.2255739984655318,0.21747338182655995,-844.9148391185071,-4.634003461822246
2025-01-01 10:48:00,0.6937385249158139,0.1301418258571239,0.33767500000000006,0.011562308748596898,0.0021690304309520646,0.005627916666666667,0.026161069396340053,0.22362328885280708,0.3939541666666667,0.05,0.0,0.33767500000000006,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.003618930921052631,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.033719774402903725,0,On,0.030995274786728116,0,On,On,5578.56340204782,19.500000000000057,0.7999999999999999,2732.4137601744033,9.896278744444446,0.3939541666666667,1,7917.022995555556,7917.022995555556,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,80.26200941304825,51.666666666666686,46.10666666666668,0.0,51.131612552175426,0.0,0.0,0.0,125.40938970788788,49.02050987597381,51.131612552175426,47.964958537873,12.43753247303448,19.181673441975146,0.0,4.782469445013115,1.7,9.236100170605994,5605.683589691368,1851.0259618535656,-431.77523005939696,-0.0,-0.0,244.5388415315483,955.81821248516,1.0,0.01890551077507821,0.0,0.0,0.17693687603040598,65.99961422222222,214.35657617139697,0.21389486547628625,9.028619196217424,0.002884256124896542,79.0571957986354,1.2253420694626556,0.21747338182655995,-875.772278427685,-5.615519893152559
