Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,4.4399732948635044,0.13270022661490255,0.0,4.4399732948635044,0.13270022661490255,0.0,0.064690943015001,0.0,0.8104805162929481,3.5148018355555553,0.05,0.0,0.0,0.1181168932815692,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.014397434210526316,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.6479562730749179,0.0,0.0,0.0,3514.8018355555555,15.000000000000057,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.762938643120826,51.66666666666668,46.10666666666668,0.0,50.702845239939236,0.0,0.0,0.0,39.762938643120826,48.906462836119175,50.702845239939236,48.008271634209144,12.43753247303448,14.79772539056974,0.0,9.47701259485998,0.85,9.236100170605994,781.9268550397022,258.48217395324366,-739.1250092436406,0.0,0.0,218.64547539386183,218.07762804826928,0.0,0.04032882967469627,0.0,0.0,0.38193660944774144,0.0,5.28974551444237,0.2635150149385063,6.7004439806471625,0.002690117791718419,82.1959895966147,1.2441434372207862,0.17153980637818628,-1948.6720495232055,-10.530968704067554
2025-01-01 11:00:00,4.409361187474138,0.13270022661490255,0.0,4.409361187474138,0.13270022661490255,0.0,0.064690943015001,0.0,0.7798684089035819,3.5148018355555553,0.05,0.0,0.0,0.1181168932815692,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.014397434210526316,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.6173441656855516,0.0,0.0,0.0,3514.8018355555555,15.000000000000057,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.36680417546223,51.66666666666668,46.10666666666668,0.0,50.47143195196358,0.0,0.0,0.0,39.36680417546223,48.70655772961166,50.47143195196358,47.82412061843571,12.43753247303448,14.937123535026057,0.0,10.474999029419179,1.95,9.236100170605994,852.9355854955185,401.9394492889126,-651.3504361512504,0.0,0.0,218.64547539386183,145.40999873989475,0.0,0.03843073974731545,0.0,0.0,0.36396063451520827,0.0,-11.476097122131693,0.2625756807679373,6.7856248380648925,0.0027060637880467514,68.56210488120112,1.242945987567377,0.1615835780411217,-1797.4196624016165,-18.326080489987703
2025-01-01 12:00:00,4.406612300192142,0.13401515475799738,0.0,4.406612300192142,0.13401515475799738,0.0,0.06529083610710626,0.0,0.7765196285294805,3.5148018355555553,0.05,0.0,0.0,0.11943182142466403,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.014997327302631579,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.6122421477873239,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,38.98275831251931,51.66666666666668,46.10666666666668,0.0,50.24240551513417,0.0,0.0,0.0,38.98275831251931,48.50860114954311,50.24240551513417,47.64169896674759,12.43753247303448,15.068096599759972,-2.7180206245365537,10.879690146163375,3.05,9.236100170605994,926.1608489197839,390.0200705207472,-578.1865670474938,0.0,0.0,220.9986060100935,128.09411167104548,0.0,0.036938233009361894,0.0,0.0,0.34982575959644624,0.0,-13.76783341785474,0.2614052203166937,6.861508052725088,0.0027182318595442984,48.58727207393527,1.2417484982877862,0.1794486460390426,-1807.5953702017216,-20.069751458047985
2025-01-01 13:00:00,4.2553514425216274,0.13401515475799738,0.0,4.2553514425216274,0.13401515475799738,0.0,0.06709051538342205,0.0,0.6234590915826497,3.5148018355555553,0.05,0.0,0.0,0.11943182142466403,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.01679700657894737,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.45918161084049297,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,38.524439842588166,51.66666666666668,46.10666666666668,0.0,50.01593495741486,0.0,0.0,0.0,38.524439842588166,48.31275436887002,50.01593495741486,47.4611640745976,12.43753247303448,15.265030808087385,-2.568302525245985,11.316415149606144,4.45,9.236100170605994,1040.5194882421713,625.3397009454225,-484.3865119655694,0.0,0.0,222.79828528640934,204.3497545966702,0.0,0.03459373613169076,0.0,0.0,0.3276220607650773,0.0,4.991071546292519,0.25880359084727045,6.965527655518288,0.002726784649549915,38.76128671210547,1.240311501287611,0.1757189652194817,-1567.6972333953984,-24.648257839696182
2025-01-01 14:00:00,4.180020960232422,0.13401515475799738,0.0,4.180020960232422,0.13401515475799738,0.0,0.06829030156763258,0.0,0.5469288231092341,3.5148018355555553,0.05,0.0,0.0,0.11943182142466403,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.017996792763157892,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.3826513423670774,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,38.000883391785734,51.66666666666668,46.10666666666668,0.0,49.79243800999098,0.0,0.0,0.0,38.000883391785734,48.119410456525394,49.79243800999098,47.28289667979259,12.43753247303448,15.520555169526869,-2.312778163806501,12.09686978459847,4.7,9.236100170605994,1076.554898654849,586.4232053165647,-480.94082843468897,0.0,0.0,223.99807147061983,319.36793327132403,0.0,0.034406752099784936,0.0,0.0,0.32585121723346383,0.0,36.381012243879326,0.2551450950665019,7.096088596413468,0.002734107062198591,24.093930040854925,1.2385855120842677,0.16718885555293153,-1600.2862712840915,-30.97571557986072
2025-01-01 15:00:00,5.5389676123885225,0.17428383262617933,0.0,5.5389676123885225,0.1742838326261793,0.0,0.4614470173784904,0.9166775903703706,0.5960411690841062,3.5148018355555553,0.05,0.0,0.0,0.159700499292846,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.02099625822368421,0.0,0.4404507591548062,0.0,0.07188407823508845,0.0,0.17699262981253563,0.13274447235940168,0.31122309179188967,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,916.6775903703705,0.16666666666666666,37.41195781023622,51.66666666666668,46.10666666666668,0.0,49.596161059956714,0.09428154987290557,244.12754317303583,916.6775903703705,37.41195781023622,48.02974209822036,49.596161059956714,47.24653261735218,12.43753247303448,15.96033512527922,-1.87299820805415,12.032291842944492,4.15,9.236100170605994,1578.3341581295667,564.7676730946346,-553.772867922274,0.0,0.0,792.1697698456072,333.15618119359937,0.88325,0.03623375766938312,0.0,0.0,0.343153983475954,58.29415926177777,42.82061283119467,0.24874324145231191,7.319734786043109,0.002741510109107469,63.92891379684558,1.2366963713205912,0.16000682190913096,-1623.3196287126932,-29.597890373188992
2025-01-01 16:00:00,4.876206879920434,0.18953067207676177,0.0,4.876206879920434,0.18953067207676177,0.0,0.6099224164615469,0.18333551807407408,0.5181471098292576,3.5148018355555553,0.05,0.0,0.0,0.17494733874342844,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.02639529605263158,0.0,0.5835271204089152,0.0,0.09610932927026143,0.0,0.1946918927937892,0.14601891959534186,0.18877466223442482,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,183.3355180740741,0.03333333333333333,40.06640227363871,51.66666666666668,46.10666666666668,0.0,51.76527915484936,0.11853553578567208,325.56298507367137,183.3355180740741,40.06640227363871,50.91652277688954,51.76527915484936,50.492144587909635,12.43753247303448,16.506192308098186,-1.3271410252351858,11.950815598465153,3.05,9.236100170605994,1600.5619695912724,160.31908490269325,-693.2332857275846,0.0,0.0,991.6660457830366,146.62038972037814,1.0,0.03948431500043721,0.0,0.0,0.3739385823808229,65.99961422222222,5.012566160781607,0.24139589638467526,7.6003543778563465,0.002754953725296037,33.82784804085601,1.2343554979929017,0.17359120205306425,-2028.0731939110115,-29.292913366812236
2025-01-01 17:00:00,4.023500064267185,0.14465842948480248,0.0,4.023500064267185,0.14465842948480248,0.0,0.1513961009712155,0.0,0.30730212774041366,3.5148018355555553,0.05,0.0,0.0,0.13007509615146914,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.03359401315789474,0.0,0.11780208781332077,0.0,0.016522254545884317,0.0,0.13135576095625723,0.0985168207171929,0.11734641165923708,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.176321843051,51.66666666666668,46.10666666666668,0.0,51.48202638685266,0.0,0.0,0.0,39.176321843051,50.21264690870846,51.48202638685266,49.577957169636356,12.43753247303448,16.588660556117144,-1.2446727772162272,10.84679493343751,1.95,9.236100170605994,827.4456843696773,80.10853897638233,-797.4176116088261,0.0,0.0,339.8623687458985,13.64739606760835,0.11675,0.041772137694420834,0.0,0.0,0.39560554494348715,7.7054549604444444,-12.11571614243381,0.23972651151194038,7.632588358516163,0.0027516376008569878,-41.97865708500191,1.2334261544760505,0.1828688816244464,-2115.378872294906,-22.19778090922812
2025-01-01 18:00:00,4.909864116971867,0.20066408023997084,0.0,4.909864116971867,0.20066408023997084,0.0,0.8897102592605406,0.0,0.45535202215577064,3.5148018355555553,0.05,0.0,0.0,0.18608074690663748,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.03839315789473684,0.0,0.8513171013658037,0.0,0.14091812693662714,0.0,0.2042767244390219,0.1532075433292664,0.06632623267696008,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,38.14168698927311,51.66666666666668,46.10666666666668,0.0,51.182066359596526,0.06015918066431287,162.69210127240027,0.0,38.14168698927311,49.50941139460804,51.182066359596526,48.673083912113796,12.43753247303448,16.782891024139243,-1.050442309194129,11.05737836085945,1.15,9.236100170605994,1720.4704819109359,266.67583886451644,-881.1017557639979,0.0,0.0,1322.7308372903974,0.0,0.88325,0.04305768935633539,0.0,0.0,0.40778043935480757,58.29415926177777,-18.27524299050227,0.23634605123884583,7.7173710577634,0.002747670930986776,-0.7637837374446809,1.2319836592689497,0.14928995114898616,-1920.870727156954,-30.13862615904662
2025-01-01 19:00:00,5.116888070194543,0.20629270911259853,0.0,5.116888070194542,0.20629270911259853,0.0,1.0407970305793102,0.0,0.5112892040596768,3.5148018355555553,0.05,0.0,0.0,0.1917093757792652,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.0407927302631579,0.0,1.0000043003161523,0.0,0.21486055983483485,0.0,0.21353480045998532,0.16015110034498894,0.04081614318582159,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,36.73717568856104,51.66666666666668,46.10666666666668,0.0,50.884262547124514,0.060898205876189486,162.87088380127108,0.0,36.73717568856104,48.80656584710496,50.884262547124514,47.76771749709519,12.43753247303448,17.302101320762926,-0.5312320125704457,11.204344638545443,-0.25000000000000006,9.236100170605994,1769.0257541328558,187.83652549650216,-1067.3968119994022,0.0,0.0,1562.3222696431885,0.0,1.0,0.046183374285529176,0.0,0.0,0.4373824266598648,65.99961422222222,-23.016346885969657,0.22857614052179676,7.964460568164267,0.002746419511468188,-8.030003962311861,1.2297818694687834,0.13287792268748153,-1998.3786071060335,-31.47005957798126
2025-01-01 20:00:00,5.888849877154844,0.19236079780511098,0.0,5.888849877154845,0.19236079780511095,0.0,0.821388880070465,1.0083453494074075,0.49431381212141673,3.5148018355555553,0.05,0.0,0.0,0.1777774644717776,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.04199251644736842,0.0,0.7793963636230965,0.0,0.23686912123280246,0.0,0.19583553747873175,0.14687665310904877,0.020408071592910797,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,1008.3453494074075,0.18333333333333332,37.973280302352784,51.66666666666668,46.10666666666668,0.0,51.16462098663548,0.12178515645046774,325.47359380923604,1008.3453494074075,37.973280302352784,50.10635078688862,51.16462098663548,49.57721568701519,12.43753247303448,17.536172907287938,-0.29716042604543497,11.042884916111715,-0.55,9.236100170605994,1505.548021013533,235.01849044097654,-1120.3522109137275,0.0,0.0,1347.585747197682,0.0,1.0,0.04706711511510078,0.0,0.0,0.4457519473922975,65.99961422222222,-18.80215864546003,0.22514495426398035,8.074834457739145,0.002745556638582283,5.203843373557665,1.2287921234148809,0.12791779794224542,-1952.1468479234607,-30.519853816079667
2025-01-01 21:00:00,3.837178404831965,0.13664501104418705,0.0,3.8371784048319646,0.13664501104418705,0.0,0.08928655979131679,0.0,0.1830900094850927,3.5148018355555553,0.05,0.0,0.0,0.12206167771085372,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.03899305098684211,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.0153060536946831,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.589166696394436,51.66666666666668,46.10666666666668,0.0,51.44125056691083,0.0,0.0,0.0,39.589166696394436,51.24887525867962,51.44125056691083,51.152687604564015,12.43753247303448,17.230360236357072,-0.6029730969763001,11.036561513556931,-0.3,9.236100170605994,539.2412947737747,-36.21557718998573,-1066.9167087009732,0.0,0.0,314.5004189647792,0.0,1.0,0.04631627002049747,0.0,0.0,0.43864102371892366,65.99961422222222,-5.459058865070046,0.22980004098312634,7.932696927922243,0.0027485564079263755,19.63114287015193,1.2300842670253174,0.14923361201305527,-2224.3043058713292,-29.596463499173638
2025-01-01 22:00:00,3.8300261294788913,0.13533008290109222,0.0,3.830026129478891,0.13533008290109222,0.0,0.08388752196236943,0.0,0.18133677196096623,3.5148018355555553,0.05,0.0,0.0,0.12074674956775887,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.03359401315789474,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.0153060536946831,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.8005933141285,51.66666666666668,46.10666666666668,0.0,51.22412642738648,0.0,0.0,0.0,39.8005933141285,51.04827561525678,51.22412642738648,50.96035020919194,12.43753247303448,16.84743711558335,-0.9858962177500212,9.853005212878154,-1.95,9.236100170605994,391.1480199643007,-510.3290326723089,-1211.8744806684758,0.0,0.0,307.3481436117054,0.0,1.0,0.048605838989748885,0.0,0.0,0.4603245244866467,65.99961422222222,-1.4422863539675919,0.2358082894428315,7.754595198680476,0.0027528635317580433,16.267764943567897,1.2317051878699943,0.17339254615142383,-2711.3515682981993,-16.662656554626484
2025-01-01 23:00:00,3.821997235363754,0.13335769068644995,0.0,3.821997235363754,0.13335769068644995,0.0,0.07848848413342205,0.0,0.17870691567477656,3.5148018355555553,0.05,0.0,0.0,0.11877435735311662,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.02819497532894737,0.0,0.05029350880447468,0.0,0.0050350521759379135,0.0,0.12242444055956313,0.09181833041967231,0.0153060536946831,0.0,0.0,0.0,3514.8018355555555,18.33333333333337,1.0,0.0,3.5148018355555553,0.0,1.0,3514.8018355555555,3514.8018355555555,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5195.857728888889,0.0,0.0,39.99410596351969,51.66666666666668,46.10666666666668,0.0,51.006077292662646,0.0,0.0,0.0,39.99410596351969,50.84666992009387,51.006077292662646,50.7669662338095,12.43753247303448,16.478907406699257,-1.3544259266341134,8.99885723215294,-3.05,9.236100170605994,306.04149242174145,-318.67071763740506,-1288.074606733975,0.0,0.0,299.3192494965684,0.0,1.0,0.04968094143776465,0.0,0.0,0.4705063469475584,65.99961422222222,-2.319793715890565,0.24160900029107116,7.580234198832032,0.0027553137024704803,11.559503956706267,1.2332705423732555,0.15751763999248142,-2522.1858717467912,-14.170038071130703
