Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:53:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.212421806108445,51.666666666666686,46.10666666666668,0.0,51.57377372293764,0.0,0.0,0.0,24.212421806108445,51.59194845304432,51.601035818097664,51.57377372293764,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.599075282469,17.210002384667668,0.0,2.8,-625.490773850409,-1059.8879980717222,-0.0,-0.0,409.23848263349515,0.0,2.0,0.05643886478283947,0.0,0.0,0.7881404788886741,131.99922844444444,25.15874158781805,0.2444503041099929,8.138417884558722,0.002912422790849957,7.0829928768758865,1.2336417135108368
2025-01-01 00:54:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.21568376759636,51.666666666666686,46.10666666666668,0.0,51.57017784296072,0.0,0.0,0.0,24.21568376759636,51.5885504424931,51.5977367422593,51.57017784296072,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.5367797681397,17.20196657550327,0.0,2.8,-624.8081851379978,-1059.0536456538623,-0.0,-0.0,409.23848263349515,0.0,2.0,0.0564259018347774,0.0,0.0,0.7879594578115714,131.99922844444444,25.006977882369384,0.2445777169552459,8.13468696988932,0.002912459093309913,7.0994310934882865,1.2336758288808187
2025-01-01 00:55:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.218933775761077,51.666666666666686,46.10666666666668,0.0,51.5665815092588,0.0,0.0,0.0,24.218933775761077,51.58515197415292,51.594437206599984,51.5665815092588,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.4746287816074,17.19394728232444,0.0,2.8,-624.1265821989344,-1058.2212636342817,-0.0,-0.0,409.23848263349515,0.0,2.0,0.0564129647236493,0.0,0.0,0.7877787975343109,131.99922844444444,24.856198801852173,0.24470495506758452,8.130964774198677,0.0029124954790144346,7.115811624448506,1.2337098758986476
2025-01-01 00:56:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.222171778099803,51.666666666666686,46.10666666666668,0.0,51.56298472360791,0.0,0.0,0.0,24.222171778099803,51.58175304970132,51.59113721274803,51.56298472360791,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.4126231328296,17.18594458123476,0.0,2.8,-623.4459967474096,-1057.3908583619243,-0.0,-0.0,409.23848263349515,0.0,2.0,0.0564000535775024,0.0,0.0,0.787598499845008,131.99922844444444,24.70637898101959,0.24483201685309552,8.127251340197057,0.0029125319476653,7.132134297787752,1.2337438542296792
2025-01-01 00:57:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.22539772936663,51.666666666666686,46.10666666666668,0.0,51.559387487791824,0.0,0.0,0.0,24.22539772936663,51.57835367082322,51.587836762338924,51.559387487791824,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.3507635337587,17.17795853830754,0.0,2.8,-622.7664582192828,-1056.562435138638,-0.0,-0.0,409.23848263349515,0.0,2.0,0.056387168508217705,0.0,0.0,0.7874185663060251,131.99922844444444,24.557494285860038,0.244958900870895,8.123546705095912,0.0029125684989634516,7.148398970166136,1.2337777635818454
2025-01-01 00:58:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.228611590762476,51.666666666666686,46.10666666666668,0.0,51.55578980360105,0.0,0.0,0.0,24.228611590762476,51.57495383920988,51.58453585701431,51.55578980360105,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.2890506046824,17.16998921023579,0.0,2.8,-622.087993914317,-1055.7359982882053,-0.0,-0.0,409.23848263349515,0.0,2.0,0.05637430961255364,0.0,0.0,0.787238998268545,131.99922844444444,24.409521740393153,0.24508560582353553,8.119850900963215,0.0029126051326091467,7.164605525007184,1.2338116037029052
2025-01-01 00:59:00,0.2923959330836425,0.16239298815634054,0.0,0.004873265551394041,0.0027065498026056754,0.0,0.0632506802178073,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.020472697368421052,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.231813329766325,51.666666666666686,46.10666666666668,0.0,51.55219167283184,0.0,0.0,0.0,24.231813329766325,51.57155355655803,51.58123449842113,51.55219167283184,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.2172359704523,17.162036644939928,0.0,2.8,-621.4106291288931,-1054.9115512208589,-0.0,-0.0,409.23848263349515,0.0,2.0,0.05636147697312184,0.0,0.0,0.7870597968861981,131.99922844444444,24.262439458470645,0.24521213054799004,8.116163955056198,0.0029126418483020897,7.180753870753913,1.2338453743778692
2025-01-01 01:00:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.235002919612036,51.666666666666686,46.10666666666668,0.0,51.54859309728527,0.0,0.0,0.0,24.235002919612036,51.56815282456893,51.577932688210765,51.54859309728527,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.1558220280376,17.154100882136106,0.0,2.8,-622.2698395826961,-1054.0890964935934,-0.0,-0.0,407.70303033086356,0.0,2.0,0.056348670659299875,0.0,0.0,0.7868809631278069,131.99922844444444,24.116226580033725,0.24533847400725584,8.112485890132124,0.002912678645741562,7.196843939237505,1.2338790754265994
2025-01-01 01:01:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.238209637285486,51.666666666666686,46.10666666666668,0.0,51.544994078766365,0.0,0.0,0.0,24.238209637285486,51.56475164494761,51.57463042803825,51.544994078766365,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.094556115496,17.146140350481435,0.0,2.8,-621.5894423029586,-1053.2643261001922,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05633582358455586,0.0,0.0,0.7867015601635547,131.99922844444444,23.97185346637011,0.24546528203076895,8.108793878299583,0.0029127155246265386,7.212994620282112,1.2339128835380342
2025-01-01 01:02:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.241403325893696,51.666666666666686,46.10666666666668,0.0,51.54139461472867,0.0,0.0,0.0,24.241403325893696,51.561350015290344,51.571327715571186,51.54139461472867,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2743.033057729765,17.138197870092096,0.0,2.8,-620.9100391410107,-1052.4416768717062,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05632300485326423,0.0,0.0,0.7865225530014193,131.99922844444444,23.828607399832023,0.2455918893193818,8.104499953848446,0.0029127524852599527,7.229083466326651,1.2339466167111754
2025-01-01 01:03:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.24458400985696,51.666666666666686,46.10666666666668,0.0,51.53779470710799,0.0,0.0,0.0,24.24458400985696,51.557947937425624,51.568024552584454,51.53779470710799,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.9717188129325,17.130273408048357,0.0,2.8,-620.2320875397015,-1051.6211437208474,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05631021441794659,0.0,0.0,0.7863439409783881,131.99922844444444,23.68602585028234,0.24571829592873487,8.100827305906002,0.00291278952732273,7.245110618605176,1.233980275073758
2025-01-01 01:04:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.24775172426154,51.666666666666686,46.10666666666668,0.0,51.53419435783651,0.0,0.0,0.0,24.24775172426154,51.554545413178566,51.564720940849604,51.53419435783651,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.9105390808554,17.122366916469034,0.0,2.8,-619.5556231214306,-1050.8027200194824,-0.0,-0.0,407.70303033086356,0.0,2.0,0.056297452206945764,0.0,0.0,0.786165723093805,131.99922844444444,23.544066567188295,0.2458445021491149,8.097164182366821,0.002912826650496557,7.261076260980284,1.2340138588171778
2025-01-01 01:05:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.2509065061176,51.666666666666686,46.10666666666668,0.0,51.53059356884118,0.0,0.0,0.0,24.2509065061176,51.55114244436933,51.561416882133415,51.53059356884118,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.849518112386,17.114478344611122,0.0,2.8,-618.8805772274882,-1049.9863988528573,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05628471814395088,0.0,0.0,0.7859878982820269,131.99922844444444,23.402791294505604,0.24597050831759854,8.093510556389997,0.002912863854464097,7.276980585323722,1.2340473681450677
2025-01-01 01:06:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.25404839235093,51.666666666666686,46.10666666666668,0.0,51.52699234204343,0.0,0.0,0.0,24.25404839235093,51.54773903281289,51.55811237819763,51.52699234204343,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.788655460106,17.106607641742766,0.0,2.8,-618.2069218900219,-1049.1721733171776,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05627201215263415,0.0,0.0,0.7858104654771741,131.99922844444444,23.262221096292105,0.24609631477339056,8.089866401136575,0.002912901138909031,7.292823783296521,1.2340808032610855
2025-01-01 01:07:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.257177420798648,51.666666666666686,46.10666666666668,0.0,51.52339067935917,0.0,0.0,0.0,24.257177420798648,51.54433518031904,51.55480743079898,51.52339067935917,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.727950676632,17.09875475601612,0.0,2.8,-617.5346621952079,-1048.3600364030247,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05625933415483127,0.0,0.0,0.7856334235877214,131.99922844444444,23.12234387695316,0.24622192187541414,8.086231689150353,0.0029129385035160556,7.308606049574204,1.234114164373706
2025-01-01 01:08:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.260293630647993,51.666666666666686,46.10666666666668,0.0,51.519788582698695,0.0,0.0,0.0,24.260293630647993,51.54093088869226,51.55150204168905,51.519788582698695,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.6674033042923,17.090919633635885,0.0,2.8,-616.863807486482,-1047.5499809095493,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05624668406919852,0.0,0.0,0.7854567714777448,131.99922844444444,22.983143092203747,0.24634733001531695,8.082606391901175,0.002912975947970899,7.32432758422595,1.2341474516997586
2025-01-01 01:09:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.26339706240257,51.666666666666686,46.10666666666668,0.0,51.51618605396644,0.0,0.0,0.0,24.26339706240257,51.537526159731534,51.54819621261409,51.51618605396644,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.6070128675115,17.083102218848175,0.0,2.8,-616.19436256039,-1046.7419994435888,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05623406181119402,0.0,0.0,0.7852805079666589,131.99922844444444,22.844606552335243,0.2464725396177449,8.078990479778312,0.0029130134719603483,7.339988592745479,1.2341806654644751
2025-01-01 01:10:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.2664877577811,51.666666666666686,46.10666666666668,0.0,51.51258309506082,0.0,0.0,0.0,24.2664877577811,51.53412099523017,51.54488994531484,51.51258309506082,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.5467788727037,17.0753024541641,0.0,2.8,-615.5263294445647,-1045.936084443038,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05622146729343791,0.0,0.0,0.7851046318342481,131.99922844444444,22.706724667609784,0.24659755113692433,8.07538392221334,0.0029130510751722745,7.35558928541044,1.2342138059005419
2025-01-01 01:11:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.26956575973428,51.666666666666686,46.10666666666668,0.0,51.508979707874005,0.0,0.0,0.0,24.26956575973428,51.53071539697559,51.54158324152639,51.508979707874005,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.4765010114406,17.067520280525688,0.0,2.8,-614.859709507572,-1045.1322281942155,-0.0,-0.0,407.70303033086356,0.0,2.0,0.056208900425979653,0.0,0.0,0.7849291418243977,131.99922844444444,22.56948835577989,0.2467223650541481,8.07178668777076,0.0029130887572956597,7.371129876806544,1.2342468732473955
2025-01-01 01:12:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.272631111989128,51.666666666666686,46.10666666666668,0.0,51.505375894291795,0.0,0.0,0.0,24.272631111989128,51.52730936674923,51.53827610297795,51.505375894291795,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.416582395946,17.059755637410376,0.0,2.8,-614.194503975415,-1044.3304228428601,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05619636111646608,0.0,0.0,0.7847540366474423,131.99922844444444,22.432888536581558,0.2468469818761999,8.068198744205539,0.002913126518020616,7.386610585528354,1.2342798677507798
2025-01-01 01:13:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.275683859538397,51.666666666666686,46.10666666666668,0.0,51.501771656193455,0.0,0.0,0.0,24.275683859538397,51.52390290632636,51.53496853139282,51.501771656193455,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.3568186426105,17.05200846291937,0.0,2.8,-613.5307138178161,-1043.5306604034408,-0.0,-0.0,407.70303033086356,0.0,2.0,0.056183849270283664,0.0,0.0,0.7845793149821513,131.99922844444444,22.29691625476108,0.24697140213403837,8.064011259974189,0.002913164357038407,7.402031633925413,1.2343127896623718
2025-01-01 01:14:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.278724047999283,51.666666666666686,46.10666666666668,0.0,51.498166995451555,0.0,0.0,0.0,24.278724047999283,51.52049601747595,51.53166052848815,51.498166995451555,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.297209201272,17.044278693866797,0.0,2.8,-612.868339634325,-1042.7329327685275,-0.0,-0.0,407.70303033086356,0.0,2.0,0.05617136479070191,0.0,0.0,0.7844049754777318,131.99922844444444,22.16156280333886,0.2470956263814589,8.060442039024561,0.0029132022740414663,7.417393247846883,1.2343456392394039
2025-01-01 01:15:00,0.2908604807810109,0.16239298815634054,0.0,0.004847674679683515,0.0027065498026056754,0.0,0.061715227915175724,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1,0,0,Off,0.01893724506578947,0.0,On,0.042777982849386255,0,On,0.012621268657381049,0,On,0.21652398420845412,0.16239298815634054,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.281751724069064,51.666666666666686,46.10666666666668,0.0,51.49456191393187,0.0,0.0,0.0,24.281751724069064,51.51708870196056,51.52835209597491,51.49456191393187,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2742.2377535098944,17.036566265869265,0.0,2.8,-612.2073816334776,-1041.93723171819,-0.0,-0.0,407.70303033086356,0.0,2.0,0.056158907579017626,0.0,0.0,0.7842310167558431,131.99922844444444,22.026819753849033,0.2472196551937365,8.056882007324942,0.002913240268723415,7.432695656384604,1.234378416744282
