Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.8991456936614988,0.2305345798764201,0.0,1.8991456936614988,0.2305345798764201,0.0,0.3880009931428427,1.0832885170370372,0.42035618348161896,0.0,0.007499999999999999,0.0,0.0,0.22834707987642008,0.0,0.002187500000000001,1.0,0.0,0.0,0.012283618421052632,0.0,0.37571737472179007,0.0,0.11589341031305866,0.0,0.30446277316856024,0.22834707987642008,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,1083.288517037037,0.43333333333333335,23.09051764934741,51.66666666666668,46.10666666666668,0.0,51.272988495594014,0.22098133934251557,599.5746859223347,1083.288517037037,23.09051764934741,50.09330443015905,51.27308912186344,49.50336177117215,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2731.656072854297,17.372585638807763,-0.023101966866578928,0.85,-140.297482860697,-1118.9686110103028,0.0,0.0,904.7550944679956,335.1941836946166,1.7835,0.05153539472331614,0.0,0.0,0.7196659754450108,117.71031196533333,73.91603368161019,0.2535137080477177,8.378676519719116,0.0030521718120165003,139.9117779933277,1.2328475552097975
2025-01-01 11:00:00,0.3675207603358542,0.17286762484791943,0.0,0.3675207603358542,0.17286762484791943,0.0,0.10736267462230008,0.0,0.2601580857135541,0.0,0.0,0.0,0.0,0.17286762484791943,0.0,0.0,1.0,0.0,0.0,0.012283618421052632,0.0,0.09507905620124744,0.0,0.029667919249661424,0.0,0.23049016646389264,0.17286762484791943,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,0.0,0.0,22.813692595120454,51.66666666666668,46.10666666666668,0.0,51.374371694637745,0.12267479837475809,335.16597349695724,0.0,22.813692595120454,49.310443883074086,51.37439695354658,48.27845471838342,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738.5537695990424,16.953248024111932,0.0,1.95,-521.9941631703645,-943.1863782833135,0.0,0.0,370.08743937324834,173.5602932702552,0.28335000000000005,0.04815789238186363,0.0,0.0,0.6725008468925071,18.700990689866668,51.10477573970073,0.2627242057742615,8.21124834021745,0.0030816844107783756,44.534215542499595,1.2340282663721878
2025-01-01 12:00:00,0.2847186715704846,0.16239298815634054,0.0,0.2847186715704846,0.1623929881563405,0.0,0.055573418704649415,0.0,0.22914525286583518,0.0,0.0,0.0,0.0,0.16239298815634054,0.0,0.0,1.0,0.0,0.0,0.012795435855263158,0.0,0.042777982849386255,0.0,0.012621268657381049,0.0,0.21652398420845412,0.16239298815634054,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,0.0,0.0,22.76530486266877,51.66666666666668,46.10666666666668,0.0,51.09337451013267,0.0,0.0,0.0,22.76530486266877,48.7429549822115,51.09337451013267,47.56774521825092,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.413199038773,16.485859813097015,0.0,3.05,-506.57489678208077,-812.8834687476598,0.0,0.0,269.56199267589284,116.24778136640447,0.0,0.046528133524961456,0.0,0.0,0.6497420807320917,0.0,36.74657928968626,0.2710550250794451,7.992870509151873,0.003088108580213758,7.7174877154053725,1.2353945550227543
2025-01-01 13:00:00,0.4262471096972597,0.17965807897901198,0.0,0.42624710969725976,0.17965807897901195,0.0,0.13594010309382748,0.0,0.2903070066034322,0.0,0.0,0.0,0.0,0.17965807897901198,0.0,0.0,1.0,0.0,0.0,0.014330888157894739,0.0,0.12160921493593273,0.0,0.05076290129808289,0.0,0.23954410530534936,0.17965807897901198,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,0.0,0.0,22.75670584751436,51.66666666666668,46.10666666666668,0.0,50.868179830181866,0.0,0.0,0.0,22.75670584751436,48.551108233700084,50.868179830181866,47.39257243545919,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.203271367942,16.30523862328971,0.0,4.45,-197.9760124725921,-666.2661376937625,0.0,0.0,440.267842360552,114.58243962802105,0.46649999999999997,0.04336822642730525,0.0,0.0,0.6056155607750903,30.788820034666667,28.02228286061841,0.274237284682413,7.905420376911262,0.0030901376373379586,24.580801415696087,1.2355832339297292
2025-01-01 14:00:00,1.5104146222229424,0.1993792915086743,0.0,1.5104146222229424,0.1993792915086743,0.0,0.23011214483611495,0.9166287451851853,0.3636737322016422,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1.0,0.0,0.0,0.015354523026315788,0.0,0.21475762180979918,0.0,0.09783467685674302,0.0,0.26583905534489916,0.1993792915086743,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,916.6287451851853,0.36666666666666664,22.83617211277476,51.66666666666668,46.10666666666668,0.0,50.63527576917128,0.18965263476424182,500.88692705934164,916.6287451851853,22.83617211277476,48.80790767924416,50.6353272767474,47.89417212670449,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.957736670999,16.462888902621145,0.0,4.7,17.31743754547508,-644.1366746241063,0.0,0.0,641.1767573858365,102.32725580190254,1.0,0.04239152929316365,0.0,0.0,0.5919764744824542,65.99961422222222,20.277354783744947,0.2724626423775457,7.991644849826656,0.003102763369284643,34.0242510661537,1.2342808436645276
2025-01-01 15:00:00,0.6264919374081099,0.20328019069036576,0.0,0.6264919374081099,0.20328019069036576,0.0,0.24828996813878937,0.0,0.3782019692693206,0.0,0.0,0.0,0.0,0.20328019069036576,0.0,0.0,1.0,0.0,0.0,0.01791361019736842,0.0,0.23037635794142095,0.0,0.10716171501549947,0.0,0.2710402542538211,0.20328019069036576,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,0.0,0.0,23.56213330104816,51.66666666666668,46.10666666666668,0.0,51.390466531446165,0.12313041114269004,335.16597349695724,0.0,23.56213330104816,49.92236841568008,51.391495217651624,49.18729067159158,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.547886543726,16.484795487141195,0.0,4.15,1.8258607701027851,-687.047452315541,0.0,0.0,673.5187338325647,67.87156648208101,1.0,0.043080800393646417,0.0,0.0,0.6016018001744017,65.99961422222222,15.35457925307911,0.27266626169154784,8.009963115381417,0.0031094488015427214,24.42198925070841,1.234182503950553
2025-01-01 16:00:00,1.2482875384354357,0.2108652724325436,0.0,1.2482875384354357,0.21086527243254358,0.0,0.29649863008079486,0.5416442585185186,0.41014464983612237,0.0,0.0,0.0,0.0,0.2108652724325436,0.0,0.0,1.0,0.0,0.0,0.022519967105263158,0.0,0.2739786629755317,0.0,0.1289909532593975,0.0,0.2811536965767249,0.2108652724325436,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,541.6442585185185,0.21666666666666667,23.96401765900999,51.66666666666668,46.10666666666668,0.0,51.41477807906202,0.12343379374208016,334.4211602225196,541.6442585185185,23.96401765900999,50.45229096480337,51.4159671161677,49.96985837056835,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.6314078854757,16.46604894287943,0.0,3.05,-42.18030905145643,-804.3039254451267,0.0,0.0,752.9621353787686,24.24288237181338,1.0,0.04591578432905348,0.0,0.0,0.6411909309106526,65.99961422222222,9.161481014901591,0.27348566504361993,8.007677898672632,0.0031150994339098517,-21.210557477278495,1.2342582020852197
2025-01-01 17:00:00,1.8298154149739263,0.21931722065954176,0.0,1.8298154149739263,0.21931722065954173,0.0,0.37986641238656205,0.9999586311111113,0.4499903714762531,0.0,0.0,0.0,0.0,0.21931722065954176,0.0,0.0,1.0,0.0,0.0,0.028661776315789478,0.0,0.3512046360707726,0.0,0.157567410596864,0.0,0.29242296087938907,0.21931722065954176,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,762.8641022222222,999.9586311111112,0.4,23.471500083393845,51.66666666666668,46.10666666666668,0.0,51.34528664084995,0.49360354267243917,1336.5674209784218,999.9586311111112,23.471500083393845,49.65689458457848,51.34533858239244,48.81264661490025,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.816484263081,16.354116957939215,0.0,1.95,-26.464881040769068,-907.8016700891659,0.0,0.0,875.3867908234802,1.1715148019396004,1.0,0.048344139772309454,0.0,0.0,0.6751016984167634,65.99961422222222,5.949998224916721,0.27378600366044,7.93023223399427,0.003097738324683526,-54.87160949823581,1.2341677657145564
2025-01-01 18:00:00,2.4803792596738123,0.2237237919573784,0.0,2.4803792596738123,0.2237237919573784,0.0,0.46140385184620414,0.5416442585185186,0.5038901240099443,0.9734410252991453,0.0,0.0,0.0,0.2237237919573784,0.0,0.0,1.0,0.0,0.0,0.03275631578947368,0.0,0.42864753605673045,0.0,0.2055917347334397,0.0,0.2982983892765046,0.2237237919573784,0.0,0.0,973.4410252991453,19.500000000000057,1.0,0.0,0.7628641022222222,0.2105769230769231,1.0,762.8641022222222,762.8641022222222,541.6442585185185,0.21666666666666667,24.066877285748944,51.66666666666668,46.10666666666668,0.0,51.475159792714656,0.06135206222617997,167.2105801112598,541.6442585185185,24.066877285748944,51.01784560409995,51.47791624707574,50.786432055431526,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730.7865694674006,16.882062062246952,-2.073655874755394,1.15,976.6957377330658,-1004.6363700763209,0.0,0.0,1010.4127028290153,0.0,1.0,0.048806303548953,0.0,0.0,0.6815555840796017,65.99961422222222,-2.5216203187739343,0.2635027699957831,8.16111706955946,0.003084085196449126,-51.710852619275514,1.2313129691307327
2025-01-01 19:00:00,2.999922673942988,0.2246832311038829,0.0,2.9999226739429874,0.2246832311038829,0.0,0.4812391266218377,0.9582936881481483,0.5794488338738565,0.9734410252991453,0.007499999999999999,0.0,0.0,0.22249573110388293,0.0,0.002187500000000001,1.0,0.0,0.0,0.034803585526315794,0.0,0.4464355410955219,0.0,0.28278785906867915,0.0,0.29666097480517734,0.22249573110388293,0.0,0.0,973.4410252991453,19.500000000000057,1.0,0.0,0.7628641022222222,0.2105769230769231,1.0,762.8641022222222,762.8641022222222,958.2936881481481,0.38333333333333336,22.50518478579325,51.66666666666668,46.10666666666668,0.0,51.17787331920988,0.4949526876911953,1336.9398276156405,958.2936881481481,22.50518478579325,49.45838901704465,51.177923220659956,48.59859696451198,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2721.9686635455705,17.52582545233703,-1.4741745476630228,-0.25000000000000006,869.3043707093625,-1211.952864403996,0.0,0.0,1105.9213064815538,0.0,1.0,0.05178232048151638,0.0,0.0,0.7231141699837687,65.99961422222222,1.8949033326591815,0.2513502916478831,8.442110386200829,0.0030645364675841082,-66.79938613437409,1.2285996265581884
