Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,1.627011640902082,0.1226103794907958,1.0937684801406722,1.627011640902082,0.12261037949079581,1.0937684801406722,0.15866153944130035,0.007382,0.18869379590522622,1.2722743055555557,0.0032476468073387764,1.0905208333333334,0.0,0.0,0.1226103794907958,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002803089364035087,0.0,0.003179913332551132,0.0,0.11465395817266207,0.0,0.038024578572052055,0.0,0.02521328991749842,0.0,0.13016899302932508,0.09762674477199378,23383.99640767015,21.111111111111143,0.7733333333333333,3456.2900830705894,31.96001523148148,1.2722743055555557,0.9666666666666667,25568.012185185184,26449.667777777777,71.8031476159043,9.726787810336534,3.179193371904729e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.02625416107310675,71.8031476159043,71.8031476159043,3.179193371904729e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.874827416853105,-0.8052486166922983,1.469521981969346,1.5514643169890836,0.85,9.236100170605994,10674.558393569974,-858.2423667906344,-980.2418146064285,-8560.252967281638,0.0,0.0,397.64315863447376,1907.5248770606636,0.9,0.34319128820949063,0.0,0.0,2.3748568187138797,59.3996528,129.9710760810162,0.1932775009873898,9.154016892218468,0.0027168449009297596,697.1375721780894,1.2225797624074854,0.0,0.0,34.61411040372829,1.0873669091327998,-1012.3845574941247,32.1427428876962
2025-01-01 11:00:00,1.143247202348367,0.09423731797769823,0.84609375,1.143247202348367,0.09423731797769823,0.84609375,0.02034606102798298,0.007382,0.1284097663203841,0.987109375,0.0,0.84609375,0.0,0.0,0.09423731797769823,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002803089364035087,0.0,0.0003579217518145452,0.0,0.01290511447011927,0.0,0.004279935442014078,0.0,0.002760009016786402,0.0,0.09233824434519496,0.06925368325889619,18142.755833537187,21.111111111111143,0.6,2681.6043747961467,24.796563541666668,0.987109375,0.75,19837.250833333335,26449.667777777777,0.0,0.0,3.087426688629257e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.087426688629257e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.79250613243776,-0.06212006457004359,2.4382042954706358,2.678564032249268,1.95,9.236100170605994,6670.680090657743,-639.6764810967633,-1007.0444028392446,-8327.834442664935,0.0,0.0,142.29215024420344,2533.3934267822774,0.0,0.3386455756253737,0.0,0.0,2.343400843876564,0.0,342.01771624872595,0.18853800993055822,9.676100580561288,0.0028095784288391396,471.69359040189516,1.2181116515329775,0.0,0.0,28.899349490708918,1.0873669091327998,-1033.7830034697909,26.73860063054623
2025-01-01 12:00:00,0.8818004067197887,0.09548649971363833,0.62046875,0.8818004067197887,0.09548649971363832,0.62046875,0.02046285641815111,0.007382,0.1300753419683042,0.7238802083333333,0.0,0.62046875,0.0,0.0,0.09548649971363833,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0029198847542032157,0.0,0.0003579217518145452,0.0,0.01290511447011927,0.0,0.004279935442014078,0.0,0.002760009016786402,0.0,0.09233824434519496,0.06925368325889619,13304.687611260602,21.111111111111143,0.44,1966.509874850508,18.18414659722222,0.7238802083333333,0.55,14547.317277777776,26449.667777777777,0.0,0.0,3.085334589888097e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.085334589888097e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.81342632166597,-0.06589080900923835,3.385774183288583,3.5133116794018666,3.05,9.236100170605994,3598.397708042232,-455.56552108109616,-647.1114521360429,-7684.157485050703,0.0,0.0,144.0745212822917,2847.7861641261998,0.0,0.33271021750761953,0.0,0.0,2.302328630852168,0.0,494.7305828021618,0.19195031261487636,9.743923719041863,0.002865655314838363,259.27486958862596,1.2173726147158033,0.0,0.0,22.02065598228887,1.0873669091327998,-669.9298996876672,22.818447551624335
2025-01-01 13:00:00,0.8160201021545109,0.09862879317111493,0.5517624481377911,0.8160201021545109,0.09862879317111493,0.551762448137791,0.03466436169654944,0.007382,0.13783658768018373,0.6361371527777778,0.006502031471124315,0.5452604166666667,0.0,0.0,0.09862879317111493,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.003270270924707602,0.0,0.0006405202140737983,0.0,0.023094396026902084,0.0,0.0076591745308659635,0.0,0.006331530118697107,0.0,0.09652796895516376,0.07239597671637281,11691.998203835075,21.111111111111143,0.38666666666666666,1728.1450415352947,15.98000761574074,0.6361371527777778,0.48333333333333334,12784.006092592592,26449.667777777777,143.75526441773374,19.473755678370868,3.089898568531011e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.052562791360058134,143.75526441773374,143.75526441773374,3.089898568531011e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.76779119595998,-0.07452602361994938,4.60802287601447,4.79806007429979,4.45,9.236100170605994,3378.1837867058575,-28.150420758427952,-477.2881769890991,-6679.918901861181,0.0,0.0,172.34395297209394,2731.911387025165,0.1,0.3162405861180189,0.0,0.0,2.188360072351284,6.599961422222222,532.1601725268858,0.19437175003921317,9.752320550318188,0.0028951695086960826,170.29484117346746,1.2169679755103462,0.0,0.0,14.850999432819595,1.0873669091327998,-495.75874582679967,18.470568837700572
2025-01-01 14:00:00,0.926798481515817,0.12703266148281522,0.47655411480445764,0.926798481515817,0.12703266148281522,0.47655411480445764,0.16176423995130806,0.007382,0.20925814434228673,0.5483940972222222,0.006502031471124315,0.4700520833333333,0.0,0.0,0.12703266148281522,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.003503861705043859,0.0,0.003228918846237708,0.0,0.11642088561025447,0.0,0.038610573789772035,0.0,0.03988126236519973,0.0,0.13439979337076416,0.10079984502807308,10079.308796409547,21.111111111111143,0.3333333333333333,1489.7802082200817,13.775868634259261,0.5483940972222222,0.4166666666666667,11020.694907407405,26449.667777777777,143.75526441773374,19.473755678370868,3.083127731516002e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.052562791360058134,143.75526441773374,143.75526441773374,3.083127731516002e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.835511322264775,-0.04837034958521003,5.00383366440301,5.333746625802477,4.7,9.236100170605994,2498.3757990667796,-595.8600523358623,-872.6410919223927,-6474.699347875061,0.0,0.0,427.61401297986356,2312.501437440643,1.0,0.3107293597993431,0.0,0.0,2.150222818137554,65.99961422222222,482.01409683433866,0.1950784536354215,9.80576889259208,0.0029195069481920835,67.87340595377943,1.21605838485953,0.0,0.0,13.200249130702264,1.0873669091327998,-889.691836627843,17.050744705450413
2025-01-01 15:00:00,0.945575512797125,0.12927310288489738,0.48955143989025957,0.945575512797125,0.12927310288489738,0.48955143989025957,0.17373513562925486,0.007382,0.21606427994564792,0.5483940972222222,0.019499356556926185,0.4700520833333333,0.0,0.0,0.12927310288489738,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004087838655884502,0.0,0.0034612412814925848,0.0,0.12479743049958139,0.0,0.041388625192296385,0.0,0.0437001427657847,0.0,0.13821983639750043,0.10366487729812529,10079.308796409547,21.111111111111143,0.3333333333333333,1489.7802082200817,13.775868634259261,0.5483940972222222,0.4166666666666667,11020.694907407405,26449.667777777777,431.11682406727607,58.401086977414806,3.0911865228707334e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15763390486632975,431.11682406727607,431.11682406727607,3.0911865228707334e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.75489111791332,-0.07299756278232188,4.4293214552642475,4.970384795564271,4.15,9.236100170605994,2134.4175682111118,-429.56491415326406,-1134.5785774862898,-6746.929490550657,0.0,0.0,446.1236412492999,1668.5445094169368,1.0,0.3141291952959115,0.0,0.0,2.173749413330735,65.99961422222222,371.7763803848304,0.19589801387051717,9.76691740053241,0.002917189044244342,8.31435332459139,1.2163938056676225,0.0,0.0,16.679373937507425,1.0873669091327998,-1153.826751097239,19.24817361094906
2025-01-01 16:00:00,1.086271775795339,0.13736984880655534,0.5452604166666667,1.086271775795339,0.13736984880655534,0.5452604166666667,0.2072568045735316,0.007382,0.23549581844402978,0.6361371527777778,0.0,0.5452604166666667,0.0,0.0,0.13736984880655534,0.0,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00513899716739766,0.0,0.004123723225774071,0.0,0.14868367178555264,0.0,0.049310412394807226,0.0,0.05233602003528932,0.0,0.1465171341544975,0.1098878506158731,11691.998203835075,21.111111111111143,0.38666666666666666,1728.1450415352947,15.98000761574074,0.6361371527777778,0.48333333333333334,12784.006092592592,26449.667777777777,0.0,0.0,3.080886196826782e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.080886196826782e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.857908509963973,-0.04040633511052351,3.416825896208887,4.271223316457121,3.05,9.236100170605994,2316.989659396366,-1188.6838709525516,-1703.8307113285891,-7677.133768218285,0.0,0.0,498.49603784896885,627.9412448567417,1.0,0.3308258983717589,0.0,0.0,2.289289290104975,65.99961422222222,142.02882669762116,0.19435651254874747,9.808266747476292,0.0029126813258238734,-289.6053525933037,1.2159707168968918,0.0,0.0,23.641056068871638,1.0873669091327998,-1727.0165036956193,23.185792367030068
2025-01-01 17:00:00,1.3263703687506458,0.14701538955426463,0.6768750000000001,1.3263703687506458,0.14701538955426463,0.676875,0.26870655348052286,0.007382,0.26059431527012283,0.7896875,0.0,0.6768750000000001,0.0,0.0,0.14701538955426463,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006540541849415204,0.0,0.005348861067938462,0.0,0.1928568577253625,0.0,0.06396029283780673,0.0,0.06457379586443657,0.0,0.15604670385560301,0.11703502789170224,14514.204666829748,21.111111111111143,0.4799999999999999,2145.2834998369176,19.837250833333332,0.7896875,0.6,15869.800666666666,26449.667777777777,0.0,0.0,3.089868846512584e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.089868846512584e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.76809176538442,-0.06701228837209647,2.3529837782504748,3.2175187607972755,1.95,9.236100170605994,3736.601550973413,-855.6096544315799,-1769.0913857009598,-8447.761819083966,0.0,0.0,584.3772137029758,52.6091665866891,1.0,0.34423248321830635,0.0,0.0,2.3820618065770556,65.99961422222222,-11.377577109395505,0.19019151597407838,9.678050550862928,0.002835470579225842,-456.5631508897295,1.2158270913567875,0.0,0.0,29.82368581121978,1.0873669091327998,-1797.3403010710815,28.248915370121605
2025-01-01 18:00:00,1.4630096045504224,0.15260832989318715,0.7339852610800397,1.4630096045504224,0.15260832989318715,0.7339852610800396,0.3343150565597286,0.007382,0.2877535202129161,0.8335590277777778,0.019506094413372945,0.7144791666666667,0.0,0.0,0.15260832989318715,0.0,1.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.007474904970760232,0.0,0.0066683798994251475,0.0,0.24043301502646144,0.0,0.07973875666308176,0.0,0.08427574702199989,0.0,0.16183838199291284,0.1213787864946846,15320.549370542512,21.111111111111143,0.5066666666666666,2264.465916494524,20.939320324074075,0.8335590277777778,0.6333333333333333,16751.45625925926,26449.667777777777,431.2657932532012,58.4212670351126,3.0837642774154496e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1576883740801744,431.2657932532012,431.2657932532012,3.0837642774154496e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.82916417899696,-0.05664767010437366,1.6078930215229026,2.5811601421940105,1.15,9.236100170605994,3993.25975120009,-1418.0429801971632,-2002.9642829273087,-8868.087595868776,0.0,0.0,676.7395042553632,0.0,1.0,0.3445573003056544,0.0,0.0,2.3843095153657834,65.99961422222222,-71.83165362050656,0.18567663232174794,9.639189783612384,0.002779722314803971,-381.15195889137715,1.215004275785549,0.0,0.0,34.54267257024445,1.0873669091327998,-2034.967797492438,32.00351456512921
2025-01-01 19:00:00,1.6471631989933369,0.1508662393796036,0.8272916666666668,1.6471631989933369,0.15086623937960364,0.8272916666666666,0.3569333534567248,0.007382,0.31767423442550125,0.9651736111111112,0.0,0.8272916666666668,0.0,0.0,0.1508662393796036,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007942086531432748,0.0,0.007120319636756901,0.0,0.2567280125064802,0.0,0.08514293478205491,0.0,0.1165192485860297,0.0,0.16118117028938833,0.1208858777170412,17739.583481680802,21.111111111111143,0.5866666666666666,2622.013166467344,24.2455287962963,0.9651736111111112,0.7333333333333333,19396.423037037035,26449.667777777777,0.0,0.0,3.089052317051255e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.089052317051255e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.77625674924063,-0.06753964371776935,0.2625727166894774,1.4805113776467556,-0.25000000000000006,9.236100170605994,4987.069696963939,-1576.0688443675776,-2437.7681664589604,-9831.100155262511,0.0,0.0,729.3245201841911,0.0,1.0,0.35531966669048903,0.0,0.0,2.4587842473086283,65.99961422222222,-102.8214533023817,0.18192440986275918,9.54223098393365,0.0027144573675571835,-399.16731329394077,1.2152707824106204,0.0,0.0,42.206455596484574,1.0873669091327998,-2474.2745341818736,36.50636772291341
2025-01-01 20:00:00,1.2553706985392123,0.1062187333083584,0.8648958333333334,1.2553706985392121,0.1062187333083584,0.8648958333333333,0.07524284940837304,0.007382,0.16370071024195026,1.009045138888889,0.0,0.8648958333333334,0.0,0.0,0.1062187333083584,0.0,1.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.008175677311769004,0.0,0.0013683428432707183,0.0,0.04933654056299654,0.0,0.01636228869033678,0.0,0.022075732497472366,0.0,0.10248395001835472,0.07686296251376601,18545.928185393568,21.111111111111143,0.6133333333333333,2741.19558312495,25.347598287037037,1.009045138888889,0.7666666666666667,20278.07862962963,26449.667777777777,0.0,0.0,3.0797138289449956e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0797138289449956e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.869646560501884,-0.05116737872988792,-0.04380197660235638,0.7889024828261542,-0.55,9.236100170605994,4818.315194816388,-1290.944645449288,-1876.3018883684751,-10120.40161263566,0.0,0.0,241.66962528237178,0.0,0.15,0.35896333194672925,0.0,0.0,2.483998125329946,9.899942133333333,-139.69536614517972,0.17727392862307595,9.523567586410117,0.002660043832319386,-274.2237581088839,1.2149247947871418,0.0,0.0,42.21326763945616,1.0873669091327998,-1915.78645891672,39.48457054824473
2025-01-01 21:00:00,1.5565700808940015,0.1312562056764473,0.8836979166666666,1.5565700808940015,0.1312562056764473,0.8836979166666666,0.20979846806961783,0.007382,0.30840871004660586,1.0309809027777779,0.0,0.8836979166666666,0.0,0.0,0.1312562056764473,0.0,1.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.007591700360928362,0.0,0.0041255382447995,0.0,0.1487491135425005,0.0,0.04933211592138945,0.0,0.13340043581134273,0.0,0.13670003433310002,0.10252502574982497,18949.10053724995,21.111111111111143,0.6266666666666666,2800.7867914537537,25.89863303240741,1.0309809027777779,0.7833333333333333,20718.906425925925,26449.667777777777,0.0,0.0,3.089732620667165e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.089732620667165e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.769478031043345,-0.07415527834245884,0.22821515854703006,1.1067563057281449,-0.3,9.236100170605994,5621.189358405031,-1292.8494328567656,-1970.7926159341391,-9942.340934934164,0.0,0.0,564.7378478017956,0.0,0.85,0.35897429121345537,0.0,0.0,2.4840739625968196,56.09967208888889,-160.48798426255806,0.17662123485470618,9.448679063171364,0.0026338447726573996,-86.00982478382844,1.215358073709719,0.0,0.0,41.521200261605294,1.0873669091327998,-2009.9445602089947,39.151944274855715
2025-01-01 22:00:00,1.7048187169741973,0.12729602566346856,1.039336422079573,1.7048187169741973,0.12729602566346856,1.039336422079573,0.20385449291755126,0.007382,0.28711521016775715,1.2064670138888889,0.005221838746239734,1.0341145833333334,0.0,0.0,0.12729602566346856,0.0,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.006540541849415204,0.0,0.004025712198400919,0.0,0.14514981691036785,0.0,0.04813842195936727,0.0,0.11738717594979901,0.0,0.13308536996371514,0.09981402747278632,22174.479352101003,21.111111111111143,0.7333333333333332,3277.5164580841797,30.30691099537037,1.2064670138888889,0.9166666666666666,24245.528796296294,26449.667777777777,115.45111909196233,15.639544715790075,3.0821766270526674e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.042213640729580365,115.45111909196233,115.45111909196233,3.0821766270526674e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.845031264379113,-0.024585788633658307,-1.285847605460732,0.04024512095311334,-1.95,9.236100170605994,6602.454333881915,-2244.5648172238875,-2822.894710866141,-11510.564099703608,0.0,0.0,547.6533414100705,0.0,1.0,0.38092822252000247,0.0,0.0,2.635993446721672,65.99961422222222,-174.2183895053511,0.17513867930922314,9.472358983406178,0.0026241900217845297,-81.61318575508508,1.215052019351239,0.0,0.0,50.68263670784635,1.0873669091327998,-2865.1720680460307,42.27735717989002
2025-01-01 23:00:00,1.5199246319172843,0.09886679266402079,1.128125,1.5199246319172843,0.09886679266402079,1.128125,0.048270392836850036,0.007382,0.1481264057471009,1.3161458333333333,0.0,1.128125,0.0,0.0,0.09886679266402079,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.005489383337902046,0.0,0.0008728426493286755,0.0,0.03147094091622899,0.0,0.010437225933390314,0.0,0.016304015528406466,0.0,0.09767808943633166,0.07325856707724873,24190.341111382913,21.111111111111143,0.7999999999999999,3575.472499728196,33.062084722222224,1.3161458333333333,1.0,26449.667777777777,26449.667777777777,0.0,0.0,3.0602376611060184e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0602376611060184e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.06437042752406,0.0,-2.3830845931112186,-1.3060538488982099,-3.05,9.236100170605994,6878.161308282661,-1780.3263051912559,-2470.722897391718,-12540.169333550602,0.0,0.0,255.55894654562996,0.0,1.0,0.3917490604730324,0.0,0.0,2.710872797334047,65.99961422222222,-189.50119381869902,0.17173709078155955,9.554261443749335,0.002608369566628919,-93.48092944288321,1.2141570880845889,0.0,0.0,54.72509763019971,1.0873669091327998,-2517.1469284102686,46.42403101855049
