Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 08:16:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,35.15067133648869,51.666666666666686,46.10666666666668,0.0,51.493744640519594,0.0,0.0,0.0,35.15067133648869,49.78609731757262,51.493744640519594,48.932273656099134,12.43753247303448,19.624682014872235,0.0,5.27575710847688,1.695028153661944,-0.949735794473159,-1.1,9.236100170605994,5071.361552000659,-1222.762436183512,-640.4619208421745,-245.70075509232,-461.88520243776287,-0.0,-0.0,240.06964521472293,8.373444579025858,0.0,0.016883711078895688,0.0,0.0,0.15801483121195387,0.0,-43.45610603379461,0.20221005579331605,9.135533334078435,0.002805279455021832,-4.954585681622507,1.2223583521033334,0.3515036503622203,-2958.2840002150638,65.66831901126686,0.18122781818879996,-668.635313995052,28.173393152877484,0.17321258496240552,-34.35684249092774,-211.34391260139228
2025-01-01 08:17:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,35.088324797340974,51.666666666666686,46.10666666666668,0.0,51.48813857550516,0.0,0.0,0.0,35.088324797340974,49.78116421533939,51.48813857550516,48.9276770352565,12.43753247303448,19.67331561843329,0.0,5.3023125092573675,1.6899737735573623,-0.9580319439690405,-1.1,9.236100170605994,5066.923305850457,-1237.1947897841756,-639.2263061334452,-243.78750626850876,-463.64903058686843,-0.0,-0.0,240.06964521472293,8.376219952011057,0.0,0.016908507525528686,0.0,0.0,0.15824690141921222,0.0,-46.13052403489068,0.2015989215950319,9.157717863966939,0.0028052622790360883,-4.966692303856175,1.2221553492033035,0.3516908754564568,-2972.1876907555893,65.13965595112867,0.18122781818879996,-667.426189491655,28.199883358209828,0.17300358620442355,-32.42082057404086,-211.3666856944679
2025-01-01 08:18:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,35.02743468739464,51.666666666666686,46.10666666666668,0.0,51.4825419275255,0.0,0.0,0.0,35.02743468739464,49.77623986292059,51.4825419275255,48.923088830618134,12.43753247303448,19.72070619694549,0.0,5.32766731041677,1.6850050410414295,-0.9662557962787057,-1.1,9.236100170605994,5062.661785016833,-1251.4382669988859,-638.0118455932646,-241.88708305139076,-465.37033936209184,-0.0,-0.0,240.06964521472293,8.379230586220109,0.0,0.016932651992075175,0.0,0.0,0.15847286973792,0.0,-48.670736093291794,0.2010053693235016,9.179209300661602,0.0028052450582205604,-4.978450900052867,1.2219576000638883,0.3518695429271303,-2985.474240035406,64.18272801623473,0.18122781818879996,-666.2375538703661,28.225708277101482,0.17279615928475722,-30.506144004704346,-211.38093904668642
2025-01-01 08:19:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.967941716373005,51.666666666666686,46.10666666666668,0.0,51.47695447996017,0.0,0.0,0.0,34.967941716373005,49.77132405591859,51.47695447996017,48.918508843897804,12.43753247303448,19.766904505287965,0.0,5.351861210990125,1.680119145766373,-0.9744068132761018,-1.1,9.236100170605994,5058.570227138429,-1264.5790464506708,-636.8178467923946,-239.99999176410518,-467.0507753446306,-0.0,-0.0,240.06964521472293,8.382456323205709,0.0,0.016956171771522855,0.0,0.0,0.15869299160343883,0.0,-51.0818579891572,0.2004286061106499,9.200741498796305,0.002805227793841479,-4.989875987647053,1.221764887916543,0.3520399453443377,-2998.1628790640293,63.730587593073274,0.18122781818879996,-665.0687348310644,28.250888038669864,0.17259032346800926,-28.612827997384144,-211.38716376672105
2025-01-01 08:20:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.9097896025398,51.666666666666686,46.10666666666668,0.0,51.47137602500383,0.0,0.0,0.0,34.9097896025398,49.76641659825665,51.47137602500383,48.913936884883064,12.43753247303448,19.811958721039833,0.0,5.374965202461525,1.6753133966571376,-0.982484542876071,-1.1,9.236100170605994,5054.640539169434,-1277.5444052662447,-635.6436463742291,-238.12669107308898,-468.69190695912664,-0.0,-0.0,240.06964521472293,8.385878343856998,0.0,0.016979092728620467,0.0,0.0,0.15890750908422674,0.0,-53.3704143436555,0.19986788412890552,9.22093142272485,0.0028052104871128286,-5.000981325200258,1.221577007136306,0.3522025943600005,-3010.289410458766,62.8917601722359,0.18122781818879996,-663.919088606419,28.275442232189956,0.17238609589044665,-26.740867355577933,-211.38582371751104
2025-01-01 08:21:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.85292484518705,51.666666666666686,46.10666666666668,0.0,51.46580636321904,0.0,0.0,0.0,34.85292484518705,49.76151730175669,51.46580636321904,48.909372771025524,12.43753247303448,19.855914639226203,0.0,5.397014174485912,1.6705852165797876,-0.9904886133189826,-1.1,9.236100170605994,5050.865357146335,-1289.5371381690188,-634.4886087743172,-236.2675953209474,-470.2952302404845,-0.0,-0.0,240.06964521472293,8.389479058519067,0.0,0.017001439409075985,0.0,0.0,0.15911665190382523,0.0,-55.54227308539703,0.19932249703636062,9.241217083202095,0.0028051931391990447,-5.011779970269006,1.2213937623964113,0.35235774616483967,-3021.870847716774,62.480464527469906,0.18122781818879996,-662.7879986864472,28.299389912129982,0.17218349169044456,-24.890238047130577,-211.37735727381684
2025-01-01 08:22:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.7972965062193,51.666666666666686,46.10666666666668,0.0,51.46024530312273,0.0,0.0,0.0,34.7972965062193,49.756625985749025,51.46024530312273,48.90481632706217,12.43753247303448,19.898815860026797,0.0,5.418070681425298,1.6659321372500693,-0.9984187273278272,-1.1,9.236100170605994,5047.237602767905,-1301.3690801344706,-633.3521249950978,-234.42306777272373,-471.86217447915385,-0.0,-0.0,240.06964521472293,8.39324200370402,0.0,0.017023235144128346,0.0,0.0,0.1593206384195471,0.0,-57.60308322515773,0.1987917766274136,9.260917028893683,0.002805175751217506,-5.022284334800541,1.2212149678556112,0.35250585055251493,-3032.9388652870293,61.716540132273764,0.18122781818879996,-661.6748746005256,28.32274960542778,0.17198252414336163,-23.060898786156113,-211.3621689865676
2025-01-01 08:23:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.742856035870105,51.666666666666686,46.10666666666668,0.0,51.4546926608053,0.0,0.0,0.0,34.742856035870105,49.75174247671268,51.4546926608053,48.90026738466637,12.43753247303448,19.940703937824846,0.0,5.438165931676644,1.6613517943720895,-1.006274653771856,-1.1,9.236100170605994,5043.750516957264,-1312.313333171086,-632.23361143221,-232.5934055438115,-473.39410657537985,-0.0,-0.0,240.06964521472293,8.397151745470252,0.0,0.017044502134542307,0.0,0.0,0.1595196764085855,0.0,-59.55823693957239,0.19827509006604127,9.280054282589226,0.0028051583242408307,-5.032506229674886,1.221040446509654,0.35264713577772977,-3043.508790851543,61.34221266017231,0.18122781818879996,-660.579150754449,28.345539322238974,0.1717832048609263,-21.252793165362633,-211.3406123784489
2025-01-01 08:24:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.6895571231592,51.666666666666686,46.10666666666668,0.0,51.449148259575466,0.0,0.0,0.0,34.6895571231592,49.74686660794025,51.449148259575466,48.895725782122646,12.43753247303448,19.981618509780443,0.0,5.457356554787122,1.6568419229995617,-1.0140562185147466,-1.1,9.236100170605994,5040.397675335424,-1322.93315187573,-631.1325087474477,-230.77885565442267,-474.8923347473494,-0.0,-0.0,240.06964521472293,8.401193789480375,0.0,0.017065261523411528,0.0,0.0,0.15971396374937832,0.0,-61.41285038944319,0.19777183746085145,9.298650802077695,0.002805140859299013,-5.0424569033347035,1.2208700296306367,0.35278200795149084,-3053.6094301924013,60.823033296386065,0.18122781818879996,-659.5002853207336,28.36777657328594,0.17158554401298443,-19.465851945221786,-211.31300370920087
2025-01-01 08:25:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.6373555630745,51.666666666666686,46.10666666666668,0.0,51.44361192962747,0.0,0.0,0.0,34.6373555630745,49.74199821922369,51.44361192962747,48.8911913640218,12.43753247303448,20.02159740943376,0.0,5.47567712017938,1.652400353110485,-1.0217633001946658,-1.1,9.236100170605994,5037.172974376361,-1333.2746364231475,-630.0482807947866,-228.97964625250972,-476.35811178143155,-0.0,-0.0,240.06964521472293,8.40535450044455,0.0,0.017085533460666727,0.0,0.0,0.15990368902534113,0.0,-63.17177431442376,0.19728144970272288,9.316727543194222,0.0028051233573814266,-5.052147076030063,1.2207035562709778,0.35291071724625456,-3063.2580883203887,60.13020687695594,0.18122781818879996,-658.4377591799779,28.38947838519132,0.17138955042551024,-17.699994182298372,-211.27965207021134
2025-01-01 08:26:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.58620913764337,51.666666666666686,46.10666666666668,0.0,51.438083507727946,0.0,0.0,0.0,34.58620913764337,49.737137156558745,51.438083507727946,48.88666398097415,12.43753247303448,20.06067676858889,0.0,5.493159650429431,1.6480250053814216,-1.0293958279775268,-1.1,9.236100170605994,5034.070618110833,-1342.7997520329986,-628.9804136038989,-227.1959895050415,-477.79263793300987,-0.0,-0.0,240.06964521472293,8.409621013695357,0.0,0.01710533716102069,0.0,0.0,0.16008903206717484,0.0,-64.83960442837359,0.19680338651578855,9.335019107682108,0.002805105819438707,-5.061586970591526,1.2205408728181921,0.3530334952548476,-3072.470813014575,59.81781596129176,0.18122781818879996,-657.3910749099726,28.41066130607378,0.1711952316292242,-15.955127890698664,-211.24086161434283
2025-01-01 08:27:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.5360775080749,51.666666666666686,46.10666666666668,0.0,51.43256283692051,0.0,0.0,0.0,34.5360775080749,49.73228327186611,51.43256283692051,48.882143489338915,12.43753247303448,20.098891109983878,0.0,5.509854802566753,1.6437138871489279,-1.0369537792239172,-1.1,9.236100170605994,5031.085102694418,-1352.051431332677,-627.928414410454,-225.42807637753342,-479.197063561008,-0.0,-0.0,240.06964521472293,8.413981180797684,0.0,0.017124690956689035,0.0,0.0,0.16027016444627995,0.0,-66.4206942167898,0.19633713468343583,9.35211659808453,0.002805088246384523,-5.070786340437771,1.2203818325898248,0.3531507037429322,-3081.2735570633045,59.36888071034211,0.18122781818879996,-656.3597558195812,28.431341409127185,0.17100259391093353,-14.231150713191406,-211.19692566434202
2025-01-01 08:28:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.486922115239125,51.666666666666686,46.10666666666668,0.0,51.4270497662464,0.0,0.0,0.0,34.486922115239125,49.72743642272769,51.4270497662464,48.87762975096834,12.43753247303448,20.136273432397648,0.0,5.525792136285652,1.6394650885501572,-1.0444371770109329,-1.1,9.236100170605994,5028.211200306877,-1360.9285931031905,-626.8918107254145,-223.67607571330134,-480.5724915493186,-0.0,-0.0,240.06964521472293,8.418423492896405,0.0,0.01714361234578126,0.0,0.0,0.16044724992764908,0.0,-67.91916861602058,0.19588220642254056,9.369468584720114,0.002805070639097253,-5.079754495289884,1.2202262954614853,0.35326255567828774,-3089.6812334379274,58.899395314451255,0.18122781818879996,-655.3433450254829,28.45153430006842,0.1708116423691096,-12.527950615205087,-211.14812509809624
2025-01-01 08:29:00,0.5152310681891902,0.17006762725511698,0.2523454915436366,0.008587184469819837,0.00283446045425195,0.004205758192393943,0.020514747320947015,0.0,0.23263975836824313,0.2520765625,0.010000000000000002,0.0031887347868798763,0.24915675675675672,0.0,0.0,0.1671509605884503,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.0031163016264619883,0.0,On,0.0005892925648544708,0.0,On,0.016809153129630557,0,On,0.009771810916975989,0,On,0.18692657820667474,0.14019493365500602,On,0.0031887347868798763,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,34.438706087622634,51.666666666666686,46.10666666666668,0.0,51.42154415047985,0.0,0.0,0.0,34.438706087622634,49.72259647213683,51.42154415047985,48.87312263296533,12.43753247303448,20.172855289364843,0.0,5.541004147583957,1.63527677883564,-1.051846087671409,-1.1,9.236100170605994,5025.443943360931,-1369.3963032498186,-625.8701494433124,-221.94013596466732,-481.91997955179573,-0.0,-0.0,240.06964521472293,8.422937023163275,0.0,0.01716211803700517,0.0,0.0,0.16062044488825594,0.0,-69.33893755948951,0.19543813788608128,9.385659848931862,0.0028050529984215704,-5.088500324931656,1.22007412752295,0.3533692841070534,-3097.7103691552184,58.46082088511439,0.18122781818879996,-654.3414045701047,28.47125512679231,0.17062238096957186,-10.845406564497901,-211.09472940016943
