Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.1193825697619865,0.071603986281743,0.0,0.1193825697619865,0.071603986281743,0.0,0.008280037243793451,0.0,0.09110253251819304,0.0,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.001711277412280702,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,33.9721541039337,51.66666666666668,46.10666666666668,0.0,47.21013134333865,0.0,0.0,0.0,33.9721541039337,46.88130396978564,47.21013134333865,46.716890283009135,12.43753247303448,17.69209580765073,-0.14311664802012883,4.4137004329492795,0.85,9.236100170605994,-87.3670113073516,-534.1129567522391,-239.72666997728857,0.0,0.0,93.24397548680159,200.77518229759696,0.0,0.010835262515067038,0.0,0.0,0.27638789414405107,0.0,59.115683183135374,0.22948122534283522,8.256565037143735,0.002818152520598434,18.797063408136662,1.2316670096328943,0.1132275865927659,-537.690199844211,3.577243091971869
2025-01-01 11:00:00,0.536520451243468,0.071603986281743,0.0,0.5365204512434679,0.071603986281743,0.0,0.008280037243793451,0.0,0.09110253251819304,0.4171378814814815,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.001711277412280702,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,417.1378814814815,18.33333333333337,0.5833333333333334,0.0,0.4171378814814815,0.0,0.5833333333333334,417.1378814814815,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,33.51433641543352,51.66666666666668,46.10666666666668,0.0,46.90392298216505,0.0,0.0,0.0,33.51433641543352,46.59620515099769,46.90392298216505,46.442346235414014,12.43753247303448,17.799865850490658,-0.1412080299496915,5.136717266450085,1.95,9.236100170605994,362.7170655541722,-431.23987174835185,-214.83018034980677,0.0,0.0,93.24397548680159,254.7739067831491,0.0,0.010387723346455291,0.0,0.0,0.2649719816834553,0.0,67.165388935696,0.2286510250184686,8.31518728010939,0.0028280930673366352,15.619852205568266,1.2306271006373655,0.10408308667378612,-432.8835370665346,1.6436653181827918
2025-01-01 12:00:00,0.8696182270615724,0.071603986281743,0.0,0.8696182270615724,0.071603986281743,0.0,0.008351340469305147,0.5833092014814816,0.09110253251819304,0.1668551525925926,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0017825806377923979,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,166.8551525925926,18.33333333333337,0.23333333333333334,0.0,0.1668551525925926,0.0,0.23333333333333334,166.8551525925926,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,583.3092014814815,0.23333333333333334,33.29644697666692,51.66666666666668,46.10666666666668,0.0,47.07724345399626,0.0,0.0,583.3092014814815,33.29644697666692,46.85045904371496,47.07724345399626,46.737066838574314,12.43753247303448,18.278727830005497,0.0,5.541403098464779,3.05,9.236100170605994,129.56241579842182,-369.0855837914026,-203.16462047190018,0.0,0.0,93.31527871231329,276.476670535831,0.0,0.010246771485074064,0.0,0.0,0.26137655535311316,0.0,72.55660496541613,0.22231827647137195,8.545321634856917,0.002835581538121557,10.785123471335606,1.22798163924717,0.11893078533265443,-371.27945947553405,2.193875684131418
2025-01-01 13:00:00,0.2029976685899592,0.071603986281743,0.0,0.2029976685899592,0.071603986281743,0.0,0.008565250145840236,0.08332988592592594,0.09110253251819304,0.0,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.001996490314327486,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,83.32988592592594,0.03333333333333333,39.15129277675478,51.66666666666668,46.10666666666668,0.0,51.59810090363881,0.0,0.0,83.32988592592594,39.15129277675478,51.60701628358365,51.611473973556066,51.59810090363881,12.43753247303448,17.96206031817519,0.0,6.051934185411246,4.45,9.236100170605994,-0.5390344725964764,-249.05943000665926,-166.5290455319474,0.0,0.0,93.52918838884837,259.4769779665341,0.0,0.009519833710763878,0.0,0.0,0.2428336912244435,0.0,72.46082267050254,0.22707014369540568,8.39881369536077,0.002840614989466078,8.383548406779179,1.2287359003622285,0.1158991328674929,-249.23004327369017,0.17061326703090887
2025-01-01 14:00:00,0.11981038911505668,0.071603986281743,0.0,0.11981038911505668,0.071603986281743,0.0,0.008707856596863628,0.0,0.09110253251819304,0.0,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0021390967653508773,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,38.90496498141737,51.66666666666668,46.10666666666668,0.0,51.26775573983681,0.0,0.0,0.0,38.90496498141737,51.29582697800257,51.30986259708547,51.26775573983681,12.43753247303448,17.85634815070165,-0.0058934367761295315,6.548563715119305,4.7,9.236100170605994,-4.288587145920394,-262.6552203920522,-157.97180394400326,0.0,0.0,93.67179483987177,207.9906046423899,0.0,0.009299584370869354,0.0,0.0,0.23721553004418447,0.0,60.01142195821111,0.2288107565869004,8.350046293705732,0.0028448541563069847,4.445270817198092,1.2285617048506707,0.10810438714696632,-261.7807534425379,-0.8744669495142643
2025-01-01 15:00:00,0.12016690524261515,0.071603986281743,0.0,0.12016690524261514,0.071603986281743,0.0,0.009064372724422105,0.0,0.09110253251819304,0.0,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.002495612892909357,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,38.68510931117427,51.66666666666668,46.10666666666668,0.0,50.92231692479467,0.0,0.0,0.0,38.68510931117427,50.969182378563886,50.9926151054485,50.92231692479467,12.43753247303448,17.718113466667685,-0.11521986666568633,6.5243949948362205,4.15,9.236100170605994,-29.87369460854764,-306.66962850445424,-165.63290178549002,0.0,0.0,94.02831096743024,131.04562881343247,0.0,0.0094390640258449,0.0,0.0,0.24077340305935355,0.0,41.73089620951214,0.23090272972164153,8.286118269736445,0.0028459620854232245,2.5970623273072,1.2291447732508167,0.10183761665695654,-307.36284502249623,0.6932165180420472
2025-01-01 16:00:00,0.5021918401981463,0.071603986281743,0.0,0.5021918401981463,0.071603986281743,0.0,0.00970610175402737,0.0,0.09110253251819304,0.3813832059259259,0.020000000000000004,0.0,0.0,0.06577065294840966,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0031373419225146203,0.0,0.00656875983151275,0.0,0.0034083285869801415,0.0,0.0876942039312129,0.06577065294840966,0.0,0.0,381.3832059259259,18.33333333333337,0.5333333333333333,0.0,0.3813832059259259,0.0,0.5333333333333333,381.3832059259259,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,38.28489327713344,51.66666666666668,46.10666666666668,0.0,50.60800429150904,0.0,0.0,0.0,38.28489327713344,50.644478521748766,50.66271563686863,50.60800429150904,12.43753247303448,17.737700470423103,-0.14863344203977397,6.353303422925395,3.05,9.236100170605994,301.7458993735483,-503.4282967958316,-191.11300744935727,0.0,0.0,94.6700399970355,37.74514849771609,0.0,0.00997184297889509,0.0,0.0,0.25436362781607263,0.0,16.805660899944172,0.23070545707283607,8.296232927502533,0.0028468048029254684,-6.511841974420046,1.229061906830934,0.11269659361737731,-505.60533893857297,2.1770421427413016
2025-01-01 17:00:00,0.6101510016370884,0.10606921278228862,0.0,0.6101510016370884,0.10606921278228862,0.0,0.08388069210896444,0.0,0.1963964547133091,0.30987385481481483,0.020000000000000004,0.0,0.0,0.10023587944895528,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.003992980628654972,0.0,0.07988771148030946,0.0,0.06274861544803534,0.0,0.1336478392652737,0.10023587944895528,0.0,0.0,309.8738548148148,18.33333333333337,0.43333333333333335,0.0,0.30987385481481483,0.0,0.43333333333333335,309.8738548148148,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,36.13440047745895,51.66666666666668,46.10666666666668,0.0,50.16788893787748,0.06893550031598188,181.69414124687017,0.0,36.13440047745895,49.38630568258688,50.172078329636086,48.991324663182965,12.43753247303448,18.339598313902293,0.0,5.61246790946411,1.95,9.236100170605994,404.023960340281,-573.9048100435353,-229.13072045620032,0.0,0.0,318.22702156748215,1.839137923546059,0.71675,0.010720540581943178,0.0,0.0,0.2734615457086397,47.30522349377778,5.053804414184384,0.22198484655865414,8.574968077247734,0.002846405792994609,23.27186999476404,1.2259472237077427,0.12203962432585724,-578.7520558030785,4.847245759543132
2025-01-01 18:00:00,1.0083494787954668,0.12195598526938221,0.0,1.0083494787954668,0.12195598526938223,0.0,0.13520577995806804,0.5833092014814816,0.26983449735591714,0.0,0.020000000000000004,0.0,0.0,0.11612265193604888,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.004563406432748538,0.0,0.1306423735253195,0.0,0.11500429477451862,0.0,0.15483020258139854,0.11612265193604888,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,583.3092014814815,0.23333333333333334,36.50194873957955,51.66666666666668,46.10666666666668,0.0,50.50573738524672,0.10321654385263573,272.87357920185445,583.3092014814815,36.50194873957955,49.525760599300874,50.50590764710795,49.03560194446673,12.43753247303448,18.20249236057294,0.0,5.5373686706382585,1.15,9.236100170605994,227.83838274069237,-518.930106163663,-241.19203633390302,0.0,0.0,460.20177735550953,0.0,1.0,0.010814441476811477,0.0,0.0,0.2758567872226133,65.99961422222222,8.828641719085864,0.2254400849391763,8.53124492539716,0.0028675304555110643,37.74899874864426,1.225891638689893,0.0924208679953972,-520.2106309313003,1.2805247676372742
2025-01-01 19:00:00,0.5095973622407701,0.11979093708513742,0.0,0.5095973622407701,0.11979093708513742,0.0,0.13505796102538023,0.04166494296296297,0.31287445825242693,0.0,0.020000000000000004,0.0,0.0,0.11395760375180407,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.004848619334795323,0.0,0.13020934169058487,0.0,0.16093098658335478,0.0,0.15194347166907213,0.11395760375180407,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,41.66494296296297,0.016666666666666666,36.027471494169085,51.66666666666668,46.10666666666668,0.0,51.17079234674879,0.1344753396771658,363.60986071477316,41.66494296296297,36.027471494169085,49.10534162010461,51.17079234674879,48.07261625678254,12.43753247303448,18.17885053124836,0.0,5.446646126063738,-0.25000000000000006,9.236100170605994,238.69874759407725,-571.6965247692268,-273.8064710468014,0.0,0.0,503.2959904831943,0.0,1.0,0.011289181938336244,0.0,0.0,0.28796655532867876,65.99961422222222,9.209228157684267,0.2273169554554238,8.54298756475708,0.0028872134695970427,33.732221325269826,1.2259765579676405,0.07675412939852957,-572.8424450353165,1.1459202660896832
2025-01-01 20:00:00,0.9357610410170442,0.1153145536771718,0.0,0.9357610410170443,0.1153145536771718,0.0,0.11211663967093538,0.45831437259259267,0.34533002875351626,0.0,0.020000000000000004,0.0,0.0,0.10948122034383846,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.004991225785818714,0.0,0.10712541388511666,0.0,0.19935506829506489,0.0,0.14597496045845132,0.10948122034383846,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,458.31437259259263,0.18333333333333332,37.99875674993653,51.66666666666668,46.10666666666668,0.0,51.39556124321362,0.10046051276595179,272.6520009808217,458.31437259259263,37.99875674993653,50.79575520928972,51.39709619526523,50.49431724027618,12.43753247303448,18.166261619683677,0.0,5.215551350011803,-0.55,9.236100170605994,241.87172866051966,-543.4894040912866,-280.61556419620103,0.0,0.0,513.2280354145822,0.0,1.0,0.011391840121396454,0.0,0.0,0.290585179380769,65.99961422222222,9.259257442138432,0.22901621131296596,8.559464004484676,0.002906589570069685,36.27617101691443,1.226015205716094,0.07162413634787008,-544.9530043589176,1.4636002676310194
2025-01-01 21:00:00,0.43028666729138837,0.10642030167703101,0.0,0.43028666729138837,0.106420301677031,0.0,0.08571159317703321,0.0,0.32457507411435516,0.0,0.020000000000000004,0.0,0.0,0.10058696834369767,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.004634709658260234,0.0,0.08107688351877299,0.0,0.19045911632275822,0.0,0.13411595779159693,0.10058696834369767,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,35.67850001960206,51.66666666666668,46.10666666666668,0.0,50.90058404394063,0.033968863112285835,90.95785973395148,0.0,35.67850001960206,48.75331064801064,50.90058404394063,47.679673950045654,12.43753247303448,18.144990671711803,0.0,5.17587221890681,-0.3,9.236100170605994,200.96128951658903,-654.1322135606731,-275.2929683223901,0.0,0.0,466.89816446819884,0.0,1.0,0.011356684670722398,0.0,0.0,0.28968842759778485,65.99961422222222,9.356093370780291,0.23102210650720723,8.574533613661673,0.0029282181951852276,39.130350988894506,1.226088740441065,0.09063297349618889,-655.6742477717701,1.5420342110970005
2025-01-01 22:00:00,0.33337162141834575,0.0972919904137286,0.0,0.33337162141834575,0.0972919904137286,0.0,0.0740108972911286,0.0,0.23936072412721715,0.0,0.020000000000000004,0.0,0.0,0.09145865708039526,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.003992980628654972,0.0,0.07001791666247364,0.0,0.11741584802002342,0.0,0.12194487610719372,0.09145865708039526,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,34.99847876439563,51.66666666666668,46.10666666666668,0.0,50.481487483919274,0.0,0.0,0.0,34.99847876439563,47.97163905027432,50.481487483919274,46.71671483345184,12.43753247303448,17.964725556116896,-0.0007456398956916152,4.301504084519352,-1.95,9.236100170605994,64.89059570653508,-934.6816125442715,-316.7016703032167,0.0,0.0,370.8350943130644,0.0,1.0,0.011992969748810303,0.0,0.0,0.30591890586847315,65.99961422222222,10.757171696687372,0.2353988604747397,8.515429357019789,0.0029500970637828545,36.89528775707959,1.2268318700586571,0.1134430696807857,-942.7065927658325,8.024980221560941
2025-01-01 23:00:00,0.5331758245308098,0.0724524511107038,0.0,0.5331758245308098,0.0724524511107038,0.0,0.012008557279628632,0.0,0.09594761095488485,0.40521965629629625,0.020000000000000004,0.0,0.0,0.06661911777737045,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0033512515990497082,0.0,0.008657305680578924,0.0,0.00712212058505756,0.0,0.0888254903698273,0.06661911777737045,0.0,0.0,405.21965629629625,18.33333333333337,0.5666666666666667,0.0,0.40521965629629625,0.0,0.5666666666666667,405.21965629629625,715.0935111111111,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,492.6525377777778,0.0,0.0,34.88265626256741,51.66666666666668,46.10666666666668,0.0,50.13597410364527,0.0,0.0,0.0,34.88265626256741,47.676852297628976,50.13597410364527,46.44729139462083,12.43753247303448,17.76798953758812,-0.10925347017260817,3.4831103884155605,-3.05,9.236100170605994,243.15163700425038,-859.8215014943158,-339.4781000366699,0.0,0.0,167.73799813084779,0.0,1.0,0.012284927170954587,0.0,0.0,0.3133662101653442,65.99961422222222,9.672082613776206,0.23992221512557332,8.445916709104596,0.002969803061465233,34.12101684229664,1.227647208704453,0.09964726583310164,-868.4061754215666,8.584673927250778
