Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:04:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,79.36728005377991,51.666666666666686,46.10666666666668,0.0,51.46962987266177,0.18851910609246134,512.9958771837175,0.0,124.0113750840311,48.98501319294381,51.46962987266177,47.74270485308483,12.43753247303448,19.331122522426107,-0.22443303312949325,3.865535185838287,6.653061192895087,2.2,9.236100170605994,9852.622448288148,-299.71002891226726,4253.160968277551,-356.6604994159689,-0.0,-0.0,697.6967225043832,1596.7181354157403,0.9990000000000001,0.015977113412651445,0.0,0.0,0.11652221014348096,65.933614608,457.5206930988677,0.22893166355083194,9.356817575706494,0.0031201016792215433,64.53398749899011,1.2233528837442131,0.14498225455103997,-314.6585485986138,14.948519686346515,0.30633560707697577,-1777.5712499919946,108.17939481485891
2025-01-01 12:05:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,78.95644719021708,51.666666666666686,46.10666666666668,0.0,51.44752725987203,0.18862591884207072,512.9958771837177,0.0,123.36944873471418,48.92149311297152,51.44752725987203,47.65847603952126,12.43753247303448,19.422833460662062,-0.1327220948935377,3.87498844844058,6.764338957974205,2.2,9.236100170605994,9843.064483253833,-301.4987712321042,4187.754426889323,-359.72835644110467,-0.0,-0.0,697.6967225043832,1595.584860363046,0.9990000000000001,0.016028733093159844,0.0,0.0,0.11689867609852488,65.933614608,451.0305850896873,0.2276411984079096,9.398920455120795,0.003120275871972663,64.53424812403553,1.2229692786797157,0.14498225455103997,-316.44449098833394,14.945719756229696,0.30891625511237697,-1837.3399753519996,102.54157878663605
2025-01-01 12:06:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,78.5523628527295,51.666666666666686,46.10666666666668,0.0,51.425472956177714,0.18873261884333295,512.9958771837177,0.0,122.73806695738983,48.858037043593924,51.425472956177714,47.57431908730203,12.43753247303448,19.512081298079384,-0.04347425747621614,3.8843361282709292,6.873095157189535,2.2,9.236100170605994,9833.717294509555,-303.2813084223667,4123.360790588313,-362.7238543785451,-0.0,-0.0,697.6967225043832,1594.5037608978273,0.9990000000000001,0.016078886170700073,0.0,0.0,0.1172644460151268,65.933614608,444.67889428285054,0.22639359705676612,9.439647490644912,0.003120450120066005,64.53419081714202,1.222596203511685,0.14498225455103997,-318.2104863231619,14.929177900795201,0.31141776223238526,-1896.3516695836875,97.15963671731423
2025-01-01 12:07:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,78.1546762265289,51.666666666666686,46.10666666666668,0.0,51.40346584564115,0.18883921091608077,512.9958771837177,0.0,122.1166816039514,48.794643933344105,51.40346584564115,47.49023297719558,12.43753247303448,19.59899632213978,0.0,3.8935838144519854,6.979395346715006,2.2,9.236100170605994,9824.68937797607,-305.02101974448715,4059.944614074049,-365.65055135366856,-0.0,-0.0,697.6967225043832,1593.4740911016286,0.9990000000000001,0.01612765268441156,0.0,0.0,0.11762010362435148,65.933614608,438.5776747244896,0.22518633784016165,9.4797326362041,0.003120624421176363,64.5338321405631,1.22223309524145,0.14498225455103997,-319.95759051907964,14.93657077459251,0.31384351104369,-1954.5959036636634,91.98769428302583
2025-01-01 12:08:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,77.76307885462411,51.666666666666686,46.10666666666668,0.0,51.38150487076265,0.18894569962053678,512.9958771837177,0.0,121.50481071035017,48.7313127854145,51.38150487076265,47.406216742740426,12.43753247303448,19.68369301685126,0.0,3.902738698464031,7.083302332031332,2.2,9.236100170605994,9815.99215777708,-306.7503211610232,3997.510742843774,-368.51155078865924,-0.0,-0.0,697.6967225043832,1592.4950596210138,0.9990000000000001,0.016175103137306933,0.0,0.0,0.11796616310962119,65.933614608,432.7414539604891,0.22401718830869138,9.518582426888337,0.0031207987731000893,64.53318680921252,1.221879458621184,0.14498225455103997,-321.6871622149,14.936841053876805,0.3161966621796497,-2012.063895693827,87.02181508291442
2025-01-01 12:09:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,77.37729592320372,51.666666666666686,46.10666666666668,0.0,51.3595890254266,0.1890520892899578,512.9958771837175,0.0,120.9020248800058,48.66804265105728,51.3595890254266,47.322269463872615,12.43753247303448,19.76627331871576,0.0,3.9118058469858092,7.184877111334479,2.2,9.236100170605994,9807.631151789154,-308.4449093418969,3936.053991119598,-371.3095997359315,-0.0,-0.0,697.6967225043832,1591.5658293510999,0.9990000000000001,0.0162213004207905,0.0,0.0,0.11830308314236425,65.933614608,427.17849691983497,0.22288414969359915,9.556253210237287,0.003120973173740782,64.53226805278933,1.2215348523005962,0.14498225455103997,-323.40015862473257,14.955249282835666,0.318480191259247,-2068.7487845705527,82.24995223546415
2025-01-01 12:10:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,76.9970780504121,51.666666666666686,46.10666666666668,0.0,51.33771734929864,0.18915838405645868,512.9958771837177,0.0,120.3079344537689,48.60483262434249,51.33771734929864,47.23839026186442,12.43753247303448,19.846829685731688,0.0,3.9207913066165094,7.2841787874204424,2.2,9.236100170605994,9799.604088313756,-310.12438477105655,3875.569683967693,-374.0471836655562,-0.0,-0.0,697.6967225043832,1590.6855165577506,0.9990000000000001,0.016266301611043185,0.0,0.0,0.11863127998317642,65.933614608,421.8890173740633,0.2217854063310018,9.592796161480269,0.003121147621097879,64.53108794915033,1.2211988758168189,0.14498225455103997,-325.0977220925764,14.973337321519878,0.32069690032130127,-2124.64536770824,77.6622282212468
2025-01-01 12:11:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,76.62219582769576,51.666666666666686,46.10666666666668,0.0,51.315888923590066,0.18926458787036687,512.9958771837177,0.0,119.72218098077462,48.541681838195615,51.315888923590066,47.15457829549839,12.43753247303448,19.925447137075164,0.0,3.929699730777896,7.381264677876481,2.2,9.236100170605994,9791.904354489321,-311.77927293090363,3816.0512730068895,-376.726588576002,-0.0,-0.0,697.6967225043832,1589.8531929079888,0.9990000000000001,0.016310159171069333,0.0,0.0,0.11895113624843275,65.933614608,416.8686884600746,0.22071929121534467,9.628258383650273,0.003121322113257967,64.52965764872265,1.2208711609280622,0.14498225455103997,-326.7807317586327,15.001458827729085,0.32284943232662044,-2179.749965515343,73.24841506754615
2025-01-01 12:12:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,76.2524360109213,51.666666666666686,46.10666666666668,0.0,51.294102867731205,0.18937070451528856,512.9958771837177,0.0,119.14443126706453,48.47858946128555,51.294102867731205,47.07083275806272,12.43753247303448,20.00220467598741,0.0,3.9385359845723418,7.476190376174038,2.2,9.236100170605994,9784.52270062749,-313.4145759975322,3757.4926151052045,-379.3499436519411,-0.0,-0.0,697.6967225043832,1589.067881661853,0.9990000000000001,0.016352921795407004,0.0,0.0,0.1192630070708189,65.933614608,412.11038967418347,0.21968426133992172,9.663357853206863,0.003121496648387904,64.52798753319522,1.2205513655529927,0.14498225455103997,-328.4501067545202,15.035530756987999,0.32494028325929625,-2234.0602754483557,69.00006709887383
2025-01-01 12:13:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.88759883586208,51.666666666666686,46.10666666666668,0.0,51.272358336679034,0.1894767376201919,512.9958771837175,0.0,118.5743731810345,48.4155546955061,51.272358336679034,46.987152874919644,12.43753247303448,20.07717629220987,0.0,3.9473043664817267,7.569009843393536,2.2,9.236100170605994,9777.448402738813,-315.03416252502075,3699.8856847748602,-381.919250668863,-0.0,-0.0,697.6967225043832,1588.3285597963013,0.9990000000000001,0.016394635011096222,0.0,0.0,0.11956722448223508,65.933614608,407.60539880242743,0.21867887972647146,9.697465965392793,0.0031216712247292156,64.52608732943534,1.2202391694864814,0.14498225455103997,-330.106659163995,15.07249663897423,0.32697181377533663,-2287.5752586067197,64.9081199268934
2025-01-01 12:14:00,1.465899494901912,0.4233880563037463,0.6085,0.0244316582483652,0.007056467605062439,0.010141666666666667,0.05363015872566243,0.6523526695095828,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.001427607592845659,0.0,On,0.049362518923386944,0,On,0.0681556909189859,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.52749608759586,51.666666666666686,46.10666666666668,0.0,51.25065451867179,0.18958269066939729,512.9958771837177,0.0,118.01171263686854,48.35257677387574,51.25065451867179,46.903537901477726,12.43753247303448,20.15043168282375,0.0,3.9560086956167133,7.659775453997917,2.2,9.236100170605994,9770.670013849793,-316.62999560539305,3643.2231035329155,-384.4364045608974,-0.0,-0.0,697.6967225043832,1587.6341571522062,0.9990000000000001,0.016435341614988764,0.0,0.0,0.11986410060312674,65.933614608,403.3441638054413,0.21770180197795086,9.73062122923944,0.003121845840593385,64.52396619332127,1.2199342713059023,0.14498225455103997,-331.75111050637895,15.121114900985908,0.32894625884290923,-2340.295013769588,60.96529384781725
2025-01-01 12:15:00,1.4666251896363913,0.4233880563037463,0.6085,0.024443753160606523,0.007056467605062439,0.010141666666666667,0.05307507537575825,0.6536334475939665,0.7099166666666666,0.05,0.0,0.6085,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014120053240713895,0.0,On,0.048823037842257035,0,On,0.06943646900336953,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.23828037084446,51.666666666666686,46.10666666666668,0.0,51.2289906333051,0.0,0.0,0.0,117.55981307944448,48.289654958738105,51.2289906333051,46.81998712145461,12.43753247303448,20.222036782790145,0.0,3.964652963140271,7.748538079545952,2.2,9.236100170605994,9765.173341523412,-318.21813162600495,3587.4956325458484,-386.90320806011795,-0.0,-0.0,698.4224172388626,1588.1384277525738,0.9990000000000001,0.01647508200002671,0.0,0.0,0.12015393002205717,65.933614608,399.58860024380033,0.21675176593284856,9.762860078978651,0.003122020494357798,64.5216327731289,1.2196363860829507,0.14498225455103997,-333.3842148056987,15.166083179693771,0.330865737341824,-2392.2206855167706,57.16349460793264
2025-01-01 12:16:00,0.7567085229697248,0.4233880563037463,0.0,0.01261180871616208,0.007056467605062439,0.0,0.05307507537575825,0.6536334475939665,0.0,0.05,0.0,0.0,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014120053240713895,0.0,On,0.048823037842257035,0,On,0.06943646900336953,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.0197087520407,51.666666666666686,46.10666666666668,0.0,51.2150385492959,0.0,0.0,0.0,117.21829492506359,48.27793231554723,51.2150385492959,46.8093791986729,12.43753247303448,20.29206850194693,0.0,3.973240050433774,7.835347122957593,2.2,9.236100170605994,705.2868285246852,-319.77862309587533,-2389.8579359315536,-389.3218780778682,-0.0,-0.0,698.4224172388626,1589.2568798962398,0.9990000000000001,0.016513902347586852,0.0,0.0,0.1204370495430505,65.933614608,396.1862893636908,0.2158273922455691,9.794907645115774,0.0031221951844621672,64.51909661163485,1.2193451840741383,0.14498225455103997,-335.0065164222829,15.227893326407557,0.33273225981408594,-2443.3543548098464,53.496418878292765
2025-01-01 12:17:00,0.7567085229697248,0.4233880563037463,0.0,0.01261180871616208,0.007056467605062439,0.0,0.05307507537575825,0.6536334475939665,0.0,0.05,0.0,0.0,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014120053240713895,0.0,On,0.048823037842257035,0,On,0.06943646900336953,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.14752525398895,51.666666666666686,46.10666666666668,0.0,51.20112393642108,0.0,0.0,0.0,117.41800820935772,48.2662437273226,51.20112393642108,46.79880362277338,12.43753247303448,20.232450529003156,0.0,3.981772847895032,7.801316026309824,2.2,9.236100170605994,713.1844825347525,-321.341984683534,-2363.5064980069706,-387.2624856005725,-0.0,-0.0,698.4224172388626,1590.454620139345,0.9990000000000001,0.01648085752763271,0.0,0.0,0.12019605135048582,65.933614608,402.02455089646236,0.21663635769024284,9.768334720607772,0.00312236990941753,64.50431475163143,1.219592837584464,0.14498225455103997,-336.6185614198756,15.276576736341598,0.3320017915755406,-2423.267611339101,59.76111333213058
2025-01-01 12:18:00,0.7567085229697248,0.4233880563037463,0.0,0.01261180871616208,0.007056467605062439,0.0,0.05307507537575825,0.6536334475939665,0.0,0.05,0.0,0.0,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014120053240713895,0.0,On,0.048823037842257035,0,On,0.06943646900336953,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.27015646491382,51.666666666666686,46.10666666666668,0.0,51.18718912328924,0.0,0.0,0.0,117.60961947642785,48.25453522440511,51.18718912328924,46.78820827496305,12.43753247303448,20.174753946948062,0.0,3.9902486089008935,7.768776991598869,2.2,9.236100170605994,720.1538330496207,-322.8843726528989,-2339.8345174873934,-385.2736049735376,-0.0,-0.0,698.4224172388626,1591.7332935552777,0.9990000000000001,0.016448845762123444,0.0,0.0,0.11996258729653593,65.933614608,407.00502078429565,0.21742287402555238,9.742077512139769,0.0031225445588700077,64.48974835605196,1.2198326013927994,0.14498225455103997,-338.21983089712825,15.33545824422934,0.33130184384993483,-2404.1112099081647,64.27669242077138
2025-01-01 12:19:00,0.7567085229697248,0.4233880563037463,0.0,0.01261180871616208,0.007056467605062439,0.0,0.05307507537575825,0.6536334475939665,0.0,0.05,0.0,0.0,0.0,0.408804722970413,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014120053240713895,0.0,On,0.048823037842257035,0,On,0.06943646900336953,0,On,0.5013672244116579,0.3760254183087433,On,0.03912401463004611,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,75.38797415006349,51.666666666666686,46.10666666666668,0.0,51.17323497333165,0.0,0.0,0.0,117.79370960947419,48.24280761469885,51.17323497333165,46.77759393538245,12.43753247303448,20.118840380786256,0.0,3.998664774460446,7.737633806824613,2.2,9.236100170605994,726.9462566980578,-324.4330184938163,-2317.4644339954666,-383.3500778445224,-0.0,-0.0,698.4224172388626,1593.0944712248072,0.9990000000000001,0.016417793194071103,0.0,0.0,0.11973611873700098,65.933614608,411.8739173037175,0.21818850925486535,9.71742406754458,0.003122719134562646,64.47538313344343,1.2200650417999268,0.14498225455103997,-339.80984140081006,15.376822906993791,0.3306305344684079,-2385.8221518564897,68.35771786102296
