Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.9699706448424483,0.39712685839716994,0.29445171180088786,0.9699706448424483,0.39712685839716994,0.2944517118008878,0.036121632959662954,0.5880504007716743,0.2957986111111111,0.05,0.04091004513422114,0.25354166666666667,0.0,0.3825435250638366,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002726430921052631,0.0,0.0009386714951319888,0.0,0.03245653054347833,0.0,0.0376457272659902,0.0,0.46843351956236046,0.35132513967177026,0.040346640087235056,0.0,3772.527305042028,20.0555555555556,0.3333333333333333,2467.7303431061196,7.430573796296297,0.2957986111111111,0.4166666666666667,5944.459037037037,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,78.81652303529948,51.66666666666668,46.10666666666668,0.0,51.47018275690214,0.3691768455305956,1009.1348738560696,928.0585185185186,123.15081724265544,49.14284240935191,51.47018275690214,47.97917223557679,12.43753247303448,19.71042845255531,-0.05875232851836246,2.6877966674011824,4.080937669968845,0.85,9.236100170605994,4330.420831657217,-328.13198196965067,1121.230015354185,-423.0495990095886,0.0,0.0,597.2182773267369,1515.5583395808558,0.69975,0.017082724099941174,0.0,0.0,0.12458550652962543,46.183230052,383.7248482980405,0.22313754179500347,9.526062684016233,0.003110036654040484,56.47439256818369,1.2229644358712286,0.14498225455103997,-349.5717687486295,21.439786778978874,0.2868352460686629,-1229.8286536058617,-116.67167414607228
2025-01-01 11:00:00,0.8971718442751,0.39218680266977535,0.24374337846755448,0.8971718442751,0.3921868026697753,0.24374337846755448,0.03149362552983684,0.5790393298563744,0.23663888888888887,0.05,0.04091004513422114,0.20283333333333337,0.0,0.377603469336442,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002726430921052631,0.0,0.0008085875792265167,0.0,0.02795860702955769,0.0,0.03522139732054976,0.0,0.461846778592501,0.3463850839443756,0.040346640087235056,0.0,3018.0218440336225,20.0555555555556,0.26666666666666666,1974.1842744848955,5.944459037037037,0.23663888888888887,0.3333333333333333,4755.567229629629,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,78.72960779887963,51.66666666666668,46.10666666666668,0.0,51.26330403552015,0.2352977895461704,642.3838248925771,928.0585185185186,123.0150121857494,49.20093576273382,51.26330403552015,48.16975162634066,12.43753247303448,19.809732819061274,-0.03636185665301041,3.473314100315038,6.0959503995823745,1.95,9.236100170605994,3617.116208868973,-272.1950982567834,379.22047769220535,-381.90476864160405,0.0,0.0,564.2403865828344,1587.0339504309632,0.39975000000000005,0.01638428259055583,0.0,0.0,0.11949172355221438,26.383345785333336,416.75874689412024,0.22205628890025292,9.573379972394632,0.0031155534831173045,36.94418839247869,1.2219722797549415,0.14498225455103997,-288.1774866430277,15.982388386244264,0.29900426735291674,-1620.3505610775683,25.38676428487806
2025-01-01 12:00:00,1.052325710397216,0.4233880563037463,0.28626970277404357,1.052325710397216,0.4233880563037463,0.28626970277404357,0.0532138462132343,0.6533132530728705,0.2957986111111111,0.05,0.032728036107376915,0.25354166666666667,0.0,0.408804722970413,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0028400322094298243,0.0,0.0014159058912649569,0.0,0.048957908112539514,0.0,0.06911627448227362,0.0,0.5013672244116579,0.3760254183087433,0.03912401463004611,0.0,3772.527305042028,20.0555555555556,0.3333333333333333,2467.7303431061196,7.430573796296297,0.2957986111111111,0.4166666666666667,5944.459037037037,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,742.4468148148148,0.0,79.0323069592013,51.66666666666668,46.10666666666668,0.0,51.31302758176506,0.1890978039897638,513.9070599140617,742.4468148148148,123.48797962375203,49.27295872431057,51.31332087994182,48.25263099740656,12.43753247303448,19.764945933616453,-0.05632082855384901,4.167584046595787,7.673810184830033,3.05,9.236100170605994,4566.074809512544,-195.83510786338906,570.753855792493,-350.3817209102841,0.0,0.0,698.2409935552428,1647.8476408070294,0.9990000000000001,0.01612204629802031,0.0,0.0,0.11757921585468027,65.933614608,445.6882318255576,0.22319485150537163,9.558843845982361,0.0031244097450972602,60.94547058956785,1.2215393029662487,0.14498225455103997,-210.87066667911486,15.035558815725825,0.33161633705872656,-1992.299510804378,95.32302349075172
2025-01-01 13:00:00,0.9716901554960271,0.44314827921332484,0.16261004513422114,0.9716901554960271,0.44314827921332484,0.16261004513422114,0.06750111924470843,0.7122057029179855,0.14198333333333332,0.05,0.04091004513422114,0.1217,0.0,0.4285649458799915,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0031808360745614033,0.0,0.0018079128942184782,0.0,0.06251237027592856,0.0,0.10166176044795044,0.0,0.5277141882910958,0.3957856412183218,0.03912401463004611,0.0,1810.8131064201734,20.0555555555556,0.16,1184.5105646909371,3.5666754222222226,0.14198333333333332,0.2,2853.3403377777777,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,79.83675965286156,51.66666666666668,46.10666666666668,0.0,51.00848024402947,0.31194230581889465,838.0777408487058,928.0585185185186,124.74493695759618,49.52957568583536,51.00848024402947,48.79012340673832,12.43753247303448,19.69439341710431,-0.05358649182249439,4.898582980214936,8.982664043762478,4.45,9.236100170605994,2828.952787478057,-257.64953766319576,-635.3675202953568,-301.5217529112049,0.0,0.0,796.0092744562711,1908.7019886173568,1.3995000000000002,0.01528005114609616,0.0,0.0,0.11143848608088969,92.36646010400001,523.6521595128177,0.2247870955488585,9.534494181151995,0.0031346054992086522,79.11750651675423,1.2212519381711513,0.14498225455103997,-271.637631221748,13.98809355855227,0.3289573608505284,-1934.9518219116933,115.07373692539899
2025-01-01 14:00:00,1.139191818972613,0.47278861357769253,0.20513636944071026,1.1391918189726131,0.4727886135776926,0.20513636944071026,0.09069489542374833,0.7973538679933091,0.20114305555555553,0.05,0.032728036107376915,0.17240833333333333,0.0,0.4582052802443592,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.003408038651315789,0.0,0.0024534567647538784,0.0,0.08483340000767867,0.0,0.14728947970411718,0.0,0.5672346341102529,0.4254259755826895,0.03912401463004611,0.0,2565.3185674285787,20.0555555555556,0.22666666666666666,1678.056633312161,5.052790181481482,0.20114305555555553,0.2833333333333333,4042.232145185185,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,742.4468148148148,0.0,80.34188514194742,51.66666666666668,46.10666666666668,0.0,51.147656071278,0.2871544004617244,775.3178448004431,742.4468148148148,125.53419553429285,49.699082556707715,51.147656071278,48.97479579942258,12.43753247303448,19.66784768485142,-0.07730434030567376,5.383526535920355,9.712118515733982,4.7,9.236100170605994,3801.8891450411757,-153.14966900146817,-403.5605998963085,-288.0939097036881,0.0,0.0,941.2835524579602,2089.4018962173673,2.0010000000000003,0.014908185436711748,0.0,0.0,0.1087264433473297,132.0652280586667,583.3809348583247,0.22620628461127446,9.536359511952616,0.0031507325147461,104.24542558664001,1.2207373875418976,0.14498225455103997,-165.7364526321884,12.586783630720197,0.32861516395083207,-2131.095529173429,49.478295964959315
2025-01-01 15:00:00,1.2553189312341664,0.5144345148958094,0.19303504513422115,1.2553189312341664,0.5144345148958095,0.19303504513422115,0.11998846522317569,0.907851299344324,0.17747916666666666,0.05,0.04091004513422114,0.152125,0.0,0.49985118156247604,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003976045093201754,0.0,0.0032608741738223254,0.0,0.11275154595615161,0.0,0.20103641717378729,0.0,0.6238031153808109,0.46785233653560804,0.040346640087235056,0.0,2263.5163830252172,20.0555555555556,0.19999999999999998,1480.6382058636716,4.458344277777778,0.17747916666666666,0.25,3566.675422222222,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,80.04953069429476,51.66666666666668,46.10666666666668,0.0,51.15805743290198,0.0955127015206237,256.4979385918588,928.0585185185186,125.07739170983555,49.631704515526465,51.15805743290198,48.86852805683871,12.43753247303448,19.74664315970605,-0.04891832031830177,5.7156033834034865,9.28814317999993,4.15,9.236100170605994,3579.6143005153895,-281.6528114176078,-740.7366760447683,-305.4867423354611,0.0,0.0,1108.8589417662745,1752.4893020080385,2.5005,0.015144083532626562,0.0,0.0,0.11044686472725601,165.03203536266668,512.7257180593596,0.22644797879710693,9.5932734155568,0.0031696783997505755,126.89061070716865,1.2203949527012032,0.14498225455103997,-293.59514226961954,11.94233085201177,0.32296715281169786,-2150.1157622188184,-71.25911968962146
2025-01-01 16:00:00,1.2295824840719896,0.5099469932358748,0.1217,1.2295824840719896,0.5099469932358748,0.1217,0.12128841849352252,0.9163107322451336,0.14198333333333332,0.05,0.0,0.1217,0.0,0.49536365990254144,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.00499845668859649,0.0,0.0032686753082094597,0.0,0.11302128649671657,0.0,0.20080770680157595,0.0,0.6146979146283581,0.46102343597126844,0.05501814557350234,0.0,1810.8131064201734,20.0555555555556,0.16,1184.5105646909371,3.5666754222222226,0.14198333333333332,0.2,2853.3403377777777,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,0.0,0.0,81.23337427638201,51.66666666666668,46.10666666666668,0.0,51.62789605468418,0.14033558573372848,384.97470357037423,0.0,126.92714730684692,50.18009666635862,51.62789605468418,49.45619697219585,12.43753247303448,19.79821710777884,-0.0432715725085945,5.555392723392338,8.285550119145805,3.05,9.236100170605994,2787.3977214765387,-458.3309562584179,-1354.2263487319294,-349.1771023646262,0.0,0.0,1071.6173791998356,674.6204452108376,2.0010000000000003,0.01599179460697463,0.0,0.0,0.11662928112469645,132.0652280586667,254.14433822115558,0.2269666960413009,9.636125700945653,0.003187202883684413,84.71781377960424,1.2201673320398936,0.14498225455103997,-472.345203803012,14.014247544594125,0.3348816456187224,-2303.4602908537568,-235.27662256910997
2025-01-01 17:00:00,1.3719364210990423,0.5357349698184214,0.17275171180088783,1.3719364210990421,0.5357349698184214,0.1727517118008878,0.15838512460413054,1.009736018717134,0.1538152777777778,0.05,0.04091004513422114,0.1318416666666667,0.0,0.521151636485088,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.006361672149122807,0.0,0.0042730713605530594,0.0,0.14775038109445465,0.0,0.24517751901058019,0.0,0.644919432019478,0.4836895740146084,0.06968965105976964,0.0,1961.7141986218546,20.0555555555556,0.1733333333333333,1283.2197784151822,3.863898374074074,0.1538152777777778,0.21666666666666667,3091.118699259259,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,82.20830292126766,51.66666666666668,46.10666666666668,0.0,51.574697151332636,0.18942750527362703,514.8182426444058,928.0585185185186,128.45047331448072,50.382311149131475,51.577463160384056,49.783352138979474,12.43753247303448,19.66507637512262,-0.07047832810146915,4.956603304018084,6.178950860411987,1.95,9.236100170605994,2857.4479355661488,-550.7676046186912,-898.1649304527396,-385.0315231019943,0.0,0.0,1185.3523600787983,55.11831862696724,2.0010000000000003,0.016667927382947763,0.0,0.0,0.12156036494265639,132.0652280586667,95.41289996749082,0.22957260618165135,9.585168368517465,0.0031989007667356127,72.03451114896703,1.2201395347488473,0.14498225455103997,-568.44291350441,17.67530888571883,0.3222025351044329,-1787.592476486452,-393.7922323814695
2025-01-01 18:00:00,1.772589714852546,0.5797222500409431,0.26598636944071025,1.772589714852546,0.5797222500409431,0.26598636944071025,0.22583455148091183,1.224620441149412,0.2721347222222222,0.05,0.032728036107376915,0.23325833333333337,0.0,0.5651389167076099,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.00727048245614035,0.0,0.006143393329868615,0.0,0.21242067569490286,0.0,0.3904086053647951,0.0,0.701487913290036,0.5261159349675268,0.08069328017447011,0.0,3470.725120638666,20.0555555555556,0.30666666666666664,2270.31191565763,6.836127892592592,0.2721347222222222,0.38333333333333336,5468.902314074074,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,742.4468148148148,0.0,80.10796326964704,51.66666666666668,46.10666666666668,0.0,51.48327592005067,0.18806942514110409,513.2236728663037,742.4468148148148,125.16869260882349,49.723139755980775,51.48327592005067,48.84307167394583,12.43753247303448,19.802850401411106,-0.04449379339251477,4.375010614671658,4.834636484105139,1.15,9.236100170605994,4599.451880769374,-591.5812209463794,548.2033470101687,-405.3456338585686,0.0,0.0,1479.106132369551,0.0,2.4007500000000004,0.016618124273884944,0.0,0.0,0.12119714737073747,158.448573844,54.96626161972623,0.2284248948160474,9.657668585760861,0.0032118501957648137,93.81374541549607,1.2189430594684858,0.14498225455103997,-611.357999600686,19.776778654306586,0.2693268806362942,-1296.025391333323,-426.08317731413814
2025-01-01 19:00:00,1.7709011775293537,0.566973557506358,0.1217,1.7709011775293537,0.566973557506358,0.1217,0.22344415446616167,1.3554736897298587,0.14198333333333332,0.05,0.0,0.1217,0.0,0.5523902241730245,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.007724887609649123,0.0,0.0060634317024004835,0.0,0.20965583515411207,0.0,0.5260338560861328,0.0,0.6865708822700601,0.514928161702545,0.09291953474635951,0.0,1810.8131064201734,20.0555555555556,0.16,1184.5105646909371,3.5666754222222226,0.14198333333333332,0.2,2853.3403377777777,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,0.0,0.0,81.34109705068356,51.66666666666668,46.10666666666668,0.0,50.999881332461364,0.09540863683789105,256.4979385918588,0.0,127.09546414169304,50.111341686391945,50.999881332461364,49.66707186335724,12.43753247303448,19.676180328150636,-0.062080830128486815,3.6858177740319475,3.495085628289101,-0.25000000000000006,9.236100170605994,3011.683214202281,-727.3881486369481,-461.8919553961936,-447.81760895415374,0.0,0.0,1593.07044092009,0.0,2.3505000000000007,0.017073258934715514,0.0,0.0,0.12451647641492433,155.13209322933335,55.617275816171144,0.23137399971980305,9.618642513252308,0.003228065418170458,84.89229912008737,1.2194581101120623,0.14498225455103997,-750.2021121691115,22.813963532163275,0.24577464973018817,-1228.3783801893392,-418.0241398977918
2025-01-01 20:00:00,2.0630822552423416,0.5596547888205929,0.2434,2.063082255242341,0.5596547888205929,0.2434,0.19820690836606172,1.530908680209613,0.28396666666666665,0.05,0.0,0.2434,0.0,0.5450714554872594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.007952090186403507,0.0,0.00534767762238087,0.0,0.18490714055727733,0.0,0.7051140775276292,0.0,0.6778531368687755,0.5083898526515814,0.09903266203230422,0.0,3621.626212840347,20.0555555555556,0.32,2369.0211293818743,7.133350844444445,0.28396666666666665,0.4,5706.680675555555,14266.701688888888,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,0.0,0.0,75.35467015031864,51.66666666666668,46.10666666666668,0.0,49.95782357231944,0.04857488819846078,128.2489692959294,0.0,117.74167210987285,47.93670168359859,49.95782357231944,46.92614073923817,12.43753247303448,19.787824449809225,-0.04748365962052598,2.9968632168107847,2.442217268194577,-0.55,9.236100170605994,4969.14704762956,-650.4815746617218,1042.4965802061492,-462.1096529829478,0.0,0.0,1774.0485881105562,0.0,2.9002499999999998,0.017259876137099808,0.0,0.0,0.12587748877748242,191.415381148,35.58189966160463,0.23084513459994851,9.685619129240147,0.0032430077779717716,116.87458753975922,1.2189826846413077,0.14498225455103997,-676.6086420595615,26.127067397839728,0.21515239037092795,-882.4743013883452,-444.0502477873803
2025-01-01 21:00:00,1.312682325350027,0.4712609879028806,0.04091004513422114,1.312682325350027,0.4712609879028806,0.04091004513422114,0.10653584712115195,1.1561464782288753,0.0,0.05,0.04091004513422114,0.0,0.0,0.4566776545695473,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.007384083744517544,0.0,0.002786955259803889,0.0,0.09636480811683051,0.0,0.4420971494845629,0.0,0.5610353484915616,0.42077651136867106,0.10514578931824893,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14266.701688888888,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,928.0585185185186,0.0,81.44864143280152,51.66666666666668,46.10666666666668,0.0,50.501610421112694,0.0,0.0,928.0585185185186,127.26350223875238,49.34393693274162,50.50719173519947,48.759518874469315,12.43753247303448,18.934842755394538,0.0,2.817687716987008,1.3928268659002394,-0.3,9.236100170605994,865.1102880454068,-568.2443871405637,-817.9287011181065,-427.0287440016352,0.0,-71.3386213902026,1299.7795006520357,0.0,2.7502500000000003,0.01689654858876454,0.0,0.0028170111848223028,0.14377237585326463,181.51543901466667,63.69815278520887,0.2448631880340045,9.318065953015488,0.0032608962009115653,105.72701698336803,1.2225315114452164,0.14498225455103997,-593.9171918677382,25.672804727174487,0.20170609716410806,-447.3060393215995,-370.622661796507
2025-01-01 22:00:00,0.9289450039240411,0.41884655379245045,0.0,0.9289450039240412,0.4188465537924504,0.0,0.06457603847032384,0.8143689654537173,0.0,0.05,0.0,0.0,0.0,0.4042632204591171,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.006361672149122807,0.0,0.0016362879377015136,0.0,0.056578078383499514,0.0,0.18365442888572375,0.0,0.49323066203712557,0.3699229965278441,0.09169690928917057,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14266.701688888888,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,0.0,0.0,91.43231164199503,51.66666666666668,46.10666666666668,0.0,51.81404878534038,0.0,0.0,0.0,142.86298694061722,51.850121078565735,51.868157225178415,51.81404878534038,12.43753247303448,17.61764285193456,0.0,2.353435442556586,0.00837096894228947,-1.95,9.236100170605994,553.897226017391,-800.3535517206624,-993.9808363145074,-448.9591605069087,0.0,-18.774528513689788,950.7207909589384,0.0,3.0,0.01731629989038747,0.0,0.0007540141060625471,0.13178806900035675,197.99884266666666,70.91012407905092,0.26741497954550175,8.733181259073705,0.0032798393237696536,119.4600114767798,1.2280534143568664,0.14498225455103997,-825.8356445591897,25.482092838527358,0.23943283475157065,-662.65713685167,-331.3236994628375
2025-01-01 23:00:00,0.779098596776931,0.4045909228396231,0.0,0.779098596776931,0.4045909228396231,0.0,0.04003196992273941,0.6890666268541916,0.0,0.05,0.0,0.0,0.0,0.3900075895062898,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.00533926055372807,0.0,0.0009751417983918437,0.0,0.0337175675706195,0.0,0.08958585279519053,0.0,0.47734499263922914,0.35800874447942177,0.07947065471728117,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14266.701688888888,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12567.768457777778,0.0,0.0,91.64225344080779,51.66666666666668,46.10666666666668,0.0,50.955953035391595,0.0,0.0,0.0,143.19102100126216,50.99386977542351,51.01282814543948,50.955953035391595,12.43753247303448,16.682728445508527,0.0,1.492030052929278,-1.4796472394697766,-3.05,9.236100170605994,410.9027448958204,-845.9675060387999,-804.6421079503488,-450.9681546745968,0.0,0.0,814.2126352415704,0.0,3.0,0.017207083823381604,0.0,0.0,0.12549247072608885,197.99884266666666,47.65826432884671,0.28533720647482697,8.31750114264926,0.0032988825044611035,118.79758035520275,1.2320000292650453,0.14498225455103997,-874.0988567128984,28.13135067409848,0.201527243760544,-453.3113940330519,-351.3307139172968
