Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 11:10:00,0.9755516553400068,0.3720142428290781,0.0,0.01625919425566678,0.006200237380484634,0.0,0.3152519814091072,0.6102996739308997,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.18173633877575185,0,On,0.121255511054408,0.0,On,0.07332441535958346,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.66582576059271,51.666666666666686,46.10666666666668,0.0,50.75840315136503,0.5183059198157138,1384.7078407528759,0.0,72.9153527509261,49.06234395046286,50.75840315136503,48.21431435001178,12.43753247303448,18.21553163291298,0.0,1.697683313310951,1.7,9.236100170605994,-1006.7708803300571,-1052.6652423733756,-2340.6624471098385,-0.0,-0.0,900.3675979261025,2185.197812174233,1.0,0.10848255963102495,0.0,0,1.5229341407320198,65.99961422222222,433.523968853679,0.23170399502820335,8.645782352429897,0.002941387779732105,189.15426601495025,1.229362821661552,0,0,42.452366356251886
2025-01-01 11:11:00,0.9755516553400068,0.3720142428290781,0.0,0.01625919425566678,0.006200237380484634,0.0,0.3152519814091072,0.6102996739308997,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.18173633877575185,0,On,0.121255511054408,0.0,On,0.07332441535958346,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.55291765908915,51.666666666666686,46.10666666666668,0.0,50.72939751667063,0.5186985304172864,1384.7078407528759,0.0,72.73893384232679,48.91699499016262,50.72939751667063,48.010793726908624,12.43753247303448,18.148783657508485,0.0,1.7,1.7,9.236100170605994,-988.4889779101778,-1137.0892734059144,-2325.5271744232873,-0.0,-0.0,900.3675979261025,2185.160763289222,1.0,0.1082184537998191,0.0,0,1.5192264868153185,65.99961422222222,436.6705985870071,0.23275463690298906,8.61571812610486,0.002942365782753432,188.50367216790443,1.2296437914649676,0,0,42.47440338370764
2025-01-01 11:12:00,0.9755516553400068,0.3720142428290781,0.0,0.01625919425566678,0.006200237380484634,0.0,0.3152519814091072,0.6102996739308997,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.18173633877575185,0,On,0.121255511054408,0.0,On,0.07332441535958346,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.43670334897164,51.666666666666686,46.10666666666668,0.0,50.70037590212732,0.5190919530556705,1384.7078407528754,0.0,72.55734898276819,48.77166362172361,50.70037590212732,47.80730748152176,12.43753247303448,18.084236947205657,0.0,1.6976788200042345,1.7,9.236100170605994,-970.8968917998978,-1053.4070171029853,-2310.9282636931716,-0.0,-0.0,900.3675979261025,2185.0995950025026,1.0,0.1079627500748844,0.0,0,1.5156367860012896,65.99961422222222,439.66377396717127,0.23377788584031445,8.586815599450869,0.0029433401992429646,187.86587348329914,1.2299155964581232,0,0,42.50254522206171
2025-01-01 11:13:00,0.9755516553400068,0.3720142428290781,0.0,0.01625919425566678,0.006200237380484634,0.0,0.3152519814091072,0.6102996739308997,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.18173633877575185,0,On,0.121255511054408,0.0,On,0.07332441535958346,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.3173210138586,51.666666666666686,46.10666666666668,0.0,50.671338868220424,0.5194861824579403,1384.7078407528757,0.0,72.37081408415406,48.626350360275936,50.671338868220424,47.6038561063037,12.43753247303448,18.021800703465015,0.0,1.7,1.7,9.236100170605994,-953.9618219576452,-1138.0534321921052,-2296.8415559173263,-0.0,-0.0,900.3675979261025,2185.013691738291,1.0,0.10771511783281192,0.0,0,1.5121603968279433,65.99961422222222,442.51213603357877,0.2347746379161344,8.558392306908628,0.002944311104199938,187.24036804270935,1.230178607942619,0,0,42.50433776271457
2025-01-01 11:14:00,0.9755516553400068,0.3720142428290781,0.0,0.01625919425566678,0.006200237380484634,0.0,0.3152519814091072,0.6102996739308997,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.18173633877575185,0,On,0.121255511054408,0.0,On,0.07332441535958346,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.194901255100994,51.666666666666686,46.10666666666668,0.0,50.64228695241556,0.5198812136272337,1384.7078407528757,0.0,72.1795332110953,48.48105569941976,50.64228695241556,47.40044007292187,12.43753247303448,17.961389116876198,0.0,1.697677184122946,1.7,9.236100170605994,-937.6526710442955,-1054.370103431492,-2283.2443251263594,-0.0,-0.0,900.3675979261025,2184.9024384278155,1.0,0.10747524385708318,0.0,0,1.5087929222001972,65.99961422222222,445.2240561559615,0.2357457502677813,8.531041449987733,0.002945278569609987,186.62668027557962,1.2304331771751431,0,0,42.523175579237844
2025-01-01 11:15:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.12009156693057,51.666666666666686,46.10666666666668,0.0,50.613220670421434,0.2611276407652073,694.9864447885157,0.0,72.06264307332901,48.33578011240664,50.613220670421434,47.197059833399244,12.43753247303448,17.902921012063413,0.0,1.7,1.7,9.236100170605994,-924.5739092537658,-1139.0851296422395,-2270.1151706595215,-0.0,-0.0,897.734097322946,2184.7652212152525,1.0,0.10724283113574905,0.0,0,1.5055301925110742,65.99961422222222,447.8071640828098,0.23669204340187408,8.50535070948115,0.0029462426646068647,186.0243591621958,1.2306796367743638,0,0,42.52005890062208
2025-01-01 11:16:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.0931024640426,51.666666666666686,46.10666666666668,0.0,50.59445732544689,0.2612560480733176,694.9864447885157,0.0,72.02047260006657,48.259292726697595,50.59445732544689,47.09171042732296,12.43753247303448,17.846247609685815,0.0,1.6976763249798406,1.7,9.236100170605994,-909.412399392407,-1055.3716925502742,-2257.4178253091027,-0.0,-0.0,897.734097322946,2184.6014273969945,1.0,0.10701731144524297,0.0,0,1.5023642307449878,65.99961422222222,450.2713285937496,0.23761537963380133,8.479348075471998,0.0029472034556229285,185.43264224382807,1.2309186062031556,0,0,42.53494885567302
2025-01-01 11:17:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.06340143611582,51.666666666666686,46.10666666666668,0.0,50.57568121874077,0.26138466919410014,694.9864447885157,0.0,71.97406474393097,48.182809546077,50.57568121874077,46.98637370974512,12.43753247303448,17.79136993760027,-0.04196339573310226,1.7,1.7,9.236100170605994,-894.7959114687117,-1140.0968569056665,-2245.149856568942,-0.0,-0.0,897.734097322946,2184.4104460878984,1.0,0.10679871054189104,0.0,0,1.4992953984825317,65.99961422222222,452.6198477772844,0.23851541550195926,8.454927286037929,0.0029481610045662054,184.85146800701435,1.2311500722666058,0,0,42.52817559518644
2025-01-01 11:18:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,46.031093933831215,51.666666666666686,46.10666666666668,0.0,50.55689280688264,0.26151350144037105,694.9864447885155,0.0,71.92358427161128,48.106330993081485,50.55689280688264,46.881050086180906,12.43753247303448,17.73821873514389,-0.09511459818948254,1.6976758814113015,1.7,9.236100170605994,-880.7002047536394,-1056.3449449217183,-2233.293246426262,-0.0,-0.0,897.734097322946,2184.191668536799,1.0,0.10658677323559888,0.0,0,1.4963201132335024,65.99961422222222,454.8589443496768,0.2393928753658381,8.43079565327243,0.0029491153729421403,184.28044900231083,1.231374319576559,0,0,42.53989304993124
2025-01-01 11:19:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.996280126599814,51.666666666666686,46.10666666666668,0.0,50.53809252888544,0.26164254223451927,694.9864447885157,0.0,71.86918769781221,48.02985747381772,50.53809252888544,46.77573994628386,12.43753247303448,17.686728215122866,-0.14660511821050548,1.7,1.7,9.236100170605994,-867.1025759120646,-1141.0526047910737,-2221.830955428684,-0.0,-0.0,897.734097322946,2183.944488502489,1.0,0.10638125657672745,0.0,0,1.4934349643455245,65.99961422222222,456.99428219367314,0.24024845494726296,8.408170635844133,0.00295006661994349,183.71921643025283,1.2315916187233868,0,0,42.53050453735783
2025-01-01 11:20:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.95905525958268,51.666666666666686,46.10666666666668,0.0,50.51928080707511,0.2617717891029952,694.9864447885157,0.0,71.81102384309793,47.953389378785324,50.51928080707511,46.67044366464044,12.43753247303448,17.636835828750648,-0.19649750458272308,1.6976757541371423,1.7,9.236100170605994,-853.9817339821036,-1057.265262751341,-2210.7468531992527,-0.0,-0.0,897.734097322946,2183.668302630316,1.0,0.10618192904870902,0.0,0,1.4906367016695747,65.99961422222222,459.0310218942029,0.24108282300500383,8.385770071189953,0.002951014802564079,183.16741893913922,1.231802227213621,0,0,42.54007467790241
2025-01-01 11:21:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.91950998015425,51.666666666666686,46.10666666666668,0.0,50.500458047910705,0.2619012396711768,694.9864447885155,0.0,71.74923434399102,47.87692708364405,50.500458047910705,46.565161601510724,12.43753247303448,17.588482050744762,-0.2448512825886091,1.7,1.7,9.236100170605994,-841.3175771318647,-1141.9412701636452,-2200.025655059311,-0.0,-0.0,897.734097322946,2183.362510821215,1.0,0.10598856982915465,0.0,0,1.48792222518703,65.99961422222222,460.97398060450007,0.2418966228736542,8.363567204584676,0.002951959975705096,182.62472152270354,1.2320063903277119,0,0,42.528873421824315
2025-01-01 11:22:00,0.9729181547368503,0.3720142428290781,0.0,0.016215302578947505,0.006200237380484634,0.0,0.3082328651968255,0.6146852895400248,0.0,0.05,0.0,0.0,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.8777306321705,51.666666666666686,46.10666666666668,0.0,50.481624642750226,0.2620308916585801,694.9864447885157,0.0,71.6839541127664,47.800470949930144,50.481624642750226,46.459894103520114,12.43753247303448,17.541610185544354,-0.29172314778901764,1.6976758432758339,1.7,9.236100170605994,-829.0911306889707,-1058.1243565324573,-2189.6528647932128,-0.0,-0.0,897.734097322946,2183.0265166029812,1.0,0.1058009681245985,0.0,0,1.4852885756704644,65.99961422222222,462.82763678129606,0.24269047383398143,8.342774198423417,0.002952902192274556,182.09080452156593,1.2322043418932178,0,0,42.536874433469706
2025-01-01 11:23:00,1.6651744047368504,0.3720142428290781,0.5933625000000001,0.027752906745614172,0.006200237380484634,0.009889375000000002,0.3082328651968255,0.6146852895400248,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,12552.864553312593,18.33333333333337,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.83379952720701,51.666666666666686,46.10666666666668,0.0,50.462780968567394,0.2621607428743804,694.9864447885158,0.0,71.61531176126095,47.72402132572692,50.462780968567394,46.35464150430669,12.43753247303448,17.49616618864433,-0.3371671446890403,1.7,1.7,9.236100170605994,9225.00717728622,3418.995664194561,-2179.614722063831,-0.0,-0.0,897.734097322946,2182.659727493177,1.0,0.10561892255603218,0.0,0,1.482732926057461,65.99961422222222,464.5961593770302,0.24346497238984505,8.322122970866298,0.002953841503280579,181.56536270017364,1.2323963049983324,0,0,42.52429644849902
2025-01-01 11:24:00,1.6651744047368504,0.3720142428290781,0.5933625000000001,0.027752906745614172,0.006200237380484634,0.009889375000000002,0.3082328651968255,0.6146852895400248,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,12552.864553312593,18.33333333333337,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,45.37288923628417,51.666666666666686,46.10666666666668,0.0,50.44392738862325,0.26229079121321847,694.9864447885155,0.0,70.89513943169402,47.647578546292955,50.44392738862325,46.24940412512781,12.43753247303448,17.726278582848796,-0.10705475048457558,1.9469711669008412,1.7,9.236100170605994,9165.057112150866,-1012.451717754896,-2230.6331596585724,-0.0,-0.0,897.734097322946,2182.261555361166,1.0,0.10653913357811147,0.0,0,1.4956513231433062,65.99961422222222,455.66453183641784,0.24003097230160747,8.432101395911602,0.002954777957918948,182.3025178718942,1.2314206599656206,0,0,39.81547405583456
2025-01-01 11:25:00,1.6651744047368504,0.3720142428290781,0.5933625000000001,0.027752906745614172,0.006200237380484634,0.009889375000000002,0.3082328651968255,0.6146852895400248,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,12552.864553312593,18.33333333333337,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,44.921653267953005,51.666666666666686,46.10666666666668,0.0,50.4251333306941,0.2624205574583366,694.9864447885157,0.0,70.19008323117657,47.57120757986238,50.4251333306941,46.14424470444652,12.43753247303448,17.9500693379315,0.0,1.9471192011014193,1.7,9.236100170605994,9107.481571183656,-1018.6968672771809,-2280.700087182243,-0.0,-0.0,897.734097322946,2181.831416487808,1.0,0.1074302670100572,0.0,0,1.5081615140170632,65.99961422222222,448.15591839288066,0.2367460622811351,8.538256845052425,0.002955718959520155,182.99945732920193,1.230473274849086,0,0,40.0493848268965
2025-01-01 11:26:00,1.6651744047368504,0.3720142428290781,1.0499805732960112,0.027752906745614172,0.006200237380484634,0.01749967622160019,0.3082328651968255,0.6146852895400248,0.6922562500000001,0.05,0.4566180732960112,0.5933625000000001,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,12552.864553312593,18.33333333333337,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,On,10550.56,0,45.248421690877365,51.666666666666686,46.10666666666668,0.0,50.40639718777828,0.26255005169277124,694.9864447885155,10550.56,70.70065889199589,47.494906919108985,50.40639718777828,46.03916178477434,12.43753247303448,18.16782298442764,0.0,1.9471064181319284,1.7,9.236100170605994,9051.156296892244,-1021.1343701567748,-2329.8404030394445,-0.0,-0.0,897.734097322946,2181.368733092032,1.0,0.10829382080537636,0.0,0,1.5202845277228916,65.99961422222222,440.97095995866886,0.23360073324642538,8.641397415535994,0.0029566642858350205,183.65818469497972,1.2295528221031884,0,0,40.07490956908181
2025-01-01 11:27:00,1.6651744047368504,0.3720142428290781,1.0499805732960112,0.027752906745614172,0.006200237380484634,0.01749967622160019,0.3082328651968255,0.6146852895400248,0.6922562500000001,0.05,0.4566180732960112,0.5933625000000001,0.0,0.35743090949574474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01226013157894737,0.0,On,0.17752623054156455,0,On,0.1184465030763136,0.0,On,0.07771003096870861,0,On,0.4397565579876708,0.329817418490753,On,0.031471789442710146,0,On,0.028928923134279576,0,On,On,12552.864553312593,18.33333333333337,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,On,10550.56,0,46.35259754325504,51.666666666666686,46.10666666666668,0.0,50.38774668519078,0.26267908101500564,694.9864447885155,10550.56,72.42593366133599,48.4706193724292,50.38774668519078,47.51205571604841,12.43753247303448,18.37977967070463,0.0,1.9471050232325013,1.7,9.236100170605994,8996.14225289044,-1023.2665574599023,-2378.0724027578885,-0.0,-0.0,897.734097322946,2180.872931956762,1.0,0.1091310811724253,0.0,0,1.5320384207172821,65.99961422222222,434.1889156753098,0.23058665127006098,8.741043858074285,0.0029576137251854577,184.2804464347811,1.2286581722403416,0,0,40.09500307331411
