Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:17:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.84414442603372,51.666666666666686,46.10666666666668,0.0,50.200053535780846,0.0,0.0,0.0,131.0064756656777,50.2391763718839,50.25873778993543,50.200053535780846,12.43753247303448,18.991679484100843,-0.008320515899214342,4.944963938902336,8.031825850436066,5.0,9.236100170605994,-696.2810660742434,13.537951967908587,-228.07085812714237,-992.3662670340308,-0.0,-0.0,212.92662109248334,429.85685120500864,0.0,0.05502736192829054,0.0,0.0,1.0300033288305532,0.0,83.15857986730393,0.21540237294144407,8.916138972617077,0.0028759066730332937,38.071295917113204,1.2237642812513063,0,0,13.537951967908587,0.07081295296761411,-276.7199109610108,48.64905283386841
2025-01-01 14:18:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.90843515748496,51.666666666666686,46.10666666666668,0.0,50.18611348210415,0.0,0.0,0.0,131.10692993357026,50.22611287569677,50.24611257249309,50.18611348210415,12.43753247303448,18.954626745174487,-0.045373254825570086,4.943181874647947,8.046329975422042,5.0,9.236100170605994,-691.064529493327,13.905038294841429,-230.12080449495826,-988.2292474822702,-0.0,-0.0,212.92662109248334,431.176376729046,0.0,0.05494346264730367,0.0,0.0,1.0284329003078199,0.0,84.23809689645995,0.2159209880510102,8.899189681952148,0.002876170332126918,37.9727749633091,1.2239193179881853,0,0,13.905038294841429,0.07089434691817922,-278.36331667670436,48.24251218174609
2025-01-01 14:19:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.97015030140314,51.666666666666686,46.10666666666668,0.0,50.17216315166275,0.0,0.0,0.0,131.2033598459424,50.21303936257011,50.23347746802379,50.17216315166275,12.43753247303448,18.918523823343648,-0.08147617665640894,4.941584554178786,8.060475213987395,5.0,9.236100170605994,-686.0007288473778,14.258301828736347,-232.01571127963678,-984.2049265966651,-0.0,-0.0,212.92662109248334,432.4897366192041,0.0,0.05486165504414568,0.0,0.0,1.0269016238550945,0.0,85.2775766568041,0.21642809906756483,8.88274601289607,0.002876433275611275,37.87583376631543,1.224070413857833,0,0,14.258301828736347,0.07097363696914297,-279.96863494133265,47.95292366169589
2025-01-01 14:20:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.02938513604238,51.666666666666686,46.10666666666668,0.0,50.158202973389585,0.0,0.0,0.0,131.29591427506622,50.19995623379822,50.22083286400254,50.158202973389585,12.43753247303448,18.883335613534403,-0.11666438646565425,4.940164781927014,8.074278420543424,5.0,9.236100170605994,-681.0834561996346,14.598210572131638,-233.99902337724424,-980.2888880115918,-0.0,-0.0,212.92662109248334,433.796440004538,0.0,0.054781863945972585,0.0,0.0,1.025408092385488,0.0,86.27881071947402,0.2169240851157912,8.866789249950711,0.002876695515449593,37.780417247900644,1.2242177130776777,0,0,14.598210572131638,0.07105092448481289,-281.537585799731,47.538562422486756
2025-01-01 14:21:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.08623065983731,51.666666666666686,46.10666666666668,0.0,50.14423336034137,0.0,0.0,0.0,131.3847354059958,50.1868638758304,50.208179133574916,50.14423336034137,12.43753247303448,18.849028590793115,-0.1509714092069423,4.9389156414912625,8.087730030868762,5.0,9.236100170605994,-676.3068217394375,14.925347133479832,-235.82686423620578,-976.4769278725573,-0.0,-0.0,212.92662109248334,435.0959900679599,0.0,0.05470401745098473,0.0,0.0,1.0239509600395875,0.0,87.24348504063632,0.2174093106143353,8.851301518980938,0.0028769570631817657,37.686472744368594,1.2243613534535291,0,0,14.925347133479832,0.07112616252656236,-283.0688965419377,47.24203230573191
2025-01-01 14:22:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.14077382156675,51.666666666666686,46.10666666666668,0.0,50.13025471041165,0.0,0.0,0.0,131.46995909619804,50.173762660937754,50.19551663620082,50.13025471041165,12.43753247303448,18.815570725050904,-0.18442927494915295,4.937830488443088,8.100846869386439,5.0,9.236100170605994,-671.6652344365825,15.240252927385061,-237.74608414965223,-972.7650425618533,-0.0,-0.0,212.92662109248334,436.38788373141904,0.0,0.05462804675831978,0.0,0.0,1.0225289390013916,0.0,88.17318703278735,0.21788412593863124,8.835597939463508,0.002877217929943182,37.593949880306525,1.2245014667206648,0,0,15.240252927385061,0.07119945154803282,-284.5643037365262,46.818219586873965
2025-01-01 14:23:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.19309773616725,51.666666666666686,46.10666666666668,0.0,50.11626740700548,0.0,0.0,0.0,131.5517152127613,50.160652947844206,50.18284571826357,50.11626740700548,12.43753247303448,18.782931401552833,-0.2170685984472236,4.936902938476285,8.113618980994547,5.0,9.236100170605994,-667.1533841869575,15.543412326627827,-239.5074634736476,-969.1494172840746,-0.0,-0.0,212.92662109248334,437.6716112887616,0.0,0.05455388600893328,0.0,0.0,1.0211407965199073,0.0,89.06941200463385,0.21834886804600903,8.820998820372264,0.002877478126482556,37.50280045044488,1.2246381788625151,0,0,15.543412326627827,0.0712707420229851,-286.0225004080244,46.51503693437685
2025-01-01 14:24:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.24328188517826,51.666666666666686,46.10666666666668,0.0,50.10227181967821,0.0,0.0,0.0,131.63012794559103,50.14753508232374,50.170166713646516,50.10227181967821,12.43753247303448,18.751081346469594,-0.24891865353046327,4.9361268554927795,8.12606338225442,5.0,9.236100170605994,-662.766225301046,15.835276902918089,-241.36343318379946,-965.626415437026,-0.0,-0.0,212.92662109248334,438.94665603515534,0.0,0.05448147213653736,0.0,0.0,1.0197853521190199,0.0,89.9335690434967,0.21880386106619903,8.806819696053457,0.0028777376631788183,37.41297830895577,1.2247716104088389,0,0,15.835276902918089,0.0713401347849556,-287.445263799121,46.08183061532154
2025-01-01 14:25:00,0.2988585790974886,0.1646226968636534,0.0028557900248321775,0.004980976318291476,0.0027437116143942237,4.7596500413869626e-05,0.01826066450817854,0.23059791458931006,0.0,0.05,0.0,0.0028557900248321775,0.0,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.29140230584692,51.666666666666686,46.10666666666668,0.0,50.08826830474081,0.0,0.0,0.0,131.7053161028858,50.13440939776662,50.15747994427953,50.08826830474081,12.43753247303448,18.719992557260255,-0.2800074427398016,4.935496340989005,8.138169709538408,5.0,9.236100170605994,-658.4989610578407,16.116280769662616,-243.05923582637917,-962.192568701332,-0.0,-0.0,212.92662109248334,440.2124947000421,0.0,0.05441074472776709,0.0,0.0,1.0184614749800818,0.0,90.76698655100806,0.21924941685997903,8.792380845953536,0.0028779965500571347,37.32443926558581,1.224901876715098,0,0,16.116280769662616,0.07140757765922386,-288.83124977368055,45.77201394730139
2025-01-01 14:26:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.33753176720528,51.666666666666686,46.10666666666668,0.0,50.07425720583374,0.0,0.0,0.0,131.77739338625824,50.121276215715945,50.144785720657055,50.07425720583374,12.43753247303448,18.689638237405024,-0.3103617625950328,4.935005724430655,8.149955174771225,5.0,9.236100170605994,2458.281451087113,2022.3513476198277,-244.85279359770573,-958.8445677895419,-0.0,-0.0,212.92662109248334,441.4685936129684,0.0,0.05434164589084362,0.0,0.0,1.0171680814835475,0.0,91.57091653477217,0.21968583554839644,8.778334685170174,0.0028782547968041017,37.23714098809071,1.225029088224519,0,0,16.38684359144809,0.07147317191796591,-290.1822756622425,45.32948206453675
2025-01-01 14:27:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,84.07782307448443,51.666666666666686,46.10666666666668,0.0,50.06023885447148,0.0,0.0,0.0,131.3715985538819,50.108135846376925,50.13208434232965,50.06023885447148,12.43753247303448,18.773253281505703,-0.22674671849435413,5.007819558232014,8.16140901799271,5.0,9.236100170605994,2446.7387158051206,1832.2240006017214,-246.48387390815515,-968.0783573826003,-0.0,-0.0,212.92662109248334,442.71441333115115,0.0,0.054531886817301596,0.0,0.0,1.0207290151838924,0.0,89.26197084583814,0.21855922225299357,8.817669508432203,0.0028785124127821728,37.31168512176373,1.2246780150350656,0,0,15.520292438914385,0.07153686284051293,-291.49696074390977,45.01308683575463
2025-01-01 14:28:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.82448855136784,51.666666666666686,46.10666666666668,0.0,50.04626416930256,0.0,0.0,0.0,130.97576336151224,50.095035941444095,50.11942182751486,50.04626416930256,12.43753247303448,18.854533441104863,-0.145466558895194,5.072603882457167,8.172548651217522,5.0,9.236100170605994,2435.836420940922,82.02044762958963,-248.21873278909914,-977.0881888884784,-0.0,-0.0,212.92662109248334,443.9494047125611,0.0,0.05471651214115879,0.0,0.0,1.0241848359155339,0.0,87.3695074875179,0.21747089714529141,8.855685421045772,0.0028787706184729566,37.38232448329678,1.224336932255061,0,0,14.837463004841126,0.07159875220182423,-292.77716208038134,44.558429291282195
2025-01-01 14:29:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.57723075625151,51.666666666666686,46.10666666666668,0.0,50.032332087539935,0.0,0.0,0.0,130.58942305664297,50.081975507777855,50.10679721789682,50.032332087539935,12.43753247303448,18.933588568128073,-0.06641143187198395,5.07262878949434,8.183362606504092,5.0,9.236100170605994,2425.232427351586,76.07630617762516,-249.83896220467867,-985.883365435417,-0.0,-0.0,212.92662109248334,445.17300922856793,0.0,0.05489579817175715,0.0,0.0,1.0275407156426009,0.0,85.56069044512061,0.21641879756520055,8.892444206686658,0.0028790293850734397,37.449248442873746,1.2240053630401222,0,0,15.078215455330476,0.07165878103728981,-294.02142573952176,44.182463534843095
2025-01-01 14:30:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.33579937846208,51.666666666666686,46.10666666666668,0.0,50.018441595951195,0.0,0.0,0.0,130.212186528847,50.068953598582056,50.094209599897496,50.018441595951195,12.43753247303448,19.010510996653597,0.0,5.072620007754809,8.193863189037208,4.4,9.236100170605994,2297.990281173309,-16377.602122487551,-357.99525018401806,-1098.3918096141426,-0.0,-0.0,212.92662109248334,375.1588104727521,0.0,0.05817492355163254,0.0,0.0,1.0889194541204845,0.0,70.82698844556906,0.21540115028902362,8.928671494866343,0.00287928868515502,-11.859743985592793,1.2236829053807565,0,0,15.398689869954804,0.08196394502603195,-401.84685910436053,43.85160892034247
2025-01-01 14:31:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.1115855675519,51.666666666666686,46.10666666666668,0.0,50.00459172301017,0.0,0.0,0.0,129.86185244929985,50.05596930606069,50.08165809758595,50.00459172301017,12.43753247303448,19.081054682638744,0.0,4.472608318059317,8.192619156554322,4.4,9.236100170605994,2288.8071447472516,-215.36719755956415,-358.00214013278685,-1106.5963454076189,-0.0,-0.0,212.92662109248334,376.30191707438917,0.0,0.05832784299343884,0.0,0.0,1.0917818034787667,0.0,69.84838781298811,0.21444891607438715,8.960753614886913,0.0028792065461781934,-11.884561233498022,1.2233875726830266,0,0,25.42975534336092,0.08195790988146039,-401.6855119335894,43.68337180080253
2025-01-01 14:32:00,0.4830132665974886,0.1646226968636534,0.1848774116464538,0.008050221109958143,0.0027437116143942237,0.0030812901941075633,0.01826066450817854,0.23059791458931006,0.18415468750000002,0.05,0.0,0.0028557900248321775,0.1820216216216216,0.0,0.15003936353032007,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.002323403234649122,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02484200004543492,0,On,0.0028557900248321775,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.89248608969184,51.666666666666686,46.10666666666668,0.0,49.99077960072333,0.0,0.0,0.0,129.5195095151435,50.043019947598026,50.06914012103538,49.99077960072333,12.43753247303448,19.14972744328051,0.0,4.472242422700727,8.191433608304694,4.4,9.236100170605994,2279.5178110676825,-198.53279606577576,-358.0285216356159,-1114.60676784784,-0.0,-0.0,212.92662109248334,377.4373708020978,0.0,0.05847653374443476,0.0,0.0,1.094565000112683,0.0,68.56947657363983,0.21352629847121507,8.992458998788333,0.002879124215450169,-11.908162221590235,1.223100211335006,0,0,24.69788179951084,0.08195215804643734,-401.5317660185166,43.503244382900675
