Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.6130015077455401,0.20590031446259094,0.15476014976850097,0.6130015077455401,0.20590031446259094,0.15476014976850094,0.06487193233463705,0.32409790874423633,0.1740316666666667,0.05,0.0,0.005590149768500965,0.14917,0.0,0.1913169811292576,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.00211552276848187,0.0,0.060343788952120093,0.0,0.03528882616898907,0.0,0.22002455768981435,0.16501841826736072,0.0031887347868798763,0.033719774402903725,0.0,0.0024014149816210884,0.0,0.0,2614.410327257197,20.000000000000057,0.21333333333333335,1057.0147509650253,4.371741764444445,0.1740316666666667,0.26666666666666666,3497.3934115555553,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,86.1204293367735,51.66666666666668,46.10666666666668,0.0,52.04177697695682,0.036489455900645985,101.05980355488916,0.0,134.56317083870857,51.755812940498,52.04499496904143,51.60961293018398,12.43753247303448,19.66626561672702,-0.07478814117640127,2.226441178217951,0.85,9.236100170605994,2142.0070762895953,77.81324740247754,-1231.8828985659497,0.0,0.0,405.8479618599049,1441.0643096899096,1.0,0.049846899456926407,0.0,0.0,0.4665176611539506,65.99961422222222,353.63168573844325,0.20915171445592293,9.275905554368611,0.0029059904732158482,119.87199629654438,1.2232999347687898,0.5436834545663999,-981.8431863403347,2.641682777787038
2025-01-01 11:00:00,0.5143006086565952,0.20590031446259094,0.07083687292670562,0.5143006086565952,0.20590031446259094,0.07083687292670561,0.06273250776571063,0.32542924672421786,0.07613885416666669,0.05,0.0,0.005574997926705614,0.065261875,0.0,0.1913169811292576,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.0020430595718450026,0.0,0.058276827579830534,0.0,0.038868149109164155,0.0,0.22002455768981435,0.16501841826736072,0.003333677277192598,0.031471789442710146,0.0,0.002241320649513016,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,83.4015009252142,51.66666666666668,46.10666666666668,0.0,51.15057313787444,0.0,0.0,0.0,130.31484519564717,50.73379826745041,51.15057313787444,50.52541083223839,12.43753247303448,19.666888914501996,-0.04396430604221647,3.241515255397886,1.95,9.236100170605994,841.3738693491136,-460.74645261844,-1101.5968638904228,0.0,0.0,407.2878602311536,1564.1687611339046,1.0,0.04764668634427412,0.0,0.0,0.44592584327685747,65.99961422222222,391.87835483335914,0.2107254051532774,9.299467264509255,0.002929740311151701,103.68539862071049,1.2227052657253819,0.5436834545663999,-916.118170024417,-7.072236141221585
2025-01-01 12:00:00,0.5165564883945867,0.20721524260568577,0.1170042730641727,0.5165564883945867,0.20721524260568577,0.1170042730641727,0.061169036737685985,0.329248597490234,0.07613885416666669,0.05,0.04645728511809253,0.005285112946080171,0.065261875,0.0,0.19263190927235244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0025131464729532165,0.0,0.001986699307794106,0.0,0.056669190956938655,0.0,0.04093426235105384,0.0,0.22002455768981435,0.16501841826736072,0.003043792296567155,0.031471789442710146,0.0,0.002241320649513016,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,1055.056,0.0,81.65546121163733,51.66666666666668,46.10666666666668,0.0,50.81597724924454,0.3399918069357877,909.8777386128878,1055.056,127.5866581431833,49.96209189855085,50.81597724924454,49.53514922320401,12.43753247303448,19.567619467231136,-0.08706711446694992,3.8418177278684804,3.05,9.236100170605994,968.985717563091,-109.95983761014342,-1005.0546859345602,0.0,0.0,409.54373996914495,1646.6494626076797,1.0,0.046793064559878216,0.0,0.0,0.4379367879353,65.99961422222222,420.69214535348254,0.2133009550789054,9.271444826552088,0.0029487981153493107,79.70676980810428,1.2224919906718992,0.5436834545663999,-561.1413320133795,-11.262459143962456
2025-01-01 13:00:00,0.5210168118314246,0.20721524260568577,0.07025710296545472,0.5210168118314245,0.20721524260568577,0.07025710296545473,0.0608763297119608,0.3340016279527971,0.07613885416666669,0.05,0.0,0.004995227965454727,0.065261875,0.0,0.19263190927235244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0028147240497076024,0.0,0.001966570642061643,0.0,0.05609503502019156,0.0,0.04568729281361696,0.0,0.22002455768981435,0.16501841826736072,0.0027539073159417115,0.031471789442710146,0.0,0.002241320649513016,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,80.05186454471297,51.66666666666668,46.10666666666668,0.0,51.44445315923626,0.11206321979355233,303.6320861565147,0.0,125.08103835111402,49.40858480316616,51.44445315923626,48.39065062513111,12.43753247303448,19.630785536230285,-0.059537610623257166,4.9533150868528555,4.45,9.236100170605994,1144.932112137245,82.72173727413984,-876.1596851287734,0.0,0.0,414.00406340598295,1825.6592654665342,1.0,0.04452969847434815,0.0,0.0,0.4167539207146601,65.99961422222222,463.2832156850118,0.2134340828764364,9.313380966617816,0.00296368097740832,69.16134925425146,1.2216427642619425,0.5436834545663999,-355.7051727612104,-24.01704351184831
2025-01-01 14:00:00,0.5473270137609059,0.20721524260568577,0.11136963424833254,0.5473270137609059,0.20721524260568577,0.11136963424833253,0.06208766525401232,0.3591004943402269,0.07613885416666669,0.05,0.03871440426507711,0.007393354983255423,0.065261875,0.0,0.19263190927235244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0030157757675438593,0.0,0.00200078937380683,0.0,0.05707110011266162,0.0,0.04830630959911093,0.0,0.22002455768981435,0.16501841826736072,0.003551091012661681,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,879.2133333333333,0.0,83.21184988902388,51.66666666666668,46.10666666666668,0.0,51.71398028126217,0.036954955609776796,101.05980355488916,879.2133333333333,130.01851545159982,50.64166411633486,51.71398028126217,50.10550603387121,12.43753247303448,19.70534733729327,-0.04954943331305272,5.5296181879336235,4.7,9.236100170605994,1222.4103299967078,-148.77312550910818,-845.3994357312614,0.0,0.0,417.83441573352854,1980.2677226871997,1.0,0.043624762700152336,0.0,0.0,0.4082846171978551,65.99961422222222,506.1708318194171,0.21330705786060364,9.35845346285009,0.002977179440834662,49.82318803331557,1.2207088786868228,0.5436834545663999,-582.2190495849551,-28.998029471351632
2025-01-01 15:00:00,0.6393137270772139,0.2107430282728033,0.10979467313855519,0.6393137270772139,0.2107430282728033,0.10979467313855519,0.0677011421299272,0.44547373078061997,0.07613885416666669,0.05,0.030971523412061684,0.013561274726493499,0.065261875,0.0,0.19615969493946997,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003518405062134503,0.0,0.002173895899106013,0.0,0.06200884116868668,0.0,0.05354434317009887,0.0,0.22560489067470096,0.16920366800602568,0.004275803464225289,0.13038312769122776,0.0,0.009285471262268209,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,703.3706666666666,0.0,82.19894597672699,51.66666666666668,46.10666666666668,0.0,51.441273903749234,0.223098426221073,606.1324835834113,703.3706666666666,128.43585308863592,50.15707466118409,51.443041765219384,49.513207178431365,12.43753247303448,19.57258229454884,-0.11273835303562614,5.167380484548003,4.15,9.236100170605994,1152.2332117716437,-274.86716115269627,-877.1388991781944,0.0,0.0,432.99901709431265,1686.5021945600831,1.0,0.043969610978428546,0.0,0.0,0.4115120558948879,65.99961422222222,452.5685756805017,0.21564520086869443,9.306640997756627,0.0029850174173511423,40.187917037444194,1.2212570780437575,0.5436834545663999,-715.6058726062241,-21.70524209367069
2025-01-01 16:00:00,0.8306320256934362,0.21947160935129043,0.09340559781281683,0.8306320256934362,0.21947160935129043,0.09340559781281683,0.08239327763771617,0.6220998938890533,0.07613885416666669,0.05,0.0,0.028143722812816834,0.065261875,0.0,0.2048882760179571,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00442313779239766,0.0,0.0026408809440991565,0.0,0.07532925890121937,0.0,0.06566942088071907,0.0,0.2346131424931608,0.1759598568698705,0.007971836967199691,0.2832461049843913,0.0,0.020171885845617143,0.0,0.0,1143.8045181750238,20.000000000000057,0.09333333333333334,462.44395354719853,1.9126370219444444,0.07613885416666669,0.11666666666666667,1530.1096175555554,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,82.55095004516389,51.66666666666668,46.10666666666668,0.0,51.01835453284536,0.11301951565955166,303.6320861565147,0.0,128.98585944556856,50.36683355587633,51.02578165235808,50.03364594787911,12.43753247303448,19.610247036821885,-0.05367585328518256,4.700139172283465,3.05,9.236100170605994,816.4425803247847,-720.7429674703818,-1002.7222952633282,0.0,0.0,470.8237607900792,653.9749134145185,1.0,0.04641567668259781,0.0,0.0,0.43440481078577153,65.99961422222222,204.53659662301,0.21563168882872455,9.332089688638455,0.0029921682936891003,-4.44556726599414,1.2210938887846121,0.5436834545663999,-1167.3162074026607,-15.870713614919747
2025-01-01 17:00:00,1.1036525767389738,0.26192112743677803,0.16172312898735894,1.1036525767389738,0.26192112743677803,0.16172312898735894,0.16745314535459993,0.7339217230510404,0.15227770833333337,0.05,0.0,0.031199378987358948,0.13052375,0.0,0.24733779410344472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005629448099415205,0.0,0.005481035678949696,0.0,0.15634266157623503,0.0,0.12988383243616372,0.0,0.2877060248922247,0.21577951866916845,0.011667870470174094,0.27425416514361695,0.0,0.01953150851718485,0.0,0.0,2287.6090363500475,20.000000000000057,0.18666666666666668,924.8879070943971,3.825274043888889,0.15227770833333337,0.23333333333333334,3060.2192351111107,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,78.0281049797647,51.66666666666668,46.10666666666668,0.0,50.036711964325065,0.0,0.0,0.0,121.91891403088235,48.62193339807314,50.036711964325065,47.91454411494718,12.43753247303448,19.591735602090296,-0.077979954640482,3.8658701827386026,1.95,9.236100170605994,1931.7116893290208,-440.88675180648204,-1117.750483370143,0.0,0.0,716.969638620901,53.5102413320527,1.6664999999999999,0.04858656273262734,0.0,0.0,0.4547221563724646,109.98835710133334,44.88349772821529,0.2153717167529368,9.313196587911856,0.0029863639477022944,-4.12603041511729,1.2206014104359995,0.5436834545663999,-1358.3271220581034,-7.4475368427757065
2025-01-01 18:00:00,1.0927345779457265,0.2845210399650832,0.13252001204140754,1.0927345779457263,0.2845210399650832,0.13252001204140756,0.23749150841481395,0.718227236197579,0.08701583333333335,0.05,0.03871440426507711,0.01922060777633043,0.074585,0.0,0.2699377066317499,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006433654970760233,0.0,0.007826025236781645,0.0,0.22323182820727203,0.0,0.2054473167287489,0.0,0.3160860040725051,0.23706450305437873,0.008334193192981494,0.15286297729316356,0.0,0.010886414583348936,0.0,0.0,1307.2051636285985,20.000000000000057,0.10666666666666667,528.5073754825127,2.1858708822222224,0.08701583333333335,0.13333333333333333,1748.6967057777777,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,879.2133333333333,0.0,79.59329077180632,51.66666666666668,46.10666666666668,0.0,50.28349702593998,0.07751327346889253,202.11960710977831,879.2133333333333,124.36451683094738,49.31921700133414,50.28349702593998,48.837076989031225,12.43753247303448,19.72283128877105,-0.04277676973938185,3.3516822807847637,1.15,9.236100170605994,1060.0283540431253,-1041.4834868611995,-1176.4787731948131,0.0,0.0,912.7289754785985,0.0,2.0,0.048432409793894626,0.0,0.0,0.4532794373824954,131.99922844444444,16.57298813074139,0.2138059176173373,9.373419702620998,0.002990391141367234,15.283789822852102,1.2194387846102686,0.5436834545663999,-1565.3603913294214,-4.630471014290645
2025-01-01 19:00:00,1.2295663245327033,0.27926001921124716,0.1546856164195377,1.229566324532703,0.27926001921124716,0.15468561641953768,0.23926046643618942,0.7771511705965136,0.16315468750000003,0.05,0.0,0.014838741419537687,0.139846875,0.0,0.2646766858779138,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006835758406432749,0.0,0.00787232116796631,0.0,0.22455238686179035,0.0,0.28712184018748665,0.0,0.3108245472581835,0.2331184104436375,0.005072987160945259,0.13712708257180847,0.0,0.009765754258592425,0.0,0.0,2451.0096818036222,20.000000000000057,0.2,990.9513290297111,4.0985079041666665,0.16315468750000003,0.25,3278.8063233333332,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,84.42548227397926,51.66666666666668,46.10666666666668,0.0,51.31331427232502,0.03762653612719548,101.05980355488916,0.0,131.91481605309258,51.09797633089628,51.31331427232502,50.99030736018191,12.43753247303448,19.6376630850036,-0.07095110632249509,2.3215415510530173,-0.25000000000000006,9.236100170605994,2157.478592951738,-841.3220066204856,-1304.147542600825,0.0,0.0,989.5260645972662,0.0,2.0,0.04983142372241722,0.0,0.0,0.4663728235904006,131.99922844444444,21.0903891516748,0.21500925680293476,9.335516763750551,0.0029912714921759257,1.0564196111556448,1.2197930703323687,0.5436834545663999,-1838.278651767648,6.005316117451281
2025-01-01 20:00:00,1.1493792921201973,0.26963416284256053,0.08593854572439158,1.149379292120197,0.26963416284256053,0.08593854572439158,0.20029816285062255,0.8120652959362413,0.08701583333333335,0.05,0.0,0.011353545724391576,0.074585,0.0,0.2550508295092272,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.007036810124269006,0.0,0.006545842096196994,0.0,0.18671551063015654,0.0,0.35735029028739895,0.0,0.2988666908619979,0.22415001814649835,0.0031887347868798763,0.11464723296987266,0.0,0.0081648109375117,0.0,0.0,1307.2051636285985,20.000000000000057,0.10666666666666667,528.5073754825127,2.1858708822222224,0.08701583333333335,0.13333333333333333,1748.6967057777777,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,80.85271943480888,51.66666666666668,46.10666666666668,0.0,50.39662223566534,0.0,0.0,0.0,126.33237411688886,49.792900601489364,50.39662223566534,49.49103978440139,12.43753247303448,19.682252766752132,-0.046590512082829307,1.5675187544526203,-0.55,9.236100170605994,993.6176454388237,-973.9652150450095,-1338.4509950085164,0.0,0.0,1008.7947859010958,0.0,2.0,0.05027044075591162,0.0,0.0,0.47048158866714385,131.99922844444444,16.068690917645892,0.21447757497889622,9.357092647705347,0.002992279609793463,15.439201010911484,1.2196063049234949,0.5436834545663999,-1514.7357529225264,12.263162395004308
2025-01-01 21:00:00,1.1355800350008098,0.2513388605866394,0.15743100993861797,1.1355800350008098,0.25133886058663935,0.15743100993861797,0.15350076302287402,0.758047605311269,0.1740316666666667,0.05,0.0,0.008261009938617975,0.14917,0.0,0.23675552725330604,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.006534180829678363,0.0,0.00497781903563812,0.0,0.14198876315755754,0.0,0.3457102156852035,0.0,0.27534957328283294,0.20651217996212462,0.0013769536579708557,0.09666335328832401,0.0,0.00688405628064712,0.0,0.0,2614.410327257197,20.000000000000057,0.21333333333333335,1057.0147509650253,4.371741764444445,0.1740316666666667,0.26666666666666666,3497.3934115555553,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,0.0,0.0,78.3685154450015,51.66666666666668,46.10666666666668,0.0,49.56475477865981,0.0653295752663334,167.48993198346687,0.0,122.45080538281483,48.92971567735355,49.56475477865981,48.61219612670042,12.43753247303448,19.737820474468272,-0.050666127839220525,1.9299622723176173,-0.3,9.236100170605994,2213.251200570367,-532.9233904047361,-1334.1387455706924,0.0,0.0,927.6097733604653,0.0,2.0,0.050651047292373415,0.0,0.0,0.4740436892821178,131.99922844444444,5.369845523397063,0.2141294310493465,9.388336943599676,0.00299764546428843,30.48484327593099,1.219371265705915,0.5436834545663999,-1593.0435231586882,3.1053817889269433
2025-01-01 22:00:00,0.9178490957551466,0.23136967646549506,0.19266879442270354,0.9178490957551466,0.23136967646549506,0.19266879442270357,0.13149892690458642,0.5623185021838935,0.1740316666666667,0.05,0.03871440426507711,0.004784390157626431,0.14917,0.0,0.21678634313216172,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005629448099415205,0.0,0.004263251402135681,0.0,0.12160622740303555,0.0,0.21931840562969845,0.0,0.250477231978767,0.18785792398407516,0.0009421261870326907,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,2614.410327257197,20.000000000000057,0.21333333333333335,1057.0147509650253,4.371741764444445,0.1740316666666667,0.26666666666666666,3497.3934115555553,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,879.2133333333333,0.0,78.32122327521742,51.66666666666668,46.10666666666668,0.0,50.22379610673364,0.22617206988115138,605.4534703456405,879.2133333333333,122.37691136752723,48.79313016838129,50.22379610673364,48.07779719920513,12.43753247303448,19.66726766447923,-0.05693398706755553,1.1904432286890694,-1.95,9.236100170605994,1839.1073063323645,-1192.1255613567773,-1541.5874002100222,0.0,0.0,754.3316122497647,0.0,2.0,0.05378325376413606,0.0,0.0,0.5033580429004537,131.99922844444444,11.952767035425351,0.2155027897066252,9.363241092860257,0.0030038230237248264,22.676435425119912,1.2196602951010973,0.5436834545663999,-2260.2451102979544,11.104797976152097
2025-01-01 23:00:00,0.7206912305429203,0.2117594460664791,0.2108802169517654,0.7206912305429203,0.21175944606647906,0.2108802169517654,0.06522288790157145,0.4096827176413487,0.19578562500000005,0.05,0.03871440426507711,0.004349562686688267,0.16781625,0.0,0.19717611273314573,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004724715369152047,0.0,0.0020490981715647416,0.0,0.05844907436085467,0.0,0.09282959495250837,0.0,0.22696011439960198,0.17022008579970146,0.0005072987160945258,0.05395163904464596,0.0,0.0038422639705937415,0.0,0.0,2941.2116181643464,20.000000000000057,0.24000000000000002,1189.1415948356532,4.918209485,0.19578562500000005,0.3,3934.567588,13115.225293333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9076.998453333334,879.2133333333333,0.0,81.5359566866886,51.66666666666668,46.10666666666668,0.0,51.24492805664457,0.14215491508323422,382.17128399200527,879.2133333333333,127.39993232295095,50.01114119933316,51.24492805664457,49.39424777067747,12.43753247303448,19.69130554159451,-0.05229537224469928,0.04813675060751178,-3.05,9.236100170605994,1829.9500506193249,-1022.7629311358742,-1659.8805943179302,0.0,0.0,537.0659869347465,0.0,2.0,0.054973342257474626,0.0,0.0,0.514496093742679,131.99922844444444,11.553039838161542,0.2154246903086006,9.377956630804867,0.0030071825789778606,15.648434103276688,1.2195578155717304,0.5436834545663999,-2235.845272872677,23.940746901149513
