Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:11:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,85.216865971317,51.666666666666686,46.10666666666668,0.0,51.07038151461732,0.0,0.0,0.0,133.15135308018282,51.07129618623458,51.07175352204321,51.07038151461732,12.43753247303448,19.313537584486024,-0.18646241551403264,3.4857022734084024,2.2,9.236100170605994,9028.598784298738,3038.0105159427867,-1123.9272978984247,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05026967726100595,0.0,0,0.4704744431102171,131.99922844444444,-3.140905165717996,0.20862278620031058,9.034740252983386,0.002836154511103457,-0.5669631228417256,1.2248251413177473,0.5436834545663999,-913.2272415994937,-12.567558576564076
2025-01-01 04:12:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,84.8165889929342,51.666666666666686,46.10666666666668,0.0,51.056194309265145,0.0,0.0,0.0,132.52592030145968,51.05801881055956,51.05893106120676,51.056194309265145,12.43753247303448,19.449400043932087,-0.05059995606796974,3.66313397337013,2.2,9.236100170605994,9005.448351502488,2909.518877752341,-1137.5253936742938,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05047714424277066,0.0,0,0.47241612879486383,131.99922844444444,-12.693242186099155,0.2068659169461863,9.097541220722757,0.0028361525495796134,-1.007370204887975,1.2242564206296827,0.5436834545663999,-1039.2560005739963,-15.030437792507497
2025-01-01 04:13:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,84.42691420728065,51.666666666666686,46.10666666666668,0.0,51.042074188657814,0.0,0.0,0.0,131.917053448876,51.044803800799485,51.04616860687033,51.042074188657814,12.43753247303448,19.581373917141462,0.0,3.8308011619365505,2.2,9.236100170605994,8982.907648850794,2788.0773044060925,-1150.7969509081254,-0.0,-0.0,351.62826014839163,0.0,2.0,0.050678327134180585,0.0,0,0.47429900161117305,131.99922844444444,-21.96238760396143,0.2051751307106614,9.158096108900024,0.0028361490627591733,-1.4341791169583882,1.223704484204773,0.5436834545663999,-1158.349080899146,-17.378930813605805
2025-01-01 04:14:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,84.04729575498193,51.666666666666686,46.10666666666668,0.0,51.02801938535108,0.0,0.0,0.0,131.32389961715927,51.031649505059605,51.03346456491387,51.02801938535108,12.43753247303448,19.709660973403587,0.0,3.9892524231362456,2.2,9.236100170605994,8961.084958153813,2673.3022859129574,-1163.756806560728,-0.0,-0.0,351.62826014839163,0.0,2.0,0.050873564434984954,0.0,0,0.4761262295818911,131.99922844444444,-30.82522264834023,0.20354634567035493,9.217219667274236,0.0028361440963818184,-1.8481136150164854,1.2231684446148832,0.5436834545663999,-1270.8961387881802,-19.60689141770689
2025-01-01 04:15:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,83.67725050573367,51.666666666666686,46.10666666666668,0.0,51.01402822283643,0.0,0.0,0.0,130.74570391520885,51.01855435649378,51.020817423322455,51.01402822283643,12.43753247303448,19.834439690029804,0.0,4.139005856299815,2.2,9.236100170605994,8939.96535302894,2564.8192464200883,-1176.417968707064,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05106315617735828,0.0,0,0.47790062071132405,131.99922844444444,-39.283665626877976,0.2019759287543563,9.274322114024173,0.0028361376937980406,-2.2498156171614294,1.2226475159095167,0.5436834545663999,-1377.2651773413068,-21.720892357449298
2025-01-01 04:16:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,83.31634632252202,51.666666666666686,46.10666666666668,0.0,51.00009910509453,0.0,0.0,0.0,130.18179112894066,51.00551686353092,51.008225742749126,51.00009910509453,12.43753247303448,19.955869616159713,0.0,4.280550126070983,2.2,9.236100170605994,8919.534593217091,2462.275533798803,-1188.7919830275623,-0.0,-0.0,351.62826014839163,0.0,2.0,0.051247370994549395,0.0,0,0.47962468914089934,131.99922844444444,-47.34041111822732,0.200460618346011,9.3302017937095,0.0028361298962415577,-2.6398602371398834,1.2221409947936361,0.5436834545663999,-1477.8032923628068,-23.726489957234886
2025-01-01 04:17:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.9641898685267,51.666666666666686,46.10666666666668,0.0,50.98623050810285,0.0,0.0,0.0,129.63154666957297,50.99253560192989,50.995688148843406,50.98623050810285,12.43753247303448,20.07409590875601,0.0,4.414346186722553,2.2,9.236100170605994,8899.77281236433,2365.3384132938145,-1200.8893338506887,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05142645335414564,0.0,0,0.481300722845362,131.99922844444444,-55.00484114786276,0.19899744968028263,9.383531335108772,0.002836120743051199,-3.018771162991227,1.2216482412223633,0.5436834545663999,-1572.83789713316,-25.62900569187004
2025-01-01 04:18:00,1.0404476633830708,0.17265834580216624,0.567419232325174,0.017340794389717848,0.0028776390967027708,0.009456987205419567,0.015237697423031464,0.32259121596003915,0.6526187500000001,0.05,0.0,0.008031732325173936,0.5593875,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,On,9804.038727214489,20.000000000000057,0.8,3963.8053161188445,16.394031616666666,0.6526187500000001,1,13115.225293333333,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.62041856738348,51.666666666666686,46.10666666666668,0.0,50.97242097337365,0.0,0.0,0.0,129.09440401153668,50.9796092087341,50.98320332641432,50.97242097337365,12.43753247303448,20.189252322778042,0.0,4.54082886553896,2.2,9.236100170605994,8880.657679950606,2273.693957749194,-1212.7197017750639,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05160062836640314,0.0,0,0.4829308286339888,131.99922844444444,-62.289605637212105,0.1975837034937384,9.436519281408508,0.0028361102718406873,-3.387030878753107,1.2211686655561067,0.5436834545663999,-1662.6778470769455,-27.433511292704804
2025-01-01 04:19:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.28469495737095,51.666666666666686,46.10666666666668,0.0,50.95866910283061,0.0,0.0,0.0,128.5698358708921,50.96673637747888,50.97077001480302,50.95866910283061,12.43753247303448,20.30146331029533,0.0,4.660408356111053,2.2,9.236100170605994,-941.8730569963457,-1776.7593389598183,-1224.2921398128287,-0.0,-0.0,351.62826014839163,0.0,2.0,0.051770105187744934,0.0,0,0.48451696400396294,131.99922844444444,-69.20917733190856,0.19621686846559439,9.487104775710765,0.002836098518633933,-3.745087898509764,1.2207017195066217,0.5436834545663999,-1747.6145004419013,-29.144838517916877
2025-01-01 04:20:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.43444897050979,51.666666666666686,46.10666666666668,0.0,50.9449735546256,0.0,0.0,0.0,128.80382651642154,50.95391585427845,50.95838700410488,50.9449735546256,12.43753247303448,20.23280403802341,0.0,4.560259199275349,2.2,9.236100170605994,-928.3295409004959,-1703.9726320521404,-1217.2060063003505,-0.0,-0.0,351.62826014839163,0.0,2.0,0.051666434744547324,0.0,0,0.4835467112255904,131.99922844444444,-62.75179474853713,0.19705053862776145,9.456435812701844,0.002836085517976018,-3.5227383824833094,1.2209874053088436,0.5436834545663999,-1676.479106084134,-27.49352596800648
2025-01-01 04:21:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.57798503963306,51.666666666666686,46.10666666666668,0.0,50.93125350023321,0.0,0.0,0.0,129.02810162442665,50.94107199836954,50.9459812474377,50.93125350023321,12.43753247303448,20.166438630933786,0.0,4.465718996044764,2.2,9.236100170605994,-916.3398368544915,-1635.5372560711737,-1210.3722912944904,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05156614258734512,0.0,0,0.48260807586171,131.99922844444444,-57.595805708392845,0.19786016950758242,9.42625734174667,0.00283607329204111,-3.3077003906529097,1.2212636733868927,0.5436834545663999,-1609.3277205711845,-26.209535499989155
2025-01-01 04:22:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.71581157643166,51.666666666666686,46.10666666666668,0.0,50.91750997544282,0.0,0.0,0.0,129.24345558817447,50.92820577855072,50.93355368010467,50.91750997544282,12.43753247303448,20.102178590594086,0.0,4.376454950470458,2.2,9.236100170605994,-904.7650598933815,-1570.8907724801436,-1203.770067614296,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05146895200512661,0.0,0,0.48169846817102613,131.99922844444444,-52.62325242747704,0.19864770900099832,9.396475113555827,0.002836061815008981,-3.099380813909958,1.2215312960657085,0.5436834545663999,-1545.923960774035,-24.966811706108583
2025-01-01 04:23:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.848295040258,51.666666666666686,46.10666666666668,0.0,50.903743931366314,0.0,0.0,0.0,129.45046100040312,50.915318084406536,50.92110516092664,50.903743931366314,12.43753247303448,20.039888240461888,0.0,4.292170492637197,2.2,9.236100170605994,-893.547211518192,-1509.8462651571429,-1197.3840337004062,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05137466511658364,0.0,0,0.48081603618027496,131.99922844444444,-47.79143796617734,0.19941450263172866,9.368442214903173,0.0028360510631585544,-2.897354437743486,1.22179082730851,0.5436834545663999,-1486.0571747157612,-23.789090441381685
2025-01-01 04:24:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,82.97573972458945,51.666666666666686,46.10666666666668,0.0,50.88995625807425,0.0,0.0,0.0,129.649593319671,50.9024097484246,50.908636493599786,50.88995625807425,12.43753247303448,19.979455014122262,0.0,4.212584498233664,2.2,9.236100170605994,-883.0148670500262,-1452.1987254109347,-1191.2014083676097,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05128311821520326,0.0,0,0.479959247758464,131.99922844444444,-43.4417188308081,0.2001616457063416,9.34067778019846,0.0028360410142790633,-2.70126897700038,1.2220427260254196,0.5436834545663999,-1429.5276813468054,-22.671044064129262
2025-01-01 04:25:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,83.09842412964169,51.666666666666686,46.10666666666668,0.0,50.87614779494772,0.0,0.0,0.0,129.84128770256513,50.88948155568155,50.89614843604847,50.87614779494772,12.43753247303448,19.920775909931553,0.0,4.137431962816335,2.2,9.236100170605994,-872.4068624567265,-1397.757109305386,-1185.2105168720802,-0.0,-0.0,351.62826014839163,0.0,2.0,0.051194161400920805,0.0,0,0.479126699989297,131.99922844444444,-38.824605733037956,0.20089014442555433,9.31383873558017,0.0028360316474129498,-2.5108017595215966,1.2222874123023457,0.5436834545663999,-1376.1472494708992,-21.60985983448678
2025-01-01 04:26:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,83.21655835157577,51.666666666666686,46.10666666666668,0.0,50.862319334974174,0.0,0.0,0.0,130.02587242433714,50.87653424786172,50.883641704305504,50.862319334974174,12.43753247303448,19.863773374951336,0.0,4.066462948823181,2.2,9.236100170605994,-862.578258541912,-1346.3410384974932,-1179.4023914571212,-0.0,-0.0,351.62826014839163,0.0,2.0,0.051107682772976955,0.0,0,0.4783173455923795,131.99922844444444,-34.80412723318243,0.20160071364243856,9.287884152651284,0.0028360229427500496,-2.3257110825752516,1.2225252009961316,0.5436834545663999,-1325.73834981469,-20.602688682803088
2025-01-01 04:27:00,0.38782891338307063,0.17265834580216624,0.008031732325173936,0.006463815223051177,0.0028776390967027708,0.0001338622054195656,0.015237697423031464,0.32259121596003915,0.0,0.05,0.0,0.008031732325173936,0.0,0.0,0.1580750124688329,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0003969372882441719,0.0,On,0.01132235507265279,0,On,0.006169239539163565,0,On,0.179208407857501,0.13440630589312572,On,0.0005072987160945258,On,0.10565529312909833,0,On,0.007524433609079411,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13115.225293333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9076.998453333334,Off,0.0,0,83.33037191561573,51.666666666666686,46.10666666666668,0.0,50.84847163613745,0.0,0.0,0.0,130.20370611814957,50.86356853391505,50.871116982803855,50.84847163613745,12.43753247303448,19.808362582726204,0.0,3.9994417298775486,2.2,9.236100170605994,-852.7593104744492,-1297.7803821586267,-1173.7674162186393,-0.0,-0.0,351.62826014839163,0.0,2.0,0.05102355889970406,0.0,0,0.47753002936942374,131.99922844444444,-30.620154404201656,0.20229418020677203,9.262066502016006,0.0028360148813436825,-2.145730960266503,1.222756438062471,0.5436834545663999,-1278.1335472315077,-19.646834927119073
