Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 11:17:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.05625586071895,51.666666666666686,43.496666666666684,1919.2834318652444,0,4.4573431168995254,0.0,50.707187451758465,0.16337752700104038,435.8965974887664,0.0,40.408341147625265,43.820559609541434,50.754181566354916,15.854920433880602,12.43753247303448,20.97021345818079,0.0,9.08594441735475,1.7,9.236100170605994,-504.0319111755389,-2167.421962125763,-874.6583026729671,-0.0,-0.0,262.44993168954704,758.2811637676681,0.0,0.034742862057381405,0.0,0.0,0.4496088497786516,0.0,108.17645980788119,0.20141950869808814,10.009948737836574,0.00303478051539037,34.26713945644865,1.217780211293684,0.23017344899817319,-2220.9949242829007,53.572962157137724
2025-01-01 11:18:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.14991674700056,51.666666666666686,43.496666666666684,1916.940372027547,0,4.457372927823134,0.0,50.69810465427872,0.16341631170565646,435.8965974887664,0.0,40.53322232933408,43.78045236492022,50.749804553496446,15.825283318256732,12.43753247303448,20.867413855540956,0.0,9.033095189973645,1.7,9.236100170605994,-491.69063151140256,-2147.761111980408,-867.0510622988883,-0.0,-0.0,262.44993168954704,756.3804723025247,0.0,0.034625403972492294,0.0,0.0,0.44808881972594683,0.0,112.91049909793867,0.20270805062110106,9.96416226498544,0.0030349453927904758,34.14456681635291,1.2182058721607516,0.22987556815397264,-2202.2491132675113,54.48800128710352
2025-01-01 11:19:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.239256388782152,51.666666666666686,43.496666666666684,1914.710570107112,0,4.457587858386727,0.0,50.689068146268866,0.1634549170265587,435.89659748876636,0.0,40.65234185170954,43.740334604682445,50.74540709533245,15.795890002388973,12.43753247303448,20.767660726869213,0.0,8.983271137465415,1.7,9.236100170605994,-479.81612872500807,-2129.263927377681,-859.6944230956826,-0.0,-0.0,262.44993168954704,754.5156248279086,0.0,0.03451122601910946,0.0,0.0,0.4466112379940288,0.0,117.42836268112757,0.2039675462236438,9.91991954463166,0.0030351096230237747,34.02510022697444,1.218619200070737,0.22959438456270337,-2184.6106442482724,55.346716870591685
2025-01-01 11:20:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.324479555983743,51.666666666666686,43.496666666666684,1912.532611837205,0,4.457877514303455,0.0,50.68007795529979,0.16349334257852896,435.89659748876636,0.0,40.76597274131166,43.70020681398847,50.74098913825311,15.766739237991006,12.43753247303448,20.67081061717977,0.0,8.936266301549816,1.7,9.236100170605994,-468.3971667359814,-2111.8455085493697,-852.5756302246193,-0.0,-0.0,262.44993168954704,752.6868027584563,0.0,0.03440018043909487,0.0,0.0,0.44517419243857326,0.0,121.72853179909093,0.20519908062953995,9.876443201366778,0.0030352732231324763,33.90860089014868,1.219020764767191,0.22932879525464242,-2168.000789846732,56.15528129736221
2025-01-01 11:21:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.405771692508935,51.666666666666686,43.496666666666684,1910.4575407336995,0,4.4583352384494095,0.0,50.67113407338,0.16353158812928764,435.89659748876636,0.0,40.87436225667858,43.660069455008475,50.73655059812353,15.737829742958812,12.43753247303448,20.57673361653853,-0.03437749457261319,8.891896337287072,1.7,9.236100170605994,-457.418002464093,-2095.4345489906477,-845.6831161537352,-0.0,-0.0,262.44993168954704,750.8941627772313,0.0,0.03429213361913657,0.0,0.0,0.44377595396404984,0.0,125.81518200009525,0.20640362720421832,9.834377417420995,0.003035436209379001,33.79494300412249,1.2194110820185495,0.2290778111303245,-2152.3492793881173,56.91473039746939
2025-01-01 11:22:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.483303365577854,51.666666666666686,43.496666666666684,1908.4806329320231,0,4.45895341298398,0.0,50.66223646093356,0.1635696535828327,435.89659748876636,0.0,40.97773782077047,43.61992296909223,50.732091362081185,15.709160205612143,12.43753247303448,20.485310238445383,-0.12580087266576,8.849993924088517,1.7,9.236100170605994,-446.86062668402906,-2079.9656321548564,-839.0062484379375,-0.0,-0.0,262.44993168954704,749.1378363585943,0.0,0.034186962674317804,0.0,0.0,0.44241493231154455,0.0,129.69569006436146,0.2075820800175163,9.793661329686875,0.003035598597318764,33.684010686027,1.2197906263029705,0.2288405322771001,-2137.5925520501614,57.62691989530513
2025-01-01 11:23:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.557233166360476,51.666666666666686,43.496666666666684,1906.5423898980664,0,4.45962440848279,0.0,50.653385049882885,0.16360753896655839,435.89659748876636,0.0,41.076310888480634,43.57976777843939,50.72761128991062,15.680729288021364,12.43753247303448,20.396429385006595,-0.21468172610454772,8.810405768943857,1.7,9.236100170605994,-436.70622316285824,-2065.378535356266,-832.5351622986018,-0.0,-0.0,262.44993168954704,747.4179292572979,0.0,0.03408455324125561,0.0,0.0,0.44108964749967355,0.0,133.37900744619645,0.20873527417115312,9.7535424326399,0.0030357604018561024,33.575695978655354,1.2201598390419872,0.22861613202250608,-2123.6725987876844,58.29406343141803
2025-01-01 11:24:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.627709661379896,51.666666666666686,43.496666666666684,1904.6942127819268,0,4.460442555518936,0.0,50.644579746144395,0.1636452444208483,435.8965974887664,0.0,41.17027954850653,43.539604287444014,50.72311021514369,15.652535628731641,12.43753247303448,20.30998697831456,-0.3011241327965841,8.772990437378006,1.7,9.236100170605994,9860.404138933132,895.1450223030274,-826.2606453701807,-0.0,-0.0,262.44993168954704,745.7345210162289,0.0,0.033984798011738857,0.0,0.0,0.4397987108483304,0.0,136.87471909333232,0.20986399872283457,9.714669040652527,0.003035921637289235,33.4698975212082,1.2205191341077581,0.22840384548469939,-2110.5361149267687,58.91841186134009
2025-01-01 11:25:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.32715203496234,51.666666666666686,43.496666666666684,1912.195046319811,0,4.4783517093768,0.0,50.63582043172586,0.16368277019034166,435.89659748876636,0.0,40.76953604661645,43.49943288382013,50.718587945976196,15.624577845076075,12.43753247303448,20.484079703102637,-0.12703140800850576,8.884591930805968,1.7,9.236100170605994,9838.871424519244,854.1251822359036,-838.9165223903124,-0.0,-0.0,262.44993168954704,744.0876633833233,0.0,0.03418554594045147,0.0,0.0,0.44239659829855993,0.0,127.99788169957749,0.20763076421173499,9.793888735400799,0.0030360823173478596,33.63005675220529,1.2197953822542293,0.22903646649682402,-2149.775190966379,57.13764783382654
2025-01-01 11:26:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,31.03406800473529,51.666666666666686,43.496666666666684,1919.402280848128,0,4.495746204305767,0.0,50.627178672456346,0.16371980921105336,435.8965974887664,0.0,40.37875733964705,43.45929522479211,50.71407946388677,15.5969262411105,12.43753247303448,20.652984711669635,0.0,8.98983438773721,1.7,9.236100170605994,9818.760379190546,815.4832248491866,-851.2679225466582,-0.0,-0.0,262.44993168954704,742.4773841995587,0.0,0.03437972122061781,0.0,0.0,0.44490942882549933,0.0,120.23823652722362,0.20549000612731824,9.869432610523912,0.0030362438620821827,33.784105509143075,1.2190940127831882,0.22963144416029302,-2186.932228356149,55.65272783687997
2025-01-01 11:27:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,30.747941865916147,51.666666666666686,43.496666666666684,1926.49895100367,0,4.5129599439346615,0.0,50.61865177013967,0.16375637238275045,435.8965974887664,0.0,39.99725582122153,43.41919047127465,50.709583510873166,15.56957652235682,12.43753247303448,20.817062876945457,0.0,9.089230683592966,1.7,9.236100170605994,9799.095966851644,778.8280370206289,-863.3346551007431,-0.0,-0.0,262.44993168954704,740.9036803013164,0.0,0.03456779677619065,0.0,0.0,0.4473433225580573,0.0,112.6405567424079,0.20343456573334628,9.943613199370098,0.003036406240168023,33.93247360200679,1.2184134542830756,0.23019195906993284,-2222.161810255886,54.227121908058955
2025-01-01 11:28:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,30.46838315189875,51.666666666666686,43.496666666666684,1933.3862075663951,0,4.529811057067232,0.0,50.610237151470535,0.1637924700981167,435.89659748876636,0.0,39.62451086919833,43.37911784208236,50.70509886708136,15.542524534698146,12.43753247303448,20.97658720492277,0.0,9.183204639875553,1.7,9.236100170605994,9780.000510384069,744.056575679986,-875.1308296501196,-0.0,-0.0,262.44993168954704,739.366521462071,0.0,0.03475013777273871,0.0,0.0,0.4497030051193288,0.0,105.34127482420867,0.2014587025077936,10.015186689867146,0.0030365694224586044,34.07549465179004,1.2177525081322624,0.23072064404474035,-2255.5911544961205,52.88500480765053
2025-01-01 11:29:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,30.195056176030604,51.666666666666686,43.496666666666684,1940.0742834004545,0,4.546317242236552,0.0,50.6019323426874,0.16382811234976818,435.8965974887663,0.0,39.26007490137414,43.339076599868775,50.70062433879843,15.515766238569041,12.43753247303448,21.13179229094649,0.0,9.272125497119735,1.7,9.236100170605994,9761.478685113867,711.0564407339543,-886.6683232940846,-0.0,-0.0,262.44993168954704,737.8658487939765,0.0,0.034927059830514265,0.0,0.0,0.45199256096437007,0.0,98.35694319797092,0.19955740437190542,10.084285440230348,0.0030367333814836995,34.21345777214845,1.21711014151746,0.2312197878727612,-2287.3314803522785,51.62519571777705
2025-01-01 11:30:00,0.7605159269202139,0.1699364629627846,0.4706162162162162,0.012675265448670231,0.002832274382713077,0.007843603603603602,0.04549018629224885,0.001,0.227894490627965,0.47613124999999995,0.010000000000000002,0.4706162162162162,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,On,10287.340133520433,21.111111111111143,0.9250000000000002,2946.762725368456,13.792401739339338,0.47613124999999995,1,12757.971608888889,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,29.95179783080392,51.666666666666686,43.496666666666684,1946.629618849625,0,4.562599478183761,0.0,50.59373495813014,0.0,0.0,0.0,38.93573044107189,43.299066044976115,50.69615875319238,15.489297697165442,12.43753247303448,21.282884406828135,0.0,9.356320532173006,2.2,9.236100170605994,9802.340379451365,862.8790016348748,-858.607480721531,-0.0,-0.0,262.44993168954704,824.0086630014625,0.0,0.03452866396124987,0.0,0.0,0.4468369031420326,0.0,111.1577949629161,0.19772622195881934,10.151749125657963,0.0030368980912223917,18.635974503133518,1.216485444568326,0.22887637343396855,-2134.3302612080906,50.446537474509626
2025-01-01 11:31:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,29.736080265294177,51.666666666666686,43.496666666666684,1951.2955329796805,0,4.57129631065963,0.0,50.585598170787925,0.0,0.0,0.0,38.64810702039224,43.29578746283549,50.69208324517875,15.498365589886697,12.43753247303448,21.431623642984714,0.0,9.445220156956765,2.2,9.236100170605994,-503.13468564650725,-2116.393247815548,-869.5633118299186,-0.0,-0.0,262.44993168954704,822.4548424868663,0.0,0.03469879414224196,0.0,0.0,0.44903856502187867,0.0,103.97869449386428,0.1957471532820921,10.210029286036745,0.00303698785422714,18.70117975798313,1.214690697274218,0.2293794105305012,-2165.593270396347,49.200022580799335
2025-01-01 11:32:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,29.893476653610705,51.666666666666686,43.496666666666684,1947.330978472295,0,4.56414430845957,0.0,50.57750867370804,0.0,0.0,0.0,38.85796887148094,43.292533100017316,50.68802860194209,15.507465986518744,12.43753247303448,21.318407857538126,0.0,9.382500810680458,2.2,9.236100170605994,-488.820572042207,-2093.5015701817993,-861.2190688283094,-0.0,-0.0,262.44993168954704,820.9412527705076,0.0,0.0345693362419702,0.0,0.0,0.4473632448499305,0.0,109.94856509655543,0.19711601564182518,10.159670627661006,0.0030370780643948912,18.634153364206114,1.2151576495543706,0.22902462889807018,-2143.5259519437286,50.02438176192932
2025-01-01 11:33:00,0.28438467692021385,0.1699364629627846,0.0,0.0047397446153368975,0.002832274382713077,0.0,0.04549018629224885,0.001,0.227894490627965,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.16676917267176447,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.012635921052631578,0.0,On,0.03285426523961728,0,On,0.0055355937322789815,0,On,0.16156778900952576,0.12117584175714428,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Off,0.0,0.0,30.04536754091791,51.666666666666686,43.496666666666684,1943.5217004511119,0,4.557274991844043,0.0,50.569393676631194,0.0,0.0,0.0,39.060490054557214,43.28926106578758,50.68395910993747,15.516526117522286,12.43753247303448,21.209037840333274,0.0,9.323689772972514,2.2,9.236100170605994,-475.63776599917287,-2071.4093079542845,-853.1885299059335,-0.0,-0.0,262.44993168954704,819.4676998284243,0.0,0.03444403317734484,0.0,0.0,0.44574169258210344,0.0,115.10083221721358,0.19844878483413042,10.111260328828974,0.003037167916701725,18.569071024169265,1.215609079292553,0.2286914552000004,-2122.8817836775374,51.472475723252956
