Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.8374553965590119,0.2058954607148691,0.35511434039798906,0.8374553965590119,0.20589546071486908,0.35511434039798906,0.06282754906768388,0.007772,0.30870772249132805,0.40814812500000014,0.05,0.005273090397988986,0.34984125000000005,0.0,0.0,0.19131212738153575,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.018227843304140564,0.0,0.002412620614035087,0.0,0.0604149284536488,0.0,0.035397042678473066,0.0,0.22001808602618522,0.16501356451963886,7292.583725130234,20.000000000000057,0.36000000000000004,1317.833507869768,10.252836385,0.40814812500000014,0.45,8202.269108,18227.264684444446,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,116.58425644784552,15.000547664416562,3.196295081874862e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0426279619905152,116.58425644784552,116.58425644784552,3.196295081874862e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.703813153883186,-0.06527863928769394,9.394258705099325,0.85,9.236100170605994,4602.742249870669,-601.8152799435485,-3057.2743866268324,0.0,0.0,415.5379246753683,419.50421349430695,1.0,0.12350834601806306,0.0,0.0,1.1559159214532309,65.99961422222222,-48.10501330810056,0.20188533758793759,9.185821872681238,0.0028111980778135637,254.95100195797343,1.2232129835806305,0.1732615339093363,-1951.5782346533956,31.929446840078963
2025-01-01 11:00:00,0.775384888160146,0.2058954607148691,0.3109700000000001,0.7753848881601461,0.20589546071486908,0.3109700000000001,0.06075618009213021,0.007772,0.2940583747346824,0.3627983333333334,0.05,0.0,0.3109700000000001,0.0,0.0,0.19131212738153575,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.058343559478095115,0.0,0.038975538225968005,0.0,0.22001808602618522,0.16501356451963886,6482.296644560208,20.000000000000057,0.32000000000000006,1171.4075625509047,9.113632342222223,0.3627983333333334,0.4,7290.905873777779,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.1983293878015376e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.1983293878015376e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.683482183661525,-0.06154408423768256,9.981825618201416,1.95,9.236100170605994,4158.120668936815,-494.14875584653856,-2743.364429085321,0.0,0.0,405.4129030272018,579.0386706285374,1.0,0.11851917249234933,0.0,0.0,1.109222193464824,65.99961422222222,13.775550434725904,0.20550718368386406,9.227615773048049,0.002859625231315236,201.42967211364487,1.2226879460334967,0.16162561244070978,-1694.3439096038228,28.78759120637932
2025-01-01 12:00:00,0.6324671145651355,0.19339947095795068,0.243773680795978,0.6324671145651354,0.19339947095795068,0.24377368079597803,0.038882933402049784,0.007772,0.2637134311630856,0.2720987500000001,0.05,0.010546180795977972,0.23322750000000003,0.0,0.0,0.17881613762461734,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0025131464729532165,0.0,0.03636978692909657,0.0,0.025291914330262392,0.0,0.20160352882616756,0.1512026466196256,4861.722483420156,20.000000000000057,0.24000000000000002,878.5556719131787,6.835224256666667,0.2720987500000001,0.3,5468.179405333333,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,233.16851289569104,30.001095328833124,3.19297860181046e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0852559239810304,233.16851289569104,233.16851289569104,3.19297860181046e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.73700469987616,-0.05718561152165685,10.134539678018694,3.05,9.236100170605994,2763.372849779744,-720.8816907478293,-2490.92739938904,0.0,0.0,324.78390536952594,685.2969681419021,0.55,0.11471962832568061,0.0,0.0,1.0736622192759155,36.29978782222222,67.7938603791023,0.2071393954558287,9.28623506778626,0.0028934398490097417,111.41149006303162,1.2218263073138627,0.1790008709620465,-1629.4539331025796,30.016570441571524
2025-01-01 13:00:00,0.5359877167541314,0.1765991768891034,0.20731333333333338,0.5359877167541313,0.1765991768891034,0.20731333333333338,0.014161222993573832,0.007772,0.22218893820500185,0.2418655555555556,0.05,0.0,0.20731333333333338,0.0,0.0,0.16201584355577006,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0028147240497076024,0.0,0.01134649894386623,0.0,0.006167813463975032,0.0,0.1792031367343712,0.13440235255077834,4321.531096373472,20.000000000000057,0.21333333333333335,780.9383750339366,6.075754894814816,0.2418655555555556,0.26666666666666666,4860.603915851852,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.19566926856554e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.19566926856554e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.710045762637954,-0.057781408634599705,10.273675728612464,4.45,9.236100170605994,2508.998038668043,-508.9570381557747,-2140.7769782203495,0.0,0.0,223.80594162716972,697.6483806944854,0.0,0.10842865293021624,0.0,0.0,1.0147849137695788,0.0,104.43797888775165,0.20841825400410346,9.286465067984084,0.002907913119325293,55.357277104054795,1.22135416499953,0.17405696636570925,-1320.3711464913208,30.475733301609548
2025-01-01 14:00:00,0.601164890160866,0.19035030726573998,0.22072170198994495,0.6011648901608659,0.19035030726573998,0.22072170198994495,0.03504144165068759,0.007772,0.281602490176845,0.2267489583333334,0.05,0.02636545198994493,0.19435625000000004,0.0,0.0,0.17576697393240662,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.022051588802492816,0.0,0.0030157757675438593,0.0,0.03202566588314373,0.0,0.02519493613114329,0.0,0.19753797723655328,0.1481534829274149,4051.43540285013,20.000000000000057,0.2,732.1297265943156,5.69602021388889,0.2267489583333334,0.25,4556.8161711111115,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,582.9212822392276,75.00273832208282,3.194378837763326e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.21313980995257598,582.9212822392276,582.9212822392276,3.194378837763326e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.722977302627875,-0.053632830475538816,10.651825515543202,4.7,9.236100170605994,2416.719337023196,-501.61279073526,-2075.5080718235686,0.0,0.0,324.5367929203776,628.658316846504,0.45,0.10695175744895903,0.0,0.0,1.0009626332828994,29.6998264,116.25521307625746,0.20891134335125475,9.300404352459887,0.002918619290695459,35.80618320799651,1.22067880127096,0.16377299685057825,-1262.8108241850618,29.068306855486416
2025-01-01 15:00:00,0.5902525784862845,0.2108576264695375,0.16120937572126728,0.5902525784862845,0.2108576264695375,0.16120937572126728,0.06588962643713954,0.007772,0.31542497982692275,0.15116597222222225,0.05,0.03163854238793392,0.12957083333333336,0.0,0.0,0.19627429313620418,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003518405062134503,0.0,0.06237122137500504,0.0,0.05372592231198377,0.0,0.2257576882703466,0.1693182662027599,2700.95693523342,20.000000000000057,0.13333333333333333,488.08648439621044,3.7973468092592597,0.15116597222222225,0.16666666666666666,3037.8774474074075,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,699.5055386870732,90.00328598649938,3.197792740318543e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2557677719430912,699.5055386870732,699.5055386870732,3.197792740318543e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.68885773714256,-0.05673275736680487,10.393285653809349,4.15,9.236100170605994,1041.6132172091413,-727.8248532564653,-2191.8724625645245,0.0,0.0,431.5111823073603,470.81749215194225,1.0,0.10903518768265702,0.0,0.0,1.0204614789561814,65.99961422222222,101.0175622328858,0.2097326039346904,9.290968466312519,0.0029239858099714025,37.93205548475812,1.2208168832588044,0.15538335807069784,-1248.5334705779776,32.622132925301806
2025-01-01 16:00:00,0.7043530628505265,0.21964579634912137,0.22072170198994495,0.7043530628505266,0.2196457963491214,0.22072170198994495,0.080373333562699,0.007772,0.33945877095449417,0.2267489583333334,0.05,0.026365451989944933,0.19435625000000004,0.0,0.0,0.20506246301578807,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00442313779239766,0.0,0.07595019577030133,0.0,0.06604215360011001,0.0,0.23484539182360206,0.17613404386770146,4051.43540285013,20.000000000000057,0.2,732.1297265943156,5.69602021388889,0.2267489583333334,0.25,4556.8161711111115,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,582.9212822392276,75.00273832208282,3.193048778745341e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.213139809952576,582.9212822392276,582.9212822392276,3.193048778745341e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.736292406462,-0.0469950253164478,10.287137174048512,3.05,9.236100170605994,2066.4059598318886,-851.9820736995445,-2486.869353715459,0.0,0.0,469.3925413117633,175.69420893320282,1.0,0.11442866900370105,0.0,0.0,1.0709391278929068,65.99961422222222,32.4473693854542,0.20947654495826637,9.318331016415126,0.002929046880718994,-67.28708518796391,1.220615471029187,0.16943052080619575,-1617.7914594440874,33.67965915022736
2025-01-01 17:00:00,0.9726718411436273,0.276024636150947,0.19435625000000004,0.9726718411436273,0.276024636150947,0.19435625000000004,0.18808253202943453,0.007772,0.5000683507808593,0.2267489583333334,0.05,0.0,0.19435625000000004,0.0,0.0,0.26144130281761374,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005629448099415205,0.0,0.18245308393001933,0.0,0.15147994702404086,0.0,0.30651070317778345,0.2298830273833375,4051.43540285013,20.000000000000057,0.2,732.1297265943156,5.69602021388889,0.2267489583333334,0.25,4556.8161711111115,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.200565142888776e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.200565142888776e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.661132460963902,-0.07011831894210267,9.447260831146622,1.95,9.236100170605994,2074.304521378934,-984.2417379091204,-2751.908344584187,0.0,0.0,795.3943813211824,14.18884845201461,1.95,0.11911922403316787,0.0,0.0,1.1148380822050332,128.69924773333332,-20.616918208191297,0.20849870535871828,9.25076356426269,0.002903043255169819,-95.55529173260648,1.2203738367564163,0.18024986263811404,-1755.6119980988528,39.24053359541694
2025-01-01 18:00:00,1.189036708248745,0.28469342966937367,0.2850558333333334,1.1890367082487447,0.28469342966937367,0.2850558333333334,0.23140734092672857,0.007772,0.5672922284331272,0.33256513888888894,0.05,0.0,0.2850558333333334,0.0,0.0,0.27011009633604033,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006433654970760233,0.0,0.22497368595596834,0.0,0.20714543331840674,0.0,0.31631585701155907,0.23723689275866924,5942.105257513524,20.000000000000057,0.29333333333333333,1073.7902656716628,8.354162980370372,0.33256513888888894,0.36666666666666664,6683.330384296297,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.19807592516794e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.19807592516794e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.686010260690036,-0.06510501145181878,9.697429481229458,1.15,9.236100170605994,3848.1665395481,-502.9391132532949,-2946.8213106761946,0.0,0.0,908.5566878134911,0.0,2.0,0.12153233637124326,0.0,0.0,1.1374224261928363,131.99922844444444,-55.67409510272043,0.20703045277422968,9.241527768962094,0.002888422033412208,-86.98289562182293,1.2196674313219253,0.14530528638107945,-1611.0126805054865,34.28330158052883
2025-01-01 19:00:00,1.0529390364544953,0.2790737998431578,0.13002211865661162,1.0529390364544953,0.2790737998431578,0.13002211865661162,0.2318094443624011,0.007772,0.6424248143143162,0.1209327777777778,0.05,0.026365451989944933,0.10365666666666669,0.0,0.0,0.26449046650982444,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006835758406432749,0.0,0.22497368595596834,0.0,0.28977085896788357,0.0,0.3105762547673977,0.23293219107554822,2160.765548186736,18.33333333333337,0.10666666666666667,390.4691875169683,3.037877447407408,0.1209327777777778,0.13333333333333333,2430.301957925926,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,582.9212822392276,75.00273832208282,3.318711754324176e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.213139809952576,582.9212822392276,582.9212822392276,3.318711754324176e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.479671778057778,-0.039898222050479625,9.3031646147213,-0.25000000000000006,9.236100170605994,100.3315456361395,-1144.9943868275145,-3001.975101145223,0.0,0.0,984.4931492874439,0.0,2.0,0.12187906823432829,0.0,0.0,1.1406674933800895,131.99922844444444,-42.952050692817444,0.22168023926166755,8.656667041878618,0.0028657857287690664,-106.09607710924097,1.2247361975102578,0.12536800357927566,-1572.2976773453734,36.834103000890636
2025-01-01 20:00:00,1.1409393729187927,0.2582081528702923,0.23322750000000003,1.1409393729187924,0.2582081528702923,0.23322750000000006,0.1712503394639963,0.007772,0.6398182834547961,0.2720987500000001,0.05,0.0,0.23322750000000003,0.0,0.0,0.24362481953695894,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.007036810124269006,0.0,0.1642135293397273,0.0,0.3149851907388507,0.0,0.28363201089897355,0.21272400817423015,4861.722483420156,18.33333333333337,0.24000000000000002,878.5556719131787,6.835224256666667,0.2720987500000001,0.3,5468.179405333333,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.3608468213862525e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3608468213862525e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.058310825704382,-0.05625894523292742,9.393119743690223,-0.55,9.236100170605994,2713.249315481398,-677.7418887675086,-2971.179848406902,0.0,0.0,906.713707044753,0.0,1.75,0.12128418379786818,0.0,0.0,1.135099963624421,115.49932488888888,-84.00702657660958,0.22578070230716146,8.437307470318133,0.002845150891822183,-72.41713370286375,1.2265168117704777,0.121277896781831,-1588.2196730955616,31.92211241487432
2025-01-01 21:00:00,1.0110120637088544,0.2347716423922295,0.23322750000000003,1.0110120637088544,0.2347716423922295,0.23322750000000006,0.11873333367216897,0.007772,0.5624079800366854,0.2720987500000001,0.05,0.0,0.23322750000000003,0.0,0.0,0.22018830905889616,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.006534180829678363,0.0,0.1121991528424906,0.0,0.26882356795815704,0.0,0.25325994902361976,0.18994496176771478,4861.722483420156,18.33333333333337,0.24000000000000002,878.5556719131787,6.835224256666667,0.2720987500000001,0.3,5468.179405333333,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.3598626928545e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3598626928545e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.068156304287644,-0.050554767630015894,9.438097856458734,-0.3,9.236100170605994,2625.100026858513,-940.0859969155019,-2915.3999617637787,0.0,0.0,795.4123457216454,0.0,2.0,0.12073539389426315,0.0,0.0,1.1299638330910473,131.99922844444444,-116.63484051950918,0.22508601645429543,8.433784937999866,0.002838123467629323,-15.8747139228052,1.2264805111720742,0.1440279978736079,-1848.6546983306175,30.013029501936867
2025-01-01 22:00:00,0.8709080639821541,0.20422061531793778,0.3239270833333334,0.8709080639821541,0.20422061531793778,0.3239270833333334,0.07191325531713273,0.007772,0.3633078781094658,0.37791493055555564,0.05,0.0,0.3239270833333334,0.0,0.0,0.18963728198460444,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005629448099415205,0.0,0.06628380721771752,0.0,0.11045816879665976,0.0,0.2142784837820239,0.1607088628365179,6752.3923380835495,18.33333333333337,0.3333333333333333,1220.216210990526,9.49336702314815,0.37791493055555564,0.4166666666666667,7594.6936185185195,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.363434286838027e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.363434286838027e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.032436297577625,-0.06360721925352136,8.66275622491863,-1.95,9.236100170605994,3784.1151208052097,-1153.6652560756916,-3389.6886729215457,0.0,0.0,552.2208680063013,0.0,2.0,0.12786279758707647,0.0,0.0,1.196669279911156,131.99922844444444,-130.80941236309582,0.2253676596928232,8.413696640709038,0.0028352593770453243,-25.71416776388649,1.2266331424389623,0.17119060169329006,-2409.366157232965,35.484690166747484
2025-01-01 23:00:00,0.7127478782491765,0.17719725080846624,0.34984125000000005,0.7127478782491765,0.17719725080846624,0.34984125000000005,0.01879851679749728,0.007772,0.2280292364516791,0.40814812500000014,0.05,0.0,0.34984125000000005,0.0,0.0,0.16261391747513293,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004724715369152047,0.0,0.014073801428345233,0.0,0.011210679818168454,0.0,0.18087718738891825,0.13565789054168864,7292.583725130234,18.33333333333337,0.36000000000000004,1317.833507869768,10.252836385,0.40814812500000014,0.45,8202.269108,18227.264684444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10439.192977777779,0.0,0.0,3.367485560919666e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.367485560919666e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.99190313386331,-0.07285848060961429,8.220095575133483,-3.05,9.236100170605994,3834.1025425041435,-987.1039094530212,-3684.097354344839,0.0,0.0,366.16557857639657,0.0,2.0,0.13186928884019394,0.0,0.0,1.2341660740789306,131.99922844444444,-140.54940685764763,0.22532330394830655,8.385672597136347,0.0028274879531102024,-36.68139209102743,1.2268095893526725,0.1563069018565241,-2341.040971027469,36.10355370467972
