Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,6.045061444843939,2.9068053363799575,0.0,6.045061444843939,2.9068053363799575,0.0,0.04522651475348627,1.3750163855555557,0.45426638836245176,4.120552156172446,0.05,0.0,0.0,0.23060824725235257,2.6616137557942716,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002105986842105263,0.0,0.0018263738190612293,0.0,0.041294154092319776,0.0,0.04853394160996857,0.0,0.2724129125206077,0.2043096843904557,0.05119565207044381,0.0,0.0470591316789025,0.0,0.0,0.0,4590.932154471683,20.000000000000057,1.543837406370227,2607.784605642257,3.608592086728001,0.5119600694444445,0.8333333333333334,6686.756690669496,8072.434089114811,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,1375.0163855555556,0.25,35.353907517789466,51.66666666666668,46.10666666666668,0.0,51.23803207293622,0.5109718372614184,1375.4668871610904,1375.0163855555556,35.353907517789466,50.19168504233644,51.23803207293622,49.66851152703655,12.43753247303448,19.844379804197956,-0.01661197331545387,1.2922316921005674,7.151815486894652,0.85,9.236100170605994,2662.6200367551046,-411.9983498686274,1024.5155237635638,-2410.977639846786,0.0,0.0,491.0685789568159,378.29750472518634,1.65,0.09668272491980862,0.0,0.0,1.2511752391863036,108.89936346666667,-8.40305682660824,0.2258268314240892,9.658899873885419,0.0031744012087210898,131.5101995853527,1.2223572817321462,0.7249112727551998,-423.46560879404666,11.4672589254193,0.1752581566468986,-1451.9294067051337,-131.33967517355936
2025-01-01 11:00:00,5.945000372663908,2.9571131190997146,0.0,5.945000372663908,2.957113119099714,0.0,0.048410692227061326,1.1916808674814816,0.46152475581839597,4.19338405713697,0.05,0.0,0.0,0.23387126943499503,2.708658516331386,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002105986842105263,0.0,0.001961239940944842,0.0,0.04434346544401123,0.0,0.05799193173901258,0.0,0.2767636087641309,0.20757270657309815,0.04778260859908089,0.0,0.04392185623364234,0.0,0.0,0.0,4807.154594393001,20.000000000000057,1.5903635488853471,2730.605316393124,3.6814239876925248,0.5119600694444445,0.8333333333333334,7025.799841341683,8451.198729571792,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,1191.6808674814815,0.21666666666666667,35.249822610299965,51.66666666666668,46.10666666666668,0.0,51.32210363899123,0.5026164643781371,1360.8207119737267,1191.6808674814815,35.249822610299965,49.937916404296935,51.32210363899123,49.2458227869498,12.43753247303448,19.685685541443913,-0.053342501320990186,2.5064793350904386,9.090122962587948,1.95,9.236100170605994,3201.8183421629337,-517.7345391500852,1009.1202398944226,-2128.3908037462943,0.0,0.0,497.8569519325782,446.97168486384567,1.5,0.09194569016596794,0.0,0.0,1.1898730717506387,98.99942133333334,25.197599583647538,0.23054785137250094,9.623297959365347,0.0032104500025969015,92.89680563666184,1.2224197915736827,0.7249112727551998,-526.3900252815079,8.655486131422693,0.17787558680502863,-1660.322598607326,-61.16247789137614
2025-01-01 12:00:00,4.518498354428578,2.3144925100598206,0.0,4.518498354428578,2.3144925100598206,0.0,0.05835422909702425,0.7333420722962963,0.4932941766505561,3.183507876384702,0.05,0.0,0.0,0.24356623181987627,2.056342944906611,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0021937362938596492,0.0,0.002378682699156024,0.0,0.053781810104008586,0.0,0.07683473605799773,0.0,0.2879369877531795,0.21595274081488455,0.04778260859908089,0.0,0.04392185623364234,0.0,0.0,0.0,3737.4725024637396,20.000000000000057,1.2049154000976716,2122.994400264187,2.8046574249958125,0.3788504513888889,0.6166666666666667,5481.616451339038,8890.056231777427,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,733.3420722962964,0.13333333333333333,34.10444459798213,51.66666666666668,46.10666666666668,0.0,51.10264958402861,0.2590787266981987,696.402147923113,733.3420722962964,34.10444459798213,48.947329542221,51.10264958402861,47.8696695213172,12.43753247303448,19.7164519008231,-0.052440019280217895,3.4414524329346228,10.526060096504628,3.05,9.236100170605994,2392.1458837593827,-365.0233133860482,237.82583997661263,-1965.4241775687976,0.0,0.0,571.7875802165789,478.101193579829,2.0,0.0907050877471605,0.0,0.0,1.1738183832902755,131.99922844444444,48.309978647861655,0.2316461928507388,9.658776185292036,0.003233471502593242,72.86414866733034,1.2216612567001162,0.7249112727551998,-372.12762423879013,7.1043108527419445,0.1915130051942388,-1857.1470339198736,-28.02152636770081
2025-01-01 13:00:00,3.7723980381890887,2.0103743723178686,0.0,3.7723980381890887,2.0103743723178686,0.0,0.05511838132747964,0.4583387951851853,0.4923470809982277,2.716593780678196,0.05,0.0,0.0,0.24104480558783434,1.754746233396701,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0024569846491228073,0.0,0.0022304781696135924,0.0,0.05043091850874325,0.0,0.07924954204839194,0.0,0.2845750861104569,0.21343131458284265,0.04778260859908089,0.0,0.04392185623364234,0.0,0.0,0.0,3411.321762112798,20.000000000000057,1.043564007886291,1937.731178942658,2.4094177390115297,0.3071760416666667,0.5,5041.87689938879,10288.729722744338,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,458.33879518518523,0.08333333333333333,35.44974985890892,51.66666666666668,46.10666666666668,0.0,51.4423559901195,0.22062936131591593,600.3051422811925,458.33879518518523,35.44974985890892,50.17647826501169,51.4423559901195,49.54353940245778,12.43753247303448,19.749334106400347,-0.047928872133025574,4.709139808239582,11.585795785207445,4.45,9.236100170605994,2325.0165540162466,-319.8844491252063,182.32407994754195,-1709.1561453911718,0.0,0.0,557.9400277763634,486.90917124966825,1.85,0.08628373484971918,0.0,0.0,1.1166014681322523,122.09928631111111,64.91090951825741,0.23223465511132008,9.688103763129902,0.0032499375400626674,48.719950198297774,1.2209382937465159,0.7249112727551998,-325.18042825378,5.295979128573775,0.18825420874654494,-1742.3996657530283,-13.007433242088048
2025-01-01 14:00:00,5.6042964201319565,1.4959584520848739,0.0,5.6042964201319565,1.4959584520848739,0.0,0.052494603331142205,3.0250360482222223,0.5525417965993089,1.9242239719792829,0.05,0.0,0.0,0.23844921976073238,1.2429258989908083,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0026324835526315787,0.0,0.0021119145459796477,0.0,0.04775020523253098,0.0,0.07740184958604486,0.0,0.28111430500765433,0.21083572875574064,0.08191304331271011,0.0,0.075294610686244,0.0,0.0,0.0,2445.654217439423,20.000000000000057,0.7399527397673719,1389.2035875003098,1.7092007428126161,0.21502322916666666,0.35,3619.8345757730663,10607.594989659585,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,3025.0360482222227,0.55,34.71833805400994,51.66666666666668,46.10666666666668,0.0,51.10101227402297,0.9576552238938959,2579.3202481420262,3025.0360482222227,34.71833805400994,49.453147314865625,51.10101227402297,48.62921483528695,12.43753247303448,19.692079608813508,-0.0485453791378245,5.29111138739378,12.124414992731296,4.7,9.236100170605994,1432.6025632602104,-549.4482439543583,-421.70100898808676,-1628.190100742431,0.0,0.0,537.0501080476279,460.17618950271077,1.65,0.0840871033022233,0.0,0.0,1.0881747662150079,108.89936346666667,78.08833851559073,0.23354810986005584,9.667785141873702,0.003258532389211491,4.288133936901256,1.2205569642541856,0.7249112727551998,-553.2303153144536,3.782071360095407,0.18531897275105702,-1779.5506880042997,-31.35390848409678
2025-01-01 15:00:00,3.5003123617194785,1.8048647507725992,0.0,3.5003123617194785,1.8048647507725994,0.0,0.06687141682039839,0.18333551807407408,0.81408428439704,2.386021142427966,0.05,0.0,0.0,0.24906401413831356,1.5412174033009525,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003071230811403509,0.0,0.002702262588656999,0.0,0.061097923420337895,0.0,0.10208043504848271,0.0,0.29614398293982575,0.22210798720486927,0.19795652133904942,0.0,0.1819619758250897,0.0,0.0,0.0,2877.415427996196,20.000000000000057,0.9034786473402125,1634.456664722704,2.109562704927966,0.2764584375,0.45,4235.413655218899,9414.483172343847,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,183.3355180740741,0.03333333333333333,35.11477167466933,51.66666666666668,46.10666666666668,0.0,51.56163452274881,0.3017028105195799,823.6387064862821,183.3355180740741,35.11477167466933,49.80300061896687,51.56163452274881,48.92368366707591,12.43753247303448,19.661663871805064,-0.06838502546843242,4.937672626655728,11.397659146329563,4.15,9.236100170605994,1850.063888898762,-735.604317109992,-133.706102593878,-1706.874610856656,0.0,0.0,612.3063536919559,347.55968756906327,2.0,0.08507593143823633,0.0,0.0,1.1009712330152186,131.99922844444444,67.21671806726631,0.233893559799133,9.652295325465717,0.003257070522970572,4.935167673281833,1.2206850504337763,0.7249112727551998,-738.5394731100274,2.935156000035367,0.17952632414751152,-1684.6761475338417,-83.48661978274053
2025-01-01 16:00:00,6.115764959973107,2.1405408382110584,0.0,6.115764959973107,2.1405408382110584,0.0,0.06806938976741544,1.833355180740741,1.2582547439724117,2.9060856454925386,0.05,0.0,0.0,0.24881161850115413,1.8771458863765709,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.0038609758771929823,0.0,0.0027195531171036163,0.0,0.061488860773118846,0.0,0.10116573580969702,0.0,0.2931775991374235,0.21988319935306755,0.43004347739172805,0.0,0.39529670610278106,0.0,0.0,0.0,3445.3997323809513,20.000000000000057,1.0847035962700124,1957.0884691980293,2.5681919996592053,0.33789364583333337,0.55,5064.594555745647,9205.383359395717,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,1833.355180740741,0.3333333333333333,35.084004858754966,51.66666666666668,46.10666666666668,0.0,51.263242902763956,0.41073069807433965,1111.0200367587709,1833.355180740741,35.084004858754966,49.778904827759476,51.263242902763956,49.03673579025725,12.43753247303448,19.709089265463565,-0.04321751753134067,4.163494081801869,10.135385152571889,3.05,9.236100170605994,2097.8853876490025,-1046.194750864405,97.73973025338802,-1951.5530025564474,0.0,0.0,586.060901061254,123.24869424004146,1.6,0.08983702957307284,0.0,0.0,1.1625848056838046,105.59938275555555,17.977756763244532,0.23297614420858642,9.670366232927796,0.003254010010804992,-103.32665336376276,1.2204893791197275,0.7249112727551998,-1049.666894465405,3.4721436009998934,0.18326129933893912,-1700.9060895189743,-158.4426494256671
2025-01-01 17:00:00,4.949445070165268,2.0311692030257698,0.0,4.949445070165268,2.0311692030257698,0.0,0.10014770216176358,0.18333551807407408,1.9048544352792842,2.7111074146501464,0.05,0.0,0.0,0.26538347865863443,1.7512023910338022,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.6047872516430164,0.0,0.004913969298245615,0.0,0.004033633279046507,0.0,0.09120009958447146,0.0,0.1470836375967385,0.0,0.3117669376324777,0.23382520322435818,0.41639130350627634,0.0,0.3827476043217404,0.0,0.0,0.0,3162.6839815678463,20.000000000000057,1.0018826917536854,1796.4976005168407,2.393692171594591,0.3174152430555556,0.5166666666666667,4641.766339029131,8978.722781485036,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,183.3355180740741,0.03333333333333333,35.360482022690206,51.66666666666668,46.10666666666668,0.0,51.64355244419614,0.27973994922566436,764.9709131680173,183.3355180740741,35.360482022690206,50.076602119505814,51.64355244419614,49.293126957160666,12.43753247303448,19.719411904476637,-0.04673352857061411,3.0132070906126462,7.8449227064155655,1.95,9.236100170605994,2103.582114986846,-999.3144874733911,205.20868585856545,-2180.386703567625,0.0,0.0,1140.0983805409355,8.79252288728125,1.9,0.09409636276194097,0.0,0.0,1.2177050169291581,125.39926702222222,-18.813543554310716,0.22984668085270496,9.626102949023416,0.0032136140709142723,-100.76510027347014,1.2199023032732965,0.7249112727551998,-1005.0780364750011,5.763549001610089,0.1772115007206191,-1371.085358945628,-220.20355571264733
2025-01-01 18:00:00,6.10508619191632,2.3606274134757275,0.0,6.10508619191632,2.3606274134757275,0.0,0.14073939359860715,1.650019662666667,1.069202983238152,3.1951241524128946,0.05,0.0,0.0,0.28219776216928116,2.063846317973113,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.005615964912280701,0.0,0.005723164915830225,0.0,0.12940026377049624,0.0,0.24751761401540698,0.0,0.3324327447892134,0.24932455859191002,0.23208695605267862,0.0,0.21333473027769137,0.0,0.0,0.0,3668.6927344623077,20.000000000000057,1.176684459260011,2083.9254673898304,2.8162737010240053,0.3788504513888889,0.6166666666666667,5373.767750463248,8709.414427498335,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,1650.0196626666666,0.3,34.719149780674215,51.66666666666668,46.10666666666668,0.0,51.41469007668898,0.43997066748786756,1197.1269360581382,1650.0196626666666,34.719149780674215,49.450935155869864,51.41469007668898,48.46905769546031,12.43753247303448,19.70142735972451,-0.05376716942986111,2.241706223594432,6.714671878811812,1.15,9.236100170605994,2264.6445078937027,-1026.4961614602491,726.5928923473012,-2264.4720361460804,0.0,0.0,899.6494725044776,0.0,2.4,0.093336211694725,0.0,0.0,1.207867869764238,158.39907413333333,-39.22566292700149,0.22797462607570002,9.582237737973617,0.0031853102612059902,-108.80297805872907,1.219384676587893,0.7249112727551998,-1034.865339638868,8.369178178618956,0.15379176875443565,-1118.4573833893523,-238.87519165317653
2025-01-01 19:00:00,5.101052679593814,2.497266899517536,0.0,5.101052679593813,2.4972668995175367,0.0,0.14733044616153188,0.36667103614814817,1.1315688889655884,3.4054823083185455,0.05,0.0,0.0,0.28295930268786784,2.199724263496335,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005966962719298246,0.0,0.005987462993514228,0.0,0.1353760204487194,0.0,0.3547203648010895,0.0,0.33520136967145553,0.2514010272535916,0.20819565175313817,0.0,0.1913738021608702,0.0,0.0,0.0,3790.0406617928484,20.000000000000057,1.2310134961433195,2152.8546621963687,2.9959142527629896,0.4095680555555556,0.6666666666666666,5533.327268433662,8309.444465503586,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,366.6710361481482,0.06666666666666667,34.87591912892434,51.66666666666668,46.10666666666668,0.0,51.32462036351239,0.23757576957884885,645.609639380891,366.6710361481482,34.87591912892434,49.770078300002424,51.32462036351239,48.992807268247454,12.43753247303448,19.841199259097614,-0.027640152666525884,1.0242033246820867,6.085750740119428,-0.25000000000000006,9.236100170605994,2199.633040271855,-1202.9361133960192,641.3495804966618,-2558.1581676003284,0.0,0.0,1027.464782313888,0.0,2.6,0.09673020691720646,0.0,0.0,1.2517897057262213,171.59899697777777,-59.714236234552715,0.22376651550731366,9.610128082894972,0.00315360121963482,-119.50698194781397,1.2188261382190009,0.7249112727551998,-1214.66037050475,11.72425710873093,0.14981819072019797,-1256.1377597543656,-255.36732194534136
2025-01-01 20:00:00,6.454589521219369,2.9975831637704555,0.0,6.4545895212193685,2.9975831637704555,0.0,0.11228171074197585,1.0083453494074075,1.0829255659049746,4.201036895165012,0.05,0.0,0.0,0.26939806907587055,2.7136017613612515,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.006142461622807018,0.0,0.004495537396120419,0.0,0.10164371172304841,0.0,0.3896618757227028,0.0,0.31799634361752244,0.23849725771314176,0.17406521703950897,0.0,0.16000104770826848,0.0,0.0,0.0,4654.754101997767,20.000000000000057,1.5330829576200684,2644.037350544732,3.6890768257205666,0.5119600694444445,0.8333333333333334,6786.831383098054,8164.823035951082,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,1008.3453494074075,0.18333333333333332,35.05025222698281,51.66666666666668,46.10666666666668,0.0,51.39315698002203,0.27341680976315125,743.4164887895355,1008.3453494074075,35.05025222698281,49.740063140372236,51.39381108648367,48.9128621140857,12.43753247303448,19.687015027385403,-0.054368579514972024,0.3375986902625981,5.250386880272138,-0.55,9.236100170605994,3000.358288568527,-833.2029225513463,1288.7481527059906,-2582.3895732101623,0.0,0.0,997.2803419792796,0.0,2.4,0.09696253872016006,0.0,0.0,1.2547963214310658,158.39907413333333,-69.28658219835738,0.22339520046386566,9.500554199574085,0.0031181531764883593,-89.5398931394647,1.2194939827348341,0.7249112727551998,-846.8278310159757,13.624908464629463,0.14110823478290477,-1083.728047052005,-271.56115078673605
2025-01-01 21:00:00,5.444904574232396,3.0430705584858466,0.0,5.444904574232395,3.0430705584858466,0.0,0.0957471213090882,0.0,1.0150860741479104,4.284071378775397,0.05,0.0,0.0,0.26125048590325745,2.767236739249256,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.005703714364035088,0.0,0.003813796560225234,0.0,0.08622961038482788,0.0,0.38508837952877434,0.0,0.30800951814943484,0.23100713861207606,0.14676086926860557,0.0,0.13490284414618717,0.0,0.0,0.0,4764.6473376566255,20.000000000000057,1.5701070012349376,2706.4599432934074,3.7618721079420636,0.5221992708333334,0.85,6948.908010116699,8189.198357095955,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,0.0,0.0,33.81148801171017,51.66666666666668,46.10666666666668,0.0,51.31554067632121,0.12431133345220981,337.49881953489705,0.0,33.81148801171017,48.69830936347884,51.31554067632121,47.38969370705766,12.43753247303448,19.721145641677506,-0.028739703069860963,0.6085551762630748,5.115186008793655,-0.3,9.236100170605994,3176.403893989786,-851.2206473941242,1380.3640524030573,-2568.900756957765,0.0,0.0,1065.0073112384123,0.0,3.9,0.0976409523752793,0.0,0.0,1.2635757012832067,257.39849546666665,-84.3499979474864,0.22239651491351495,9.508143010726222,0.0031109773266706493,20.86666277039929,1.2193567773483527,0.7249112727551998,-865.4388021265099,14.21815473238583,0.14912457593098657,-1063.027286368368,-263.0686045219819
2025-01-01 22:00:00,5.696155679862956,3.4412783347716482,0.0,5.696155679862956,3.4412783347716482,0.0,0.06364046592626925,0.0,0.6445652214751885,4.937949992461499,0.05,0.0,0.0,0.23709440248166522,3.18960059895665,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.004913969298245615,0.0,0.002487366020820474,0.0,0.05623913060720317,0.0,0.17123169750068065,0.0,0.27755464444477157,0.20816598333357864,0.08191304331271011,0.0,0.075294610686244,0.0,0.0,0.0,5305.202487641354,20.000000000000057,1.7809713402606486,3013.51118064567,4.323597909128166,0.6143520833333334,1.0,7704.361584953691,7704.361584953691,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,0.0,0.0,32.76535108441017,51.66666666666668,46.10666666666668,0.0,51.00944483651517,0.0,0.0,0.0,32.76535108441017,47.87759150587649,51.00944483651517,46.31166484055715,12.43753247303448,19.832283754047115,0.0,-0.5537514149205799,5.0240722510026705,-1.95,9.236100170605994,2998.572724411382,-1323.858712340038,1098.9392785889904,-3008.4215982281075,0.0,0.0,795.5676651802585,0.0,4.0,0.10421791971698656,0.0,0.0,1.3486885142878713,263.9984568888889,-93.77583018212378,0.22129630966200006,9.565844756929616,0.003117355531065519,7.842409263086741,1.218888908744251,0.7249112727551998,-1340.50257876839,16.643866428352144,0.17614159391377654,-1640.321478931609,-274.25042312507054
2025-01-01 23:00:00,5.940312966287053,3.3447733629706904,0.0,5.940312966287053,3.34477336297069,0.0,0.027346558847430327,0.5500065542222222,0.4973643991463538,4.815595454071046,0.05,0.0,0.0,0.2196226548994711,3.1105673747378852,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00412422423245614,0.0,0.0009835840610632695,0.0,0.022238750553910922,0.0,0.04732653861477146,0.0,0.25688883728803585,0.19266662796602682,0.08191304331271011,0.0,0.075294610686244,0.0,0.0,0.0,5128.47972665989,20.000000000000057,1.7678556730329515,2913.127450272923,4.201243370737712,0.6143520833333334,1.0,7427.25509359948,7427.25509359948,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12346.206697777778,550.0065542222222,0.1,33.42179673888611,51.66666666666668,46.10666666666668,0.0,50.801093704394404,0.0,0.0,550.0065542222222,33.42179673888611,47.826586210427564,50.801093704394404,46.33933246344416,12.43753247303448,19.233587754783322,-0.2664281601125136,-1.879663879235702,3.6920505341875414,-3.05,9.236100170605994,2558.350783956542,-1108.0157913679784,1139.4872357453157,-3096.794852554215,0.0,0.0,613.5195422735563,0.0,4.0,0.10466856210729956,0.0,0.0,1.354520296552542,263.9984568888889,-86.85363242268996,0.2296163268424294,9.292442203915261,0.0031164248324909967,-1.0838721222970022,1.2213853367911223,0.7249112727551998,-1126.1786276747334,18.16283630675498,0.1653113842675546,-1486.8356528820939,-286.80456164551345
