Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 09:43:00,5.401375528316012,3.3898633617366665,0.0,0.09002292547193354,0.056497722695611104,0.0,0.02512447956509986,0.0,0.4355687037848742,4.890682344966038,0.05,0.0,0.0,0.21621131352670853,3.1590687148766246,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0009712336836014004,0.0,On,0.02195950958763881,0,On,0.02283089300009075,0,On,0.2523403821243524,0.18925528659326424,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.232761984627,20.000000000000057,1.829507735498763,3056.698614553188,4.276330261632705,0.6143520833333334,1,7823.5792932044815,7823.5792932044815,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.588273396845715,51.666666666666686,46.10666666666668,0.0,51.58933377859898,0.0,0.0,0.0,36.588273396845715,51.275103879402565,51.58933377859898,51.11798892980436,12.43753247303448,19.84025141625782,0.0,0.417917126952386,5.434100206748991,0.0,9.236100170605994,3155.150009006774,-384.3352314574092,1625.8778584981435,-2611.3374501814974,-0.0,-0.0,410.9727570965419,331.11471586353576,1.4000000000000001,0.10012137110228528,0.0,0,1.2956749051132392,92.39945991111112,-25.7180598928978,0.22402364547079345,9.627843232946933,0.0031484379042367137,126.26809576045932,1.222392989999735,0.7249112727551998,-398.25758921867157,13.922357761262397,0.17266571016195892,-1233.4534937290953,-197.36726232594896
2025-01-01 09:44:00,5.401210790562725,3.3897569516601456,0.0,0.09002017984271209,0.05649594919433576,0.0,0.02512447956509986,0.0,0.4355687037848742,4.890517607212751,0.05,0.0,0.0,0.21621131352670853,3.1589623048001036,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0009712336836014004,0.0,On,0.02195950958763881,0,On,0.02283089300009075,0,On,0.2523403821243524,0.18925528659326424,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.283254830811,20.000000000000057,1.8295967318813866,3056.727295976163,4.276165523879417,0.6143520833333334,1,7823.6584674736405,7823.6584674736405,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58691899471111,51.666666666666686,46.10666666666668,0.0,51.58597640175578,0.0,0.0,0.0,36.58691899471111,51.27202296481958,51.58597640175578,51.115046246351476,12.43753247303448,19.838324375159733,0.0,0.4518504890141314,5.470451326080246,0.0,9.236100170605994,3155.848427625215,-416.74857928371307,1617.6711936606468,-2610.9338755868616,-0.0,-0.0,410.9727570965419,331.1923454646968,1.4000000000000001,0.1001156216518526,0.0,0,1.2956005012316123,92.39945991111112,-25.47370871527515,0.22409327587780783,9.627889705985858,0.003149043154478187,126.07095441128871,1.2224005838568508,0.7249112727551998,-430.5946677857693,13.84608850205622,0.1730045948914526,-1244.1416627709932,-194.9144395445231
2025-01-01 09:45:00,5.373666739325624,3.383130917926157,0.0,0.08956111232209372,0.05638551529876928,0.0,0.015583610798124023,0.0,0.4177203189099707,4.890362809617529,0.05,0.0,0.0,0.20968526916142355,3.1588623154313997,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.330701648956,20.000000000000057,1.8296803647824111,3056.754247165547,4.276010726284196,0.6143520833333334,1,7823.73286548117,7823.73286548117,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58542953073985,51.666666666666686,46.10666666666668,0.0,51.582619190757946,0.0,0.0,0.0,36.58542953073985,51.26894216428398,51.582619190757946,51.112103651047,12.43753247303448,19.836513531327892,0.0,0.4817009213211392,5.50707889324539,0.0,9.236100170605994,3103.2283588562723,-445.26407209830944,1609.3228312446636,-2610.554658529374,-0.0,-0.0,357.7927552398669,331.26199703291667,1.0,0.10011021873517346,0.0,0,1.2955305818579712,65.99961422222222,-25.340439503176782,0.22416123736165244,9.627996113817957,0.0031496474559932945,105.20004772851394,1.2224076937117812,0.7249112727551998,-459.04088460970553,13.776812511396107,0.1733453867324156,-1254.939022282937,-192.49239363794646
2025-01-01 09:46:00,5.373407285917052,3.382963327580235,0.0,0.08955678809861753,0.05638272212633725,0.0,0.015583610798124023,0.0,0.4177203189099707,4.890103356208957,0.05,0.0,0.0,0.20968526916142355,3.158694725085478,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.410227855621,20.000000000000057,1.829820554471199,3056.799420391922,4.275751272875624,0.6143520833333334,1,7823.8575649142085,7823.8575649142085,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58536487587296,51.666666666666686,46.10666666666668,0.0,51.5792621578087,0.0,0.0,0.0,36.58536487587296,51.26586148916866,51.5792621578087,51.10916115484864,12.43753247303448,19.83347823748131,0.0,0.5080079225307996,5.5439684515692385,0.0,9.236100170605994,3104.2255476876835,-470.3968616991985,1600.8469083070322,-2609.919073110167,-0.0,-0.0,357.7927552398669,331.3239006217602,1.0,0.10010116217113646,0.0,0,1.2954133804790837,65.99961422222222,-25.05836229763767,0.2242391556379297,9.627274054373002,0.003150151713129868,105.03376160376908,1.2224199861594238,0.7249112727551998,-484.1103594066208,13.713497707422231,0.17368794034792082,-1265.8418592118483,-190.11065287304166
2025-01-01 09:47:00,5.373160984104521,3.382804232326137,0.0,0.08955268306840868,0.05638007053876895,0.0,0.015583610798124023,0.0,0.4177203189099707,4.889857054396426,0.05,0.0,0.0,0.20968526916142355,3.15853562983138,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.485724608044,20.000000000000057,1.829953654363071,3056.842304769674,4.275504971063092,0.6143520833333334,1,7823.975946044383,7823.975946044383,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58512144551109,51.666666666666686,46.10666666666668,0.0,51.57590517407836,0.0,0.0,0.0,36.58512144551109,51.2627808194976,51.57590517407836,51.106218642207224,12.43753247303448,19.830596602447315,0.0,0.5312399307855036,5.581102647222594,0.0,9.236100170605994,3105.06357550224,-492.59423472749813,1592.219821394993,-2609.3157207299046,-0.0,-0.0,357.7927552398669,331.3782786796477,1.0,0.10009256371340894,0.0,0,1.295302107473355,65.99961422222222,-24.89918361576612,0.224314901521353,9.625966963862888,0.003150655168141688,104.86798430718846,1.2224316383274818,0.7249112727551998,-506.2494941860403,13.655259458542197,0.1740320846656879,-1276.8455584577885,-187.77692491689223
2025-01-01 09:48:00,5.372927068611497,3.3826531378440556,0.0,0.08954878447685828,0.05637755229740093,0.0,0.015583610798124023,0.0,0.4177203189099707,4.889623138903402,0.05,0.0,0.0,0.20968526916142355,3.1583845353492985,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.557426222954,20.000000000000057,1.830080075529609,3056.8830333976016,4.275271055570069,0.6143520833333334,1,7824.088376287222,7824.088376287222,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58470963968662,51.666666666666686,46.10666666666668,0.0,51.572548255723696,0.0,0.0,0.0,36.58470963968662,51.259700170324585,51.572548255723696,51.10327612762504,12.43753247303448,19.827859702922787,0.0,0.5518036721039578,5.618460029229854,0.0,9.236100170605994,3105.9822698489384,-512.2445460029978,1583.441494696153,-2608.7427243892757,-0.0,-0.0,357.7927552398669,331.42534657559054,1.0,0.10008439679242176,0.0,0,1.2951964190028653,65.99961422222222,-24.625187224606293,0.22438859706659267,9.625400659990143,0.003151157823747091,104.70269984367178,1.2224426874089762,0.7249112727551998,-525.8458818778446,13.601335874846736,0.17437761205915772,-1287.9442341772071,-185.4973045242413
2025-01-01 09:49:00,5.3727053422663875,3.382509916773724,0.0,0.08954508903777313,0.056375165279562066,0.0,0.015583610798124023,0.0,0.4177203189099707,4.889401412558293,0.05,0.0,0.0,0.20968526916142355,3.1582413142789667,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.625392904215,20.000000000000057,1.8301999222691157,3056.9216404732733,4.27504932922496,0.6143520833333334,1,7824.194950044155,7824.194950044155,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58413212688408,51.666666666666686,46.10666666666668,0.0,51.56919141796103,0.0,0.0,0.0,36.58413212688408,51.25661955582767,51.56919141796103,51.100333624761,12.43753247303448,19.8252652594566,0.0,0.5700522774381577,5.656016846457446,0.0,9.236100170605994,3106.7385785630495,-529.6849688154357,1574.513862453062,-2608.1995989600405,-0.0,-0.0,357.7927552398669,331.4653130383739,1.0,0.10007665465791162,0.0,0,1.2950962277121711,65.99961422222222,-24.479970620991523,0.2244602720598214,9.624908581319417,0.0031516596825711413,104.5379019705602,1.2224531428798113,0.7249112727551998,-543.2360415489735,13.551072733537751,0.17472429529630384,-1299.1312493161943,-183.27652870401707
2025-01-01 09:50:00,5.37249511236304,3.382374121671169,0.0,0.08954158520605066,0.05637290202785282,0.0,0.015583610798124023,0.0,0.4177203189099707,4.889191182654945,0.05,0.0,0.0,0.20968526916142355,3.158105519176412,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.689836775105,20.000000000000057,1.830313566929896,3056.958246488953,4.274839099321611,0.6143520833333334,1,7824.295999930723,7824.295999930723,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58339832497958,51.666666666666686,46.10666666666668,0.0,51.565834675765224,0.0,0.0,0.0,36.58339832497958,51.253538989960205,51.565834675765224,51.09739114705771,12.43753247303448,19.822805191801848,0.0,0.5862923314207503,5.693747661998955,0.0,9.236100170605994,3107.576318272629,-545.2082265465115,1565.4406832611037,-2607.6846456813923,-0.0,-0.0,357.7927552398669,331.49838056678846,1.0,0.10006931324466219,0.0,0,1.2950012221722886,65.99961422222222,-24.221628060949612,0.22453003717947675,9.624486435648237,0.003152160747203849,104.37357619639056,1.2224630384228197,0.7249112727551998,-558.7121355656355,13.50390901912406,0.17507189340390436,-1310.3993898439226,-181.11817338392686
2025-01-01 09:51:00,5.372296248304928,3.3822456681793693,0.0,0.08953827080508213,0.05637076113632282,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888992318596833,0.05,0.0,0.0,0.20968526916142355,3.1579770656846122,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.750797672149,20.000000000000057,1.8304210782148926,3056.992874072962,4.274640235263501,0.6143520833333334,1,7824.391588411778,7824.391588411778,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58251000060548,51.666666666666686,46.10666666666668,0.0,51.5624780432595,0.0,0.0,0.0,36.58251000060548,51.25045848588252,51.5624780432595,51.094448707194026,12.43753247303448,19.820477994780354,0.0,0.6007899934044337,5.731625882643226,0.0,9.236100170605994,3108.2600694353987,-559.0684383895243,1556.2270327669328,-2607.197542871395,-0.0,-0.0,357.7927552398669,331.52474581312197,1.0,0.1000623681040705,0.0,0,1.2949113448136582,65.99961422222222,-24.085940605221708,0.22459791170022378,9.62413342753868,0.003152661020150756,104.20971760150636,1.2224723802890596,0.7249112727551998,-572.5278026885261,13.45936429900177,0.175420156680704,-1321.7410164570663,-179.02482484896282
2025-01-01 09:52:00,5.372108130272449,3.382124155934412,0.0,0.08953513550454081,0.056368735932240205,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888804200564354,0.05,0.0,0.0,0.20968526916142355,3.157855553439655,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.808465418236,20.000000000000057,1.8305227894806477,3057.0256310502878,4.274452117231021,0.6143520833333334,1,7824.482013135189,7824.482013135189,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.58147558371558,51.666666666666686,46.10666666666668,0.0,51.559121534407204,0.0,0.0,0.0,36.58147558371558,51.24737805660615,51.559121534407204,51.09150631770563,12.43753247303448,19.8182764360841,0.0,0.6137763130060853,5.7696241971513915,0.0,9.236100170605994,3109.023516242686,-571.486195723802,1546.879210908272,-2606.7367706897357,-0.0,-0.0,357.7927552398669,331.5445999407722,1.0,0.10005579769206019,0.0,0,1.2948263168334748,65.99961422222222,-23.8409337256805,0.22466399478982382,9.623181171979454,0.003153160503890122,104.04631315966486,1.2224811986293556,0.7249112727551998,-584.9032235646515,13.41702784084956,0.17576883081253697,-1333.148191454664,-176.99822868735197
2025-01-01 09:53:00,5.371930670528114,3.382009528263479,0.0,0.08953217784213523,0.05636682547105798,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888626740820019,0.05,0.0,0.0,0.20968526916142355,3.1577409257687217,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.862866744511,20.000000000000057,1.8306187465774848,3057.0565326050078,4.274274657486686,0.6143520833333334,1,7824.567316016185,7824.567316016185,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.5802962610093,51.666666666666686,46.10666666666668,0.0,51.555765162409344,0.0,0.0,0.0,36.5802962610093,51.24429771443283,51.555765162409344,51.088563990444584,12.43753247303448,19.816199508227108,0.0,0.6254518462703568,5.807714952901124,0.0,9.236100170605994,3109.6396590632185,-582.6529705841646,1537.4043240552548,-2606.302112735431,-0.0,-0.0,357.7927552398669,331.5581289589725,1.0,0.10004959903806775,0.0,0,1.2947460997895504,65.99961422222222,-23.71385018572751,0.22472829900931618,9.622958346043978,0.003153659200824342,103.88335883812786,1.2224894976228238,0.7249112727551998,-596.0295197386798,13.37654915451526,0.17611766037150875,-1344.6127892244253,-175.03941932532754
2025-01-01 09:54:00,5.371763304498426,3.3819014204881164,0.0,0.0895293884083071,0.05636502367480194,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888459374790331,0.05,0.0,0.0,0.20968526916142355,3.1576328179933593,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.9141745732895,20.000000000000057,1.8307092533315192,3057.0856769620873,4.274107291456999,0.6143520833333334,1,7824.647768202043,7824.647768202043,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.57897971408008,51.666666666666686,46.10666666666668,0.0,51.55240894035949,0.0,0.0,0.0,36.57897971408008,51.241217471564354,51.55240894035949,51.08562173716679,12.43753247303448,19.814240621320142,0.0,0.6359906645686957,5.8458704620996516,0.0,9.236100170605994,3110.334582871127,-592.7349441809057,1527.8102574331615,-2605.8921848081195,-0.0,-0.0,357.7927552398669,331.56551403515203,1.0,0.10004375250753222,0.0,0,1.2946704395901998,65.99961422222222,-23.480162133909204,0.22479091482643485,9.622796781650877,0.0031541571133337186,103.72084274487162,1.2224973047447225,0.7249112727551998,-606.0725739664819,13.337629785576134,0.17646639162702968,-1356.1265873610878,-173.14883216783798
2025-01-01 09:55:00,5.371605978291932,3.3817997977978838,0.0,0.08952676630486553,0.05636332996329806,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888302048583837,0.05,0.0,0.0,0.20968526916142355,3.1575311953031266,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5381.962405287448,20.000000000000057,1.830794337556775,3057.1130734274825,4.273949965250503,0.6143520833333334,1,7824.723395381597,7824.723395381597,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.577526671486524,51.666666666666686,46.10666666666668,0.0,51.54905288065658,0.0,0.0,0.0,36.577526671486524,51.23813733955568,51.54905288065658,51.08267956900522,12.43753247303448,19.81239916077834,0.0,0.6455438362073482,5.884063263847331,0.0,9.236100170605994,3110.887802450056,-601.876331846962,1518.105326447835,-2605.506853657678,-0.0,-0.0,357.7927552398669,331.566931785801,1.0,0.10003825629647749,0.0,0,1.2945993128900914,65.99961422222222,-23.36050441958014,0.2248518495096414,9.622696156679979,0.003154654243729334,103.55876155630206,1.222504622538647,0.7249112727551998,-615.1763480423297,13.300016195367688,0.17681477491760458,-1367.681345997565,-171.32640098208245
2025-01-01 09:56:00,5.371458171528191,3.3817043240602245,0.0,0.08952430285880318,0.05636173873433707,0.0,0.015583610798124023,0.0,0.4177203189099707,4.8881542418200965,0.05,0.0,0.0,0.20968526916142355,3.1574357215654674,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5382.0077182911045,20.000000000000057,1.8308742794672885,3057.1388125474245,4.273802158486763,0.6143520833333334,1,7824.7944475051945,7824.7944475051945,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.57594421626877,51.666666666666686,46.10666666666668,0.0,51.54569699563353,0.0,0.0,0.0,36.57594421626877,51.2350573299004,51.54569699563353,51.07973749703385,12.43753247303448,19.810669050477614,0.0,0.6542424501776197,5.9222663316548,0.0,9.236100170605994,3111.5194027521925,-610.2022707198219,1508.2982986417915,-2605.144843595872,-0.0,-0.0,357.7927552398669,331.5625545492896,1.0,0.10003309229721276,0.0,0,1.2945324853568319,65.99961422222222,-23.13622718290688,0.2249111865794667,9.621989162331884,0.0031551505943043195,103.39710430287317,1.2225114763402651,0.7249112727551998,-623.4657643067626,13.263493586940697,0.17716256649500092,-1379.268871944771,-169.57164196086197
2025-01-01 09:57:00,5.371319858163117,3.381614982452319,0.0,0.08952199763605195,0.05636024970753865,0.0,0.015583610798124023,0.0,0.4177203189099707,4.888015928455022,0.05,0.0,0.0,0.20968526916142355,3.157346379957562,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0021937362938596492,0.0,On,0.0005671293330490374,0.0,On,0.012822745171215337,0,On,0.013683900612233882,0,On,0.24363898963730574,0.18272924222797926,On,0.0648478259558955,0,On,0.05960823345994318,0,On,0,0,Off,HP On,5382.050121453261,20.000000000000057,1.830949092040453,3057.1628987917393,4.273663845121688,0.6143520833333334,1,7824.8609369116675,7824.8609369116675,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,36.574232700105,51.666666666666686,46.10666666666668,0.0,51.542341296982706,0.0,0.0,0.0,36.574232700105,51.23197745349573,51.542341296982706,51.07679553175225,12.43753247303448,19.809049999060978,0.0,0.6622002423295872,5.960453250128001,0.0,9.236100170605994,3112.013838373424,-617.8213277299927,1498.3980976589942,-2604.806089789053,-0.0,-0.0,357.7927552398669,331.5525506459901,1.0,0.10002825966540602,0.0,0,1.2944699460638847,65.99961422222222,-23.022948530650822,0.2249689289524968,9.622003918956011,0.003155646167287983,103.23586824863887,1.222517867347727,0.7249112727551998,-631.0492082805889,13.227880550596165,0.1775095300635884,-1390.8810745510866,-167.8837265816584
