Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:31:00,6.840738398476567,0.44188932381230145,0.6014702702702702,0.11401230664127612,0.007364822063538358,0.010024504504504504,0.018816585282859656,5.500065542222223,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Lower On,5500.065542222223,1.0,37.49231317003796,51.666666666666686,46.10666666666668,0.0,49.95785727213921,0.0,0.0,5500.065542222223,37.49231317003796,49.957857272139215,49.95785727213922,49.95785727213921,12.43753247303448,17.957461934018387,-0.4314269548705276,-1.1022190077485519,2.021594721875636,1.263779928930078,-1.1,9.236100170605994,7706.5163976406875,2428.342110765091,-3724.531513477114,-281.1437244474029,-4598.583574083913,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18284175366507646,0.0,0.0,3.4224358269194477,263.9984568888889,-62.575509648895036,0.219391262810788,8.285227766667354,0.0027420481894599533,236.84195557256956,1.2294059106314181,0,0,112.13450947635059,0.9061390909439998,-3732.9745472393656,8.443033762251535,0.06038123246396696,-188.36172487462568,-92.78199957277724
2025-01-01 04:32:00,6.840738398476567,0.44188932381230145,0.6014702702702702,0.11401230664127612,0.007364822063538358,0.010024504504504504,0.018816585282859656,5.500065542222223,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Lower On,5500.065542222223,1.0,37.75879125416668,51.666666666666686,46.10666666666668,0.0,50.41783310481924,0.0,0.0,5500.065542222223,37.75879125416668,50.41783310481924,50.41783310481924,50.41783310481924,12.43753247303448,18.18840848377194,-0.20048040511697351,-0.9036466132576322,1.6655241527175102,1.2423426640340898,-1.1,9.236100170605994,7608.719027181603,-2968.6603941404255,-3298.1095464835885,-278.3839693987943,-4690.895784757422,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18427895678873843,0.0,0.0,3.449337425500652,263.9984568888889,-68.06066943446992,0.21635668364368474,8.396507820474582,0.002743680888770216,236.03983472314118,1.2284301391404493,0,0,104.1947759004208,0.9061390909439998,-3307.165789179429,9.05624269584072,0.060106808307485424,-185.80514729477233,-92.57882210402201
2025-01-01 04:33:00,6.840738398476567,0.44188932381230145,0.6014702702702702,0.11401230664127612,0.007364822063538358,0.010024504504504504,0.018816585282859656,5.500065542222223,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Lower On,5500.065542222223,1.0,38.03565753433213,51.666666666666686,46.10666666666668,0.0,50.8777864987193,0.0,0.0,5500.065542222223,38.03565753433213,50.87778649871931,50.87778649871932,50.8777864987193,12.43753247303448,18.410404276805483,0.0,-0.9074453390316934,1.3649231019513406,1.221472947046917,-1.1,9.236100170605994,7513.90328896082,-2825.4471522329795,-2938.1226394941073,-276.01059914970915,-4780.310164672779,-0.0,-0.0,839.6049711072542,0.0,4.0,0.1856547917934741,0.0,0.0,3.475090334328919,263.9984568888889,-73.46202773989667,0.21348902480955156,8.502458385599343,0.0027453093510611567,235.21867470619793,1.2274935988496178,0,0,104.19011434500375,0.9061390909439998,-2947.690530101186,9.567890607079018,0.05983844050131652,-183.32746714109655,-92.68313200861259
2025-01-01 04:34:00,6.840738398476567,0.44188932381230145,0.6014702702702702,0.11401230664127612,0.007364822063538358,0.010024504504504504,0.018816585282859656,5.500065542222223,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Lower On,5500.065542222223,1.0,38.32244000169794,51.666666666666686,46.10666666666668,0.0,51.33771657910167,0.0,0.0,5500.065542222223,38.32244000169794,51.33771657910167,51.33771657910167,51.33771657910167,12.43753247303448,18.62385411440034,0.0,-0.9074451690810357,1.1110745971115685,1.2010033757316854,-1.1,9.236100170605994,7421.703098922417,-2792.4440012370633,-2634.134739209518,-273.92249725918634,-4866.908404075436,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18697250493666975,0.0,0.0,3.499755316918926,263.9984568888889,-79.06397837564252,0.21077675717550198,8.604681666790102,0.0027469333862322727,234.37993637765007,1.2265944124062675,0,0,103.25930795781228,0.9061390909439998,-2644.1245352009064,9.989795991388572,0.0595740438687321,-180.90808706842995,-93.01441019075644
2025-01-01 04:35:00,1.3406728562543442,0.44188932381230145,0.6014702702702702,0.022344547604239068,0.007364822063538358,0.010024504504504504,0.018816585282859656,0.0,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.359201004759505,51.666666666666686,46.10666666666668,0.0,51.79762251097402,0.0,0.0,0.0,38.359201004759505,51.797622510974016,51.79762251097402,51.79762251097402,12.43753247303448,18.829131583975755,0.0,-0.9074112338075717,0.8966331223564896,1.1807984484541802,-1.1,9.236100170605994,7332.509276988103,-2766.612974632605,-2377.346872362392,-271.9164057458586,-4950.767727674272,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18823506655583735,0.0,0.0,3.5233879721112826,263.9984568888889,-84.39847671112047,0.20820946352437006,8.702072447040116,0.0027485528167446663,233.52497714800424,1.2257308507392957,0,0,102.31990378902057,0.9061390909439998,-2387.6836328879403,10.336760525548494,0.05931190968918022,-178.5305163192698,-93.38588942658882
2025-01-01 04:36:00,1.3406728562543442,0.44188932381230145,0.6014702702702702,0.022344547604239068,0.007364822063538358,0.010024504504504504,0.018816585282859656,0.0,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.125666211731264,51.666666666666686,46.10666666666668,0.0,51.794154336176696,0.0,0.0,0.0,38.125666211731264,51.79439247547916,51.7945115451304,51.794154336176696,12.43753247303448,19.02660836103513,0.0,-0.9073769850767941,0.7154092270258036,1.1607589041664064,-1.1,9.236100170605994,7246.304739459866,-2745.2847667583164,-2160.3452208562444,-270.0673568051641,-5031.972004638989,-0.0,-0.0,839.6049711072542,0.0,4.0,0.1894453612792074,0.0,0.0,3.5460422944384504,263.9984568888889,-89.39873727463986,0.20577737084109538,8.79554422584274,0.002750167476752923,232.65507562565907,1.224901208231245,0,0,101.3563844701655,0.9061390909439998,-2170.9661378588166,10.620917002572206,0.0590507717624395,-176.18278578018172,-93.88457102498236
2025-01-01 04:37:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,37.90081685950779,51.666666666666686,46.10666666666668,0.0,51.79070731336215,0.0,0.0,0.0,37.90081685950779,51.7911821047753,51.79141950048189,51.79070731336215,12.43753247303448,19.216640002616753,0.0,-0.9073418571575802,0.562187411522674,1.1407966680823434,-1.1,9.236100170605994,-4365.080802217413,-8113.069979965838,-1976.8825897802362,-268.23257046252485,-5110.605332578273,-0.0,-0.0,839.6049711072542,0.0,4.0,0.1906061081136978,0.0,0.0,3.567769178329644,263.9984568888889,-94.08044074639396,0.2034714734447724,8.886022841475828,0.0027517772115652215,231.77142733904333,1.2241038611810606,0,0,100.40807546067653,0.9061390909439998,-1987.735069025091,10.852479244854713,0.058789488011420976,-173.8544345255284,-94.37813593699644
2025-01-01 04:38:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.172176974302516,51.666666666666686,46.10666666666668,0.0,51.787280657019224,0.0,0.0,0.0,38.172176974302516,51.787990667505134,51.7883456727481,51.787280657019224,12.43753247303448,18.98021466428725,0.0,-1.1036606705171177,0.43257278321748227,1.120849751085873,-1.1,9.236100170605994,-4259.807100844956,-2706.969516434964,-1821.6947087948188,-266.65296758208547,-5012.847729618475,-0.0,-0.0,839.6049711072542,0.0,4.0,0.189161398738666,0.0,0.0,3.540727077575938,263.9984568888889,-86.56434233373567,0.20661432677850894,8.777737368086996,0.0027533818769903324,230.6721469277044,1.2250933602508245,0,0,102.53025073671711,0.9061390909439998,-1832.7347722144766,11.040063419657743,0.05852723967269415,-171.53820628374461,-95.11476129834088
2025-01-01 04:39:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.43269221812629,51.666666666666686,46.10666666666668,0.0,51.78382950308011,0.0,0.0,0.0,38.43269221812629,51.784776380363766,51.78524981900559,51.78382950308011,12.43753247303448,18.753087230681498,0.0,-1.1,0.32286180258963637,1.1008497524287832,-1.1,9.236100170605994,-4160.540265648762,-2889.9823725615515,-1690.3455188561682,-264.91916450793855,-4919.636521906519,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18776788801194966,0.0,0.0,3.5146433142083726,263.9984568888889,-80.50871484949707,0.20968867151895798,8.6741463907957,0.0027549776416372733,229.59697115525702,1.2260454147284414,0,0,101.32060879225234,0.9061390909439998,-1701.536351302764,11.19083244659576,0.05826310834166393,-169.2262342970112,-95.69293021092736
2025-01-01 04:40:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.6829735755686,51.666666666666686,46.10666666666668,0.0,51.78035483232197,0.0,0.0,0.0,38.6829735755686,51.781540156543244,51.78213281865389,51.78035483232197,12.43753247303448,18.534733496082065,0.0,-1.1036939395928116,0.22993344018433773,1.080771584693426,-1.1,9.236100170605994,-4065.821623157256,-2674.5769128880816,-1579.0965929183703,-263.34252465628725,-4830.677016638418,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18642293687832542,0.0,0.0,3.489468490335248,263.9984568888889,-74.74957762609228,0.2126963967842901,8.573636097344432,0.0027565647349611622,228.54467110876502,1.226962050977945,0,0,100.54911770379019,0.9061390909439998,-1590.4075077201553,11.310914801784659,0.05799673469777708,-166.91576884805926,-96.42675580822798
2025-01-01 04:41:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.92354582550793,51.666666666666686,46.10666666666668,0.0,51.77685757027032,0.0,0.0,0.0,38.92354582550793,51.77828285778772,51.778995501546426,51.77685757027032,12.43753247303448,18.324703294029938,-0.06418559485897646,-1.1,0.15115748608751417,1.0605744576059082,-1.1,9.236100170605994,-3975.4641144450306,-2860.9739152188877,-1484.7975229441886,-261.77534335751693,-4745.713136209113,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18512430640195193,0.0,0.0,3.4651606975079523,263.9984568888889,-69.35594934317125,0.2156388677446941,8.477355369010201,0.0027581433739933595,227.5141171592459,1.2278450027997905,0,0,99.67209188886112,0.9061390909439998,-1496.2028918816052,11.405368937416661,0.057727542773949474,-164.60232071285614,-97.17302264466078
2025-01-01 04:42:00,0.732154106254344,0.44188932381230145,0.0,0.012202568437572399,0.007364822063538358,0.0,0.018816585282859656,0.0,0.6633375209714844,0.0,0.05,0.0,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,39.15490487925517,51.666666666666686,46.10666666666668,0.0,51.773338594993795,0.0,0.0,0.0,39.15490487925517,51.77500530165232,51.77583865498159,51.773338594993795,12.43753247303448,18.12257122470264,-0.2663176641862748,-1.1036338380800845,0.08431721932656303,1.0402372048889685,-1.1,9.236100170605994,-3889.1978419539537,-2652.062673054569,-1404.7931460607972,-260.2186056594506,-4664.506182616218,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18386986177411144,0.0,0.0,3.441679976331584,263.9984568888889,-64.29663044499,0.2185175172842361,8.383766136826498,0.0027597137645328927,226.50424936319803,1.2286959159712254,0,0,98.98619207888473,0.9061390909439998,-1416.2716270057479,11.478480944950643,0.05745520885103644,-162.28372273919427,-97.93488292025633
2025-01-01 04:43:00,1.3406728562543442,0.44188932381230145,0.6014702702702702,0.022344547604239068,0.007364822063538358,0.010024504504504504,0.018816585282859656,0.0,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,39.377515743616144,51.666666666666686,46.10666666666668,0.0,51.76979873971463,0.0,0.0,0.0,39.377515743616144,51.77170826393399,51.77266302604367,51.76979873971463,12.43753247303448,17.927938407702655,-0.46095048118625925,-1.1,0.027544347356904947,1.0197451081655415,-1.1,9.236100170605994,7721.290002754403,2547.812579456764,-1336.8484205721895,-258.6621968850043,-4586.834803044538,-0.0,-0.0,839.6049711072542,0.0,4.0,0.18265758755757158,0.0,0.0,3.418988601809238,263.9984568888889,-59.5506755745552,0.2213337889786802,8.294013502601125,0.0027612761018529696,225.51407411409002,1.2295163392085706,0,0,98.19232738942799,0.9061390909439998,-1348.3795061768556,11.531085604666139,0.05717948952360001,-159.95858740903122,-98.70360947597304
2025-01-01 04:44:00,1.3406728562543442,0.44188932381230145,0.6014702702702702,0.022344547604239068,0.007364822063538358,0.010024504504504504,0.018816585282859656,0.0,0.6633375209714844,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4273059904789681,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.00043907767360737215,0.0,On,0.00783343525108082,0,On,0.00783343525108082,0.0,On,0.02287433125555881,0,On,0.5117960422668216,0.3838470317001161,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,39.103897689242345,51.666666666666686,46.10666666666668,0.0,51.76623879560334,0.0,0.0,0.0,39.103897689242345,51.76839248127378,51.769469324109,51.76623879560334,12.43753247303448,18.15977948057149,-0.22910940831742366,-0.9072265021882036,-0.020736149098134773,0.9990897455507342,-1.1,9.236100170605994,7621.290950545467,-2634.031044417974,-1279.0696407450826,-257.09848336532895,-4679.413191604392,-0.0,-0.0,839.6049711072542,0.0,4.0,0.184101124015711,0.0,0.0,3.446008747879651,263.9984568888889,-66.97133922363622,0.21825228910276506,8.404929724587259,0.0027628305713848396,224.6706311615582,1.2285366668834328,0,0,94.55624010545608,0.9061390909439998,-1290.6430347727612,11.573394027678642,0.056900221431871574,-157.62627345088038,-99.47220991444857
2025-01-01 04:45:00,1.3131746754537086,0.42363986113242275,0.6014702702702702,0.021886244590895144,0.007060664352207046,0.010024504504504504,0.018445622944838105,0.0,0.6362103025088703,0.6085187500000001,0.05,0.6014702702702702,0.0,0.0,0.4090565277990894,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0579452783718027,0.043458958778852017,On,0.0,0,Off,0.002710637107090643,0.0,On,0.0004289645602037474,0.0,On,0.0076530106387718575,0,On,0.0076530106387718575,0.0,On,0.020079729699449815,0,On,0.4874634253603166,0.3655975690202374,On,0.07072186907730117,0,On,On,14410.0881378328,18.888888888888914,0.9250000000000003,2503.7349499449792,17.627356040840837,0.6085187500000001,1,16305.304337777778,16305.304337777778,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,7252.044644444444,Off,0.0,0.0,38.78031979639354,51.666666666666686,46.10666666666668,0.0,51.762703628472444,0.46523702181830506,1275.5030535315007,0.0,38.78031979639354,51.76509973861451,51.76629779368555,51.762703628472444,12.43753247303448,18.382562544018437,-0.0063263448704766745,-0.9070939379750461,-0.06185108115904833,0.9782678902940318,-1.1,9.236100170605994,7499.873688103235,-2632.3300868923516,-1229.8742695718347,-255.5216843653185,-4769.0597503965155,-0.0,-0.0,813.8100734900739,0.0,4.0,0.1854825422720782,0.0,0.0,3.471866164130492,263.9984568888889,-72.94714525656457,0.21534122469529834,8.511783836312649,0.002764380462005539,223.3017612487455,1.2275966967100072,0,0,94.32790721687604,0.9061390909439998,-1241.4755391272517,11.601269555416975,0.05661730811003904,-155.28674591294714,-100.23493845237135
