Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:06:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2812100177655644e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2812100177655644e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.854811083299175,-0.08963336114528175,2.994662865941469,7.776572729851814,2.2,9.236100170605994,-1413.278541256946,-362.9473247800328,-2123.8576029467754,-1704.4803314621438,-0.0,-0.0,269.5871893511272,548.415455489097,0.0,0.07853828420122819,0.0,0,0.5727852221889707,0.0,21.61460085407029,0.20767789543789997,8.711075419623475,0.0027459278419702526,111.1417749034456,1.2256249991512,0.3624556363775999,-375.32600053793686,12.378675757904098,0.2933528278780408,-2131.7119702934347,7.854367346659325
2025-01-01 12:07:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2871544182929334e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2871544182929334e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.795223320214358,-0.14922112423009892,2.9999366810178154,7.76211227853657,2.2,9.236100170605994,-1399.6406193978219,-365.42467779380087,-2114.04841094572,-1694.719534222747,-0.0,-0.0,269.5871893511272,548.322578413553,0.0,0.07836891970902239,0.0,0,0.5715500350533508,0.0,25.49172547379797,0.20847553558276316,8.683763184812236,0.0027462272841979533,110.83576737065718,1.225874934988374,0.3624556363775999,-377.8168680554931,12.392190261692168,0.29307906713010323,-2124.2001055623737,10.151694616653515
2025-01-01 12:08:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.292950208807118e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.292950208807118e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.73724066362416,-0.2072037808202971,3.0050648836576643,7.748513073431414,2.2,9.236100170605994,-1386.4702477677106,-367.83600233837,-2104.789902629782,-1685.2431067942139,-0.0,-0.0,269.5871893511272,548.2266950954356,0.0,0.07820394085536574,0.0,0,0.57034683268766,0.0,29.185669675375863,0.20925551865311934,8.656622285493423,0.0027465258410857107,110.53628636140182,1.226118230989347,0.3624556363775999,-380.23896158629145,12.40295924792153,0.2928213776970139,-2117.143363157668,12.35346052788588
2025-01-01 12:09:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.298597389308119e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.298597389308119e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.680803723307232,-0.26364072113722514,3.0100542896971647,7.735732861019763,2.2,9.236100170605994,-1373.6088670531071,-370.18096646658614,-2096.0548993708935,-1676.0396419108756,-0.0,-0.0,269.5871893511272,548.1273522769478,0.0,0.07804319220045171,0.0,0,0.5691744814584735,0.0,32.84358550664092,0.21001837769562712,8.630986527262213,0.0027468235321833796,110.24310120211767,1.2263551287418144,0.3624556363775999,-382.5955003074596,12.414533840873425,0.29257900037243334,-2110.5184352102287,14.463535839335034
2025-01-01 12:10:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.304095959795935e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.304095959795935e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.62585807607531,-0.31858636836914656,3.0149116173996027,7.723731398808296,2.2,9.236100170605994,13251.909464840901,-372.46558050443554,3929.5312394005487,-1667.098666695335,-0.0,-0.0,269.5871893511272,548.0240843785126,0.0,0.07788653149619783,0.0,0,0.568031943940536,0.0,36.041832038924184,0.21076459745394122,8.605465137020499,0.0027471203763355214,109.95600006809973,1.2265858495416955,0.3624556363775999,-384.8896573116356,12.424076807200034,0.2923512091295358,-2104.3032241783676,16.277197891767287
2025-01-01 12:11:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.28878912843796e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.28878912843796e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.779132474349616,-0.1653119700948409,3.019643811718577,7.852447932604102,2.2,9.236100170605994,13216.885552121223,-374.6887547357911,3858.415682253014,-1692.0875964103336,-0.0,-0.0,269.5871893511272,547.9164137496941,0.0,0.07832315368568668,0.0,0,0.5712162602311521,0.0,26.006849034244738,0.20877535835677763,8.677235900733995,0.0027474163917388587,110.47723221452814,1.225941624197402,0.3624556363775999,-387.1247127592118,12.435958023420646,0.2947851067527622,-2171.265755383828,12.124171949692835
2025-01-01 12:12:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.273878590448476e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.273878590448476e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.92794417170256,-0.01650027274189725,3.024262161627827,7.977811246594825,2.2,9.236100170605994,13183.634387174083,-376.856441883186,3788.860792050978,-1716.4904204180953,-0.0,-0.0,269.5871893511272,547.8038502314123,0.0,0.07874589791192281,0.0,0,0.5742993635611582,0.0,17.158508094865937,0.20686501708320787,8.74707515942245,0.0027477139666565887,110.97836871301267,1.2253167953384017,0.3624556363775999,-389.3059985280766,12.44955664489059,0.29713643484580377,-2237.1243879955805,8.427914359409632
2025-01-01 12:13:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.259413882498544e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.259413882498544e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.072568450758624,0.0,3.0287782328377832,8.099929096921043,2.2,9.236100170605994,13151.122353546725,-378.96979964115155,3720.483350422078,-1740.3397199631033,-0.0,-0.0,269.5871893511272,547.6858914092481,0.0,0.07915565726304753,0.0,0,0.5772877672850877,0.0,8.495774012516705,0.20502801891121947,8.814462569783542,0.002748013043837302,111.46067142638096,1.2247101510325094,0.3624556363775999,-391.43897720120145,12.469177560049904,0.2994091365552529,-2301.880190413391,4.806275148319962
2025-01-01 12:14:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.2453454679171045e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2453454679171045e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.213225563647963,0.0,3.0332028767085943,8.218896585171368,2.2,9.236100170605994,13119.476936974594,-381.0416357086965,3653.328642635364,-1763.660345371043,-0.0,-0.0,269.5871893511272,547.5620225298884,0.0,0.07955315647848574,0.0,0,0.5801867569784626,0.0,0.17098284832550803,0.20325973975328068,8.880221487969692,0.00274831356957027,111.92516986100246,1.2241207160735872,0.3624556363775999,-393.5287739678703,12.487138259173769,0.30160673967033946,-2365.5318378952793,1.3032148434941515
2025-01-01 12:15:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.231673346704156e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.231673346704156e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.350108727828154,0.0,3.0375450358102003,8.334806503446524,2.2,9.236100170605994,13088.737879215323,-383.0660528501765,3587.3902555847685,-1786.4737762236925,-0.0,-0.0,269.5871893511272,547.5779896105681,0.0,0.07993903359955293,0.0,0,0.5830009859214047,0.0,-7.754644058296151,0.20155608464292973,8.94377612925592,0.0027486154930180247,112.37277292466862,1.2235476334467141,0.3624556363775999,-395.5796124795885,12.513559629411997,0.30373257018256317,-2428.080653560611,-2.086356541769616
2025-01-01 12:16:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.218347982188637e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.218347982188637e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.483390481650027,0.0,3.0418138093422673,8.447748323769677,2.2,9.236100170605994,13058.882968305732,-385.0604222095135,3522.660288744975,-1808.79901309789,-0.0,-0.0,269.5871893511272,547.6560397007246,0.0,0.08031385944104293,0.0,0,0.5857346171062919,0.0,-15.284318093689478,0.19991337976023169,9.005930726784118,0.00274891876587604,112.80429578131191,1.2229901369856337,0.3624556363775999,-397.59579036540777,12.535368155894291,0.3057897491898326,-2489.529767518476,-5.36720942369803
2025-01-01 12:17:00,1.032377195623359,0.1680017115231215,0.733654054054054,0.01720628659372265,0.002800028525385358,0.012227567567567568,0.04316450318404518,0.007772,0.23918912993931382,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,On,14613.379110146185,19.444444444444457,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.205369374370548e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.205369374370548e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.61322697069642,0.0,3.0460159816157475,8.55780836351202,2.2,9.236100170605994,13029.881125290087,-387.01262612613453,3459.130284483117,-1830.6531644633528,-0.0,-0.0,269.5871893511272,547.7278675287672,0.0,0.0806781508693523,0.0,0,0.5883914200760526,0.0,-22.432009743871987,0.19832829695288362,9.066079566259315,0.00274922334210954,113.22047818680689,1.222447532869186,0.3624556363775999,-399.580511912838,12.567885786703478,0.3077812100863363,-2549.8839203269195,-8.543060877112557
2025-01-01 12:18:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.192687986578827e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.192687986578827e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.739761347869656,0.0,3.050159259313886,8.665069953233235,2.2,9.236100170605994,-1611.6683897692287,-388.94431299653627,-2620.7673094176203,-1852.0519136390265,-0.0,-0.0,269.5871893511272,547.7938146071717,0.0,0.08103238133016274,0.0,0,0.5909748477032917,0.0,-29.20366548132938,0.19679779391916166,9.125017626819306,0.002749529177742751,113.62199901624787,1.2219191849507791,0.3624556363775999,-401.5374170536338,12.593104057097598,0.30970971417698273,-2609.149294328088,-11.618015089532141
2025-01-01 12:19:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2010596839882055e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2010596839882055e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.65633969571747,0.0,3.0542476613596006,8.629631133230374,2.2,9.236100170605994,-1590.4058880591829,-390.8394398632127,-2597.585944990885,-1837.933014797141,-0.0,-0.0,269.5871893511272,547.8542143361062,0.0,0.08079893200401973,0.0,0,0.5892722853732809,0.0,-22.06006261316918,0.19784175911518947,9.086533167495473,0.0027498362306897202,113.22683306323549,1.222267087922797,0.3624556363775999,-403.46840395912005,12.628964095907362,0.3090738748589363,-2589.5197597852307,-8.066185205654053
2025-01-01 12:20:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2090846247001537e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2090846247001537e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.57574424363452,0.0,3.058282270831006,8.595736359002236,2.2,9.236100170605994,-1570.8738235230444,-392.722004300849,-2576.5469318845057,-1824.333324309512,-0.0,-0.0,269.5871893511272,547.9093920140839,0.0,0.08057306817092624,0.0,0,0.5876250445767869,0.0,-16.127688564659906,0.19885691041280734,9.050248673306209,0.002750142128642438,112.8426815259577,1.222603385971704,0.3624556363775999,-405.3739841762615,12.651979875412499,0.3084645123930198,-2570.790194676143,-5.756737208362786
2025-01-01 12:21:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.216911418727856e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.216911418727856e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.497762050317206,0.0,3.062260298515481,8.563285986613648,2.2,9.236100170605994,-1552.2489725807036,-394.5695866678665,-2555.6743459461777,-1811.2128992350777,-0.0,-0.0,269.5871893511272,547.9596648833846,0.0,0.0803542236999112,0.0,0,0.5860289964808798,0.0,-10.623262696753216,0.1998453320493805,9.014634073852175,0.0027504469048996285,112.46874587576723,1.2229289495892333,0.3624556363775999,-407.25284033631925,12.683253668452803,0.3078799874151649,-2552.8998426499998,-2.7745032961780236
2025-01-01 12:22:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2244409927291905e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2244409927291905e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.42222811247435,0.0,3.0661816501817656,8.532229541241795,2.2,9.236100170605994,-1533.8142670375023,-396.4014079618072,-2536.535997156333,-1798.5403621167147,-0.0,-0.0,269.5871893511272,548.0053420146693,0.0,0.08014196323150592,0.0,0,0.5844809659783806,0.0,-4.861094271914908,0.20080857986447156,8.979608733200235,0.0027507505903282764,112.10440732247437,1.2232444513236762,0.3624556363775999,-409.104927933071,12.70351997126374,0.30731952992966055,-2535.8156855629,-0.7203115934331894
2025-01-01 12:23:00,0.290125633123359,0.1680017115231215,0.0,0.00483542721872265,0.002800028525385358,0.0,0.04316450318404518,0.007772,0.23918912993931382,0.0,0.0,0.0,0.0,0,0.1680017115231215,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.0012477098008212258,0.0,On,0.03765674506907922,0,On,0.015186847908485106,0,On,0.18237776817474022,0.13678332613105512,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.2317724200462784e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2317724200462784e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.349013092883954,0.0,3.070044374342245,8.502482367245353,2.2,9.236100170605994,-1516.0379058686558,-398.198616376644,-2517.3609751143745,-1786.2907105624636,-0.0,-0.0,269.5871893511272,548.0467245266865,0.0,0.07993594870125857,0.0,0,0.5829784875415008,0.0,0.6656153426804963,0.20174781643895598,8.946510614987009,0.0027510532139052067,111.74918081711593,1.223550416465547,0.3624556363775999,-410.9293252623917,12.73070888574772,0.3067817400415057,-2519.486408409554,2.1254332951792883
