Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 15:26:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.24487333820061,51.666666666666686,46.10666666666668,0.0,50.26605236090755,0.0,0.0,0.0,20.24487333820061,48.195986852506394,50.26605236090755,47.16095409830582,12.43753247303448,19.52533808962547,0.0,4.4,4.4,9.236100170605994,-787.4167170984567,-476.86721602842283,-1396.7822414139061,-0.0,-0.0,391.1307381598738,1015.0381021169842,0.0,0.07146074749073086,0.0,0,1.8495531214765895,0.0,218.23478615557573,0.21195162553767674,9.218201049200553,0.0029257335444937134,-22.856384101335948,1.2214961743510921,0,0,25.178500801025024
2025-01-01 15:27:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.278872497350147,51.666666666666686,46.10666666666668,0.0,50.263979851502285,0.0,0.0,0.0,20.278872497350147,48.194282133488315,50.263979851502285,47.15943327448133,12.43753247303448,19.475342283533205,-0.024657716466851554,4.398731290711065,4.4,9.236100170605994,-778.6903180793311,-427.02232085977505,-1389.6394909300823,-0.0,-0.0,391.1307381598738,1016.927891330298,0.0,0.07133109761235792,0.0,0,1.8461975123392118,0.0,219.81843469087747,0.21259573501802045,9.195581209703931,0.002925514265211245,-22.754249543960206,1.2217050317781306,0,0,25.16526443130539
2025-01-01 15:28:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.311754990623,51.666666666666686,46.10666666666668,0.0,50.26190431113795,0.0,0.0,0.0,20.311754990623,48.19257455157194,50.26190431113795,47.15790967178894,12.43753247303448,19.426929232010714,-0.07307076798934276,4.4,4.4,9.236100170605994,-770.2710177275071,-476.9204858725991,-1382.7368532310638,-0.0,-0.0,391.1307381598738,1018.7740637490256,0.0,0.07120545037913019,0.0,0,1.8429455000026294,0.0,221.33509734368295,0.21322113229648137,9.173116739029902,0.0029252960031055024,-22.654147939756953,1.2219073496426016,0,0,25.140934963313384
2025-01-01 15:29:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.343566025726172,51.666666666666686,46.10666666666668,0.0,50.25982584079558,0.0,0.0,0.0,20.343566025726172,48.19086420078611,50.25982584079558,47.15638338078137,12.43753247303448,19.380034836031346,-0.11996516396871115,4.398733183600861,4.4,9.236100170605994,-762.1456129944693,-427.1775550333906,-1376.0638791452207,-0.0,-0.0,391.1307381598738,1020.5744854510403,0.0,0.07108364881527558,0.0,0,1.8397930216066085,0.0,222.7875279908777,0.2138284689588453,9.150778184628209,0.0029250787371689225,-22.556001473052234,1.2221033892157689,0,0,25.12922994213256
2025-01-01 15:30:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.374348591359695,51.666666666666686,46.10666666666668,0.0,50.25774453736801,0.0,0.0,0.0,20.374348591359695,48.189151171352904,50.25774453736801,47.15485448834536,12.43753247303448,19.334598143543126,-0.16540185645693128,4.4,3.9,9.236100170605994,-833.5895521988477,-10399.8804998052,-1371.677630518822,-0.0,-0.0,391.1307381598738,619.8588500788778,0.0,0.06866281848682476,0.0,0,1.777136885926917,0.0,146.9573401601005,0.21441837069855785,9.129892907366155,0.0029248624472127836,10.875672790724877,1.222293399157664,0,0,25.106356475981748
2025-01-01 15:31:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.407152106958957,51.666666666666686,46.10666666666668,0.0,50.25566049386057,0.0,0.0,0.0,20.407152106958957,48.18743554987459,50.25566049386057,47.15332307788161,12.43753247303448,19.286289180639688,-0.21371081936036873,3.898734925962268,3.9,9.236100170605994,-823.8684865173379,-610.3199764231226,-1364.771931784862,-0.0,-0.0,391.1307381598738,621.5106942998881,0.0,0.06853163425572224,0.0,0,1.773741564542186,0.0,149.7727071076504,0.215072042499824,9.108033995656257,0.0029249667180482114,10.844295212677332,1.2224952388108015,0,0,30.980784647293348
2025-01-01 15:32:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.4390431253784,51.666666666666686,46.10666666666668,0.0,50.25357352756993,0.0,0.0,0.0,20.4390431253784,48.18571716617713,50.25357352756993,47.15178898548073,12.43753247303448,19.239273161358593,-0.26072683864146384,3.9,3.9,9.236100170605994,-815.8089866237483,-658.7296721388564,-1358.0643747498807,-0.0,-0.0,391.1307381598738,623.1584695502429,0.0,0.06840383839870806,0.0,0,1.7704339413427082,0.0,151.12464996625854,0.21571054715992502,9.086181145987817,0.002925070670884248,10.813298171143249,1.222691738635784,0,0,30.406269568330828
2025-01-01 15:33:00,0.9074639282794956,0.28355015397255134,0.38496801867870983,0.01512439880465826,0.004725835899542522,0.006416133644645164,0.026401543502476553,0.0,0.385599884777019,0.44546250000000004,0.05,0.003143018678709817,0.381825,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.470100050856182,51.666666666666686,46.10666666666668,0.0,50.2514837210167,0.0,0.0,0.0,20.470100050856182,48.18399609709731,50.2514837210167,47.15025228513761,12.43753247303448,19.193438831582267,-0.30656116841779024,3.8984678707859506,3.9,9.236100170605994,5388.269379228121,2607.7295192727165,-1351.538062474187,-0.0,-0.0,391.1307381598738,624.80191586694,0.0,0.06827913765982316,0.0,0,1.7672064262529041,0.0,152.08267011548733,0.21633521952953932,9.065625858766563,0.002925174309925701,10.782657619038272,1.2228833588259018,0,0,30.38597239852654
2025-01-01 15:34:00,0.9074639282794956,0.28355015397255134,0.38496801867870983,0.01512439880465826,0.004725835899542522,0.006416133644645164,0.026401543502476553,0.0,0.385599884777019,0.44546250000000004,0.05,0.003143018678709817,0.381825,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.28086655556493,51.666666666666686,46.10666666666668,0.0,50.24939114963203,0.0,0.0,0.0,20.28086655556493,48.18227241286991,50.24939114963203,47.148713044488844,12.43753247303448,19.460406003571276,-0.03959399642878125,4.061294832352492,3.9,9.236100170605994,5342.886603112946,-588.2123777038496,-1389.7266722695726,-0.0,-0.0,391.1307381598738,626.4407244735655,0.0,0.06900385680495044,0.0,0,1.7859636685730726,0.0,144.8885037956995,0.21277620380914436,9.188438907284091,0.0029252776391019146,10.808136899929833,1.2217675680355518,0,0,28.364801672287886
2025-01-01 15:35:00,0.9074639282794956,0.28355015397255134,0.38496801867870983,0.01512439880465826,0.004725835899542522,0.006416133644645164,0.026401543502476553,0.0,0.385599884777019,0.44546250000000004,0.05,0.003143018678709817,0.381825,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.097632560167085,51.666666666666686,46.10666666666668,0.0,50.247315730603624,0.0,0.0,0.0,20.097632560167085,48.18056466304391,50.247315730603624,47.14718912926406,12.43753247303448,19.718870090516827,0.0,4.059865569838221,3.9,9.236100170605994,5299.435067433727,-559.0222594913753,-1427.1009764937899,-0.0,-0.0,391.1307381598738,628.0745259295293,0.0,0.06970182361706108,0.0,0,1.8040285047433595,0.0,138.81127234069803,0.20939344013070427,9.3068377913938,0.002925381307032973,10.83131468332692,1.2206892513264902,0,0,28.41317299111138
2025-01-01 15:36:00,0.9074639282794956,0.28355015397255134,0.38496801867870983,0.01512439880465826,0.004725835899542522,0.006416133644645164,0.026401543502476553,0.0,0.385599884777019,0.44546250000000004,0.05,0.003143018678709817,0.381825,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.920114235272006,51.666666666666686,46.10666666666668,0.0,50.245256921354816,0.0,0.0,0.0,19.920114235272006,48.1788723424316,50.245256921354816,47.14568005297001,12.43753247303448,19.969233612628507,0.0,4.059863132475409,3.9,9.236100170605994,5257.085907064864,-557.5402667686094,-1463.6789449772732,-0.0,-0.0,391.1307381598738,629.7028828054057,0.0,0.07037453819335018,0.0,0,1.821439760406473,0.0,133.04008045531765,0.20617453597636806,9.421086847589196,0.0029254852890505793,10.85231834311923,1.2196465408854908,0,0,28.374286338203927
2025-01-01 15:37:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.748070680277465,51.666666666666686,46.10666666666668,0.0,50.24321420497525,0.0,0.0,0.0,19.748070680277465,48.1771949697451,50.24321420497525,47.14418535213003,12.43753247303448,20.211838157376597,0.0,4.059865091919229,3.9,9.236100170605994,-980.7340067383846,-3757.107159565745,-1499.4735278260553,-0.0,-0.0,391.1307381598738,631.3252801226206,0.0,0.07102329162567862,0.0,0,1.8382308517113513,0.0,127.60878292779688,0.203108658648486,9.531414694508396,0.0029255895617755915,10.871259794827118,1.2186378402196838,0,0,28.246855873803412
2025-01-01 15:38:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.800766321984543,51.666666666666686,46.10666666666668,0.0,50.241187086339366,0.0,0.0,0.0,19.800766321984543,48.175532083981544,50.241187086339366,47.14270458280264,12.43753247303448,20.1353360128516,0.0,3.8985766806088447,3.9,9.236100170605994,-966.3640655412667,-585.7234593981952,-1488.1490782384683,-0.0,-0.0,391.1307381598738,632.9411145127449,0.0,0.07081904325158754,0.0,0,1.8329444779870117,0.0,130.65427453732778,0.20407940995659812,9.496825915658265,0.0029256941029565404,10.834627365159662,1.2189556394792318,0,0,30.069874630309396
2025-01-01 15:39:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.85165227781083,51.666666666666686,46.10666666666668,0.0,50.239155245918816,0.0,0.0,0.0,19.85165227781083,48.17386476098289,50.239155245918816,47.14121951851492,12.43753247303448,20.061399106453127,0.0,3.9,3.9,9.236100170605994,-953.2787060984872,-639.9138685178377,-1477.23680908801,-0.0,-0.0,391.1307381598738,634.5496818593838,0.0,0.0706213576409023,0.0,0,1.8278279622612097,0.0,132.82736482964904,0.20502278173995286,9.4628740377835,0.0029257982647058946,10.798636018281933,1.2192629377138033,0,0,29.81294468818386
2025-01-01 15:40:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.900838362091562,51.666666666666686,46.10666666666668,0.0,50.23711884736644,0.0,0.0,0.0,19.900838362091562,48.172193153133676,50.23711884736644,47.1397303060173,12.43753247303448,19.9898716588942,0.0,3.8984977675932604,3.9,9.236100170605994,-940.7573447717873,-578.0495194118765,-1466.7105544283127,-0.0,-0.0,391.1307381598738,636.1501632578146,0.0,0.07042984525107389,0.0,0,1.8228712223606853,0.0,134.82247149665167,0.20594028445609944,9.430879121036146,0.0029259020542769638,10.763252055512552,1.2195603669986632,0,0,29.743390399531073
2025-01-01 15:41:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.948404000093298,51.666666666666686,46.10666666666668,0.0,50.23507804440509,0.0,0.0,0.0,19.948404000093298,48.17051740357155,50.23507804440509,47.13823708315479,12.43753247303448,19.920641032771133,0.0,3.9,3.9,9.236100170605994,-928.5802476128199,-634.5361158585972,-1456.5508283791073,-0.0,-0.0,391.1307381598738,637.7416089878403,0.0,0.07024422931428805,0.0,0,1.81806709495742,0.0,136.8398426064136,0.20683292613289916,9.3993850180582,0.0029260054785305457,10.728449610110275,1.2198483815976382,0,0,29.641986599366973
2025-01-01 15:42:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.99441724085707,51.666666666666686,46.10666666666668,0.0,50.233032983575285,0.0,0.0,0.0,19.99441724085707,48.16883764874616,50.233032983575285,47.1367399813316,12.43753247303448,19.85361073783544,0.0,3.898506381931224,3.9,9.236100170605994,-916.8603392519067,-573.6957263714164,-1446.7407751705016,-0.0,-0.0,391.1307381598738,639.3229202068644,0.0,0.07006427421578795,0.0,0,1.8134094818503133,0.0,138.74969775872106,0.20770154469650506,9.369041239270318,0.0029261085440266776,10.694205904934348,1.2201273698644148,0,0,29.56905054063621
2025-01-01 15:43:00,0.46200142827949553,0.28355015397255134,0.003143018678709817,0.007700023804658259,0.004725835899542522,5.2383644645163615e-05,0.026401543502476553,0.0,0.385599884777019,0.0,0.05,0.003143018678709817,0.0,0.0,0.0,0.268966820639218,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.002487049981725146,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.003143018678709817,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.038946997754,51.666666666666686,46.10666666666668,0.0,50.230983805263826,0.0,0.0,0.0,20.038946997754,48.16715401937705,50.230983805263826,47.135239126433675,12.43753247303448,19.78868305086507,0.0,3.9,3.9,9.236100170605994,-905.5183272090087,-630.3554119975768,-1437.263591224796,-0.0,-0.0,391.1307381598738,640.8928280218822,0.0,0.06988973911438046,0.0,0,1.8088921495671972,0.0,140.6145258559136,0.20854702654540172,9.339105348678075,0.00292621125706099,10.660498253044324,1.2203977264313701,0,0,29.46581840546809
