Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:47:00,4.6759627883677215,0.12426443633253077,0.0,0.07793271313946203,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.19598840629029,51.666666666666686,46.10666666666668,0.0,51.28038688540139,0.0,0.0,0.0,21.19598840629029,51.32560293808463,51.34821096442625,51.28038688540139,12.43753247303448,21.22616499073547,0.0,-1.1,2701.474048286012,-2112.6410321395547,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07170144959339515,0.0,0,1.3342514732169368,197.99884266666666,-35.56074647242225,0.1998187274050731,10.145394251182127,0.003061469126284524,90.99073280311308,1.2155205402360822
2025-01-01 04:48:00,4.6759627883677215,0.12426443633253077,0.0,0.07793271313946203,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.1784825471366,51.666666666666686,46.10666666666668,0.0,51.27724359459249,0.0,0.0,0.0,21.1784825471366,51.3226282586897,51.345320590738304,51.27724359459249,12.43753247303448,21.24804348518354,0.0,-1.1,2697.9304780098187,-2116.0580813680463,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07174711319312552,0.0,0,1.3351012011590933,197.99884266666666,-35.687267520124124,0.19959158361312615,10.155970761267564,0.003062099833134572,90.80338841366952,1.2154297452988945
2025-01-01 04:49:00,4.6759627883677215,0.12426443633253077,0.0,0.07793271313946203,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.161338897545825,51.666666666666686,46.10666666666668,0.0,51.27410293221875,0.0,0.0,0.0,21.161338897545825,51.31965603609544,51.34243258803378,51.27410293221875,12.43753247303448,21.26941010728691,0.0,-1.1,2694.365062133986,-2119.3972842052567,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07179169334161604,0.0,0,1.3359307677736738,197.99884266666666,-35.91348055874633,0.19937091343521718,10.166270317342178,0.00306272928841555,90.61714087545637,1.2153410777406233
2025-01-01 04:50:00,4.6759627883677215,0.12426443633253077,0.0,0.07793271313946203,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.14454547898128,51.666666666666686,46.10666666666668,0.0,51.27096484441731,0.0,0.0,0.0,21.14454547898128,51.316686219468764,51.3395469069945,51.27096484441731,12.43753247303448,21.290281815618474,0.0,-1.1,2691.000374956059,-2122.661143623549,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07183522649531883,0.0,0,1.3367408514580499,197.99884266666666,-36.01430831838114,0.19915648618971388,10.176302044720572,0.003063357498444825,90.43196236560799,1.2152544666373064
2025-01-01 04:51:00,4.6759627883677215,0.12426443633253077,0.0,0.07793271313946203,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.128085296652685,51.666666666666686,46.10666666666668,0.0,51.26782927910616,0.0,0.0,0.0,21.128085296652685,51.3137187596577,51.33666349993347,51.26782927910616,12.43753247303448,21.310682693452332,0.0,-1.1,2687.624985076156,-2125.8532876757167,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07187776389046091,0.0,0,1.337532405638014,197.99884266666666,-36.197554146116595,0.19894798597284652,10.186078831467812,0.0030639844693913813,90.24781116573108,1.2151698117244096
2025-01-01 04:52:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.11194748783023,51.666666666666686,46.10666666666668,0.0,51.26469618672976,0.0,0.0,0.0,21.11194748783023,51.310753609895315,51.333782321478104,51.26469618672976,12.43753247303448,21.330628118792816,0.0,-1.1,-1795.4317257441776,-2128.9759932380503,-0.0,-0.0,369.8202627954246,0.0,3.0,0.0719193385317478,0.0,0,1.338306044479349,197.99884266666666,-36.27599530155177,0.19874520498221424,10.19560895179017,0.003064610207194185,90.06466198956673,1.2150870487321836
2025-01-01 04:53:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.20995072002912,51.666666666666686,46.10666666666668,0.0,51.26156551934751,0.0,0.0,0.0,21.20995072002912,51.30779072493921,51.33090332773506,51.26156551934751,12.43753247303448,21.18849661827781,0.0,-1.1,-1769.3286810069771,-2106.762970584901,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07162279350845847,0.0,0,1.3327878068922059,197.99884266666666,-32.38597321750095,0.20052632249474237,10.133040917344825,0.0030652347176570974,90.19425491537328,1.2156733376253974
2025-01-01 04:54:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.304483098653243,51.666666666666686,46.10666666666668,0.0,51.258420311939595,0.0,0.0,0.0,21.304483098653243,51.30481408605052,51.32801097310598,51.258420311939595,12.43753247303448,21.051279919771627,0.0,-1.1,-1744.6470322581185,-2085.4052271441687,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07133587421993368,0.0,0,1.3274486891256967,197.99884266666666,-29.062067909374235,0.20226427279316236,10.072937057882934,0.0030658598251012002,90.31598383821671,1.216239874247101
2025-01-01 04:55:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.39574326687491,51.666666666666686,46.10666666666668,0.0,51.25526108050899,0.0,0.0,0.0,21.39574326687491,51.30182418033447,51.325105730247216,51.25526108050899,12.43753247303448,20.918696439744732,0.0,-1.1,-1720.9960451169106,-2064.8501662633503,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07105805146053416,0.0,0,1.322278843493229,197.99884266666666,-25.966141648984774,0.20396099851569557,10.014446535644343,0.003066485484635166,90.43029400320407,1.2167877677003802
2025-01-01 04:56:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.483908580335157,51.666666666666686,46.10666666666668,0.0,51.25208831152942,0.0,0.0,0.0,21.483908580335157,51.298821467018385,51.32218804476287,51.25208831152942,12.43753247303448,20.790494794990845,0.0,-1.1,-1698.3336166800104,-2045.0507979550287,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07078885329756976,0.0,0,1.317269488067929,197.99884266666666,-23.103081520406406,0.20561821619388293,9.957454557954746,0.0030671116539695304,90.53758076328933,1.2173180079520052
2025-01-01 04:57:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.569145177437363,51.666666666666686,46.10666666666668,0.0,51.248902465109666,0.0,0.0,0.0,21.569145177437363,51.29580638043919,51.31925833810396,51.248902465109666,12.43753247303448,20.666439505620225,0.0,-1.1,-1676.5984069251354,-2025.9634056685818,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07052783585114568,0.0,0,1.3124123629414277,197.99884266666666,-20.45526405197799,0.2072375765328456,9.902554288540326,0.003067738293122112,90.63821635363743,1.217831524233361
2025-01-01 04:58:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.651608260577326,51.666666666666686,46.10666666666668,0.0,51.245703976660955,0.0,0.0,0.0,21.651608260577326,51.2927793316177,51.316317009096075,51.245703976660955,12.43753247303448,20.54631059744633,-0.06480051366481376,-1.1,-1655.7348981700025,-2007.5473978378645,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07027458299965489,0.0,0,1.307699724743537,197.99884266666666,-18.00776312756234,0.2088206562357986,9.84963401931779,0.003068365364280189,90.73254994317452,1.218329186140615
2025-01-01 04:59:00,0.19610722426515703,0.12426443633253077,0.0,0.003268453737752617,0.002071073938875513,0.0,0.009604625213916869,0.0,0.18650259905124014,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.01518526091006156,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.73144296065895,51.666666666666686,46.10666666666668,0.0,51.242493258522686,0.0,0.0,0.0,21.73144296065895,51.28974070979336,51.313364435428696,51.242493258522686,12.43753247303448,20.429902375844183,-0.18120873526696002,-1.1,-1635.6914167157754,-1989.7650404767257,-0.0,-0.0,369.8202627954246,0.0,3.0,0.07002870429406136,0.0,0,1.3031243078303332,197.99884266666666,-15.746639034473937,0.21036896145583212,9.79789588406577,0.003068992831663484,90.82090936406655,1.2188118082215353
2025-01-01 05:00:00,0.19831571265376852,0.12426443633253077,0.0,0.0033052618775628088,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,0.0,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Off,0.0,0.0,21.808785089651312,51.666666666666686,46.10666666666668,0.0,51.239270701459546,0.0,0.0,0.0,21.808785089651312,51.28669088383771,51.31040097502679,51.239270701459546,12.43753247303448,20.317022358710286,-0.29408875240085663,-1.1,-1616.109671236428,-1972.5812233429338,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06978983315269986,0.0,0,1.2986792906922147,197.99884266666666,-13.659041463772837,0.2118839305136054,9.74794251101157,0.0030696206613976757,90.90360259782221,1.2192801539603284
2025-01-01 05:01:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.883753948683804,51.666666666666686,46.10666666666668,0.0,51.236036676046794,0.0,0.0,0.0,21.883753948683804,51.28363020356221,51.30742696731993,51.236036676046794,12.43753247303448,20.207501489979485,-0.40360962113165755,-1.1,2882.2878537233228,-1955.964942823814,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06955764894334965,0.0,0,1.2943587068666433,197.99884266666666,-11.733361125705528,0.2133667889338427,9.69900150936365,0.0030702488213969446,90.98089680689849,1.2197348929106657
2025-01-01 05:02:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.842643210690767,51.666666666666686,46.10666666666668,0.0,51.23279153512448,0.0,0.0,0.0,21.842643210690767,51.28055900203544,51.30444273549092,51.23279153512448,12.43753247303448,20.26280200882941,-0.34830910228173195,-1.1,2871.5321852543575,-1964.3481026733318,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06967493810010729,0.0,0,1.2965412740404412,197.99884266666666,-14.105869745153022,0.21268177464792534,9.724786423746023,0.0030708772811244987,90.72959208243206,1.2195045431244202
2025-01-01 05:03:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.80314880917699,51.666666666666686,46.10666666666668,0.0,51.229552531911835,0.0,0.0,0.0,21.80314880917699,51.27749357005632,51.301464089128565,51.229552531911835,12.43753247303448,20.31581312580933,-0.2952979853018114,-1.1,2861.7154155664043,-1972.3974587932894,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06978727185138255,0.0,0,1.2986316288935291,197.99884266666666,-15.873283313148733,0.21202914233468856,9.74932674636283,0.003071504123319918,90.48285797044394,1.2192837932121872
2025-01-01 05:04:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.765163745679875,51.666666666666686,46.10666666666668,0.0,51.22631942611191,0.0,0.0,0.0,21.765163745679875,51.27443368078557,51.29849080812241,51.22631942611191,12.43753247303448,20.366686550213405,-0.24442456089773756,-1.1,2852.333150568368,-1980.1344099020816,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06989498422445069,0.0,0,1.300635987149392,197.99884266666666,-17.518597202392797,0.21140659096318937,9.772704725747513,0.003072129374033049,90.24040410864494,1.2190720026886452
2025-01-01 05:05:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.72860052346408,51.666666666666686,46.10666666666668,0.0,51.22309199333322,0.0,0.0,0.0,21.72860052346408,51.27137912240025,51.29552268693377,51.22309199333322,12.43753247303448,20.41554631447787,-0.19556479663327409,-1.1,2843.3499018606963,-1987.576347456544,-0.0,-0.0,370.1305935702784,0.0,3.0,0.06999834907419614,0.0,0,1.302559444817735,197.99884266666666,-19.05990835560175,0.2108122213550187,9.795680256829591,0.0030727530576863658,90.00199472136883,1.2188686472749761
2025-01-01 05:06:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.693377983106735,51.666666666666686,46.10666666666668,0.0,51.21987002219109,0.0,0.0,0.0,21.693377983106735,51.26832969535685,51.29255953193973,51.21987002219109,12.43753247303448,20.462507464341485,-0.14860364676965787,-1.1,2834.759322756403,-1994.7394636197046,-0.0,-0.0,370.1305935702784,0.0,3.0,0.07009761992490139,0.0,0,1.3044067195876607,197.99884266666666,-20.487371296735105,0.2102442848516257,9.817626062761992,0.0030733751973874334,89.76741129314108,1.218673241048128
2025-01-01 05:07:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.659420156599747,51.666666666666686,46.10666666666668,0.0,51.21665331336555,0.0,0.0,0.0,21.659420156599747,51.26528521150189,51.289601160570065,51.21665331336555,12.43753247303448,20.507677685197145,-0.10343342591399818,-1.1,2826.5344778094614,-2001.6389789119428,-0.0,-0.0,370.1305935702784,0.0,3.0,0.07019303357034566,0.0,0,1.3061822178198574,197.99884266666666,-21.81270095143843,0.2097011580085357,9.83860047316621,0.0030739958150241714,89.53644933910071,1.2184853295648241
2025-01-01 05:08:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.626656397282034,51.666666666666686,46.10666666666668,0.0,51.21344167882967,0.0,0.0,0.0,21.626656397282034,51.262245493343386,51.28664740060025,51.21344167882967,12.43753247303448,20.551157116701436,-0.05995399440970672,-1.1,2818.653886983523,-2008.289096351432,-0.0,-0.0,370.1305935702784,0.0,3.0,0.07028480982115069,0.0,0,1.3078900298451002,197.99884266666666,-23.043174337887393,0.2091813414298244,9.858657726584298,0.003074614931341775,89.30891881281921,1.218304490523903
2025-01-01 05:09:00,4.678171276756333,0.12426443633253077,0.0,0.07796952127927222,0.002071073938875513,0.0,0.009914955988770669,0.0,0.18840075666499784,4.479855564102564,0.0,0.0,0.12426443633253077,0.0,1,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003025725054824562,0.0,On,0.006889230933946108,0,On,0.005631423031137519,0,On,0.13000776037625095,0.09750582028218818,On,0.017083418523819255,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,21.59502086871773,51.666666666666686,46.10666666666668,0.0,51.21023494105851,0.0,0.0,0.0,21.59502086871773,51.259210373304015,51.28369808942677,51.21023494105851,12.43753247303448,20.593039078224795,-0.018072032886347955,-1.1,2811.097554823751,-2014.7030964332107,-0.0,-0.0,370.1305935702784,0.0,3.0,0.07037315316190262,0.0,0,1.3095339608006888,197.99884266666666,-24.18550641588031,0.20868344717498086,9.877848362936394,0.0030752325660225307,89.08464268733006,1.2181303306590574
