Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 12:00:00,3.489320702308574,0.14347152724718334,0.0,3.4893207023085737,0.14347152724718337,0.0,0.027512168984056094,1.2832802432592594,0.5359145832276515,1.642613706837607,0.0,0.0,0.14347152724718334,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.28798642647676526,0.0,0.0019395673428362575,0.0,0.02557260164121983,0.0,0.02626226526785201,0.0,0.1496708558068227,0.112253141855117,0.03037052182012312,0.0,0.0,0.0,1642.613706837607,21.111111111111143,0.36666666666666664,0.0,1.6038316555555556,0.038782051282051276,0.36666666666666664,1603.8316555555555,4374.086333333334,1283.2802432592594,0.36666666666666664,19.951430903180768,51.66666666666668,46.10666666666668,0.0,50.96094411580911,0.48931993699259313,1309.5263157549266,1283.2802432592594,19.951430903180768,49.10895018745615,50.96106995699032,48.18282738209847,12.43753247303448,20.830613428172235,-0.04943299844921268,3.05,738.3477422020526,-1513.745427055885,0.0,0.0,507.87668567961276,615.7564159043931,0.9990000000000001,0.06547993669974488,0.0,0.0,1.2184788801792124,65.933614608,101.60277674071807,0.2156576254696216,10.148924424266252,0.0032249397457497645,53.416774518765685,1.2170374936609543
2025-01-01 13:00:00,1.5253478125794981,0.14347152724718334,0.0,1.5253478125794981,0.14347152724718337,0.0,0.027325694087471528,0.0,0.8260437838766421,0.6719783346153847,0.0,0.0,0.14347152724718334,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.5759728529535305,0.0,0.0021723154239766088,0.0,0.02515337866349492,0.0,0.028405039440077294,0.0,0.1496708558068227,0.112253141855117,0.03037052182012312,0.0,0.0,0.0,671.9783346153847,21.111111111111143,0.15,0.0,0.65611295,0.01586538461538461,0.15,656.1129500000001,4374.086333333334,0.0,0.0,20.973034858045192,51.66666666666668,46.10666666666668,0.0,51.427622235288325,0.04817229911796422,131.10975378375548,0.0,20.973034858045192,50.48339875919817,51.427622235288325,50.011287021153095,12.43753247303448,20.720807477397276,-0.06726086768914048,4.45,193.58227052262677,-1309.1486830824297,0.0,0.0,717.1832120185244,629.9611363518139,0.9990000000000001,0.062151133258577976,0.0,0.0,1.156535071223979,65.933614608,113.56940697114747,0.21865678171191935,10.123205023530236,0.003249538119968599,63.02958881669386,1.2169019467233788
2025-01-01 14:00:00,2.798137809838839,0.13978469685395117,0.0,2.798137809838839,0.13978469685395117,0.0,0.022914822542511225,0.758301961925926,0.6729643561396326,1.3439566692307694,0.0,0.0,0.13978469685395117,0.0,1.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.43197963971514786,0.0,0.002327480811403509,0.0,0.020587341731107715,0.0,0.02423459879909338,0.0,0.14475508194917977,0.1085663114618848,0.03037052182012312,0.0,0.0,0.0,1343.9566692307694,21.111111111111143,0.3,0.0,1.3122259,0.03173076923076922,0.3,1312.2259000000001,4374.086333333334,758.301961925926,0.21666666666666667,20.84423098252112,51.66666666666668,46.10666666666668,0.0,51.32448866381885,0.19540491047931097,523.7406942094093,758.301961925926,20.84423098252112,50.35945243315122,51.325747281034566,49.87567570060169,12.43753247303448,20.805156036757513,-0.056141234424516046,4.7,770.0813857814944,-1268.1704306191211,0.0,0.0,583.8717129613367,586.7086347049134,0.7492500000000001,0.06098385255558672,0.0,0.0,1.1348138088721613,49.450210956,110.42343420850956,0.21894104282120544,10.181383081074364,0.0032722853665609845,11.000421742926173,1.2159253670959222
2025-01-01 15:00:00,1.6358177918831582,0.12798091078396726,0.0,1.635817791883158,0.12798091078396726,0.0,0.009604625213916869,0.0,0.2075922380367625,1.4186209286324787,0.0,0.0,0.12798091078396726,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0027153942799707604,0.0,0.006889230933946108,0.0,0.005631423031137519,0.0,0.13000776037625095,0.09750582028218818,0.03131960062700197,0.0,0.0,0.0,1418.6209286324786,21.111111111111143,0.31666666666666665,0.0,1.385127338888889,0.033493589743589736,0.31666666666666665,1385.127338888889,4374.086333333334,0.0,0.0,21.763093729815242,51.66666666666668,46.10666666666668,0.0,51.67081195645116,0.0,0.0,0.0,21.763093729815242,51.68045269616929,51.685273066028365,51.67081195645116,12.43753247303448,20.77678131847917,-0.05791975502576836,4.15,359.64649354020924,-1326.176573324217,0.0,0.0,176.7767193973399,432.4973974634191,0.0,0.06166938629277382,0.0,0.0,1.1475705160791807,0.0,90.42541883460802,0.2179276785714638,10.145954605590935,0.0032514382773241135,-71.3586850163962,1.2160578915382794
2025-01-01 16:00:00,1.8453590205221848,0.14036042265502133,0.0,1.8453590205221848,0.14036042265502133,0.0,0.023487432106786506,0.0,0.2539221409795008,1.5679494474358975,0.0,0.0,0.14036042265502133,0.0,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.003413638523391813,0.0,0.020073793583394693,0.0,0.02406636446325751,0.0,0.14354059664317387,0.10765544748238036,0.04270854630954814,0.0,0.0,0.0,1567.9494474358976,21.111111111111143,0.35,0.0,1.5309302166666667,0.03701923076923076,0.35,1530.9302166666669,4374.086333333334,0.0,0.0,21.617628535493772,51.66666666666668,46.10666666666668,0.0,51.47751464736902,0.0,0.0,0.0,21.617628535493772,51.4978043029862,51.5079491307948,51.47751464736902,12.43753247303448,20.800377595861434,-0.05441841106076352,3.05,366.42329435830567,-1500.5007275644575,0.0,0.0,257.619992315717,150.94400438322225,0.49950000000000006,0.06485458304689824,0.0,0.0,1.2068420299157405,32.966807304,41.35458217114883,0.21567093844739654,10.12444128962203,0.003222273224937784,-102.75783022562963,1.2159816703263515
2025-01-01 17:00:00,2.170410340360661,0.16116051152932853,0.0,2.170410340360661,0.16116051152932853,0.0,0.05122773385685624,0.0,0.32724038086277907,1.7919422256410258,0.0,0.0,0.16116051152932853,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.0043446308479532176,0.0,0.04688310300890303,0.0,0.05826220683157999,0.0,0.16730980906071796,0.12548235679553843,0.05409749199209431,0.0,0.0,0.0,1791.9422256410257,21.111111111111143,0.4,0.0,1.7496345333333332,0.0423076923076923,0.4,1749.6345333333336,4374.086333333334,0.0,0.0,20.639529403646442,51.66666666666668,46.10666666666668,0.0,51.103149046253954,0.14599839120719652,392.80552065705706,0.0,20.639529403646442,50.10481803367111,51.12504995259199,49.58375162104165,12.43753247303448,20.79949678344251,-0.04975190973068777,1.95,530.8361922179604,-1664.727547433062,0.0,0.0,395.1254540639575,10.572011545880866,1.2495000000000003,0.06772630658042973,0.0,0.0,1.2602802989746564,82.46651797066667,8.496059946038988,0.2120301514735193,10.06150015534205,0.003168955378027051,-104.95994077275775,1.215452513784986
2025-01-01 18:00:00,3.3767378159234607,0.18333672598721798,0.0,3.3767378159234607,0.18333672598721798,0.0,0.09125535531270589,0.6999710417777778,0.4202478961834039,2.165263522649573,0.0,0.0,0.18333672598721798,0.0,1.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.004965292397660819,0.0,0.08629006291504508,0.0,0.1131597269464426,0.0,0.19489597529713773,0.1461719814728533,0.06263920125400393,0.0,0.0,0.0,2165.2635226495727,21.111111111111143,0.48333333333333334,0.0,2.114141727777778,0.05112179487179487,0.48333333333333334,2114.1417277777778,4374.086333333334,699.9710417777777,0.2,19.642576237693554,51.66666666666668,46.10666666666668,0.0,50.81884313492923,0.2507537462442062,677.5458780755725,699.9710417777777,19.642576237693554,48.58850852737066,50.81902166435672,47.473162694163875,12.43753247303448,20.7634280553117,-0.07101736470182753,1.15,1005.8837403336336,-1723.7330826012549,0.0,0.0,567.286560029973,0.0,2.0010000000000003,0.06720487156782919,0.0,0.0,1.2505772115518146,132.0652280586667,-2.933259744657115,0.2106243707680226,10.011874921704441,0.0031423523046737512,-56.07209551818869,1.2150102052564198
2025-01-01 19:00:00,4.4463233956395385,0.19373474241541544,0.0,4.4463233956395385,0.19373474241541544,0.0,0.12063181254315382,1.108287482814815,0.529490761820031,2.687913338461539,0.0,0.0,0.19373474241541544,0.0,1.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005275623172514621,0.0,0.1153561893706392,0.0,0.19904778261001793,0.0,0.21074211690883382,0.1580565876816253,0.07212998932279241,0.0,0.0,0.0,2687.913338461539,21.111111111111143,0.6,0.0,2.6244518,0.06346153846153844,0.6,2624.4518000000003,4374.086333333334,1108.287482814815,0.31666666666666665,20.95526928091092,51.66666666666668,46.10666666666668,0.0,51.48600352179713,0.22566433053231333,612.9511924564121,1108.287482814815,20.95526928091092,50.4975502650727,51.48746549837282,50.001861660134786,12.43753247303448,20.804003048198677,-0.051180291307258825,-0.25000000000000006,1484.1643665549138,-1920.5857536742385,0.0,0.0,728.2726722194407,0.0,2.5005,0.06933207437415898,0.0,0.0,1.2901611180735342,165.03203536266668,-11.435890451826804,0.20834957624375958,10.00117381959716,0.003116147499901884,-45.37733253211017,1.2148615490097967
2025-01-01 20:00:00,4.777328424915666,0.20036510831159257,0.0,4.777328424915666,0.20036510831159254,0.0,0.12945091947022896,1.1666184029629632,0.6440172452175162,2.8372418572649574,0.0,0.0,0.20036510831159257,0.0,1.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.005430788559941521,0.0,0.12402013091028745,0.0,0.2999883841115395,0.0,0.22057366462411968,0.16543024846808974,0.07687538335718665,0.0,0.0,0.0,2837.241857264957,21.111111111111143,0.6333333333333333,0.0,2.770254677777778,0.06698717948717947,0.6333333333333333,2770.254677777778,4374.086333333334,1166.618402962963,0.3333333333333333,20.934470572080198,51.66666666666668,46.10666666666668,0.0,51.49322113488628,0.43716329184340796,1181.908166599234,1166.618402962963,20.934470572080198,50.54204364787805,51.49434600011188,50.06533003914834,12.43753247303448,20.841979251859655,-0.044401484788355816,-0.55,1729.0874851367555,-1967.802384530002,0.0,0.0,879.1514674735369,0.0,3.0,0.06989624346302804,0.0,0.0,1.3006594196034986,197.99884266666666,-19.503455071736393,0.207324345376689,10.009211996203145,0.0031080368519873867,2.615609136394379,1.2147104937211626
2025-01-01 21:00:00,4.046440702637751,0.18097078907907174,0.0,4.04644070263775,0.18097078907907174,0.0,0.09000539857695711,0.5249782813333334,0.594215165462503,2.8372418572649574,0.0,0.0,0.18097078907907174,0.0,1.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.00504287509137427,0.0,0.08496252348558284,0.0,0.2713000026321597,0.0,0.19570563216780837,0.14677922412585623,0.08162077739158088,0.0,0.0,0.0,2837.241857264957,21.111111111111143,0.6333333333333333,0.0,2.770254677777778,0.06698717948717947,0.6333333333333333,2770.254677777778,4374.086333333334,524.9782813333334,0.15,21.082182399909968,51.66666666666668,46.10666666666668,0.0,51.56453040677573,0.2145350042381439,584.1454542748945,524.9782813333334,21.082182399909968,50.752359102736484,51.56465788674648,50.346145970746115,12.43753247303448,20.83563746039479,-0.04867001309005652,-0.3,1647.2841555316986,-1951.7760799331697,0.0,0.0,786.8992350627993,0.0,3.0,0.0702539688363694,0.0,0.0,1.3073161275096072,197.99884266666666,-25.08085686288833,0.2078867529952514,10.014308753822203,0.003115240094593393,23.459750044826567,1.2147315432027872
2025-01-01 22:00:00,4.172480286323375,0.14183515481231418,0.0,4.172480286323375,0.1418351548123142,0.0,0.029648231078466234,0.5249782813333334,0.33262636023636144,3.285227413675214,0.0,0.0,0.14183515481231418,0.0,1.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.0043446308479532176,0.0,0.025303600230513017,0.0,0.07233190997069558,0.0,0.14550690618623105,0.10913017963967325,0.07118091051591356,0.0,0.0,0.0,3285.227413675214,21.111111111111143,0.7333333333333333,0.0,3.2076633111111112,0.07756410256410255,0.7333333333333333,3207.663311111111,4374.086333333334,524.9782813333334,0.15,21.191978963864283,51.66666666666668,46.10666666666668,0.0,51.50305803600576,0.15492210571951906,418.9925553675275,524.9782813333334,21.191978963864283,50.83815513124924,51.50604378113111,50.502717933745636,12.43753247303448,20.772471850612575,-0.06786358577665279,-1.95,1499.584270383966,-2240.388675971225,0.0,0.0,478.9070400325446,0.0,3.0,0.07438849260557909,0.0,0.0,1.3842531275479801,197.99884266666666,-24.16150735256713,0.20928261195835376,9.995641670463538,0.0031239493011196093,10.324807727090002,1.2149863729184327
2025-01-01 23:00:00,4.131039866284253,0.12798091078396726,0.0,4.131039866284253,0.12798091078396726,0.0,0.010535617538478271,0.0,0.23796275985688567,3.882541488888889,0.0,0.0,0.12798091078396726,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003646386604532164,0.0,0.006889230933946108,0.0,0.005631423031137519,0.0,0.13000776037625095,0.09750582028218818,0.06169012244712509,0.0,0.0,0.0,3882.541488888889,21.111111111111143,0.8666666666666667,0.0,3.7908748222222224,0.09166666666666665,0.8666666666666667,3790.8748222222225,4374.086333333334,0.0,0.0,21.541834681503353,51.66666666666668,46.10666666666668,0.0,51.57395962033528,0.0,0.0,0.0,21.541834681503353,51.585851843987555,51.59179795581369,51.57395962033528,12.43753247303448,20.99629971619653,-0.01371794503309971,-3.05,1791.0042062364037,-2437.9205945517137,0.0,0.0,375.70655438856795,0.0,3.0,0.0763721140752839,0.0,0.0,1.4211652106825197,197.99884266666666,-29.32324248933968,0.20641849473985224,10.095950669056743,0.0031242586042811347,0.2502983005925795,1.214060880294522
