Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.8243970724004082,0.25452400048713203,0.0,1.8243970724004082,0.25452400048713203,0.0,0.030714456951721016,1.3750163855555557,0.3686662298931316,0.0,0.05,0.0,0.0,0.23994066715379872,0.0,0.01458333333333334,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001711277412280702,0.0,0.029003179539440316,0.0,0.048745340354733185,0.0,0.2782963756823099,0.20872228176173235,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,1375.0163855555556,0.25,37.06975761390028,51.66666666666668,46.10666666666668,0.0,51.30936890724514,0.5859667101342247,1584.7648310924753,1375.0163855555556,37.06975761390028,49.68565211811702,51.30936890724514,48.873793723552964,12.43753247303448,17.876377042958786,-0.030176141429174425,0.85,-78.24605444694471,-642.5529637319147,0.0,0.0,472.2664006510909,465.89926850794313,1.3995000000000002,0.02871820348554886,0.0,0.0,0.7325492828562159,92.36646010400001,92.04050863387914,0.3049117515425264,9.459183214639786,0.0037940412866952094,32.8803602325469,1.2301635309815626
2025-01-01 11:00:00,2.5294197593761103,0.24410321108933633,0.0,2.5294197593761103,0.2441032110893363,0.0,0.023333926174288887,2.108358457851852,0.34772737534996956,0.0,0.05,0.0,0.0,0.229519877756003,0.0,0.01458333333333334,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001711277412280702,0.0,0.021622648762008187,0.0,0.04170087167529878,0.0,0.26440198981858226,0.19830149236393663,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,2108.358457851852,0.38333333333333336,37.239663294950034,51.66666666666668,46.10666666666668,0.0,51.02844962331964,0.770563138530495,2058.835844781188,2108.358457851852,37.239663294950034,49.66541153817189,51.029923857155694,48.982418261761964,12.43753247303448,17.710901914231105,-0.12243141910226457,1.95,-45.30989039965774,-558.4829257922394,0.0,0.0,418.48677684495766,486.1273349620195,0.9990000000000001,0.0271530123356902,0.0,0.0,0.692624095511582,65.933614608,94.68625854762392,0.3087195533915351,9.390763291510712,0.003803592281807733,8.495568290801522,1.2302784964021045
2025-01-01 12:00:00,2.4505558228217956,0.24826932770838858,0.0,2.450555822821795,0.24826932770838855,0.0,0.0243277957469796,2.016690698814815,0.3595373282600007,0.0,0.05,0.0,0.0,0.23368599437505522,0.0,0.01458333333333334,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0017825806377923979,0.0,0.022545215109187205,0.0,0.0479560024265936,0.0,0.2678755862845142,0.20090668971338557,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,2016.690698814815,0.36666666666666664,38.02725450341136,51.66666666666668,46.10666666666668,0.0,51.35440144577361,0.4949906965552691,1337.7137394518788,2016.690698814815,38.02725450341136,50.35751543337043,51.35484395771,49.858629915232456,12.43753247303448,17.738292051504352,-0.0950412818290187,3.05,6.3762602325876925,-511.0730422313562,0.0,0.0,437.68040880439764,414.9613416493741,1.0995,0.02676868869304107,0.0,0.0,0.6828206964602112,72.56657583733333,79.76889365954625,0.30820020019100525,9.401430854008536,0.0038056730506116237,2.876725090864637,1.2295437678230108
2025-01-01 13:00:00,0.8844721925019684,0.271716103853429,0.0,0.8844721925019683,0.271716103853429,0.0,0.037832426862562385,0.36667103614814817,0.4299687294912578,0.0,0.05,0.0,0.0,0.25713277052009564,0.0,0.01458333333333334,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.001996490314327486,0.0,0.0358359365482349,0.0,0.08712503546446353,0.0,0.29913795447790137,0.22435346585842597,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,366.6710361481482,0.06666666666666667,37.21275407173619,51.66666666666668,46.10666666666668,0.0,51.416425643069154,0.3246192929162946,880.6807320832078,366.6710361481482,37.21275407173619,49.904235651080825,51.41648090754306,49.14808539061276,12.43753247303448,17.95577431049798,-0.0009588700528367392,4.45,184.58203613942342,-446.0212224076338,0.0,0.0,578.9267275990337,277.8098090568388,2.0010000000000003,0.02550784166375033,0.0,0.0,0.6506587756226804,132.0652280586667,51.67653094802346,0.30496541412179456,9.51205470499981,0.0038195333688031377,47.614399646689655,1.2280380741373271
2025-01-01 14:00:00,1.7170328229300922,0.271716103853429,0.0,1.717032822930092,0.271716103853429,0.0,0.03823450509872988,1.1916808674814816,0.4371174503498805,0.0,0.05,0.0,0.0,0.25713277052009564,0.0,0.01458333333333334,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0021390967653508773,0.0,0.036095408333379,0.0,0.09427375632308618,0.0,0.29913795447790137,0.22435346585842597,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,1191.6808674814815,0.21666666666666667,37.1711173126853,51.66666666666668,46.10666666666668,0.0,51.50608371705329,0.39645978098399687,1078.4597513928743,1191.6808674814815,37.1711173126853,50.010424837726674,51.506988091312586,49.26169102380407,12.43753247303448,18.122528390093116,0.0,4.7,180.12477893119316,-433.57364093007413,0.0,0.0,586.4775266938238,142.04242015222547,2.0010000000000003,0.025012134149542856,0.0,0.0,0.6380141760319765,132.0652280586667,27.220893167443364,0.30369889873832073,9.61297166498733,0.003845888573970899,36.87052715016495,1.2266987830034415
2025-01-01 15:00:00,2.467513636362685,0.2757629216602533,0.0,2.467513636362685,0.2757629216602533,0.0,0.041041588085982614,1.925022939777778,0.45144910849892456,0.0,0.05,0.0,0.0,0.26117958832691995,0.0,0.01458333333333334,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002495612892909357,0.0,0.03854597519307326,0.0,0.1032096573963645,0.0,0.3055743244000693,0.22918074330005195,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,1925.0229397777778,0.35,37.268355916369295,51.66666666666668,46.10666666666668,0.0,51.47061832281453,0.5218771636785429,1418.7593911363988,1925.0229397777778,37.268355916369295,50.04095803493704,51.47208540873002,49.32466080508281,12.43753247303448,18.082914299477302,0.0,4.15,162.3236755239776,-456.13178523634997,0.0,0.0,603.165721935569,63.76154872959808,2.0010000000000003,0.02531888227966596,0.0,0.0,0.645838764462525,132.0652280586667,15.289738824758624,0.3057155437182997,9.612859669706143,0.003861888671942406,29.736521054994792,1.2268538279697248
2025-01-01 16:00:00,0.5870090693447199,0.2884484665109996,0.0,0.5870090693447199,0.2884484665109996,0.0,0.048689055314478535,0.0,0.48832001403024117,0.0,0.05,0.0,0.0,0.27386513317766625,0.0,0.01458333333333334,1.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0031373419225146203,0.0,0.04555171339196391,0.0,0.12316650312668605,0.0,0.3193665456618578,0.23952490924639327,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,39.17359907192021,51.66666666666668,46.10666666666668,0.0,51.78161208051317,0.0,0.0,0.0,39.17359907192021,51.67353821372112,51.78161208051317,51.61950128032511,12.43753247303448,18.00908247937372,0.0,3.05,135.7833564644271,-522.0719991971781,0.0,0.0,646.7186392070564,27.943240583519955,2.0010000000000003,0.026757977825936814,0.0,0.0,0.6825474816673728,132.0652280586667,11.136716454548843,0.3082771117020136,9.595501562546973,0.0038762868591614217,-0.7617374201069976,1.2271543291105516
2025-01-01 17:00:00,0.6324844706727736,0.2993092736470987,0.0,0.6324844706727736,0.2993092736470987,0.0,0.05957760304619068,0.0,0.5229068676265828,0.0,0.05,0.0,0.0,0.28472594031376536,0.0,0.01458333333333334,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.003992980628654972,0.0,0.055584622417535715,0.0,0.14327228054156224,0.0,0.3296851704577144,0.24726387784328574,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1458.8897585070454,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,38.42430643601766,51.66666666666668,46.10666666666668,0.0,51.47294295355808,0.0745255489463251,203.07461586859847,0.0,38.42430643601766,50.844107600789265,51.47294295355808,50.52968992440487,12.43753247303448,17.834559415026998,-0.014088919439242235,1.95,114.34449861917746,-579.2893681931678,0.0,0.0,684.8387755700668,3.202147485731274,1.9005000000000003,0.02797229266954659,0.0,0.0,0.7135224508466121,125.43226682933336,8.795091242278396,0.3104190865971072,9.496933394889927,0.003862318498649451,-28.679132408852357,1.2273232647306584
2025-01-01 18:00:00,0.888310134022124,0.4376413188747993,0.0,0.888310134022124,0.4376413188747993,0.0,0.06888357895013557,0.0,0.55602489612515,0.2134016589468385,0.05,0.0,0.0,0.2852141312630073,0.1378438542784586,0.01458333333333334,1.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.004563406432748538,0.0,0.06432017251738703,0.0,0.17573938777447345,0.0,0.3282548660305659,0.24619114952292437,432.1142785016833,18.33333333333337,0.5456459604046727,0.0,0.1849568672801718,0.028444791666666667,0.25,403.66948683501664,1540.7909817030538,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,36.78575680445133,51.66666666666668,46.10666666666668,0.0,51.09490667235036,0.13945416978809774,375.29662569820357,0.0,36.78575680445133,49.56431544557344,51.09490667235036,48.79901983218498,12.43753247303448,17.989265381869878,-0.10240624559079989,1.15,536.8406859571975,-614.1743478457018,0.0,0.0,714.0969788238127,0.0,1.6995,0.02786675780164422,0.0,0.0,0.7108304477818275,112.16634437066665,4.803776477403454,0.3056105977043313,9.537674040741646,0.00384005309033135,-35.602238216618744,1.226072963201954
2025-01-01 19:00:00,2.6686940377917687,0.35271581931080187,0.0,2.668694037791769,0.3527158193108018,0.0,0.11794948745927282,1.650019662666667,0.8507248876658292,0.0,0.05,0.0,0.0,0.33813248597746853,0.0,0.01458333333333334,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004848619334795323,0.0,0.11310086812447749,0.0,0.3998815730292044,0.0,0.4008938980093186,0.30067042350698886,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1602.0703451328893,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,1650.0196626666666,0.3,36.643958528378256,51.66666666666668,46.10666666666668,0.0,51.108436766483266,0.3717510826736768,988.2043665623862,1650.0196626666666,36.643958528378256,49.80270990236675,51.108436766483266,49.149846470308496,12.43753247303448,18.383154939367287,0.0,-0.25000000000000006,428.2571425896348,-716.5266003163164,0.0,0.0,1138.6106449311164,0.0,3.0,0.029221722733592102,0.0,0.0,0.7453931456084243,197.99884266666666,6.17309797483478,0.29804976494826363,9.716405974907433,0.0038403235751632444,19.27525838184014,1.2244140101306982
2025-01-01 20:00:00,2.2074914177099525,0.3423574282442026,0.0,2.207491417709952,0.3423574282442026,0.0,0.10529148584318736,1.1000131084444444,0.9521868234223205,0.0,0.05,0.0,0.0,0.3277740949108693,0.0,0.01458333333333334,1.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.004991225785818714,0.0,0.10030026005736864,0.0,0.5151546968744946,0.0,0.3881233227669219,0.29109249207519133,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1602.0703451328893,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,1100.0131084444445,0.2,35.74638233303085,51.66666666666668,46.10666666666668,0.0,51.291700920254684,0.37144595753674114,1007.5448061689195,1100.0131084444445,35.74638233303085,49.10285278932775,51.291700920254684,48.00842872386429,12.43753247303448,18.46419809347456,0.0,-0.55,497.45759514772465,-738.9260633068683,0.0,0.0,1228.30851933849,0.0,3.0,0.02953096425237507,0.0,0.0,0.7532813358612659,197.99884266666666,8.075139116103067,0.2973911380354937,9.76518257554499,0.003851407676293825,25.617090482089896,1.2240656287826364
2025-01-01 21:00:00,1.0837914901808032,0.32257435264871465,0.0,1.0837914901808032,0.3225743526487146,0.0,0.08311050956517528,0.0,0.9506809806156278,0.0,0.05,0.0,0.0,0.3079910193153813,0.0,0.01458333333333334,1.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.004634709658260234,0.0,0.07847579990691504,0.0,0.5400262881951192,0.0,0.3627865014860067,0.27208987611450497,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1602.0703451328893,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,38.3687702552451,51.66666666666668,46.10666666666668,0.0,51.61357440504143,0.0,0.0,0.0,38.3687702552451,51.620587112310425,51.624093465944924,51.61357440504143,12.43753247303448,18.643613213205853,0.0,-0.3,470.07888366030426,-744.4842685202659,0.0,0.0,1206.3952777434492,0.0,3.0,0.029899196018380925,0.0,0.0,0.7626742603263428,197.99884266666666,8.167874437120984,0.2954120159319966,9.865423105311924,0.0038691434588827758,31.89189989238137,1.2232998730183955
2025-01-01 22:00:00,0.8975988428124188,0.29718353997679897,0.0,0.8975988428124188,0.297183539976799,0.0,0.06793836056750052,0.0,0.7796604822449181,0.0,0.05,0.0,0.0,0.28260020664346563,0.0,0.01458333333333334,1.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.003992980628654972,0.0,0.06394537993884554,0.0,0.40286020672029715,0.0,0.33101331028292363,0.24825998271219266,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1602.0703451328893,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,38.36452509623635,51.66666666666668,46.10666666666668,0.0,51.40586611715636,0.0,0.0,0.0,38.36452509623635,51.42701836298633,51.43759448590132,51.40586611715636,12.43753247303448,18.45317181101947,0.0,-1.95,177.60221104880569,-858.4079416157684,0.0,0.0,1022.4267537592806,0.0,3.0,0.031743766609294004,0.0,0.0,0.8097259104837419,197.99884266666666,13.583398905293452,0.30020299240959686,9.797483312248056,0.0038850959879542834,20.22436792740869,1.2240874337914323
2025-01-01 23:00:00,0.7394905354647757,0.3448427165740356,0.0,0.7394905354647756,0.3448427165740356,0.0,0.04123413223008805,0.0,0.5280252986535284,0.12023110458115918,0.05,0.0,0.0,0.2525977617640293,0.07766162147667292,0.01458333333333334,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0033512515990497082,0.0,0.03788288063103835,0.0,0.19122828296815583,0.0,0.2941318889828819,0.2205989167371613,226.82766345591725,18.33333333333337,0.30499362359585663,0.0,0.10316422958115919,0.017066875,0.15,209.76078845591726,1571.520581818873,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2286.540808888889,0.0,0.0,38.85074234038605,51.66666666666668,46.10666666666668,0.0,51.196681592506664,0.0,0.0,0.0,38.85074234038605,51.231950985487465,51.24958568197787,51.196681592506664,12.43753247303448,17.839696055131164,-0.07004049912068364,-3.05,107.84955385332414,-883.9830505384218,0.0,0.0,746.6690413214814,0.0,3.0,0.03186736813016813,0.0,0.0,0.8128787610971809,197.99884266666666,18.335899614347387,0.31265783206756065,9.529670111551725,0.003893312516401534,15.346208393995767,1.2266620520030895
