Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:53:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.040791626535793,51.666666666666686,46.10666666666668,0.0,51.01853632969483,0.4916897128960614,1322.51698956559,5500.065542222223,22.040791626535793,49.132136959107775,51.01853632969483,48.188937273814254,12.43753247303448,18.073676014780396,0.0,9.957835710866236,4.4,9.236100170605994,1356.3224641601805,-904.3234893771208,-1448.921598031273,-0.0,-0.0,2271.3102584627522,2086.4903571369346,4.002000000000001,0.08199805322282147,0.0,0,0.5980175606327081,264.1304561173334,533.9338037287016,0.27361847243669707,9.14857549917318,0.0034521660403760215,114.88400809146265,1.2271954493354824,0.12525895586497796,-899.6437169555769,-4.679772421543986
2025-01-01 14:54:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.27992819677729,51.666666666666686,46.10666666666668,0.0,50.99964009796323,0.4918782344885599,1322.3760717681444,5500.065542222223,22.27992819677729,49.48205137900467,50.99964009796323,48.7232570195254,12.43753247303448,18.070435398688417,0.0,9.925870522101519,4.4,9.236100170605994,1358.4599567008488,-898.3034849023663,-1448.3748537066058,-0.0,-0.0,2271.3102584627522,2090.522053792033,4.002000000000001,0.08198654215052638,0.0,0,0.5979336095740717,264.1304561173334,535.5245519447026,0.27369860141628816,9.147364768666986,0.0034524751689642007,114.82790692494999,1.227208876670285,0.1250695380480063,-893.1169044014143,-5.186580500952024
2025-01-01 14:55:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.518925423916016,51.666666666666686,46.10666666666668,0.0,50.98076715991848,0.4920667081952599,1322.2353276823203,5500.065542222223,22.518925423916016,49.83195752839243,50.98076715991848,49.25755271262941,12.43753247303448,18.06738553062941,0.0,9.894413150847248,4.4,9.236100170605994,1360.5257952077661,-892.3786358381386,-1447.8603668566177,-0.0,-0.0,2271.3102584627522,2094.4491343365903,4.002000000000001,0.08197570791042723,0.0,0,0.5978545947001722,264.1304561173334,537.0759036016318,0.27377545721745955,9.1462547562309,0.0034527841432153606,114.77046777496238,1.227221500584921,0.12488284894052534,-886.707066970489,-5.671568867649571
2025-01-01 14:56:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.757787241514052,51.666666666666686,46.10666666666668,0.0,50.961917522272614,0.4922551335367755,1322.0947573581716,5500.065542222223,22.757787241514052,50.18185540437705,50.961917522272614,49.791824345429276,12.43753247303448,18.064520822336046,0.0,9.863456333952813,4.4,9.236100170605994,1362.520508572375,-886.5469155713112,-1447.3771813037058,-0.0,-0.0,2271.3102584627522,2098.268162450215,4.002000000000001,0.08196553078151286,0.0,0,0.5977803721842904,264.1304561173334,538.5874314133288,0.27384913280052475,9.145242497083775,0.003453092959734898,114.7117303451827,1.2272333445818706,0.12469885759788672,-880.4121154395142,-6.134800131796934
2025-01-01 14:57:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.996517495758553,51.666666666666686,46.10666666666668,0.0,50.94309119138026,0.4924435100364041,1321.954360843088,5500.065542222223,22.996517495758553,50.53174500372909,50.94309119138026,50.32607190990352,12.43753247303448,18.06183580969687,0.0,9.832993353637624,4.4,9.236100170605994,1364.444560117947,-880.8065878003605,-1446.9243631303877,-0.0,-0.0,2271.3102584627522,2101.9755437682365,4.002000000000001,0.08195599147110456,0.0,0,0.5977108013235654,264.1304561173334,540.0586647855828,0.2739197192340278,9.144325092358434,0.0034534016152289247,114.65173350458446,1.2272444316451845,0.12451753596435959,-874.2300910454836,-6.576496754876922
2025-01-01 14:58:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.235119947153862,51.666666666666686,46.10666666666668,0.0,50.92428817324659,0.4926318372200643,1321.8141381818525,5500.065542222223,23.235119947153862,50.881626322891265,50.92428817324659,50.86029539771361,12.43753247303448,18.059325149695383,0.0,9.803017922364742,4.4,9.236100170605994,1366.2983452568255,-875.1561538214265,-1446.5010000714256,-0.0,-0.0,2271.3102584627522,2105.567514344393,4.002000000000001,0.08194707110486213,0.0,0,0.5976457444661086,264.1304561173334,541.489086865499,0.27398730573230917,9.143499707476954,0.0034537101065021474,114.59051530658687,1.2272547842530446,0.12433885821382504,-868.1591407440369,-6.997013077389655
2025-01-01 14:59:00,7.8322961068846215,0.6158872606666029,0.006583526766222776,0.13053826844807703,0.010264787677776716,0.00010972544610371294,0.4349362890365363,5.500065542222223,1.8472942756258626,0.0,0.05,0.006583526766222776,0.0,0.0,0.6013039273332695,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03512609090765527,0.026344568180741445,On,0.7906710314145626,0,On,0.020448231907894732,0.0,On,0.41448805712864156,0,On,0.2548846744336069,0,On,0.7666124788700377,0.574959359152528,On,0.006583526766222776,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.481991580043086,51.666666666666686,46.10666666666668,0.0,51.23149935798583,0.4895777480798047,1324.1051517616484,5500.065542222223,23.481991580043086,51.23149935798583,51.23149935798584,51.23149935798583,12.43753247303448,18.056983617212765,0.0,9.77352408550556,4.4,9.236100170605994,1368.082189469718,-869.5943076588292,-1446.1062008881493,-0.0,-0.0,2271.3102584627522,2109.040130467545,4.002000000000001,0.08193875121625585,0.0,0,0.597585066934222,264.1304561173334,542.8781318951152,0.2740519796962671,9.14276357045434,0.0034540184304557965,114.52811300935812,1.2272644243909214,0.12416280019014733,-862.1974963828799,-7.396811275949269
2025-01-01 15:00:00,7.083409173521379,0.623050786267541,0.007927103657288648,0.11805681955868964,0.010384179771125683,0.00013211839428814415,0.45545018401379606,5.500065542222223,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.73807984716268,51.666666666666686,46.10666666666668,0.0,51.581158690523935,0.3791919629085371,1034.8008901898688,5500.065542222223,23.73807984716268,51.58115869052393,51.581158690523935,51.581158690523935,12.43753247303448,18.05480610172076,0.0,9.744506139359203,4.4,9.236100170605994,841.5701595564269,-864.1966125358499,-1445.7390947292288,-0.0,-0.0,1743.0840746879867,2112.389246088953,4.002000000000001,0.08193101373560142,0.0,0,0.597528636944429,264.1304561173334,544.225179597669,0.27411382675678586,9.142113970143809,0.0034543265840856095,51.42902234618455,1.2272733735652108,0.12398933893393572,-856.3434572359846,-7.853155299865266
2025-01-01 15:01:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.851093116219545,51.666666666666686,46.10666666666668,0.0,51.955157316765835,0.37560325347140455,1034.8008901898688,0.0,23.851093116219545,51.955157316765835,51.95515731676584,51.955157316765835,12.43753247303448,18.045298122314048,0.0,9.715952907242906,4.4,9.236100170605994,844.8376853007876,-858.7236489158742,-1444.1365853032494,-0.0,-0.0,1743.0840746879867,2115.6105124083956,4.002000000000001,0.08189722430548231,0.0,0,0.5972822082576396,264.1304561173334,545.8901959160502,0.2742887032549842,9.13788290937286,0.003454464959930061,51.46336955498805,1.2273133436405277,0.12381841840874719,-850.5942378345427,-8.129411081331483
2025-01-01 15:02:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.796691527031953,51.666666666666686,46.10666666666668,0.0,51.939926223793194,0.37574807629177703,1034.8008901898688,0.0,23.796691527031953,51.8660135548205,51.939926223793194,51.829057220334164,12.43753247303448,18.0361272900617,0.0,9.687871036683344,4.4,9.236100170605994,848.1333385949513,-853.4984658924412,-1442.5915717201074,-0.0,-0.0,1743.0840746879867,2118.699352983254,4.002000000000001,0.08186462650983971,0.0,0,0.5970444702447721,264.1304561173334,547.6408356270719,0.27445789012824795,9.133829933218475,0.0034546034236802112,51.49525134601109,1.2273518951815063,0.12365008902466025,-844.9506556779271,-8.547810214514143
2025-01-01 15:03:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.74206336471798,51.666666666666686,46.10666666666668,0.0,51.92469140497575,0.37589304630274123,1034.800890189869,0.0,23.74206336471798,51.77687437375953,51.92469140497575,51.70296585815143,12.43753247303448,18.027282457957646,0.0,9.660243098547788,4.4,9.236100170605994,851.2960116366505,-848.2024231509182,-1441.1021045943455,-0.0,-0.0,1743.0840746879867,2121.6509494322563,4.002000000000001,0.08183318141675072,0.0,0,0.596815138972579,264.1304561173334,549.3140415430094,0.274621567500874,9.129949157935975,0.0034547419688573952,51.52474864391911,1.22738907491256,0.12348425669230621,-839.4087002031605,-8.793722947757697
2025-01-01 15:04:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.68721743684364,51.666666666666686,46.10666666666668,0.0,51.90945288177024,0.3760381635113685,1034.8008901898688,0.0,23.68721743684364,51.68773979266151,51.90945288177024,51.57688324810715,12.43753247303448,18.018751138629266,0.0,9.63307540027081,4.4,9.236100170605994,854.3076749122886,-843.1378984631948,-1439.6660145827168,-0.0,-0.0,1743.0840746879867,2124.460223406256,4.002000000000001,0.08180284527376279,0.0,0,0.5965938953513512,264.1304561173334,550.8896148070186,0.2747799395723556,9.126233988809549,0.0034548805891962808,51.551952387035186,1.227424935229073,0.1233209694201736,-833.9691419641368,-9.168756499057967
2025-01-01 15:05:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.63216218064713,51.666666666666686,46.10666666666668,0.0,51.894210674836785,0.37618342793210363,1034.8008901898688,0.0,23.63216218064713,51.59860982986338,51.894210674836785,51.45080940737668,12.43753247303448,18.010521369880518,0.0,9.60635164443448,4.4,9.236100170605994,857.1923795159244,-838.0167357338719,-1438.2812263878084,-0.0,-0.0,1743.0840746879867,2127.121817194258,4.002000000000001,0.08177357614165796,0.0,0,0.5963804335154269,264.1304561173334,552.389531215746,0.27493320238562335,9.12267810818512,0.0034550192786710877,51.57694976018331,1.227459526333289,0.12316013918514199,-828.628235476637,-9.388500257234952
2025-01-01 15:06:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.576905345621753,51.666666666666686,46.10666666666668,0.0,51.878964804072396,0.37632883958647306,1034.8008901898688,0.0,23.576905345621753,51.509484502991626,51.878964804072396,51.32474435245124,12.43753247303448,18.002582165403727,0.0,9.580076946687472,4.4,9.236100170605994,859.9640453142838,-833.1103627468397,-1436.9458340939238,-0.0,-0.0,1743.0840746879867,2129.63007274814,4.002000000000001,0.0817453355022144,0.0,0,0.5961744725487091,264.1304561173334,553.825804720221,0.2750815359546444,9.11927571429387,0.0034551580314856564,51.599820855367625,1.2274928943324166,0.12300180647227751,-823.3865335355856,-9.723829211254088
2025-01-01 15:07:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.52145417561269,51.666666666666686,46.10666666666668,0.0,51.86371528867318,0.37647439850251835,1034.800890189869,0.0,23.52145417561269,51.42036382902018,51.86371528867318,51.19868809919369,12.43753247303448,17.994923256228937,0.0,9.554236083578434,4.4,9.236100170605994,862.6249233756103,-828.2073425677072,-1435.6580571343948,-0.0,-0.0,1743.0840746879867,2131.979009018389,4.002000000000001,0.0817180873437244,0.0,0,0.5959757498152847,264.1304561173334,555.1989058220183,0.27522510864970284,9.116021384397943,0.003455296842054759,51.62064056870551,1.2275250823266486,0.12284588902569926,-818.2405414681584,-9.966801099548796
2025-01-01 15:08:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.465815581801053,51.666666666666686,46.10666666666668,0.0,51.84846214718001,0.37662010471438373,1034.800890189869,0.0,23.465815581801053,51.331247824313024,51.84846214718001,51.07264066287954,12.43753247303448,17.987534845516677,0.0,9.528829532264776,4.4,9.236100170605994,865.1743038883246,-823.354690957412,-1434.4161986328847,-0.0,-0.0,1743.0840746879867,2134.1622974621428,4.002000000000001,0.08169179729272724,0.0,0,0.5957840146270905,264.1304561173334,556.5064278332227,0.27536408137322466,9.112909944966692,0.003455435704990395,51.63948040243463,1.2275561314413965,0.12269239893784806,-813.1899108745505,-10.164780082861487
2025-01-01 15:09:00,1.5833436312991562,0.623050786267541,0.007927103657288648,0.026389060521652602,0.010384179771125683,0.00013211839428814415,0.45545018401379606,0.0,1.07789344728536,0.0,0.05,0.007927103657288648,0.0,0.0,0.6084674529342076,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03428975540985396,0.025717316557390464,On,0.0,0,Off,0.023856270559210524,0.0,On,0.43159391345458553,0,On,0.2666035100397498,0,On,0.7770001818357564,0.582750136376817,On,0.007927103657288648,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,23.40999621006972,51.666666666666686,46.10666666666668,0.0,51.833205397508685,0.376765958262052,1034.8008901898688,0.0,23.40999621006972,51.24213650465218,51.833205397508685,50.94660205822393,12.43753247303448,17.980407511808092,0.0,9.503854043817126,4.4,9.236100170605994,867.6122594937779,-818.6797774565038,-1433.2186287984275,-0.0,-0.0,1743.0840746879867,2136.173235488584,4.002000000000001,0.08166643227302398,0.0,0,0.5955990257570849,264.1304561173334,557.7468136042187,0.27549860918104696,9.109360658872696,0.003455574615092826,51.65640917241191,1.2275860812339545,0.12254132566550723,-808.2335601962549,-10.446217260248838
