Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:16:00,2.9965500172890778,1.8981627113531168,0.0,0.049942500288151295,0.031636045189218615,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4153853125155216,0.05,0.0,0.0,0.323394594603172,1.5601847834166114,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3083.2119000586513,22.000000000000057,1.8590758278893733,1163.699721406278,2.131972812515522,0.2834125,1,3963.4991214649294,3963.4991214649294,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.73984231570399,51.666666666666686,46.10666666666668,0.0,51.279303541562165,0.0,0.0,0.0,35.73984231570399,51.3348700565339,51.362653314019774,51.279303541562165,12.43753247303448,20.61558472669459,-0.8844152733054678,1.1498149411061538,1.8274014035760073,1.1000000000044892,1.1,9.236100170605994,589.7214880329598,-1408.8825980483387,-680.6316694226302,50.19711625676038,-2477.3144056015904,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09682556168023805,0.0,0,1.4123112422086692,131.99922844444444,-35.501800602083605,0.19110637062667765,9.607656101440575,0.002816222533854353,8.857483758935075,1.2194110565702316,0,0,27.61811020389029,0.7249112727551998,-691.303129590989,10.671460168358763,0.0825607943233006,193.65610400104075,-143.45898774428036
2025-01-01 03:17:00,2.995686767296659,1.8976051069429727,0.0,0.049928112788277655,0.031626751782382875,0.0,0.08719121581300054,0.0,0.4439734889605559,2.414522062523103,0.05,0.0,0.0,0.323394594603172,1.5596271790064673,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3083.5095694842285,22.000000000000057,1.860021281995292,1163.8120710724197,2.131109562523103,0.2834125,1,3963.909140556648,3963.909140556648,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.75943822785268,51.666666666666686,46.10666666666668,0.0,51.276080912081596,0.0,0.0,0.0,35.75943822785268,51.331860584067414,51.35975042006032,51.276080912081596,12.43753247303448,20.595725344755966,-0.904274655244091,1.1498261412434065,1.8253084257984866,1.1000000000044896,1.1,9.236100170605994,594.3487616158864,-1406.6885406864233,-678.653074653688,52.42718595959502,-2473.206910918854,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09676348882868292,0.0,0,1.4114058388775037,131.99922844444444,-35.220157242354944,0.19134375623127994,9.598489612419733,0.0028162705053831924,8.907874239987265,1.2194934624690499,0,0,27.406523556552717,0.7249112727551998,-689.3140186535459,10.66094399985791,0.08256079432330062,196.08118633049062,-143.6540003708956
2025-01-01 03:18:00,2.994844287797186,1.8970609189458827,0.0,0.049914071463286434,0.03161768198243138,0.0,0.08719121581300054,0.0,0.4439734889605559,2.41367958302363,0.05,0.0,0.0,0.323394594603172,1.5590829910093773,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3083.8001229754354,22.000000000000057,1.8609447564260488,1163.9217349644034,2.1302670830236297,0.2834125,1,3964.3093579398387,3964.3093579398387,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.77848669102912,51.666666666666686,46.10666666666668,0.0,51.272856544327745,0.0,0.0,0.0,35.77848669102912,51.32884946152766,51.356845920127626,51.272856544327745,12.43753247303448,20.57633482417867,-0.9236651758213874,1.1498370424693687,1.8233295799137335,1.1000000000044898,1.1,9.236100170605994,598.9981697736785,-1404.547679721929,-676.7828948276522,54.58379877221296,-2469.198995108229,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09670286133186845,0.0,0,1.4105215176935912,131.99922844444444,-34.8111076881529,0.19157595145709538,9.590302815678184,0.002816318746563382,8.956680933989276,1.2195739325617814,0,0,27.200934508027235,0.7249112727551998,-687.433375660031,10.650480832378761,0.08256079432330062,198.42580244609283,-143.84200367387984
2025-01-01 03:19:00,2.9940219584813774,1.896529746681634,0.0,0.04990036597468962,0.031608829111360565,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4128572537078212,0.05,0.0,0.0,0.323394594603172,1.5585518187451286,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3084.083771295132,22.000000000000057,1.8618468767609022,1164.0287926306644,2.1294447537078214,0.2834125,1,3964.700063925796,3964.700063925796,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.79700364033671,51.666666666666686,46.10666666666668,0.0,51.26963048781101,0.0,0.0,0.0,35.79700364033671,51.32583673501259,51.35393985861337,51.26963048781101,12.43753247303448,20.55739951540831,-0.9426004845917468,1.1498476563877569,1.8214567375574329,1.1000000000044903,1.1,9.236100170605994,603.5348627782655,-1402.4585859437816,-675.0133839438912,56.66932449496025,-2465.287653715074,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09664363791028378,0.0,0,1.409657676548189,131.99922844444444,-34.41267473247814,0.1918030951165448,9.581630746005224,0.002816367248858944,9.003949368901502,1.2196525227672108,0,0,27.001169578629085,0.7249112727551998,-685.6534756271519,10.64009168326071,0.08256079432330063,200.6925511925087,-144.02322669754844
2025-01-01 03:20:00,2.9932190156708796,1.896011096862741,0.0,0.049886983594514656,0.03160018494771235,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4120543108973234,0.05,0.0,0.0,0.323394594603172,1.5580331689262357,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3084.3607748594404,22.000000000000057,1.8627284294243416,1164.1333423603173,2.1286418108973235,0.2834125,1,3965.081617219758,3965.081617219758,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.81500889776248,51.666666666666686,46.10666666666668,0.0,51.26640279060052,0.0,0.0,0.0,35.81500889776248,51.32282244927828,51.35103227861716,51.26640279060052,12.43753247303448,20.538902426955104,-0.9610975730449525,1.1498579913899174,1.8196823832832434,1.1000000000044907,1.1,9.236100170605994,607.929107771191,-1400.4197471967627,-673.3373808348791,58.686079364977616,-2461.4692039048196,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09658576674201769,0.0,0,1.4088135595596205,131.99922844444444,-34.058482401254,0.19202536693472855,9.573193435089124,0.0028164160039811266,9.049736094349583,1.2197293029303131,0,0,26.807061000236388,0.7249112727551998,-683.9671760727105,10.629795237831297,0.08256079432330066,202.8839717428506,-144.197892377873
2025-01-01 03:21:00,2.992434686892054,1.8955044705205264,0.0,0.0498739114482009,0.03159174117534211,0.0,0.08719121581300054,0.0,0.4439734889605559,2.411269982118498,0.05,0.0,0.0,0.323394594603172,1.557526542584021,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3084.631397332438,22.000000000000057,1.8635902142528749,1164.2354836683567,2.1278574821184986,0.2834125,1,3965.454381000795,3965.454381000795,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.83252256924061,51.666666666666686,46.10666666666668,0.0,51.263173498972726,0.0,0.0,0.0,35.83252256924061,51.31980664741176,51.348123221631276,51.263173498972726,12.43753247303448,20.520826321719987,-0.9791736782800697,1.1498680565198938,1.8179995675056226,1.100000000004491,1.1,9.236100170605994,612.1988084450863,-1398.429726262203,-671.7482642464009,60.6363243723022,-2457.739924736823,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09652919514146634,0.0,0,1.407988398248269,131.99922844444444,-33.73455887375377,0.1922429510379152,9.564981639656438,0.002816465003947332,9.094098493281521,1.219804343968012,0,0,26.618446472314016,0.7249112727551998,-682.3678722937032,10.619608047302187,0.08256079432330066,205.00254186698263,-144.3662174946804
2025-01-01 03:22:00,2.9916682497105103,1.8950094010084724,0.0,0.04986113749517517,0.03158349001680787,0.0,0.08719121581300054,0.0,0.4439734889605559,2.410503544936954,0.05,0.0,0.0,0.323394594603172,1.557031473071967,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3084.895885316885,22.000000000000057,1.8644329796728256,1164.3353096303056,2.127091044936954,0.2834125,1,3965.81869494719,3965.81869494719,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.849563464421095,51.666666666666686,46.10666666666668,0.0,51.25994265738573,0.0,0.0,0.0,35.849563464421095,51.316789370807,51.345212727517634,51.25994265738573,12.43753247303448,20.50315507489938,-0.9968449251006781,1.1498778607196132,1.8164018630749368,1.1000000000044914,1.1,9.236100170605994,616.3591639063329,-1396.48714414239,-670.2399113853207,62.52226406454278,-2454.0963367265676,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09647387381336266,0.0,0,1.407181473586445,131.99922844444444,-33.429381810319825,0.19245601979370094,9.556986713532314,0.0028165142410853782,9.137090307623396,1.21987771222682,0,0,26.435168937457696,0.7249112727551998,-680.84945609645,10.609544711129294,0.08256079432330066,207.05067667784624,-144.52841261330346
2025-01-01 03:23:00,2.9909190264205736,1.8945254505719586,0.0,0.049848650440342895,0.03157542417619931,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4097543216470174,0.05,0.0,0.0,0.323394594603172,1.5565475226354533,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3085.154470168089,22.000000000000057,1.8652574282072885,1164.4329075668277,2.1263418216470176,0.2834125,1,3966.174877734917,3966.174877734917,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.86614923505708,51.666666666666686,46.10666666666668,0.0,51.2567103085965,0.0,0.0,0.0,35.86614923505708,51.31377065927411,51.34230083461292,51.2567103085965,12.43753247303448,20.485873555337832,-1.0141264446622245,1.149887412501888,1.8148833252042933,1.1000000000044916,1.1,9.236100170605994,620.4161252209242,-1394.5906655393287,-668.806659667214,64.34604577445211,-2450.535176269353,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09641975648972669,0.0,0,1.4063921107028943,131.99922844444444,-33.14044883390636,0.19266473508829232,9.549200543858374,0.002816563708013776,9.178762024622571,1.219949469971092,0,0,26.257076380589737,0.7249112727551998,-679.4062777121115,10.599618044897552,0.08256079432330067,209.0307278374256,-144.68468206297348
2025-01-01 03:24:00,2.9901863708740337,1.8940522018404728,0.0,0.049836439514567225,0.03156753669734121,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4090216661004775,0.05,0.0,0.0,0.323394594603172,1.5560742739039675,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3085.4073725238063,22.000000000000057,1.866064230685463,1164.5283607534495,2.1256091661004777,0.2834125,1,3966.523233277256,3966.523233277256,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.88229672460161,51.666666666666686,46.10666666666668,0.0,51.25347649376563,0.0,0.0,0.0,35.88229672460161,51.31075055113685,51.33938757982247,51.25347649376563,12.43753247303448,20.468967324964094,-1.0310326750359629,1.149896719985901,1.8134384544890838,1.1000000000044918,1.1,9.236100170605994,624.372673684386,-1392.738995444428,-667.4432714165828,66.10975919601194,-2447.0533327527105,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09636679899580755,0.0,0,1.4056196652584962,131.99922844444444,-32.868065771660994,0.19286925178626207,9.541615389004093,0.0028166133976240907,9.219161863609173,1.2200196766277531,0,0,26.084021636707114,0.7249112727551998,-678.0331106514376,10.589839234854875,0.08256079432330067,210.94498315362455,-144.8352239576126
2025-01-01 03:25:00,2.989469663572899,1.8935892546578432,0.0,0.04982449439288165,0.031559820910964057,0.0,0.08719121581300054,0.0,0.4439734889605559,2.408304958799343,0.05,0.0,0.0,0.323394594603172,1.5556113267213378,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3085.654803985437,22.000000000000057,1.8668540314185995,1164.6217490550973,2.124892458799343,0.2834125,1,3966.8640530405337,3966.8640530405337,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.8980220973691,51.666666666666686,46.10666666666668,0.0,51.25024125253036,0.0,0.0,0.0,35.8980220973691,51.30772908330067,51.336472998685835,51.25024125253036,12.43753247303448,20.452422528147036,-1.047577471853021,1.1499057909770263,1.8120621627801925,1.1000000000044923,1.1,9.236100170605994,628.2320297347565,-1390.9308790298683,-666.1449012914738,67.8154362566828,-2443.647825008231,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09631495890921121,0.0,0,1.4048635184742526,131.99922844444444,-32.61216263507421,0.1930697189580779,9.534223818980173,0.0028166633030686163,9.25833613768296,1.2200883892428642,0,0,25.915862203738072,0.7249112727551998,-676.7251192715621,10.580217980088301,0.08256079432330068,212.7956665042477,-144.9802302475649
2025-01-01 03:26:00,2.988768310929863,1.8931362256045474,0.0,0.04981280518216438,0.031552270426742454,0.0,0.08719121581300054,0.0,0.4439734889605559,2.407603606156307,0.05,0.0,0.0,0.323394594603172,1.555158297668042,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3085.8969673620372,22.000000000000057,1.8676274488121825,1164.7131490181941,2.1241911061563075,0.2834125,1,3967.1976163802315,3967.1976163802315,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.91334085549628,51.666666666666686,46.10666666666668,0.0,51.247004623066054,0.0,0.0,0.0,35.91334085549628,51.3047062913099,51.333557125431824,51.247004623066054,12.43753247303448,20.4362258769296,-1.0637741230704556,1.1499146329997496,1.810749741690307,1.1000000000044925,1.1,9.236100170605994,631.9978448931392,-1389.1651008572858,-664.9070662219096,69.46505124493214,-2440.315797595477,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09626419551871214,0.0,0,1.4041230765305104,131.99922844444444,-32.37210559072581,0.1932662799771195,9.527018707617668,0.002816713417749997,9.29632929963509,1.220155662540179,0,0,25.752460063128296,0.7249112727551998,-675.4778288452325,10.570762623322803,0.08256079432330068,214.58493803832343,-145.11988679339126
2025-01-01 03:27:00,2.98808174479688,1.8926927476932016,0.0,0.049801362413281335,0.03154487912822003,0.0,0.08719121581300054,0.0,0.4439734889605559,2.4069170400233237,0.05,0.0,0.0,0.323394594603172,1.5547148197566962,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3086.134056822411,22.000000000000057,1.8683850756951508,1164.8026339280634,2.123504540023324,0.2834125,1,3967.5241907504746,3967.5241907504746,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.92826784926494,51.666666666666686,46.10666666666668,0.0,51.24376664214606,0.0,0.0,0.0,35.92826784926494,51.3016822094035,51.33063999303223,51.24376664214606,12.43753247303448,20.420364642313082,-1.0796353576869748,1.149923253306772,1.8094968335298232,1.100000000004493,1.1,9.236100170605994,635.6737998799963,-1387.4404834140066,-663.7256176677972,71.06052115543577,-2437.054518372584,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09621446980172062,0.0,0,1.4033977702382945,131.99922844444444,-32.147101395061085,0.19345907254921138,9.519993228011984,0.002816763735311111,9.333183968131806,1.2202215489547346,0,0,25.593681509285847,0.7249112727551998,-674.2870979390582,10.561480271260919,0.08256079432330071,216.3148946127162,-145.2543734572804
2025-01-01 03:28:00,2.987409421514873,1.8922584697547344,0.0,0.04979015702524789,0.03153764116257891,0.0,0.08719121581300054,0.0,0.4439734889605559,2.406244716741317,0.05,0.0,0.0,0.323394594603172,1.554280541818229,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP On,3086.3662582131756,22.000000000000057,1.869127480189201,1164.8902739289788,2.122832216741317,0.2834125,1,3967.8440321421544,3967.8440321421544,0.0,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.94281730022276,51.666666666666686,46.10666666666668,0.0,51.24052734520068,0.0,0.0,0.0,35.94281730022276,51.29865687057,51.32772163325466,51.24052734520068,12.43753247303448,20.404826634348904,-1.0951733656511529,1.1499316588863557,1.8082994044845755,1.1000000000044932,1.1,9.236100170605994,639.2634051926943,-1385.7558855812667,-662.5967160170944,72.60370621815582,-2433.8613738040153,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09616574436637954,0.0,0,1.4026870541947254,131.99922844444444,-31.936401763543373,0.19364822888008176,9.512417598394752,0.002816814249625101,9.368940991057016,1.2202860987131188,0,0,25.439396987546026,0.7249112727551998,-673.1490929223323,10.552376905237857,0.08256079432330071,217.98757042797757,-145.38386420982175
2025-01-01 03:29:00,12.03632105411928,7.737277963132249,0.0,0.200605350901988,0.1289546327188708,0.0,0.08719121581300054,0.0,0.4439734889605559,11.455156349345724,0.05,0.0,0.0,0.323394594603172,7.399300035195743,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP and ER On,9667.673019626069,22.000000000000057,1.1666164297313724,3648.8794037710595,2.1067613115679453,0.2834125,1,13033.139923397128,3968.157385619349,9.064982537777778,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.95700283043591,51.666666666666686,46.10666666666668,0.0,51.23728676637401,0.0,0.0,0.0,35.95700283043591,51.29563030660036,51.324802076713546,51.23728676637401,12.43753247303448,20.389600177356854,-1.1103998226432026,1.1499398564721517,1.807153719862115,1.1000000000044932,1.1,9.236100170605994,5907.633390671004,2416.0089204079522,-661.5168069587778,74.09641058141005,-2430.7338633091736,-0.0,-0.0,635.9681741897123,0.0,2.0,0.09611798337806378,0.0,0,1.4019904057109283,131.99922844444444,-31.739335910390324,0.1938338759058774,9.505732514121156,0.0028168649547857566,9.403639525175507,1.2203493599341737,0,0,25.289480939798114,0.7249112727551998,-672.0602644417472,10.543457482969364,0.08256079432330071,219.60493783046846,-145.5085272490584
2025-01-01 03:30:00,12.132270917504346,7.799255452209706,0.0,0.2022045152917391,0.12998759087016176,0.0,0.08719121581300054,0.0,0.4439734889605559,11.551106212730788,0.05,0.0,0.0,0.323394594603172,7.4612775242732,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.042681949542963706,0.03201146215722277,On,0,0,Off,0.017636742735745614,0.0,On,0.002360329591061886,0.0,On,0.03359707174309652,0,On,0.03359707174309652,0.0,On,0.01278069615632645,0,On,0.3885108432612657,0.2913831324459492,On,0,0,Off,HP and ER On,9855.77376356442,22.000000000000057,1.1796766983840266,3719.87445387229,2.2027111749530093,0.2834125,1,13292.23571743671,4227.253179658931,9.064982537777778,Off,0.0,23.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5695.543973333333,Off,0.0,0.0,35.797144163240915,51.666666666666686,46.10666666666668,0.0,51.234044938578165,0.0,0.0,0.0,35.797144163240915,51.29260254813854,51.32188135291873,51.234044938578165,12.43753247303448,20.5239578747027,-0.9760421252973579,1.2579769963584304,1.8060563212491054,1.1000000000124506,2.2,9.236100170605994,6086.425250772158,5713.677408074909,383.6227589647149,104.39934683731752,-2396.735385144427,-0.0,-0.0,635.9681741897123,0.0,2.0,0.10011714894253877,0.0,0,1.460322796333296,131.99922844444444,-37.42654912466498,0.19223644141803461,9.566814352636248,0.0028169158450983326,-95.92436002443989,1.2197910049086553,0,0,22.648201489735744,0.7249112727551998,373.0880329316171,10.534726033097778,0.17398163599110464,250.027872200921,-145.62852536360347
