Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:41:00,6.054679331315523,0.11607100576328566,0.2982044173799642,0.10091132218859204,0.0019345167627214277,0.004970073622999404,0.04659094731107481,5.500065542222223,0.1576572167822249,0.300365625,0.05,0.0013179308934778162,0.2968864864864864,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.044133962661952006,0,On,0.022340320208955114,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,On,8348.684478333333,20.000000000000057,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Lower On,5500.065542222223,1.0,21.402651736270172,51.666666666666686,46.10666666666668,0.0,50.62578994589599,0.684782803090491,1823.136985585926,5500.065542222223,21.402651736270172,50.32085263036387,50.62578994589599,50.16838397259782,12.43753247303448,20.089810250276674,0.0,5.0,9.236100170605994,8396.67848232092,-405.7036740498167,-0.0,-0.0,263.2239917578356,1130.1247347906706,1.0,0.020859395070231802,0.0,0,0.2699423153197836,65.99961422222222,190.47368627956928,0.2200905819208578,9.723705761873164,0.0031474701806274894,48.69622193990831,1.2189818371527448
2025-01-01 13:42:00,5.754313706315522,0.11607100576328566,0.0013179308934778162,0.09590522843859203,0.0019345167627214277,2.1965514891296937e-05,0.04659094731107481,5.500065542222223,0.1576572167822249,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.044133962661952006,0,On,0.022340320208955114,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Lower On,5500.065542222223,1.0,21.515162460030524,51.666666666666686,46.10666666666668,0.0,50.60081107123354,0.6852310115368745,1823.136985585926,5500.065542222223,21.515162460030524,50.628666091435136,50.64259360153594,50.60081107123354,12.43753247303448,20.22559465298695,0.0,5.0,9.236100170605994,37.28679970094569,-411.54840799452734,-0.0,-0.0,263.2239917578356,1130.8519892967352,1.0,0.02097119652451477,0.0,0,0.27138914267616904,65.99961422222222,185.61121593763733,0.21826553400553986,9.78533938496815,0.0031477042530363773,48.65592018016346,1.2184174781250634
2025-01-01 13:43:00,5.754313706315522,0.11607100576328566,0.0013179308934778162,0.09590522843859203,0.0019345167627214277,2.1965514891296937e-05,0.04659094731107481,5.500065542222223,0.1576572167822249,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.044133962661952006,0,On,0.022340320208955114,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Lower On,5500.065542222223,1.0,21.7869825187081,51.666666666666686,46.10666666666668,0.0,50.93647007854391,0.6792567178182385,1823.1369855859257,5500.065542222223,21.7869825187081,50.93647007854391,50.93647007854392,50.93647007854391,12.43753247303448,20.148451214882485,0.0,5.0,9.236100170605994,45.17669277573157,-408.2237398192862,-0.0,-0.0,263.2239917578356,1131.5804457724216,1.0,0.02090771502653845,0.0,0,0.27056762592144057,65.99961422222222,190.17644083718213,0.21932573942459493,9.75093012728468,0.0031479382400535698,48.65470556727758,1.2187377746922265
2025-01-01 13:44:00,5.754313706315522,0.11607100576328566,0.0013179308934778162,0.09590522843859203,0.0019345167627214277,2.1965514891296937e-05,0.04659094731107481,5.500065542222223,0.1576572167822249,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.044133962661952006,0,On,0.022340320208955114,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Lower On,5500.065542222223,1.0,22.05618691912059,51.666666666666686,46.10666666666668,0.0,51.244251177051915,0.6738694450530873,1823.1369855859257,5500.065542222223,22.05618691912059,51.244251177051915,51.24425117705192,51.244251177051915,12.43753247303448,20.073972177093218,0.0,5.0,9.236100170605994,52.1107132009833,-405.02410827631815,-0.0,-0.0,263.2239917578356,1132.309637207851,1.0,0.020846335008819234,0.0,0,0.26977330451174925,65.99961422222222,193.91082971946582,0.2203553644499054,9.717218592688255,0.0031481721597370607,48.653116702636005,1.2190471627835917
2025-01-01 13:45:00,5.754671829715038,0.11607100576328566,0.0013179308934778162,0.0959111971619173,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,5.500065542222223,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Lower On,5500.065542222223,1.0,22.355003324189283,51.666666666666686,46.10666666666668,0.0,51.55200960721058,0.2682158066774067,731.4059883176576,5500.065542222223,22.355003324189283,51.552009607210586,51.55200960721059,51.55200960721058,12.43753247303448,20.001947265834755,0.0,5.0,9.236100170605994,59.205668171206696,-401.9394608709932,-0.0,-0.0,263.58211515735127,1133.0390881035105,1.0,0.02078689195527579,0.0,0,0.2690040494375168,65.99961422222222,197.5630138848486,0.22135675156003545,9.685444787181076,0.003148406012415976,48.651185966290875,1.2193465002682427
2025-01-01 13:46:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.528491707056787,51.666666666666686,46.10666666666668,0.0,51.95167205497332,0.26550296041630905,731.4059883176575,0.0,22.528491707056787,51.951672054973315,51.95167205497332,51.95167205497332,12.43753247303448,19.932230717887265,0.0,5.0,9.236100170605994,65.76417382115557,-398.9626368490295,-0.0,-0.0,263.58211515735127,1133.7683145585797,1.0,0.02072927349808428,0.0,0,0.26825840654197447,65.99961422222222,201.14469551283383,0.22233142514428042,9.654188097332892,0.0031486397984085116,48.64893443454401,1.219636378797375
2025-01-01 13:47:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.532707256836147,51.666666666666686,46.10666666666668,0.0,51.94039391649557,0.2655787619923066,731.4059883176575,0.0,22.532707256836147,51.88818702224347,51.94039391649557,51.86208357511743,12.43753247303448,19.86468431785745,0.0,5.0,9.236100170605994,71.91184570531959,-396.0868975918688,-0.0,-0.0,263.58211515735127,1134.4968243563642,1.0,0.020673372664050307,0.0,0,0.2675349914804815,65.99961422222222,204.41662813983723,0.22328085534762024,9.624050375314365,0.003148873518018855,48.64638229384261,1.2199173602044102
2025-01-01 13:48:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.53547639066528,51.666666666666686,46.10666666666668,0.0,51.929109291010235,0.2656546505008804,731.4059883176575,0.0,22.53547639066528,51.82470163454337,51.929109291010235,51.77249780630995,12.43753247303448,19.799191193110428,0.0,5.0,9.236100170605994,78.03606505707495,-393.306501490544,-0.0,-0.0,263.58211515735127,1135.2241170262132,1.0,0.020619099394278133,0.0,0,0.2668326387970528,65.99961422222222,207.76045139026775,0.22420626151237313,9.594305918431811,0.0031491071715387836,48.64354619899111,1.220189918887221
2025-01-01 13:49:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.536865222665938,51.666666666666686,46.10666666666668,0.0,51.91781831000963,0.2657306251689442,731.4059883176574,0.0,22.536865222665938,51.76121601366843,51.91781831000963,51.68291486549784,12.43753247303448,19.735657586220636,0.0,5.0,9.236100170605994,84.01679472145435,-390.6167616482521,-0.0,-0.0,263.58211515735127,1135.9496839088304,1.0,0.02056638216401626,0.0,0,0.26615042288684915,65.99961422222222,211.0514412123552,0.22510857868213444,9.565575416881174,0.0031493407592475854,48.640438840967015,1.2204544341500219
2025-01-01 13:50:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.53693500748318,51.666666666666686,46.10666666666668,0.0,51.90652109900735,0.265806685261863,731.4059883176576,0.0,22.53693500748318,51.697730275846936,51.90652109900735,51.59333486426673,12.43753247303448,19.673996634536614,0.0,5.0,9.236100170605994,89.71944425928513,-388.01334502539186,-0.0,-0.0,263.58211515735127,1136.6730082039583,1.0,0.020515154645772585,0.0,0,0.26548748540298517,65.99961422222222,214.15067412732577,0.22598867653747473,9.538475161705941,0.0031495742814113526,48.6370719334616,1.2207112575558001
2025-01-01 13:51:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.535744012031273,51.666666666666686,46.10666666666668,0.0,51.89521777797768,0.26588283008060054,731.4059883176576,0.0,22.535744012031273,51.6342445321492,51.89521777797768,51.50375790923497,12.43753247303448,19.614125712410278,0.0,5.0,9.236100170605994,94.97947447774351,-385.49215390367914,-0.0,-0.0,263.58211515735127,1137.3935654888285,1.0,0.020465353553388712,0.0,0,0.264843007356604,65.99961422222222,216.88951322407138,0.22684739357221895,9.510978570238112,0.0031498077382836995,48.63345668897437,1.2209607239027542
2025-01-01 13:52:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.53334917788368,51.666666666666686,46.10666666666668,0.0,51.88390846162575,0.2659590589599986,731.4059883176575,0.0,22.53334917788368,51.570758888739206,51.88390846162575,51.41418410229595,12.43753247303448,19.555964071756105,0.0,5.0,9.236100170605994,100.31385503795275,-383.0492220022683,-0.0,-0.0,263.58211515735127,1138.1108218184302,1.0,0.02041691671593367,0.0,0,0.2642161841910539,65.99961422222222,219.78096188286983,0.2276855681593288,9.485027572274205,0.003150041130106657,48.629604251431026,1.2212031609896745
2025-01-01 13:53:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.52979461090854,51.666666666666686,46.10666666666668,0.0,51.87259325950744,0.26603537126806437,731.4059883176575,0.0,22.52979461090854,51.50727344698617,51.87259325950744,51.32461354072554,12.43753247303448,19.4994491854128,-0.0005508145872568093,5.0,9.236100170605994,105.38622267616267,-380.6813949847949,-0.0,-0.0,263.58211515735127,1138.8242366309917,1.0,0.020369796738641532,0.0,0,0.26360640256866125,65.99961422222222,222.48550250360634,0.22850380478522359,9.45992868230044,0.0031502744571117697,48.6255225328294,1.2214388213485812
2025-01-01 13:54:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.52512744298747,51.666666666666686,46.10666666666668,0.0,51.861272277189904,0.26611176639823025,731.4059883176575,0.0,22.52512744298747,51.443788304545336,51.861272277189904,51.23504631822306,12.43753247303448,19.44451422571979,-0.055485774280267464,5.0,9.236100170605994,110.19873247000606,-378.3853788552513,-0.0,-0.0,263.58211515735127,1139.5332608189617,1.0,0.020323942295244188,0.0,0,0.2630129982740159,65.99961422222222,225.00199616790613,0.22930278929166667,9.434993179812494,0.0031505077195190545,48.621220498779174,1.221667976098587
2025-01-01 13:55:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.519392227778667,51.666666666666686,46.10666666666668,0.0,51.84994561597802,0.26618824377127404,731.4059883176575,0.0,22.519392227778667,51.38030355510326,51.84994561597802,51.14548252466589,12.43753247303448,19.391096022300957,-0.1089039776991001,5.0,9.236100170605994,114.84393274089803,-376.1580717982565,-0.0,-0.0,263.58211515735127,1140.2373371995025,1.0,0.020279304774002384,0.0,0,0.26243534222054077,65.99961422222222,227.41988938180327,0.23008317540434148,9.410845857569292,0.0031507409175385733,48.6167066360822,1.2218908817128746
2025-01-01 13:56:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.512629603450932,51.666666666666686,46.10666666666668,0.0,51.838613373147545,0.2662648028338206,731.4059883176575,0.0,22.512629603450932,51.31681928859483,51.838613373147545,51.055922246318474,12.43753247303448,19.33913696048457,-0.16086303951548686,5.0,9.236100170605994,119.31392699181225,-373.9966395735761,-0.0,-0.0,263.58211515735127,1140.935900486462,1.0,0.020235839895738413,0.0,0,0.2618728613895212,65.99961422222222,229.7284514080371,0.23084555574223795,9.387456817545633,0.0031509740513710046,48.61198856490456,1.2221077720310622
2025-01-01 13:57:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.50487831443229,51.666666666666686,46.10666666666668,0.0,51.82727564229914,0.26634144305602164,731.4059883176576,0.0,22.50487831443229,51.25333559153299,51.82727564229914,50.966365566149925,12.43753247303448,19.288582111795368,-0.21141788820468932,5.0,9.236100170605994,123.61663070341774,-371.89839238389106,-0.0,-0.0,263.58211515735127,1141.628377254701,1.0,0.020193505345540173,0.0,0,0.2613250081818871,65.99961422222222,231.9329079299576,0.23159050109430113,9.36479755281421,0.003151207121207872,48.60707357738002,1.222318870187147
2025-01-01 13:58:00,0.2546062874928153,0.11607100576328566,0.0013179308934778162,0.004243438124880254,0.0019345167627214277,2.1965514891296937e-05,0.046768906837937524,0.0,0.1578373806548778,0.0,0.05,0.0013179308934778162,0.0,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.496175122640466,51.666666666666686,46.10666666666668,0.0,51.815932513529646,0.26641816393046375,731.4059883176576,0.0,22.496175122640466,51.18985254716824,51.815932513529646,50.87681256398755,12.43753247303448,19.23937935862659,-0.2606206413734675,5.0,9.236100170605994,127.76028044363943,-369.8607874235963,-0.0,-0.0,263.58211515735127,1142.3141858756537,1.0,0.02015226089906959,0.0,0,0.2607912620527752,65.99961422222222,234.03895270988454,0.23231855734167375,9.342841016551876,0.003151440127232072,48.60196860060779,1.2225243880467203
2025-01-01 13:59:00,0.5549719124928154,0.11607100576328566,0.2982044173799642,0.009249531874880257,0.0019345167627214277,0.004970073622999404,0.046768906837937524,0.0,0.1578373806548778,0.300365625,0.05,0.0013179308934778162,0.2968864864864864,0.0,0.0,0.10148767242995232,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0024569846491228073,0.0,On,0.04431192218881472,0,On,0.022520484081607978,0,On,0.10033980796694696,0.0752548559752102,On,0.0013179308934778162,On,On,8348.684478333333,20.000000000000057,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.48655496088952,51.666666666666686,46.10666666666668,0.0,51.8045840736113,0.26649496497101904,731.4059883176575,0.0,22.48655496088952,51.12637023565553,51.8045840736113,50.787263316677645,12.43753247303448,19.19147917853975,-0.3085208214603057,5.0,9.236100170605994,8480.436413990661,-367.88141745362367,-0.0,-0.0,263.58211515735127,1142.992736450369,1.0,0.020112068262712345,0.0,0,0.2602711274429003,65.99961422222222,236.05123795360157,0.23303024734497338,9.320915212896631,0.0031516730696183313,48.59668022653849,1.2227245270691014
