Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,9.146587757103482,0.15363711701769184,0.0,9.146587757103482,0.15363711701769184,0.0,0.02706578543143644,0.0,0.21568925189426758,8.893832719777777,0.010000000000000002,0.0,0.0,0.15072045035102516,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,7073.35128367542,20.611111111111143,0.43333333333333335,1820.4814361023575,8.573853969777778,0.31997875,0.43333333333333335,8573.853969777778,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.95348338070411,51.66666666666668,46.10666666666668,0.0,49.281668438295355,0.0,0.0,0.0,32.95348338070411,48.62764281744967,49.281668438295355,48.300630007026825,12.43753247303448,20.329300632929527,-0.05240463416941328,12.059184834587906,1.9558827757030812,0.85,9.236100170605994,4763.199068316913,49.920310688341516,-1020.5346221048229,-2579.774920790081,0.0,0.0,231.1423278267187,863.2371200399814,0.0,0.10088369208050989,0.0,0.0,0.944171545085641,0.0,38.48037760485683,0.18722856767598273,9.35730994016658,0.002709633664166043,196.44353005061706,1.2206806106001444,0.12063770859665737,-1780.5505118528995,9.989386438883452,0.7249112727551998,-1055.3043655478637,34.769743443040724
2025-01-01 11:00:00,7.436235310992371,0.15363711701769184,0.0,7.4362353109923705,0.15363711701769184,0.0,0.02706578543143644,0.0,0.21568925189426758,7.183480273666666,0.010000000000000002,0.0,0.0,0.15072045035102516,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,5713.0914214301465,20.611111111111143,0.35,1470.3888522365196,6.925035898666667,0.258444375,0.35,6925.035898666667,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.76506268871039,51.66666666666668,46.10666666666668,0.0,49.097330244168475,0.0,0.0,0.0,32.76506268871039,48.4616188135978,49.097330244168475,48.14376309831247,12.43753247303448,20.32454299064225,-0.055580064974602786,12.438766126406257,2.999667296479072,1.95,9.236100170605994,3711.6401027250686,-66.57723662653633,-963.1879519475592,-2326.1073930397383,0.0,0.0,231.1423278267187,973.5347703904405,0.0,0.09699170013301796,0.0,0.0,0.9077463511346529,0.0,93.51374650794172,0.1897958751423262,9.393980566794344,0.002747434048645707,157.22898342268397,1.220099776326496,0.1128466742776427,-1545.3991389562061,8.433050093150221,0.7249112727551998,-992.9217904900823,29.73383854252307
2025-01-01 12:00:00,7.438089074375416,0.15495204516078667,0.0,7.438089074375416,0.15495204516078667,0.0,0.02716631129035457,0.0,0.21744248941839403,7.183480273666666,0.010000000000000002,0.0,0.0,0.15203537849412,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0025131464729532165,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,5713.0914214301465,20.611111111111143,0.35,1470.3888522365196,6.925035898666667,0.258444375,0.35,6925.035898666667,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.52336208398709,51.66666666666668,46.10666666666668,0.0,48.914273710796884,0.0,0.0,0.0,32.52336208398709,48.29662891557175,48.914273710796884,47.987806517959186,12.43753247303448,20.366620939294204,-0.048711583740895924,12.363029892971037,3.7202665004735227,3.05,9.236100170605994,3962.488207367127,1.0479381285161746,-617.0135665426322,-2117.299677514907,0.0,0.0,232.99609120976328,1026.284482665184,0.0,0.09393959221962275,0.0,0.0,0.879181640774343,0.0,133.70037224212425,0.19107510369188008,9.439652771900201,0.0027746373480564052,103.61432524068711,1.2192927252558567,0.12335368609171735,-1479.3346757624029,9.99376165439955,0.7249112727551998,-643.2780711744366,26.26450463180431
2025-01-01 13:00:00,5.385967716618836,0.15495204516078667,0.0,5.385967716618837,0.15495204516078667,0.0,0.027467888867108957,0.0,0.21744248941839403,5.131057338333333,0.010000000000000002,0.0,0.0,0.15203537849412,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0028147240497076024,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,4080.779586735819,20.611111111111143,0.25,1050.277751597514,4.946454213333333,0.184603125,0.25,4946.454213333333,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.41214688803715,51.66666666666668,46.10666666666668,0.0,48.73230578791898,0.0,0.0,0.0,32.41214688803715,48.13249545678583,48.73230578791898,47.83259029121927,12.43753247303448,20.297415902948373,-0.05642476901365286,12.190202617192456,4.8865745250318415,4.45,9.236100170605994,2655.232704386683,-139.98537037542525,-393.37919831554933,-1820.9985951753333,0.0,0.0,233.29766878651768,1027.911962147005,0.0,0.08882753824756416,0.0,0.0,0.8313378733841899,0.0,162.15404403967915,0.19300693760511642,9.42421074342422,0.002792268824272035,78.14695324371283,1.2189942832954523,0.11951489505952916,-1201.6338072357726,11.370685262833216,0.7249112727551998,-414.8997092034218,21.52051088787253
2025-01-01 14:00:00,5.386168768336673,0.15495204516078667,0.0,5.386168768336673,0.15495204516078667,0.0,0.027668940584945213,0.0,0.21744248941839403,5.131057338333333,0.010000000000000002,0.0,0.0,0.15203537849412,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0030157757675438593,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,4080.779586735819,20.611111111111143,0.25,1050.277751597514,4.946454213333333,0.184603125,0.25,4946.454213333333,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.18737127101168,51.66666666666668,46.10666666666668,0.0,48.551465464769336,0.0,0.0,0.0,32.18737127101168,47.96925673539839,48.551465464769336,47.67815237071291,12.43753247303448,20.326715692104507,-0.05471622406084915,12.477555719946674,5.485727767943661,4.7,9.236100170605994,2709.819582394702,-75.06910350241213,-718.1109382160539,-1770.5516991623986,0.0,0.0,233.4987205043539,942.8181841598786,0.0,0.08772198769181117,0.0,0.0,0.8209910139972182,0.0,166.09297431692755,0.19355123340149358,9.449480060323149,0.002806600466319343,38.60092008229321,1.218249839581223,0.11270015010876486,-1135.2707362756942,9.92388117576785,0.7249112727551998,-735.3917398929979,17.28080167694405
2025-01-01 15:00:00,6.788682791478251,0.2168929595368389,0.0,6.788682791478251,0.2168929595368389,0.0,0.2484248446021409,1.5583519036296296,0.5249896833575909,4.446916359888888,0.010000000000000002,0.0,0.0,0.21397629287017222,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003518405062134503,0.0,0.008295082586121693,0.0,0.2366113569538847,0.0,0.2396879595306945,0.0,0.24936035458230396,0.1870202659367279,0.0,0.0,3536.67564183771,20.611111111111143,0.21666666666666667,910.2407180511788,4.286926984888889,0.159989375,0.21666666666666667,4286.926984888889,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,1558.3519036296298,0.2833333333333333,34.52766903019776,51.66666666666668,46.10666666666668,0.0,50.74997998949976,0.5363336315585788,1405.7047932753862,1558.3519036296298,34.52766903019776,49.92159286887381,50.74997998949976,49.50739930856083,12.43753247303448,20.282579370710504,-0.06288540822976021,11.951746027769435,5.265940596760042,4.15,9.236100170605994,2618.5164090348917,-150.04840627197143,-1030.705361541455,-1864.5473576229879,0.0,0.0,814.2534624007483,691.7321084013985,0.88325,0.08933262645330473,0.0,0.0,0.836064999263346,58.29415926177777,132.13466241942155,0.194591235556563,9.437753445153199,0.0028139966895346794,66.76044311476481,1.2184276812580532,0.10674491481795272,-1074.1398464595284,13.850722136378092,0.7249112727551998,-1046.3402256119984,15.634864070543658
2025-01-01 16:00:00,5.81019695821742,0.16534401491785705,0.0,5.81019695821742,0.16534401491785705,0.0,0.062168050719160775,0.0,0.26490107994270407,5.4731278275555555,0.010000000000000002,0.0,0.0,0.16242734825119037,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00442313779239766,0.0,0.001955844127886478,0.0,0.055789068798876636,0.0,0.04833128227445019,0.0,0.1779985721374718,0.13349892910310382,0.0,0.0,4352.831559184874,20.611111111111143,0.26666666666666666,1120.2962683706817,5.276217827555556,0.19691,0.26666666666666666,5276.217827555555,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.77903145226467,51.66666666666668,46.10666666666668,0.0,51.25346801831537,0.0,0.0,0.0,32.77903145226467,48.40224244561968,51.25346801831537,46.976629659271836,12.43753247303448,20.334832005547558,-0.05134081974529696,11.967552545020434,4.740957499113017,3.05,9.236100170605994,2602.661960444201,-225.88370734564506,-1577.213791528419,-2106.188161575758,0.0,0.0,322.3146855726863,238.67565850799036,0.11675,0.09362072834139186,0.0,0.0,0.8761973903531648,7.7054549604444444,33.70387726239873,0.1945375337564598,9.470913221510454,0.0028224047891853713,-59.05736511308158,1.2182045162630748,0.11610811245427545,-1359.4967562539177,13.316780537591162,0.7249112727551998,-1594.0280108794182,16.81421935099907
2025-01-01 17:00:00,6.420253620907591,0.1588968295900712,0.0,6.42025362090759,0.15889682959007118,0.0,0.030282612916816557,0.0,0.22270220199077342,6.157268806,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005629448099415205,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,4896.935504082983,20.611111111111143,0.3,1260.3333019170168,5.935745056,0.22152375,0.3,5935.745056,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.54199926078751,51.66666666666668,46.10666666666668,0.0,51.04937858791049,0.0,0.0,0.0,32.54199926078751,48.23700451442335,51.04937858791049,46.83081747767978,12.43753247303448,20.371883373112418,-0.04929953192900237,11.534457204251316,3.7717523113826883,1.95,9.236100170605994,2753.4894898664643,-267.8108091118955,-1699.8848932129465,-2347.4608780969475,0.0,0.0,241.37210540860468,16.345040321934636,0.0,0.09769303388411564,0.0,0.0,0.9143101411559992,0.0,-37.357241528176395,0.19214535523779144,9.453364793669115,0.002795198914089208,-128.60788583864112,1.217498144169572,0.123811310485984,-1543.3028717787079,15.1587607497954,0.7249112727551998,-1722.1544178848349,22.26952467188836
2025-01-01 18:00:00,7.106952043747507,0.16021175773316604,0.0,7.106952043747507,0.16021175773316604,0.0,0.031086819788161586,0.0,0.22445543951489988,6.841409784444445,0.010000000000000002,0.0,0.0,0.15729509106649936,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006433654970760233,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,5441.0394489810915,20.611111111111143,0.3333333333333333,1400.370335463352,6.5952722844444445,0.2461375,0.3333333333333333,6595.272284444445,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.43321330223275,51.66666666666668,46.10666666666668,0.0,50.846899441174145,0.0,0.0,0.0,32.43321330223275,48.072927506655496,50.846899441174145,46.68594153939618,12.43753247303448,20.299888745294428,-0.06288848675432454,11.91329279457794,3.1543633561075035,1.15,9.236100170605994,3130.809101392607,-16.698069038401318,-1872.3122595988532,-2487.259268881146,0.0,0.0,243.92954980407615,0.0,0.0,0.0992847321335918,0.0,0.0,0.9292068619690982,0.0,-66.90062851141619,0.19135124796513023,9.391091040843047,0.0027726317629535226,-120.07471596931792,1.2172010472379649,0.10215881659679803,-1428.8747188246832,11.806314322929968,0.7249112727551998,-1899.9036979554405,27.591438356587393
2025-01-01 19:00:00,8.13181237732572,0.1588968295900712,0.0,8.13181237732572,0.15889682959007118,0.0,0.031488923223834106,0.0,0.22270220199077342,7.86762125211111,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006835758406432749,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,6257.195366328257,20.611111111111143,0.38333333333333336,1610.4258857828547,7.584563127111111,0.283058125,0.38333333333333336,7584.563127111111,19785.816853333334,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,32.19621684062843,51.66666666666668,46.10666666666668,0.0,50.64563506064328,0.0,0.0,0.0,32.19621684062843,47.90964687251952,50.64563506064328,46.54165277845764,12.43753247303448,20.338898689448698,-0.049493101424991436,12.454550595955595,2.135917972699521,-0.25000000000000006,9.236100170605994,3595.1901413015366,73.18367469365474,-2241.009700205834,-2808.695319845115,0.0,0.0,242.5784157156222,0.0,0.0,0.10366449411082333,0.0,0.0,0.970197100806213,0.0,-95.88832089722648,0.18890416249220782,9.376316079589847,0.0027437033246138975,-138.69117062298264,1.2170603759651675,0.0925715948858258,-1545.5706954417585,8.32848435255859,0.7249112727551998,-2274.0585420672346,33.0488418613999
2025-01-01 20:00:00,2.315938493503714,0.1582393655185238,0.0,2.315938493503714,0.1582393655185238,0.0,0.03168997494167036,0.0,0.22182558322871018,2.0524229353333334,0.010000000000000002,0.0,0.0,0.15532269885185712,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.007036810124269006,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,1632.3118346943277,17.77777777777783,0.1,420.1111006390056,1.9785816853333336,0.07384125000000001,0.1,1978.5816853333333,19785.816853333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,34.77646216355688,51.66666666666668,46.10666666666668,0.0,50.43965756369406,0.0,0.0,0.0,34.77646216355688,47.741644445598105,50.43965756369406,46.392637886550126,12.43753247303448,17.951859088654302,-0.04443226476632057,10.36853443398454,1.381328550584076,-0.55,9.236100170605994,-524.6230206302517,-758.0846557609754,-1805.4672654477115,-2358.838600060027,0.0,-0.3836581370466439,241.90284867139525,0.0,0.0,0.0966320177583196,0.0,1.402467613115767e-05,0.9045113370645247,0.0,-39.61544579890074,0.2174419939902633,8.237839409529954,0.002718478017802747,-91.62029184917905,1.2270663957731178,0.08334000651697335,-1200.125974717734,21.930218317752875,0.7249112727551998,-1842.2238591803368,36.756593732625284
2025-01-01 21:00:00,8.069750869699867,0.17595737593380492,0.0,8.069750869699865,0.17595737593380492,0.0,0.12199900347345063,1.0083453494074075,0.4300672215967852,6.499339295222223,0.010000000000000002,0.0,0.0,0.17304070926713824,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.006534180829678363,0.0,0.003910841386698313,0.0,0.11155398125707397,0.0,0.19934627590726747,0.0,0.19039648263460915,0.1427973619759568,0.0,0.0,5168.987476532037,17.77777777777783,0.31666666666666665,1330.3518186901845,6.265508670222222,0.23383062500000001,0.31666666666666665,6265.5086702222225,19785.816853333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,1008.3453494074075,0.18333333333333332,36.77459358727424,51.66666666666668,46.10666666666668,0.0,50.76089135654327,0.1262360609162747,343.49159369547857,1008.3453494074075,36.77459358727424,48.998645887613755,50.76089135654327,48.117523153149,12.43753247303448,17.483916399926475,-0.0513236057481872,10.974250116827527,1.6221836957399947,-0.3,9.236100170605994,3426.9768355573915,-133.17258537200885,-1794.7464529218562,-2211.2686280000494,0.0,0.0,564.0328234364798,0.0,0.38325000000000004,0.09460291011760003,0.0,0.0,0.885389640022788,25.29435215066667,-94.77483641107649,0.222645468710475,8.002376220195204,0.0027053727944495527,-33.03979558725624,1.2290442928109384,0.09961019107837088,-1476.9606285662483,13.436224504054993,0.7249112727551998,-1830.8963957617966,36.14994283994043
2025-01-01 22:00:00,6.508089416206883,0.16185710259053718,0.0,6.508089416206883,0.16185710259053718,0.0,0.05787365488030784,0.0,0.2829469553265752,6.157268806,0.010000000000000002,0.0,0.0,0.1589404359238705,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005629448099415205,0.0,0.0017695329314651636,0.0,0.05047467384942747,0.0,0.07102637409474784,0.0,0.17334935570104532,0.13001201677578395,0.0,0.0,4896.935504082983,17.77777777777783,0.3,1260.3333019170168,5.935745056,0.22152375,0.3,5935.745056,19785.816853333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,38.681213833441255,51.66666666666668,46.10666666666668,0.0,51.727983744348485,0.0,0.0,0.0,38.681213833441255,50.72836656912888,51.727983744348485,50.22855798151908,12.43753247303448,17.519965196780216,-0.049441313597923475,10.434693333300567,0.6909550261261337,-1.95,9.236100170605994,2565.3412079326863,-651.222503101953,-2495.95714389425,-2598.986133160519,0.0,0.0,394.68576953003213,0.0,1.0,0.10060088111753733,0.0,0.0,0.9415247142810759,65.99961422222222,-127.29393251981037,0.22199612035587005,8.017370480106894,0.0027035397509121662,-6.803979098731647,1.228893402931088,0.11727181838716041,-1926.5432744829527,14.987469463982961,0.7249112727551998,-2534.3156114501903,38.3584675559406
2025-01-01 23:00:00,8.465635492176217,0.15429458108923924,0.0,8.465635492176217,0.15429458108923924,0.0,0.0293778801865534,0.0,0.21656587065633082,8.209691741333334,0.010000000000000002,0.0,0.0,0.15137791442257256,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004724715369152047,0.0,0.0008350129075973444,0.0,0.02381815190980401,0.0,0.014728651426233983,0.0,0.1658958499855044,0.12442188748912827,0.0,0.0,6529.247338777311,17.77777777777783,0.4,1680.4444025560224,7.914326741333334,0.29536500000000004,0.4,7914.326741333333,19785.816853333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1661.127057777778,0.0,0.0,38.51185400658041,51.66666666666668,46.10666666666668,0.0,51.509204606173675,0.0,0.0,0.0,38.51185400658041,50.53327417008856,51.509204606173675,50.04530895204601,12.43753247303448,17.469558913363464,-0.061150572313494383,10.288969216876728,-0.6486715822142762,-3.05,9.236100170605994,3858.2065830966653,-230.99975784963252,-2268.508389551865,-2827.964155022731,0.0,0.0,300.3306555661211,0.0,1.0,0.10380061456607383,0.0,0.0,0.9714710535918528,65.99961422222222,-143.40725622403548,0.22244283705594917,7.98968486634738,0.0027003861729019015,-15.079788838090316,1.2291088103836816,0.10863092544818134,-1925.3988082074104,13.954647801755629,0.7249112727551998,-2310.6599328692582,42.15154331739244
