Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 15:15:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,33.3796742931961,51.666666666666686,46.10666666666668,0.0,49.27693777663829,0.3348525800684535,860.0087591779495,5500.065542222223,33.3796742931961,49.27693777663829,49.2769377766383,49.27693777663829,12.43753247303448,20.776147854613054,0.0,12.74669807367382,5.345286180210729,4.4,9.236100170605994,-945.4569938270627,-1293.386853478904,-869.743808558688,-1917.9765328876026,-0.0,-0.0,832.3841554858988,862.7716636053316,1.0,0.09063073023736169,0.0,0.0,0.8482139663580126,65.99961422222222,140.13538357464122,0.18845170877158607,9.657244832944558,0.0028101409780394147,52.63732495725659,1.216382897324014,0.12063770892315932,-1301.2293301167385,7.842476637834515,0.7249112727551998,-885.531921376286,15.788112817598213
2025-01-01 15:16:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,33.91421753050747,51.666666666666686,46.10666666666668,0.0,49.66484289939551,0.3313634472331937,860.0087591779496,5500.065542222223,33.91421753050747,49.66484289939551,49.66484289939551,49.66484289939551,12.43753247303448,20.704630377119873,0.0,12.597558363279436,5.346374730224111,4.4,9.236100170605994,-927.5341916081195,-1265.4600272059622,-870.8006467648568,-1904.3404606067809,-0.0,-0.0,832.3841554858988,862.7334748216643,1.0,0.09038109064982285,0.0,0.0,0.8458775868082534,65.99961422222222,144.42211351276256,0.1892959383868531,9.625653552365051,0.002810324351456108,52.59583321019742,1.216678802394798,0.12030272757034888,-1274.4301887076251,8.970161501662897,0.7249112727551998,-886.5516610118005,15.751014246943756
2025-01-01 15:17:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,34.4460157939709,51.666666666666686,46.10666666666668,0.0,50.052703010953714,0.32794666985927173,860.0087591779495,5500.065542222223,34.4460157939709,50.05270301095372,50.05270301095372,50.052703010953714,12.43753247303448,20.635427104536088,0.0,12.458256210554385,5.347520645158956,4.4,9.236100170605994,-910.1904510191303,-1239.4608912164738,-871.9109848922709,-1891.1823348780833,-0.0,-0.0,832.3841554858988,862.6718478602972,1.0,0.09013918465407135,0.0,0.0,0.8436135860261261,65.99961422222222,148.60772837305444,0.19011727586944657,9.594539123474247,0.002810507535764812,52.55434173559659,1.216965265325174,0.11998899757576875,-1249.5066039124238,10.045712695949991,0.7249112727551998,-887.6251393670648,15.714154474793819
2025-01-01 15:18:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,34.97521316138182,51.666666666666686,46.10666666666668,0.0,50.44051834245337,0.32460001844291486,860.0087591779497,5500.065542222223,34.97521316138182,50.44051834245337,50.44051834245337,50.44051834245337,12.43753247303448,20.56841443780277,0.0,12.327952574989556,5.348719430787049,4.4,9.236100170605994,-893.5066014876522,-1215.22270090613,-873.0706282630666,-1878.4751785707952,-0.0,-0.0,832.3841554858988,862.5860356058062,1.0,0.08990461156576558,0.0,0.0,0.8414182140026238,65.99961422222222,152.5844215972441,0.1909168031017473,9.563842934710141,0.002810690532478255,52.51285422863695,1.2172427848941922,0.11969478928644396,-1226.2876293740796,11.064928467949564,0.7249112727551998,-888.7481463069596,15.677518043893027
2025-01-01 15:19:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,35.5019389500718,51.666666666666686,46.10666666666668,0.0,50.82828911290286,0.3213213542472524,860.0087591779496,5500.065542222223,35.5019389500718,50.82828911290286,50.82828911290286,50.82828911290286,12.43753247303448,20.503481451909664,0.0,12.205926427557605,5.349966915195507,4.4,9.236100170605994,-877.4517554661559,-1192.6022687128059,-874.2756885902304,-1866.194761867764,-0.0,-0.0,832.3841554858988,862.4752381220579,1.0,0.0896770120550621,0.0,0.0,0.8392881077659275,65.99961422222222,156.35885091570952,0.1916954877338676,9.534968137310795,0.002810873343041685,52.47137348232427,1.2175118086714993,0.11941861323877652,-1204.6268427655145,12.024574052708546,0.7249112727551998,-889.9167736372174,15.641085046986944
2025-01-01 15:20:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,36.026309705539234,51.666666666666686,46.10666666666668,0.0,51.21601553042139,0.31810862471963985,860.0087591779495,5500.065542222223,36.026309705539234,51.21601553042139,51.216015530421394,51.21601553042139,12.43753247303448,20.44052818787595,0.0,12.091546390013246,5.3512592158099945,4.4,9.236100170605994,-861.9975759034796,-1171.4723403182772,-875.5225514953781,-1854.3192319100822,-0.0,-0.0,832.3841554858988,862.3385975803336,1.0,0.08945606257171702,0.0,0.0,0.8372202392058702,65.99961422222222,159.93750052070362,0.19245419860865956,9.506404690404008,0.002811055968837848,52.42990152033488,1.21777273991793,0.11915916108425154,-1184.3966213957463,12.924281077468894,0.7249112727551998,-891.1273842121944,15.604832716816341
2025-01-01 15:21:00,6.294158432312644,0.21960500245808767,0.0,0.10490264053854406,0.003660083374301461,0.0,0.25155024582138547,5.500065542222223,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Lower On,5500.065542222223,1.0,36.54843211223181,51.666666666666686,46.10666666666668,0.0,51.60369779331448,0.31495985918518854,860.0087591779496,5500.065542222223,36.54843211223181,51.60369779331448,51.60369779331449,51.60369779331448,12.43753247303448,20.379463152100115,0.0,11.98425135275858,5.352592712780093,4.4,9.236100170605994,-847.1177670448192,-1151.7189435436464,-876.8078503817227,-1842.8286017698629,-0.0,-0.0,832.3841554858988,862.175192567527,1.0,0.08924146691066095,0.0,0.0,0.835211836136063,65.99961422222222,163.32667923914502,0.19319373147438035,9.478834139991076,0.002811238411191331,52.38843988278366,1.2180259478066218,0.11891526551127404,-1165.484190236882,13.765246693235232,0.7249112727551998,-892.3765870026317,15.568736620908924
2025-01-01 15:22:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.808902914599,51.666666666666686,46.10666666666668,0.0,51.991336090904284,0.3118731647978879,860.0087591779495,0.0,36.808902914599,51.99133609090428,51.991336090904284,51.991336090904284,12.43753247303448,20.32020166022439,0.0,11.883536798597651,5.353964026854203,4.4,9.236100170605994,-832.785417498621,-1133.2391919005063,-878.128444506776,-1831.704407430295,-0.0,-0.0,832.3841554858988,861.984032412172,1.0,0.08903295066397766,0.0,0.0,0.833260330369905,65.99961422222222,166.53483444577535,0.19391482557948678,9.45221191337387,0.0028114206713723317,52.3469898056279,1.2182717741747882,0.11868587220119897,-1147.788801900666,14.549610000159753,0.7249112727551998,-893.6612163691435,15.532771862367566
2025-01-01 15:23:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.790613565156036,51.666666666666686,46.10666666666668,0.0,51.97714070071588,0.3119851325553352,860.0087591779495,0.0,36.790613565156036,51.915819583649196,51.97714070071588,51.885159025115854,12.43753247303448,20.26266475299857,0.0,11.788944990345183,5.355370000520564,4.4,9.236100170605994,-818.9745392587924,-1115.939654900098,-879.4814004904455,-1820.929478321728,-0.0,-0.0,832.3841554858988,861.7640497761248,1.0,0.08883025763061367,0.0,0.0,0.831363324119017,65.99961422222222,169.57078357703685,0.19461817405953905,9.426496461975091,0.0028116027505999987,52.3055523262355,1.2185105379247994,0.11847001992236743,-1131.219684968564,15.280030068466006,0.7249112727551998,-894.9783143953724,15.496913904926938
2025-01-01 15:24:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.77040514761984,51.666666666666686,46.10666666666668,0.0,51.962937340020645,0.31209724367435215,860.0087591779496,0.0,36.77040514761984,51.840304616448286,51.962937340020645,51.77898825466211,12.43753247303448,20.20677841216813,0.0,11.700057772614135,5.356807681578059,4.4,9.236100170605994,-805.6603138380519,-1099.7350981283748,-880.8639764882023,-1810.4877683692873,-0.0,-0.0,832.3841554858988,861.5140936355269,1.0,0.08863314724503041,0.0,0.0,0.8295185659279702,65.99961422222222,172.44329904533663,0.19530443115845356,9.400930297575279,0.0028117846500454566,52.264128352460396,1.2187425381959238,0.11826682610723287,-1115.694515481427,15.959417353052137,0.7249112727551998,-896.3251154973265,15.461139009124256
2025-01-01 15:25:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.74835889577162,51.666666666666686,46.10666666666668,0.0,51.94872618382014,0.3122094969945648,860.0087591779495,0.0,36.74835889577162,51.76479135089664,51.94872618382014,51.67282393443489,12.43753247303448,20.152472981863113,0.0,11.616491159923722,5.358274308565114,4.4,9.236100170605994,-792.8192040715064,-1084.5474857132378,-882.2736083146659,-1800.3642286951022,-0.0,-0.0,832.3841554858988,861.2329209682076,1.0,0.08844139270226013,0.0,0.0,0.8277239331266636,65.99961422222222,175.16086913769715,0.19597421729855727,9.376915547347997,0.00281196637083457,52.22271870682141,1.2189680566948355,0.1180754761513454,-1101.1382494072132,16.59076369397527,0.7249112727551998,-897.699032773362,15.425424458696147
2025-01-01 15:26:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.724551477088085,51.666666666666686,46.10666666666668,0.0,51.93450739976924,0.312321891410204,860.0087591779494,0.0,36.724551477088085,51.689279941749035,51.93450739976924,51.56666621273894,12.43753247303448,20.09968272424625,-0.011428386864892559,11.537891159199448,5.359767297658062,4.4,9.236100170605994,-780.4289969056815,-1070.3051710685284,-883.7078970385148,-1790.5447078787763,-0.0,-0.0,832.3841554858988,860.9191876836107,1.0,0.08825477953516929,0.0,0.0,0.8259774185149176,65.99961422222222,177.73155548719603,0.19662812277678093,9.35298212559331,0.0028121479140504903,52.181324155011964,1.2191873594778462,0.11789521525989351,-1087.482207908475,17.177036839946624,0.7249112727551998,-899.0976457307397,15.38974869222493
2025-01-01 15:27:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.69905540542959,51.666666666666686,46.10666666666668,0.0,51.92028114858903,0.312434425867032,860.0087591779494,0.0,36.69905540542959,51.61377053730449,51.92028114858903,51.46051523166222,12.43753247303448,20.04834546476069,-0.0627656463504529,11.463930457429909,5.361284230769856,4.4,9.236100170605994,-768.4687816540695,-1056.9422258764919,-885.1645977605939,-1781.0158709187501,-0.0,-0.0,832.3841554858988,860.5714385916774,1.0,0.08807310449098005,0.0,0.0,0.8242771198478271,65.99961422222222,180.1629337787819,0.19726671057283354,9.329815736425129,0.0028123292807360188,52.13994542453784,1.2194006983684254,0.11772534205757314,-1074.6633428047808,17.721116928288914,0.7249112727551998,-900.5186891366492,15.354091376055337
2025-01-01 15:28:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.67193938219873,51.666666666666686,46.10666666666668,0.0,51.906047584442454,0.31254709935955194,860.0087591779496,0.0,36.67193938219873,51.538263279755974,51.906047584442454,51.35437112741273,12.43753247303448,19.998402299309788,-0.11270881180135461,11.394305726194323,5.362822844656401,4.4,9.236100170605994,-756.9189001616742,-1044.3978729822443,-886.6416093806132,-1771.765131374414,-0.0,-0.0,832.3841554858988,860.1880962920602,1.0,0.0878961746125426,0.0,0.0,0.8226212312373787,65.99961422222222,182.4620757268412,0.1978905185675981,9.306673171165226,0.0028125104718958035,52.09858321703776,1.2196083121236057,0.1175652034364758,-1062.6236330970999,18.225760114855596,0.7249112727551998,-901.9600428131674,15.318433432554356
2025-01-01 15:29:00,0.7940928900904209,0.21960500245808767,0.0,0.013234881501507015,0.003660083374301461,0.0,0.25155024582138547,0.0,0.5325426442690354,0.0,0.010000000000000002,0.0,0.0,0.216688335791421,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.008400941220451985,0.0,On,0.23963089953879899,0,On,0.24362486321380736,0,On,0.2529764118106357,0.1897323088579767,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.64326858630602,51.666666666666686,46.10666666666668,0.0,51.891806855279064,0.31265991092844964,860.0087591779495,0.0,36.64326858630602,51.46275830551147,51.891806855279064,51.24823403062767,12.43753247303448,19.94979734556392,-0.16131376554722365,11.328735375004058,5.364381020888045,4.4,9.236100170605994,-745.7608835169654,-1032.615999325574,-888.1369652046685,-1762.7805931106475,-0.0,-0.0,832.3841554858988,859.7674488627475,1.0,0.08772380646373713,0.0,0.0,0.8210080359029799,65.99961422222222,184.63555410778372,0.19850006136135437,9.284950602962052,0.0028126914884983928,52.057238216544995,1.219810427422264,0.1174141902886968,-1051.3095789668184,18.693579641244526,0.7249112727551998,-903.419722242674,15.282757038005357
2025-01-01 15:30:00,0.8667430667406566,0.2264681314832887,0.0,0.014445717779010943,0.0037744688580548117,0.0,0.28355435430645015,0.0,0.5731887124342063,0.0,0.010000000000000002,0.0,0.0,0.22355146481662203,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.009484933635994177,0.0,On,0.27055101560832145,0,On,0.2751200926787102,0,On,0.26212725051090374,0.19659543788317774,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.632197974322594,51.666666666666686,46.10666666666668,0.0,51.877559103153565,0.1664398431752739,457.6475182768374,0.0,36.632197974322594,51.38725574549056,51.877559103153565,51.142104066659066,12.43753247303448,19.90247752685007,-0.20863358426107226,11.266957638741527,5.365956776577808,3.9,9.236100170605994,-810.9453507838698,-864.7320179572555,-1360.191280970095,-1831.5443670781656,-0.0,-0.0,904.3937734271154,520.7563780054627,1.0,0.08842908156333458,0.0,0.0,0.8276087130467736,65.99961422222222,116.20524286718046,0.1990958318126198,9.26319723234144,0.002812872331478151,93.9433742840045,1.2200072597225267,0.09269573243417917,-883.8590559373879,19.127037980132396,0.7249112727551998,-1375.4383265725507,15.247045602455676
2025-01-01 15:31:00,0.8667430667406566,0.2264681314832887,0.0,0.014445717779010943,0.0037744688580548117,0.0,0.28355435430645015,0.0,0.5731887124342063,0.0,0.010000000000000002,0.0,0.0,0.22355146481662203,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0,0,Off,0.003518405062134503,0.0,On,0.009484933635994177,0.0,On,0.27055101560832145,0,On,0.2751200926787102,0,On,0.26212725051090374,0.19659543788317774,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,36.6405336922752,51.666666666666686,46.10666666666668,0.0,51.868387120865236,0.16647855862558078,457.64751827683733,0.0,36.6405336922752,51.345634935200955,51.868387120865236,51.08425884236882,12.43753247303448,19.854888606623994,-0.25622250448714823,11.225790126359792,5.342327766872283,3.9,9.236100170605994,-798.2217968157356,-858.3887179666237,-1337.9977176942357,-1822.6069004790377,-0.0,-0.0,904.3937734271154,521.0136560057357,1.0,0.0882600421973478,0.0,0.0,0.8260266718261107,65.99961422222222,119.99133023618677,0.19970721565438507,9.242269974757011,0.0028131986311314156,93.78131768608121,1.2202051691589364,0.09257548281654829,-877.7797575489699,19.39103958234616,0.7249112727551998,-1353.2683376020684,15.270619907832728
