Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 14:49:00,1.1553164701168481,0.7526734468830698,0.0,0.01925527450194747,0.012544557448051163,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8885216634197477,0.0,0.0,0.0,0.17874514988610857,0.5739282969969612,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.312856131157773,51.666666666666686,46.10666666666668,0.0,50.984800163091265,0.0,0.0,0.0,20.312856131157773,48.77107399826667,50.984800163091265,47.66421091585438,12.43753247303448,HP On,1439.0008844080942,20.000000000000057,1.6295567141192127,0.0,0.8743917881306366,0.014129875289111114,0.5313485187683933,1424.871009118983,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.684162625179,20.009188129727686,0.0,4.409213921786385,5.37855204009121,4.4,9.236100170605994,695.8644810442295,-620.0300071790775,-671.5787934968887,-1027.3724218261998,-0.0,-0.0,384.7544132601963,972.3588575087817,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,187.2817820837576,0.2340932773007818,9.892561423599144,0.0033320326371869815,20.75424525745318,1.2191814344675003,0,0,35.4610065605329,0.5436834545663999,-687.5212129162938,15.942419419405198
2025-01-01 14:50:00,1.155965884428845,0.7530929270887581,0.0,0.019266098073814082,0.012551548784812634,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8891710777317445,0.0,0.0,0.0,0.17874514988610857,0.5743477772026495,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.31164156615067,51.666666666666686,46.10666666666668,0.0,50.98270470528538,0.0,0.0,0.0,20.31164156615067,48.76936355475933,50.98270470528538,47.662692979496306,12.43753247303448,HP On,1436.1907613332814,20.000000000000057,1.625143342963433,0.0,0.8750308065482096,0.014140271183534933,0.530296719295409,1422.0504901497466,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.660708822888,20.009188129727686,0.0,4.409196378570736,5.370616420079367,4.4,9.236100170605994,693.5601827277926,-619.1490136484922,-666.2808975509586,-1027.3724218261998,-0.0,-0.0,384.7544132601963,971.4307326872382,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,187.22558222717086,0.23410335915865096,9.89215607062988,0.0033321769089940676,20.731081679791405,1.2191813284721835,0,0,35.384668729266224,0.5436834545663999,-681.9457229349159,15.664825383957325
2025-01-01 14:51:00,1.1566144735265596,0.7535118742586779,0.0,0.019276907892109327,0.012558531237644633,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8898196668294591,0.0,0.0,0.0,0.17874514988610857,0.5747667243725694,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.31042707455635,51.666666666666686,46.10666666666668,0.0,50.98060940232166,0.0,0.0,0.0,20.31042707455635,48.7676532135244,50.98060940232166,47.661175119125765,12.43753247303448,HP On,1433.400229245532,20.000000000000057,1.6207603675832372,0.0,0.8756689228282356,0.014150744001223499,0.5292521968101856,1419.2494852443085,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.674868978676,20.009188129727683,0.0,4.40917867795167,5.363049242979301,4.4,9.236100170605994,691.2663772124813,-618.3318978663708,-661.235943118722,-1027.3724218261996,-0.0,-0.0,384.7544132601963,970.4666730663464,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,187.1642023820588,0.2341134297605038,9.892401418438848,0.0033323210197935558,20.707943952724225,1.2191812225952066,0,0,35.313626095398206,0.5436834545663999,-676.6290973850834,15.393154266361304
2025-01-01 14:52:00,1.1572607496935428,0.7539293274229358,0.0,0.019287679161559046,0.012565488790382265,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8904659429964422,0.0,0.0,0.0,0.17874514988610857,0.5751841775368273,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.309212656262314,51.666666666666686,46.10666666666668,0.0,50.978514254187324,0.0,0.0,0.0,20.309212656262314,48.7659429745557,50.978514254187324,47.65965733473988,12.43753247303448,HP On,1430.6354150096402,20.000000000000057,1.6164174236662543,0.0,0.8763046780871996,0.01416126490924259,0.5282172468334052,1416.4741501003975,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.689012770768,20.009188129727686,0.0,4.4091609271485055,5.355832691296283,4.4,9.236100170605994,688.9857793622475,-617.574811912187,-656.4317223248319,-1027.3724218261998,-0.0,-0.0,384.7544132601963,969.4655849074877,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,187.09545592053874,0.23412348911891054,9.892646482731262,0.0033324649697651027,20.68483204740686,1.219181116836437,0,0,35.24739592867998,0.5436834545663999,-671.5588178670729,15.127095542241031
2025-01-01 14:53:00,1.1579036631004986,0.7543446084587978,0.0,0.01929839438500831,0.012572410140979963,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8911088564033982,0.0,0.0,0.0,0.17874514988610857,0.5755994585726892,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.30799831149357,51.666666666666686,46.10666666666668,0.0,50.97641926086959,0.0,0.0,0.0,20.30799831149357,48.764232837847054,50.97641926086959,47.65813962633579,12.43753247303448,HP On,1427.9003331874778,20.000000000000057,1.6121208662445277,0.0,0.8769370664937344,0.014171789909663784,0.5271933828422344,1413.728543277814,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.703140218719,20.009188129727686,0.0,4.409143188412238,5.348949754340671,4.4,9.236100170605994,686.7208614115402,-616.8737958757881,-651.8565795273723,-1027.3724218261998,-0.0,-0.0,384.7544132601963,968.426324253086,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,187.01860342756132,0.23413353724642721,9.892891263845936,0.0033326087590881646,20.661745935026676,1.2191810111957437,0,0,35.18577259580644,0.5436834545663999,-666.7229328346249,14.866353307252561
2025-01-01 14:54:00,1.1585423831664168,0.7547571808639312,0.0,0.019309039719440278,0.012579286347732185,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8917475764693162,0.0,0.0,0.0,0.17874514988610857,0.5760120309778226,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.306784040025104,51.666666666666686,46.10666666666668,0.0,50.97432442235567,0.0,0.0,0.0,20.306784040025104,48.76252280339229,50.97432442235567,47.65662199391059,12.43753247303448,HP On,1425.1980636482222,20.000000000000057,1.6078755593066862,0.0,0.8775652829130587,0.0141822935562576,0.5261817628395599,1411.0157700919647,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.717251342057,20.009188129727683,0.0,4.409125498498825,5.342384193307495,4.4,9.236100170605994,684.4738985747831,-616.2246815533039,-647.4993874031204,-1027.3724218261996,-0.0,-0.0,384.7544132601963,967.3476936899842,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.93345622220855,0.23414357415559592,9.893135762121243,0.003332752387941998,20.638685586803167,1.2191809056729939,0,0,35.12847461965829,0.5436834545663999,-662.1100330601948,14.610645657074425
2025-01-01 14:55:00,1.1591761158163305,0.7551665317165784,0.0,0.019319601930272174,0.012586108861942974,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8923813091192301,0.0,0.0,0.0,0.17874514988610857,0.5764213818304699,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.305569841913172,51.666666666666686,46.10666666666668,0.0,50.97222973863279,0.0,0.0,0.0,20.305569841913172,48.76081287118521,50.97222973863279,47.65510443746142,12.43753247303448,HP On,1422.5315203857772,20.000000000000057,1.6036860906591777,0.0,0.878188547772676,0.014192761346553956,0.525183478890699,1408.3387590392233,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.731346160297,20.009188129727686,0.0,4.40910789011543,5.336120507684045,4.4,9.236100170605994,682.2469947655964,-615.623490808335,-643.3495239457452,-1027.3724218261998,-0.0,-0.0,384.7544132601963,966.2284388893726,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.83978702297804,0.2341535998589447,9.893379977895155,0.003332895856505659,20.615650973987872,1.219180800268056,0,0,35.07515215901733,0.5436834545663999,-657.7092280332497,14.359704087504532
2025-01-01 14:56:00,1.1598040670560086,0.7555721481471316,0.0,0.01933006778426681,0.012592869135785527,0.0,0.021624399691678575,0.0,0.24517040700542192,0.893009260358908,0.0,0.0,0.0,0.17874514988610857,0.576826998261023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.3043557171859,51.666666666666686,46.10666666666668,0.0,50.97013520968817,0.0,0.0,0.0,20.3043557171859,48.759103041219646,50.97013520968817,47.65358695698539,12.43753247303448,HP On,1419.9035631750965,20.000000000000057,1.5995569612263205,0.0,0.8788060799736033,0.014203180385304794,0.5241996022428359,1405.7003827897915,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.745424692916,20.009188129727686,0.0,4.409090397251665,5.330143902955704,4.4,9.236100170605994,680.0420948992675,-615.0665985892879,-639.3968503556194,-1027.3724218261998,-0.0,-0.0,384.7544132601963,965.067244893597,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.7372529251937,0.23416361436898764,9.893623911505214,0.0033330391649580046,20.592642067864492,1.2191806949807986,0,0,35.02545936764332,0.5436834545663999,-653.5101232706991,14.113272915079634
2025-01-01 14:57:00,1.1604254583071154,0.7559735272436681,0.0,0.01934042430511859,0.012599558787394468,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8936306516100149,0.0,0.0,0.0,0.17874514988610857,0.5772283773575595,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.303141665815158,51.666666666666686,46.10666666666668,0.0,50.968040835509036,0.0,0.0,0.0,20.303141665815158,48.75739331348944,50.968040835509036,47.65206955247964,12.43753247303448,HP On,1417.3169226415866,20.000000000000057,1.5954924714716012,0.0,0.8794171146067062,0.014213537003308609,0.5232311562706242,1403.103385638278,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.759486959372,20.009188129727686,0.0,4.409073053356351,5.324440259578076,4.4,9.236100170605994,677.8609951981205,-614.5507030199317,-635.6316897988248,-1027.3724218261998,-0.0,-0.0,384.7544132601963,963.8627321336475,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.62546565085452,0.2341736176982248,9.893867563288477,0.003333182313477691,20.5696588397488,1.2191805898110903,0,0,34.979085513859914,0.5436834545663999,-649.5027985170123,13.871108718187411
2025-01-01 14:58:00,1.161039537700502,0.7563701833466953,0.0,0.019350658961675034,0.01260616972244492,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8942447310034015,0.0,0.0,0.0,0.17874514988610857,0.5776250334605867,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.301927687744698,51.666666666666686,46.10666666666668,0.0,50.965946616082604,0.0,0.0,0.0,20.301927687744698,48.75568368798838,50.965946616082604,47.650552223941276,12.43753247303448,HP On,1414.7741603660545,20.000000000000057,1.5914966579673264,0.0,0.8800209136454773,0.0142238173579242,0.5222791013749882,1400.5503430081303,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.73591080525,20.009188129727686,0.0,4.409055889657216,5.318996103181758,4.4,9.236100170605994,675.7053547880471,-614.0727632307058,-632.0448070117371,-1027.3724218261998,-0.0,-0.0,384.7544132601963,962.6134521409562,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.5040350612068,0.23418360985914233,9.893460090535829,0.0033333253022431765,20.546701260988375,1.2191804847588,0,0,34.93575368434527,0.5436834545663999,-645.6777868103744,13.632979798637258
2025-01-01 14:59:00,1.161645580343936,0.7567616482220872,0.0,0.019360759672398933,0.012612694137034787,0.0,0.021624399691678575,0.0,0.24517040700542192,0.8948507736468355,0.0,0.0,0.0,0.17874514988610857,0.5780164983359787,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0.0,0,Off,0.0034851048519736836,0.0,On,0.0005643044428650278,0.0,On,0.00878749519841993,0,On,0.00878749519841993,0.0,On,0.0068435404906104155,0,On,0.20150887850815585,0.15113165888111685,On,0,0,Off,Off,0.0,0.0,20.300713783143276,51.666666666666686,46.10666666666668,0.0,50.9638525513961,0.0,0.0,0.0,20.300713783143276,48.75397416471032,50.9638525513961,47.649034971367435,12.43753247303448,HP On,1412.2776768974245,20.000000000000057,1.587573304854777,0.0,0.8806167655599584,0.014234008086877196,0.521344337727334,1398.0436688105474,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.749941499926,20.009188129727683,0.0,4.409038934917345,5.313798575974807,4.4,9.236100170605994,673.5767075379082,-613.6299618093897,-628.6273887269131,-1027.3724218261996,-0.0,-0.0,384.7544132601963,961.317882078554,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.37257458597185,0.2341935908642123,9.893703195316387,0.0033334681314327198,20.523769302962922,1.2191803798237961,0,0,34.895212484668036,0.5436834545663999,-642.0260543903438,13.398665663430732
2025-01-01 15:00:00,1.2132165975543423,0.7634818606611246,0.0,0.020220276625905705,0.01272469767768541,0.0,0.03681234999600585,0.0,0.280956169700322,0.8954480778580145,0.0,0.0,0.0,0.18507954191938147,0.5784023187417431,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.017913898050261477,0,On,0.004065955660635965,0.0,On,0.001018724044928752,0.0,On,0.015863835145220564,0,On,0.015863835145220564,0.0,On,0.016269549090885137,0,On,0.21083135331458297,0.15812351498593719,On,0,0,Off,Off,0.0,0.0,20.27380280276384,51.666666666666686,46.10666666666668,0.0,50.96175864143675,0.3331237676525332,894.6973640108039,0.0,20.27380280276384,48.752264743649064,50.96175864143675,47.647517794755224,12.43753247303448,HP On,1409.8297338360512,20.000000000000057,1.5837259781295705,0.0,0.8812039814062528,0.014244096451761726,0.5204277134511226,1395.5856373842894,6866.5160623036345,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.763955985614,20.009188129727683,0.0,4.409022215796056,5.308835409304984,4.4,9.236100170605994,715.3155180065689,-613.2196859242304,-625.3710248991333,-1027.3724218261996,-0.0,-0.0,428.59345816761936,959.9744232944344,2.0010000000000003,0.05093209371484595,0.0,0.0,0.9533480114668245,132.0652280586667,186.23069459630827,0.234203560725893,9.893946019260802,0.00333361080122438,23.595950153321155,1.219180275005948,0,0,34.85723101479256,0.5436834545663999,-638.5389814203417,13.167956521208374
2025-01-01 15:01:00,1.2266664367823739,0.772169598552981,0.0,0.020444440613039565,0.01286949330921635,0.0,0.03681234999600585,0.0,0.280956169700322,0.9088979170860461,0.0,0.0,0.0,0.18507954191938147,0.5870900566335995,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.017913898050261477,0,On,0.004065955660635965,0.0,On,0.001018724044928752,0.0,On,0.015863835145220564,0,On,0.015863835145220564,0.0,On,0.016269549090885137,0,On,0.21083135331458297,0.15812351498593719,On,0,0,Off,Off,0.0,0.0,20.220074053867734,51.666666666666686,46.10666666666668,0.0,50.94836276959763,0.33323964371294723,894.6973640108039,0.0,20.220074053867734,48.67521962101438,50.94836276959763,47.538648046722756,12.43753247303448,HP On,1354.1422487760371,20.000000000000057,1.4973776934044605,0.0,0.8951835548602392,0.013714362225806903,0.49986794306878085,1340.4278865502301,6866.391038391507,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.777954281688,20.010782178287474,0.0,4.409005757192972,5.304094897351529,4.4,9.236100170605994,670.4162049949151,-623.4975581106537,-622.2676906817219,-1027.5383664216458,-0.0,-0.0,428.59345816761936,958.5813907941131,2.0010000000000003,0.05093511881606333,0.0,0.0,0.9534046353756357,132.0652280586667,186.047314228112,0.2341918990032544,9.895063139824535,0.003333774827117097,23.564491201866232,1.2191735252608562,0,0,34.82159690322446,0.5436834545663999,-635.2083435037526,12.940652822030724
2025-01-01 15:02:00,1.2282610633093052,0.7731996255344564,0.0,0.020471017721821753,0.012886660425574273,0.0,0.03681234999600585,0.0,0.280956169700322,0.9104925436129773,0.0,0.0,0.0,0.18507954191938147,0.588120083615075,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.017913898050261477,0,On,0.004065955660635965,0.0,On,0.001018724044928752,0.0,On,0.015863835145220564,0,On,0.015863835145220564,0.0,On,0.016269549090885137,0,On,0.21083135331458297,0.15812351498593719,On,0,0,Off,Off,0.0,0.0,20.16747090569106,51.666666666666686,46.10666666666668,0.0,50.93496431143983,0.3333556228110219,894.6973640108039,0.0,20.16747090569106,48.59817902260755,50.93496431143983,47.42978637819142,12.43753247303448,HP On,1351.790898545561,20.000000000000057,1.4925089624479044,0.0,0.8960209632312275,0.014471580381749706,0.4987087060066463,1337.3193181638114,6866.391038391507,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.842306687107,20.01078217828747,0.0,4.408601155188683,5.2995658719158065,4.4,9.236100170605994,668.3601923106576,-612.6875556548532,-619.3097291916157,-1027.5383664216456,-0.0,-0.0,428.59345816761936,957.1370109602876,2.0010000000000003,0.05093511881606333,0.0,0.0,0.9534046353756357,132.0652280586667,185.87238172823504,0.23420334488347913,9.895341916871844,0.0033339386352316093,23.538189407875308,1.2191734049137026,0,0,34.79230593820393,0.5436834545663999,-632.0262939720726,12.716564780456869
2025-01-01 15:03:00,1.2289154487553504,0.7736223167755263,0.0,0.020481924145922505,0.012893705279592105,0.0,0.03681234999600585,0.0,0.280956169700322,0.9111469290590225,0.0,0.0,0.0,0.18507954191938147,0.5885427748561448,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.017913898050261477,0,On,0.004065955660635965,0.0,On,0.001018724044928752,0.0,On,0.015863835145220564,0,On,0.015863835145220564,0.0,On,0.016269549090885137,0,On,0.21083135331458297,0.15812351498593719,On,0,0,Off,Off,0.0,0.0,20.114870692085105,51.666666666666686,46.10666666666668,0.0,50.92156316602577,0.3334717059524039,894.6973640108039,0.0,20.114870692085105,48.52114285364742,50.92156316602577,47.32093269745825,12.43753247303448,HP On,1349.4783793496367,20.000000000000057,1.4888526704656975,0.0,0.8966534843167474,0.014493444742275244,0.4978381753959326,1334.9849346073615,6866.391038391507,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.85837760489,20.010782178287474,0.0,4.408585083920134,5.2952376782657,4.4,9.236100170605994,666.3370324786425,-612.3551662219604,-616.4898349688613,-1027.5383664216458,-0.0,-0.0,428.59345816761936,955.6394145201365,2.0010000000000003,0.05093511881606333,0.0,0.0,0.9534046353756357,132.0652280586667,185.69923725295973,0.23421477798338666,9.895620370254044,0.0033341022605258507,23.511916968358804,1.2191732847009276,0,0,34.76276867857116,0.5436834545663999,-628.9853469134159,12.495511944554702
2025-01-01 15:04:00,1.229543765029471,0.7740281689950362,0.0,0.020492396083824516,0.012900469483250604,0.0,0.03681234999600585,0.0,0.280956169700322,0.9117752453331431,0.0,0.0,0.0,0.18507954191938147,0.5889486270756548,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.017913898050261477,0,On,0.004065955660635965,0.0,On,0.001018724044928752,0.0,On,0.015863835145220564,0,On,0.015863835145220564,0.0,On,0.016269549090885137,0,On,0.21083135331458297,0.15812351498593719,On,0,0,Off,Off,0.0,0.0,20.062273413021558,51.666666666666686,46.10666666666668,0.0,50.90815933392246,0.3335878932652323,894.6973640108039,0.0,20.062273413021558,48.44411111388686,50.90815933392246,47.212087003869065,12.43753247303448,HP On,1347.2219255315422,20.000000000000057,1.4853012482468038,0.0,0.8972708843661357,0.014504360967007439,0.49699263524352616,1332.7175645645348,6866.391038391507,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,9612.83681069157,20.010782178287474,0.0,4.408569304663315,5.291100151985692,4.4,9.236100170605994,664.3479043737435,-612.0455076230572,-613.8010381377818,-1027.5383664216458,-0.0,-0.0,428.59345816761936,954.0866299110211,2.0010000000000003,0.05093511881606333,0.0,0.0,0.9534046353756357,132.0652280586667,185.51527220253627,0.2342261983172516,9.895247711641657,0.0033342657032038236,23.485673850561128,1.2191731646223805,0,0,34.73311462539857,0.5436834545663999,-626.0783609076036,12.277322769821836
