Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.8430853978270698,0.08059716779556711,0.0,1.8430853978270698,0.08059716779556711,0.0,0.016198953294582253,0.001,0.09162050780314294,1.6842659367293449,0.05,0.0,0.0002506236243534685,0.06576321083788031,0.0,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001861984649122807,0.0,0.014336968645459447,0.0,0.003936226685969183,0.0,0.05437276815877105,0.04077957611907827,0.0,0.0,1684.265936729345,18.33333333333337,0.4666666666666667,0.0,1.6349069623703703,0.049358974358974364,0.4666666666666667,1634.9069623703704,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,36.79973619492306,51.66666666666668,43.496666666666684,1753.673482251486,0.0,4.025332374670777,0.0,50.256779941572226,0.0,0.0,0.0,48.06631492656407,44.90227384582537,50.354085376376176,18.32109580898061,12.43753247303448,18.02547305976649,-0.0603123987051583,0.85,376.4360707287511,-1428.5987522392027,0.0,0.0,116.49929653638902,94.54976452064358,0.1835,0.06331724922804007,0.0,0.0,1.1782346597123532,12.110929209777778,4.269589702219846,0.22979186517143893,8.487107996374576,0.00288145806418942,96.87679730795007,1.2302112081465253
2025-01-01 11:00:00,3.757650370300119,0.07897713337477502,0.0,3.757650370300119,0.07897713337477502,0.0,0.009761538202865759,0.001,0.08774753910580066,3.609141292991453,0.05,0.0,0.0002506236243534685,0.06414317641708822,0.0,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001861984649122807,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,3609.141292991453,20.000000000000057,1.0,0.0,3.503372062222222,0.10576923076923077,1.0,3503.372062222222,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,34.883079957424904,51.66666666666668,43.496666666666684,1802.8261925342044,0.0,4.122690430153199,0.0,49.9419311868007,0.0,0.0,0.0,45.51077327656653,44.663652639112705,50.042585320129476,18.927568636267726,12.43753247303448,19.18928978654542,-0.41633652596700443,1.95,2281.3319497402053,-1414.3095498447449,0.0,0.0,94.22918675015973,116.92345602298313,0.0,0.06285232639845016,0.0,0.0,1.1695831753444608,0.0,-7.7289801566628755,0.21612361919862388,9.061795619241686,0.002914730366374647,66.95173412890023,1.2247199569916492
2025-01-01 12:00:00,2.19543230167879,0.08022631511071511,0.0,2.1954323016787898,0.08022631511071511,0.0,0.00983912089657921,0.001,0.08941311475372078,2.04518006602849,0.05,0.0,0.0002506236243534685,0.06539235815302831,0.0,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0019395673428362575,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,2045.18006602849,20.000000000000057,0.5666666666666667,0.0,1.9852441685925926,0.05993589743589744,0.5666666666666667,1985.2441685925926,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,33.936581239654316,51.66666666666668,43.496666666666684,1826.1781244617423,0.0,4.174566951224095,0.0,49.64923316083972,0.0,0.0,0.0,44.24877498620575,44.43886228228163,49.752699776798714,19.507989535883762,12.43753247303448,19.683417317088008,-0.06130442915333714,3.05,785.3969902738197,-1362.4596364520823,0.0,0.0,95.9723450917933,123.65971848853323,0.0,0.06300739148709976,0.0,0.0,1.1724686933381485,0.0,6.704215605618717,0.21087369778560908,9.31003265416956,0.0029360821684156204,35.70399510118397,1.2220182538171263
2025-01-01 13:00:00,0.21063733861463124,0.08022631511071511,0.0,0.21063733861463124,0.08022631511071511,0.0,0.010071868977719561,0.001,0.08941311475372078,0.06015235488319089,0.05,0.0,0.0002506236243534685,0.06539235815302831,0.0,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021723154239766088,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,60.15235488319089,18.33333333333337,0.016666666666666666,0.0,0.05838953437037037,0.0017628205128205128,0.016666666666666666,58.38953437037037,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,35.6473262248453,51.66666666666668,43.496666666666684,1780.8056748392794,0.0,4.105993992648375,0.0,49.35898062232685,0.0,0.0,0.0,46.52976829979373,44.21101686440061,49.46360318961347,20.03691117624497,12.43753247303448,18.30554489654827,-0.04518902410364897,4.45,-836.0098599722379,-1021.0567203366187,0.0,0.0,96.20509317293364,123.22174476971686,0.0,0.05669134047296951,0.0,0.0,1.0549368942140636,0.0,28.6894123082563,0.23062554659484064,8.680877155689966,0.002946239040539214,21.104331558842144,1.2272137350044543
2025-01-01 14:00:00,1.4739919565490667,0.08022631511071511,0.0,1.4739919565490667,0.08022631511071511,0.0,0.010227034365146461,0.001,0.08941311475372078,1.3233518074301995,0.05,0.0,0.0002506236243534685,0.06539235815302831,0.0,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002327480811403509,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,1323.3518074301996,18.33333333333337,0.36666666666666664,0.0,1.2845697561481482,0.03878205128205128,0.36666666666666664,1284.5697561481481,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,35.69383354948579,51.66666666666668,43.496666666666684,1776.8450261464325,0.0,4.109908038028138,0.0,49.06033898566668,0.0,0.0,0.0,46.591778065981046,43.974142215342766,49.15684244823494,20.508246643290462,12.43753247303448,18.08365548363239,-0.03860867311957203,4.7,486.0528302517947,-946.7204819569774,0.0,0.0,96.36025856036055,110.04254262992718,0.0,0.054767623316995126,0.0,0.0,1.019139536364719,0.0,13.06124621821197,0.2341266595252833,8.581645642898298,0.0029527919408529448,-2.2998919125993007,1.2275241773407017
2025-01-01 15:00:00,1.3532423724272922,0.07960172424274506,0.0,1.3532423724272922,0.07960172424274506,0.0,0.010614947833713712,0.001,0.08858032692976071,1.2030470976638177,0.05,0.0,0.0002506236243534685,0.06476776728505826,0.0,0.01458333333333334,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0027153942799707604,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,1203.0470976638176,18.33333333333337,0.3333333333333333,0.0,1.1677906874074073,0.035256410256410256,0.3333333333333333,1167.7906874074074,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,35.639331394959,51.66666666666668,43.496666666666684,1774.290363524464,0.0,4.115811746345266,0.0,48.76326560764427,0.0,0.0,0.0,46.51910852661201,43.73901547086847,48.86934420442587,20.944235128918184,12.43753247303448,17.93169110957921,-0.06803237684700872,4.15,322.1788422637097,-983.4277517746815,0.0,0.0,95.91538420496772,75.96626397687113,0.0,0.05517429862618949,0.0,0.0,1.026707125771775,0.0,6.644112169605754,0.2358249453142555,8.502642997875624,0.0029459863860259155,-12.063744208878173,1.228169860525395
2025-01-01 16:00:00,1.3564389801425931,0.08147549684665521,0.0,1.3564389801425933,0.08147549684665521,0.0,0.011313192077134765,0.001,0.09107869040164092,1.2030470976638177,0.05,0.0,0.0002506236243534685,0.06664153988896841,0.0,0.01458333333333334,1.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.003413638523391813,0.0,0.007899553553742953,0.0,0.0022233038830163413,0.0,0.052212722264381596,0.039159541698286185,0.0,0.0,1203.0470976638176,18.33333333333337,0.3333333333333333,0.0,1.1677906874074073,0.035256410256410256,0.3333333333333333,1167.7906874074074,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,35.17518715849188,51.66666666666668,43.496666666666684,1782.0583354002652,0.0,4.139818674550834,0.0,48.46911336132082,0.0,0.0,0.0,45.900249544655836,43.505644031207545,48.56165698850382,21.34779402633533,12.43753247303448,18.066678949298296,-0.04284807942739496,3.05,146.94568248288002,-1152.5542872332069,0.0,0.0,99.11199192026899,37.35188051766809,0.0,0.058808830517720664,0.0,0.0,1.0943400614826886,0.0,-2.659119867999747,0.23323891844869993,8.556997739476829,0.00293837698119155,-65.83172117345121,1.2276064605147075
2025-01-01 17:00:00,2.00358039640104,0.09031637063439092,0.0,2.00358039640104,0.09031637063439091,0.0,0.03172868160524877,0.008304983946733697,0.10897608435333092,1.8045706464957265,0.05,0.0,0.002081425176927773,0.07365161212412981,0.0,0.01458333333333334,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.0043446308479532176,0.0,0.02738405075729555,0.0,0.010773934854491138,0.0,0.05822833394875652,0.043671250461567376,0.0,0.0,1804.5706464957266,18.33333333333337,0.5,0.0,1.751686031111111,0.052884615384615384,0.5,1751.686031111111,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,31.110226507371134,0.07081788007937266,18.17828311805578,51.66666666666668,43.496666666666684,1801.032952658376,0.016666666666666666,4.251384493623721,0.0,48.17821521221454,0.2649928400293673,658.7249378215014,31.110226507371134,44.11832427743532,42.56827421698372,48.285170710177425,20.081907011925264,12.43753247303448,18.064728308217767,-0.052047200232403765,1.95,647.0107256856118,-1299.8442864742462,0.0,0.0,150.0624304384897,4.7722769281812285,0.31650000000000006,0.061855387414872356,0.0,0.0,1.15103170511493,20.888877901333334,-7.778064774358202,0.2297797682271914,8.502753917087082,0.0028955011497167242,-88.53748873161935,1.2270693508555441
2025-01-01 18:00:00,3.0093825308092264,0.22759911087480883,0.0,3.0093825308092264,0.22759911087480883,0.0,0.13992267537210304,0.4621181903266097,0.19185688931564174,2.165484775794872,0.05,0.0,0.1158177357393209,0.09719804180215458,0.0,0.01458333333333334,1.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.004965292397660819,0.0,0.13495738297444224,0.0,0.062259500246102266,0.0,0.08795799787153608,0.06596849840365204,0.0,0.0,2165.484775794872,18.33333333333337,0.6,0.0,2.1020232373333334,0.06346153846153846,0.6,2102.0232373333333,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,1781.9249939252854,3.8588305285539244,-834.6395730613307,51.66666666666668,43.496666666666684,1781.9249939252854,1.0,4.1754468809755485,0.0,48.59839810675145,0.3260319778618521,826.960443524115,1781.9249939252854,44.37722308506055,42.89736994128547,48.67036901004132,16.354110936243792,12.43753247303448,18.025649241037293,-0.05144376209101331,1.15,814.5106713710534,-1350.656930825035,0.0,0.0,11.549558883840863,0.0,1.8165,0.06119903945094382,0.0,0.0,1.138818099354088,119.88829923466666,-11.866732482624485,0.22717402854618102,8.43572611071945,0.0028569162266340897,-119.43575349937353,1.2266453831351336
2025-01-01 19:00:00,2.712208469574161,0.2008989171883794,0.0,2.712208469574161,0.2008989171883794,0.0,0.16246552248735918,0.3508366879698314,0.22403090285486207,1.9248753562621084,0.05,0.0,0.08792796229516607,0.09838762155987998,0.0,0.01458333333333334,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005275623172514621,0.0,0.15718989931484456,0.0,0.09284740744168872,0.0,0.09120967986309009,0.06840725989731755,0.0,0.0,1924.8753562621084,18.33333333333337,0.5333333333333333,0.0,1.868465099851852,0.05641025641025641,0.5333333333333333,1868.4650998518518,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,1255.4314541381757,2.626748426945509,-556.9178116440602,51.66666666666668,43.496666666666684,1700.0466876829794,0.7333333333333333,3.8243226495355773,0.0,51.3494292805895,0.28805138758480925,777.2006460627786,1255.4314541381757,50.37431203606284,46.36152311114794,51.45119731294201,16.16546200504697,12.43753247303448,17.992544584978518,-0.06273290413273364,-0.25000000000000006,607.221240667286,-1518.2013597653254,0.0,0.0,214.7617033606957,0.0,2.0,0.06322069380636236,0.0,0.0,1.1764379148159656,131.99922844444444,-14.214459190192477,0.2239726768508305,8.366455432687438,0.00281069125652214,-79.62984516591796,1.226819074443836
2025-01-01 20:00:00,1.9976778541493398,0.10397422379699367,0.0,1.9976778541493398,0.10397422379699367,0.0,0.11579219850193866,0.001,0.20677207380124724,1.6241135818461538,0.05,0.0,0.0002506236243534685,0.08914026683930687,0.0,0.01458333333333334,1.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.005430788559941521,0.0,0.11036140994199714,0.0,0.08791838468217136,0.0,0.07971266139295267,0.059784496044714495,0.0,0.0,1624.113581846154,18.33333333333337,0.45,0.0,1.5765174279999998,0.04759615384615385,0.45,1576.5174279999999,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,37.18786577764597,51.66666666666668,43.496666666666684,1764.6813477937126,0.0,4.101345676056192,0.0,52.21735825116249,0.1052139147824042,292.6349993559547,0.0,48.583821036861295,45.353651423016586,52.30710414203494,15.050362182869426,12.43753247303448,18.0298954713917,-0.054942433531022475,-0.55,501.21473623295805,-1560.5827052881577,0.0,0.0,449.3586144501236,0.0,2.0,0.06380548602177243,0.0,0.0,1.1873199803719812,131.99922844444444,-11.674754775161814,0.22280336671275608,8.374487123761257,0.0028024941835727243,24.511612510177113,1.2266678432099167
2025-01-01 21:00:00,3.9856228289438684,0.10233928888164791,0.0,3.9856228289438684,0.10233928888164791,0.0,0.10110336911711261,0.001,0.2243781668353027,3.609141292991453,0.05,0.0,0.0002506236243534685,0.08750533192396112,0.0,0.01458333333333334,1.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.00504287509137427,0.0,0.09606049402573834,0.0,0.10770439093668786,0.0,0.07836553599645173,0.058774151997338785,0.0,0.0,3609.141292991453,20.000000000000057,1.0,0.0,3.503372062222222,0.10576923076923077,1.0,3503.372062222222,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,34.90838323100908,51.66666666666668,43.496666666666684,1822.63080265514,0.0,4.236127146837648,0.0,51.88658754144365,0.0,0.0,0.0,45.54451097467878,44.917265965207044,52.00857430026376,15.492792505949732,12.43753247303448,19.277847891285543,-0.34439312589038,-0.3,2311.3622728384303,-1724.7126887313461,0.0,0.0,452.3701768771081,0.0,2.0,0.06691923836391736,0.0,0.0,1.245262025802012,131.99922844444444,-25.436508298784496,0.2072615544941048,8.972184018236891,0.0028173136070867573,40.12877848774049,1.2214261317448754
2025-01-01 22:00:00,3.201054978628149,0.09018535932403204,0.0,3.2010549786281484,0.09018535932403203,0.0,0.05293569809283253,0.001,0.14965389125896336,2.947465389276353,0.05,0.0,0.0002506236243534685,0.07535140236634524,0.0,0.01458333333333334,1.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0043446308479532176,0.0,0.04859106724487931,0.0,0.04918535477050302,0.0,0.06382587223421736,0.047869404175663,0.0,0.0,2947.4653892763536,20.000000000000057,0.8166666666666667,0.0,2.861087184148148,0.08637820512820513,0.8166666666666667,2861.087184148148,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,32.70299806984461,51.66666666666668,43.496666666666684,1875.4849477267223,0.0,4.438623553629356,0.0,51.57662692726001,0.10744367644779569,293.46432931364365,0.0,42.603997426459486,43.781590770830775,51.65795042629019,15.21239141908892,12.43753247303448,19.803220544250337,-0.03129296158210302,-1.95,1178.5018721943286,-2089.225594781459,0.0,0.0,330.49600673984514,0.0,2.0,0.07240854904913768,0.0,0.0,1.3474094846084144,131.99922844444444,-10.23392904041068,0.2015976478922266,9.232661493948031,0.0028330917080495147,29.138703741557528,1.2192197200352128
2025-01-01 23:00:00,3.1351478917990603,0.08285921280928399,0.0,3.1351478917990603,0.08285921280928399,0.0,0.027985984673772616,0.001,0.10869651784893485,2.947465389276353,0.05,0.0,0.0002506236243534685,0.06802525585159719,0.0,0.01458333333333334,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003646386604532164,0.0,0.024339598069240454,0.0,0.017996176713471892,0.0,0.05655604035310017,0.042417030264825115,0.0,0.0,2947.4653892763536,20.000000000000057,0.8166666666666667,0.0,2.861087184148148,0.08637820512820513,0.8166666666666667,2861.087184148148,3503.372062222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2746.369382222222,0.0,0.0,29.431704724144748,51.66666666666668,43.496666666666684,1936.1532127511068,0.0,4.801840064040891,0.0,51.25632188482563,0.18045211535365152,489.3046750364749,0.0,38.24227296552633,41.23558274646679,51.3236416132117,14.098305562504189,12.43753247303448,19.816604503680498,-0.03376262066965664,-3.05,965.6537039211524,-2246.0085047427015,0.0,0.0,265.09780814243487,0.0,2.0,0.07398870228096012,0.0,0.0,1.3768136569009337,131.99922844444444,-0.9009887549344142,0.2020544370992259,9.248582597550172,0.00284181770834761,20.021407271491622,1.2191578348690415
