Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,4.417935199476162,0.7003080876022363,0.056354507340314754,4.417935199476162,0.7003080876022362,0.05635450734031475,0.04157033490206662,4.36020479512965,0.008660069444444446,0.007499999999999999,0.04645728511809253,0.009897222222222224,0.0,0.6981205876022363,0.0,0.002187500000000001,1.0,0.0,0.0,4.1934144055494444,0.5975291906304404,0.03331151295840272,0.024983634718802033,0.012611488402561112,0.0,0.0027929769736842105,0.0,0.03877735792838241,0.0,0.020057038548583837,0.0,0.1008103496706584,0.07560776225299377,0.0,0.0,182.69546425925924,19.500000000000057,0.05,0.0,0.29005899135802465,0.008660069444444446,0.08333333333333333,174.03539481481482,2088.424737777778,1055.056,0.0,83.2399454341788,51.66666666666668,46.10666666666668,0.0,51.5236248764319,0.3051777921488619,831.3439875273533,1055.056,130.0624147409044,50.31410945599466,51.5236248764319,49.709351745776054,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,5406.118556726926,19.34170636529281,0.0,0.85,805.6170739133988,-709.7217885636197,0.0,0.0,1111.4284747954969,1029.3595863384608,5.281499999999999,0.029213736592599963,0.0,0.0,0.5436217999480805,348.57696251466666,221.21492342226233,0.3692960887051899,11.459854997624596,0.0050466925283324075,175.25086294054506,1.2230797108061762
2025-01-01 11:00:00,1.305862744821878,0.2518362415055382,0.030971523412061684,1.305862744821878,0.2518362415055382,0.030971523412061684,0.045504269764366286,1.2603584750575116,0.0,0.0,0.030971523412061684,0.0,0.0,0.2518362415055382,0.0,0.0,1.0,0.0,0.0,1.0483536013873611,0.1493822976576101,0.03331151295840272,0.024983634718802033,0.05044595361024445,0.0,0.0027929769736842105,0.0,0.04271129279068208,0.0,0.024953661596002034,0.0,0.10329374550550141,0.07747030912912603,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,82.52910200349909,51.66666666666668,46.10666666666668,0.0,51.935657733701156,0.25393199061100835,698.590398964317,703.3706666666666,128.95172188046735,50.1679025220278,51.935657733701156,49.28402491619113,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.6263099979815,19.463233673860362,0.0,1.95,411.7683604002407,-638.4442981707776,0.0,0.0,750.7733826288509,1299.308676566339,5.7155,0.027936721812265697,0.0,0.0,0.5198585585960152,377.22079508711107,299.43927594216746,0.371191129251079,11.578068292318981,0.005114444716447516,152.66923361571295,1.2219481961809264
2025-01-01 12:00:00,0.26715259606053043,0.10492542197132995,0.030971523412061684,0.26715259606053043,0.10492542197132995,0.030971523412061684,0.04802187677283366,0.21913071928769678,0.0,0.0,0.030971523412061684,0.0,0.0,0.10492542197132995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.05044595361024445,0.0,0.002909351014254386,0.0,0.045112525758579276,0.0,0.02878420304901236,0.0,0.10492347402211713,0.07869260551658783,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,80.38833356637147,51.66666666666668,46.10666666666668,0.0,51.54414161286209,0.2498307765494666,681.8635045513495,703.3706666666666,125.60677119745542,49.74795723812492,51.54414161286209,48.849865050756335,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.204108319367,19.84308630138269,0.0,3.05,354.7798595121273,-615.1594988959098,0.0,-0.8996161879969049,637.4859087034075,1430.1005824517285,5.999,0.02820390117409242,0.0,4.285345438948484e-05,0.5256277828464014,395.93168571911104,333.3530658926265,0.36652109186030946,11.795522535957215,0.0051735692577263796,132.79160085315468,1.2197085963218695
2025-01-01 13:00:00,0.33056276389032935,0.12978499548258107,0.07742880853015421,0.33056276389032935,0.12978499548258107,0.07742880853015421,0.04837099889454419,0.19695894152863846,0.0,0.08523282346714668,0.07742880853015421,0.0,0.0,0.10492542197132995,0.0,0.024859573511251124,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.025222976805122223,0.0,0.0032584731359649125,0.0,0.045112525758579276,0.0,0.03183540209507626,0.0,0.10492347402211713,0.07869260551658783,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,1758.4266666666665,0.0,79.17103263233068,51.66666666666668,46.10666666666668,0.0,51.62660163652935,0.5098027409756726,1393.1053958267846,1758.4266666666665,123.7047384880167,49.85139506778189,51.62660163652935,48.963791783408155,12.43753247303448,284.2438210274728,20.500000000000057,1.8161131895935425,0.0,0.08401229472063006,0.001220528746516625,0.0,0.5333333333333333,0.12780579729841715,285.46434977398945,5475.796998392787,20.421524568811094,0.0,4.45,123.96648080570664,-566.7043200563978,0.0,-18.628077278367652,624.7901180134027,1594.7448033817507,5.999,0.02741428630524928,0.0,0.0009063428322708111,0.5270024715462301,395.93168571911104,368.7525811545422,0.35692294103711647,12.086146035036565,0.005224662255973723,120.26746423843855,1.2166962266817107
2025-01-01 14:00:00,0.4835556078116959,0.17917582146604913,0.04645728511809253,0.4835556078116959,0.1791758214660491,0.04645728511809252,0.05590962600566963,0.18195354096569125,0.0,0.245692440840335,0.04645728511809253,0.0,0.0,0.10751552622095135,0.0,0.07166029524509775,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0034912212171052627,0.0,0.052418404788564375,0.0,0.03859950600442271,0.0,0.10837694635494569,0.08128270976620923,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,1055.056,0.0,79.85872994350962,51.66666666666668,46.10666666666668,0.0,51.83199873619104,0.3383171112319302,929.9866593403252,1055.056,124.77926553673377,50.214600572416096,51.83199873619104,49.405901490528635,12.43753247303448,829.9655221848841,20.500000000000057,3.442146811859316,0.0,0.24216789023791227,0.0035245506024227354,0.0,1.0,0.37325435680812546,833.4900727873068,5481.078357371933,20.508306125695228,0.0,4.7,-386.14318621490077,-545.929939071586,0.0,-21.914436363504112,597.6801331980702,1743.2098186892024,5.56675,0.02674344393465124,0.0,0.001073624856642866,0.5176320036182354,367.4033524715555,413.9865782070031,0.35807648793654734,12.16691280711227,0.005272815166387015,82.49137025932303,1.2156901966968057
2025-01-01 15:00:00,0.5408440527630164,0.18325784038407517,0.030971523412061684,0.5408440527630163,0.18325784038407517,0.030971523412061684,0.06982600268982196,0.22635070046809133,0.0,0.24466734960510303,0.030971523412061684,0.0,0.0,0.11189653008258675,0.0,0.07136131030148843,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.02774795933898122,0.0,0.00407309141995614,0.0,0.06575291126986584,0.0,0.04940736768566107,0.0,0.11505107266108626,0.08628830449581468,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,77.77298860990011,51.66666666666668,46.10666666666668,0.0,51.3443301120755,0.2695566199350893,736.3575314547793,703.3706666666666,121.52029470296893,49.44042374316291,51.3443301120755,48.48847055870662,12.43753247303448,847.085194823151,20.500000000000057,3.5314005759232905,0.0,0.24115774466988585,0.0035096049352172083,0.0,1.0,0.38123987528493636,850.5947997583683,5476.160168071872,20.510007759012524,0.0,4.15,-517.5120180012469,-570.2439570151626,0.0,-21.608530198552394,541.8830631689657,1496.4367505683679,3.997,0.026959026535804124,0.0,0.0010225156229274838,0.5206925949180331,263.8004580462222,379.54260086665323,0.358767847305322,12.178512150295212,0.005283641228571714,-1.4093148109457962,1.2156752610802315
2025-01-01 16:00:00,0.40404656923681037,0.14644942453114446,0.05420016597110795,0.40404656923681037,0.14644942453114446,0.054200165971107946,0.0875287296407937,0.21844423769964555,0.0,0.0980736018963711,0.05420016597110795,0.0,0.0,0.1178446239780362,0.0,0.028604800553108253,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00512045778508772,0.0,0.08240827185570597,0.0,0.061318072395597216,0.0,0.12048350104980535,0.09036262578735399,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,1230.8986666666667,0.0,78.95522561089524,51.66666666666668,46.10666666666668,0.0,51.491589868697474,0.28689778078649775,779.4097913347683,1230.8986666666667,123.36754001702383,49.85603343989532,51.49158986869748,49.03825522549424,12.43753247303448,346.26592382553827,20.500000000000057,2.6953637317993153,0.0,0.09666605029746865,0.0014075515989024443,0.0,0.7333333333333333,0.15595632302712012,347.6734754244407,5462.6399747468995,20.508110782720745,0.0,3.05,-248.87107079666615,-647.6695289029253,0.0,-22.86217789561477,561.339580313175,581.5234956823763,3.997,0.028450431203715983,0.0,0.0010048373749807868,0.548116331231704,263.8004580462222,206.5869795142372,0.35857867860964404,12.174370481892677,0.00528020970314885,-44.89961756167309,1.2156856159522889
2025-01-01 17:00:00,0.366586162099383,0.12529037758964273,0.030971523412061684,0.366586162099383,0.12529037758964273,0.030971523412061684,0.11799546405813591,0.2485906980412471,0.0,0.0,0.030971523412061684,0.0,0.0,0.12529037758964273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006516946271929825,0.0,0.11147851778620609,0.0,0.08153686125505673,0.0,0.1270800212361071,0.0953100159270803,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,79.66415578293295,51.66666666666668,46.10666666666668,0.0,51.17401749296094,0.37172769376516407,1003.3458578327129,703.3706666666666,124.47524341083275,49.98839238667577,51.17401749296094,49.39557983353318,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.342597318578,20.314131885511607,0.0,1.95,-0.7084646198987542,-708.9330430281822,0.0,-15.103746394427889,635.8129349453,48.082257141423035,4.2139999999999995,0.02960988237942527,0.0,0.0006324429889540609,0.5627622231501304,278.12237433244445,87.51538985741131,0.36065061956505845,12.058127103657766,0.005249641114011624,-58.84259815271015,1.2159394761514826
2025-01-01 18:00:00,0.41639949133855203,0.12773275341810506,0.030971523412061684,0.41639949133855203,0.12773275341810506,0.030971523412061684,0.1362459877894452,0.28015350354910684,0.0,0.0,0.030971523412061684,0.0,0.0,0.12773275341810506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.007447938596491227,0.0,0.12879804919295396,0.0,0.10984316565830006,0.0,0.12867094669280338,0.09650321001960252,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,83.65792417241875,51.66666666666668,46.10666666666668,0.0,52.0005267658879,0.08084826692934044,223.0004004819365,703.3706666666666,130.7155065194043,51.08369269395174,52.0005267658879,50.625275657983664,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.906738689405,19.963391109531013,0.0,1.15,52.231695947135286,-703.8648179783361,0.0,-1.870905283620893,689.903873748278,0.0,4.2805,0.02862239365393616,0.0,7.78893333359864e-05,0.5340672339912955,282.5113486782222,68.06354546081428,0.3674293936892469,11.892925600447146,0.005235897831971404,-38.968335781770925,1.2167926607398618
2025-01-01 19:00:00,0.48366544508849574,0.12986426577468715,0.030971523412061684,0.4836654450884957,0.12986426577468715,0.030971523412061684,0.14197376045584104,0.33419168463265464,0.0,0.007499999999999999,0.030971523412061684,0.0,0.0,0.12767676577468717,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007913434758771931,0.0,0.1340603256970691,0.0,0.16395599693307172,0.0,0.1302618721494997,0.09769640411212474,0.0,0.0,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,703.3706666666666,0.0,81.99569193403858,51.66666666666668,46.10666666666668,0.0,51.25792264519644,0.2403493222506626,647.1689944056199,703.3706666666666,128.11826864693526,50.04425341923577,51.25792264519644,49.43741880625544,12.43753247303448,0.0,20.500000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,5392.984702920645,19.524959236652794,0.0,-0.25000000000000006,91.14075695954834,-751.4936065700964,0.0,0.0,778.2022952886972,0.0,4.714499999999999,0.0288916592620601,0.0,0.0,0.5376284461846695,311.15518125066666,64.43206824094743,0.376294850381455,11.690283184711326,0.005218180032994844,-24.574588030244648,1.2186282897521368
2025-01-01 20:00:00,0.4921643285820364,0.12834233164312306,0.06194304682412337,0.4921643285820364,0.12834233164312306,0.06194304682412337,0.11931816024723788,0.3578461683347986,0.0,0.014999999999999998,0.06194304682412337,0.0,0.0,0.12396733164312307,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.00814618283991228,0.0,0.1111719774073256,0.0,0.1925563928106344,0.0,0.12614874779804094,0.09461156084853069,0.0,0.0,0.0,18.94444444444449,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,1406.7413333333332,0.0,83.59643010368124,51.66666666666668,46.10666666666668,0.0,51.69432976078198,0.39500353581210973,1076.0159184093438,1406.7413333333332,130.61942203700193,50.21585777044604,51.69432976078198,49.476621775278076,12.43753247303448,0.0,19.94444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5381.705302196809,19.12555344324245,0.0,-0.55,112.92935443518371,-743.0893506073012,0.0,0.0,798.1999881188402,0.0,4.997999999999999,0.02869117507673494,0.0,0.0,0.5338977500670358,329.86607188266663,57.81871692364473,0.3854330518263412,11.51640302233031,0.005213560946604289,0.9115068915955779,1.2202969653663454
2025-01-01 21:00:00,0.3560420776928857,0.11476721952704594,0.0,0.35604207769288576,0.11476721952704592,0.0,0.07106926112847028,0.2699728165644154,0.0,0.014999999999999998,0.0,0.0,0.0,0.11039221952704592,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.007564312637061404,0.0,0.06350494849140888,0.0,0.12278319052835414,0.0,0.10888138613389817,0.08166103960042359,0.0,0.0,0.0,18.94444444444449,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,0.0,0.0,84.54077320613779,51.66666666666668,46.10666666666668,0.0,51.27119406758119,0.056343349742758696,154.54083697734197,0.0,132.09495813459029,50.168631497101494,51.27119406758119,49.617350211861655,12.43753247303448,0.0,19.94444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5381.196932681714,18.683998486713637,-0.0008608863431571004,-0.3,30.839870991645444,-715.125071130095,0.0,0.0,694.1247722915127,0.0,5.465249999999999,0.028662801422997698,0.0,0.0,0.5333697608908873,360.70439162799994,51.84016983022761,0.39670632091214425,11.335049349849008,0.005219956027257338,34.11943756470471,1.2221387691787533
2025-01-01 22:00:00,0.23523011987049497,0.10126597162154832,0.04156833333333334,0.23523011987049497,0.10126597162154832,0.04156833333333334,0.029517692700596176,0.1543401355032321,0.036372291666666674,0.014999999999999998,0.0,0.04156833333333334,0.0,0.09689097162154832,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.006516946271929825,0.0,0.02300074642866635,0.0,0.025152173341167636,0.0,0.09254529790782148,0.0694089734308661,0.0,0.0,767.3209498888888,18.94444444444449,0.21,0.0,1.218247763703704,0.036372291666666674,0.35,730.9486582222222,2088.424737777778,0.0,0.0,81.65491610706718,51.66666666666668,46.10666666666668,0.0,50.101693377253824,0.0,0.0,0.0,127.58580641729245,48.96658801539136,50.101693377253824,48.39903533446013,12.43753247303448,0.0,19.94444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5341.886297725666,18.568495350829206,-0.08159936392087933,-1.95,548.8804644399451,-835.2511629253006,0.0,0.0,573.3113430693919,0.0,5.999,0.030658241701824036,0.0,0.0,0.5705017735187842,395.93168571911104,43.499334406964984,0.4011013409582849,11.305418681493311,0.00523911366409382,39.71217940797627,1.2226097610216298
2025-01-01 23:00:00,0.17865237014176616,0.09904297147836338,0.0,0.17865237014176613,0.09904297147836338,0.0,0.022267992669449285,0.14138437747231686,0.0,0.014999999999999998,0.0,0.0,0.0,0.09466797147836338,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0054695799067982455,0.0,0.016798412762651038,0.0,0.015160415501165644,0.0,0.09207966118878842,0.0690597458915913,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,2088.424737777778,0.0,0.0,80.52191771760617,51.66666666666668,46.10666666666668,0.0,48.99443832465517,0.0,0.0,0.0,125.81549643375963,47.96107297610441,48.99443832465517,47.44439030182903,12.43753247303448,0.0,18.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5309.03079543669,17.982167057249683,0.0,-3.05,-264.95724968720884,-855.9343764183427,0.0,-82.48707445346635,617.0096062412176,0.0,6.96675,0.030635977591814544,0.0,0.0029423457449230532,0.624839910967766,459.8028123826667,56.45459494338259,0.417459841203521,11.07126984279308,0.005255734307543574,58.43490393049023,1.2250597390855522
