occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.467,0.602,0.102,0.202,0.202,0.484,0.0,0.0,0.0,0,0,0,0
0.429,0.608,0.102,0.19,0.19,0.177,0.0,0.0,0.252,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.275,0.0,0.0,0.0841,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.0,0.0,0.0,0.336,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.136,0.0,0.0,0.252,0,0,0,0
0.533,0.643,0.15,0.226,0.226,0.357,0.0,0.0,0.252,0,0,0,0
0.571,0.655,0.166,0.239,0.239,0.213,0.0,0.0,0.168,0,0,0,0
0.676,0.672,0.194,0.274,0.274,0.177,0.0,0.733,0.0841,0,0,0,0
0.714,0.678,0.204,0.287,0.287,0.0945,0.0,1.0,0.336,0,0,0,0
0.714,0.703,0.237,0.296,0.296,0.688,0.0,1.0,0.0841,0,0,0,0
0.714,0.711,0.249,0.299,0.299,0.118,0.0,0.0667,0.425,0,0,0,0
0.61,0.689,0.215,0.263,0.263,0.399,0.0,0.0,0.336,0,0,0,0
0.571,0.681,0.203,0.249,0.249,0.195,0.0,0.0,0.505,0,0,0,0
0.571,0.688,0.252,0.272,0.272,0.452,0.0,0.0,0.0,0,0,0,0
0.781,0.737,0.364,0.365,0.365,0.289,0.0,0.733,0.0,0,0,0,0
0.857,0.755,0.398,0.395,0.395,0.186,0.0,1.0,0.0841,0,0,0,0
0.857,0.755,0.398,0.395,0.395,0.0177,0.0,0.133,0.0841,0,0,0,0
0.962,0.767,0.58,0.522,0.522,0.118,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.568,0.568,0.402,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.568,0.568,0.195,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.646,0.568,0.568,0.23,0.0,0.0,0.0,0,0,0,0
1.0,0.749,0.757,0.687,0.687,0.334,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.797,0.731,0.731,0.171,0.0,0.0,0.0,0,0,0,0
1.0,0.722,0.715,0.659,0.659,0.109,0.0,0.0,0.0,0,0,0,0
1.0,0.715,0.686,0.633,0.633,0.154,0.0,0.0,0.0,0,0,0,0
1.0,0.676,0.659,0.714,0.714,0.23,0.0,0.0,0.168,0,0,0,0
1.0,0.662,0.65,0.744,0.744,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.662,0.65,0.744,0.744,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.662,0.65,0.744,0.744,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.416,0.525,0.525,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.595,0.285,0.388,0.388,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.587,0.222,0.308,0.308,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.205,0.287,0.287,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.57,0.104,0.155,0.155,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0678,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0488,0.0854,0.0854,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0228,0.0569,0.0569,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0183,0.0588,0.0588,0.0,0.0,0.0,0.305,0,0,0,0
1.0,0.561,0.0192,0.0623,0.0623,0.0,0.0,0.0,0.276,0,0,0,0
1.0,0.564,0.0218,0.0821,0.0821,0.0,0.0,0.0,0.252,0,0,0,0
1.0,0.565,0.0227,0.0893,0.0893,0.0,0.0,0.0,0.066,0,0,0,0
0.895,0.565,0.0227,0.0893,0.0893,0.0,0.0,0.0,0.116,0,0,0,0
0.857,0.565,0.0227,0.0893,0.0893,0.0,0.0,0.0,0.0,0,0,0,0
0.962,0.6,0.0554,0.252,0.252,0.0,0.0,0.733,0.0841,0,0,0,0
1.0,0.612,0.0673,0.311,0.311,0.0,0.0,0.2,0.292,0,0,0,0
0.895,0.612,0.0673,0.311,0.311,0.0,0.0,0.0,0.168,0,0,0,0
0.857,0.612,0.0673,0.311,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.62,0.0776,0.317,0.317,0.0,0.0,0.0,0.517,0,0,0,0
0.857,0.614,0.0718,0.279,0.279,0.0,0.0,0.0,0.252,0,0,0,0
0.752,0.602,0.0587,0.225,0.225,0.0,0.0,0.0,0.0,0,0,0,0
0.61,0.59,0.0456,0.171,0.171,0.0,0.0,0.0,0.138,0,0,0,0
0.676,0.604,0.0696,0.234,0.234,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.611,0.0796,0.263,0.263,0.0,0.0,0.0,0.0502,0,0,0,0
0.61,0.602,0.0679,0.223,0.223,0.0,0.0,0.0,0.504,0,0,0,0
0.571,0.599,0.0637,0.209,0.209,0.0,0.0,0.0,0.168,0,0,0,0
0.571,0.608,0.0818,0.243,0.243,0.0,0.0,0.733,0.0841,0,0,0,0
0.571,0.611,0.0884,0.256,0.256,0.0,0.0,1.0,0.342,0,0,0,0
0.467,0.602,0.0751,0.218,0.218,0.0,0.0,1.0,0.0,0,0,0,0
0.429,0.599,0.0703,0.204,0.204,0.0,0.0,1.0,0.0841,0,0,0,0
0.429,0.599,0.0751,0.199,0.199,0.0,0.0,0.0,0.149,0,0,0,0
0.429,0.599,0.0768,0.197,0.197,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.599,0.0768,0.197,0.197,0.0,0.0,0.0,0.336,0,0,0,0
0.429,0.599,0.0768,0.197,0.197,0.0,0.0,0.0,0.181,0,0,0,0
0.324,0.59,0.0638,0.158,0.158,0.0,0.0,0.0,0.252,0,0,0,0
0.286,0.586,0.059,0.144,0.144,0.272,0.733,0.0,0.0,0,0,0,0
0.39,0.595,0.0749,0.179,0.179,0.239,1.0,0.733,0.0,0,0,0,0
0.429,0.599,0.0806,0.191,0.191,0.213,1.0,1.0,0.0841,0,0,0,0
0.429,0.599,0.0875,0.19,0.19,0.331,1.0,0.133,0.336,0,0,0,0
0.429,0.599,0.09,0.19,0.19,0.298,1.0,0.0,0.0,0,0,0,0
0.429,0.599,0.09,0.19,0.19,0.461,1.0,0.0,0.0841,0,0,0,0
0.429,0.599,0.09,0.19,0.19,0.177,1.0,0.0,0.0,0,0,0,0
0.429,0.599,0.0935,0.19,0.19,0.452,1.0,0.0,0.0841,0,0,0,0
0.429,0.599,0.0947,0.19,0.19,0.529,1.0,0.0,0.0841,0,0,0,0
0.429,0.599,0.0947,0.19,0.19,0.145,0.533,0.0,0.0841,0,0,0,0
0.429,0.599,0.0947,0.19,0.19,0.0413,0.0,0.0,0.0841,0,0,0,0
0.429,0.608,0.102,0.19,0.19,0.171,0.0,0.0,0.421,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.177,0.0,0.0,0.252,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.467,0.0,0.0,0.0,0,0,0,0
0.429,0.612,0.105,0.19,0.19,0.407,0.0,0.0,0.0841,0,0,0,0
0.429,0.626,0.122,0.191,0.191,0.443,0.0,0.0,0.168,0,0,0,0
0.429,0.632,0.129,0.192,0.192,0.171,0.0,0.0,0.168,0,0,0,0
0.533,0.649,0.156,0.227,0.227,0.343,0.0,0.0,0.0,0,0,0,0
0.571,0.655,0.166,0.239,0.239,0.534,0.0,0.0,0.0841,0,0,0,0
0.571,0.674,0.193,0.247,0.247,0.0679,0.0,0.0,0.252,0,0,0,0
0.571,0.681,0.203,0.249,0.249,0.0,0.0,0.0,0.0841,0,0,0,0
0.467,0.659,0.168,0.213,0.213,0.0,0.0,0.0,0.168,0,0,0,0
0.533,0.673,0.19,0.236,0.236,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.688,0.252,0.272,0.272,0.0,0.0,0.0,0.0841,0,0,0,0
0.781,0.737,0.364,0.365,0.365,0.0,0.0,0.0,0.444,0,0,0,0
0.857,0.755,0.398,0.395,0.395,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.731,0.351,0.353,0.353,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.714,0.431,0.398,0.398,0.0,0.0,0.0,0.275,0,0,0,0
0.61,0.689,0.4,0.365,0.365,0.0,0.0,0.0,0.153,0,0,0,0
0.676,0.703,0.442,0.4,0.4,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.711,0.466,0.42,0.42,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.695,0.545,0.505,0.505,0.0,0.0,0.0,0.372,0,0,0,0
0.819,0.708,0.656,0.607,0.607,0.419,0.733,0.0,0.134,0,0,0,0
0.962,0.734,0.768,0.705,0.705,0.526,1.0,0.733,0.0,0,0,0,0
1.0,0.741,0.797,0.731,0.731,0.118,0.333,1.0,0.168,0,0,0,0
1.0,0.695,0.767,0.825,0.825,0.145,0.0,1.0,0.0,0,0,0,0
1.0,0.667,0.678,0.775,0.775,0.281,0.0,1.0,0.139,0,0,0,0
1.0,0.662,0.65,0.744,0.744,0.0266,0.0,0.933,0.0,0,0,0,0
1.0,0.662,0.65,0.744,0.744,0.272,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.416,0.525,0.525,0.186,0.0,0.0,0.297,0,0,0,0
1.0,0.601,0.331,0.446,0.446,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.595,0.285,0.388,0.388,0.0,0.0,0.0,0.0162,0,0,0,0
1.0,0.593,0.268,0.367,0.367,0.0,0.0,0.0,0.129,0,0,0,0
1.0,0.574,0.159,0.217,0.217,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.12,0.163,0.163,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.101,0.142,0.142,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.564,0.0557,0.093,0.093,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0327,0.0647,0.0647,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.561,0.0211,0.0522,0.0522,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0185,0.0495,0.0495,0.0,0.0,0.0,0.271,0,0,0,0
1.0,0.561,0.0194,0.0548,0.0548,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.561,0.0199,0.0623,0.0623,0.0,0.0,0.0,0.168,0,0,0,0
0.943,0.561,0.0192,0.0571,0.0571,0.0,0.0,0.0,0.252,0,0,0,0
0.857,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.563,0.0201,0.0653,0.0653,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.565,0.0231,0.0893,0.0893,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.565,0.0231,0.0893,0.0893,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.565,0.0231,0.0893,0.0893,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.576,0.0342,0.136,0.136,0.0,0.0,0.0,0.106,0,0,0,0
0.657,0.588,0.0465,0.186,0.186,0.0,0.0,0.0,0.0706,0,0,0,0
0.514,0.578,0.0356,0.133,0.133,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.572,0.029,0.102,0.102,0.0,0.0,0.0,0.0,0,0,0,0
0.371,0.573,0.0326,0.102,0.102,0.0,0.0,0.0,0.181,0,0,0,0
0.286,0.574,0.0378,0.103,0.103,0.0,0.0,0.0,0.233,0,0,0,0
0.286,0.574,0.0378,0.103,0.103,0.0,0.0,0.0,0.252,0,0,0,0
0.286,0.574,0.0378,0.103,0.103,0.0,0.0,0.0,0.269,0,0,0,0
0.286,0.574,0.0407,0.103,0.103,0.0,0.0,0.0,0.37,0,0,0,0
0.343,0.579,0.0558,0.124,0.124,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.586,0.0719,0.156,0.156,0.0,0.0,0.0,0.271,0,0,0,0
0.429,0.591,0.0827,0.177,0.177,0.0,0.0,0.0,0.357,0,0,0,0
0.429,0.599,0.106,0.207,0.207,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.599,0.116,0.204,0.204,0.0,0.0,0.0,0.0707,0,0,0,0
0.429,0.599,0.116,0.204,0.204,0.0,0.0,0.0,0.172,0,0,0,0
0.429,0.599,0.116,0.204,0.204,0.0,0.0,0.0,0.168,0,0,0,0
0.429,0.599,0.12,0.201,0.201,0.0,0.0,0.0,0.398,0,0,0,0
0.429,0.599,0.126,0.197,0.197,0.0,0.0,0.0,0.326,0,0,0,0
0.429,0.599,0.126,0.197,0.197,0.0,0.0,0.0,0.0841,0,0,0,0
0.371,0.594,0.112,0.177,0.177,0.0,0.0,0.0,0.23,0,0,0,0
0.286,0.586,0.0924,0.146,0.146,0.0,0.0,0.0,0.0,0,0,0,0
0.286,0.586,0.0958,0.144,0.144,0.0,0.0,0.0,0.0698,0,0,0,0
0.343,0.591,0.111,0.163,0.163,0.0,0.0,0.4,0.0524,0,0,0,0
0.429,0.599,0.135,0.191,0.191,0.0,0.0,1.0,0.0841,0,0,0,0
0.429,0.599,0.144,0.191,0.191,0.0,0.0,1.0,0.268,0,0,0,0
0.486,0.604,0.176,0.208,0.208,0.0,0.0,0.4,0.201,0,0,0,0
0.571,0.611,0.204,0.237,0.237,0.0,0.0,0.4,0.252,0,0,0,0
0.514,0.606,0.185,0.218,0.218,0.0,0.0,1.0,0.331,0,0,0,0
0.429,0.599,0.165,0.19,0.19,0.0,0.0,1.0,0.0841,0,0,0,0
0.429,0.599,0.178,0.19,0.19,0.221,0.4,1.0,0.0841,0,0,0,0
0.429,0.599,0.178,0.19,0.19,0.186,1.0,1.0,0.0,0,0,0,0
0.486,0.604,0.199,0.208,0.208,0.263,1.0,0.267,0.0841,0,0,0,0
0.514,0.611,0.217,0.218,0.218,0.154,0.667,0.0,0.0841,0,0,0,0
0.429,0.612,0.195,0.19,0.19,0.213,0.0,0.0,0.168,0,0,0,0
0.429,0.612,0.195,0.19,0.19,0.254,0.0,0.0,0.0841,0,0,0,0
0.429,0.612,0.195,0.19,0.19,0.189,0.0,0.0,0.168,0,0,0,0
0.429,0.62,0.199,0.191,0.191,0.0679,0.0,0.4,0.168,0,0,0,0
0.429,0.632,0.204,0.192,0.192,0.154,0.0,1.0,0.168,0,0,0,0
0.429,0.632,0.204,0.192,0.192,0.127,0.0,0.467,0.0,0,0,0,0
0.371,0.622,0.179,0.173,0.173,0.0,0.0,0.0,0.0841,0,0,0,0
0.343,0.626,0.17,0.166,0.166,0.0,0.0,0.4,0.0,0,0,0,0
0.429,0.651,0.211,0.199,0.199,0.0,0.0,0.533,0.0,0,0,0,0
0.429,0.651,0.211,0.199,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.543,0.675,0.262,0.239,0.239,0.0,0.0,0.0,0.0,0,0,0,0
0.829,0.742,0.424,0.361,0.361,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.787,0.551,0.453,0.453,0.0,0.0,0.0,0.0,0,0,0,0
0.943,0.774,0.521,0.43,0.43,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.755,0.475,0.395,0.395,0.0,0.0,0.0,0.168,0,0,0,0
0.857,0.749,0.535,0.435,0.435,0.0,0.0,0.0,0.252,0,0,0,0
0.857,0.741,0.624,0.494,0.494,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.741,0.624,0.494,0.494,0.0,0.0,0.0,0.168,0,0,0,0
0.914,0.753,0.664,0.524,0.524,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.759,0.776,0.633,0.633,0.0,0.0,0.0,0.0724,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.731,0.0,0.0,0.0,0.187,0,0,0,0
1.0,0.716,0.826,0.782,0.782,0.0,0.0,0.0,0.405,0,0,0,0
1.0,0.679,0.786,0.86,0.86,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.665,0.699,0.767,0.767,0.0,0.0,0.0,0.209,0,0,0,0
1.0,0.645,0.567,0.628,0.628,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.625,0.457,0.524,0.524,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.593,0.291,0.367,0.367,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.59,0.264,0.335,0.335,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.223,0.287,0.287,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.165,0.215,0.215,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0776,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0776,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0776,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0583,0.0877,0.0877,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0294,0.0599,0.0599,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.561,0.0219,0.0529,0.0529,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.943,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.914,0.563,0.0201,0.0653,0.0653,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.58,0.0385,0.157,0.157,0.0,0.0,0.0,0.372,0,0,0,0
1.0,0.602,0.0617,0.259,0.259,0.0,0.0,0.0,0.136,0,0,0,0
1.0,0.602,0.0617,0.259,0.259,0.0,0.0,0.4,0.0841,0,0,0,0
1.0,0.602,0.0617,0.259,0.259,0.0,0.0,0.533,0.191,0,0,0,0
1.0,0.611,0.0837,0.283,0.283,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.623,0.117,0.318,0.318,0.0,0.0,0.0,0.527,0,0,0,0
1.0,0.628,0.124,0.34,0.34,0.0,0.0,0.0,0.498,0,0,0,0
1.0,0.636,0.136,0.372,0.372,0.0,0.0,0.0,0.505,0,0,0,0
1.0,0.636,0.154,0.371,0.371,0.0,0.0,0.0,0.398,0,0,0,0
1.0,0.636,0.18,0.369,0.369,0.0,0.0,0.0,0.0841,0,0,0,0
0.943,0.631,0.169,0.348,0.348,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.623,0.153,0.316,0.316,0.0,0.0,0.0,0.105,0,0,0,0
0.857,0.628,0.177,0.333,0.333,0.0,0.0,0.0,0.136,0,0,0,0
0.857,0.636,0.213,0.359,0.359,0.0,0.0,0.0,0.168,0,0,0,0
0.8,0.631,0.2,0.338,0.338,0.0,0.0,0.0,0.44,0,0,0,0
0.714,0.623,0.181,0.307,0.307,0.0,0.0,0.0,0.0,0,0,0,0
0.771,0.628,0.202,0.322,0.322,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.636,0.234,0.344,0.344,0.0,0.0,0.0,0.101,0,0,0,0
0.857,0.636,0.234,0.344,0.344,0.0,0.0,0.0,0.135,0,0,0,0
0.857,0.636,0.234,0.344,0.344,0.0,0.0,0.0,0.0841,0,0,0,0
0.914,0.641,0.256,0.359,0.359,0.348,0.4,0.0,0.182,0,0,0,0
0.943,0.643,0.274,0.362,0.362,0.236,1.0,0.0,0.201,0,0,0,0
0.8,0.631,0.236,0.314,0.314,0.171,1.0,0.0,0.0841,0,0,0,0
0.714,0.623,0.212,0.286,0.286,0.281,0.667,0.0,0.356,0,0,0,0
0.714,0.623,0.227,0.285,0.285,0.307,0.0,0.0,0.356,0,0,0,0
0.714,0.623,0.25,0.283,0.283,0.289,0.0,0.0,0.0,0,0,0,0
0.714,0.623,0.25,0.283,0.283,0.484,0.0,0.0,0.208,0,0,0,0
0.714,0.623,0.25,0.283,0.283,0.195,0.0,0.0,0.0,0,0,0,0
0.714,0.623,0.264,0.283,0.283,0.384,0.0,0.0,0.0841,0,0,0,0
0.714,0.623,0.284,0.283,0.283,0.529,0.0,0.0,0.181,0,0,0,0
0.714,0.623,0.284,0.283,0.283,0.0856,0.0,0.4,0.0841,0,0,0,0
0.714,0.623,0.284,0.283,0.283,0.171,0.0,1.0,0.0,0,0,0,0
0.657,0.625,0.272,0.265,0.265,0.186,0.0,1.0,0.316,0,0,0,0
0.571,0.629,0.254,0.237,0.237,0.204,0.0,0.4,0.0841,0,0,0,0
0.571,0.629,0.254,0.237,0.237,0.186,0.0,0.0,0.0841,0,0,0,0
0.514,0.622,0.23,0.218,0.218,0.145,0.0,0.0,0.0841,0,0,0,0
0.429,0.62,0.199,0.191,0.191,0.204,0.0,0.0,0.0,0,0,0,0
0.429,0.632,0.204,0.192,0.192,0.334,0.0,0.0,0.0841,0,0,0,0
0.429,0.632,0.204,0.192,0.192,0.204,0.0,0.0,0.168,0,0,0,0
0.429,0.632,0.204,0.192,0.192,0.154,0.0,0.0,0.0,0,0,0,0
0.429,0.64,0.207,0.195,0.195,0.0945,0.0,0.0,0.0,0,0,0,0
0.486,0.663,0.237,0.219,0.219,0.186,0.0,0.0,0.168,0,0,0,0
0.571,0.681,0.275,0.249,0.249,0.162,0.0,0.0,0.168,0,0,0,0
0.571,0.681,0.275,0.249,0.249,0.304,0.0,0.0,0.0841,0,0,0,0
0.571,0.685,0.294,0.262,0.262,0.281,0.0,0.0,0.0841,0,0,0,0
0.571,0.69,0.323,0.28,0.28,0.23,0.0,0.0,0.0,0,0,0,0
0.686,0.716,0.384,0.326,0.326,0.552,0.0,0.0,0.269,0,0,0,0
0.914,0.767,0.506,0.418,0.418,0.343,0.0,0.0,0.336,0,0,0,0
1.0,0.781,0.621,0.499,0.499,0.325,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.725,0.568,0.568,0.158,0.0,0.0,0.282,0,0,0,0
1.0,0.759,0.684,0.538,0.538,0.379,0.0,0.0,0.189,0,0,0,0
