Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:18:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.126160243027698e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.126160243027698e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.405246880780684,0.0,3.4298456587123813,8.464647184562121,2.2,9.236100170605994,969.316163672611,-431.25624435659165,-772.5342633482086,-429.0665881295952,-0.0,-0.0,1376.6940603810756,387.5568002904154,4.997999999999999,0.018086613162094357,0.0,0.0,0.45335208544626665,329.86607188266663,21.688691421130514,0.4240807904710117,13.069648707146102,0.006208370371096256,105.41541598225592,1.2166181626030215,0.2718417272831999,-435.64988891540304,4.393644558811385,0.09154383965057628,-747.3028105043735,-25.231452843835065
2025-01-01 12:19:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.131113908239058e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.131113908239058e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.35584026158246,0.0,3.4382445612922403,8.403313398871996,2.2,9.236100170605994,972.9813636739447,-434.2419742059578,-761.3156604813636,-427.196667464795,-0.0,-0.0,1376.6940603810756,387.8090117418017,4.997999999999999,0.01805679339477939,0.0,0.0,0.4526046346339667,329.86607188266663,23.48397075766401,0.4254435495148905,13.050601004614386,0.00620935372790977,105.64642650508685,1.216822243464038,0.2718417272831999,-438.6250435211913,4.383069315233531,0.09125707030090016,-737.6682971003308,-23.647363381032775
2025-01-01 12:20:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.1358694286609534e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.1358694286609534e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.30832018335432,0.0,3.4465447287346773,8.346177965803774,2.2,9.236100170605994,976.488376507918,-437.19511827391324,-751.3443914244388,-425.4012152839409,-0.0,-0.0,1376.6940603810756,388.06289118097334,4.997999999999999,0.01802808874288916,0.0,0.0,0.45188513487578547,329.86607188266663,25.19553141078336,0.4267615528913845,13.033179420134205,0.006210339074394735,105.86675313550595,1.2170185677601484,0.2718417272831999,-441.5652230458828,4.37010477196958,0.09098911744857206,-728.7280021608217,-22.616389263617194
2025-01-01 12:21:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.1404268042933836e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.1404268042933836e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.26259717106845,0.0,3.4547451595183327,8.292908905236661,2.2,9.236100170605994,979.8450298259041,-440.1150198575612,-741.6343893789222,-423.6765035165511,-0.0,-0.0,1376.6940603810756,388.31937719181855,4.997999999999999,0.018000447777175528,0.0,0.0,0.45119229706597996,329.86607188266663,26.82747296137962,0.4280366644515894,13.014948622624285,0.006211326316545766,106.07688756212102,1.2172074991868091,0.2718417272831999,-444.4700727192136,4.35505286165241,0.09073858428817856,-720.4229813773787,-21.211408001543397
2025-01-01 12:22:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.14483555712286e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.14483555712286e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.21858792920231,0.0,3.462845219621566,8.243305169403483,2.2,9.236100170605994,983.0590561369112,-443.0014018482601,-733.0130514763836,-422.01907123230353,-0.0,-0.0,1376.6940603810756,388.5793829059939,4.997999999999999,0.01797382255286571,0.0,0.0,0.45052491943932577,329.86607188266663,28.38406698813904,0.4292706304714069,12.998268308116387,0.006212315364728127,106.27728816380045,1.2173893765313761,0.2718417272831999,-447.33936795084145,4.337966102581348,0.09050466617242038,-712.7157732929085,-20.29727818347525
2025-01-01 12:23:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.149046176531556e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.149046176531556e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.17621457656682,0.0,3.470844574139929,8.197077785493587,2.2,9.236100170605994,986.1379522192492,-445.8538773472005,-724.6074971316416,-420.42569214540396,-0.0,-0.0,1376.6940603810756,388.84379709390606,4.997999999999999,0.017948168173369288,0.0,0.0,0.4498818766351646,329.86607188266663,29.86958398357747,0.4304650951674951,12.98230566350638,0.0062133061333792304,106.46838419229758,1.2175645167692914,0.2718417272831999,-450.1729901071114,4.319112759910884,0.09028612446795707,-705.5561266889594,-19.051370442682284
2025-01-01 12:24:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.153157717861177e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.153157717861177e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.1354040505166,0.0,3.478743178868615,8.154053341251942,2.2,9.236100170605994,989.0889013127473,-448.6723918720952,-717.1535288526132,-418.8933490077779,-0.0,-0.0,1376.6940603810756,389.11348355202546,4.997999999999999,0.017923442452793197,0.0,0.0,0.44926211123813464,329.86607188266663,31.28818993944963,0.4316216123790513,12.967028704494687,0.006214298540747494,106.65057900575823,1.2177332174683937,0.2718417272831999,-452.970923529295,4.298531657199828,0.09008224842537471,-698.9125078472066,-18.241021005406665
2025-01-01 12:25:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.157071125770017e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.157071125770017e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.09608763036478,-0.015023480746389595,3.486541220955532,8.113979879649314,2.2,9.236100170605994,991.918735746355,-451.45677310587143,-709.8785568060407,-417.4192128969554,-0.0,-0.0,1376.6940603810756,389.38928135301563,4.997999999999999,0.01789960564766834,0.0,0.0,0.44866462705373367,329.86607188266663,32.64388826223466,0.4327416546080378,12.951622283416018,0.00621529250866016,106.8242526374911,1.2178957587073176,0.2718417272831999,-455.7332345110484,4.276461405176966,0.08989194002955016,-692.7419219552261,-17.136634850814637
2025-01-01 12:26:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.160835910875903e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.160835910875903e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.05820054624785,-0.05291056486332124,3.4942391148605574,8.076707455593684,2.2,9.236100170605994,994.6339238603675,-454.20714015623486,-703.436387251247,-416.00062605318766,-0.0,-0.0,1376.6940603810756,389.67200493272037,4.997999999999999,0.017876620238003748,0.0,0.0,0.44808848362030645,329.86607188266663,33.940489532479475,0.4338266202156014,12.937630623181635,0.00621628796231417,106.98976389108986,1.2180524046464358,0.2718417272831999,-458.46006986705396,4.252929710819092,0.08971457137385594,-687.0177102560929,-16.418676995154044
2025-01-01 12:27:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.164501617902715e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.164501617902715e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.021681650497523,-0.08942946061364765,3.5018374508254193,8.04201605517691,2.2,9.236100170605994,997.2405720107371,-456.9234897457283,-697.1433045668915,-414.6350873472319,-0.0,-0.0,1376.6940603810756,389.962444187968,4.997999999999999,0.01785445074418,0.0,0.0,0.4475327916193657,329.86607188266663,35.18159897689334,0.4348778393127251,12.923459112229953,0.006217284830085881,107.14745209154543,1.2182034048453887,0.2718417272831999,-461.15163867943625,4.22814893370793,0.08954916939913013,-681.7029640174833,-15.440340549408221
2025-01-01 12:28:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.168018724863941e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.168018724863941e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.98647313583541,-0.12463797527576048,3.5093369942320334,8.009775726914897,2.2,9.236100170605994,999.7444348823065,-459.59577200892795,-691.5798039538494,-413.3202397467542,-0.0,-0.0,1376.6940603810756,390.2613645769659,4.997999999999999,0.01783306357048862,0.0,0.0,0.4469967089538113,329.86607188266663,36.370614247985095,0.4358965787079907,12.910645210092007,0.006218283043356555,107.29763858071132,1.2183489953913715,0.2718417272831999,-463.8082120704651,4.21244006153716,0.08939517930622672,-676.7750532996449,-14.8047506542044
2025-01-01 12:29:00,1.7797330586163138,0.5570085931835255,0.0,0.02966221764360523,0.009283476553058757,0.0,0.16326846330580042,0.6545280963923378,0.9519364989181756,0.0,0.010000000000000002,0.0,0.0,0,0.5540919265168588,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.013469282969578203,0.0,On,0.1390588431651696,0,On,0.1529284790510791,0,On,0.6655281683587564,0.4991461262690671,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,596.1441901941413,0.9107999999999999,3.171436753746093e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.21797464473113204,596.1441901941413,596.1441901941413,3.171436753746093e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.95252028949961,-0.15859082161156124,3.516739774082479,7.979794106370685,2.2,9.236100170605994,1002.1509309372161,-462.2565715849701,-686.140991999038,-412.0538593388205,-0.0,-0.0,1376.6940603810756,390.5695072327019,4.997999999999999,0.01781242686895879,0.0,0.0,0.44647943733466205,329.86607188266663,37.51072989496088,0.43688404616030024,12.897606620865158,0.006219282536351342,107.44062801823759,1.2184893998826891,0.2718417272831999,-466.4305087762877,4.173937191317577,0.08925173910445895,-672.2021995850848,-13.938792413953152
2025-01-01 12:30:00,1.6922401671427574,0.5379733595546204,0.0,0.028204002785712622,0.008966222659243675,0.0,0.13941861085563984,0.6304016148368534,0.9124199414502641,0.0,0.010000000000000002,0.0,0.0,0,0.5350566928879538,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.011363176905244157,0.0,On,0.11731509677934306,0,On,0.13879223308837432,0,On,0.6401478568535497,0.4801108926401621,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,574.1697907934062,0.9108,3.174706171193975e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.20993990752938996,574.1697907934062,574.1697907934062,3.174706171193975e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.919771275687335,-0.19133983542383604,3.5240444120920653,7.951958316607266,3.9,9.236100170605994,942.1004352011182,136.5329205746978,-518.576489232665,-364.73604834389687,-0.0,-0.0,1267.0565531145903,399.3432330303413,4.27,0.01757646478480079,0.0,0.0,0.4405649025358822,281.81835272888884,39.77993043042475,0.4378413941057437,12.885100665042053,0.006220283245990002,65.40966194097781,1.2186248302986054,0.2718417272831999,132.3864432294664,4.146477345231392,0.09625145612806975,-505.19974943087124,-13.376739801793711
2025-01-01 12:31:00,1.6922401671427574,0.5379733595546204,0.0,0.028204002785712622,0.008966222659243675,0.0,0.13941861085563984,0.6304016148368534,0.9124199414502641,0.0,0.010000000000000002,0.0,0.0,0,0.5350566928879538,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.011363176905244157,0.0,On,0.11731509677934306,0,On,0.13879223308837432,0,On,0.6401478568535497,0.4801108926401621,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,574.1697907934062,0.9108,3.178124200076127e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.20993990752938996,574.1697907934062,574.1697907934062,3.178124200076127e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.885394553499353,-0.2257165576118183,3.595569752039037,7.945353274944465,3.9,9.236100170605994,943.2056167460564,111.18834534985199,-517.0996733373676,-363.52796686285046,-0.0,-0.0,1267.0565531145903,399.67067528891346,4.27,0.017555921021878758,0.0,0.0,0.44004996048011163,281.81835272888884,39.67703049431655,0.43881799218565354,12.872132334444622,0.0062208924085199475,65.58219757876218,1.2187673461958723,0.2718417272831999,107.1999965828033,3.9883487670486915,0.09622212587934158,-504.2225340789273,-12.877139258440165
2025-01-01 12:32:00,1.6922401671427574,0.5379733595546204,0.0,0.028204002785712622,0.008966222659243675,0.0,0.13941861085563984,0.6304016148368534,0.9124199414502641,0.0,0.010000000000000002,0.0,0.0,0,0.5350566928879538,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.011363176905244157,0.0,On,0.11731509677934306,0,On,0.13879223308837432,0,On,0.6401478568535497,0.4801108926401621,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,574.1697907934062,0.9108,3.181443162247888e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.20993990752938996,574.1697907934062,574.1697907934062,3.181443162247888e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.85216479379955,-0.2589463173116222,3.662786422683049,7.939739603654199,3.9,9.236100170605994,945.3539256607216,87.38295949059928,-515.7770417120056,-362.3617194876343,-0.0,-0.0,1267.0565531145903,400.0099892833704,4.27,0.017536052430598328,0.0,0.0,0.43955194201689035,281.81835272888884,40.65909203376556,0.4397658395019276,12.858898533810267,0.006221503106460499,65.74794363303623,1.2189051229706123,0.2718417272831999,83.53077543409049,3.8521840565087837,0.09619719086490618,-503.3923496526649,-12.38469205934064
2025-01-01 12:33:00,1.6922401671427574,0.5379733595546204,0.0,0.028204002785712622,0.008966222659243675,0.0,0.13941861085563984,0.6304016148368534,0.9124199414502641,0.0,0.010000000000000002,0.0,0.0,0,0.5350566928879538,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.011363176905244157,0.0,On,0.11731509677934306,0,On,0.13879223308837432,0,On,0.6401478568535497,0.4801108926401621,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,574.1697907934062,0.9108,3.1846630463405745e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.20993990752938996,574.1697907934062,574.1697907934062,3.1846630463405745e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.820087839735514,-0.2910232713756571,3.7259866357321494,7.935147394947731,3.9,9.236100170605994,947.4791558239893,64.99870864328535,-514.5179357861567,-361.23735638152203,-0.0,-0.0,1267.0565531145903,400.361849968545,4.27,0.01751686353635469,0.0,0.0,0.4390709605780331,281.81835272888884,41.65995909092105,0.440684552379911,12.846942837193216,0.00622211527861589,65.90685439516976,1.2190381331235665,0.2718417272831999,61.27588234027164,3.722826303013713,0.09617678821380517,-502.71346996841044,-11.804465817746285
2025-01-01 12:34:00,2.1024985004760905,0.5379733595546204,0.35165,0.03504164167460151,0.008966222659243675,0.005860833333333333,0.13941861085563984,0.6304016148368534,0.9124199414502641,0.4102583333333334,0.010000000000000002,0.35165,0.0,0,0.5350566928879538,0,0.0029166666666666685,1,0,0,Off,0.07326106699705552,0.054945800247791624,On,0.06021878451128452,0,On,0.010740337171052633,0.0,On,0.011363176905244157,0.0,On,0.11731509677934306,0,On,0.13879223308837432,0,On,0.6401478568535497,0.4801108926401621,On,On,5525.563808874771,20.61111111111117,0.8000000000000002,3129.3710222363407,10.305845622222222,0.4102583333333334,1,8244.676497777778,8244.676497777778,Off,0.0,21.61111111111117,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,982.0812933333333,On,574.1697907934062,0.9108,3.187783852354187e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.20993990752938996,574.1697907934062,574.1697907934062,3.187783852354187e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.78911886411104,-0.3219922470001322,3.7854410846562514,7.9316008683257,3.9,9.236100170605994,6475.151232506348,43.94095255108802,2615.986148929079,-360.15315904178533,-0.0,-0.0,1267.0565531145903,400.72690830957663,4.27,0.01749832850473728,0.0,0.0,0.43860636860814584,281.81835272888884,42.684029558771215,0.44157514021046956,12.834708938753664,0.006222728863416598,66.05918925724932,1.2191665601272046,0.2718417272831999,40.3399971442859,3.6009554068021155,0.09616102844450516,-502.1893271805276,-11.195546126734076
