Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 08:36:00,2.28580056484653,1.275639383193944,0.0,0.0380966760807755,0.021260656386565734,0.0,0.011924631342640775,0.5035497223010037,0.13196458346565232,1.6233616277372331,0.015,0.0,0.12620145644526015,0.09647490377180028,1.0485880229768836,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Heat Pump On,1559.8894169911498,3.097786271955691,-651.9304808816153,51.666666666666686,43.496666666666684,1559.88941699115,1,3.3291865147858366,0.0,51.183438900860345,0.0,0.0,1559.8894169911498,56.13829015184183,49.0101150025543,51.5473581008318,24.035669112601834,12.43753247303448,HP and ER On,2515.4009707994137,17.83333333333337,1.5558616790331639,0.0,0.9152888996546692,0.01857508333333334,4.0,2496.8258874660805,1957.3282427168497,0.5394976447492309,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.5183223837626,17.825582329061294,0,-1.7,9.236100170605994,1083.6808360379737,-1336.8610507573203,-0.0,-0.0,-143.28825278910165,214.02564978877388,1.0,0.05173047735444026,0.0,0,0.9626230154590246,65.99961422222222,48.429168784981776,0.2223522460073555,8.244063694888066,0.002753449220959241,-10.140406692291066,1.2311499454917154
2025-01-01 08:37:00,2.2818224201331474,1.2729960956759763,0.0,0.038030373668885786,0.021216601594599604,0.0,0.011924631342640775,0.5037360555715539,0.13196458346565232,1.6191971497533002,0.015,0.0,0.12624815596486305,0.09647490377180028,1.0458980359393129,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Heat Pump On,1558.7691542490365,3.0944164846020614,-650.8808712259081,51.666666666666686,43.496666666666684,1558.7691542490363,1,3.325473122284884,0.0,51.410093485920875,0.0,0.0,1558.7691542490365,56.387965201640554,49.13673832597865,51.41009348592088,24.12983156661414,12.43753247303448,HP and ER On,2511.200374788165,17.83333333333337,1.557285347833524,0.0,0.9153227347834566,0.01857508333333334,4.0,2492.6252914548318,1957.3259598183217,0.5352993316365101,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.5156361690892,17.825669202709648,0,-1.7,9.236100170605994,1080.1469004495518,-1336.870508671829,-0.0,-0.0,-142.85707610492256,214.56310069790894,1.0,0.05173061317198628,0.0,0,0.9626255428104505,65.99961422222222,48.674110438138676,0.22234544981177015,8.24397871146066,0.002753379824532294,-10.011130785687143,1.2311496294827085
2025-01-01 08:38:00,2.2807789789421706,1.271912614837912,0.0,0.03801298298236951,0.02119854358063187,0.0,0.011924631342640775,0.5047719052981042,0.13196458346565232,1.617117858835773,0.015,0.0,0.12650776437761665,0.09647490377180028,1.0445549466884951,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Heat Pump On,1552.5521395340609,3.0757499045379055,-645.9317981137698,51.666666666666686,43.496666666666684,1552.5521395340609,1,3.30490632160911,0.0,51.40076640896095,0.0,0.0,1552.5521395340609,56.604208642615504,49.26324629382785,51.8106121320695,24.22408115773232,12.43753247303448,HP and ER On,2509.1036807171595,17.83333333333337,1.5579993451229515,0.0,0.9153397255593937,0.01857508333333334,4.0,2490.5285973838263,1957.3255474407804,0.5332030499430461,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.513863298093,17.82568489536574,0,-1.7,9.236100170605994,1080.6769190939624,-1336.8722171306072,-0.0,-0.0,-140.46363083921904,215.08336277005282,1.0,0.05173063770573681,0.0,0,0.9626259993450531,65.99961422222222,48.90908634662905,0.22233972182081524,8.243856126642186,0.0027533113127944874,-9.34691376744891,1.2311496139909688
2025-01-01 08:39:00,1.7731530054297069,1.1431659919506243,0.0,0.029552550090495115,0.019052766532510406,0.0,0.011924631342640775,0.001,0.13196458346565232,1.6132637906214138,0.015,0.0,0.0002506236243534685,0.09647490377180028,1.0420654645544705,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.310841854109604,51.666666666666686,43.496666666666684,1553.2838645076845,0,3.3073314818864414,0.0,51.66838725900031,0.0,0.0,0.0,56.747789138812806,49.38921254934606,51.66838725900034,24.318290743149248,12.43753247303448,HP and ER On,2505.21586668141,17.83333333333337,1.5593267651445561,0.0,0.9153711822888414,0.01857508333333334,4.0,2486.6407833480766,1957.3232583488373,0.5293175249992393,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.5113072553277,17.825772004698905,0,-1.7,9.236100170605994,1421.5714895471215,-1336.8817007357165,-0.0,-0.0,204.10384645864667,215.5883583401182,1.0,0.05173077389154277,0.0,0,0.9626285335492185,65.99961422222222,49.13347714278142,0.2223333590079367,8.243781670341178,0.002753247346662479,88.11408297212355,1.2311492929501702
2025-01-01 08:40:00,1.3978862119144815,0.9007675895382821,0.0,0.023298103531908025,0.015012793158971367,0.0,0.011924631342640775,0.001,0.13196458346565232,1.2379969971061884,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7996670621421283,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.28855472059222,51.666666666666686,43.496666666666684,1554.007390345866,0,3.308778260161873,0.0,51.65898847716204,0.0,0.0,0.0,56.71807296078963,49.384434103279105,51.663773738246626,24.340806619212987,12.43753247303448,HP and ER On,2160.6292496764504,17.83333333333337,1.7566144598104403,0.0,0.8843614613150618,0.01857508333333334,3.594564861535728,2142.0541663431172,1956.9937138853238,0.18506045245779337,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.5097538697573,17.83831252259054,0,-1.7,9.236100170605994,1075.9299277307664,-1338.2472687708755,-0.0,-0.0,204.10384645864667,216.0797740438011,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,49.44410036654458,0.22220623269189685,8.25055326238229,0.0027538503605206554,88.02660879165536,1.2310957869465946
2025-01-01 08:41:00,1.3892883996760197,0.8952139514683584,0.0,0.023154806661266996,0.01492023252447264,0.0,0.011924631342640775,0.001,0.13196458346565232,1.2293991848677268,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7941134240722046,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.28412682174277,51.666666666666686,43.496666666666684,1554.260072252696,0,3.3095432151816846,0.0,51.64960004134816,0.0,0.0,0.0,56.712169095657025,49.3796581594621,51.65916255597985,24.363273995727056,12.43753247303448,HP and ER On,2152.481212889519,17.83333333333337,1.7623584853093317,0.0,0.8839116858635315,0.01857508333333334,3.5881759813454384,2133.906129556186,1956.9937138853238,0.17691241567086202,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.650724988321,17.83831252259054,0,-1.7,9.236100170605994,1068.5714295835269,-1338.2472687708755,-0.0,-0.0,204.10384645864667,216.55909161911953,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,50.23363900623641,0.22225462892580358,8.251054230901737,0.002754452801926412,87.92595255136658,1.2310953393411985
2025-01-01 08:42:00,1.3812436345664232,0.8900175465531187,0.0,0.02302072724277372,0.014833625775885312,0.0,0.011924631342640775,0.001,0.13196458346565232,1.2213544197581303,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.788917019156965,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.27969480575442,51.666666666666686,43.496666666666684,1554.561314496727,0,3.3103780736061528,0.0,51.640218455033256,0.0,0.0,0.0,56.706259741005894,49.37488271277993,51.65455200232245,24.385689511376935,12.43753247303448,HP and ER On,2145.0969258106497,17.83333333333337,1.7680066310403197,0.0,0.883251207832805,0.01857508333333334,3.5793850149437922,2126.5218424773166,1956.9937138853243,0.16952812859199212,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.6611337799122,17.838312522590538,0,-1.7,9.236100170605994,1061.6632554182647,-1338.247268770875,-0.0,-0.0,204.10384645864667,217.0276143142983,1.0,0.05175037776524344,0.0,0,0.9629933308791778,65.99961422222222,50.70975191984317,0.22230296974421143,8.252206699779041,0.002755054554674175,87.82541137243288,1.2310948922483274
2025-01-01 08:43:00,1.3733592975104798,0.8849247679234433,0.0,0.022889321625174663,0.014748746132057388,0.0,0.011924631342640775,0.001,0.13196458346565232,1.2134700827021867,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7838242405272896,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.275258684920665,51.666666666666686,43.496666666666684,1554.8131300172577,0,3.3111409719564127,0.0,51.63084370702106,0.0,0.0,0.0,56.70034491322755,49.3701077636948,51.64994207718872,24.408053289828615,12.43753247303448,HP and ER On,2137.859508004632,17.83333333333337,1.773615611238402,0.0,0.8826042885828785,0.01857508333333334,3.5707673302287217,2119.284424671299,1956.9937138853238,0.1622907107859749,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.671513527284,17.83831252259054,0,-1.7,9.236100170605994,1055.1564152089438,-1338.2472687708755,-0.0,-0.0,204.10384645864667,217.486489579825,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,51.44032951654036,0.2223512552106395,8.252704806112764,0.002755655619550657,87.72498512340982,1.2310944456673938
2025-01-01 08:44:00,1.3662113965995124,0.8803076800505993,0.0,0.022770189943325206,0.014671794667509988,0.0,0.011924631342640775,0.001,0.13196458346565232,1.2063221817912195,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7792071526544456,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.270818471587695,51.666666666666686,43.496666666666684,1555.0645157881247,0,3.3119028405740485,0.0,51.62147578614039,0.0,0.0,0.0,56.694424628783594,49.365333312667566,51.64533278049299,24.43036545442553,12.43753247303448,HP and ER On,2131.2971732086094,17.83333333333337,1.7787642610268912,0.0,0.882018722467934,0.01857508333333334,3.5629597664350072,2112.722089875276,1956.9937138853238,0.15572837598995223,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.695511594543,17.83831252259054,0,-1.7,9.236100170605994,1049.0077413899794,-1338.2472687708755,-0.0,-0.0,204.10384645864667,217.9367286217615,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,51.853990493598594,0.22239948538853402,8.253201523766133,0.002756255997341673,87.62467367300299,1.2310939995978107
2025-01-01 08:45:00,1.359278142082777,0.8758292400515999,0.0,0.022654635701379617,0.014597154000859999,0.0,0.011924631342640775,0.001,0.13196458346565232,1.199388927274484,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7747287126554462,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.26637417803581,51.666666666666686,43.496666666666684,1555.364453185743,0,3.312734646722357,0.0,51.612114681245096,0.0,0.0,0.0,56.68849890404775,49.36055936015775,51.640724112149584,24.45262612818943,12.43753247303448,HP and ER On,2124.931906897303,17.83333333333337,1.7838178594973744,0.0,0.8814507342625051,0.01857508333333334,3.555381379841865,2106.35682356397,1956.9937138853243,0.14936310967864588,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.7058317521373,17.838312522590538,0,-1.7,9.236100170605994,1043.1823720729076,-1338.247268770875,-0.0,-0.0,204.10384645864667,218.3792232967771,1.0,0.05175037776524344,0.0,0,0.9629933308791778,65.99961422222222,52.39388748783251,0.22244766034126814,8.254349513259633,0.0027568556888321427,87.52447689006769,1.2310935540389922
2025-01-01 08:46:00,1.3526515801334347,0.8715489038807369,0.0,0.022544193002223913,0.014525815064678949,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1927623653251416,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7704483764845832,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.261925816518946,51.666666666666686,43.496666666666684,1555.6149784990891,0,3.3134944716846118,0.0,51.60276038121401,0.0,0.0,0.0,56.6825677553586,49.35578590662341,51.63611607207284,24.474835433821305,12.43753247303448,HP and ER On,2118.847747837318,17.83333333333337,1.7887032986264602,0.0,0.8809083313731475,0.01857508333333334,3.5481387771752253,2100.2726645039847,1956.9937138853238,0.14327895061866078,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.7161229974704,17.83831252259054,0,-1.7,9.236100170605994,1037.639179319287,-1338.2472687708755,-0.0,-0.0,204.10384645864667,218.81476073270943,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,52.934853794197785,0.22249578013214238,8.254843381687762,0.002757454694806088,87.42439464360902,1.2310931089903525
2025-01-01 08:47:00,1.3463471680064296,0.8674766559383593,0.0,0.02243911946677383,0.014457944265639322,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1864579531981365,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7663761285422056,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.25747339926992,51.666666666666686,43.496666666666684,1555.8650770070801,0,3.314253273419077,0.0,51.59341287495087,0.0,0.0,0.0,56.67663119902656,49.3510129525213,51.63150866017711,24.496993493702245,12.43753247303448,HP and ER On,2113.059000024566,17.83333333333337,1.7934023785567599,0.0,0.8803926670588943,0.01857508333333334,3.541248175126733,2094.483916691233,1956.9937138853238,0.13749020280590896,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.7400278071486,17.83831252259054,0,-1.7,9.236100170605994,1032.350187102195,-1338.2472687708755,-0.0,-0.0,204.10384645864667,219.24403631021357,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,53.43460938985751,0.22254384482438458,8.255335867739863,0.0027580530160466383,87.32442680278129,1.2310926644513074
2025-01-01 08:48:00,1.3403302139486797,0.8635900875656961,0.0,0.022338836899144662,0.014393168126094934,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1804409991403868,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7624895601695424,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.253016938489914,51.666666666666686,43.496666666666684,1556.1637184496687,0,3.3150820466293847,0.0,51.58407215138424,0.0,0.0,0.0,56.670689251319885,49.346240498306734,51.626901876376756,24.519100429894365,12.43753247303448,HP and ER On,2107.533898506308,17.83333333333337,1.7979345006621918,0.0,0.8799008145194026,0.01857508333333334,3.5346712047975917,2088.958815172975,1956.9937138853238,0.1319651012876509,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.7502597324383,17.83831252259054,0,-1.7,9.236100170605994,1027.2923522191813,-1338.2472687708755,-0.0,-0.0,204.10384645864667,219.66766355250581,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,53.901876025101814,0.22259185448114982,8.256479398022751,0.0027586506533360286,87.22457323688828,1.2310922204212726
2025-01-01 08:49:00,1.3345628891044983,0.8598647637358755,0.0,0.022242714818408303,0.014331079395597924,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1746736742962052,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7587642363397218,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.24855644631947,51.666666666666686,43.496666666666684,1556.4129623779893,0,3.3158388176255538,0.0,51.57473819946746,0.0,0.0,0.0,56.66474192842596,49.34146854443375,51.622295720586166,24.54115636414166,12.43753247303448,HP and ER On,2102.237750038098,17.83333333333337,1.8023226418512968,0.0,0.8794296381434308,0.01857508333333334,3.5283665111249367,2083.662666704765,1956.9937138853238,0.12666895281944116,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.760462876676,17.83831252259054,0,-1.7,9.236100170605994,1022.4445162895563,-1338.2472687708755,-0.0,-0.0,204.10384645864667,220.08618546972357,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,54.35018856368688,0.22263980916552076,8.256969047736884,0.0027592476074556017,87.12483381538277,1.231091776899664
2025-01-01 08:50:00,1.329018444234339,0.8562834061470502,0.0,0.02215030740390565,0.014271390102450836,0.0,0.011924631342640775,0.001,0.13196458346565232,1.169129229426046,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7551828787508965,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.24409193489385,51.666666666666686,43.496666666666684,1556.6617824199577,0,3.3165945718502075,0.0,51.5654110081786,0.0,0.0,0.0,56.65878924652514,49.33669709135492,51.61769019271972,24.5631614178709,12.43753247303448,HP and ER On,2097.146015649571,17.83333333333337,1.8065824536594601,0.0,0.8789769276617994,0.01857508333333334,3.5223049856613846,2078.5709323162378,1956.9937138853243,0.12157721843091335,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.784274848617,17.838312522590538,0,-1.7,9.236100170605994,1017.7873398027195,-1338.247268770875,-0.0,-0.0,204.10384645864667,220.50008180477286,1.0,0.05175037776524344,0.0,0,0.9629933308791778,65.99961422222222,54.78474646537677,0.2226877089405076,8.25745732134373,0.002759843879185809,87.02520840786656,1.2310913338859002
2025-01-01 08:51:00,1.3236775407186394,0.8528335232850018,0.0,0.022061292345310658,0.01421389205475003,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1637883259103465,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7517329958888481,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.23962341631932,51.666666666666686,43.496666666666684,1556.9101795413796,0,3.3173493114495436,0.0,51.556090566520375,0.0,0.0,0.0,56.652831221759094,49.3319261395215,51.613085292691814,24.585115712192522,12.43753247303448,HP and ER On,2092.240959120759,17.83333333333337,1.8107246744031393,0.0,0.8785410806749113,0.01857508333333334,3.5164655832230314,2073.6658757874256,1956.9937138853238,0.11667216190210196,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.794418941024,17.83831252259054,0,-1.7,9.236100170605994,1013.3036470381776,-1338.2472687708755,-0.0,-0.0,204.10384645864667,220.9097766642079,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,55.206110229647315,0.22273555386904803,8.257944220890295,0.0027604394693062106,86.92569688409029,1.2310908913793976
2025-01-01 08:52:00,1.318523614822057,0.8495044160336496,0.0,0.021975393580367614,0.01415840693389416,0.0,0.011924631342640775,0.001,0.13196458346565232,1.1586344000137638,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7484038886374959,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.23515090267307,51.666666666666686,43.496666666666684,1557.2071080125183,0,3.3181740676239033,0.0,51.54677686352009,0.0,0.0,0.0,56.64686787023076,49.3271556893834,51.608481020416846,24.60701936790149,12.43753247303448,HP and ER On,2087.5073922684915,17.83333333333337,1.8147584767425744,0.0,0.878120721630596,0.01857508333333334,3.510830243771569,2068.9323089351583,1956.9937138853238,0.1119385950498346,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.8045343828453,17.83831252259054,0,-1.7,9.236100170605994,1008.9783809245926,-1338.2472687708755,-0.0,-0.0,204.10384645864667,221.31564495778508,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,55.61441096832983,0.22278334401400773,8.25908186255969,0.002761034378595478,86.82629911395306,1.2310904493795758
2025-01-01 08:53:00,1.313541403365665,0.8462862253533681,0.0,0.021892356722761082,0.014104770422556133,0.0,0.011924631342640775,0.001,0.13196458346565232,1.153652188557372,0.015,0.0,0.0002506236243534685,0.09647490377180028,0.7451856979572143,0.004375000000000002,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.0036075952576754386,0.0,On,0.008317036084965337,0,On,0.0033313784365852305,0,On,0.08799975102669498,0.06599981327002122,On,0,0,Off,Off,0.0,0.0,43.230674405937485,51.666666666666686,43.496666666666684,1557.4546583098347,0,3.3189267935676234,0.0,51.537469888229566,0.0,0.0,0.0,56.64089920791665,49.32238574138916,51.60387737580924,24.62887250547818,12.43753247303448,HP and ER On,2082.931319036794,17.83333333333337,1.8186925154269613,0.0,0.8777145834059018,0.01857508333333334,3.5053823114018106,2064.3562357034607,1956.9937138853238,0.10736252181813695,Off,0.0,18.83333333333337,0,0.0,0.015,0.0,0.0,0,0.0,0,3377.8282539345423,17.83831252259054,0,-1.7,9.236100170605994,1004.7983151980759,-1338.2472687708755,-0.0,-0.0,204.10384645864667,221.7180180469425,1.0,0.051750377765243445,0.0,0,0.9629933308791778,65.99961422222222,56.01041847351066,0.22283107943817979,8.259565942769157,0.0027616286078313945,86.72701496750253,1.2310900078858535
