Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:29:00,0.5466351943447015,0.11057509686850225,0.0,0.009110586572411691,0.0018429182811417041,0.0,0.3435177106134487,0.0,0.15311748373125278,0.0,0.05,0.0,0.0,0.09599176353516892,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.1666631891883033,0,On,0.1666631891883033,0.0,On,0.02512846568436084,0,On,0.09467750508848921,0.07100812881636688,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.85458938066832,51.666666666666686,46.10666666666668,0.0,51.333428415447216,0.0,0.0,0.0,43.85458938066832,50.56242514044749,51.333428415447216,50.17692350294762,12.43753247303448,12.892366076662134,0.0,-6.938893903907228e-18,0.10397664251100144,0.0,9.236100170605994,-128.62322466215454,-1152.7380323836605,-5.2024834549648755,-733.152574207243,-0.0,-0.0,573.5632805938407,245.55506821229724,1.266,0.04325862365288112,0.0,0.0,1.1391031395348967,83.55551160533334,30.966068951247827,0.36644787491947517,6.511947120859045,0.003308480140816035,65.92134119294896,1.2519637762174627,0,0,25.755674469781415,0.04561893275396894,-6.235480824010827,1.0329973690459515
2025-01-01 10:30:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.85485666977544,51.666666666666686,46.10666666666668,0.0,51.32673796172859,0.0,0.0,0.0,43.85485666977544,50.55627051623731,51.32673796172859,50.17103679349168,12.43753247303448,12.885965892898662,0.0,6.938893903907228e-18,0.12989296209062476,1.7,9.236100170605994,265.6209090385335,25.74511125758265,101.42047967666349,-567.3541759346057,-0.0,-0.0,788.1681305855479,316.24253733864043,2.0010000000000003,0.03882347981807968,0.0,0.0,1.0223151828247974,132.0652280586667,44.806954387591205,0.36667067686457033,6.5102920426604065,0.0033091079209303658,105.24198942077712,1.2519913158058005,0,0,25.74511125758265,0.04874916214024429,99.99602160549478,1.4244580711686985
2025-01-01 10:31:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.83131492652394,51.666666666666686,46.10666666666668,0.0,51.32004758801075,0.0,0.0,0.0,43.83131492652394,50.550115854515354,51.32004758801075,50.16514998776766,12.43753247303448,12.90002943584116,0.0,0.06041706157950614,0.16651439656633027,1.7,9.236100170605994,263.0445776398857,25.117808411531744,98.79797256589397,-568.4838415492793,-0.0,-0.0,788.1681305855479,315.60554184088244,2.0010000000000003,0.03885193515679673,0.0,0.0,1.0230644800268816,132.0652280586667,43.36028860361701,0.3664435377106401,6.517946098630587,0.003310110136201838,105.11830942404083,1.25192900597847,0,0,25.117808411531744,0.04851964367413075,97.20388243439061,1.5940901315033662
2025-01-01 10:32:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.80825168544122,51.666666666666686,46.10666666666668,0.0,51.313360833041564,0.0,0.0,0.0,43.80825168544122,50.543964496679834,51.313360833041564,50.15926632849897,12.43753247303448,12.91368502142096,0.0,0.119698661726874,0.202803183072214,1.7,9.236100170605994,261.3148942939375,24.528833468115092,96.3328133412739,-569.5815964028707,-0.0,-0.0,788.1681305855479,314.9636661000089,2.0010000000000003,0.038879555378419556,0.0,0.0,1.0237917865962647,132.0652280586667,42.728360111260216,0.3662262002200499,6.526241845799142,0.0033111112234963202,104.99458072330332,1.251868488426722,0,0,24.528833468115092,0.04829113399422791,94.4566642935327,1.876149047741204
2025-01-01 10:33:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.785599716396064,51.666666666666686,46.10666666666668,0.0,51.30667762563014,0.0,0.0,0.0,43.785599716396064,50.53781637557697,51.30667762563014,50.1533857505504,12.43753247303448,12.92699036635757,0.0,0.17790840043096656,0.23882653007185617,1.7,9.236100170605994,259.96390725186836,23.971535988419117,93.98911179243396,-570.6520093745067,-0.0,-0.0,788.1681305855479,314.3169557091168,2.0010000000000003,0.03890645802937618,0.0,0.0,1.0245001978118504,132.0652280586667,42.447786040827104,0.366017260956553,6.534340452040576,0.003312111180806053,104.87081242662951,1.2518095100808797,0,0,23.971535988419117,0.04806322126760831,91.74891949190308,2.240192300530876
2025-01-01 10:34:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.76332192461579,51.666666666666686,46.10666666666668,0.0,51.299997904579,0.0,0.0,0.0,43.76332192461579,50.53167143348819,51.299997904579,50.1475081979428,12.43753247303448,12.939977295660029,0.0,0.23509739006765865,0.274638876171943,1.7,9.236100170605994,258.67434702577646,23.428065779654872,91.74703065445708,-571.6975799036693,-0.0,-0.0,788.1681305855479,313.66545359092174,2.0010000000000003,0.0389327081507421,0.0,0.0,1.0251914263608914,132.0652280586667,42.20379634389775,0.3658159409515507,6.542259573251542,0.003313110006416511,104.7470120049454,1.2517519312643888,0,0,23.428065779654872,0.04783556714588381,89.07629449025829,2.6707361641987912
2025-01-01 10:35:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.74140139194635,51.666666666666686,46.10666666666668,0.0,51.293321614204935,0.0,0.0,0.0,43.74140139194635,50.52552961790085,51.293321614204935,50.141633619748816,12.43753247303448,12.952660297762018,0.0,0.2913071263192578,0.3102860668099491,1.7,9.236100170605994,257.42456252091586,22.90211116322327,89.59364379345719,-572.7194191797727,-0.0,-0.0,788.1681305855479,313.0092000729734,2.0010000000000003,0.038958335656100185,0.0,0.0,1.0258662599396497,132.0652280586667,41.97585111514057,0.3656218786782315,6.549133490704117,0.0033141076987995895,104.62318611753906,1.251695688208838,0,0,22.90211116322327,0.047607881816100234,86.43518711489071,3.15845667856647
2025-01-01 10:36:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.71982320190504,51.666666666666686,46.10666666666668,0.0,51.28664870133998,0.0,0.0,0.0,43.71982320190504,50.51939087867662,51.28664870133998,50.13576196734495,12.43753247303448,12.965052143132903,0.0,0.3465729798010418,0.3458078438285792,1.7,9.236100170605994,256.20243102435114,22.392851892058005,87.51836956094857,-573.7185045023787,-0.0,-0.0,788.1681305855479,312.348232954325,2.0010000000000003,0.03898336693588355,0.0,0.0,1.0265253934714194,132.0652280586667,41.75280494118182,0.36543475508816675,6.556716348209632,0.003315104256544974,104.4993410319912,1.251640724692634,0,0,22.392851892058005,0.04737990915911052,83.8225412556951,3.695828305253473
2025-01-01 10:37:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.698573800871166,51.666666666666686,46.10666666666668,0.0,51.27997911503391,0.0,0.0,0.0,43.698573800871166,50.51325516777058,51.27997911503391,50.12989319413892,12.43753247303448,12.977164432873046,0.0,0.40092565438683064,0.3812388495140688,1.7,9.236100170605994,255.00409824949304,21.89968781560591,85.51191127257843,-574.695722885471,-0.0,-0.0,788.1681305855479,311.68258758234464,2.0010000000000003,0.03900782597268231,0.0,0.0,1.0271694584752216,132.0652280586667,41.53169054941611,0.36525428029988755,6.5641413786291505,0.003316099678350209,104.3754826735141,1.2515869896367935,0,0,21.89968781560591,0.047151421064796195,81.23575787739766,4.276153395180765
2025-01-01 10:38:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.677640445296156,51.666666666666686,46.10666666666668,0.0,51.27331280635167,0.0,0.0,0.0,43.677640445296156,50.507122439039954,51.27331280635167,50.1240272553841,12.43753247303448,12.989008073768769,0.0,0.4543923502460769,0.4166091448693095,1.7,9.236100170605994,253.83079030957822,21.421811088575378,83.56592212101849,-575.6519089404482,-0.0,-0.0,788.1681305855479,311.0122969153752,2.0010000000000003,0.03903173530564574,0.0,0.0,1.0277990484608246,132.0652280586667,41.314568664478415,0.365080182105284,6.571414658273273,0.003317093963013173,104.25161665427217,1.251534435023864,0,0,21.421811088575378,0.046922214726935155,78.67264446604541,4.89327765497308
2025-01-01 10:39:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.657010856258466,51.666666666666686,46.10666666666668,0.0,51.266649728252894,0.0,0.0,0.0,43.657010856258466,50.500992648130406,51.266649728252894,50.11816410806916,12.43753247303448,13.000593575147994,0.0,0.5069975456694298,0.45194461705166994,1.7,9.236100170605994,252.68361198675848,20.958365706978732,81.67293882223653,-576.5878685360948,-0.0,-0.0,788.1681305855479,310.3373915895726,2.0010000000000003,0.03905511663329247,0.0,0.0,1.028414734802179,132.0652280586667,41.10334993730528,0.3649121987791059,6.5785420413612545,0.0033180871094265047,104.12774828916068,1.2514830145974059,0,0,20.958365706978732,0.046692110576315,76.13137414177532,5.541564680461207
2025-01-01 10:40:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.636673195195115,51.666666666666686,46.10666666666668,0.0,51.25998983552287,0.0,0.0,0.0,43.636673195195115,50.49486575241084,51.25998983552287,50.112303710854825,12.43753247303448,13.011931069436697,0.0,0.5587635560826247,0.48726736719051505,1.7,9.236100170605994,251.56204237969342,20.50849539262655,79.82633016925905,-577.5043802253056,-0.0,-0.0,788.1681305855479,309.65789952695576,2.0010000000000003,0.03907799085770611,0.0,0.0,1.0290170679011952,132.0652280586667,40.898292019451006,0.36475007851122004,6.584652863875139,0.0033190791165732263,104.00388260963346,1.2514326837705179,0,0,20.50849539262655,0.046460950278847474,73.61044748186379,6.21588268739527
2025-01-01 10:41:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.61661613263969,51.666666666666686,46.10666666666668,0.0,51.25333308470705,0.0,0.0,0.0,43.61661613263969,50.48874171091161,51.25333308470705,50.106446024013906,12.43753247303448,13.02303025326509,0.0,0.6097109421803,0.5225960781703604,1.7,9.236100170605994,250.4648185049948,20.07137581930369,78.02023045204774,-578.4021902614777,-0.0,-0.0,788.1681305855479,308.9738478184346,2.0010000000000003,0.039100377968286505,0.0,0.0,1.029606574126633,132.0652280586667,40.69887818092452,0.3645935807400098,6.591504682046317,0.0033200699835225695,103.8800243799207,1.2513833998819084,0,0,20.07137581930369,0.046228594805989044,71.10865697442074,6.9115734776269955
2025-01-01 10:42:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.59682886390068,51.666666666666686,46.10666666666668,0.0,51.24667943403534,0.0,0.0,0.0,43.59682886390068,50.48262048425309,51.24667943403534,50.10059100936197,12.43753247303448,13.033900373701115,0.0,0.659858814085205,0.5579463549387891,1.7,9.236100170605994,249.3907344859357,19.646231365864047,76.24946955295276,-579.282011262407,-0.0,-0.0,788.1681305855479,308.2852600583945,2.0010000000000003,0.03912229701654576,0.0,0.0,1.0301837551504234,132.0652280586667,40.504615162794714,0.36444247641022165,6.598226811518565,0.0033210597094257654,103.75617811325746,1.2513351222546019,0,0,19.646231365864047,0.0459949226309189,68.62505452549209,7.624415027460672
2025-01-01 10:43:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.57730107886935,51.666666666666686,46.10666666666668,0.0,51.24002884334412,0.0,0.0,0.0,43.57730107886935,50.47650203457196,51.24002884334412,50.09473863018588,12.43753247303448,13.04455025436622,0.0,0.7092250620694157,0.593331035947913,1.7,9.236100170605994,248.33879372577064,19.23234278174005,74.50950716350403,-580.1445241126155,-0.0,-0.0,788.1681305855479,307.5921582187849,2.0010000000000003,0.03914376617120057,0.0,0.0,1.0307490893983804,132.0652280586667,40.31518725283814,0.3642965472840809,6.6048241658203235,0.0033220482935119467,103.632348086375,1.2512878120803232,0,0,19.23234278174005,0.04575982806523945,66.15892199879707,8.35058516470695
2025-01-01 10:44:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.558022924503256,51.666666666666686,46.10666666666668,0.0,51.233381274002674,0.0,0.0,0.0,43.558022924503256,50.470386325451855,51.233381274002674,50.08888885117644,12.43753247303448,13.054988327393666,0.0,0.7578265347735031,0.62876047744956,1.7,9.236100170605994,247.30810905816196,18.829049232433274,72.7963727699185,-580.9903803576506,-0.0,-0.0,788.1681305855479,306.89456225471855,2.0010000000000003,0.03916480278482498,0.0,0.0,1.0313030338053275,132.0652280586667,40.13035883026454,0.36415558511939233,6.611301440305258,0.003323035735084286,103.50853835252907,1.2512414322784637,0,0,18.829049232433274,0.045523219730318226,63.70974455358139,9.086628216337118
2025-01-01 10:45:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.472853638422635,51.666666666666686,46.10666666666668,0.0,51.226736688845264,0.3072399051304491,830.8547487313097,0.0,43.472853638422635,50.464273321859196,51.226736688845264,50.08304163836617,12.43753247303448,13.065222658260707,0.0,0.8056791794270506,0.6642428129492454,1.7,9.236100170605994,246.29783278387953,18.435747031265983,71.1066110402451,-581.8202040392395,-0.0,-0.0,788.1681305855479,306.19249016295265,2.0010000000000003,0.0391854234459297,0.0,0.0,1.0318460251864716,132.0652280586667,39.94990623757103,0.36401939102315606,6.617663125973664,0.0033240220335163796,103.38475275367925,1.2511959473863232,0,0,18.435747031265983,0.04528501915289878,61.27718651857845,9.82942452166665
2025-01-01 10:46:00,0.7133488875829871,0.1172025222246965,0.0,0.011889148126383118,0.0019533753704116083,0.0,0.4875825012677449,0.0,0.1757663863152421,0.0,0.05,0.0,0.0,0.10261918889136316,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.010191332236842106,0.0,On,0.2386955845154514,0,On,0.2386955845154514,0.0,On,0.03894080112675786,0,On,0.10351407223008154,0.07763555417256113,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,3752.1894355555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2527.1521911111113,Off,0.0,0.0,43.321798117004505,51.666666666666686,46.10666666666668,0.0,51.202603282298234,0.3074311790113731,830.8547487313097,0.0,43.321798117004505,50.34156876789666,51.202603282298234,49.91105151069587,12.43753247303448,13.075260965339368,0.0,0.8527981541582583,0.6997841899433737,1.7,9.236100170605994,245.3071445345687,18.051886528920463,69.43723200868077,-582.6345931175575,-0.0,-0.0,788.1681305855479,305.48595803298383,2.0010000000000003,0.03920564402022299,0.0,0.0,1.0323784813239,132.0652280586667,39.773607066578265,0.3638877749359392,6.623913520370463,0.003325007188248835,103.26099493201289,1.251151323472546,0,0,18.051886528920463,0.045045159475165346,58.861069565999635,10.576162442681126
