Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:03:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.6852806431397767e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.6852806431397767e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.81418635462329,0.0,7.4906493696868575,2.6163696969277868,1.7,9.236100170605994,-83.74664068210302,-1636.7290249070652,36.49099767827572,-934.753861033727,-0.0,-0.0,607.3537792820966,1254.572688027013,2.002,0.054559403225684505,0.0,0.0,0.7060555485726883,132.13122767288888,243.65344106952747,0.36276747409148596,7.938897179479117,0.0037133496309128197,50.33391414311802,1.243305162872892,0.2210048957629424,-1671.9199066481833,35.19088174111812,0.08633636127792317,-103.3595871196787,139.8505847979544
2025-01-01 11:04:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.6909773598381435e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.6909773598381435e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.75692672485812,0.0,7.467184102748366,2.6694883347607377,1.7,9.236100170605994,-74.70215119835905,-1628.2635183083526,30.921925751706453,-928.1402967996705,-0.0,-0.0,607.3537792820966,1253.2968297928367,2.002,0.05441095596582281,0.0,0.0,0.7041344862937956,132.13122767288888,246.08436631921487,0.364133094865517,7.911276943629957,0.003713586842095079,50.48188200690912,1.2435522568423565,0.22086719480293346,-1664.1073404432063,35.843822134853866,0.08694956716035405,-110.12763627891786,141.04956203062432
2025-01-01 11:05:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.6965254651022406e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.6965254651022406e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.701497956835668,0.0,7.445098339450877,2.722346588552294,1.7,9.236100170605994,-66.01508429010528,-1620.6268336737244,25.24132906956001,-921.7559553511965,-0.0,-0.0,607.3537792820966,1252.0274029354105,2.002,0.05426705511239365,0.0,0.0,0.7022722592531565,132.13122767288888,248.38709177899457,0.36546132917164464,7.885515073286267,0.0037138247033405235,50.62416355106227,1.2437915375201802,0.22073751069422473,-1656.761192285932,36.13435861220766,0.08755550411481652,-116.94129816506245,142.18262723462246
2025-01-01 11:06:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.7018754312612145e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.7018754312612145e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.647821253504187,0.0,7.424288520906791,2.7749228722029584,1.7,9.236100170605994,-57.669242096225275,-1613.2958608959661,19.456423551452545,-915.5900906394486,-0.0,-0.0,607.3537792820966,1250.7648418969607,2.002,0.05412751422416829,0.0,0.0,0.7004664547069313,132.13122767288888,250.56706926112656,0.3667535385669639,7.859772914572641,0.003714063189101429,50.76099166096793,1.2440233364493147,0.220615248978116,-1649.8457738159766,36.54991292001044,0.08815407711262552,-123.79582906279522,143.25225261424777
2025-01-01 11:07:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.707076780301577e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.707076780301577e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.595822918228166,0.0,7.404682833177314,2.827196811338453,1.7,9.236100170605994,-49.64863797814098,-1606.3581058714353,13.574331927323641,-909.6326860057466,-0.0,-0.0,607.3537792820966,1249.5095748690255,2.002,0.053992158624190004,0.0,0.0,0.6987148121532226,132.13122767288888,252.63026874550894,0.3680110046743454,7.834912294062458,0.0037143022748897594,50.89258448579348,1.2442479639000394,0.22049999974327567,-1643.336125952542,36.978020081106685,0.08874520552832292,-130.68656912010093,144.26090104742457
2025-01-01 11:08:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.7121295179076697e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.7121295179076697e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.545433662318024,0.0,7.386210005504973,2.8791492250375974,1.7,9.236100170605994,-41.93779293160321,-1599.8372915889217,7.602061256511661,-903.8743607746309,-0.0,-0.0,607.3537792820966,1248.262023617773,2.002,0.053860823739165495,0.0,0.0,0.6970152018420699,132.13122767288888,254.58278856093114,0.36923494175510185,7.810896904789308,0.0037145419372095296,51.01914753617848,1.244465711787678,0.2203913547201516,-1637.2076123257016,37.37032073677979,0.0893288223857569,-137.6089510149034,145.21101227141506
2025-01-01 11:09:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.7170336497638345e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.7170336497638345e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.496588098700142,-0.0034119012999145326,7.368801390587382,2.9307621030038375,1.7,9.236100170605994,-34.521892049465464,-1593.709523420007,1.5464840123649992,-898.3063001302348,-0.0,-0.0,607.3537792820966,1247.022603316901,2.002,0.05373335390354511,0.0,0.0,0.6953656092990003,132.13122767288888,256.4306287986728,0.37042650540331656,7.788576805761773,0.0037147821534987144,51.14087519288232,1.2446768557961303,0.22028891965497116,-1631.4365964102565,37.72707299024967,0.08990487359972735,-144.55850746804222,146.10499148040722
2025-01-01 11:10:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.7217396311461926e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.7217396311461926e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.449224355669507,-0.050775644330549596,7.35239276377244,2.9820185790251266,1.7,9.236100170605994,-27.38685091727399,-1587.9421550681545,-4.585677679976158,-892.9202002421023,-0.0,-0.0,607.3537792820966,1245.7917223771067,2.002,0.05360960146125381,0.0,0.0,0.693764123700491,132.13122767288888,258.1795700427317,0.37158679879646317,7.76526661671247,0.0037150229020780504,51.257951838167756,1.2448816569903305,0.22019232505302141,-1626.0010234558802,38.05886838772584,0.09047331722176974,-151.53087768591493,146.94520000593877
2025-01-01 11:11:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.72634654581816e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.72634654581816e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.403283770079483,-0.09671622992057394,7.336924427275978,3.032902901453889,1.7,9.236100170605994,-20.519330479176745,-1582.508924792112,-10.78786501856601,-887.7082236816935,-0.0,-0.0,607.3537792820966,1244.569782260248,2.002,0.05348942606240921,0.0,0.0,0.6922089287727682,132.13122767288888,259.8351139204201,0.3727168773816832,7.743588558936306,0.0037152641621050297,51.37055274012877,1.2450803630917275,0.22010122695151835,-1620.8804403127426,38.37151552063045,0.09103412269688246,-158.52181281293505,147.73394779436904
2025-01-01 11:12:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.730804843371516e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.730804843371516e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.35871063456511,-0.14128936543494675,7.322340639761768,3.0834004013399046,1.7,9.236100170605994,-13.906723174569322,-1577.3893249838566,-17.05369303994499,-882.6629620135856,-0.0,-0.0,607.3537792820966,1243.3571773130109,2.002,0.053372694090998485,0.0,0.0,0.6906982953853492,132.13122767288888,261.40245955691967,0.3738177525437688,7.722643717233277,0.0037155059135319636,51.47884477119645,1.2452732095255035,0.2200153037030746,-1616.05579345353,38.66646846967341,0.09158727013652569,-165.52718047057894,148.47348743063395
2025-01-01 11:13:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.735114535174944e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.735114535174944e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.315451982805229,-0.18454801719482816,7.30858910700899,3.133497458762242,1.7,9.236100170605994,-7.537123768075048,-1572.5652253302915,-23.376958965901252,-877.7774035816201,-0.0,-0.0,607.3537792820966,1242.1542945750036,2.002,0.053259278183356025,0.0,0.0,0.6892305753196417,132.13122767288888,262.88650053144846,0.3748903945941933,7.702423726463904,0.003715748137067368,51.582987011779935,1.2454604203078927,0.2199342530975865,-1611.5092491937291,38.944023863437565,0.09213274961198517,-172.54296845625336,149.1660094903521
2025-01-01 11:14:00,0.5790558665317197,0.28640136635477553,0.018539063236593645,0.009650931108861996,0.004773356105912925,0.00030898438727656075,0.04696698753548538,0.007772,0.47431687899623426,0.0,0.05,0.018539063236593645,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0648522243460413,0,On,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,On,409.88542572722514,52.73873208018851,3.7393251488992973e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.1498708391744363,409.88542572722514,409.88542572722514,3.7393251488992973e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.273457402630598,-0.22654259736945903,7.295620665839762,3.1831814678304893,1.7,9.236100170605994,-1.399293021045537,-1568.0193298461293,-29.751648641675217,-873.0449052111245,-0.0,-0.0,607.3537792820966,1240.9615127979046,2.002,0.05314905681200537,0.0,0.0,0.6878041958834241,132.13122767288888,264.2918329079824,0.3759357352933496,7.681997777166365,0.0037159908141401426,51.683131271319795,1.2456422088170591,0.21985779060550334,-1607.2240794431368,39.204749597007655,0.09267056047116885,-179.56528767159102,149.8136390299158
2025-01-01 11:15:00,0.5142036421856784,0.28640136635477553,0.0,0.008570060703094639,0.004773356105912925,0.0,0.04696698753548538,0.007772,0.40946465465019294,0.0,0.05,0.0,0.0,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.743387158768504e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.743387158768504e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.23267887034855,-0.26732112965150634,7.283389071271659,3.2324408007591354,1.7,9.236100170605994,-36.86824257872212,-1563.7350519785086,-36.171941296610015,-868.4591669799887,-0.0,-0.0,565.9681543669719,1239.7792054516526,2.002,0.05304191391846303,0.0,0.0,0.6864176551589448,132.13122767288888,265.6227700342947,0.37695467004003325,7.6630841305870225,0.00371623392686617,41.28326798585432,1.2458187784757142,0.21978564821619245,-1603.1845828187604,39.449530840251796,0.09320071068105505,-186.59037434611244,150.41843304950243
2025-01-01 11:16:00,1.3566244755190118,0.28640136635477553,0.722075,0.022610407925316864,0.004773356105912925,0.012034583333333333,0.04696698753548538,0.007772,0.40946465465019294,0.8424208333333334,0.05,0.0,0.722075,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,On,14039.143012770613,15.000000000000057,0.8000000000000002,3732.8236250071654,21.161932255555556,0.8424208333333334,1,16929.545804444446,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.747498702466601e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.747498702466601e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.19203206096884,-0.3079679390312169,7.271850813437457,3.2812647713609135,1.7,9.236100170605994,14008.139329940668,2173.1269203798693,-42.63221283549066,-863.897783123906,-0.0,-0.0,565.9681543669719,1238.6077357241827,2.002,0.05293500564970609,0.0,0.0,0.6850341507237532,132.13122767288888,266.92594592699015,0.3779685096763273,7.643277469871117,0.0037164280920628794,41.38768133965607,1.2459948637790452,0.21971757344078827,-1599.3760166150137,39.6793119877176,0.09372321619731187,-193.61459161853105,150.98237878304036
2025-01-01 11:17:00,1.3566244755190118,0.28640136635477553,0.722075,0.022610407925316864,0.004773356105912925,0.012034583333333333,0.04696698753548538,0.007772,0.40946465465019294,0.8424208333333334,0.05,0.0,0.722075,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,On,14039.143012770613,15.000000000000057,0.8000000000000002,3732.8236250071654,21.161932255555556,0.8424208333333334,1,16929.545804444446,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.716191526355791e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.716191526355791e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.504844604750012,0.0,7.447146071797958,3.329643598255816,1.7,9.236100170605994,13959.86336667311,2112.3464647996925,-49.12703790137229,-899.2465266579443,-0.0,-0.0,565.9681543669719,1237.4474595447034,2.002,0.053754911482002496,0.0,0.0,0.6956445868351119,132.13122767288888,253.9987261934684,0.3704111616360088,7.794249515732843,0.003716622720831822,40.301854615011294,1.2446397509429028,0.2207495378590736,-1657.4420166030422,36.96485639556879,0.09423810036205166,-200.63443053458735,151.50739263321506
2025-01-01 11:18:00,1.3566244755190118,0.28640136635477553,0.722075,0.022610407925316864,0.004773356105912925,0.012034583333333333,0.04696698753548538,0.007772,0.40946465465019294,0.8424208333333334,0.05,0.0,0.722075,0.0,0,0.2718180330214422,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0031589802631578944,0.0,On,0.04380800727232748,0,On,0.04704061062160322,0,On,0.322781649879934,0.24208623740995044,On,0,0,Off,On,14039.143012770613,15.000000000000057,0.8000000000000002,3732.8236250071654,21.161932255555556,0.8424208333333334,1,16929.545804444446,16929.545804444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8484.994808888889,Off,0.0,0.0,3.685875083666209e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.685875083666209e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.808220379285624,0.0,7.612758490752591,3.3775683681070103,1.7,9.236100170605994,13913.532512286292,2054.7161691429274,-55.65119143525246,-934.063913768783,-0.0,-0.0,565.9681543669719,1236.2987245834497,2.002,0.05454394603438183,0.0,0.0,0.7058555164051908,132.13122767288888,242.48525891749063,0.3632435040608814,7.939396174345383,0.0037168124497611414,39.25552919838168,1.2433283299969293,0.22172008688739703,-1712.700742959767,34.59328709552899,0.09474539333083887,-207.64651052539284,151.99531909014038
