Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 12:05:00,0.776167550290889,0.3234581947708004,0.6302817205449539,0.012936125838181484,0.005390969912846673,0.010504695342415899,0.10468799802336022,0.6214795522675287,0.0,0.05,0.6226171538237654,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,On,14067.413333333334,0,82.86774441141533,51.666666666666686,46.10666666666668,0.0,50.591705700359554,0.5804263976982135,1543.923640669305,14067.413333333334,129.48085064283646,47.51459954977334,50.591705700359554,45.97604647448023,12.43753247303448,16.55323565269226,0.0,2.195982601853308,2.2,9.236100170605994,891.7938067610007,-6310.027929046266,-889.6169628084625,-0.0,-0.0,797.6982170801489,3742.8864054868563,2.0,0.047564437584955786,0.0,0.0,0.22836103247688572,131.99922844444444,983.7125524893145,0.26042635750583515,7.896910889981349,0.0029793110680114455,161.85367920112682,1.235188155636632,0,0,217.1126631810026
2025-01-01 12:06:00,0.776167550290889,0.3234581947708004,0.6302817205449539,0.012936125838181484,0.005390969912846673,0.010504695342415899,0.10468799802336022,0.6214795522675287,0.0,0.05,0.6226171538237654,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,On,14067.413333333334,0,85.4948347206018,51.666666666666686,46.10666666666668,0.0,50.56111013047307,0.5808922111791598,1543.9236406693053,14067.413333333334,133.5856792509403,48.50330846009711,50.56111013047307,47.474407624909134,12.43753247303448,16.50304881427169,0.0,2.200000000066834,2.2,9.236100170605994,902.3284885479086,-6743.224093433895,-884.6565649628712,-0.0,-0.0,797.6982170801489,3739.148369029153,2.0,0.047465188478109994,0.0,0.0,0.2278845288186383,131.99922844444444,989.286836430631,0.2612842823879823,7.873371879584581,0.0029795959152553665,161.7487201055761,1.235401958697775,0,0,217.44726286096127
2025-01-01 12:07:00,0.776167550290889,0.3234581947708004,0.6302817205449539,0.012936125838181484,0.005390969912846673,0.010504695342415899,0.10468799802336022,0.6214795522675287,0.0,0.05,0.6226171538237654,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,On,14067.413333333334,0,88.11716188655453,51.666666666666686,46.10666666666668,0.0,50.5305643523575,0.5813580130257535,1543.9236406693055,14067.413333333334,137.68306544774146,49.491689915384185,50.5305643523575,48.972252696897534,12.43753247303448,16.454362654181782,0.0,2.1959700807438423,2.2,9.236100170605994,912.4623776379254,-6323.251441120881,-879.8550649356,-0.0,-0.0,797.6982170801489,3735.3246479273844,2.0,0.04736880847236174,0.0,0.0,0.22742179996615292,131.99922844444444,994.6192254933767,0.26212029082895144,7.8500553883027155,0.002979880528516446,161.64576256088833,1.2356094332940248,0,0,217.97384564747304
2025-01-01 12:08:00,0.776167550290889,0.3234581947708004,0.6302817205449539,0.012936125838181484,0.005390969912846673,0.010504695342415899,0.10468799802336022,0.6214795522675287,0.0,0.05,0.6226171538237654,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,On,14067.413333333334,0,90.73493330958881,51.666666666666686,46.10666666666668,0.0,50.50006885574049,0.5818237938959836,1543.9236406693053,14067.413333333334,141.77333329623252,50.479744509339035,50.50006885574049,50.46958233613831,12.43753247303448,16.407098779841974,0.0,2.200000000066834,2.2,9.236100170605994,922.1834641104613,-6758.796160445767,-875.2038046933023,-0.0,-0.0,797.6982170801489,3731.4150674811185,2.0,0.047275150789561515,0.0,0.0,0.22697214122467296,131.99922844444444,999.6890517236147,0.26293543954133286,7.828086103072245,0.002980164912853515,161.54470653850427,1.2358109075779469,0,0,218.37892128203396
2025-01-01 12:09:00,0.776167550290889,0.3234581947708004,0.6302817205449539,0.012936125838181484,0.005390969912846673,0.010504695342415899,0.10468799802336022,0.6214795522675287,0.0,0.05,0.6226171538237654,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,On,14067.413333333334,0,93.44715563419756,51.666666666666686,46.10666666666668,0.0,51.46747280981459,0.5674025922765961,1543.923640669305,14067.413333333334,146.01118067843367,51.46747280981459,51.467472809814595,51.46747280981459,12.43753247303448,16.36118930608604,0.0,2.1959528144502864,2.2,9.236100170605994,931.4885176713111,-6337.441169607796,-870.6952479200108,-0.0,-0.0,797.6982170801489,3727.4194810505496,2.0,0.04718408869376927,0.0,0.0,0.22653494412384562,131.99922844444444,1004.485548511173,0.2637306324497643,7.806263425054398,0.0029804490730679306,161.4454650415242,1.2360066654591417,0,0,218.89216586260596
2025-01-01 12:10:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,94.73920528703239,51.666666666666686,46.10666666666668,0.0,52.45486304392915,0.5534024635715425,1543.923640669305,0.0,148.0300082609881,52.45486304392915,52.45486304392915,52.45486304392915,12.43753247303448,16.316573694762987,0.0,2.2000000000668334,2.2,9.236100170605994,940.3818514536538,-6775.00931473285,-866.3226557871753,-0.0,-0.0,797.6982170801489,3723.337767525487,2.0,0.04709550934650854,0.0,0.0,0.22610966691625836,131.99922844444444,1009.0062901606804,0.2645066700663301,7.785137424730106,0.0029807330137372134,161.3479601976888,1.2361969600008877,0,0,219.26700104666514
2025-01-01 12:11:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,94.50896217418297,51.666666666666686,46.10666666666668,0.0,52.42366826559719,0.5538341948913438,1543.9236406693053,0.0,147.67025339716088,52.319890601205,52.42366826559719,52.26800176900892,12.43753247303448,16.273196794158146,0.0,2.1959363557937976,2.2,9.236100170605994,948.8739335826984,-6352.005285317945,-862.079884650556,-0.0,-0.0,797.6982170801489,3719.169842515582,2.0,0.047009310004530735,0.0,0.0,0.22569581632257227,131.99922844444444,1013.2556011531055,0.2652642798409499,7.764678367474341,0.002981016739238645,161.2521208376718,1.2363820217228383,0,0,219.7606425503617
2025-01-01 12:12:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,94.27567175725387,51.666666666666686,46.10666666666668,0.0,52.392463427677264,0.5542667399082709,1543.923640669305,0.0,147.30573712070918,52.18494685725331,52.392463427677264,52.081188572041334,12.43753247303448,16.231007607841484,0.0,2.2000000000668334,2.2,9.236100170605994,956.97792120771,-6791.285117601094,-857.9612578079635,-0.0,-0.0,797.6982170801489,3714.9156421770763,2.0,0.046925395642415935,0.0,0.0,0.22529293611742007,131.99922844444444,1017.2409619355246,0.26600413492357844,7.744858770839911,0.002981300253766643,161.15788097591792,1.2365620638064692,0,0,220.12404430077683
2025-01-01 12:13:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,94.03946016577189,51.666666666666686,46.10666666666668,0.0,52.36124895393785,0.5547000949694354,1543.923640669305,0.0,146.93665650901858,52.05003219190685,52.36124895393785,51.894423810891354,12.43753247303448,16.189958484591735,0.0,2.1959204723325625,2.2,9.236100170605994,964.7082368773823,-6366.527267571053,-853.9614801176937,-0.0,-0.0,797.6982170801489,3710.5751342631193,2.0,0.04684367739682096,0.0,0.0,0.22490059966010492,131.99922844444444,1020.9714999149272,0.2667268662616871,7.725078507049376,0.002981583561346223,161.0651788122827,1.2367372855133165,0,0,220.60897625061455
2025-01-01 12:14:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,93.80044612709811,51.666666666666686,46.10666666666668,0.0,52.33002525122277,0.5551342566288147,1543.923640669305,0.0,146.5631970735908,51.915146969276954,52.33002525122277,51.70770782830405,12.43753247303448,16.150004576229467,0.0,2.2000000000668334,2.2,9.236100170605994,972.0796943645882,-6807.352766379163,-850.0755799144046,-0.0,-0.0,797.6982170801489,3706.148315600139,2.0,0.046764071533341334,0.0,0.0,0.2245184049344141,131.99922844444444,1024.457057198844,0.26743307046134807,7.706463580292507,0.0029818666658438815,160.97395606473037,1.236907874466313,0,0,220.96237068794957
2025-01-01 12:15:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,93.56859768005641,51.666666666666686,46.10666666666668,0.0,52.2987927104438,0.5205889373098861,1446.7136336642006,0.0,146.20093387508814,51.78029153867611,52.2987927104438,51.52104095279227,12.43753247303448,16.11110346090745,0.0,2.195904935748371,2.2,9.236100170605994,979.1069807328695,-6380.793641935556,-846.2988678578974,-0.0,-0.0,797.6982170801489,3701.6352122539934,2.0,0.04668649873553815,0.0,0.0,0.2241459711351746,131.99922844444444,1027.707631510618,0.2681233150489488,7.6878434192950005,0.002982149570976758,160.88415750626731,1.2370740082294984,0,0,221.43672405750837
2025-01-01 12:16:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,93.344017304148,51.666666666666686,46.10666666666668,0.0,52.26871489803458,0.5209820508316402,1446.7136336642009,0.0,145.85002703773125,51.65321975372055,52.26871489803458,51.34547218156354,12.43753247303448,16.073214871824398,0.0,2.200000000066834,2.2,9.236100170605994,985.8043802575514,-6823.063390154536,-842.6269066372771,-0.0,-0.0,797.6982170801489,3697.03587968978,2.0,0.046610883598699866,0.0,0.0,0.22378293623775927,131.99922844444444,1030.7330698146798,0.2687981420920224,7.670341485383952,0.0029824322803205885,160.79573063181397,1.2372358554411427,0,0,221.77846352758053
2025-01-01 12:17:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,93.11694867351325,51.666666666666686,46.10666666666668,0.0,52.23862894200842,0.5213758651850704,1446.713633664201,0.0,145.49523230236446,51.526175961702634,52.23862894200842,51.16994947154976,12.43753247303448,16.03630049237396,0.0,2.1958898112153666,2.2,9.236100170605994,992.185631132926,-6394.701686674209,-839.0554875915262,-0.0,-0.0,797.6982170801489,3692.3504028768198,2.0,0.04653715425199333,0.0,0.0,0.2234289551840008,131.99922844444444,1033.5429016443034,0.2694580708042318,7.652794310874727,0.0029827147973167946,160.70862540680972,1.2373935766659598,0,0,222.24130781832127
2025-01-01 12:18:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.88748852166303,51.666666666666686,46.10666666666668,0.0,52.20853519016055,0.5217703776397334,1446.7136336642006,0.0,145.1367008150985,51.39916047277219,52.20853519016055,50.99447311407801,12.43753247303448,16.00032379599085,0.0,2.200000000066834,2.2,9.236100170605994,998.2638641847278,-6838.336860346815,-835.5806120380868,-0.0,-0.0,797.6982170801489,3687.578896466726,2.0,0.04646524206653953,0.0,0.0,0.22308369848063775,131.99922844444444,1036.1462591426657,0.270103599479947,7.635754113232485,0.0029829971252789147,160.62279407067948,1.2375473250587055,0,0,222.57078441227233
2025-01-01 12:19:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.65572919472964,51.666666666666686,46.10666666666668,0.0,52.17843397730447,0.5221655856145109,1446.7136336642009,0.0,144.77457686676507,51.2721735850216,52.17843397730447,50.81904338888017,12.43753247303448,15.965249914791954,0.0,2.1958751272446366,2.2,9.236100170605994,1004.0515851091195,-6408.193779009912,-832.1984757005794,-0.0,-0.0,797.6982170801489,3682.7215048717626,2.0,0.04639508141828342,0.0,0.0,0.22274685106083184,131.99922844444444,1038.55184372955,0.2707352070132385,7.619202026196241,0.0029832792673985184,160.53819097554373,1.2376972469067131,0,0,223.02152052430586
2025-01-01 12:20:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.421758942234,51.666666666666686,46.10666666666668,0.0,52.14832562586037,0.5225614866710119,1446.7136336642009,0.0,144.40899834724064,51.145215585032744,52.14832562586037,50.64366056461893,12.43753247303448,15.93104552944717,-0.013398914997315714,2.2000000000668334,2.2,9.236100170605994,1009.5606846563965,-6853.126892290936,-828.9054554549532,-0.0,-0.0,797.6982170801489,3677.7784023739514,2.0,0.04632660949097965,0.0,0.0,0.2224181113382851,131.99922844444444,1040.7679230312008,0.2713533541186012,7.603120019862852,0.0029835612267506977,160.45477245083922,1.23784348208341,0,0,223.33813120256147
2025-01-01 12:21:00,0.776167550290889,0.3234581947708004,0.007664566721188574,0.012936125838181484,0.005390969912846673,0.00012774277868647625,0.10468799802336022,0.6214795522675287,0.0,0.05,0.0,0.007664566721188574,0.0,0.0,0.30887486143746706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06760282476710315,0.050702118575327346,On,0.0,0,Off,0.003608655427631579,0.0,On,0.10107934259572864,0,On,0.060960810437988754,0,On,0.34423032381618635,0.2581727428621397,On,0.050311002067289105,0,On,0.007664566721188574,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.18566217075728,51.666666666666686,46.10666666666668,0.0,52.11821044640466,0.522958078507429,1446.7136336642004,0.0,144.04009714180825,51.01828674838758,52.11821044640466,50.468324899379056,12.43753247303448,15.897678773041651,-0.046765671402834386,2.1958609061152607,2.2,9.236100170605994,1014.8024592937546,-6421.236315008787,-825.6980976583001,-0.0,-0.0,797.6982170801489,3672.7497898196402,2.0,0.046259766105146885,0.0,0.0,0.22209719038603465,131.99922844444444,1042.8023398719058,0.27195848436872966,7.586925587409789,0.0029838430062992007,160.37249668495087,1.2379861644435357,0,0,223.7761720802947
