Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 08:31:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.288109854256156,51.666666666666686,46.10666666666668,0.0,51.76147636088194,0.0,0.0,0.0,73.88767164727524,51.23231514829963,51.76147636088194,50.96773454200847,12.43753247303448,19.997942492335977,0.0,6.735467218660311,-1.7,9.236100170605994,-84.19679694047534,-1500.8223205835486,-732.3598226316766,-0.0,-0.0,699.3519857467627,25.733496754384277,2.0010000000000003,0.025501760791144825,0.0,0,0.6505036635917852,132.0652280586667,-51.18896005556148,0.2950901056750067,10.841909745053878,0.004194954563661436,7.984560315777684,1.2209658794196292,0.13419114789818473,-1498.196572857538,-2.625747726010502
2025-01-01 08:32:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.37924974938741,51.666666666666686,46.10666666666668,0.0,51.75085788957077,0.0,0.0,0.0,74.03007773341783,51.22249139659132,51.75085788957077,50.9583081501016,12.43753247303448,19.927864849180676,0.0,6.636864413094731,-1.7,9.236100170605994,-78.83739745458195,-1478.848693250935,-728.5144799699905,-0.0,-0.0,699.3519857467627,25.574374700235886,2.0010000000000003,0.025450056563362765,0.0,0,0.6491847825203615,132.0652280586667,-49.67490323135416,0.29637951724209,10.811999528181627,0.004195030092010138,8.18400146579674,1.221257768256304,0.13394572214248865,-1477.975978975583,-0.8727142753518553
2025-01-01 08:33:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.46664259590673,51.666666666666686,46.10666666666668,0.0,51.74021964049261,0.0,0.0,0.0,74.16662905610426,51.21264871125037,51.74021964049261,50.94886324662925,12.43753247303448,19.860244486269135,0.0,6.543523800922809,-1.7,9.236100170605994,-73.16847679496857,-1458.1881965777275,-724.811583017223,-0.0,-0.0,699.3519857467627,27.60340680410917,2.0010000000000003,0.025400113336627943,0.0,0,0.6479108213916116,132.0652280586667,-47.708879524508134,0.29763003823010775,10.782174529050923,0.004195107488429755,8.376309616417444,1.2215395510228044,0.13371297911523602,-1458.889002395675,0.7008058179476429
2025-01-01 08:34:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.550459244172906,51.666666666666686,46.10666666666668,0.0,51.7295624394738,0.0,0.0,0.0,74.29759256902017,51.20278787069814,51.7295624394738,50.93940058631031,12.43753247303448,19.79496927685845,0.0,6.455052322786096,-1.7,9.236100170605994,-68.24291686950346,-1438.718060229753,-721.2442028548845,-0.0,-0.0,699.3519857467627,27.386689608841024,2.0010000000000003,0.025351853552566445,0.0,0,0.6466798018320896,132.0652280586667,-46.35069976138168,0.2988431329063263,10.754050712885729,0.004195186685241811,8.561798427636091,1.2218116813363868,0.13349200259374852,-1440.8467436571586,2.1286834274055426
2025-01-01 08:35:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.630927635801385,51.666666666666686,46.10666666666668,0.0,51.71888707468292,0.0,0.0,0.0,74.42332443093966,51.192909617863116,51.71888707468292,50.92992088945322,12.43753247303448,19.73188932992305,0.0,6.371112811217165,-1.7,9.236100170605994,-63.53965831892128,-1420.3381910086634,-717.8034267891688,-0.0,-0.0,699.3519857467627,27.17324248324958,2.0010000000000003,0.025305171211361322,0.0,0,0.6454890199787237,132.0652280586667,-45.08821727651521,0.3000210225834197,10.726446956827033,0.004195267617794236,8.740894440004311,1.2220747716866214,0.13328200693243542,-1423.7729266480742,3.434735639410846
2025-01-01 08:36:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.70822089667964,51.666666666666686,46.10666666666668,0.0,51.70819428405393,0.0,0.0,0.0,74.54409515106194,51.183014648320615,51.70819428405393,50.92042483045396,12.43753247303448,19.67089093191455,0.0,6.291409668651724,-1.7,9.236100170605994,-59.08317304047819,-1402.9643510715307,-714.4823953136437,-0.0,-0.0,699.3519857467627,26.96340347764959,2.0010000000000003,0.025259986562231496,0.0,0,0.6443364415337376,132.0652280586667,-43.95276347359724,0.3011653154800629,10.699862304969253,0.0041953502255089896,8.913919442893402,1.222329285035717,0.13308230291010947,-1407.600756311902,4.636405240371335
2025-01-01 08:37:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.78250047028001,51.666666666666686,46.10666666666668,0.0,51.69748476736367,0.0,0.0,0.0,74.66015698481252,51.17310362168033,51.69748476736367,50.91091304883867,12.43753247303448,19.61186805369492,0.0,6.215679171766203,-1.7,9.236100170605994,-54.68528056195271,-1386.524010250707,-711.2747325142976,-0.0,-0.0,699.3519857467627,26.75745801798468,2.0010000000000003,0.025216225119083512,0.0,0,0.643220166491988,132.0652280586667,-42.76253379441776,0.30227752459551327,10.674244821411278,0.004195434450892924,9.081174026378136,1.2225756534142356,0.13289227469954307,-1392.2707787015681,5.746768450861049
2025-01-01 08:38:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.853902426305915,51.666666666666686,46.10666666666668,0.0,51.68675918880638,0.0,0.0,0.0,74.77172254110299,51.163177164013305,51.68675918880638,50.90138615161678,12.43753247303448,19.55473140072142,0.0,6.143682779321418,-1.7,9.236100170605994,-50.48843075945774,-1370.953476787583,-708.175029441632,-0.0,-0.0,699.3519857467627,26.555645556754435,2.0010000000000003,0.025173824425679413,0.0,0,0.6421386017081251,132.0652280586667,-41.66538706458847,0.30335889192514726,10.649550880200202,0.004195520239332157,9.242910679887686,1.2228142399868687,0.13271136405733175,-1377.7293919858269,6.775915198243752
2025-01-01 08:39:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.92256444516202,51.666666666666686,46.10666666666668,0.0,51.67601818258456,0.0,0.0,0.0,74.87900694556565,51.153235873123094,51.67601818258456,50.89184471839236,12.43753247303448,19.499390585701597,-0.0006094142984593987,6.075202435213082,-1.7,9.236100170605994,-46.48740894455568,-1356.1959283580713,-705.177868637731,-0.0,-0.0,699.3519857467627,26.358166452443527,2.0010000000000003,0.02513272088077644,0.0,0,0.6410901248298038,132.0652280586667,-40.66152605358739,0.3044107177625813,10.625192555918591,0.004195607538635885,9.399386249718972,1.2230454133687676,0.13253905930792315,-1363.9277902983245,7.731861940253082
2025-01-01 08:40:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,47.988616169867846,51.666666666666686,46.10666666666668,0.0,51.66526235255477,0.0,0.0,0.0,74.98221276541851,51.14328031821118,51.66526235255477,50.88228930103939,12.43753247303448,19.445760504261816,-0.054239495738240606,6.010037209958222,-1.7,9.236100170605994,-42.63558786829799,-1342.20003508776,-702.2781665076097,-0.0,-0.0,699.3519857467627,26.165187159567438,2.0010000000000003,0.025092854491233753,0.0,0,0.6400732055408149,132.0652280586667,-39.70940710745097,0.30543423836333955,10.601675151694666,0.004195696299071393,9.550843028567812,1.2232695209335707,0.13237488753886273,-1350.8211986984456,8.621163610685624
2025-01-01 08:41:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,48.052176898355455,51.666666666666686,46.10666666666668,0.0,51.65449227399896,0.0,0.0,0.0,75.0815264036804,51.13331104154669,51.65449227399896,50.87272042532056,12.43753247303448,19.393762861498214,-0.10623713850184302,5.948000845600624,-1.7,9.236100170605994,-38.9325962816838,-1328.9189808844508,-699.4712509302751,-0.0,-0.0,699.3519857467627,25.976844747833063,2.0010000000000003,0.02505417003871696,0.0,0,0.6390864353216013,132.0652280586667,-38.813331098171346,0.3064305934237459,10.578960203423772,0.004195786473222723,9.697504124869752,1.2234868823462073,0.13221840895709994,-1338.368305575436,9.44932469098504
2025-01-01 08:42:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,48.1133596773917,51.666666666666686,46.10666666666668,0.0,51.64370849590426,0.0,0.0,0.0,75.17712449592453,51.123328560615484,51.64370849590426,50.8631385929711,12.43753247303448,19.34332346886534,-0.15667653113471758,5.888919914832639,-1.7,9.236100170605994,-35.37099927011218,-1316.309753189972,-696.7527106327432,-0.0,-0.0,699.3519857467627,25.793250735482566,2.0010000000000003,0.02501661509942513,0.0,0,0.6381284769360851,132.0652280586667,-37.97027438413169,0.3074008740799041,10.55701125642312,0.004195878015806649,9.839581358926338,1.2236978007836596,0.13206921270752656,-1326.5308302988171,10.221077108844973
2025-01-01 08:43:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,48.17227134480748,51.666666666666686,46.10666666666668,0.0,51.63291154234067,0.0,0.0,0.0,75.26917397626168,51.1133333694188,51.63291154234067,50.85354428295786,12.43753247303448,19.294372217392645,-0.20562778260741155,5.832632401916904,-1.7,9.236100170605994,-31.94341246243698,-1304.3326150629987,-694.1183901418035,-0.0,-0.0,699.3519857467627,25.61449435247757,2.0010000000000003,0.02498014004749776,0.0,0,0.637198064518575,132.0652280586667,-37.1770080673962,0.30834612080989576,10.535793855542998,0.004195970883562898,9.977275259508886,1.2239025629839078,0.13192691368876197,-1315.2731847228936,10.940569659894846
2025-01-01 08:44:00,0.5903059423566483,0.27863296647564323,0.0,0.009838432372610806,0.004643882774594054,0.0,0.16100989283550218,0.4292960495211462,0.0,0.0,0.0,0.0,0.27863296647564323,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.14774749289032674,0,On,0.05778542755362176,0,On,0.3288454952650337,0.2466341214487752,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,48.229012987887025,51.666666666666686,46.10666666666668,0.0,51.62210191382955,0.0,0.0,0.0,75.35783279357348,51.10332593976311,51.62210191382955,50.8439379527299,12.43753247303448,19.246842776204847,-0.2531572237952098,5.778986577035453,-1.7,9.236100170605994,-28.64319169092107,-1292.9507023588856,-691.5643702280099,-0.0,-0.0,699.3519857467627,25.44064532272295,2.0010000000000003,0.02494469785206301,0.0,0,0.636293998396833,132.0652280586667,-36.43080720967383,0.3092673267819036,10.514739471561896,0.004196065035144744,10.11077588140887,1.2241014404491606,0.13179115005627492,-1304.5622008766288,11.611498517743199
2025-01-01 08:45:00,0.6203977966667016,0.28267614879447556,0.0,0.01033996327777836,0.0047112691465745924,0.0,0.17339591020355352,0.44700188646314803,0.0,0.0,0.0,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5903.331391111111,Off,0.0,0,48.283680378955076,51.666666666666686,46.10666666666668,0.0,51.61128008861099,0.0,0.0,0.0,75.44325059211731,51.09330672245479,51.61128008861099,50.8343200393767,12.43753247303448,19.200672305709766,-0.29932769429029094,5.727840078081587,-1.7,9.236100170605994,12.962447160088345,-1282.129707846042,-689.0869494881429,-0.0,-0.0,737.7784254510581,25.271756238938877,2.133,0.0249102438829888,0.0,0,0.6354151401371384,140.777177136,-35.729028802826754,0.31016544116757017,10.494890481130362,0.0041961604310176,17.115678281841692,1.2242946905938372,0.13166158120573504,-1294.3669062324802,12.237198386438203
2025-01-01 08:46:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,48.333492747068185,51.666666666666686,46.10666666666668,0.0,51.60044652381522,0.0,0.0,0.0,75.52108241729404,51.083276148404195,51.60044652381522,50.82469096069868,12.43753247303448,19.157698911803678,-0.34230108819637906,5.679059141992765,-1.7,9.236100170605994,3570.53460836641,1370.598653263526,-686.7842451555636,-0.0,-0.0,737.7784254510581,25.107864597825774,2.133,0.024878153356231066,0.0,0,0.6345965690042092,140.777177136,-35.10676640948192,0.3110093462481406,10.47567509567806,0.00419632189314106,17.230470459310293,1.2244745604729512,0.13153788609767234,-1284.6583339440222,12.82070724350209
2025-01-01 08:47:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,48.11586655537237,51.666666666666686,46.10666666666668,0.0,51.58960228918989,0.0,0.0,0.0,75.18104149276932,51.07323522620608,51.58960228918989,50.81505169471418,12.43753247303448,19.291452097392522,-0.20854790260753475,5.8932206369046956,-1.7,9.236100170605994,3560.556704280681,1323.675816382447,-693.9613683661581,-0.0,-0.0,737.7784254510581,24.94899443619262,2.133,0.02497796330101978,0.0,0,0.6371425396640273,140.777177136,-37.90754728461627,0.308439698132043,10.535170055175211,0.004196484414288586,16.81994191771845,1.223914406133069,0.13208007894839519,-1327.3917941576183,8.631330576019025
2025-01-01 08:48:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,47.90530326445899,51.666666666666686,46.10666666666668,0.0,51.57880630383167,0.0,0.0,0.0,74.85203635071717,51.063239514224215,51.57880630383167,50.80545611942049,12.43753247303448,19.420583062744477,-0.07941693725557997,6.095799968997694,-1.7,9.236100170605994,3551.1305598396207,1279.713041527931,-700.9184918027801,-0.0,-0.0,737.7784254510581,24.795158249180183,2.133,0.025074127228215976,0.0,0,0.6395955070280778,140.777177136,-40.3765682890547,0.3059816321704245,10.591674569107106,0.004196643135860664,16.424137727214042,1.2233740941002285,0.13259090871623347,-1368.0759977566506,5.3527593205352595
2025-01-01 08:49:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,47.70133664253249,51.666666666666686,46.10666666666668,0.0,51.56805701057232,0.0,0.0,0.0,74.53333850395701,51.0532875451937,51.56805701057232,50.795902812504394,12.43753247303448,19.5453984475219,0.0,6.287750385288702,-1.7,9.236100170605994,3541.956076959942,1237.9695557818543,-707.6692200811316,-0.0,-0.0,737.7784254510581,24.64635763582475,2.133,0.0251668949713726,0.0,0,0.6419618438971569,140.777177136,-42.80032289038182,0.303626769420022,10.646427572059654,0.0041967981908729605,16.04206105508865,1.2228522913055002,0.13307312702196863,-1406.859204766842,2.392480584649892
2025-01-01 08:50:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,47.50359353429494,51.666666666666686,46.10666666666668,0.0,51.55735295499248,0.0,0.0,0.0,74.22436489733585,51.04337794870581,51.55735295499248,50.78639044556248,12.43753247303448,19.666143478580587,0.0,6.46982243893353,-1.7,9.236100170605994,3533.0753567679767,1198.3032189260484,-714.2241782852461,-0.0,-0.0,737.7784254510581,24.502584832223803,2.133,0.025256468111742682,0.0,0,0.6442466922434089,140.777177136,-45.12608487823303,0.30136820499459416,10.699569475833512,0.00419694970344633,15.672907112385726,1.222347927227739,0.13352891956126048,-1443.855534887414,-0.2775261505836628
2025-01-01 08:51:00,0.9141498800000349,0.28267614879447556,0.2517875,0.015235831333333916,0.0047112691465745924,0.004196458333333333,0.17339591020355352,0.44700188646314803,0.2937520833333333,0.0,0.2517875,0.0,0.28267614879447556,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0426651267024907,0.03199884502686802,On,0.0,0,Off,0.013262399945175439,0.0,On,0.16013351025837808,0,On,0.0701003547371805,0,On,0.33423640502347685,0.25067730376760755,On,0,0,Off,On,3554.6471944803975,20.000000000000057,0.8,2642.436279964046,7.3791642388888885,0.2937520833333333,1,5903.331391111111,5903.331391111111,Off,0.0,0,47.311745590324406,51.666666666666686,46.10666666666668,0.0,51.54669276491388,0.0,0.0,0.0,73.92460248488189,51.033509431872055,51.54669276491388,50.77691776535115,12.43753247303448,19.78303385061354,0.0,6.642663836731124,-1.7,9.236100170605994,3524.488879995836,1160.5642096670683,-720.5926697638199,-0.0,-0.0,737.7784254510581,24.36382355589405,2.133,0.025343024176585034,0.0,0,0.6464545804652132,140.777177136,-47.344070171799316,0.299199844092541,10.75067252833449,0.004197097790547073,15.315966769201008,1.221860059501932,0.13396016955156595,-1479.1636380271348,-2.70843226984314
