Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 07:07:00,3.9944065931215635,0.13324433246902342,0.0,0.06657344321869273,0.0022207388744837236,0.0,0.021962374437021856,0.0,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,33.10590372924594,51.666666666666686,46.10666666666668,0.0,50.110514605536224,0.42398012148220793,1113.5561191428048,0.0,33.10590372924594,47.68063896480029,50.110514605536224,46.46570114443232,12.43753247303448,19.221844085631428,0.0,7.0695154937316245,0.0,9.236100170605994,3326.2680020702637,-1925.7247536296993,-812.6924208391123,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03214536923011044,0.0,0.0,0.4488939810634843,197.99884266666666,5.175481173366478,0.252001111732946,9.635646298062412,0.0034128119502412997,49.04427381398099,1.2235942444805694,0.21164586959589257,-1967.941520480228,42.21676685052873
2025-01-01 07:08:00,3.9944065931215635,0.13324433246902342,0.0,0.06657344321869273,0.0022207388744837236,0.0,0.021962374437021856,0.0,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,32.87989264444195,51.666666666666686,46.10666666666668,0.0,50.08159449712588,0.42430584486108375,1113.5561191428048,0.0,32.87989264444195,47.51971455651105,50.08159449712588,46.23877458620363,12.43753247303448,19.25907396773677,0.0,7.0681686672480035,0.0,9.236100170605994,3322.7521911414597,-1925.307126363943,-815.2646739287734,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03218477537887686,0.0,0.0,0.44944426819415967,197.99884266666666,4.231923334223424,0.25143577429326885,9.652574657772611,0.0034130653809154336,48.8866557136804,1.2234382681555522,0.21163878402323924,-1967.5007332459525,42.19360688200906
2025-01-01 07:09:00,7.4942618020104526,0.13324433246902342,0.0,0.12490436336684087,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,32.932308461512775,51.666666666666686,46.10666666666668,0.0,50.052678485405025,0.42463202285276813,1113.5561191428048,3499.855208888889,32.932308461512775,47.35882186698406,50.052678485405025,46.011893557773575,12.43753247303448,19.29536852377496,0.0,7.066826519694266,0.0,9.236100170605994,3319.3486716945886,-1924.8897441654594,-817.7753994833824,-0.0,-0.0,376.90636840267643,0.0,3.0,0.0322231671036471,0.0,0.0,0.44998038940180984,197.99884266666666,3.339129441961461,0.25088642911102604,9.668998429230928,0.0034133180293221426,48.732439902302374,1.2232862445360666,0.211631722830158,-1967.0615001034646,42.17175593800518
2025-01-01 07:10:00,7.4942618020104526,0.13324433246902342,0.0,0.12490436336684087,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,33.263051473264795,51.666666666666686,46.10666666666668,0.0,50.02378007080198,0.4249585037609303,1113.5561191428048,3499.855208888889,33.263051473264795,47.689097178463555,50.02378007080198,46.521755732294345,12.43753247303448,19.330763473336646,0.0,7.065490137082979,0.0,9.236100170605994,3316.0527119795365,-1924.4729484340785,-820.2268347256701,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03226058407261316,0.0,0.0,0.45050289863286797,197.99884266666666,2.494604969196942,0.2503524088857272,9.685557946585424,0.00341356991203347,48.581495001541924,1.2231380213026004,0.21162469173301185,-1966.6241761984763,42.15122776439777
2025-01-01 07:11:00,7.4942618020104526,0.13324433246902342,0.0,0.12490436336684087,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,33.59475016213514,51.666666666666686,46.10666666666668,0.0,49.9949127529005,0.42528513496181797,1113.5561191428048,3499.855208888889,33.59475016213514,48.01932607293229,49.9949127529005,47.031532732948186,12.43753247303448,19.36529289487199,0.0,7.064160580963228,0.0,9.236100170605994,3312.8598179786004,-1924.0570772836836,-822.6211208127263,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03229706407418253,0.0,0.0,0.45101232358351795,197.99884266666666,1.6959970553171075,0.2498330804263057,9.701652533273176,0.0034138210449872,48.43369582450366,1.2229934532157969,0.21161769632019625,-1966.1891085995792,42.132031315895404
2025-01-01 07:12:00,7.4942618020104526,0.13324433246902342,0.0,0.12490436336684087,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,3.756878573333333,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,On,3756.8785733333334,19.222222222222257,1.0,0.0,3.756878573333333,0.0,1,3756.8785733333334,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,33.92736652166627,51.666666666666686,46.10666666666668,0.0,49.96607637233671,0.4256119177976452,1113.5561191428048,3499.855208888889,33.92736652166627,48.349508416268975,49.96607637233671,47.54122443823511,12.43753247303448,19.398989319876282,0.0,7.062838884396042,0.0,9.236100170605994,3309.765719534514,-1923.6424637057667,-824.9603079711138,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03233264312825033,0.0,0.0,0.4515091672535545,197.99884266666666,0.9410857696182688,0.24932784248669132,9.71667651959642,0.0034140714435164313,48.28892301039494,1.2228524017055638,0.21161074203093305,-1965.756634984289,42.11417127852217
2025-01-01 07:13:00,3.7373832286771194,0.13324433246902342,0.0,0.06228972047795199,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,0.0,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,34.260864250602026,51.666666666666686,46.10666666666668,0.0,49.93727077540137,0.4259388535553323,1113.5561191428046,3499.855208888889,34.260864250602026,48.67964407968623,49.93727077540137,48.05083073182866,12.43753247303448,19.431883819649478,0.0,7.061526048604069,0.0,9.236100170605994,-450.112216354833,-1923.2294339994583,-827.2463602380162,-0.0,-0.0,376.90636840267643,0.0,3.0,0.03236735558858001,0.0,0.0,0.45199390937607786,197.99884266666666,0.2277754805067218,0.24883612377952338,9.73189182707598,0.0034143211223774212,48.14706268841287,1.222714734492707,0.21160383413760678,-1965.3270825462098,42.097648546751444
2025-01-01 07:14:00,3.7373832286771194,0.13324433246902342,0.0,0.06228972047795199,0.0022207388744837236,0.0,0.021962374437021856,3.499855208888889,0.1655656453512086,0.0,0.05,0.0,0.0,0.11866099913569007,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.01671624573636396,0,On,0.007350979836955131,0,On,0.12314991503172429,0.09236243627379319,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,34.71353729111365,51.666666666666686,46.10666666666668,0.0,49.908495813786324,0.4262659434689264,1113.5561191428048,3499.855208888889,34.71353729111365,49.009732939491236,49.908495813786324,48.5603515023437,12.43753247303448,19.36230313625894,0.0,7.0602230391303555,0.0,9.236100170605994,-442.59753101104,-1922.8183099307782,-822.4137003781881,-0.0,-0.0,376.90636840267643,0.0,3.0,0.0322939062806964,0.0,0.0,0.45096822657908736,197.99884266666666,2.909800964471529,0.2499341100802243,9.700704749397202,0.0034145700957758417,48.36662898158504,1.2230054014614917,0.2115969777255137,-1964.9007667420015,42.082456811223196
2025-01-01 07:15:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,35.19083045680031,51.666666666666686,46.10666666666668,0.0,49.87973375697333,0.29515650705399477,770.4604500015082,3499.855208888889,35.19083045680031,49.33975827042746,49.87973375697333,49.06977052715453,12.43753247303448,19.294971805908585,0.0,7.058930757463119,0.0,9.236100170605994,-391.87348963073407,-1922.4094356861513,-817.7479394715049,-0.0,-0.0,420.63793149955234,0.0,3.0,0.03222274759279856,0.0,0.0,0.449974531142925,197.99884266666666,5.236518341218385,0.25100243691859697,9.670668571362743,0.0034148201451316878,48.86091547075093,1.223286796918566,0.21159017754350237,-1964.4779820124254,42.06854632627405
2025-01-01 07:16:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,35.691540161085754,51.666666666666686,46.10666666666668,0.0,49.8582080917078,0.29532629127265847,770.4604500015081,3499.855208888889,35.691540161085754,49.71786722000905,49.8582080917078,49.64769678415967,12.43753247303448,19.23091974450671,0.0,7.057649969736376,0.0,9.236100170605994,-385.24924158831243,-1922.0031817698575,-813.319171509407,-0.0,-0.0,420.63793149955234,0.0,3.0,0.032154977747064196,0.0,0.0,0.44902815919024996,197.99884266666666,7.4319984215422465,0.25202455771879034,9.64232946112976,0.0034150726917789313,49.06135993783442,1.2235545969128099,0.21158343762870097,-1964.058978464099,42.05579669424151
2025-01-01 07:17:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,36.19882166009961,51.666666666666686,46.10666666666668,0.0,50.095905899178526,0.29346220619575936,770.4604500015082,3499.855208888889,36.19882166009961,50.09590589917853,50.09590589917853,50.095905899178526,12.43753247303448,19.168807204370474,0.0,7.056381254788401,0.0,9.236100170605994,-378.82345224021935,-1921.5999090759283,-809.0336020320228,-0.0,-0.0,420.63793149955234,0.0,3.0,0.032089188147547486,0.0,0.0,0.4481094403841843,197.99884266666666,9.572218292251137,0.2530208159502025,9.6143657472502,0.0034153262189585815,49.255191737675865,1.2238143935404657,0.21157676103304593,-1963.6439448904316,42.04403581450339
2025-01-01 07:18:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,36.708703510790656,51.666666666666686,46.10666666666668,0.0,50.47387338563958,0.29054606942271954,770.4604500015084,3499.855208888889,36.708703510790656,50.47387338563957,50.47387338563958,50.47387338563958,12.43753247303448,19.10853343745785,0.0,7.055124985090929,0.0,9.236100170605994,-372.6256165672472,-1921.1999308005816,-804.8834718962954,-0.0,-0.0,420.63793149955234,0.0,3.0,0.03202527826231954,0.0,0.0,0.44721697084669304,197.99884266666666,11.619923829495775,0.25399242212359596,9.587345400431548,0.003415580693741857,49.442746283039675,1.2240665985137127,0.21157014972275157,-1963.2330025494664,42.03307174888487
2025-01-01 07:19:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,37.216467448046615,51.666666666666686,46.10666666666668,0.0,50.85176931445462,0.28768785367262373,770.4604500015082,3499.855208888889,37.216467448046615,50.85176931445462,50.85176931445463,50.85176931445462,12.43753247303448,19.05000845036141,0.0,7.053881327836314,0.0,9.236100170605994,-366.7677394261922,-1920.8034913105764,-800.8618394417806,-0.0,-0.0,420.63793149955234,0.0,3.0,0.031963158387973485,0.0,0.0,0.44634949791462775,197.99884266666666,13.456168516036001,0.25494045112271185,9.561222113452384,0.0034158360848861686,49.624322853641054,1.224311579466681,0.21156360458385448,-1962.826205536577,42.022714226000346
2025-01-01 07:20:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,37.72221237706765,51.666666666666686,46.10666666666668,0.0,51.22959398285507,0.2848858482187713,770.4604500015083,3499.855208888889,37.72221237706765,51.22959398285507,51.22959398285508,51.22959398285507,12.43753247303448,18.993147531678247,0.0,7.052650257154725,0.0,9.236100170605994,-360.9195761614741,-1920.4107607660646,-796.9621944789808,-0.0,-0.0,420.63793149955234,0.0,3.0,0.03190274391470309,0.0,0.0,0.4455058400544219,197.99884266666666,15.404686817954271,0.25586592468103275,9.535341774009988,0.0034160923626539155,49.80020376727182,1.2245496827572875,0.2115571254863419,-1962.4235447969409,42.01278403087625
2025-01-01 07:21:00,3.7820560242268377,0.14332896589233185,0.0,0.06303426707044729,0.0023888160982055307,0.0,0.04532988000524606,3.499855208888889,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Lower On,3499.855208888889,1.0,38.22601907478963,51.666666666666686,46.10666666666668,0.0,51.607347674191814,0.28213840914555705,770.4604500015081,3499.855208888889,38.22601907478963,51.607347674191814,51.60734767419182,51.607347674191814,12.43753247303448,18.937881537403683,0.0,7.051431571749024,0.0,9.236100170605994,-355.33854872352924,-1920.0218380462468,-793.1791549314712,-0.0,-0.0,420.63793149955234,0.0,3.0,0.031843966319716074,0.0,0.0,0.4446850403796015,197.99884266666666,17.202674708389665,0.25676964353253795,9.51089167294502,0.0034163494987260123,49.97061757752133,1.2247811902544323,0.211550711376811,-1962.0249539083059,42.003115862059374
2025-01-01 07:22:00,0.28220081533794855,0.14332896589233185,0.0,0.004703346922299142,0.0023888160982055307,0.0,0.04532988000524606,0.0,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,38.45066778178136,51.666666666666686,46.10666666666668,0.0,51.98503066047937,0.27944395610057676,770.4604500015082,0.0,38.45066778178136,51.985030660479374,51.98503066047938,51.98503066047937,12.43753247303448,18.884139434788164,0.0,7.050224914945203,0.0,9.236100170605994,-350.00397659208636,-1919.6367564341356,-789.5072624863443,-0.0,-0.0,420.63793149955234,0.0,3.0,0.03178675467350121,0.0,0.0,0.44388610839506754,197.99884266666666,18.86535439470559,0.25765246248517454,9.48661589124077,0.0034166074659348613,50.13580095505363,1.2250063924040455,0.2115443603838638,-1961.6303156516667,41.993559217531114
2025-01-01 07:23:00,0.28220081533794855,0.14332896589233185,0.0,0.004703346922299142,0.0023888160982055307,0.0,0.04532988000524606,0.0,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,38.382564408202825,51.666666666666686,46.10666666666668,0.0,51.96308625795367,0.2795991020775165,770.4604500015081,0.0,38.382564408202825,51.87150676207571,51.96308625795367,51.825717014136735,12.43753247303448,18.831854885950207,0.0,7.049029795344656,0.0,9.236100170605994,-344.85155998552784,-1919.2554903228022,-785.9414300036373,-0.0,-0.0,420.63793149955234,0.0,3.0,0.031731042664322875,0.0,0.0,0.44310811809064515,197.99884266666666,20.451938518557014,0.25851518375287647,9.463090722680413,0.0034168662383018984,50.29597517490617,1.2252255605870706,0.2115380699266927,-1961.2394687765652,41.983978453763086
2025-01-01 07:24:00,0.28220081533794855,0.14332896589233185,0.0,0.004703346922299142,0.0023888160982055307,0.0,0.04532988000524606,0.0,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,38.3128466002953,51.666666666666686,46.10666666666668,0.0,51.94113151476342,0.2797544936527462,770.4604500015082,0.0,38.3128466002953,51.757992421409966,51.94113151476342,51.66642287473324,12.43753247303448,18.780966906452036,0.0,7.047845606645384,0.0,9.236100170605994,-339.8836445801601,-1918.8779622762484,-782.4769812076823,-0.0,-0.0,420.63793149955234,0.0,3.0,0.03167676933877026,0.0,0.0,0.44235021828248094,197.99884266666666,21.955405127969932,0.2593585440208445,9.440284725180131,0.0034171257909597157,50.45134362888371,1.2254389442914337,0.21153183681931406,-1960.852214492427,41.97425221617865
2025-01-01 07:25:00,0.28220081533794855,0.14332896589233185,0.0,0.004703346922299142,0.0023888160982055307,0.0,0.04532988000524606,0.0,0.18687093533270246,0.0,0.05,0.0,0.0,0.1287456325589985,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005246128700657895,0.0,On,0.04008375130458816,0,On,0.015210091920704395,0,On,0.1365960929294689,0.10244706969710164,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3756.8785733333334,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2843.37592,Off,0.0,0.0,38.241581903089354,51.666666666666686,46.10666666666668,0.0,51.91916667531074,0.2799101296253548,770.4604500015082,0.0,38.241581903089354,51.64448786505447,51.91916667531074,51.50714845992634,12.43753247303448,18.731417668803356,0.0,7.046671646161914,0.0,9.236100170605994,-335.0918426901036,-1918.504049883483,-779.109496362067,-0.0,-0.0,420.63793149955234,0.0,3.0,0.031623876794879116,0.0,0.0,0.44161160039864494,197.99884266666666,23.379722172411064,0.26018324786703756,9.41816808120101,0.003417386100062201,50.60209954513554,1.225646780271183,0.21152565736797296,-1960.4683225323674,41.96427264888459
