Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:11:00,0.2158152005654943,0.08303013375593699,0.06741832420753542,0.003596920009424905,0.0013838355625989498,0.001123638736792257,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.021477147736947196,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.811797301978004e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.811797301978004e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.548610279179934,-4.284723054153437,1.1425916601748298e-09,0.0,9.236100170605994,1145.7420923864697,-756.7154218560902,-174.95382292521737,-0.0,-0.0,260.19592596161755,578.1469236586781,0.9990000000000001,0.009822898319777944,0.0,0,0.4847874881394807,65.933614608,144.94583823895846,0.516568817283938,8.695064121577463,0.004880323812309088,2.822100654027778,1.2479178065293892,0,0,16.074438687743672
2025-01-01 10:12:00,0.2158152005654943,0.08303013375593699,0.06741832420753542,0.003596920009424905,0.0013838355625989498,0.001123638736792257,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.021477147736947196,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.804812632779431e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.804812632779431e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.618421996932438,-4.214911336400933,-0.0030535647217264927,0.0,9.236100170605994,1144.044481039161,-726.3612545321022,-176.36584411385746,-0.0,-0.0,260.19592596161755,579.1528458111034,0.9990000000000001,0.00985141594424273,0.0,0,0.48619491261664866,65.933614608,144.6602480802897,0.5142308999625115,8.727804571424947,0.0048803743460214405,2.6761525070865626,1.2476139720399209,0,0,16.188052494038075
2025-01-01 10:13:00,0.2158152005654943,0.08303013375593699,0.06741832420753542,0.003596920009424905,0.0013838355625989498,0.001123638736792257,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.021477147736947196,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.7980261083703226e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.7980261083703226e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.686594906786556,-4.146738426546815,1.1425916601748298e-09,0.0,9.236100170605994,1142.4151104185798,-759.1701702925088,-177.7490995192296,-0.0,-0.0,260.19592596161755,580.149889400709,0.9990000000000001,0.00987922686091828,0.0,0,0.48756745908909366,65.933614608,144.41413286508083,0.5119591638076572,8.759684907595155,0.004880422277995499,2.5338550141488265,1.2473174137587393,0,0,16.278984673893465
2025-01-01 10:14:00,0.2158152005654943,0.08303013375593699,0.06741832420753542,0.003596920009424905,0.0013838355625989498,0.001123638736792257,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.021477147736947196,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,474.84437218968145,67.85429725488446,3.791338656355947e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.17362248099225117,474.84437218968145,474.84437218968145,3.791338656355947e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.753205770943994,-4.080127562389377,-0.003092421110625909,0.0,9.236100170605994,1140.8498658751896,-728.3818557150869,-179.1048350024734,-0.0,-0.0,260.19592596161755,581.1381357560489,0.9990000000000001,0.009906365138564072,0.0,0,0.4889068089453215,65.933614608,144.20462380493453,0.5097501973158302,8.790744917457694,0.004880467672100913,2.3950347018004474,1.2470277877215203,0,0,16.390294297641734
2025-01-01 10:15:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.784849352446903e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.784849352446903e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.818326649470134,-4.015006683863238,1.1425916324192542e-09,0.0,9.236100170605994,1139.3449126511955,-761.5557844593038,-180.43422731457102,-0.0,-0.0,260.19592596161755,582.1176624464509,0.9990000000000001,0.009932862689717773,0.0,0,0.4902145371582651,65.933614608,144.0290628930379,0.5076008201463876,8.821021952024537,0.004880510589200661,2.259529032384584,1.2467447712580952,0,0,16.478797158783454
2025-01-01 10:16:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.778459121879981e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.778459121879981e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.882025260021495,-3.9513080733118766,-0.003130378304340542,0.0,9.236100170605994,1137.89667866319,-730.3474658778877,-181.73838886438458,-0.0,-0.0,260.19592596161755,583.0885434218459,0.9990000000000001,0.009958749440878776,0.0,0,0.4914921206843173,65.933614608,143.88499045484588,0.5055080637455545,8.850551112197252,0.004880551087338727,2.127185543170682,1.2464680613475165,0,0,16.588080735979716
2025-01-01 10:17:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7722175013262436e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7722175013262436e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.944365300806405,-3.888968032526966,1.1425916601748298e-09,0.0,9.236100170605994,1136.5018370290475,-763.8821716627639,-183.01837201633776,-0.0,-0.0,260.19592596161755,584.0508497705865,0.9990000000000001,0.009984053485085392,0.0,0,0.49274094599344187,65.933614608,143.77013197265666,0.5034691540234072,8.879365416055263,0.004880589221913152,1.9978610744440242,1.246197373141711,0,0,16.674418027378767
2025-01-01 10:18:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7661244907856904e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7661244907856904e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.00540674210994,-3.827926591223431,-0.003167539241546141,0.0,9.236100170605994,1135.1572880167419,-732.2662050052335,-184.2751729910651,-0.0,-0.0,260.19592596161755,585.0046472715779,0.9990000000000001,0.01000880121939531,0.0,0,0.4939623158542184,65.933614608,143.6823839350784,0.501481495799468,8.908118975981901,0.0048806250458359336,1.8714210738422419,1.2459324386334376,0,0,16.78191441060291
2025-01-01 10:19:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7601800902583214e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7601800902583214e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.065206092050607,-3.768127241282764,1.1425916601748298e-09,0.0,9.236100170605994,1133.8601433539673,-766.1577639554395,-185.50973545501816,-0.0,-0.0,260.19592596161755,585.9500003784336,0.9990000000000001,0.010033017469860343,0.0,0,0.49515745550169515,65.933614608,143.6198017362568,0.4995426587388005,8.935598676069164,0.00488065860968109,1.7477389638476093,1.2456730054430016,0,0,16.866312679482725
2025-01-01 10:20:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7542852264020134e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7542852264020134e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.12381663901492,-3.7095166943184505,-0.00320399233148555,0.0,9.236100170605994,1132.6077098671217,-734.1449700893404,-186.72295382350885,-0.0,-0.0,260.19592596161755,586.8869697401167,0.9990000000000001,0.0100567256052347,0.0,0,0.4963275182492107,65.933614608,143.58058661790193,0.4976503646201367,8.963081691955363,0.004880689961821943,1.6266955661866045,1.2454188357123002,0,0,16.972226893542107
2025-01-01 10:21:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.74853897255889e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.74853897255889e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.181288674441486,-3.652044658891885,1.1425916601748298e-09,0.0,9.236100170605994,1131.3974750697898,-768.3897269705976,-187.9156763304881,-0.0,-0.0,260.19592596161755,587.815612960098,0.9990000000000001,0.010079947641118168,0.0,0,0.49747359062815044,65.933614608,143.56307432754943,0.49580247574875114,8.989337116757266,0.00488071914855859,1.5081785745436842,1.2451697050895547,0,0,17.054880764643617
2025-01-01 10:22:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.74289179205789e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.74289179205789e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.237669697026352,-3.5956636363070196,-0.0032398134932152267,0.0,9.236100170605994,1130.2270935071338,-735.9896095866781,-189.08870786772434,-0.0,-0.0,260.19592596161755,588.7359846852604,0.9990000000000001,0.010102704335153489,0.0,0,0.49859669708620363,65.933614608,143.56572430212958,0.4939969844204364,9.01565343109862,0.004880746214236377,1.3920820724731793,1.2449254017994869,0,0,17.159388760379976
2025-01-01 10:23:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7373932215700734e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7373932215700734e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.293004601283936,-3.540328732049435,1.1425916601748298e-09,0.0,9.236100170605994,1129.0943742802929,-770.5841410348727,-190.24281263705285,-0.0,-0.0,260.19592596161755,589.6481367078104,0.9990000000000001,0.010125015274626793,0.0,0,0.49969780431068916,65.933614608,143.5871098446172,0.4922320032904672,9.040782926116341,0.0048807712013561365,1.2783060896959095,1.2446857257856694,0,0,17.24046540166361
2025-01-01 10:24:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.731944187753319e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.731944187753319e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.347335850827147,-3.4859974825062245,-0.0032750679069807054,0.0,9.236100170605994,1127.9972693981608,-737.8050742432804,-191.37871660820798,-0.0,-0.0,260.19592596161755,590.5521180545112,0.9990000000000001,0.010146898956760247,0.0,0,0.5007778251912229,65.933614608,143.6259089336401,0.49050575659068635,9.066025235005732,0.0048807941506768425,1.1667561953311814,1.2444504879230018,0,0,17.34371813809202
2025-01-01 10:25:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.7265942272786866e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7265942272786866e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.400703638866613,-3.4326296944667583,1.1425916324192542e-09,0.0,9.236100170605994,1126.9338631910382,-772.7461572733903,-192.4971098209584,-0.0,-0.0,260.19592596161755,591.4479750719412,0.9990000000000001,0.010168372862831194,0.0,0,0.5018376224777038,65.933614608,143.68089593926797,0.4888165720750067,9.090763845003082,0.004880815101311305,1.0573431223326462,1.2442195092890684,0,0,17.42336113921141
2025-01-01 10:26:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.721343340146177e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.721343340146177e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.453146035924268,-3.380187297409103,-0.0033098115264472427,0.0,9.236100170605994,1125.902362425677,-739.5955468212123,-193.5986485196693,-0.0,-0.0,260.19592596161755,592.3357515165854,0.9990000000000001,0.010189453526226524,0.0,0,0.5028780121389873,65.933614608,143.75093387261774,0.48716287365853395,9.115018333451413,0.004880834090815433,0.9499824225885543,1.2439926204940202,0,0,17.525488129965492
2025-01-01 10:27:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.716191526355791e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.716191526355791e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.504699126991063,-3.3286342063423078,1.1425916601748298e-09,0.0,9.236100170605994,1124.9010873485443,-774.8801318160829,-194.68395715644922,-0.0,-0.0,260.19592596161755,593.2154886248009,0.9990000000000001,0.010210156595428323,0.0,0,0.5038997664714036,65.933614608,143.83496743226482,0.4855431746483733,9.138807257351392,0.0048808511552715875,0.8445941476514203,1.243769661059003,0,0,17.603820857414636
2025-01-01 10:28:00,0.2158152005654943,0.08303013375593699,0.04594117647058823,0.003596920009424905,0.0013838355625989498,0.0007656862745098038,0.08233882494790992,0.006998,0.11647837561758435,0.0,0.010000000000000002,0.0,0.04594117647058823,0.0,0,0.08011346708927032,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.009089407894736841,0.0,On,0.07324941705317309,0,On,0.009660419498557221,0,On,0.06506984588395322,0.048802384412964896,On,On,915.5541511111111,18.33333333333337,0.6800000000000002,0.0,1.3464031633986926,0.0,1,915.5541511111111,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.711138785907527e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.711138785907527e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,14.55539713787733,-3.277936195456041,-0.003344092389754194,0.0,9.236100170605994,1123.9284633034652,-741.3645534350479,-195.75363024830335,-0.0,-0.0,260.19592596161755,594.0872251963942,0.9990000000000001,0.010230496891916449,0.0,0,0.5049036169564113,65.933614608,143.93201647903993,0.48395607154679277,9.162148218290088,0.00488086632936646,0.741102555178045,1.2435504788439238,0,0,17.704933229176145
