occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.378,0.658,0.158,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.622,0.721,0.257,0.292,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.667,0.732,0.274,0.31,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0
0.667,0.732,0.274,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.307,0.314,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.378,0.67,0.198,0.214,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.333,0.66,0.18,0.198,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.333,0.66,0.18,0.198,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.333,0.66,0.18,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.677,0.188,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.238,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.333,0.696,0.194,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.622,0.818,0.348,0.527,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.956,0.955,0.525,0.783,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.973,0.549,0.817,0.0,0.0,0.0,0.0,0.0,0.411,0,0,0,0
1.0,0.99,0.634,0.964,0.0,0.0,0.0,0.0,0.0,0.329,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.976,0.823,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.854,0.61,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.836,0.573,0.668,0.0,0.0,0.0,0.0,0.0,0.411,0,0,0,0
1.0,0.921,0.943,0.781,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.934,1.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.827,0.716,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.81,0.673,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.765,0.628,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.621,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.621,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.621,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.713,0.425,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.706,0.394,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.673,0.211,0.206,0.0,0.0,0.0,0.0,0.0,0.106,0,0,0,0
1.0,0.667,0.183,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.112,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.116,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.609,0.0566,0.0796,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0499,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0224,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.63,0.0449,0.164,0.0,0.0,0.0,0.0,0.0,0.201,0,0,0,0
1.0,0.64,0.049,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.049,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.049,0.182,0.0,0.0,0.0,0.0,0.0,0.245,0,0,0,0
1.0,0.72,0.118,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.732,0.128,0.333,0.0,0.0,0.0,0.0,0.0,0.103,0,0,0,0
0.711,0.732,0.128,0.333,0.0,0.0,0.0,0.0,0.0,0.0413,0,0,0,0
0.667,0.732,0.128,0.333,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.162,0.341,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
0.667,0.732,0.168,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.658,0.103,0.215,0.0,0.0,0.0,0.0,0.0,0.575,0,0,0,0
0.667,0.647,0.0928,0.196,0.0,0.0,0.0,0.0,0.0,0.293,0,0,0,0
0.667,0.721,0.184,0.315,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.667,0.732,0.198,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.732,0.198,0.333,0.0,0.0,0.0,0.0,0.2,0.211,0,0,0,0
0.667,0.732,0.198,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.215,0.323,0.0,0.0,0.0,0.0,0.0,0.155,0,0,0,0
0.667,0.732,0.217,0.321,0.0,0.0,0.0,0.0,0.0,0.193,0,0,0,0
0.667,0.732,0.217,0.321,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.217,0.321,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.732,0.231,0.313,0.0,0.0,0.0,0.0,0.0,0.272,0,0,0,0
0.667,0.732,0.233,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.233,0.312,0.0,0.0,0.0,0.0,0.0,0.115,0,0,0,0
0.667,0.732,0.269,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.274,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.274,0.31,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.274,0.31,0.0,0.0,0.0,0.0,0.0,0.575,0,0,0,0
0.667,0.732,0.307,0.314,0.0,0.0,0.0,0.0,0.0,0.329,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.732,0.312,0.315,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.755,0.339,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.343,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.343,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.956,0.843,0.484,0.476,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.907,0.527,0.6,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.915,0.531,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.915,0.531,0.616,0.0,0.0,0.0,0.0,0.867,0.0822,0,0,0,0
1.0,0.915,0.531,0.616,0.0,0.0,0.0,0.0,0.133,0.0,0,0,0,0
1.0,0.966,0.547,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.549,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.549,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.549,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.99,0.634,0.964,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.993,0.647,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.976,0.823,0.978,0.0,0.0,0.0,0.0,0.0,0.411,0,0,0,0
1.0,0.973,0.851,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.977,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.94,0.98,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,1.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,1.0,0.798,0.0,0.0,0.0,0.0,0.0,0.246,0,0,0,0
1.0,0.934,1.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.867,0.933,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.923,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.923,0.602,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0
1.0,0.857,0.923,0.602,0.0,0.0,0.0,0.0,0.0,0.285,0,0,0,0
1.0,0.664,0.302,0.26,0.0,0.0,0.0,0.0,0.0,0.197,0,0,0,0
1.0,0.634,0.206,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.634,0.206,0.207,0.0,0.0,0.0,0.0,0.0,0.0826,0,0,0,0
1.0,0.634,0.206,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.571,0.0432,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0162,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.711,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.63,0.0411,0.164,0.0,0.0,0.0,0.0,0.0,0.589,0,0,0,0
0.667,0.64,0.0449,0.182,0.0,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.667,0.709,0.0701,0.297,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.378,0.651,0.0488,0.2,0.0,0.0,0.0,0.0,0.133,0.2,0,0,0,0
0.333,0.646,0.0516,0.19,0.0,0.0,0.0,0.0,0.0,0.0394,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0594,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.0444,0.573,0.0218,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.289,0.636,0.0649,0.167,0.0,0.0,0.0,0.0,0.0,0.378,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.622,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.148,0,0,0,0
0.667,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0.132,0,0,0,0
0.667,0.647,0.0754,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.237,0,0,0,0
0.667,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.647,0.0833,0.18,0.0,0.0,0.0,0.0,0.0,0.203,0,0,0,0
0.667,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.122,0,0,0,0
0.667,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.329,0,0,0,0
0.667,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.647,0.0882,0.182,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0888,0.182,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.658,0.0969,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.745,0.17,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.792,0.218,0.417,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0
0.956,0.899,0.313,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.915,0.327,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.915,0.327,0.616,0.0,0.0,0.0,0.0,0.0,0.235,0,0,0,0
1.0,0.966,0.392,0.79,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.973,0.402,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.402,0.817,0.0,0.0,0.0,0.0,0.0,0.364,0,0,0,0
0.711,0.854,0.29,0.595,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.847,0.354,0.659,0.0,0.0,0.0,0.0,0.867,0.102,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,1.0,0.0819,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.838,0.491,0.669,0.0,0.0,0.0,0.0,0.267,0.148,0,0,0,0
0.956,0.955,0.725,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.0,0.35,0,0,0,0
1.0,0.94,0.912,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.827,0.67,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.198,0,0,0,0
1.0,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.765,0.601,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.208,0,0,0,0
1.0,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.651,0.244,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.571,0.039,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.602,0.0165,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0166,0.0493,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
1.0,0.568,0.016,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.613,0.0329,0.137,0.0,0.0,0.0,0.0,0.0,0.583,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.22,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.711,0.569,0.0185,0.0629,0.0,0.0,0.0,0.0,0.0,0.126,0,0,0,0
0.667,0.63,0.0411,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.709,0.0701,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.956,0.788,0.0992,0.43,0.0,0.0,0.0,0.0,0.0,0.135,0,0,0,0
0.711,0.73,0.0779,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.731,0.0874,0.331,0.0,0.0,0.0,0.0,0.0,0.0822,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.329,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0.145,0,0,0,0
0.667,0.732,0.103,0.341,0.0,0.0,0.0,0.0,0.0,0.0207,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.667,0.732,0.115,0.334,0.0,0.0,0.0,0.0,1.0,0.0822,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.2,0.318,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.0,0.13,0,0,0,0
0.667,0.732,0.127,0.323,0.0,0.0,0.0,0.0,0.0,0.126,0,0,0,0
0.667,0.732,0.129,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.378,0.658,0.08,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
