Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 08:47:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.81174704931084,51.666666666666686,46.10666666666668,0.0,51.44332470575936,0.3673859015505886,999.0522530169045,0.0,33.81174704931084,49.735120518594755,51.44332470575936,48.88101842501245,12.43753247303448,20.697243732821658,0.0,7.608178840632469,-1.0082061405798473,-1.7,9.236100170605994,15827.634931612847,-846.8851697540449,-1318.8563519360077,-4203.681112642803,-0.0,-0.0,553.2355147105478,231.03430247520555,1.0,0.14180756442917083,0.0,0.0,1.327178500813301,65.99961422222222,-130.11545598433153,0.1850997180170868,9.560793134917134,0.002741138994743384,155.11788698509577,1.2191274258849079,0.37160879816302006,-4578.112872888391,89.05435866377829,1.4498225455103997,-1327.47802655507,8.621674619062219
2025-01-01 08:48:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.520433520291476,51.666666666666686,46.10666666666668,0.0,51.42737519792601,0.3675361874687952,999.0522530169043,0.0,33.520433520291476,49.64814823308855,51.42737519792601,48.75853475066982,12.43753247303448,20.86326412217303,0.0,7.663707345884386,-1.0139675072217578,-1.7,9.236100170605994,15767.856846009938,-879.9272675522643,-1307.6679014143422,-4254.540386079457,-0.0,-0.0,553.2355147105478,230.8083376190478,1.0,0.14246721479961144,0.0,0.0,1.3333521756325988,65.99961422222222,-139.03426815058612,0.18325309568239334,9.636141528871821,0.002741678164657964,155.34245513377687,1.2184386250448982,0.3719790271266611,-4610.012206125231,87.91159410239904,1.4498225455103997,-1316.4225834979807,8.754682083638524
2025-01-01 08:49:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.235123640646975,51.666666666666686,46.10666666666668,0.0,51.4114408819152,0.3676864530694401,999.0522530169045,0.0,33.235123640646975,49.56120047763026,51.4114408819152,48.6360802754878,12.43753247303448,21.02414875509721,0.0,7.716020599497249,-1.0189458811230565,-1.7,9.236100170605994,15709.8017237538,-911.0957503802883,-1297.9880498582231,-4304.057232377337,-0.0,-0.0,553.2355147105478,230.58224879859696,1.0,0.14310493962853504,0.0,0.0,1.339320649076094,65.99961422222222,-147.57254410884448,0.18148460263237903,9.710008912348398,0.0027422184203844333,155.54859405787138,1.2177718606140038,0.372327482040701,-4640.110067855114,86.84097300425742,1.4498225455103997,-1306.8696193136952,8.881569455472102
2025-01-01 08:50:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.955522346693556,51.666666666666686,46.10666666666668,0.0,51.39552121638388,0.3678367032630993,999.0522530169045,0.0,32.955522346693556,49.47427674668276,51.39552121638388,48.513654511832215,12.43753247303448,21.180150722549996,0.0,7.765345983477899,-1.0232409287703264,-1.7,9.236100170605994,15653.439176230957,-940.5675959380569,-1289.6250237602906,-4352.287778489272,-0.0,-0.0,553.2355147105478,230.35590666961207,1.0,0.14372189452214082,0.0,0.0,1.3450947364744719,65.99961422222222,-155.70454551975274,0.17978931362444503,9.781056867610078,0.0027427596892262407,155.73726733579562,1.2171260150134526,0.37265573652187056,-4668.529350195593,85.78840978696871,1.4498225455103997,-1298.6278847317537,9.002860971463123
2025-01-01 08:51:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.681364895774095,51.666666666666686,46.10666666666668,0.0,51.37961568667227,0.3679869427246267,999.0522530169044,0.0,32.681364895774095,49.38737655955475,51.37961568667227,48.391256995995995,12.43753247303448,21.33149708011854,0.0,7.8118836095220985,-1.0269395391501206,-1.7,9.236100170605994,-4009.472940867613,-4610.53228073363,-1282.4116238160095,-4399.282184587053,-0.0,-0.0,553.2355147105478,230.12916770505277,1.0,0.1443191166680751,0.0,0.0,1.3506841448779245,65.99961422222222,-163.42627099110754,0.17816281007439208,9.849416269019937,0.0027433019021649786,155.90934575171048,1.2165000849580525,0.3729651739374881,-4695.3783995562435,84.84611882261378,1.4498225455103997,-1291.530649130269,9.119025314259446
2025-01-01 08:52:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.8265528767555,51.666666666666686,46.10666666666668,0.0,51.36372380206211,0.3681371759180669,999.0522530169045,0.0,32.8265528767555,49.30049945784756,51.36372380206211,48.268887285740284,12.43753247303448,21.122452357797133,0.0,7.724398212734872,-1.0301174632789096,-1.7,9.236100170605994,-3931.6241176854473,-4558.125395842917,-1276.202072868706,-4334.424584907312,-0.0,-0.0,553.2355147105478,229.9018754053307,1.0,0.1434938713177225,0.0,0.0,1.342960664883801,65.99961422222222,-150.43504748868315,0.18049842565921936,9.755805607397555,0.0027438449935047807,155.07230398734217,1.2173638610268174,0.3723832544454499,-4644.934141172202,86.80874532928507,1.4498225455103997,-1285.4325544542587,9.230481585552798
2025-01-01 08:53:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.963299036480294,51.666666666666686,46.10666666666668,0.0,51.34780764970887,0.3682877615243675,999.0522530169044,0.0,32.963299036480294,49.21361013059031,51.34780764970887,48.14651137103103,12.43753247303448,20.920650437854178,0.0,7.642226317080217,-1.0328407451004844,-1.7,9.236100170605994,-3858.0908810352357,-4509.163357169537,-1270.8692632392729,-4272.176622440257,-0.0,-0.0,553.2355147105478,229.67386134342212,1.0,0.14269485726021447,0.0,0.0,1.3354826838378608,65.99961422222222,-139.14977330552588,0.18278676485553247,9.665048853567354,0.0027443847858312615,154.25819283359095,1.2181988632860088,0.37183584892728405,-4597.6661352592555,88.5027780897181,1.4498225455103997,-1280.2068694773966,9.337606238123627
2025-01-01 08:54:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.09219896678803,51.666666666666686,46.10666666666668,0.0,51.33186799475385,0.3684386930099967,999.0522530169043,0.0,33.09219896678803,49.12670928862634,51.33186799475385,48.024129935562584,12.43753247303448,20.725580141469845,0.0,7.564913918613182,-1.0351669729315363,-1.7,9.236100170605994,-3787.1438302811393,-4463.216425624877,-1266.3023505397603,-4212.344635442464,-0.0,-0.0,553.2355147105478,229.44494606623442,1.0,0.14192026709390962,0.0,0.0,1.3282332862489568,65.99961422222222,-128.03470954922298,0.1850307228906867,9.577645609886122,0.0027449213762593895,153.46553237710486,1.2190070910357529,0.3713200791632164,-4553.293153292748,90.0767276678706,1.4498225455103997,-1275.7430884125133,9.440737872753125
2025-01-01 08:55:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.21371211885264,51.666666666666686,46.10666666666668,0.0,51.31590554848055,0.3685899643307067,999.0522530169043,0.0,33.21371211885264,49.039797592647176,51.31590554848055,47.9017436147305,12.43753247303448,20.536847247678658,-0.07426386343248481,7.492082592100995,-1.0371463713651363,-1.7,9.236100170605994,-3718.8834168044823,-4420.017789387772,-1262.4046546962802,-4154.775093408573,-0.0,-0.0,553.2355147105478,229.21493986970432,1.0,0.1411687331720578,0.0,0.0,1.3211996722966362,65.99961422222222,-117.34383810645701,0.18723218128569538,9.49265993514648,0.0027454548554583596,152.6931696170237,1.219790072624444,0.3708335475273463,-4511.5806256227615,91.56283623498997,1.4498225455103997,-1271.9448356662342,9.540180969953912
2025-01-01 08:56:00,0.5367552444373176,0.16118405832621563,0.0,0.00894592074062196,0.0026864009721035936,0.0,0.27056129129119477,0.0,0.25619395314612275,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.328234497760604,51.666666666666686,46.10666666666668,0.0,51.2999209806241,0.368741569816687,999.0522530169042,0.0,33.328234497760604,48.952875664656304,51.2999209806241,47.77935300667241,12.43753247303448,20.354112026664268,-0.2569990844468748,7.423406130032743,-1.0388227521290432,-1.7,9.236100170605994,-3653.220369313698,-4379.371145657351,-1259.091831689783,-4099.3344987884775,-0.0,-0.0,553.2355147105478,228.98364347122433,1.0,0.14043908519907447,0.0,0.0,1.3143708891721,65.99961422222222,-107.12138523576823,0.18939264220729382,9.409937802847924,0.0027459853090421116,151.9401038715184,1.2205491213468587,0.3703741859665034,-4472.326559319648,92.95541366229708,1.4498225455103997,-1268.728041244134,9.636209554350884
2025-01-01 08:57:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.4361151737487,51.666666666666686,46.10666666666668,0.0,51.283914925108085,0.36889350411957433,999.0522530169044,0.0,33.4361151737487,48.865944093311576,51.283914925108085,47.65695867741332,12.43753247303448,20.177075054270652,-0.4340360568404904,7.358596654478929,-1.0402343419925693,-1.7,9.236100170605994,16018.203468484568,-698.9228836690918,-1256.2902813166224,-4045.904506549862,-0.0,-0.0,553.2355147105478,229.0322293822325,1.0,0.1397302969732766,0.0,0.0,1.3077373326429036,65.99961422222222,-97.32352520555028,0.1915133504628584,9.330070477975234,0.0027465128182302843,151.20544731117113,1.2212853925233107,0.36994016669201696,-4435.353099026372,94.25687088671201,1.4498225455103997,-1266.019352086486,9.729070769863455
2025-01-01 08:58:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,33.12352401092619,51.666666666666686,46.10666666666668,0.0,51.26788798428846,0.369045762173394,999.0522530169043,0.0,33.12352401092619,48.77900343787741,51.26788798428846,47.534561164671885,12.43753247303448,20.36141049038034,-0.24970062073080257,7.428815242853549,-1.0414145034563973,-1.7,9.236100170605994,15951.64415012384,-740.6266099447903,-1253.935761148189,-4101.543142447446,-0.0,-0.0,553.2355147105478,229.20291768958424,1.0,0.14046826533670148,0.0,0.0,1.314643986389905,65.99961422222222,-108.24420766869498,0.18937948965366438,9.41449988796645,0.0027470374603411436,151.48338652114154,1.2205179961026222,0.3704103869849852,-4475.415518076779,92.6155636614211,1.4498225455103997,-1263.754749142002,9.818987993813183
2025-01-01 08:59:00,1.6388614944373177,0.16118405832621563,0.9446625,0.02731435824062196,0.0026864009721035936,0.015744374999999998,0.27056129129119477,0.0,0.25619395314612275,1.10210625,0.010000000000000002,0.9446625,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.01869780975877193,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.03185561916445171,0,On,On,19608.195985529434,21.111111111111143,0.8000000000000002,3642.173344470568,27.685328849999998,1.10210625,1,22148.26308,22148.26308,Off,0.0,22.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.818237094312735,51.666666666666686,46.10666666666668,0.0,51.25187817618549,0.3691979830011981,999.0522530169044,0.0,32.818237094312735,48.692089104173746,51.25187817618549,47.41219456816788,12.43753247303448,20.53949414640673,-0.07161696470441115,7.494689777349666,-1.0423923599796991,-1.7,9.236100170605994,15888.297671583361,-779.6693964662445,-1251.9721841559344,-4155.580310903947,-0.0,-0.0,553.2355147105478,229.36774286729073,1.0,0.1411792875551193,0.0,0.0,1.3212984508797458,65.99961422222222,-117.55351775267225,0.18734475314191026,9.49602230945672,0.0027475633972993195,151.73949027764695,1.219777526928599,0.3708509751983442,-4513.072348455079,91.22960751826672,1.4498225455103997,-1261.8783476242224,9.906163468288128
2025-01-01 09:00:00,0.5321709917234028,0.16118405832621563,0.0,0.008869516528723378,0.0026864009721035936,0.0,0.2669423603701422,0.0,0.25522863135326057,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.015078878837719297,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.030890297371589538,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.5671338611793,51.666666666666686,46.10666666666668,0.0,51.235884841841724,0.0,0.0,0.0,32.5671338611793,48.60520047714674,51.235884841841724,47.289858294799245,12.43753247303448,20.711779285149046,0.0,7.5566059958080505,-1.0431933355139043,-1.7,9.236100170605994,-3785.2925177593347,-4458.555503761825,-1250.3505807587233,-4208.124303724262,-0.0,-0.0,549.6165837894952,229.52715504373234,1.0,0.14186538266251864,0.0,0.0,1.3277196222729575,65.99961422222222,-126.78479782456763,0.18540096418030738,9.574911778590511,0.0027480905432383457,151.97532736522544,1.2190620085228832,0.37126461235961894,-4548.530629821882,89.97512606005702,1.4498225455103997,-1260.3413617042304,9.990780945507053
2025-01-01 09:01:00,0.5321709917234028,0.16118405832621563,0.0,0.008869516528723378,0.0026864009721035936,0.0,0.2669423603701422,0.0,0.25522863135326057,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.015078878837719297,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.030890297371589538,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.78403029998899,51.666666666666686,46.10666666666668,0.0,51.232527470488385,0.0,0.0,0.0,32.78403029998899,48.602458162510814,51.232527470488385,47.28742350852204,12.43753247303448,20.52259883293482,0.0,7.4834624862789765,-1.0438396232362082,-1.7,9.236100170605994,-3716.2201825410743,-4415.032562147834,-1249.0281969980263,-4150.441621418559,-0.0,-0.0,549.6165837894952,229.68160015658862,1.0,0.14111191121088892,0.0,0.0,1.320667874958878,65.99961422222222,-115.39514491200988,0.1876118444941433,9.489665353311626,0.002748618818364849,151.21177850170324,1.2198469250853057,0.370775920792869,-4506.649345375951,91.61678322811687,1.4498225455103997,-1259.1012050614559,10.073008063429585
2025-01-01 09:02:00,0.5321709917234028,0.16118405832621563,0.0,0.008869516528723378,0.0026864009721035936,0.0,0.2669423603701422,0.0,0.25522863135326057,0.0,0.010000000000000002,0.0,0.0,0.0,0.15826739165954895,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.10154140624311021,0.07615605468233264,On,0,0,Off,0.015078878837719297,0.0,On,0.012311672672190167,0.0,On,0.2395518088602327,0,On,0.01331514510227236,0,On,0.10948178263628845,0.08211133697721631,On,0.030890297371589538,0,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,22148.26308,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1609.8396133333333,Off,0.0,0.0,32.993574143743295,51.666666666666686,46.10666666666668,0.0,51.22915058538337,0.0,0.0,0.0,32.993574143743295,48.59969758411607,51.22915058538337,47.284971083482425,12.43753247303448,20.339719388191316,0.0,7.414680425423154,-1.0443505964783928,-1.7,9.236100170605994,-3651.077460639895,-4374.38806483612,-1247.9677044892444,-4094.980414210988,-0.0,-0.0,549.6165837894952,229.83151907509856,1.0,0.14038153241537854,0.0,0.0,1.3138322520585535,65.99961422222222,-105.71363021840205,0.1897782150902086,9.406847169282193,0.0027491441011374108,150.46810244774477,1.2206066496870793,0.3703157808729818,-4467.344611294545,92.95654645842511,1.4498225455103997,-1258.1207023554527,10.152997866208338
