Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:32:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.60738236404964,51.666666666666686,46.10666666666668,0.0,49.75705275166415,0.0,0.0,0.0,122.82403494382757,48.4940554845541,49.75705275166415,47.862556850999084,12.43753247303448,19.235632358197464,0.0,5.0,9.236100170605994,-613.214901024277,-1108.0466569294529,-0.0,-0.0,303.69527383880677,1011.6139218617291,0.0,0.06038899912177008,0.0,0,1.0893051304577868,0.0,191.13648206636913,0.2162930661868541,9.092979477075318,0.0029323385305700315,32.93556887943677,1.2227016029868432
2025-01-01 13:33:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.7355263909326,51.666666666666686,46.10666666666668,0.0,49.73894077697862,0.0,0.0,0.0,123.02425998583219,48.477725387851905,49.73894077697862,47.847117693288546,12.43753247303448,19.17148967706712,0.0,5.0,9.236100170605994,-602.8134323748419,-1100.1266167060155,-0.0,-0.0,303.69527383880677,1012.2415788777065,0.0,0.0602287313075071,0.0,0,1.0864141974258963,0.0,193.6179104923668,0.21717571359357934,9.063414100043115,0.0029325585288762362,32.8211514646229,1.2229697321445538
2025-01-01 13:34:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.85778386427931,51.666666666666686,46.10666666666668,0.0,49.7208016918047,0.0,0.0,0.0,123.21528728793643,48.46136867018501,49.7208016918047,47.83165215937516,12.43753247303448,19.109514252091405,0.0,5.0,9.236100170605994,-592.8123199095992,-1092.4957365290916,-0.0,-0.0,303.69527383880677,1012.8737439184924,0.0,0.060073679862166975,0.0,0,1.0836173579791402,0.0,195.98814278068568,0.21803285947211573,9.034991959009005,0.002932777714847529,32.70947006573635,1.2232289086509718
2025-01-01 13:35:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.97441293373267,51.666666666666686,46.10666666666668,0.0,49.70263679329847,0.0,0.0,0.0,123.39752020895729,48.44498655444095,49.70263679329847,47.8161614350122,12.43753247303448,19.04961109719462,0.0,5.0,9.236100170605994,-583.2089114765606,-1085.1401751202113,-0.0,-0.0,303.69527383880677,1013.5100701631947,0.0,0.059923626357901945,0.0,0,1.0809106720857464,0.0,198.235989804844,0.21886543038589856,9.00766307209375,0.002932996108706052,32.600410191704455,1.2234795187471355
2025-01-01 13:36:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.08565738835345,51.666666666666686,46.10666666666668,0.0,49.68444732169714,0.0,0.0,0.0,123.57133966930228,48.42858020987862,49.68444732169714,47.800646653969366,12.43753247303448,18.991690524692565,0.0,5.0,9.236100170605994,-573.9768618032017,-1078.04693250611,-0.0,-0.0,303.69527383880677,1014.1502020906237,0.0,0.059778363988541174,0.0,0,1.0782904093473613,0.0,200.37479686410143,0.21967431155897973,8.981380243431786,0.0029332137298107314,32.493863472167874,1.2237219274994517
2025-01-01 13:37:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.19174590773343,51.666666666666686,46.10666666666668,0.0,49.66623446348492,0.0,0.0,0.0,123.73710298083348,48.41215075511154,49.66623446348492,47.785108900924854,12.43753247303448,18.935668427411407,-0.008776017033049754,5.0,9.236100170605994,-565.0926322911056,-1071.2038664489328,-0.0,-0.0,303.69527383880677,1014.7937756270613,0.0,0.05963769842866952,0.0,0,1.0757530644952313,0.0,202.41596031902043,0.22046034020269967,8.956099221737606,0.0029334305967044006,32.38972798568196,1.2239564775218779
2025-01-01 13:38:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.29289357542298,51.666666666666686,46.10666666666668,0.0,49.64799935472361,0.0,0.0,0.0,123.8951462115984,48.39569926124675,49.64799935472361,47.769549214508324,12.43753247303448,18.881465717745545,-0.06297872669891191,5.0,9.236100170605994,-556.5377250964651,-1064.5996069439486,-0.0,-0.0,303.69527383880677,1015.4404182761953,0.0,0.059501446568439725,0.0,0,1.0732953345685694,0.0,204.36660800867674,0.2212243105596435,8.931115598058023,0.002933646727163112,32.28790762936667,1.2241834912359437
2025-01-01 13:39:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.38930338109478,51.666666666666686,46.10666666666668,0.0,49.62974308404981,0.0,0.0,0.0,124.04578653296059,48.37922675470929,49.62974308404981,47.753968590039044,12.43753247303448,18.829007770675016,-0.115436673769441,5.0,9.236100170605994,-548.2961475036026,-1058.2234733177881,-0.0,-0.0,303.69527383880677,1016.0897492551788,0.0,0.05936943524063975,0.0,0,1.07091409595322,0.0,206.2320519753788,0.2219669792211822,8.907056177108874,0.0029338621382406266,32.18831149207742,1.2244032731254406
2025-01-01 13:40:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.4811673154744,51.666666666666686,46.10666666666668,0.0,49.61146669534096,0.0,0.0,0.0,124.18932393042873,48.36273421975463,49.61146669534096,47.738367981961474,12.43753247303448,18.778224018168356,-0.16622042627610156,5.0,9.236100170605994,-540.353094960604,-1052.0654115979066,-0.0,-0.0,303.69527383880677,1016.7413800558579,0.0,0.05924150031301711,0.0,0,1.0686063880088794,0.0,208.01704279849582,0.22268906864022214,8.883883685970833,0.0029340768463081302,32.090853398291756,1.2246161113663245
2025-01-01 13:41:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.56866722058247,51.666666666666686,46.10666666666668,0.0,49.59317119014013,0.0,0.0,0.0,124.3260425321601,48.34622260075358,49.59317119014013,47.7227483060603,12.43753247303448,18.729047634643436,-0.21539680980102105,5.0,9.236100170605994,-532.6946147573699,-1046.1159444107439,-0.0,-0.0,303.69527383880677,1017.3949128125073,0.0,0.05911748599761548,0.0,0,1.0663694006108138,0.0,209.72605581456725,0.22339126960775535,8.860904755094236,0.002934290867090454,31.995451554247914,1.2248222790826222
2025-01-01 13:42:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.65197551723351,51.666666666666686,46.10666666666668,0.0,49.57485752989341,0.0,0.0,0.0,124.45621174567735,48.32969280430062,49.57485752989341,47.707110441504234,12.43753247303448,18.68141526789887,-0.26302917654558655,5.0,9.236100170605994,-525.3075451857219,-1040.3661276202433,-0.0,-0.0,303.69527383880677,1018.0499430402164,0.0,0.058997244264504076,0.0,0,1.064200463574628,0.0,211.36330859571467,0.22407424328549044,8.839403550137096,0.002934504215699559,31.90202824472498,1.2250220354181531
2025-01-01 13:43:00,0.7182475190653891,0.24074441203052774,0.34214054054054055,0.011970791984423152,0.004012406867175462,0.005702342342342343,0.010311856806481246,0.31178566225890775,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,79.73125585489369,51.666666666666686,46.10666666666668,0.0,49.55652663802688,0.0,0.0,0.0,124.58008727327139,48.31314570117112,49.55652663802688,47.69145523274325,12.43753247303448,18.635266798852072,-0.3091776455923849,5.0,9.236100170605994,9103.08503617769,-1034.8075115225517,-0.0,-0.0,303.69527383880677,1018.7060579852921,0.0,0.05888063431927221,0.0,0,1.0620970372312415,0.0,212.932749416991,0.22473862300110373,8.818033558880598,0.0029347169066656752,31.81050956169096,1.2252156264930931
2025-01-01 13:44:00,0.7182475190653891,0.24074441203052774,0.34214054054054055,0.011970791984423152,0.004012406867175462,0.005702342342342343,0.010311856806481246,0.31178566225890775,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.90329806695708,51.666666666666686,46.10666666666668,0.0,49.53817940188042,0.0,0.0,0.0,123.28640322962043,48.296582128143484,49.53817940188042,47.67578349127503,12.43753247303448,18.927225415876677,-0.017219028567780015,5.0,9.236100170605994,9058.578648110732,-1070.1740665235384,-0.0,-0.0,303.69527383880677,1019.3628371629952,0.0,0.05961648485246485,0.0,0,1.0753704110694227,0.0,203.79291635101845,0.22068876639490115,8.953631758524013,0.0029349289539663385,32.09931571229371,1.223990751843764
2025-01-01 13:45:00,0.7182475190653891,0.24074441203052774,0.34214054054054055,0.011970791984423152,0.004012406867175462,0.005702342342342343,0.010311856806481246,0.31178566225890775,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,78.09997926808528,51.666666666666686,46.10666666666668,0.0,49.52001569217553,0.0,0.0,0.0,122.03121760638324,48.28019055716369,49.52001569217553,47.660277989657786,12.43753247303448,19.210173543497532,0.0,5.0,9.236100170605994,9016.076511421332,-1104.9004066844,-0.0,-0.0,303.69527383880677,1020.0198524451657,0.0,0.06032541234912333,0.0,0,1.0881581434455714,0.0,196.0171198224801,0.2168427216122443,9.084413854194816,0.002935143140561661,32.37474984442566,1.2228060074315168
2025-01-01 13:46:00,0.7182475190653891,0.24074441203052774,0.34214054054054055,0.011970791984423152,0.004012406867175462,0.005702342342342343,0.010311856806481246,0.31178566225890775,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,77.31997211765051,51.666666666666686,46.10666666666668,0.0,49.50203007352636,0.0,0.0,0.0,120.81245643382891,48.26396586966575,49.50203007352636,47.64493376773546,12.43753247303448,19.48460074742344,0.0,5.0,9.236100170605994,8974.498666962216,-1139.002494806337,-0.0,-0.0,303.69527383880677,1020.6766681397704,0.0,0.061009110634656194,0.0,0,1.1004907878170138,0.0,188.54136348530255,0.21318502238086967,9.210697742120338,0.0029353593743251826,32.6376225774129,1.2216591236909513
2025-01-01 13:47:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,76.56217739408582,51.666666666666686,46.10666666666668,0.0,49.4842174031686,0.0,0.0,0.0,119.6284021782591,48.24790322282878,49.4842174031686,47.62974613265888,12.43753247303448,19.750911850678715,0.0,5.0,9.236100170605994,-687.3293355922134,-1172.4903648457594,-0.0,-0.0,303.69527383880677,1021.3328410678519,0.0,0.06166900798249661,0.0,0,1.1123941075777635,0.0,181.4657554147392,0.20970235494378825,9.332752119160755,0.002935577568485297,32.888622841177636,1.2205482072322964
2025-01-01 13:48:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,76.72894900538483,51.666666666666686,46.10666666666668,0.0,49.46657278069258,0.0,0.0,0.0,119.88898282091381,48.231998002186955,49.46657278069258,47.614710612934154,12.43753247303448,19.672799003841103,0.0,5.0,9.236100170605994,-673.4438460976146,-1162.6277799024838,-0.0,-0.0,303.69527383880677,1021.9879206192966,0.0,0.061475812170852843,0.0,0,1.1089092147683604,0.0,185.48865996606244,0.2107374840329431,9.297268531003542,0.0029357976407946803,32.76034763080795,1.2208736362487402
2025-01-01 13:49:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,76.8874307933411,51.666666666666686,46.10666666666668,0.0,49.44889251109473,0.0,0.0,0.0,120.13661061459545,48.21605813598822,49.44889251109473,47.59964094843497,12.43753247303448,19.597741060878057,0.0,5.0,9.236100170605994,-661.0170298659081,-1153.1822542897826,-0.0,-0.0,303.69527383880677,1022.6414488116661,0.0,0.061289890082087295,0.0,0,1.105555526379696,0.0,188.46995058506772,0.21173807919727886,9.263386926074425,0.002936016796325538,32.63573436764049,1.2211864960558443
2025-01-01 13:50:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,77.03824656989725,51.666666666666686,46.10666666666668,0.0,49.43117842131,0.0,0.0,0.0,120.37226026546445,48.20008534638146,49.43117842131,47.584538808917195,12.43753247303448,19.525507255206946,0.0,5.0,9.236100170605994,-649.0670218177545,-1144.1211840787917,-0.0,-0.0,303.69527383880677,1023.2929603331544,0.0,0.06111070118564071,0.0,0,1.1023232922466752,0.0,191.35888842223045,0.21270658483613794,9.230303249485306,0.0029362350623036355,32.51452241337371,1.2214877302752165
2025-01-01 13:51:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,77.18184831116763,51.666666666666686,46.10666666666668,0.0,49.41343220077736,0.0,0.0,0.0,120.59663798619941,48.18408122592331,49.41343220077736,47.569405738496286,12.43753247303448,19.455930732877626,0.0,5.0,9.236100170605994,-637.545247446433,-1135.420436786461,-0.0,-0.0,303.69527383880677,1023.941983009581,0.0,0.06093785961268237,0.0,0,1.0992055520138844,0.0,194.1799155012213,0.21364467482155453,9.19861626478821,0.0029364524639957043,32.396521378970164,1.2217780182555757
2025-01-01 13:52:00,0.372097519065389,0.24074441203052774,0.0,0.006201625317756483,0.004012406867175462,0.0,0.010311856806481246,0.31178566225890775,0.0,0.05,0.0,0.0,0.0,0.2261610786971944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0,0,Off,0.0021928664108187136,0.0,On,0.008118990395662532,0,On,0.010237557329315158,0,On,0.2628892175226042,0.1971669131419531,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,77.31862760378745,51.666666666666686,46.10666666666668,0.0,49.39565543930142,0.0,0.0,0.0,120.81035563091788,48.16804727327572,49.39565543930142,47.55424319026287,12.43753247303448,19.38886705272027,0.0,5.0,9.236100170605994,-626.4863303474683,-1127.0590353993261,-0.0,-0.0,303.69527383880677,1024.5880360932722,0.0,0.06077103216519258,0.0,0,1.0961962954092939,0.0,196.8774312130513,0.21455378200314304,9.168249981312401,0.0029366690252320042,32.281565560377295,1.2220579476498412
