occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.026,0.0864,0.0864,0.0,0.0,0.0,0.125,0,0,0,0
1.0,0.56,0.0275,0.0921,0.0921,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.579,0.0482,0.229,0.229,0.0,0.0,0.0,0.15,0,0,0,0
1.0,0.582,0.0513,0.25,0.25,0.0,0.0,0.0,0.231,0,0,0,0
1.0,0.582,0.0513,0.25,0.25,0.0,0.0,0.0,0.224,0,0,0,0
1.0,0.582,0.0513,0.25,0.25,0.0,0.0,0.0,0.304,0,0,0,0
1.0,0.628,0.0824,0.38,0.38,0.0,0.0,0.0,0.226,0,0,0,0
1.0,0.635,0.0871,0.4,0.4,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.635,0.0871,0.4,0.4,0.0,0.0,0.0,0.301,0,0,0,0
1.0,0.635,0.0871,0.4,0.4,0.0,0.0,0.0,0.15,0,0,0,0
0.783,0.629,0.0844,0.326,0.326,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.0,0.0,0.0,0.23,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.0,0.0,0.0,0.252,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.0968,0.307,0.307,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.0,0.0,0.0,0.108,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.0,0.0,0.0,0.198,0,0,0,0
0.75,0.628,0.109,0.298,0.298,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.11,0.297,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.11,0.297,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.11,0.297,0.297,0.0,0.0,0.0,0.15,0,0,0,0
0.533,0.609,0.0895,0.218,0.218,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.0864,0.206,0.206,0.0,0.0,0.0,0.224,0,0,0,0
0.5,0.606,0.0864,0.206,0.206,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.0864,0.206,0.206,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.0901,0.201,0.201,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.625,0.123,0.266,0.266,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.128,0.276,0.276,0.0,0.0,0.867,0.224,0,0,0,0
0.75,0.628,0.128,0.276,0.276,0.0,0.0,1.0,0.0,0,0,0,0
0.533,0.609,0.105,0.209,0.209,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.106,0.198,0.198,0.0,0.0,0.0,0.15,0,0,0,0
0.5,0.606,0.107,0.198,0.198,0.0,0.0,0.0,0.0748,0,0,0,0
0.283,0.587,0.0675,0.134,0.134,0.0,0.0,0.0,0.15,0,0,0,0
0.25,0.584,0.0615,0.124,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.591,0.0667,0.124,0.124,0.0,0.0,0.0,0.0748,0,0,0,0
0.25,0.592,0.0674,0.124,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.592,0.0674,0.124,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.592,0.0674,0.124,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.602,0.0792,0.124,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.467,0.639,0.138,0.189,0.189,0.0,0.0,0.0,0.0,0,0,0,0
0.283,0.609,0.0898,0.134,0.134,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.603,0.0811,0.124,0.124,0.0,0.0,0.0,0.374,0,0,0,0
0.683,0.706,0.235,0.261,0.261,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.259,0.282,0.282,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.259,0.282,0.282,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.767,0.329,0.349,0.349,0.0,0.0,0.867,0.0,0,0,0,0
0.783,0.738,0.346,0.313,0.313,0.0,0.0,0.0667,0.0,0,0,0,0
0.75,0.733,0.347,0.305,0.305,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.733,0.347,0.305,0.305,0.0,0.0,0.0,0.374,0,0,0,0
0.75,0.733,0.347,0.305,0.305,0.0,0.0,0.0,0.15,0,0,0,0
0.75,0.723,0.466,0.355,0.355,0.0,0.0,0.0,0.118,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.701,0.582,0.448,0.448,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.737,0.765,0.581,0.581,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.744,0.791,0.599,0.599,0.0,0.0,0.867,0.15,0,0,0,0
1.0,0.744,0.791,0.599,0.599,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.69,0.755,0.727,0.727,0.0,0.0,1.0,0.0,0,0,0,0
0.783,0.656,0.59,0.596,0.596,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.652,0.566,0.572,0.572,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.652,0.566,0.572,0.572,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.611,0.373,0.461,0.461,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.605,0.344,0.443,0.443,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.605,0.344,0.443,0.443,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.605,0.344,0.443,0.443,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.572,0.138,0.188,0.188,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.565,0.0669,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0609,0.0991,0.0991,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0609,0.0991,0.0991,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0219,0.056,0.056,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0176,0.0499,0.0499,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0179,0.0499,0.0499,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0179,0.0499,0.0499,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0179,0.0499,0.0499,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0212,0.0679,0.0679,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0217,0.0707,0.0707,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0217,0.0707,0.0707,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0217,0.0707,0.0707,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.573,0.0371,0.168,0.168,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.575,0.0395,0.183,0.183,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.575,0.0395,0.183,0.183,0.0,0.0,0.0,0.374,0,0,0,0
1.0,0.575,0.0395,0.183,0.183,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.611,0.0653,0.295,0.295,0.0,0.0,0.0,0.152,0,0,0,0
1.0,0.617,0.0693,0.313,0.313,0.58,0.867,0.0,0.224,0,0,0,0
0.783,0.601,0.0539,0.237,0.237,0.191,1.0,0.0,0.0,0,0,0,0
0.75,0.598,0.0515,0.225,0.225,0.229,1.0,0.0,0.0,0,0,0,0
0.75,0.624,0.0797,0.302,0.302,0.627,0.133,0.0,0.0,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.344,0.0,0.867,0.0,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.331,0.0,0.0667,0.0,0,0,0,0
0.75,0.628,0.084,0.314,0.314,0.283,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.0968,0.307,0.307,0.615,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.0,0.0,0.0,0.305,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.283,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.0987,0.306,0.306,0.229,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.109,0.298,0.298,0.404,0.0,0.0,0.335,0,0,0,0
0.533,0.609,0.0829,0.225,0.225,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.0787,0.214,0.214,0.0,0.0,0.0,0.0,0,0,0,0
0.283,0.587,0.0515,0.143,0.143,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.584,0.0506,0.128,0.128,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.584,0.0511,0.128,0.128,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.584,0.0511,0.128,0.128,0.0,0.0,0.0,0.374,0,0,0,0
0.467,0.603,0.0817,0.196,0.196,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.0901,0.201,0.201,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.0907,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.0907,0.2,0.2,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.0907,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.1,0.199,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.102,0.198,0.198,0.22,0.867,0.0,0.0,0,0,0,0
0.5,0.606,0.106,0.198,0.198,0.191,0.133,0.0,0.0,0,0,0,0
0.5,0.606,0.107,0.198,0.198,0.137,0.0,0.0,0.0,0,0,0,0
0.5,0.606,0.107,0.198,0.198,0.395,0.0,0.0,0.0748,0,0,0,0
0.5,0.606,0.107,0.198,0.198,0.21,0.0,0.0,0.0748,0,0,0,0
0.5,0.619,0.117,0.198,0.198,0.111,0.0,0.0,0.0748,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.573,0.0,0.0,0.224,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.475,0.0,0.0,0.0,0,0,0,0
0.5,0.622,0.119,0.198,0.198,0.541,0.0,0.0,0.15,0,0,0,0
0.5,0.642,0.143,0.199,0.199,0.229,0.0,0.0,0.224,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.57,0.0,0.0,0.15,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.0287,0.0,0.0,0.374,0,0,0,0
0.5,0.645,0.146,0.199,0.199,0.201,0.0,0.0,0.0,0,0,0,0
0.283,0.619,0.103,0.136,0.136,0.0287,0.0,0.0,0.0748,0,0,0,0
0.25,0.615,0.0969,0.127,0.127,0.366,0.0,0.0,0.0,0,0,0,0
0.25,0.615,0.0969,0.127,0.127,0.608,0.0,0.0,0.224,0,0,0,0
0.25,0.615,0.0969,0.127,0.127,0.0637,0.0,0.0,0.0748,0,0,0,0
0.467,0.668,0.218,0.208,0.208,0.0732,0.0,0.867,0.0,0,0,0,0
0.717,0.725,0.332,0.294,0.294,0.201,0.0,1.0,0.0,0,0,0,0
0.75,0.733,0.347,0.305,0.305,0.487,0.0,1.0,0.0,0,0,0,0
0.75,0.733,0.347,0.305,0.305,0.322,0.0,1.0,0.0748,0,0,0,0
0.75,0.723,0.466,0.355,0.355,0.0,0.0,0.933,0.0,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.484,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.701,0.582,0.448,0.448,0.0,0.0,0.0,0.0748,0,0,0,0
0.967,0.737,0.765,0.581,0.581,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.704,0.623,0.48,0.48,0.0,0.0,0.0,0.233,0,0,0,0
1.0,0.698,0.597,0.462,0.462,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.632,0.411,0.406,0.406,0.0,0.0,0.0,0.101,0,0,0,0
1.0,0.622,0.383,0.398,0.398,0.0,0.0,0.0,0.177,0,0,0,0
1.0,0.622,0.383,0.398,0.398,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.383,0.398,0.398,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.595,0.254,0.324,0.324,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.591,0.234,0.312,0.312,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.565,0.045,0.0844,0.0844,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0178,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.0345,0.125,0.125,0.0,0.0,0.867,0.449,0,0,0,0
1.0,0.596,0.0534,0.213,0.213,0.0,0.0,1.0,0.291,0,0,0,0
1.0,0.614,0.0723,0.301,0.301,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.617,0.0748,0.313,0.313,0.0,0.0,1.0,0.0748,0,0,0,0
1.0,0.627,0.114,0.314,0.314,0.0,0.0,0.933,0.117,0,0,0,0
1.0,0.628,0.121,0.314,0.314,0.404,0.867,0.0,0.0,0,0,0,0
1.0,0.628,0.121,0.314,0.314,0.525,1.0,0.0,0.224,0,0,0,0
1.0,0.628,0.121,0.314,0.314,0.341,0.133,0.0,0.215,0,0,0,0
0.783,0.628,0.153,0.307,0.307,0.239,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.158,0.306,0.306,0.274,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.158,0.306,0.306,0.395,0.0,0.0,0.49,0,0,0,0
0.75,0.628,0.158,0.306,0.306,0.283,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.184,0.298,0.298,0.245,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.188,0.297,0.297,0.137,0.0,0.0,0.184,0,0,0,0
0.75,0.628,0.188,0.297,0.297,0.22,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.188,0.297,0.297,0.258,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.203,0.286,0.286,0.258,0.0,0.0,0.218,0,0,0,0
0.75,0.628,0.205,0.284,0.284,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.205,0.284,0.284,0.22,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.205,0.284,0.284,0.615,0.0,0.0,0.256,0,0,0,0
0.75,0.628,0.218,0.277,0.277,0.236,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.22,0.276,0.276,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.628,0.22,0.276,0.276,0.0,0.0,0.0,0.249,0,0,0,0
0.75,0.628,0.22,0.276,0.276,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.628,0.254,0.273,0.273,0.0,0.0,0.0,0.157,0,0,0,0
0.75,0.628,0.259,0.273,0.273,0.0,0.0,0.0,0.543,0,0,0,0
0.75,0.628,0.259,0.273,0.273,0.0,0.0,0.0,0.127,0,0,0,0
0.75,0.628,0.259,0.273,0.273,0.0,0.0,0.0,0.0,0,0,0,0
0.533,0.609,0.21,0.208,0.208,0.0,0.0,0.0,0.296,0,0,0,0
0.283,0.587,0.123,0.134,0.134,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.584,0.111,0.124,0.124,0.0,0.0,0.0,0.17,0,0,0,0
0.467,0.603,0.191,0.188,0.188,0.0,0.0,0.0,0.493,0,0,0,0
0.5,0.619,0.22,0.198,0.198,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.622,0.223,0.198,0.198,0.0,0.0,0.0,0.15,0,0,0,0
0.717,0.648,0.311,0.263,0.263,0.0,0.0,0.0,0.374,0,0,0,0
0.75,0.652,0.325,0.273,0.273,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.646,0.246,0.209,0.209,0.0,0.0,0.0,0.374,0,0,0,0
0.75,0.645,0.233,0.199,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.645,0.233,0.199,0.199,0.0,0.0,0.867,0.523,0,0,0,0
0.533,0.609,0.14,0.134,0.134,0.0,0.0,1.0,0.15,0,0,0,0
0.5,0.613,0.129,0.126,0.126,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.661,0.226,0.194,0.194,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.668,0.241,0.204,0.204,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.714,0.338,0.271,0.271,0.0,0.0,0.867,0.0,0,0,0,0
0.75,0.731,0.406,0.302,0.302,0.0,0.0,0.0667,0.0,0,0,0,0
0.75,0.733,0.415,0.305,0.305,0.0,0.0,0.0,0.224,0,0,0,0
0.75,0.733,0.415,0.305,0.305,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.733,0.415,0.305,0.305,0.0,0.0,0.0,0.15,0,0,0,0
0.75,0.723,0.526,0.355,0.355,0.0,0.0,0.0,0.0725,0,0,0,0
0.75,0.721,0.544,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.544,0.363,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.721,0.544,0.363,0.363,0.0,0.0,0.0,0.381,0,0,0,0
0.75,0.701,0.626,0.448,0.448,0.0,0.0,0.0,0.471,0,0,0,0
0.75,0.698,0.638,0.462,0.462,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.737,0.818,0.581,0.581,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.744,0.845,0.599,0.599,0.0,0.0,0.0,0.258,0,0,0,0
1.0,0.69,0.789,0.727,0.727,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.682,0.78,0.747,0.747,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.682,0.78,0.747,0.747,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.682,0.78,0.747,0.747,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.615,0.428,0.484,0.484,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.605,0.374,0.443,0.443,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.605,0.374,0.443,0.443,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.605,0.374,0.443,0.443,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.572,0.155,0.188,0.188,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.121,0.149,0.149,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.121,0.149,0.149,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.121,0.149,0.149,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0487,0.0787,0.0787,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0207,0.0518,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0194,0.0499,0.0499,0.0,0.0,0.867,0.0,0,0,0,0
1.0,0.561,0.0196,0.0499,0.0499,0.0,0.0,0.0667,0.0,0,0,0,0
1.0,0.561,0.0196,0.0499,0.0499,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0196,0.0499,0.0499,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.021,0.0679,0.0679,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0212,0.0707,0.0707,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.561,0.0212,0.0707,0.0707,0.0,0.0,0.0,0.15,0,0,0,0
1.0,0.561,0.0212,0.0707,0.0707,0.0,0.0,0.0,0.0,0,0,0,0
