Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 09:47:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.325433777286996,51.666666666666686,46.10666666666668,0.0,51.4457646066089,0.0,0.0,0.0,37.325433777286996,51.467836866882216,51.47887299701888,51.4457646066089,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.4231590469674,19.386135482093323,0.0,0.0,9.236100170605994,1676.292266531505,-437.5920952876301,-0.0,-0.0,255.6987290523743,40.34743444965974,0.0,0.017170746919593468,0.0,0,0.3195206582798732,0.0,-12.63913475460674,0.20611833920497327,9.04372479377285,0.0028147040930558516,30.80502228683039,1.2245370292047821
2025-01-01 09:48:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.29410981672722,51.666666666666686,46.10666666666668,0.0,51.44022180033534,0.0,0.0,0.0,37.29410981672722,51.46259855496036,51.47378693227288,51.44022180033534,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.5468702754088,19.40781098603914,0.0,0.0,9.236100170605994,1675.2687999325274,-438.3701083810135,-0.0,-0.0,255.6987290523743,40.33744613923174,0.0,0.017182064353784356,0.0,0,0.3197312579724576,0.0,-12.884588260200967,0.20585591431057837,9.054538798222953,0.002814916047385353,30.811022751588666,1.224446147088921
2025-01-01 09:49:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.26338762827904,51.666666666666686,46.10666666666668,0.0,51.434683717829266,0.0,0.0,0.0,37.26338762827904,51.45736463909394,51.468705099726286,51.434683717829266,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.667046627882,19.4289736752421,0.0,0.0,9.236100170605994,1674.0967077070688,-439.13024672578354,-0.0,-0.0,255.6987290523743,40.32733053478441,0.0,0.017193110499998283,0.0,0,0.3199368094214573,0.0,-13.296542140889425,0.2056004328949695,9.06437766979855,0.0028151280587360838,30.816581280218728,1.2243574243728252
2025-01-01 09:50:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.23325317005079,51.666666666666686,46.10666666666668,0.0,51.42915026957512,0.0,0.0,0.0,37.23325317005079,51.45213503482928,51.46362741745637,51.42915026957512,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.792134947285,19.44963553396904,0.0,0.0,9.236100170605994,1673.1365098998176,-439.87290282392314,-0.0,-0.0,255.6987290523743,40.3170943291821,0.0,0.01720389186817975,0.0,0,0.320137433766725,0.0,-13.5140838500011,0.20535171335279748,9.073940486784632,0.0028153401237012913,30.821708763775277,1.224270809980412
2025-01-01 09:51:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.2036778959948,51.666666666666686,46.10666666666668,0.0,51.423621368145525,0.0,0.0,0.0,37.2036778959948,51.44690965968337,51.458553805452304,51.423621368145525,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.905679568514,19.46982101477629,0.0,0.0,9.236100170605994,1672.1084582624092,-440.5989198613613,-0.0,-0.0,255.6987290523743,40.30674401406591,0.0,0.017214421457059023,0.0,0,0.3203333728942351,0.0,-13.816118449971295,0.20510941663013602,9.083240678655084,0.0028155522389570003,30.82642619021357,1.224186200724587
2025-01-01 09:52:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.174645995123115,51.666666666666686,46.10666666666668,0.0,51.41809693035707,0.0,0.0,0.0,37.174645995123115,51.4416884351794,51.45348418759057,51.41809693035707,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.016103649537,19.48954362859942,0.0,0.0,9.236100170605994,1671.0682335221818,-441.3087502674262,-0.0,-0.0,255.6987290523743,40.29628588786493,0.0,0.017224706538961,0.0,0,0.3205247621305432,0.0,-14.146512784133868,0.20487334546821723,9.09298116225877,0.0028157644013406024,30.830745578215346,1.2241035392636703
2025-01-01 09:53:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.14614014885287,51.666666666666686,46.10666666666668,0.0,51.412576875377404,0.0,0.0,0.0,37.14614014885287,51.43647128505948,51.44841848990053,51.412576875377404,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.1317879146236,19.508818184227046,0.0,0.0,9.236100170605994,1670.199619201888,-442.00289526694405,-0.0,-0.0,255.6987290523743,40.28572606324235,0.0,0.017234755048895743,0.0,0,0.3207117491337363,0.0,-14.320982104909646,0.20464328765550396,9.101779779844518,0.0028159766077812663,30.83467995471569,1.2240227628773166
2025-01-01 09:54:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.11813586281349,51.666666666666686,46.10666666666668,0.0,51.40706112494929,0.0,0.0,0.0,37.11813586281349,51.43125813549628,51.44335664076978,51.40706112494929,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.23625223857,19.52766566052204,0.0,0.0,9.236100170605994,1669.2704299882794,-442.6820805774343,-0.0,-0.0,255.6987290523743,40.27507047428911,0.0,0.017244578123125312,0.0,0,0.3208945411321777,0.0,-14.570986008028157,0.20441895414764252,9.111039478171586,0.0028161888553078734,30.8382473055451,1.2239437830931514
2025-01-01 09:55:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.09061925960854,51.666666666666686,46.10666666666668,0.0,51.40154960445709,0.0,0.0,0.0,37.09061925960854,51.426048916099994,51.43829857192146,51.40154960445709,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.3462237693739,19.54609791455068,0.0,0.0,9.236100170605994,1668.3339237358075,-443.34670544144245,-0.0,-0.0,255.6987290523743,40.26432487614863,0.0,0.017254182128678137,0.0,0,0.3210732566062763,0.0,-14.842867396491922,0.20420017358735276,9.119374239607929,0.0028164011410876846,30.841458155096372,1.2238665496418646
2025-01-01 09:56:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.06357491853608,51.666666666666686,46.10666666666668,0.0,51.396042241348766,0.0,0.0,0.0,37.06357491853608,51.420843558428444,51.43324421696829,51.396042241348766,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.4451765065503,19.564128131799464,0.0,0.0,9.236100170605994,1667.540179317175,-443.9972187026437,-0.0,-0.0,255.6987290523743,40.25349488034924,0.0,0.017263574113254094,0.0,0,0.3212480267026685,0.0,-14.986098553923185,0.20398675903585162,9.128184958176625,0.0028166134623684165,30.844324065589806,1.2237910067405
2025-01-01 09:57:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.03698160892175,51.666666666666686,46.10666666666668,0.0,51.39053896536519,0.0,0.0,0.0,37.03698160892175,51.41564199620359,51.428193511622794,51.39053896536519,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.5498132190758,19.581774493478523,0.0,0.0,9.236100170605994,1666.6988390855352,-444.6342513116877,-0.0,-0.0,255.6987290523743,40.24258591791078,0.0,0.01727276371428408,0.0,0,0.3214190307588217,0.0,-15.190406176518895,0.20377846158016777,9.13678502765185,0.0028168258164863957,30.84686060340087,1.2237170777638295
2025-01-01 09:58:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,37.01082684330104,51.666666666666686,46.10666666666668,0.0,51.385039709403664,0.0,0.0,0.0,37.01082684330104,51.410444166126936,51.42314639448858,51.385039709403664,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.6436231862378,19.59904766917021,0.0,0.0,9.236100170605994,1665.8817735981916,-445.25816487167367,-0.0,-0.0,255.6987290523743,40.231603273977676,0.0,0.0172817566451731,0.0,0,0.32158637509223836,0.0,-15.383558103876553,0.20357512885249882,9.144481686303237,0.002817038200897794,30.849077202145253,1.2236447175339007
2025-01-01 09:59:00,2.1547993399056353,0.17492000683611533,0.0,0.03591332233176059,0.002915333447268589,0.0,0.021867294283435645,0.0,0.24710727810083186,1.8708247675213676,0.015,0.0,0.0,0.17054500683611534,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.002909351014254386,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,36.98509568126039,51.666666666666686,46.10666666666668,0.0,51.37954440821838,0.0,0.0,0.0,36.98509568126039,51.40525000665252,51.4181028058696,51.37954440821838,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.7433177158657,19.615960438405292,0.0,0.0,9.236100170605994,1665.1022323729624,-445.8693986356727,-0.0,-0.0,255.6987290523743,40.22055208633972,0.0,0.01729055970814896,0.0,0,0.3217501862817048,0.0,-15.55186556510671,0.20337658286171797,9.152678700682506,0.0028172506131310007,30.85098496823101,1.223573872087918
2025-01-01 10:00:00,2.1537625161648988,0.17422966956099054,0.0,0.035896041936081646,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,1.8708247675213676,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,On,1870.8247675213677,19.444444444444457,1.0,0.0,1.6602478444444446,0.21057692307692308,1,1660.2478444444446,1660.2478444444446,Off,0.0,0.0,36.95977315028711,51.666666666666686,46.10666666666668,0.0,51.37405299878497,0.0,0.0,0.0,36.95977315028711,51.40005945833113,51.41306268810421,51.37405299878497,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.840662340297,19.632525610394087,0.0,0.0,9.236100170605994,1663.2957339366562,-446.4683944212287,-0.0,-0.0,254.66190531163772,40.2094373508758,0.0,0.017299179710872782,0.0,0,0.32191059100711295,0.0,-15.722544475120287,0.20318264635611158,9.160684965669855,0.002817463050799706,30.852594993625075,1.2235044873752923
2025-01-01 10:01:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,36.93488945842687,51.666666666666686,46.10666666666668,0.0,51.36856542030526,0.0,0.0,0.0,36.93488945842687,51.39487246381481,51.40802598556958,51.36856542030526,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.9357404641391,19.648717164098418,0.0,0.0,9.236100170605994,-208.21507950712333,-447.05419027295244,-0.0,-0.0,254.66190531163772,40.19826392665049,0.0,0.017307603252620603,0.0,0,0.3220673399020163,0.0,-15.822794545808634,0.20299363274456517,9.168486407534955,0.0028176755116028603,30.85388697259055,1.223436671629562
2025-01-01 10:02:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,36.98885526044244,51.666666666666686,46.10666666666668,0.0,51.363081607491964,0.0,0.0,0.0,36.98885526044244,51.38968896151616,51.40299263852826,51.363081607491964,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1951.0200380739639,19.59714141784286,0.0,0.0,9.236100170605994,-205.26454243133173,-445.18929322387095,-0.0,-0.0,254.66190531163772,40.18703654099145,0.0,0.01728076430682567,0.0,0,0.32156790923262885,0.0,-14.737154519098489,0.20366038453705687,9.14507089021328,0.0028178879930803023,30.800443140332096,1.223652057951881
2025-01-01 10:03:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,37.04082892348977,51.666666666666686,46.10666666666668,0.0,51.3575898407591,0.0,0.0,0.0,37.04082892348977,51.38449788556932,51.39795190797444,51.3575898407591,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.7420099059595,19.547270321623376,0.0,0.0,9.236100170605994,-201.59669481070358,-443.38899321404114,-0.0,-0.0,254.66190531163772,40.17575979413963,0.0,0.017254792914813747,0.0,0,0.32108462237790125,0.0,-12.869606908300149,0.20430790668759768,9.121864930182888,0.0028181000691700334,30.748404062869657,1.2238603927543759
2025-01-01 10:04:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,37.09089479967166,51.666666666666686,46.10666666666668,0.0,51.3520904162864,0.0,0.0,0.0,37.09089479967166,51.37929951555431,51.39290406518826,51.3520904162864,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.4747516673226,19.499031655171787,0.0,0.0,9.236100170605994,-198.68491755401845,-441.6503932917837,-0.0,-0.0,254.66190531163772,40.16443816379436,0.0,0.01722965334394127,0.0,0,0.32061681440940326,0.0,-11.69642957387246,0.20493689826038994,9.100225537425542,0.002818311750905101,30.697711855063766,1.22406197085867
2025-01-01 10:05:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,37.13918361277594,51.666666666666686,46.10666666666668,0.0,51.34658361771251,0.0,0.0,0.0,37.13918361277594,51.37409411921301,51.38784936996327,51.34658361771251,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1950.2178082297305,19.452313330157647,0.0,0.0,9.236100170605994,-195.7604848944427,-439.9691884045984,-0.0,-0.0,254.66190531163772,40.153076009467625,0.0,0.017205288900545446,0.0,0,0.3201634303470261,0.0,-10.453201801482034,0.20554858639720291,9.078700257487363,0.0028185230488567783,30.64827627797498,1.2242572545223045
2025-01-01 10:06:00,0.28293774864353094,0.17422966956099054,0.0,0.004715629144058849,0.002903827826016509,0.0,0.02175092024286547,0.0,0.24618682840066547,0.0,0.015,0.0,0.0,0.16985466956099055,0.0,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0027929769736842105,0.0,On,0.01895794326918126,0,On,0.019713935652678007,0,On,0.18965490474133181,0.14224117855599883,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1660.2478444444446,Off,0.0,0.0,37.18578133445904,51.666666666666686,46.10666666666668,0.0,51.341069709242824,0.0,0.0,0.0,37.18578133445904,51.36888194594136,51.38278806429064,51.341069709242824,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,1949.9621919493397,19.40704170420737,0.0,0.0,9.236100170605994,-192.94907543179187,-438.34248660336146,-0.0,-0.0,254.66190531163772,40.14167756888318,0.0,0.017181662751225842,0.0,0,0.3197237847789813,0.0,-9.268494140068107,0.2061437291633178,9.057946656193032,0.0028187339728840874,30.600038061674734,1.224446545895265
