Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.65389048657388,51.666666666666686,46.10666666666668,0.0,51.688378152039505,0.0,0.0,0.0,39.65389048657388,51.70219620078377,51.7091052251559,51.688378152039505,12.43753247303448,17.619440096078183,0.0,2.8,9.236100170605994,-1154.563845863263,-1324.0610331686412,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06855806588775142,0.0,0,1.2757580346055142,131.99922844444444,-64.01054749599409,0.238248545040242,8.332809260248212,0.0029129447793568458,-17.806469680913803,1.2319042123605635
2025-01-01 00:11:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.763824741491234,51.666666666666686,46.10666666666668,0.0,51.68248741920357,0.0,0.0,0.0,39.763824741491234,51.69663110947034,51.703702954603735,51.68248741920357,12.43753247303448,17.519377368616766,0.0,2.8,9.236100170605994,-1138.6661882310846,-1311.413546155913,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06836480411605966,0.0,0,1.2721617362732138,131.99922844444444,-60.760376876544015,0.23974816326054635,8.28529045560703,0.00291282299442103,-17.437522491462243,1.232328385051631
2025-01-01 00:12:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.87008980762393,51.666666666666686,46.10666666666668,0.0,51.67658041942855,0.0,0.0,0.0,39.87008980762393,51.69105058980526,51.69828567499362,51.67658041942855,12.43753247303448,17.422452839965143,0.0,2.8,9.236100170605994,-1123.4462731382237,-1299.2080009764752,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06817745810335067,0.0,0,1.2686755209334153,131.99922844444444,-57.74600696312071,0.24121077704738625,8.23942350414282,0.00291270377389985,-17.079759490956942,1.232739534178506
2025-01-01 00:13:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,39.972897452544885,51.666666666666686,46.10666666666668,0.0,51.67065769825914,0.0,0.0,0.0,39.972897452544885,51.68545515672842,51.69285388596307,51.67065769825914,12.43753247303448,17.328485012674864,0.0,2.8,9.236100170605994,-1108.8675492609868,-1287.417397263342,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06799569105190635,0.0,0,1.2652931213090397,131.99922844444444,-54.95788679901742,0.24263826655706636,8.195112149803812,0.002912587038355177,-16.732555743423614,1.2331384039298419
2025-01-01 00:14:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,40.07243813997616,51.666666666666686,46.10666666666668,0.0,51.66471976975788,0.0,0.0,0.0,40.07243813997616,51.67984529545993,51.687408058310965,51.66471976975788,12.43753247303448,17.23731067009323,-0.0404671076845986,2.8,9.236100170605994,-1094.8940919988268,-1276.0174590513432,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06781920003895822,0.0,0,1.2620089004826691,131.99922844444444,-52.38436774885596,0.24403231961553135,8.151655373412563,0.0029124727128459586,-16.395348217729502,1.2335256635786818
2025-01-01 00:15:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,40.168884913578545,51.666666666666686,46.10666666666668,0.0,51.65876711967191,0.0,0.0,0.0,40.168884913578545,51.674221464489904,51.68194863689891,51.65876711967191,12.43753247303448,17.148781541170322,-0.12899623660750592,2.8,9.236100170605994,-1081.4910547497238,-1264.986158486733,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06764770976524188,0.0,0,1.2588177355669534,131.99922844444444,-50.01263106436302,0.24539447120367738,8.109594586898961,0.0029123607264822902,-16.067624512692856,1.233901921278178
2025-01-01 00:16:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,40.26239621296486,51.666666666666686,46.10666666666668,0.0,51.652800208022526,0.0,0.0,0.0,40.26239621296486,51.668584098023224,51.67647604302358,51.652800208022526,12.43753247303448,17.062761882808555,-0.2150158949692731,2.8,9.236100170605994,-1068.6251428734781,-1254.303365950058,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06748096803987003,0.0,0,1.255714933685182,131.99922844444444,-47.82951172479267,0.2467261311975855,8.068248493519956,0.0029122510120599436,-15.74891469340738,1.2342677340332866
2025-01-01 00:17:00,0.10560062646549091,0.06882777873911887,0.0,0.001760010441091515,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,0.0,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7788.364777777778,Off,0.0,0.0,40.353117973170626,51.666666666666686,46.10666666666668,0.0,51.64681947127615,0.0,0.0,0.0,40.353117973170626,51.66293360802911,51.67099067640558,51.64681947127615,12.43753247303448,16.979126677045056,-0.2986511007327728,2.8,9.236100170605994,-1056.2648743091986,-1243.9505854558565,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06731874242658718,0.0,0,1.2526961695633463,131.99922844444444,-45.82202365471457,0.24802860433610902,8.028165075522182,0.002912143505753324,-15.438785210784483,1.2346236151135908
2025-01-01 00:18:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,40.441185233153575,51.666666666666686,46.10666666666668,0.0,51.64082532420316,0.0,0.0,0.0,40.441185233153575,51.657270385995986,51.66549291689241,51.64082532420316,12.43753247303448,16.897760250711187,-0.3800175270666415,2.8,9.236100170605994,6743.984100931005,-1233.9107491330421,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06716081768628002,0.0,0,1.2497574379392695,131.99922844444444,-43.97766251510315,0.2493031049320408,7.98928276952963,0.002912038146852084,-15.136834251172425,1.2349700397108427
2025-01-01 00:19:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,40.19987237748014,51.666666666666686,46.10666666666668,0.0,51.63481816149768,0.0,0.0,0.0,40.19987237748014,51.65159480446076,51.65998312594231,51.63481816149768,12.43753247303448,17.09948223550761,-0.1782955422702166,2.8,9.236100170605994,6710.9382338330815,-1258.8593505757794,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06755216083472003,0.0,0,1.257039719891733,131.99922844444444,-52.07492817028887,0.24612613976649964,8.085404442803787,0.002911934877531233,-15.80702851000438,1.2341118183969293
2025-01-01 00:20:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,39.96683404732632,51.666666666666686,46.10666666666668,0.0,51.62884693959342,0.0,0.0,0.0,39.96683404732632,51.645953089163136,51.65450616394799,51.62884693959342,12.43753247303448,17.294126228781675,0.0,2.8,9.236100170605994,6679.813357077435,-1283.116717447299,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06792919565466227,0.0,0,1.2640557463014466,131.99922844444444,-58.942438054415305,0.24310297545091494,8.177954854260392,0.002911826960891862,-16.450657075164724,1.233284846490907
2025-01-01 00:21:00,7.893965404243269,0.06882777873911887,0.0,0.13156609007072115,0.001147129645651981,0.0,0.011199040041629534,0.0,0.09440158642386139,7.788364777777778,0.0,0.0,0.06882777873911887,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.008095732293091521,0,On,0.0026312147717028633,0,On,0.058458858693755805,0.04384414402031684,On,0,0,Off,On,7788.364777777778,17.77777777777783,1.0,0.0,7.788364777777778,0.0,1,7788.364777777778,7788.364777777778,Off,0.0,0.0,39.741487784185395,51.666666666666686,46.10666666666668,0.0,51.622910428171046,0.0,0.0,0.0,39.741487784185395,51.64034407884277,51.64906090417863,51.622910428171046,12.43753247303448,17.482191687810435,0.0,2.8,9.236100170605994,6649.699592658735,-1306.7255423218617,-0.0,-0.0,233.50773480137246,0.0,2.0,0.06829294457157584,0.0,0,1.270824542902146,131.99922844444444,-65.44737759855353,0.24022085713498864,8.266618629855953,0.0029117145748072406,-17.06956442054209,1.2324868825978263
