Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:56:00,0.9008252336201823,0.3791695928189135,0.0,0.015013753893669705,0.006319493213648558,0.0,0.03929828916943664,0.8115269444507455,0.0,0.05,0.0,0.0,0.0,0.36458625948558016,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0011812358279324748,0.0,On,0.0336939155491065,0,On,0.031344341983853656,0,On,0.4465717244841563,0.3349287933631171,On,0.15322390869025534,0,On,0.14084368112919615,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.67207295140834,51.666666666666686,46.10666666666668,0.0,52.05544816494831,0.0,0.0,0.0,163.55011398657552,52.06569165186907,52.07081339532945,52.05544816494831,12.43753247303448,13.057250913673954,0.0,7.13405734082787,1.2601372424964519,-0.46430266887978344,0.0,9.236100170605994,-228.5200130112671,-2920.143507295087,-891.0882110693398,-87.60688372379816,-848.9167412033037,-0.0,-0.0,723.4964657535063,0.0,3.0,0.04943113786601056,0.0,0,0.46262654401116204,197.99884266666666,-103.0997375614696,0.33071646114586106,6.230531478299397,0.0030198077299226998,60.50399175696067,1.2502452826355537,0.316301205942122,-2967.906289927746,47.762782632658684,0.5436834545663999,-901.1077077575917,10.019496688251953,0.15566810562364633,95.0634477541213,-182.67033147791946
2025-01-01 06:57:00,0.9008252336201823,0.3791695928189135,0.0,0.015013753893669705,0.006319493213648558,0.0,0.03929828916943664,0.8115269444507455,0.0,0.05,0.0,0.0,0.0,0.36458625948558016,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0011812358279324748,0.0,On,0.0336939155491065,0,On,0.031344341983853656,0,On,0.4465717244841563,0.3349287933631171,On,0.15322390869025534,0,On,0.14084368112919615,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.74095622363767,51.666666666666686,46.10666666666668,0.0,52.03802642971865,0.0,0.0,0.0,163.65774409943384,52.04938302071468,52.0550613162127,52.03802642971865,12.43753247303448,13.015233431272875,0.0,7.107244768398577,1.25495466043984,-0.468510758065567,0.0,9.236100170605994,-222.42390589137108,-2906.4864838646613,-887.3772443957403,-86.75666429513196,-844.5774158057484,-0.0,-0.0,723.4964657535063,0.0,3.0,0.049337229879204164,0.0,0,0.46174765816578556,197.99884266666666,-101.34295583912908,0.33164898796710807,6.210163839835646,0.0030200127997075084,60.66637224174323,1.2504287008066357,0.31609100306763094,-2954.7867842513497,48.3003003866882,0.5436834545663999,-897.4017109186702,10.02446652292992,0.15578594906903484,95.99764804784878,-182.75431234298074
2025-01-01 06:58:00,0.9008252336201823,0.3791695928189135,0.0,0.015013753893669705,0.006319493213648558,0.0,0.03929828916943664,0.8115269444507455,0.0,0.05,0.0,0.0,0.0,0.36458625948558016,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0011812358279324748,0.0,On,0.0336939155491065,0,On,0.031344341983853656,0,On,0.4465717244841563,0.3349287933631171,On,0.15322390869025534,0,On,0.14084368112919615,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.80604657207407,51.666666666666686,46.10666666666668,0.0,52.02059376832584,0.0,0.0,0.0,163.75944776886573,52.03306365707121,52.03929860144391,52.02059376832584,12.43753247303448,12.974618716768347,0.0,7.081979316612874,1.2500162545137155,-0.47272070903256697,0.0,9.236100170605994,-215.10876457837992,-2893.6570574807097,-883.8417152971198,-85.8962347956668,-840.3913997501055,-0.0,-0.0,723.4964657535063,0.0,3.0,0.04924637348081035,0.0,0,0.4608973321687559,197.99884266666666,-98.21383058178088,0.3325539750612506,6.18962509608898,0.0030202183896969373,60.822458606572354,1.2506060411461974,0.3158928011744437,-2942.4366663324236,48.77960885171375,0.5436834545663999,-893.8703212461845,10.028605949064763,0.15590375551801558,96.93351157271482,-182.82974636838162
2025-01-01 06:59:00,0.9008252336201823,0.3791695928189135,0.0,0.015013753893669705,0.006319493213648558,0.0,0.03929828916943664,0.8115269444507455,0.0,0.05,0.0,0.0,0.0,0.36458625948558016,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0011812358279324748,0.0,On,0.0336939155491065,0,On,0.031344341983853656,0,On,0.4465717244841563,0.3349287933631171,On,0.15322390869025534,0,On,0.14084368112919615,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.86762975560994,51.666666666666686,46.10666666666668,0.0,52.0031508123434,0.0,0.0,0.0,163.85567149314053,52.01673415190237,52.023525821681865,52.0031508123434,12.43753247303448,12.935300868889392,0.0,7.058109235331136,1.2453068666306932,-0.4769308949421607,0.0,9.236100170605994,-208.80514299059053,-2881.5789484029824,-880.4707198391144,-85.02593062505848,-836.3469584724309,-0.0,-0.0,723.4964657535063,0.0,3.0,0.049158339707374106,0.0,0,0.4600734231486668,197.99884266666666,-95.95465027166588,0.33343346267278967,6.169804785351296,0.0030204244794131913,60.97272400757328,1.2507777614773945,0.3157054313410393,-2930.779666079046,49.200717676063455,0.5436834545663999,-890.5026993895331,10.03197955041868,0.15602147958234527,97.87067626541555,-182.89660689047403
2025-01-01 07:00:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.85499946199037,51.666666666666686,46.10666666666668,0.0,51.98569814574944,0.1982886439430257,546.7147634772319,0.0,163.83593665935996,52.00039505164864,52.007743504598245,51.98569814574944,12.43753247303448,12.897164750231912,0.0,7.035512675318422,1.240812327828594,-0.4811397006778316,0.0,9.236100170605994,-185.95357503601235,-2870.0630713047162,-877.2540663523517,-84.146142880063,-832.4315191450934,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04907287783903486,0.0,0,0.4592735846156819,197.99884266666666,-93.59603520353338,0.3342897273990771,6.150638728332015,0.0030206310499218732,61.26870170285059,1.2509443606813142,0.3155279555801394,-2919.754484044079,49.69141273936282,0.5436834545663999,-887.2887133086491,10.034646956297326,0.1561390763379703,98.80878075047696,-182.95492363053995
2025-01-01 07:01:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.76759231957469,51.666666666666686,46.10666666666668,0.0,51.96005937346225,0.19841727634049355,546.7147634772319,0.0,163.69936299933545,51.929541482656504,51.96005937346225,51.914282537253634,12.43753247303448,12.860435083973499,0.0,7.014093693343442,1.2365193913689707,-0.48534553317949125,0.0,9.236100170605994,-179.9424273802232,-2859.37703902947,-874.182227161179,-83.25730679046137,-828.6674162052194,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04899049866732199,0.0,0,0.45850259707314683,197.99884266666666,-91.34899048761808,0.3351176773342971,6.133190586558417,0.0030208385955339794,61.40721860514704,1.251104851256644,0.31535963643447235,-2909.3127473891145,49.935708359644536,0.5436834545663999,-884.2188904336291,10.036663272450141,0.15625650161139917,99.7474666714412,-183.00477346190257
2025-01-01 07:02:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.67745418497107,51.666666666666686,46.10666666666668,0.0,51.93441313200232,0.1985461132839167,546.7147634772319,0.0,163.5585221640173,51.858701532300216,51.93441313200232,51.82084573244918,12.43753247303448,12.824736070987655,0.0,6.993759396175575,1.2324156705067988,-0.4895468299522141,0.0,9.236100170605994,-174.15118810137062,-2849.118076173521,-871.2462936853116,-82.35989169465893,-825.0154638105137,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04891036591006871,0.0,0,0.45775263374738534,197.99884266666666,-89.20970360347121,0.3359252761186712,6.11537426898108,0.0030210465836833598,61.54110595169861,1.2512608731621924,0.31519975801567196,-2899.4078040571662,50.28972788364532,0.5436834545663999,-881.2843731646506,10.03807947933899,0.1563737122137528,100.68638063379404,-183.04627232845297
2025-01-01 07:03:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.58473852794523,51.666666666666686,46.10666666666668,0.0,51.9087598863198,0.19867515290485505,546.7147634772319,0.0,163.41365394991442,51.78787562608723,51.9087598863198,51.72743349597094,12.43753247303448,12.790010944630112,0.0,6.974440857134515,1.2284895805909062,-0.4937420659950115,0.0,9.236100170605994,-168.57159102571256,-2839.355962808535,-868.4379347141266,-81.45439244136693,-821.4693182231451,-0.0,-0.0,740.0739793126144,0.0,3.0,0.048832357381181746,0.0,0,0.45702255109745327,197.99884266666666,-87.17625211518178,0.3367135986538281,6.098096758434802,0.0030212549993223745,61.670616025242424,1.2514126714869094,0.3150477908395526,-2890.0048742051786,50.64891139664345,0.5436834545663999,-878.4768774687443,10.038942754617615,0.15649066612962573,101.62517581065478,-183.07956825202172
2025-01-01 07:04:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.4895811717109,51.666666666666686,46.10666666666668,0.0,51.883100075794644,0.19880439345301837,546.7147634772318,0.0,163.26497058079826,51.71706416561328,51.883100075794644,51.63404621052261,12.43753247303448,12.756209490633266,0.0,6.956073480641835,1.2247302851859467,-0.4979297593666013,0.0,9.236100170605994,-163.19911132765867,-2830.019554888985,-865.7493576035735,-80.54132205025891,-818.0233570195089,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04875636511177524,0.0,0,0.45631133864140194,197.99884266666666,-85.24973362076419,0.33748359183720744,6.0804004624059935,0.0030214638282269712,61.79597169976989,1.2515604629653483,0.3149032378700969,-2881.0714440024794,51.05188911349418,0.5436834545663999,-875.7886543523194,10.03929674874602,0.1566073226670518,102.5635132563822,-183.10483530664112
2025-01-01 07:05:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.39210499739814,51.666666666666686,46.10666666666668,0.0,51.85743411717538,0.1989338332822132,546.714763477232,0.0,163.11266405843458,51.64626753131199,51.85743411717538,51.5406842383803,12.43753247303448,12.723286296606293,0.0,6.938600647753735,1.221127645929328,-0.5021084755780615,0.0,9.236100170605994,-158.02564069118398,-2821.3440855862495,-863.173272162861,-79.62120545667919,-814.672493039883,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04868229148786412,0.0,0,0.45561808280890886,197.99884266666666,-83.4271269639154,0.3382361108537843,6.064121664055806,0.003021673056900831,61.91737444809026,1.251704443593265,0.314765663428853,-2872.5790172918005,51.23493170555106,0.5436834545663999,-873.2124540045083,10.039181841647281,0.1567236425740785,103.50106296767804,-183.12226842435723
2025-01-01 07:06:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.29242266666334,51.666666666666686,46.10666666666668,0.0,51.83176240673449,0.19906347084013756,546.7147634772318,0.0,162.95691041666146,51.575486084471194,51.83176240673449,51.44734792333955,12.43753247303448,12.69119973947482,0.0,6.921960960454058,1.2176721758589066,-0.5062768309776696,0.0,9.236100170605994,-153.04224682100005,-2812.9968057012247,-860.7028570357037,-78.69457419492554,-811.412065515821,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04861004702807959,0.0,0,0.45494194614289346,197.99884266666666,-81.70416061779339,0.33897193978554785,6.048305444060611,0.0030218826725055014,62.03500894667897,1.2518447930250924,0.3146345929385904,-2864.4968984857605,51.50009278453596,0.5436834545663999,-870.7414924224082,10.038635386704502,0.15683958812673646,104.43750472668843,-183.13207892161395
2025-01-01 07:07:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.19063849712336,51.666666666666686,46.10666666666668,0.0,51.806085321970535,0.19919330466038956,546.7147634772319,0.0,162.79787265175526,51.50472016882529,51.806085321970535,51.354037592252666,12.43753247303448,12.659911288141355,0.0,6.906108479537827,1.2143549959662019,-0.5104334952719614,0.0,9.236100170605994,-148.23983593630112,-2805.0334600104525,-858.3317284038393,-77.76196189891952,-808.2377645107482,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04853954885863917,0.0,0,0.4542821530267459,197.99884266666666,-80.07605073816732,0.3396918056295045,6.032930428653281,0.003022092662805491,62.14904623495295,1.2519816775988708,0.3145096724496387,-2856.802011249663,51.768551239210325,0.5436834545663999,-868.3694203428519,10.03769193901254,0.15695512319257257,105.37252875621624,-183.13449065513578
2025-01-01 07:08:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,104.08684975772594,51.666666666666686,46.10666666666668,0.0,51.78040322299792,0.19932333335599448,546.7147634772319,0.0,162.63570274644678,51.43397011185526,51.78040322299792,51.26075355628393,12.43753247303448,12.629385022036736,0.0,6.8909981068356885,1.2111677947469084,-0.5145771933085811,0.0,9.236100170605994,-143.60942093186895,-2797.463273657819,-856.0539108515562,-76.82390051575902,-805.1455781657982,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04847071966600315,0.0,0,0.45363797988222726,197.99884266666666,-78.53782207868507,0.3403963877961981,6.017976693946084,0.0030223030161236476,62.2596458838364,1.2521152524210695,0.31439055370595675,-2849.4717780626083,52.00850440478911,0.5436834545663999,-866.0902943175073,10.036383465951051,0.15707021327337484,106.30583621334661,-183.12973672910564
2025-01-01 07:09:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,103.9811475931883,51.666666666666686,46.10666666666668,0.0,51.75471645372096,0.19945355561397576,546.7147634772319,0.0,162.4705431143567,51.363236225886915,51.75471645372096,51.1674961119699,12.43753247303448,12.599587287717338,0.0,6.8765867231087885,1.208102790536549,-0.5187067062303741,0.0,9.236100170605994,-139.14232315876313,-2790.263102367209,-853.863810238432,-75.88091713749469,-802.1317545784218,-0.0,-0.0,740.0739793126144,0.0,3.0,0.048403486954520875,0.0,0,0.4530087482217736,197.99884266666666,-77.0845478929556,0.3410863247328464,6.002505671729662,0.0030225137213035955,62.366957531743296,1.2522456628506122,0.3142769031979466,-2842.48466411732,52.22156175011126,0.5436834545663999,-863.8985497795926,10.034739541160574,0.15718482553024904,107.2371395444618,-183.1180566819565
2025-01-01 07:10:00,0.7476564718914662,0.3861238904035428,0.0,0.012460941198191104,0.00643539817339238,0.0,0.042692091871043995,0.6549643800204222,0.0,0.05,0.0,0.0,0.0,0.37154055707020944,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001306399889170353,0.0,On,0.03726413176623037,0,On,0.03575903803791756,0,On,0.45376289557085764,0.3403221716781431,On,0.06451532997484435,0,On,0.05930260258071417,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,15979.995404444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10299.104986666667,Off,0.0,0,103.87361771372854,51.666666666666686,46.10666666666668,0.0,51.72902534285403,0.19958397019066437,546.7147634772318,0.0,162.30252767770082,51.29251880904511,51.72902534285403,51.07426554214066,12.43753247303448,12.570486442749411,0.0,6.862834036309534,1.205152696434277,-0.5228208720959491,0.0,9.236100170605994,-134.83026682538627,-2783.4050663141907,-851.7561884376923,-74.93353136979874,-799.1927729956308,-0.0,-0.0,740.0739793126144,0.0,3.0,0.04833778249634926,0.0,0,0.45239381950027724,197.99884266666666,-75.71147314236984,0.34176221874688245,5.988341443948903,0.0030227247676771906,62.47112202182535,1.252373045603386,0.3141684089433481,-2835.820579660252,52.415513346061374,0.5436834545663999,-861.7889759613464,10.03278752365408,0.15729892879379115,108.16616272168419,-183.09969409148292
