Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,3.7648889458762853,0.3155073840790537,0.0,3.7648889458762858,0.3155073840790537,0.0,0.03444434396660227,0.001,0.4841998053170902,3.245244796592593,0.0,0.0002506236243534685,0.31525676045470025,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002047269736842105,0.0,0.03239707422976017,0.0,0.06385745804415635,0.0,0.3787178334168454,0.2840383750626339,0.0,0.0,3245.244796592592,21.111111111111143,0.5666666666666667,0.0,3.245244796592593,0.0,0.5666666666666667,3245.244796592592,5726.902582222222,0.0,0.0,34.26305446566265,51.66666666666668,43.496666666666684,1872.4350369358165,0.0,4.13637687443308,0.0,51.1990506230142,0.375059875311658,1011.6660516764497,0.0,44.684072620883526,46.12732727009426,51.2787989869369,17.527945511183496,12.43753247303448,20.822197355960768,-0.05539962217511262,6.925740498221342,0.85,9.236100170605994,2709.692455803756,-1707.236672776856,-1443.7884822499684,0.0,0.0,624.5081293889579,1030.2151686490379,2.0,0.055070514962430525,0.0,0.0,0.7690321589943263,131.99922844444444,283.7280120721737,0.23856674325469032,10.523195359679686,0.0035641281097628648,65.26384861830098,1.2180061755042921,0.2200361026988312,-1766.5918252809113,59.35515250405529
2025-01-01 11:00:00,3.3827335178190903,0.36479664921278654,0.0,3.3827335178190903,0.36479664921278654,0.0,0.043509020946823754,0.13110258311090067,0.5355673753909954,2.6725545383703704,0.0,0.03285740454135576,0.33193924467143077,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002047269736842105,0.0,0.04146175120998165,0.0,0.09298171582908762,0.0,0.40096114570581937,0.3007208592793644,0.0,0.0,2672.55453837037,21.111111111111143,0.4666666666666666,0.0,2.6725545383703704,0.0,0.4666666666666667,2672.55453837037,5726.902582222222,618.5633375985655,1.4236049432771936,-294.61208751027954,51.66666666666668,43.496666666666684,2052.3582945692697,0.3,5.0926894592258805,0.0,50.8907409185701,0.30096158195931444,807.3173472703045,618.5633375985655,34.8053472687723,40.360859968949214,50.96023604601904,13.65964962837406,12.43753247303448,20.833425614620978,-0.04800861405606831,7.706519898049481,1.95,9.236100170605994,2240.9913396958086,-1480.616064616938,-1305.6410790714742,0.0,0.0,555.650102713038,1157.1475194364493,2.5,0.052973839547853466,0.0,0.0,0.739753136964434,164.99903555555557,318.4277776838746,0.23958879947749295,10.545372852202355,0.003583682534119108,34.5939215620102,1.2173736637590082,0.2046202084057011,-1537.0844973178114,56.46843270087331
2025-01-01 12:00:00,4.111864375576556,0.4500890065815792,0.0,4.111864375576556,0.4500890065815792,0.0,0.048959962244405485,0.42081901404199545,1.542221119142007,2.0998642801481484,0.0,0.10546718649605806,0.3446218200855211,0.0,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.9677303041156797,0.0,0.0021325726425438594,0.0,0.04682738960186163,0.0,0.11499505491229918,0.0,0.41579002056513537,0.31184251542385144,0.0,0.0,2099.8642801481483,21.111111111111143,0.3666666666666666,0.0,2.0998642801481484,0.0,0.36666666666666664,2099.8642801481483,5726.902582222222,1631.1984580451815,3.3734004438972267,-762.9264981636443,51.66666666666668,43.496666666666684,1863.5746914507044,0.8666666666666667,4.1149738751518665,0.0,50.93905069582707,0.0,0.0,1631.1984580451815,44.24257983794457,45.732113104705036,51.03140751603657,17.9144712725461,12.43753247303448,20.82856740577767,-0.05013776784099815,8.067188599073345,3.05,9.236100170605994,2319.989256277952,-1416.1065975510317,-1190.7948069562597,0.0,0.0,1091.0559209400783,1216.8604930853312,3.0,0.05147801799341805,0.0,0.0,0.718864738149524,197.99884266666666,319.8638621459858,0.23981630554059352,10.543492317502631,0.0035878603439823994,50.27950219565037,1.216779881226599,0.23001473692593075,-1474.573004393816,58.46640684278437
2025-01-01 13:00:00,2.6405223799681723,0.3448724437098746,0.0,2.640522379968172,0.3448724437098746,0.0,0.0486467881017659,0.001,0.586459688088628,2.004415903777778,0.0,0.0002506236243534685,0.3446218200855211,0.0,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002388481359649123,0.0,0.04625830674211678,0.0,0.1269639279745997,0.0,0.41579002056513537,0.31184251542385144,0.0,0.0,2004.4159037777779,21.111111111111143,0.35,0.0,2.004415903777778,0.0,0.35,2004.4159037777779,5726.902582222222,0.0,0.0,35.98114368224035,51.66666666666668,43.496666666666684,1819.5648487430326,0.0,3.9182017251406265,0.0,51.608344847339815,0.369505473185852,1008.3068948916911,0.0,46.97485824298713,47.42016244013236,51.74894503277798,18.37657386577365,12.43753247303448,20.810334405652615,-0.04983700814046716,8.508242307625236,4.45,9.236100170605994,2106.7409888973243,-1134.531912571213,-1034.8409754564348,0.0,0.0,804.3750174175012,1246.9880700666943,3.0,0.048881216874299624,0.0,0.0,0.6826017111471997,197.99884266666666,332.79104315848025,0.24161004868695576,10.558242187547219,0.0036125513668664863,77.1065053717487,1.2162655482325313,0.2245545211643693,-1192.3960677175417,57.86415514632859
2025-01-01 14:00:00,2.6922242761077215,0.35539165228921443,0.0,2.692224276107721,0.35539165228921443,0.0,0.04922388167013002,0.04297213493530839,0.5956123557245049,2.004415903777778,0.0,0.010769832203693291,0.3446218200855211,0.0,1.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002559087171052631,0.0,0.04666479449907738,0.0,0.13611659561047657,0.0,0.41579002056513537,0.31184251542385144,0.0,0.0,2004.4159037777779,21.111111111111143,0.35,0.0,2.004415903777778,0.0,0.35,2004.4159037777779,5726.902582222222,210.53351818157157,0.5004108015172658,-82.38279613600554,51.66666666666668,43.496666666666684,2027.0412288832927,0.1,4.933835164468811,0.0,51.340394700151585,0.5222830500349736,1414.205006383349,210.53351818157157,37.082289075370895,41.6640957614219,51.40658924187339,13.843056123425415,12.43753247303448,20.75440593494906,-0.062282593394778374,9.047962089001226,4.7,9.236100170605994,2086.4788338536255,-1133.9844508410001,-995.9185717621735,0.0,0.0,758.6325221504752,1164.334546378599,3.0,0.048040064946592714,0.0,0.0,0.6708554457736511,197.99884266666666,319.3489796875462,0.24384461466612617,10.554122072359593,0.0036354087519872213,40.87294386684593,1.2158691072517303,0.21119361960880628,-1191.024361531815,57.03991069081466
2025-01-01 15:00:00,3.5391122522219716,0.4726533226480506,0.0,3.5391122522219716,0.47265332264805054,0.0,0.05696717582392967,0.4569731479074713,0.6389625192313115,2.3862094092592594,0.0,0.11452826656078409,0.35812505608726647,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002985601699561403,0.0,0.05398157412436826,0.0,0.16146244444828947,0.0,0.4348349480805314,0.3261262110603985,0.0,0.0,2386.2094092592592,21.111111111111143,0.41666666666666663,0.0,2.3862094092592594,0.0,0.4166666666666667,2386.2094092592592,5726.902582222222,1994.807754744638,4.379089847963923,-984.0516427644848,51.66666666666668,43.496666666666684,1994.807754744638,1.0,4.744345537550305,0.0,50.90383172203086,0.15071442927710485,404.2185330992787,1994.807754744638,37.02559699739379,41.508796041829314,50.90501201463232,15.399668467467558,12.43753247303448,20.838192666630153,-0.048384914103311874,8.959184991916175,4.15,9.236100170605994,1930.983816289372,-1175.4828050912997,-1059.098957873466,0.0,0.0,374.07957465556126,864.1629022294023,3.25,0.04905821353729525,0.0,0.0,0.685073380895906,214.4987462222222,229.79379024801756,0.24171450971397312,10.576490480286793,0.0036220963173253825,-82.08749728590786,1.215532503223489,0.20035824670260113,-1236.3739625585247,60.89115746722473
2025-01-01 16:00:00,3.666411501916626,0.4818122077852044,0.0,3.6664115019166257,0.48181220778520434,0.0,0.08159573330883294,0.33669061209803247,0.7664673708801306,2.4816577856296296,0.0,0.08438262148979667,0.3974295862954077,0.0,1.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.003753327850877193,0.0,0.07784240545795576,0.0,0.23656125581958692,0.0,0.48411914981884635,0.3630893623641347,0.0,0.0,2481.6577856296294,21.111111111111143,0.4333333333333333,0.0,2.4816577856296296,0.0,0.43333333333333335,2481.6577856296294,5726.902582222222,1270.8271429218175,2.5826810527442867,-580.6455685493834,51.66666666666668,43.496666666666684,1856.3867792562107,0.6833333333333333,4.049379055659047,0.0,51.130567022665424,0.37638666253415815,1011.6660516764497,1270.8271429218175,44.93805572575309,46.330421673232806,51.19803458649793,16.41775462718277,12.43753247303448,20.82211121052113,-0.04273693222416603,8.753667809366315,3.05,9.236100170605994,2148.8183892175025,-1593.6626201685513,-1186.7040176478456,0.0,0.0,770.9986654186843,300.98355890845704,4.0,0.051278183102238674,0.0,0.0,0.7160741439829194,263.9984568888889,82.86595581703465,0.2409518759258349,10.553297725635145,0.0036071122061441937,-36.74186609269649,1.2156097848588048,0.2191547815592037,-1657.2420429089145,63.579422740363285
2025-01-01 17:00:00,3.4409942284688535,0.4211917513905273,0.0,3.4409942284688535,0.4211917513905273,0.0,0.10607371175388086,0.001,0.8522627310853429,2.4816577856296296,0.0,0.0002506236243534685,0.4209411277661738,0.0,1.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004776962719298246,0.0,0.10129674903458263,0.0,0.29100789406377753,0.0,0.5113054203942591,0.3834790652956942,0.0,0.0,2481.6577856296294,21.111111111111143,0.4333333333333333,0.0,2.4816577856296296,0.0,0.43333333333333335,2481.6577856296294,5726.902582222222,0.0,0.0,33.21729251280431,51.66666666666668,43.496666666666684,1923.2638133068858,0.0,4.34780663948449,0.0,51.737094698617135,0.14752341286448678,404.2185330992787,0.0,43.28972335040575,45.37364126706317,51.82685009715519,15.24106549367613,12.43753247303448,20.809239867173247,-0.05293943264909551,7.869920888771873,1.95,9.236100170605994,2375.173396290312,-1730.5008059832346,-1313.4912083821291,0.0,0.0,1186.9185203005145,21.505122134599496,4.0,0.05339935056131653,0.0,0.0,0.745695185147252,263.9984568888889,20.088298742297646,0.24058829779260318,10.536322804440704,0.003600382233618878,6.628671002114154,1.215096582131618,0.2341094506813146,-1799.1150286365325,68.61422265329794
2025-01-01 18:00:00,1.2254682172008093,0.46124232378762003,0.0,1.2254682172008091,0.46124232378762,0.0,0.15264860276034714,0.001,1.071819614440462,0.0,0.0,0.0002506236243534685,0.46099170016326657,0.0,1.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.00545938596491228,0.0,0.14718921679543487,0.0,0.45716401422277314,0.0,0.5626249578975783,0.4219687184231836,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,5726.902582222222,0.0,0.0,31.810530526263726,51.66666666666668,43.496666666666684,1952.2949452054297,0.0,4.6967844633581075,0.0,51.439996444971534,0.2979094406571399,808.9969256626839,0.0,41.41404070168497,42.62136345311752,51.524598183855694,14.235760079131921,12.43753247303448,19.339728601475183,-0.0027132924546432826,7.887515491640227,1.15,9.236100170605994,318.0728884052693,-1540.5355671106458,-1223.8135402585353,0.0,0.0,1498.9576377035344,0.0,4.75,0.05146169706282315,0.0,0.0,0.7186368245282195,313.49816755555554,42.92879096027015,0.26424061151209266,9.891352822749601,0.0036107542161876315,53.83946098503077,1.2205822636054449,0.18395183440481117,-1603.0432242837717,62.50765717312581
2025-01-01 19:00:00,1.7074646940211338,0.5299562801293448,0.0,1.7074646940211338,0.5299562801293449,0.0,0.16502185198918806,0.26312760393016676,1.279315238101779,0.0,0.0,0.06594599376442235,0.46401028636492253,0.0,1.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005800597587719299,0.0,0.15922125440146875,0.0,0.6606348562818821,0.0,0.5687309651925907,0.4265482238944429,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,5726.902582222222,1155.5578266827551,2.64247612020489,-557.2901929975781,51.66666666666668,43.496666666666684,1951.8261796211182,0.6,4.922468248467292,0.0,51.06746961899661,0.22506514876508632,606.327799648918,1155.5578266827551,39.71700535884054,39.92566700369445,51.12941511468058,13.913309341113985,12.43753247303448,17.93502507686961,-0.001478157585818766,7.795731416838164,-0.25000000000000006,9.236100170605994,253.62851220729766,-1606.9883495320623,-1222.3223919867603,0.0,0.0,1440.9850201302427,0.0,5.0,0.05111744387074344,0.0,0.0,0.7138295011224667,329.99807111111113,34.96588406381533,0.289182873818614,9.266323119687014,0.003620165449704885,-27.94626085159799,1.2264638194263007,0.15776357236937308,-1665.1688017779531,58.18045224589101
2025-01-01 20:00:00,3.571038254443176,0.565147955867564,0.0,3.5710382544431765,0.565147955867564,0.0,0.14299822627054257,0.46626107232614367,1.4346049339205642,1.527174021925926,0.0,0.11685603984131285,0.4482919160262511,0.0,1.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.005971203399122806,0.0,0.13702702287141974,0.0,0.8368823792188957,0.0,0.5488137509207643,0.4116103131905732,0.0,0.0,1527.174021925926,17.77777777777783,0.26666666666666666,0.0,1.527174021925926,0.0,0.26666666666666666,1527.174021925926,5726.902582222222,1813.7615192164074,3.9004669827597653,-851.154304616615,51.66666666666668,43.496666666666684,1813.7615192164074,1.0,4.218399951017836,0.0,50.50257562673384,0.30273762880541305,808.9969256626839,1813.7615192164074,46.72798710794545,43.450733213967034,50.51478469698845,15.855971126105352,12.43753247303448,17.366558596698443,-0.08385617921804685,7.489935327361391,-0.55,9.236100170605994,1763.990864626381,-1523.5265460077983,-1192.8992862024982,0.0,0.0,1426.0841212639775,0.0,5.0,0.050566007085703156,0.0,0.0,0.706128962610384,329.99807111111113,3.6320076389760145,0.29816546743918465,8.984308975814141,0.0036014567894065022,-49.552390626364264,1.2288765930904937,0.14894860286589776,-1578.1672204357012,54.64067442790272
2025-01-01 21:00:00,2.6721721971897927,0.4454547506349497,0.0,2.6721721971897923,0.44545475063494966,0.0,0.11139410078315543,0.10925934194617261,1.4015866143863902,1.0499321400740742,0.0,0.027382972273024726,0.41807177836192494,0.0,1.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.005544688870614035,0.0,0.1058494119125414,0.0,0.8441575765704902,0.0,0.5095608468813985,0.3821706351610487,0.0,0.0,1049.9321400740741,17.77777777777783,0.1833333333333333,0.0,1.0499321400740742,0.0,0.18333333333333332,1049.9321400740741,5726.902582222222,364.3148844139668,0.7276742744028776,-129.85950111654785,51.66666666666668,43.496666666666684,1770.292095758975,0.21666666666666667,4.011416754229366,0.0,51.4575255654743,0.41541739438626923,1131.4759769995046,364.3148844139668,50.29887588292843,45.827182336900336,51.535818702218954,16.027012278409593,12.43753247303448,17.527043826390244,-0.04540836912323633,7.348359333832527,-0.3,9.236100170605994,1577.46773338305,-1763.5250268033863,-1189.045709980514,0.0,0.0,1723.517697984587,0.0,5.0,0.05074054314807843,0.0,0.0,0.7085662713038363,329.99807111111113,-6.93639469509702,0.2952853422129586,9.05979410468244,0.00360292916823243,66.77221120954692,1.2281972446425187,0.18027211212518074,-1815.1927572631619,51.66773045977551
2025-01-01 22:00:00,3.807496943990181,0.42833427107178756,0.0,3.807496943990181,0.42833427107178756,0.0,0.05835204908670591,0.35302183075926286,0.8190169021442123,2.577106162,0.0,0.08847561070078322,0.3398586603710044,0.0,1.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.004776962719298246,0.0,0.05357508636740767,0.0,0.3658720216495397,0.0,0.40735791525297527,0.30551843643973137,0.0,0.0,2577.1061619999996,17.77777777777783,0.44999999999999996,0.0,2.577106162,0.0,0.45,2577.1061619999996,5726.902582222222,1575.5791948360431,3.6521653185085596,-774.3018571802157,51.66666666666668,43.496666666666684,1929.158011611776,0.8166666666666667,4.863140181831545,0.0,51.195796469633116,0.7920641564917482,2143.981817872144,1575.5791948360431,39.99600414727909,39.51547104870994,51.20832918618328,14.126498157129681,12.43753247303448,17.422253196279268,-0.05677656259119252,6.3693644387984305,-1.95,9.236100170605994,1970.0798007985843,-2349.1184411242343,-1383.5440306241148,0.0,0.0,776.7025381289835,0.0,5.0,0.05380958044115405,0.0,0.0,0.7514238399526528,329.99807111111113,-0.1848687062841016,0.29818245039440094,9.024796482430107,0.0036145135921138967,-38.98463093382081,1.2286312331588112,0.21805643590389476,-2407.212344676937,58.09390355270237
2025-01-01 23:00:00,4.014726115750274,0.4123931647908872,0.0,4.014726115750273,0.41239316479088717,0.0,0.02074027264448093,0.4806125785568098,0.45902522069713064,3.054348043851852,0.0,0.12045286634777377,0.2919402984431134,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.004009236567982456,0.0,0.016731036076498475,0.0,0.069771489439646,0.0,0.34658860455499396,0.2599414534162454,0.0,0.0,3054.348043851852,17.77777777777783,0.5333333333333333,0.0,3.054348043851852,0.0,0.5333333333333333,3054.348043851852,5726.902582222222,1757.2360858257061,3.669462942183952,-803.0748836629149,51.66666666666668,43.496666666666684,1757.2360858257064,1.0,3.9593685815895654,0.0,50.53015580864109,0.0,0.0,1757.2360858257064,48.462174846075854,44.51322879226218,50.56045972949796,17.45466004087381,12.43753247303448,17.50798779491721,-0.0488440264536487,5.622261424272981,-3.05,9.236100170605994,1894.17822182742,-2191.8850980708135,-1518.9383853784302,0.0,0.0,365.79160473513724,0.0,5.0,0.05564761867577161,0.0,0.0,0.7770911233046675,329.99807111111113,-7.02304138113888,0.2949878999994656,9.042045157315034,0.0035949371435935375,-53.223935818225755,1.228283609406656,0.1949544760478635,-2249.97395367291,58.08885560209649
