Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.2193381101412213,0.17912605683167623,0.13518072589237962,1.219338110141221,0.1791260568316762,0.13518072589237962,0.06803519714361542,0.9706921491087168,0.13061076388888887,0.05,0.023228642559046265,0.11195208333333335,0.0,0.16454272349834287,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001873728070175439,0.0,0.06616146907343998,0.0,0.055452538732470705,0.0,0.17974790384913486,0.13481092788685112,0.6958493123784556,0.0,2172.757868120575,21.111111111111143,0.45333333333333337,582.6466120646099,3.2809921453703708,0.13061076388888887,0.5666666666666667,2624.7937162962967,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,527.528,0.0,79.17256661979268,51.66666666666668,46.10666666666668,0.0,51.31511611656381,0.09270631310906834,251.74060501687666,527.528,123.70713534342605,50.307268115705845,51.315116116563814,49.80334411527687,12.43753247303448,20.848192551618375,-0.04606627124020027,6.142095010357752,0.14696902423433258,0.85,9.236100170605994,899.7462167570999,-574.8727981301546,65.27221987743114,-1736.7986291817388,0.0,0.0,455.6949476266595,46.28472961368823,1.9,0.06614842080279235,0.0,0.0,1.2055094560338622,125.39926702222222,8.092030191604078,0.20649478768017274,10.013669537254053,0.0030875200207025073,147.7642779348835,1.2182482105453427,0.1655030724286774,-1160.196236134096,2.6768259393313203,0.06928439443695653,63.029806883180726,2.2424129942504196
2025-01-01 11:00:00,1.1066787932716093,0.15986735284784034,0.1396308984120617,1.1066787932716093,0.15986735284784034,0.1396308984120617,0.03884739901919209,0.891062123419084,0.12676927083333334,0.05,0.030971523412061684,0.10865937500000002,0.0,0.145284019514507,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001873728070175439,0.0,0.03697367094901665,0.0,0.03437555568483478,0.0,0.154069631870687,0.11555222390301521,0.6629745417149064,0.0,2108.8532249405584,21.111111111111143,0.44000000000000006,565.5099470038862,3.184492376388889,0.12676927083333334,0.55,2547.5939011111113,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,703.3706666666666,0.0,79.92192757155809,51.66666666666668,46.10666666666668,0.0,51.19404198719101,0.1305078823618821,344.0821369881327,703.3706666666666,124.87801183055949,50.59317792797233,51.205418194330015,50.28136969122399,12.43753247303448,20.847867377041016,-0.03751560973332945,6.867714682043578,2.3884122160571972,1.95,9.236100170605994,886.7367334968633,-420.8463773811312,16.67639919462598,-1564.0147065051171,0.0,0.0,322.14972071464376,92.46957995801351,1.0,0.0634137236941664,0.0,0.0,1.1556714828241088,65.99961422222222,19.748494346778177,0.20946880489278122,10.060580482559264,0.0031337893682367,76.98955950851085,1.2176438722475806,0.1532528490312514,-983.6194056487744,-2.736918736243097,0.06236183870155302,-40.27566240864867,56.95206160327465
2025-01-01 12:00:00,1.0691018371033727,0.15381792802604438,0.10536666666666668,1.069101837103373,0.15381792802604438,0.10536666666666668,0.02812487871994324,0.8680491806056518,0.12292777777777777,0.05,0.0,0.10536666666666668,0.0,0.13923459469271104,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0019518000730994157,0.0,0.026173078646843824,0.0,0.024907641077722135,0.0,0.14402161240085962,0.10801620930064468,0.6574954132709816,0.0,2044.9485817605414,21.111111111111143,0.4266666666666667,548.3732819431624,3.0879926074074078,0.12292777777777777,0.5333333333333333,2470.394085925926,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,0.0,0.0,79.38177218715823,51.66666666666668,46.10666666666668,0.0,51.008890560078356,0.042017694566608525,114.32761101203133,0.0,124.03401904243472,50.407934359804145,51.00966960273977,50.10667721700563,12.43753247303448,20.833473858877888,-0.04664717655172481,7.187586687273876,4.587846755028056,3.05,9.236100170605994,928.8933302437739,-364.92651964398175,-86.47977330684225,-1442.6681004986565,0.0,0.0,294.5967474087755,138.7145799381648,1.0,0.062396421621272756,0.0,0.0,1.137131852495332,65.99961422222222,32.01610157311341,0.21119166428346786,10.077138559214351,0.003158455381089707,44.585989078244175,1.2170743190046704,0.17291891635222628,-910.144947568783,-3.1548540183610743,0.08251637894672606,-163.6553187884846,77.17554548164235
2025-01-01 13:00:00,0.8751027477396551,0.14954751975136774,0.13091023759841047,0.875102747739655,0.14954751975136774,0.13091023759841044,0.022687584524260222,0.6948533576598392,0.10756180555555556,0.05,0.03871440426507711,0.09219583333333334,0.0,0.1349641864180344,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002186016081871346,0.0,0.020501568442388873,0.0,0.021779549149223792,0.0,0.13832773470129076,0.10374580102596802,0.4931215599532362,0.0,1789.3300090404737,21.111111111111143,0.37333333333333335,479.8266217002671,2.701993531481482,0.10756180555555556,0.4666666666666667,2161.5948251851855,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,879.2133333333333,0.0,76.72608441445047,51.66666666666668,46.10666666666668,0.0,50.32996124066879,0.3368095609759211,900.3299367197466,879.2133333333333,119.88450689757885,49.38000616005356,50.32996124066879,48.905028619745956,12.43753247303448,20.81163483224031,-0.05626492179263316,7.553528150151725,6.5389517243233986,4.45,9.236100170605994,858.5513902967159,-215.0073290407648,-150.96627163419728,-1257.959534689023,0.0,0.0,287.33601644621734,166.1688440373834,1.1,0.05939186380374447,0.0,0.0,1.0823758535421732,72.59957564444444,39.844899499047834,0.21232268344423202,10.079032649222206,0.0031726297933593424,37.91784189124403,1.2165827029294343,0.16829096898314233,-688.4020204213515,-6.431930319680364,0.087203365566583,-237.34238823617926,86.37611660198196
2025-01-01 14:00:00,0.8222844805241064,0.1569998008581564,0.15084617182412338,0.8222844805241065,0.15699980085815637,0.15084617182412338,0.03316462250659515,0.6353995455175112,0.1037203125,0.05,0.06194304682412337,0.08890312500000001,0.0,0.14241646752482306,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0023421600877192987,0.0,0.030822462418875856,0.0,0.03457628885671703,0.0,0.1482641095103423,0.11119808213275668,0.41093463329436347,0.0,1725.4253658604568,21.111111111111143,0.36000000000000004,462.68995663954325,2.6054937625000005,0.1037203125,0.45,2084.39501,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,1406.7413333333332,0.0,78.78486695239569,51.66666666666668,46.10666666666668,0.0,51.72233700702567,0.3369244927411122,921.2167118084832,1406.7413333333332,123.10135461311825,50.051136979430595,51.72332336850322,49.21455060415552,12.43753247303448,20.769935714803122,-0.060264972122682774,7.970808664700966,8.045335252347176,4.7,9.236100170605994,862.9124561456931,-216.80733798050412,-335.12983085536763,-1204.7918104023795,0.0,0.0,300.0507384417968,165.93541677575772,0.8,0.058051028461793205,0.0,0.0,1.0579400519903028,52.799691377777776,42.228162245818815,0.21374099779727096,10.072411860897672,0.0031873082123187453,-2.309321041631347,1.21613327499798,0.15737903246172377,-669.6272861288087,-9.870008491238718,0.09373081916063838,-410.4309619546752,75.30113109930761
2025-01-01 15:00:00,0.7045363456205683,0.1494740928257356,0.079025,0.7045363456205684,0.1494740928257356,0.07902500000000001,0.024673183521785592,0.5376673287654494,0.09219583333333332,0.05,0.0,0.079025,0.0,0.13489075949240226,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002732520102339182,0.0,0.021940663419446407,0.0,0.02358614769616401,0.0,0.13922089198749762,0.10441566899062318,0.3342268350794157,0.0,1533.711436320406,21.111111111111143,0.32000000000000006,411.27996145737177,2.315994455555556,0.09219583333333332,0.4,1852.7955644444446,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,0.0,0.0,80.67144018907442,51.66666666666668,46.10666666666668,0.0,51.401992651157165,0.08568672777294509,229.7545259761014,0.0,126.04912529542877,50.84105958998582,51.401992651157165,50.56059305940015,12.43753247303448,20.777258596893393,-0.05537297602945035,7.935129250626738,8.307474556073519,4.15,9.236100170605994,546.266437620643,-320.6997148833462,-494.07275260848377,-1264.892290619299,0.0,0.0,241.46807974647226,129.79946244971973,0.35,0.05881752195353552,0.0,0.0,1.0719088684952127,23.099864977777777,35.979212173063736,0.21248110732940043,10.056577352694267,0.003169926322358023,-34.66320130348603,1.2161155851393608,0.14900976396097002,-722.1166304991658,-9.8630458415522,0.09764325390834495,-523.904707079598,29.831954471114223
2025-01-01 16:00:00,0.667567974603839,0.1725954846442803,0.10341110674539504,0.667567974603839,0.1725954846442803,0.10341110674539503,0.05775177854477524,0.47530334883684144,0.08451284722222223,0.05,0.030971523412061684,0.07243958333333335,0.0,0.15801215131094698,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.0034351681286549714,0.0,0.054316610416120265,0.0,0.06189272799702612,0.0,0.16707623485107473,0.12530717613830603,0.20272775242521932,0.0,1405.9021499603723,21.111111111111143,0.29333333333333333,377.0066313359241,2.122994917592593,0.08451284722222223,0.36666666666666664,1698.3959340740741,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,703.3706666666666,0.0,77.31381490539532,51.66666666666668,46.10666666666668,0.0,51.31235722561154,0.2501557764111428,688.1642739762653,703.3706666666666,120.80283578968019,49.55279183410594,51.31235722561154,48.67300913835314,12.43753247303448,20.792264621761934,-0.06090805515833679,7.732070022158509,7.426883215004302,3.05,9.236100170605994,379.9356761677534,-656.7824918320906,-632.5137043219922,-1429.247716618232,0.0,0.0,384.6316527390444,48.07077918905212,1.0,0.06180907612213586,0.0,0.0,1.126427884893757,65.99961422222222,18.64959008656873,0.21176878370325003,10.05458558622649,0.0031621041279003745,-58.61676260602123,1.216059486905406,0.16366552449929406,-1024.515877476622,-9.273245691392463,0.1024179405319097,-590.4975237210136,-42.0161806009785
2025-01-01 17:00:00,0.7223017446168802,0.19658577159648516,0.10225364255904629,0.7223017446168802,0.19658577159648513,0.10225364255904627,0.10101279485383712,0.47909311642970975,0.09219583333333332,0.05,0.023228642559046265,0.079025,0.0,0.1820024382631518,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004372032163742692,0.0,0.09664076269009442,0.0,0.1104032445352358,0.0,0.19509904470581566,0.14632428352936167,0.12601995421027146,0.0,1533.711436320406,21.111111111111143,0.32000000000000006,411.27996145737177,2.315994455555556,0.09219583333333332,0.4,1852.7955644444446,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,527.528,0.0,81.97001950301015,51.66666666666668,46.10666666666668,0.0,51.513112529511126,0.04243834410125164,114.32761101203131,527.528,128.07815547345334,51.331272280694876,51.536446263067766,51.21701842273012,12.43753247303448,20.813520917163984,-0.05085346618463748,6.895700821800245,5.246220930419708,1.95,9.236100170605994,493.65240174249243,-721.2192887450369,-533.8743180055359,-1588.5258959397963,0.0,0.0,539.4284452772016,3.804152543126198,1.5,0.06457704152122509,0.0,0.0,1.1768721498071189,98.99942133333333,9.038416084681002,0.20899411206642513,10.020641128633578,0.003126118579923068,-74.66297459168057,1.2154260971121873,0.17574020723336808,-1127.6616506187393,-4.837599583669557,0.0971614080879917,-422.11851550513614,-111.7558025003998
2025-01-01 18:00:00,0.6659396555725146,0.18475873557953842,0.15743158849079006,0.6659396555725146,0.1847587355795384,0.15743158849079006,0.08805821827319886,0.41647813868820455,0.1114032986111111,0.05,0.06194304682412337,0.09548854166666668,0.0,0.1701754022462051,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.004996608187134504,0.0,0.08306161008606436,0.0,0.11834893258890807,0.0,0.17734754364245386,0.13301065773184034,0.071228669771023,0.0,1853.2346522204905,21.111111111111143,0.3866666666666667,496.9632867609909,2.7984933004629635,0.1114032986111111,0.48333333333333334,2238.7946403703704,4631.9889111111115,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,1406.7413333333332,0.0,77.50896417069211,51.66666666666668,46.10666666666668,0.0,51.16432682674396,0.5388365166782769,1455.478432499322,1406.7413333333332,121.10775651670642,49.68045828050684,51.16432682674396,48.93852400738829,12.43753247303448,20.834508633071554,-0.04008596632391453,6.947637117404579,3.467764146984989,1.15,9.236100170605994,699.2516624468356,-533.2942159252041,-351.1663277764221,-1655.854624275863,0.0,0.0,493.49293477985316,0.0,1.1,0.06432363298729994,0.0,0.0,1.172253953632834,72.59957564444444,8.37869972235489,0.2066273132576931,9.99270781918204,0.0030960999792692444,-86.15707429212785,1.2147500648956582,0.13647013668148958,-1020.2614357486297,-9.996066937565292,0.0746186302452513,-225.5555663032224,-125.61076147319976
2025-01-01 19:00:00,0.8471874644697132,0.21094606608878017,0.12779721349079004,0.8471874644697132,0.21094606608878017,0.12779721349079004,0.1402886250725858,0.5800689782860163,0.0768298611111111,0.05,0.06194304682412337,0.06585416666666669,0.0,0.1963627327554468,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005308896198830412,0.0,0.1349797288737554,0.0,0.27441897372735496,0.0,0.21424610402887564,0.1606845780216567,0.04383302755139877,0.0,1278.0928636003382,20.611111111111143,0.26666666666666666,342.7333012144765,1.9299953796296299,0.0768298611111111,0.3333333333333333,1543.996303703704,4631.9889111111115,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,1406.7413333333332,0.0,79.88107900495636,51.66666666666668,46.10666666666668,0.0,51.55094222196544,0.35063527238855474,953.0796132267345,1406.7413333333332,124.81418594524433,49.90940725659824,51.55094222196544,49.08863977391465,12.43753247303448,20.216691723384955,-0.07147053458233603,6.630053910170819,2.0780001090525784,-0.25000000000000006,9.236100170605994,338.6887585430943,-695.7149533998565,-333.0809413216905,-1752.5820547643189,0.0,0.0,793.5265769696265,0.0,2.0,0.06507137308429822,0.0,0.0,1.1858810024217155,131.99922844444444,19.65137273744817,0.21264232355090934,9.683137735524646,0.0030669779465841572,-49.73929284684248,1.2173295959882162,0.11441131275273948,-1032.5149123908545,-5.93334222347859,0.06544111204224519,-203.47631235741827,-129.6046289642722
2025-01-01 20:00:00,0.6020556582877077,0.18495712228055147,0.030971523412061684,0.6020556582877077,0.18495712228055147,0.030971523412061684,0.0850949622685286,0.46696069601917917,0.0,0.05,0.030971523412061684,0.0,0.0,0.17037378894721816,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.005465040204678364,0.0,0.07962992206385024,0.0,0.2178791303138555,0.0,0.1805852388049538,0.13543892910371533,0.021916513775699385,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,4631.9889111111115,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,703.3706666666666,0.0,83.71194019506325,51.66666666666668,46.10666666666668,0.0,51.736521084812594,0.1573097259353823,426.54463748951065,703.3706666666666,130.79990655478633,50.45847040002962,51.73912674805614,49.816839394394606,12.43753247303448,19.31577602763234,0.0,6.1314835482623655,0.742872474990911,-0.55,9.236100170605994,-990.4235194687367,-937.432771794039,-231.92200404396962,-1667.2646102443127,0.0,-1.8128209226153034,649.497406240106,0.0,2.0,0.0636797672463922,0.0,6.49504415251494e-05,1.1617036206214233,131.99922844444444,29.15650545808537,0.2237328189097991,9.253964475666999,0.003049982831629996,-24.18393668356749,1.2210952425188253,0.1060249956949439,-935.8862817788794,-1.546490015159589,0.04751301120091378,-95.34922772483341,-136.5727763191362
2025-01-01 21:00:00,0.44878668176930453,0.165206323893174,0.0,0.44878668176930453,0.165206323893174,0.0,0.05112571945589958,0.34766096231340504,0.0,0.05,0.0,0.0,0.0,0.15062299055984063,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.005074680190058481,0.0,0.0460510392658411,0.0,0.13039292290184287,0.0,0.15524190080883354,0.11643142560662513,0.01643738533177454,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,4631.9889111111115,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,0.0,0.0,88.06408045538362,51.66666666666668,46.10666666666668,0.0,51.791779414210424,0.08546891018979177,235.85529915553832,0.0,137.6001257115369,50.819859762914476,51.79217970534433,50.333499646132594,12.43753247303448,18.012888265351666,0.0,5.784881988027134,0.04843489734509202,-0.3,9.236100170605994,-939.2213917408969,-1042.6810107077424,-147.74206958343964,-1475.530322853038,0.0,0.0,503.48159182535613,0.0,2.0,0.06131996013877929,0.0,0.0,1.1175140826309409,131.99922844444444,32.82733928678456,0.2424039828624388,8.649668476773181,0.0030470874378133147,1.842105596648404,1.2265582961915458,0.13016943417367538,-1044.0266147610057,1.3456040532631632,0.044580815556075695,-24.50664619924671,-123.23542338419291
2025-01-01 22:00:00,0.32051183337429273,0.14412609614643598,0.0395125,0.32051183337429273,0.14412609614643596,0.039512500000000006,0.0168773985156606,0.20753651819196547,0.04609791666666666,0.05,0.0,0.0395125,0.0,0.12954276281310262,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.004372032163742692,0.0,0.012505366351917907,0.0,0.018375449109387352,0.0,0.12911705018728228,0.09683778764046168,0.01643738533177454,0.0,766.855718160203,17.77777777777783,0.16000000000000003,205.63998072868588,1.157997227777778,0.04609791666666666,0.2,926.3977822222223,4631.9889111111115,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,0.0,0.0,85.1536105887455,51.66666666666668,46.10666666666668,0.0,50.498243137595026,0.0,0.0,0.0,133.05251654491482,49.07707490268198,50.498243137595026,48.366490785225466,12.43753247303448,17.383685200844216,-0.05642254459456826,4.9908354902643515,-0.574322442960462,-1.95,9.236100170605994,-530.4726232970145,-1277.057568928746,-270.0408285683757,-1649.6180454188318,0.0,0.0,330.93756630718616,0.0,2.0,0.06427034726994046,0.0,0.0,1.1712828580969343,131.99922844444444,21.35213765442806,0.25228052603686457,8.355827444030682,0.003047965888062713,-5.645039877687689,1.229213786229854,0.16157817577224137,-1492.1831712403757,9.4856215829438,0.07098147478774074,-147.8210721171837,-122.219756451192
2025-01-01 23:00:00,0.34870372528490656,0.1391748728691625,0.08561041666666667,0.34870372528490656,0.1391748728691625,0.08561041666666667,0.0109460387393691,0.187878867101093,0.09987881944444445,0.05,0.0,0.08561041666666667,0.0,0.12459153953582915,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003669384137426902,0.0,0.007276654601942199,0.0,0.005319429054879543,0.0,0.12548859871206683,0.09411644903405009,0.01643738533177454,0.0,1661.52072268044,17.77777777777783,0.3466666666666667,445.5532915788195,2.508993993518519,0.09987881944444445,0.43333333333333335,2007.195194814815,4631.9889111111115,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2887.0435155555556,0.0,0.0,82.08055212345397,51.66666666666668,46.10666666666668,0.0,49.34101621207305,0.0,0.0,0.0,128.25086269289682,48.034385929224285,49.34101621207305,47.3810707877999,12.43753247303448,17.482847589619208,-0.057879549958084434,4.560249468430644,-1.7115493003348858,-3.05,9.236100170605994,172.53139298709146,-1008.4181806684833,-254.08718068946933,-1800.3878639026998,0.0,0.0,305.6025470432874,0.0,2.0,0.06603583480415844,0.0,0.0,1.2034576536730037,131.99922844444444,5.795987166064104,0.2502911856592142,8.39625803327219,0.0030426943987603467,-12.512469537681653,1.22879874984451,0.1445780246993275,-1464.8640546696035,10.892582422300627,0.06239823813631088,-120.62148544862772,-133.46569524084165
