Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:13:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.59484034419903,51.666666666666686,46.10666666666668,0.0,49.676758084186915,0.0,0.0,0.0,136.86693803781097,49.69529208530662,49.70455908586647,49.676758084186915,12.43753247303448,17.048530211017468,-0.2292475667603604,6.350338612487185,0.6879490458677531,2.2,9.236100170605994,-758.5323640306436,-804.5562738804687,60.62119420950546,-1062.7279356234837,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05480217880094399,0.0,0.0,0.9987320022764267,131.99922844444444,2.3469241399416596,0.25318852497216243,8.14861398226742,0.002986189416526669,0.546550280107458,1.2342732136463166,0.14994631688454138,-812.7559137316154,8.199639851146728,0.07344553596864242,145.03493867732695,-84.41374446782149
2025-01-01 02:14:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.6227502116214,51.666666666666686,46.10666666666668,0.0,49.65747199322795,0.0,0.0,0.0,136.91054720565842,49.67709491132098,49.68690637036749,49.65747199322795,12.43753247303448,17.019898226427888,-0.2578795513499408,6.3429266225967496,0.6919697769251594,2.2,9.236100170605994,-754.7482087964751,-802.7570621985172,60.12957354101866,-1059.4540865234642,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05473890614770407,0.0,0.0,0.9975789017055684,131.99922844444444,2.8572302740907354,0.25364875741415044,8.134751619678422,0.0029861930703949744,0.6666186279904069,1.2343950005803441,0.14991399772169725,-811.1295653798184,8.372503181301163,0.07340365011379375,144.56677956801704,-84.43720602699838
2025-01-01 02:15:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.64876724653128,51.666666666666686,46.10666666666668,0.0,49.63818043829149,0.0,0.0,0.0,136.95119882270512,49.658891939268784,49.669247689757434,49.63818043829149,12.43753247303448,16.991965904010634,-0.2858118737671944,6.33583716777642,0.6959527023552458,2.2,9.236100170605994,-751.0778168291382,-801.0389022508472,59.643473064430324,-1056.2641189664093,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05467714448109737,0.0,0.0,0.9964533378264734,131.99922844444444,3.337654684372687,0.25409872429723257,8.121268390771185,0.0029861975265199686,0.7836661524433639,1.2345138339808808,0.1498830784167164,-809.5745383177673,8.535636066920068,0.07336213451968,144.10340979664934,-84.45993673221902
2025-01-01 02:16:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.6729677821576,51.666666666666686,46.10666666666668,0.0,49.61888383617148,0.0,0.0,0.0,136.98901215962124,49.64068356237187,49.65158342547207,49.61888383617148,12.43753247303448,16.964705188652644,-0.3130725891251842,6.329054310653091,0.699898257670761,2.2,9.236100170605994,3086.7624272957455,228.80221245815494,59.1628129511335,-1053.1545489804103,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05461683425746803,0.0,0.0,0.9953542254969828,131.99922844444444,3.7897380222425134,0.2545388118798829,8.108746277938334,0.0029862027645646827,0.8978103955041137,1.234629831543246,0.1498534903074056,-808.0872652620288,8.689574076754258,0.07332098527189208,143.64476806387674,-84.48195511274324
2025-01-01 02:17:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.33210801918206,51.666666666666686,46.10666666666668,0.0,49.59958258683029,0.0,0.0,0.0,136.45641877997195,49.622470157994385,49.633913943576445,49.59958258683029,12.43753247303448,17.073495781912506,-0.20428199586532259,6.395101415317714,0.7038068714826822,2.2,9.236100170605994,3070.978091473872,212.78983930147217,58.687513189379985,-1065.5858427010671,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05485731947155491,0.0,0.0,0.9997369030590422,131.99922844444444,0.4366959210258301,0.2527898903126081,8.160506774639448,0.00298620876498864,0.43797675245467804,1.234167024740518,0.1501413522635849,-822.5903150721558,7.180250730198525,0.07328019851373554,143.1907941260319,-84.50328093665192
2025-01-01 02:18:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,87.00156914091227,51.666666666666686,46.10666666666668,0.0,49.58035711532404,0.0,0.0,0.0,135.93995178267542,49.60432756468737,49.61631278936904,49.58035711532404,12.43753247303448,17.178510789321223,-0.09926698845660553,6.458052498855504,0.7076789650067846,2.2,9.236100170605994,3055.9537361574967,197.6012386614833,58.21749378886385,-1077.640788205445,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05508896076508966,0.0,0.0,1.0039584062540554,131.99922844444444,-2.5327138909714435,0.2511142172078765,8.21011153135798,0.002986211693259148,-0.0044546134654650515,1.2337206108092205,0.15041520764237618,-836.456892041166,5.858227059219882,0.073239770451738,142.74142884580488,-84.52393505694103
2025-01-01 02:19:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,86.68069674380237,51.666666666666686,46.10666666666668,0.0,49.56120514476752,0.0,0.0,0.0,135.4385886621912,49.586253638364084,49.59877788516237,49.56120514476752,12.43753247303448,17.279991956029303,0.0,6.518140175803467,0.7115149517403921,2.2,9.236100170605994,3041.355142640835,183.21005087409037,57.752674860639615,-1089.3413614399797,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05531234604502052,0.0,0.0,1.008029449281647,131.99922844444444,-5.430734173098799,0.24950653778478044,8.258304091861707,0.002986211663465253,-0.430618351667273,1.2332895279183083,0.150676142087289,-849.7321161272017,4.742263357862589,0.07319969735938982,142.29661422303,-84.54393936239038
2025-01-01 02:20:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,86.36896475964089,51.666666666666686,46.10666666666668,0.0,49.54212454252861,0.0,0.0,0.0,134.9515074369389,49.56824637088525,49.58130728506357,49.54212454252861,12.43753247303448,17.37813333336422,0.0,6.575561001009291,0.7153152372564683,2.2,9.236100170605994,3027.2161203362134,169.47203702315198,57.29297687103369,-1100.704702920743,-0.0,-0.0,301.8486474528984,0.0,2.0,0.055527951723231064,0.0,0.0,1.0119587144206033,131.99922844444444,-8.206414996956937,0.24796251987637097,8.304593948756796,0.0029862087823438192,-0.8414359132967446,1.2328729207240323,0.15092507402402308,-862.4540085061919,3.726141885914375,0.07315997557966385,141.8562934118198,-84.5633165407861
2025-01-01 02:21:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,86.06590941531826,51.666666666666686,46.10666666666668,0.0,49.52311329194994,0.0,0.0,0.0,134.47798346143477,49.550303863398334,49.563899149122534,49.52311329194994,12.43753247303448,17.473105865052037,0.0,6.630477344187352,0.719080219089629,2.2,9.236100170605994,3013.5294037318163,156.34901607596453,56.83832093382705,-1111.7458260316034,-0.0,-0.0,301.8486474528984,0.0,2.0,0.055736198068932236,0.0,0.0,1.0157538607881287,131.99922844444444,-10.852008490493525,0.24647833284523737,8.349078198534333,0.0029862031506789405,-1.2377213004534822,1.2324700351877322,0.15116276497307587,-874.6537286727648,2.802841105299727,0.0731206015265747,141.42041072706644,-84.58208979323939
2025-01-01 02:22:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,85.77111414262524,51.666666666666686,46.10666666666668,0.0,49.50416947862061,0.0,0.0,0.0,134.01736584785192,49.5324243133962,49.546551730783996,49.50416947862061,12.43753247303448,17.565062998314552,0.0,6.683032056450815,0.7228102867027107,2.2,9.236100170605994,3000.284487608635,143.7984019444989,56.38862903125552,-1122.4781868217774,-0.0,-0.0,301.8486474528984,0.0,2.0,0.055937462329160983,0.0,0.0,1.019421763451909,131.99922844444444,-13.36456382350098,0.2450505389473737,8.392459647288225,0.002986194863998932,-1.620206140859021,1.2320801942904378,0.1513898847634618,-886.3586909358899,1.957189236959108,0.07308157168589337,140.98891164168566,-84.60028261043014
2025-01-01 02:23:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,85.48419789549583,51.666666666666686,46.10666666666668,0.0,49.485291279972955,0.0,0.0,0.0,133.56905921171222,49.51460600491065,49.52926336737949,49.485291279972955,12.43753247303448,17.6541450280983,0.0,6.733352599292006,0.7265058215188555,2.2,9.236100170605994,2987.467517002199,131.78576383201676,55.943824173494704,-1132.9141270535122,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05613208887318984,0.0,0.0,1.0229686983049942,131.99922844444444,-15.745594198202038,0.24367600957052832,8.434208127173196,0.00298618401310869,-1.9895590674410455,1.231702779242483,0.15160703054019106,-897.5933895041258,1.1792496927129754,0.0730428826151711,140.56174277639093,-84.61791860289622
2025-01-01 02:24:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,85.204807794038,51.666666666666686,46.10666666666668,0.0,49.4664769574534,0.0,0.0,0.0,133.13251217818438,49.496847301132945,49.51203247297272,49.4664769574534,12.43753247303448,17.74048183123877,0.0,6.781554685901699,0.7301671970061812,2.2,9.236100170605994,2975.0631784222774,120.2811320807474,55.5038305243537,-1143.065143988067,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05632039567112453,0.0,0.0,1.0264004601337837,131.99922844444444,-17.99891584356903,0.2423518700970894,8.47501826688481,0.002986170684494749,-2.3463980906686244,1.231337217604989,0.1518147433939189,-908.3801370402706,0.4613654775885614,0.07300453094320558,140.1388518835311,-84.63502135917739
2025-01-01 02:25:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,84.93261423134355,51.666666666666686,46.10666666666668,0.0,49.447724850314216,0.0,0.0,0.0,132.70720973647428,49.47914663856254,49.4948575326867,49.447724850314216,12.43753247303448,17.824194684334294,0.0,6.827744680683401,0.7337947788050643,2.2,9.236100170605994,2963.0556208186717,109.25793359143165,55.0685735029774,-1152.9420626177086,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05650267867452625,0.0,0.0,1.029722442451852,131.99922844444444,-20.129554817532558,0.24107546135949282,8.514343218942177,0.002986154960649417,-2.6912989610801317,1.2309829753508064,0.15201351942711808,-918.7395427107434,-0.2024273412544506,0.07296651336905227,139.72018782617252,-84.65161432319512
2025-01-01 02:26:00,0.47556058958340647,0.13694498819830062,0.19756250000000003,0.007926009826390107,0.002282416469971677,0.0032927083333333337,0.010165318710129333,0.18490568753994382,0.23048958333333333,0.05,0.0,0.19756250000000003,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,On,3834.278590801015,17.77777777777783,0.8,1028.1999036434295,5.78998613888889,0.23048958333333333,1,4631.9889111111115,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,84.66730752274074,51.666666666666686,46.10666666666668,0.0,49.42903337048351,0.0,0.0,0.0,132.2926680042824,49.461502522172225,49.4777370980166,49.42903337048351,12.43753247303448,17.90539750758764,0.0,6.872021279396111,0.7373889248897713,2.2,9.236100170605994,2951.429006541538,98.70553154684262,54.6379798618151,-1162.5551473250005,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05667921487626421,0.0,0.0,1.0329396932636572,131.99922844444444,-22.143084387374724,0.23984431165657327,8.552247487572554,0.0029861369203404947,-3.024801008223373,1.2306395513964368,0.15220381757780527,-928.6908408548597,-0.8035312417269704,0.07292882666066589,139.30570055340124,-84.66772069158614
2025-01-01 02:27:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,84.40859551841066,51.666666666666686,46.10666666666668,0.0,49.41040099817355,0.0,0.0,0.0,131.88843049751665,49.443913521269515,49.460669782817504,49.41040099817355,12.43753247303448,17.984197750573298,0.0,6.914477598773688,0.740949985757177,2.2,9.236100170605994,-894.1107697775179,-939.6410404030197,54.2119777430358,-1171.9141764020974,-0.0,-0.0,301.8486474528984,0.0,2.0,0.056850264539293476,0.0,0.0,1.0360569556824826,131.99922844444444,-24.045240828318995,0.23865611554322239,8.589420222341149,0.002986116638843224,-3.3474113923344175,1.2303064736789497,0.15238606908943841,-938.2523209596519,-1.3887194433678136,0.07289146765324715,138.89534107269864,-84.68336332966284
2025-01-01 02:28:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,84.5195184164142,51.666666666666686,46.10666666666668,0.0,49.39182627801526,0.0,0.0,0.0,132.06174752564718,49.42637826585382,49.44365425977311,49.39182627801526,12.43753247303448,17.925290598401983,0.0,6.88265967626633,0.7444783046356542,2.2,9.236100170605994,-885.0793255566167,-931.6771110882028,53.790496734382145,-1164.915009910161,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05672242071017011,0.0,0.0,1.0337270898590298,131.99922844444444,-22.01296309935429,0.23954072351160288,8.561738156711627,0.0029860941881449275,-3.0994957957591636,1.2305554769548916,0.1522495053252267,-931.084914872044,-0.5921962161587597,0.07285443324736664,138.489061420199,-84.69856468581685
2025-01-01 02:29:00,0.24507100625007316,0.13694498819830062,0.0,0.004084516770834552,0.002282416469971677,0.0,0.010165318710129333,0.18490568753994382,0.0,0.05,0.0,0.0,0.0,0.12236165486496726,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002888664108187135,0.0,On,0.007276654601942199,0,On,0.005319429054879543,0,On,0.12548859871206683,0.09411644903405009,On,0.01643738533177454,0,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4631.9889111111115,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2887.0435155555556,Off,0.0,0,84.62443606317866,51.666666666666686,46.10666666666668,0.0,49.37322777444003,0.0,0.0,0.0,132.22568134871665,49.40881996703436,49.42661606333154,49.37322777444003,12.43753247303448,17.868598510482084,0.0,6.852570133447384,0.7479742176935371,2.2,9.236100170605994,-876.6507105002187,-923.8582849775289,53.37346809520001,-1158.1948093641815,-0.0,-0.0,301.8486474528984,0.0,2.0,0.05659924749907022,0.0,0.0,1.0314823428354591,131.99922844444444,-20.304548588935482,0.24039561541093846,8.535239223478595,0.002986073404394109,-2.8608074684407354,1.2307952116308296,0.15212024704451874,-924.3166052421345,0.4583202646056215,0.07281772040708157,138.0868146312058,-84.7133465360058
