Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.2737023129294598,0.10009726108693928,0.17864504504504503,1.27370231292946,0.10009726108693928,0.17864504504504503,0.19381744398460132,0.6999710417777778,0.19917528550041405,0.18073854166666664,0.17864504504504503,0.0,0.0,0.10009726108693928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0028193996710526316,0.0,0.19099804431354872,0.0,0.06571227071782831,0.0,0.10015150182418303,0.07511362636813725,0.0,0.0,3936.0595873918414,23.888888888888914,0.43166666666666675,1087.581375015566,5.235570184584584,0.18073854166666664,0.4666666666666667,4842.90242074074,10377.648044444444,699.9710417777777,0.2,31.6788660615606,51.66666666666668,46.10666666666668,0.0,51.31576957548992,0.12815052895005963,340.7060745018205,699.9710417777777,31.6788660615606,50.7838973076949,51.316559890346525,50.51717085894079,12.43753247303448,23.596117308102215,-0.05855549701048985,9.336287350544158,0.85,9.236100170605994,3377.8776364993464,-874.6060017920926,-1105.1589630741285,0.0,-30.168344265342792,451.98173857954487,743.3064816747428,1.0,0.037026674156661984,0.0,0.0010065761462679068,0.686049036835773,65.99961422222222,125.16361786743126,0.16066092082126496,10.952490236501129,0.00283869577591849,110.37818141771109,1.2071484153778027,0.17957859896179718,-2008.8199857911552,46.63260898349672
2025-01-01 11:00:00,1.2938900266766415,0.10009726108693928,0.14036396396396394,1.2938900266766415,0.10009726108693928,0.14036396396396394,0.1870352679985328,0.758301961925926,0.20654394258551617,0.14200885416666667,0.14036396396396394,0.0,0.0,0.10009726108693928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0028193996710526316,0.0,0.18421586832748013,0.0,0.07308092780293042,0.0,0.10015150182418303,0.07511362636813725,0.0,0.0,3092.6182472364467,23.888888888888914,0.3391666666666667,854.528223226516,4.1136622878878875,0.14200885416666667,0.36666666666666664,3805.1376162962965,10377.648044444444,758.301961925926,0.21666666666666667,31.023395531780547,51.66666666666668,46.10666666666668,0.0,51.433914960201705,0.25176262288410006,680.8933731003266,758.301961925926,31.023395531780547,50.18220063427672,51.433914960201705,49.55634347131423,12.43753247303448,23.559755000833924,-0.07214284956055514,9.932089210450721,1.95,9.236100170605994,2720.582570144556,-846.6802141290557,-1007.9056378240005,0.0,-27.442045989015103,452.5682196785784,1026.0909728845409,1.0,0.03573815964493474,0.0,0.000967082378386242,0.6620942395497403,65.99961422222222,210.74378704254607,0.1633499924600053,10.978312414927988,0.0028813575341863416,95.84373669072384,1.2066988622410224,0.16752135231115864,-1745.0648855266413,43.85644817106962
2025-01-01 12:00:00,0.5300774551964148,0.10134644282287937,0.13398378378378376,0.5300774551964148,0.10134644282287937,0.13398378378378376,0.18136794582023874,0.0,0.21315560312617607,0.13555390625,0.13398378378378376,0.0,0.0,0.10134644282287937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0029368746573464914,0.0,0.17843107116289225,0.0,0.07802701269567018,0.0,0.10015150182418303,0.07511362636813725,0.0,0.0,2952.0446905438807,23.888888888888914,0.3237500000000001,815.6860312616744,3.9266776384384374,0.13555390625,0.35,3632.1768155555555,10377.648044444444,0.0,0.0,30.614175181640363,51.66666666666668,46.10666666666668,0.0,51.4611366036387,0.12565419842733758,340.7060745018205,0.0,30.614175181640363,49.93370932929307,51.4611366036387,49.169995692120274,12.43753247303448,23.64276209542889,-0.04864709033196656,10.115110746140285,3.05,9.236100170605994,2712.204466757193,-823.3476380431033,-935.7378470643042,0.0,-31.555953956352674,453.5125580409442,1214.5016036400991,1.0,0.034934100716562486,0.0,0.001174482876286982,0.6513316321395239,65.99961422222222,273.9410191930253,0.16440673251712348,11.047123582393393,0.002916175971089727,75.54707081506517,1.2057305613458846,0.18570206867706882,-1684.3606868291686,45.32701752439086
2025-01-01 13:00:00,1.0089205949957116,0.08998298162109822,0.09570270270270269,1.0089205949957116,0.08998298162109822,0.09570270270270269,0.10389490133898346,0.6416401216296297,0.1665613532770984,0.09682421875,0.09570270270270269,0.0,0.0,0.08998298162109822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0032892996162280706,0.0,0.1006056017227554,0.0,0.04658404444896738,0.0,0.08500022022180816,0.0637501651663561,0.0,0.0,2108.6033503884864,23.888888888888914,0.23125000000000004,582.6328794726246,2.804769741741741,0.09682421875,0.25,2594.412011111111,10377.648044444444,641.6401216296297,0.18333333333333332,31.207518156961033,51.66666666666668,46.10666666666668,0.0,51.55699667507668,0.12474044043436208,339.7982166710201,641.6401216296297,31.207518156961033,50.33029418646463,51.55706295954847,49.716876657686825,12.43753247303448,23.564247203186998,-0.0545774140972199,10.309190705864317,4.45,9.236100170605994,1856.1645603827385,-749.9981871099855,-824.1776201588598,0.0,-27.703368560132635,298.606589878822,1236.4693823427735,0.516675,0.033341294278056446,0.0,0.001117090883459939,0.6215651242710984,34.100350678266665,300.8356088344225,0.1665276939832871,11.036288221744838,0.0029415295925704706,41.01180781336985,1.2054644866577342,0.18077069318340372,-1378.2030960754123,45.57202949280225
2025-01-01 14:00:00,0.2431318239774042,0.07783899985192201,0.10846306306306304,0.2431318239774042,0.07783899985192201,0.10846306306306304,0.02319255994841464,0.0,0.11020514944565624,0.10973411458333332,0.10846306306306304,0.0,0.0,0.07783899985192201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0035242495888157892,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,2389.750463773618,23.888888888888914,0.2620833333333334,660.317263402308,3.1787390406406404,0.10973411458333332,0.2833333333333333,2940.3336125925925,10377.648044444444,0.0,0.0,30.787919555400567,51.66666666666668,46.10666666666668,0.0,51.37771192471501,0.0,0.0,0.0,30.787919555400567,49.96045260635776,51.37771192471501,49.251822947179136,12.43753247303448,23.540227071179324,-0.07052675998113364,10.825829312980265,4.7,9.236100170605994,1981.2775077694907,-649.2571246421196,-799.9297980086518,0.0,-25.972196580337602,128.58113227700076,1114.2449703288369,0.0,0.03288596050228023,0.0,0.0010614199958690889,0.6123475513755586,0.0,288.8479063078614,0.16711202193762068,11.029495011225379,0.0029490137305730846,-0.06348120232284238,1.2049510657690667,0.17065071415274483,-1352.848148238052,43.27376019362465
2025-01-01 15:00:00,0.2493413590015801,0.07721440898395196,0.11484324324324321,0.24934135900158014,0.07721440898395196,0.11484324324324321,0.02377993487988394,0.0,0.10937236162169617,0.1161890625,0.11484324324324321,0.0,0.0,0.07721440898395196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004111624520285088,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,2530.324020466184,23.888888888888914,0.2775,699.1594553671496,3.3657236900900895,0.1161890625,0.3,3113.2944133333335,10377.648044444444,0.0,0.0,30.43401994230361,51.66666666666668,46.10666666666668,0.0,51.0860410835073,0.0,0.0,0.0,30.43401994230361,49.702778538917705,51.0860410835073,49.011147266622906,12.43753247303448,23.585724103987232,-0.057513065694226914,10.719409458135255,4.15,9.236100170605994,2021.246766217174,-629.9377620222933,-840.8498540371654,0.0,-27.32490535348519,128.33571938450999,834.5198295808132,0.0,0.03344661331348828,0.0,0.0010822791203583466,0.6228369442151422,0.0,230.7617857571309,0.1664457952813361,11.045220938942766,0.0029453050848037665,-6.657527964260039,1.2047690103357447,0.16261345081173856,-1374.824774905558,45.72755751611494
2025-01-01 16:00:00,0.25289699735010507,0.07908818158786211,0.11484324324324321,0.252896997350105,0.07908818158786211,0.11484324324324321,0.024837209756528675,0.0,0.11187072509357637,0.1161890625,0.11484324324324321,0.0,0.0,0.07908818158786211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.005168899396929824,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,2530.324020466184,23.888888888888914,0.2775,699.1594553671496,3.3657236900900895,0.1161890625,0.3,3113.2944133333335,10377.648044444444,0.0,0.0,30.103682529520345,51.66666666666668,46.10666666666668,0.0,50.79752826418605,0.0,0.0,0.0,30.103682529520345,49.44765972608913,50.79752826418605,48.77272545704068,12.43753247303448,23.613542584461737,-0.06010247167266331,10.640213127166787,3.05,9.236100170605994,1805.82782888729,-1026.8592744009093,-931.3519611573884,0.0,-29.69452474888414,131.89135773303494,311.41764690159215,0.0,0.0347988911853541,0.0,0.0011014588838406168,0.6475754869980384,0.0,104.65893659434371,0.16594102076835246,11.052762946441758,0.0029411478697983725,-38.495809244572534,1.20465936276604,0.1772014610219977,-1772.7904689605696,46.771739192510765
2025-01-01 17:00:00,0.28991258806480497,0.0815865450597423,0.14674414414414413,0.28991258806480497,0.0815865450597423,0.1467441441441441,0.026246909592054994,0.0,0.11520187638941663,0.14846380208333335,0.14674414414414413,0.0,0.0,0.0815865450597423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006578599232456141,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,3233.1918039290126,23.888888888888914,0.35458333333333336,893.3704151913577,4.300646937337336,0.14846380208333335,0.38333333333333336,3978.098417037037,10377.648044444444,0.0,0.0,29.891281034343656,51.66666666666668,46.10666666666668,0.0,50.512158182431776,0.0,0.0,0.0,29.891281034343656,49.19508937995464,50.512158182431776,48.53655497871607,12.43753247303448,23.54256167042002,-0.06755703045678972,9.853383902918067,1.95,9.236100170605994,2349.9616342093987,-989.9694888234226,-1013.438908680772,0.0,-28.419319633805017,136.63220886440152,25.151139647609977,0.0,0.03598638960487245,0.0,0.001003785037239907,0.6672338935926624,0.0,21.995849730561893,0.16510144176237804,10.990277315922048,0.0029151594910800022,-62.7221962530972,1.204399622914236,0.18851963934917457,-1935.0428475410579,51.70294352627733
2025-01-01 18:00:00,0.311882807353076,0.08283572679568242,0.16588468468468465,0.311882807353076,0.08283572679568242,0.16588468468468465,0.02718670948240587,0.0,0.11686745203733678,0.16782864583333332,0.16588468468468465,0.0,0.0,0.08283572679568242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.007518399122807016,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,3654.91247400671,23.888888888888914,0.40083333333333343,1009.8969910858827,4.861600885685685,0.16782864583333332,0.43333333333333335,4496.980819259259,10377.648044444444,0.0,0.0,29.526141282352704,51.66666666666668,46.10666666666668,0.0,50.22984686284089,0.0,0.0,0.0,29.526141282352704,48.94499558026137,50.22984686284089,48.30256993897162,12.43753247303448,23.605352372046717,-0.04934666335801736,10.149964384641853,1.15,9.236100170605994,2688.6451228099877,-728.3681375331458,-1071.1267362811348,0.0,-28.060639248036434,139.23758440267252,0.0,0.0,0.03647255777704699,0.0,0.0009523498574861377,0.6750756675235122,0.0,-6.317560070223293,0.16313929483584344,10.989335342559777,0.0028928164393646114,-59.41134722440221,1.2035554943812552,0.1528114121992398,-1784.2694396134443,46.00431099441586
2025-01-01 19:00:00,0.14285848581699795,0.0815865450597423,0.0,0.14285848581699795,0.0815865450597423,0.0,0.02765660942758131,0.0,0.11520187638941663,0.0,0.0,0.0,0.0,0.0815865450597423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007988299067982457,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,10377.648044444444,0.0,0.0,31.804052085834904,51.66666666666668,46.10666666666668,0.0,49.94348662863895,0.0,0.0,0.0,31.804052085834904,48.69067335315995,49.94348662863895,48.06426671542046,12.43753247303448,21.392229385619885,0.0,9.433173002075197,-0.25000000000000006,9.236100170605994,-843.0203188164598,-1610.3244679974055,-1008.4296254068364,0.0,-4.650625371809665,138.04190869992783,0.0,0.0,0.03543146139369982,0.0,0.00015327139562552677,0.641882338788551,0.0,32.0180232622584,0.18558650710146624,9.982643108686378,0.002866580624740898,-61.529743010629,1.2126427399943127,0.13073045428998065,-1661.8632029261605,51.53873492875483
2025-01-01 20:00:00,0.1422606479656256,0.08096195419177227,0.0,0.1422606479656256,0.08096195419177227,0.0,0.027891559400169026,0.0,0.11436908856545656,0.0,0.0,0.0,0.0,0.08096195419177227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.008223249040570176,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,10377.648044444444,0.0,0.0,35.187759588006635,51.66666666666668,46.10666666666668,0.0,49.626261596907625,0.0,0.0,0.0,35.187759588006635,48.40679462706793,49.626261596907625,47.79706114214809,12.43753247303448,18.199083762484275,0.0,8.584610464438237,-0.55,9.236100170605994,-614.6676150609601,-1411.1911857635641,-797.2510879818348,0.0,0.0,137.44407084855547,0.0,0.0,0.03224515331362225,0.0,0.0,0.5816425416506732,0.0,45.13940207231927,0.22390392832916878,8.502050646329671,0.0028449566359285564,-43.36071819419351,1.2259284911456072,0.12147857846558278,-1462.1679819770602,50.97679621349602
2025-01-01 21:00:00,0.1989350164601962,0.0803373633238022,0.05742162162162161,0.1989350164601962,0.0803373633238022,0.05742162162162161,0.02730418446869973,0.0,0.1135363007414965,0.05809453125,0.05742162162162161,0.0,0.0,0.0803373633238022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.007635874109100878,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,1265.162010233092,17.222222222222285,0.13875,349.5797276835748,1.6828618450450448,0.05809453125,0.15,1556.6472066666668,10377.648044444444,0.0,0.0,36.35479078043668,51.66666666666668,46.10666666666668,0.0,49.28921908334685,0.0,0.0,0.0,36.35479078043668,48.10377628214322,49.28921908334685,47.51105488154141,12.43753247303448,16.892002235615326,-0.055092661077701936,8.488577416768312,-0.3,9.236100170605994,713.773400406473,-1290.1854195547648,-694.0009341215801,0.0,0.0,136.0239080931261,0.0,0.0,0.030702737648561244,0.0,0.0,0.5538202342489312,0.0,6.588416201835145,0.24184877573345714,7.8684210220229724,0.002831205351707372,-29.30135094009481,1.2314589293213567,0.14496965396410397,-1682.0620500567209,42.29690281838126
2025-01-01 22:00:00,0.2284869055189647,0.07908818158786211,0.08932252252252251,0.2284869055189647,0.07908818158786211,0.08932252252252251,0.026246909592054994,0.0,0.11187072509357637,0.09036927083333332,0.08932252252252251,0.0,0.0,0.07908818158786211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.006578599232456141,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,1968.0297936959207,17.222222222222285,0.21583333333333338,543.790687507783,2.617785092292292,0.09036927083333332,0.23333333333333334,2421.45121037037,10377.648044444444,0.0,0.0,35.99866273344929,51.66666666666668,46.10666666666668,0.0,48.95113321156698,0.0,0.0,0.0,35.99866273344929,47.79934350785445,48.95113321156698,47.22344865599819,12.43753247303448,16.89266604135144,-0.06161741571139026,7.745034848813309,-1.95,9.236100170605994,1254.1223910029946,-1653.129438982181,-818.687440489701,0.0,0.0,133.30105756856125,0.0,0.0,0.032748307625912486,0.0,0.0,0.5907185088261604,0.0,-28.52101977178663,0.24088083364210763,7.855370497802121,0.0028199274037780863,-30.907322354657833,1.2314645610825334,0.17416542715027933,-2239.380268433168,42.46014194320451
2025-01-01 23:00:00,0.24429611092043974,0.07721440898395196,0.10846306306306304,0.24429611092043974,0.07721440898395196,0.10846306306306304,0.025189634715410254,0.0,0.10937236162169617,0.10973411458333332,0.10846306306306304,0.0,0.0,0.07721440898395196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.005521324355811404,0.0,0.019668310359598852,0.0,0.0064198163097601854,0.0,0.0688082445295732,0.05160618339717988,0.0,0.0,2389.750463773618,17.222222222222285,0.2620833333333334,660.317263402308,3.1787390406406404,0.10973411458333332,0.2833333333333333,2940.3336125925925,10377.648044444444,0.0,0.0,35.57967948913902,51.66666666666668,46.10666666666668,0.0,48.61651177290696,0.0,0.0,0.0,35.57967948913902,47.497759813457826,48.61651177290696,46.93838383373326,12.43753247303448,16.95022087262036,-0.05401268973904567,7.2433683296456435,-3.05,9.236100170605994,1573.6849037240206,-1461.693946811451,-899.2242587366939,0.0,0.0,129.7454192200363,0.0,0.0,0.03386293434949495,0.0,0.0,0.6108243000497482,0.0,-46.58672053293989,0.2388797014123942,7.867099713339931,0.0028065877794781384,-32.97208502836529,1.2312303071206943,0.15807203246065,-2162.691646241452,40.68043602769305
