Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,32.488821976453245,51.666666666666686,46.10666666666668,0.0,50.61857653996555,0.0,0.0,0.0,32.488821976453245,49.19551866767262,50.61857653996555,48.48398973152616,12.43753247303448,21.324886950056705,0.0,2.8,9.236100170605994,-1932.5703910894974,-1968.4294558052343,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08153548089144544,0.0,0,1.0551541124967134,65.99961422222222,-170.88594252295286,0.1756597377456556,9.801915398594637,0.002703492000993077,-37.48278027740342,1.2165566228149207
2025-01-01 00:11:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,32.66480451939308,51.666666666666686,46.10666666666668,0.0,50.615415781177454,0.0,0.0,0.0,32.66480451939308,49.192782947286865,50.615415781177454,48.48146653034157,12.43753247303448,21.170884265192633,0.0,2.8,9.236100170605994,-1901.6861483916166,-1944.6170448085961,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08122437439077963,0.0,0,1.0511280700914563,65.99961422222222,-163.81411082171044,0.17731548592431365,9.732710877900331,0.002703311470045822,-37.09200480985288,1.217193315735424
2025-01-01 00:12:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,32.83486027142049,51.666666666666686,46.10666666666668,0.0,50.61223917796779,0.0,0.0,0.0,32.83486027142049,49.19003240829578,50.61223917796779,48.478929023459784,12.43753247303448,21.02196060884348,0.0,2.8,9.236100170605994,-1872.7632226529868,-1921.6994724093918,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08092313804109047,0.0,0,1.0472297577281406,65.99961422222222,-157.8087574822851,0.17893311336383516,9.66532919711216,0.0027031329146660313,-36.71300213460023,1.2178096473826951
2025-01-01 00:13:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,32.999398533155606,51.666666666666686,46.10666666666668,0.0,50.60904726635717,0.0,0.0,0.0,32.999398533155606,49.18726754976465,50.60904726635717,48.47637769146839,12.43753247303448,20.87776470064295,0.0,2.8,9.236100170605994,-1844.7831583177935,-1899.6122485652347,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08063109912954461,0.0,0,1.0434504698014901,65.99961422222222,-151.91591699124868,0.18051500336170317,9.599601542477584,0.002702956273191854,-36.344990923359575,1.2184070105754743
2025-01-01 00:14:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,33.158737717206215,51.666666666666686,46.10666666666668,0.0,50.60584054535428,0.0,0.0,0.0,33.158737717206215,49.18448883629359,50.60584054535428,48.473812981763245,12.43753247303448,20.738023341296785,0.0,2.8,9.236100170605994,-1817.8205933875108,-1878.3040513647247,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08034773870195586,0.0,0,1.0397834905033956,65.99961422222222,-146.261549261476,0.1820628374361775,9.536148164008656,0.0027027814881082275,-35.98736274220623,1.2189864817792668
2025-01-01 00:15:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,33.313155228359605,51.666666666666686,46.10666666666668,0.0,50.60261948517372,0.0,0.0,0.0,33.313155228359605,49.181696705670795,50.60261948517372,48.47123531591934,12.43753247303448,20.602498549185903,-0.008612561925239959,2.8,9.236100170605994,-1791.8460961956278,-1857.729904972681,-0.0,-0.0,206.7450072386899,0.0,1.0,0.08007260567291212,0.0,0,1.036222982318429,65.99961422222222,-140.8611984616366,0.18357803336152795,9.474102344860441,0.0027026085051486686,-35.63958655041485,1.2195489971466378
2025-01-01 00:16:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,33.46289593730279,51.666666666666686,46.10666666666668,0.0,50.59938453094395,0.0,0.0,0.0,33.46289593730279,49.178891572325604,50.59938453094395,48.468645093016434,12.43753247303448,20.470980281556184,-0.14013082955495904,2.8,9.236100170605994,-1766.8284424829765,-1837.8499166629192,-0.0,-0.0,206.7450072386899,0.0,1.0,0.07980530261746867,0.0,0,1.0327638021535437,65.99961422222222,-135.72353305874722,0.18506180590261903,9.414108366473696,0.002702437272886222,-35.30119268238221,1.2200953818014604
2025-01-01 00:17:00,0.22181277241605551,0.09733692476822023,0.0,0.0036968795402675917,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,0.0,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,0.0,33.60817999992816,51.666666666666686,46.10666666666668,0.0,50.59613610564913,0.0,0.0,0.0,33.60817999992816,49.17607383006802,50.59613610564913,48.46604269227747,12.43753247303448,20.343279716364982,-0.26783139474616036,2.8,9.236100170605994,-1742.7309342473695,-1818.6281375076107,-0.0,-0.0,206.7450072386899,0.0,1.0,0.07954547256285399,0.0,0,1.0294013304089795,65.99961422222222,-130.84780397844872,0.18651522662622674,9.356069157633758,0.0027022677424082256,-34.971758009596144,1.220626377020814
2025-01-01 00:18:00,11.209927941304946,0.09733692476822023,0.0,0.18683213235508242,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,10.98811516888889,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,On,10988.11516888889,21.111111111111143,1.0,0.0,10.98811516888889,0.0,1,10988.11516888889,10988.11516888889,Off,0.0,0.0,33.74920809146837,51.666666666666686,46.10666666666668,0.0,50.59287461236383,0.0,0.0,0.0,33.74920809146837,49.173243854169826,50.59287461236383,48.46342847507283,12.43753247303448,20.219224756115004,-0.39188635499613866,2.8,9.236100170605994,9268.60030211285,-1800.0317892225285,-0.0,-0.0,206.7450072386899,0.0,1.0,0.07929279018786424,0.0,0,1.0261313570892558,65.99961422222222,-126.22808479220099,0.18793926272955153,9.299163878307798,0.002702099867068268,-34.650896029123444,1.2211426583639746
2025-01-01 00:19:00,11.209927941304946,0.09733692476822023,0.0,0.18683213235508242,0.001622282079470337,0.0,0.013361401727576107,0.0,0.20845137068847938,10.98811516888889,0.0,0.0,0.09733692476822023,0.0,1,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.009851423657400668,0,On,0.002556565740488408,0,On,0.0707877258460548,0.05309079438454109,On,0.03965827959191662,0,On,0.03645395899844736,0,On,0,0,Off,On,10988.11516888889,21.111111111111143,1.0,0.0,10.98811516888889,0.0,1,10988.11516888889,10988.11516888889,Off,0.0,0.0,33.56533876943214,51.666666666666686,46.10666666666668,0.0,50.58960043601459,0.0,0.0,0.0,33.56533876943214,49.17040200300496,50.58960043601459,48.460802786500146,12.43753247303448,20.374396695343624,-0.23671441576751917,2.8,9.236100170605994,9237.822161068434,-1823.304561772096,-0.0,-0.0,206.7450072386899,0.0,1.0,0.07960881170661377,0.0,0,1.0302210049517608,65.99961422222222,-133.73345328704988,0.1861341353009874,9.369404389296157,0.002701933602289897,-34.9570163539274,1.220497222672663
