Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.2490414682545476,0.10841678723357653,0.0533638452767889,0.004150691137575793,0.0018069464538929421,0.000889397421279815,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.049323529411764704,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,On,982.9605066666667,19.444444444444457,0.68,0.0,1.445530156862745,0.0,1,982.9605066666667,982.9605066666667,Off,0.0,0,83.41008935474025,51.666666666666686,46.10666666666668,0.0,51.21035755843221,0.0,0.0,0.0,130.32826461678164,50.6963412647944,51.21035755843221,50.4393331179755,12.43753247303448,19.625321606732747,0.0,2.8,606.5877584120105,-744.903750167512,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03397184504737138,0.0,0,1.6766055080524471,65.99961422222222,1.6288589973561356,0.2352154063764118,9.65856639434308,0.003262513233234132,-32.680996445388466,1.2232062456475112
2025-01-01 00:11:00,0.2490414682545476,0.10841678723357653,0.004040315865024193,0.004150691137575793,0.0018069464538929421,6.733859775040321e-05,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.0,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.29987586936035,51.666666666666686,46.10666666666668,0.0,51.1916585061386,0.0,0.0,0.0,130.15605604587554,50.67901344157808,51.1916585061386,50.42269090929782,12.43753247303448,19.64902838554313,0.0,2.8,-377.9312470771621,-746.3521494808683,-0.0,-0.0,366.9021429154998,0.0,1.0,0.033990008567374504,0.0,0,1.6775019285335953,65.99961422222222,1.5187594882065136,0.23482652234593368,9.668145640102152,0.0032619162113013776,-32.66885761874895,1.2231076475971216
2025-01-01 00:12:00,0.2490414682545476,0.10841678723357653,0.004040315865024193,0.004150691137575793,0.0018069464538929421,6.733859775040321e-05,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.0,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.44320186957476,51.666666666666686,46.10666666666668,0.0,51.172984596922475,0.0,0.0,0.0,130.38000292121058,50.66170851439035,51.172984596922475,50.40607047312429,12.43753247303448,19.578265107093046,0.0,2.8,-372.73501798116376,-742.0319596740982,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03393578555347665,0.0,0,1.6748258712385742,65.99961422222222,2.3947987774346506,0.2358182752940287,9.635469879476975,0.0032613193630130536,-32.448224898489336,1.2234037581771
2025-01-01 00:13:00,0.2490414682545476,0.10841678723357653,0.004040315865024193,0.004150691137575793,0.0018069464538929421,6.733859775040321e-05,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.0,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.57848123568841,51.666666666666686,46.10666666666668,0.0,51.15427997287787,0.0,0.0,0.0,130.59137693076315,50.64437381229632,51.15427997287787,50.38942073200556,12.43753247303448,19.510470969484707,0.0,2.8,-367.9014082318944,-737.9020513310539,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03388382074075327,0.0,0,1.6722612624834288,65.99961422222222,3.098500183659856,0.23677136354589154,9.604336515850626,0.0032607266890897634,-32.234746010358315,1.223687594019303
2025-01-01 00:14:00,0.2490414682545476,0.10841678723357653,0.004040315865024193,0.004150691137575793,0.0018069464538929421,6.733859775040321e-05,0.07614732558042223,0.17289414267412534,0.0,0.0,0.004040315865024193,0.0,0.0,0.10841678723357653,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.0609983124225275,0,On,0.02833842636268991,0,On,0.10491332216277972,0.07868499162208477,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.70622959376843,51.666666666666686,46.10666666666668,0.0,51.135546407324696,0.0,0.0,0.0,130.79098374026316,50.627011006924164,51.135546407324696,50.37274330672391,12.43753247303448,19.44545547594187,0.0,2.8,-363.31030020453784,-733.9497033940928,-0.0,-0.0,366.9021429154998,0.0,1.0,0.03383397031743715,0.0,0,1.6698010047554777,65.99961422222222,3.737260274055166,0.23768802346919593,9.57400574681995,0.003260138050972059,-32.027977638755594,1.2239599349221209
2025-01-01 00:15:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.65833187167969,51.666666666666686,46.10666666666668,0.0,51.116785559922945,0.3596735589713879,969.8916168202356,0.0,130.71614354949952,50.609621662784555,51.116785559922945,50.35603971421536,12.43753247303448,19.383051473903578,0.0,2.8,-391.2761797303509,-730.1637498004538,-0.0,-0.0,334.5557990879356,0.0,1.0,0.0337861080915092,0.0,0,1.6674388701258582,65.99961422222222,4.331770982167359,0.23857021360212638,9.545035682789493,0.0032595533187844317,-31.85545700313256,1.2242214650728733
2025-01-01 00:16:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.44361086562378,51.666666666666686,46.10666666666668,0.0,51.078658837103724,0.36002844443614124,969.8916168202356,0.0,130.38064197753715,50.46329011484079,51.078658837103724,50.15560575370932,12.43753247303448,19.320017609546856,0.0,2.8,-386.8818707286,-726.3471854031208,-0.0,-0.0,334.5557990879356,0.0,1.0,0.03373774878764098,0.0,0,1.6650522033105004,65.99961422222222,4.909515586585215,0.2394657509574813,9.515707497732393,0.0032589718605353776,-31.65411015019082,1.2244857414548929
2025-01-01 00:17:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,83.22247987568437,51.666666666666686,46.10666666666668,0.0,51.04051137490332,0.36038422453047314,969.8916168202356,0.0,130.03512480575682,50.317003173582634,51.04051137490332,49.9552490729223,12.43753247303448,19.259415347854162,0.0,2.8,-382.6911159155778,-722.6850579718466,-0.0,-0.0,334.5557990879356,0.0,1.0,0.033691241822152856,0.0,0,1.6627569545716856,65.99961422222222,5.438142968333148,0.24032897124641875,9.487646584035012,0.003258394202175028,-31.45866579945508,1.2247399442602531
2025-01-01 00:18:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,82.99532037500961,51.666666666666686,46.10666666666668,0.0,51.002344626577724,0.360740888889252,969.8916168202356,0.0,129.68018808595252,50.170762170636394,51.002344626577724,49.75497094266574,12.43753247303448,19.201103850795434,0.0,2.8,-378.6879285033866,-719.1680346386041,-0.0,-0.0,334.5557990879356,0.0,1.0,0.03364648069938966,0.0,0,1.6605478680511643,65.99961422222222,5.924307047281873,0.24116155881249932,9.460779731821331,0.003257820229650589,-31.268794381739102,1.2249846510929043
2025-01-01 00:19:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,82.76248677209412,51.666666666666686,46.10666666666668,0.0,50.96415996126529,0.36109842784360124,969.8916168202356,0.0,129.31638558139707,50.024568358380165,50.96415996126529,49.55477255693761,12.43753247303448,19.144952287836468,0.0,2.8,-374.8600990131323,-715.7874782955257,-0.0,-0.0,334.5557990879356,0.0,1.0,0.03360336642025272,0.0,0,1.6584200578667039,65.99961422222222,6.3715801944578665,0.241965093752619,9.434406745244058,0.0032572498353520413,-31.08418947493222,1.2252203990011976
2025-01-01 00:20:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,82.52430923121909,51.666666666666686,46.10666666666668,0.0,50.9259586699523,0.3614568323718649,969.8916168202356,0.0,128.94423317377982,49.8784229155663,50.9259586699523,49.3546550383733,12.43753247303448,19.090838790395527,0.0,2.8,-371.1969778098678,-712.5353737615175,-0.0,-0.0,334.5557990879356,0.0,1.0,0.03356180670221615,0.0,0,1.6563689696177128,65.99961422222222,6.782596863714035,0.2427410623973289,9.409099603340074,0.0032566829176541062,-30.90456543035663,1.2254476886977324
2025-01-01 00:21:00,0.21660203232421923,0.10741937184681771,0.004040315865024193,0.0036100338720703204,0.0017903228641136285,6.733859775040321e-05,0.05637314737751497,0.1602288849467043,0.0,0.0,0.004040315865024193,0.0,0.0,0.10741937184681771,0,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.041224134219620234,0,On,0.017003055817613945,0,On,0.10358343498043462,0.07768757623532595,On,0.004040315865024193,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,982.9605066666667,Off,0.0,0,82.28109571799942,51.666666666666686,46.10666666666668,0.0,50.88774197081703,0.3618160940558341,969.8916168202356,0.0,128.56421205937409,49.73232695235801,50.88774197081703,49.1546194431285,12.43753247303448,19.038649694486875,0.0,2.8,-367.6884595699904,-709.4042727535997,-0.0,-0.0,334.5557990879356,0.0,1.0,0.03352171541748167,0.0,0,1.6543903526566086,65.99961422222222,7.160014095673743,0.2434908641365711,9.384799011312502,0.003256119380505401,-30.729655639851007,1.2256669875930897
