Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 11:31:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.78798428180253,51.666666666666686,46.10666666666668,0.0,50.816292704778675,0.0,0.0,0.0,34.78798428180253,50.262334517482216,50.816292704778675,49.985355423833994,12.43753247303448,20.378573054618887,-0.28809361204782746,2.2,62.2901155083548,-570.7421931610186,-0.0,-0.0,302.8790526418643,1670.217276182312,1.0,0.024094022732257067,0.0,0,0.6039315019658246,65.99961422222222,330.15325602750914,0.2143823796967823,9.829017838377624,0.0031178894533650694,58.52927031266646,1.218989000684477
2025-01-01 11:32:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.87503329528555,51.666666666666686,46.10666666666668,0.0,50.81099833253459,0.0,0.0,0.0,34.87503329528555,50.257452315338554,50.81099833253459,49.98067930674054,12.43753247303448,20.298860427134606,-0.3678062395321078,2.2,6275.741846613372,-566.7255417518031,-0.0,-0.0,302.8790526418643,1669.7318487524367,1.0,0.024029829051715676,0.0,0,0.6023224478723306,65.99961422222222,331.75606016775606,0.21547824802624227,9.793838480721174,0.0031184343757177167,58.475834786599926,1.2193197269823872
2025-01-01 11:33:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.60799596513887,51.666666666666686,46.10666666666668,0.0,50.80569111415539,0.0,0.0,0.0,34.60799596513887,50.252557896595135,50.80569111415539,49.97599128781501,12.43753247303448,20.523471250862183,-0.14319541580453077,2.2,6258.797207984186,-578.0723661263097,-0.0,-0.0,302.8790526418643,1669.2178315668175,1.0,0.024210490252256637,0.0,0,0.6068508320032038,65.99961422222222,326.15824591307586,0.21254726086496703,9.895445035574259,0.003118978652903151,58.46687996753176,1.2183867525853826
2025-01-01 11:34:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.34858703610687,51.666666666666686,46.10666666666668,0.0,50.80042367819457,0.0,0.0,0.0,34.34858703610687,50.247700954303795,50.80042367819457,49.971339592358405,12.43753247303448,20.74156304127684,0.0,2.2,6243.089804715659,-589.175336647969,-0.0,-0.0,302.8790526418643,1668.6748252030416,1.0,0.024385257300368918,0.0,0,0.6112314755774824,65.99961422222222,321.55381316620844,0.20974538715750277,9.993234305350496,0.0031195232634536434,58.4562201827637,1.2174822092948414
2025-01-01 11:35:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.09637818199021,51.666666666666686,46.10666666666668,0.0,50.795194890315564,0.0,0.0,0.0,34.09637818199021,50.24288041788233,50.795194890315564,49.96672318166572,12.43753247303448,20.953502870446282,0.0,2.2,6227.777979240074,-600.0454750948851,-0.0,-0.0,302.8790526418643,1668.1024363328793,1.0,0.024554488500066005,0.0,0,0.6154733597056861,65.99961422222222,317.1121261375403,0.20706344884824077,10.088823121524296,0.0031200681792610727,58.443951133254046,1.216604455280379
2025-01-01 11:36:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.851029308802865,51.666666666666686,46.10666666666668,0.0,50.790003679858856,0.0,0.0,0.0,33.851029308802865,50.23809527686057,50.790003679858856,49.96214107536143,12.43753247303448,21.159582035381558,0.0,2.2,6212.920426233071,-610.6906923610989,-0.0,-0.0,302.8790526418643,1667.5002775512398,1.0,0.02471847466478084,0.0,0,0.6195837738054144,65.99961422222222,312.89979039675114,0.2044937271042166,10.180998522760095,0.0031206133737617173,58.430154175678865,1.2157521743344346
2025-01-01 11:37:00,6.464267660256619,0.13354701122710164,0.0,0.10773779433761031,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.61222650881571,51.666666666666686,46.10666666666668,0.0,50.78484902672706,0.0,0.0,0.0,33.61222650881571,50.23334456849765,50.78484902672706,49.95759233938295,12.43753247303448,21.36006937404128,0.0,2.2,6198.497740274007,-621.1183892368068,-0.0,-0.0,302.8790526418643,1666.8679692617702,1.0,0.02487748288139579,0.0,0,0.6235694125736807,65.99961422222222,308.90480131339416,0.20202919599055127,10.270631234620883,0.0031211588216658796,58.41490451529955,1.2149241531001849
2025-01-01 11:38:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.379680558986514,51.666666666666686,46.10666666666668,0.0,50.779729957492236,0.0,0.0,0.0,33.379680558986514,50.22862737410704,50.779729957492236,49.95307608241445,12.43753247303448,21.555212552039624,0.0,2.2,-23.340119205517794,-631.3354483809395,-0.0,-0.0,302.8790526418643,1666.2051374906991,1.0,0.025031758245757825,0.0,0,0.6274364194886676,65.99961422222222,305.1162765335575,0.199663456164428,10.35716049351025,0.0031217044988621954,58.39827170777845,1.2141192746227727
2025-01-01 11:39:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.504246978976134,51.666666666666686,46.10666666666668,0.0,50.77464554172634,0.0,0.0,0.0,33.504246978976134,50.223942815592245,50.77464554172634,49.9485914525252,12.43753247303448,21.44345188259724,0.0,2.2,-13.65632867955344,-625.4759125539736,-0.0,-0.0,302.8790526418643,1665.5114157199284,1.0,0.024943462359476226,0.0,0,0.6252232287810795,65.99961422222222,308.9405312325559,0.20106949450567452,10.30865184820875,0.003122250382328598,58.33981302695564,1.2145794783891923
2025-01-01 11:40:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.6240488278866,51.666666666666686,46.10666666666668,0.0,50.76954270080268,0.0,0.0,0.0,33.6240488278866,50.21924077522401,50.76954270080268,49.944089812434676,12.43753247303448,21.33576883177534,0.0,2.2,-5.057144664509337,-619.8507373765545,-0.0,-0.0,302.8790526418643,1664.7864447282134,1.0,0.02485823744957072,0.0,0,0.623087013985564,65.99961422222222,311.914540070181,0.20243595562062633,10.261486259627556,0.003122795512718837,58.28223747847312,1.2150232078776915
2025-01-01 11:41:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.73940827061359,51.666666666666686,46.10666666666668,0.0,50.764422143097754,0.0,0.0,0.0,33.73940827061359,50.21452192166996,50.764422143097754,49.939571810956075,12.43753247303448,21.231887170020084,0.0,2.2,2.9723159785103235,-614.4433115668589,-0.0,-0.0,302.8790526418643,1664.0298728157338,1.0,0.024775880214814833,0.0,0,0.6210226792318125,65.99961422222222,314.536574903505,0.203765229888407,10.216244073878256,0.0031233399062335194,58.22549332209156,1.2154515670616357
2025-01-01 11:42:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.85057900060414,51.666666666666686,46.10666666666668,0.0,50.75928452909532,0.0,0.0,0.0,33.85057900060414,50.209786878384605,50.75928452909532,49.93503805302925,12.43753247303448,21.131589473460288,0.0,2.2,10.83085076643954,-609.2403412741158,-0.0,-0.0,302.8790526418643,1663.2413560385664,1.0,0.024696232222860413,0.0,0,0.6190262533155543,65.99961422222222,317.19213939869115,0.2050590902061752,10.172106359574752,0.003123883578048622,58.16953776538665,1.2158654213690863
2025-01-01 11:43:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.95776503796877,51.666666666666686,46.10666666666668,0.0,50.75413048156398,0.0,0.0,0.0,33.95776503796877,50.20503623321867,50.75413048156398,49.930489109046015,12.43753247303448,21.03470097664401,0.0,2.2,18.32250138356835,-604.2309504383174,-0.0,-0.0,302.8790526418643,1662.4205584260455,1.0,0.024619167521718072,0.0,0,0.6170945791726917,65.99961422222222,319.6743991800215,0.20631886568290045,10.129699170925601,0.0031244265425108084,58.11433453162839,1.2162654633711747
2025-01-01 11:44:00,0.2564353847010637,0.13354701122710164,0.0,0.0042739230783510615,0.0022257835204516937,0.0,0.050315778443340786,0.0,0.1961196062577229,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.048597324495972365,0,On,0.02194581351047624,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.06116141624897,51.666666666666686,46.10666666666668,0.0,50.748960592940755,0.0,0.0,0.0,34.06116141624897,50.20027054539038,50.748960592940755,49.9259255216152,12.43753247303448,20.941054609180977,0.0,2.2,25.490531708046205,-599.4048346866416,-0.0,-0.0,302.8790526418643,1661.5671522009918,1.0,0.024544565095864574,0.0,0,0.6152246234746888,65.99961422222222,322.0163137528236,0.20754586582947404,10.088235244548233,0.003124968813279505,58.05984911425201,1.2166523566627054
2025-01-01 11:45:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.1609448497618,51.666666666666686,46.10666666666668,0.0,50.74377542666705,0.0,0.0,0.0,34.1609448497618,50.195490346746645,50.74377542666705,49.92134780678645,12.43753247303448,20.85049901878272,0.0,2.2,32.28963563657828,-594.7526575241202,-0.0,-0.0,302.8177961332834,1660.6808179965365,1.0,0.024472315370317074,0.0,0,0.6134136396571919,65.99961422222222,324.22449702741505,0.2087412713170609,10.049045505879281,0.0031255104033597585,58.006049766355446,1.2170267023985009
2025-01-01 11:46:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.25728193092232,51.666666666666686,46.10666666666668,0.0,50.738575519911905,0.0,0.0,0.0,34.25728193092232,50.19069614433399,50.738575519911905,49.916756456545045,12.43753247303448,20.762891527818596,0.0,2.2,38.85924589653621,-590.2656695932011,-0.0,-0.0,302.8177961332834,1659.761245060682,1.0,0.02440231471805117,0.0,0,0.611659030245085,65.99961422222222,326.30711935645394,0.20990621590386932,10.009958523651818,0.003126051325158912,57.952906525317616,1.2173890681331758
2025-01-01 11:47:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.350320767430155,51.666666666666686,46.10666666666668,0.0,50.73336138507674,0.0,0.0,0.0,34.350320767430155,50.1858884218191,50.73336138507674,49.91215194019029,12.43753247303448,20.67810532292397,0.0,2.2,45.15296543773957,-585.9360615014999,-0.0,-0.0,302.8177961332834,1658.8081308230212,1.0,0.024334471307822854,0.0,0,0.6099584934317444,65.99961422222222,328.27123080595607,0.21104168709832583,9.973008681910333,0.003126591590520996,57.90039206944914,1.2177399577994532
2025-01-01 11:48:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.44020324230625,51.666666666666686,46.10666666666668,0.0,50.72813351254305,0.0,0.0,0.0,34.44020324230625,50.18106764208298,50.72813351254305,49.90753470685295,12.43753247303448,20.596018919890362,-0.070647746776352,2.2,51.18479360575407,-581.7564100848962,-0.0,-0.0,302.8177961332834,1657.8211836704836,1.0,0.024268696782033774,0.0,0,0.6083098144796112,65.99961422222222,330.1234075573668,0.21214865567077537,9.936742992891476,0.0031271312107821535,57.84848032199521,1.2180798551010623
2025-01-01 11:49:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.52706265364644,51.666666666666686,46.10666666666668,0.0,50.722892371597915,0.0,0.0,0.0,34.52706265364644,50.17623424809453,50.722892371597915,49.90290518634285,12.43753247303448,20.516518193380374,-0.15014847328633962,2.2,56.967729643766575,-577.7197719746774,-0.0,-0.0,302.8177961332834,1656.8001193137193,1.0,0.02420490794736681,0.0,0,0.6067109080970131,65.99961422222222,331.86970548516064,0.21322804506079765,9.901800084645705,0.0031276701967935003,57.79714667495164,1.218409214938456
2025-01-01 11:50:00,0.2563741281924828,0.13354701122710164,0.0,0.00427290213654138,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,0.0,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.61102464640691,51.666666666666686,46.10666666666668,0.0,50.717638411710205,0.0,0.0,0.0,34.61102464640691,50.17138866411541,50.717638411710205,49.89826379031801,12.43753247303448,20.43949557711148,-0.22717108955523457,2.2,62.513889823054114,-573.8196329774935,-0.0,-0.0,302.8177961332834,1655.7446635178237,1.0,0.02414302620028899,0.0,0,0.6051598040380408,65.99961422222222,333.51572666726423,0.21428073749723728,9.867438332015517,0.0031282085589496886,57.746367852810685,1.2187284665631601
2025-01-01 11:51:00,6.464206403748038,0.13354701122710164,0.0,0.10773677339580062,0.0022257835204516937,0.0,0.04956149624495541,0.0,0.1968126319475274,6.207832275555555,0.010000000000000002,0.0,0.0,0.13063034456043496,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0017184539473684213,0.0,On,0.047843042297586985,0,On,0.02263883920028075,0,On,0.13651351830602373,0.10238513872951777,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,34.692207949367344,51.666666666666686,46.10666666666668,0.0,50.71237206366836,0.0,0.0,0.0,34.692207949367344,50.16653129677402,50.71237206366836,49.89361091332685,12.43753247303448,20.36484943152266,-0.30181723514405334,2.2,6275.66686847266,-570.0498671886916,-0.0,-0.0,302.8177961332834,1654.6545516575388,1.0,0.024082977078757357,0.0,0,0.6036546358657797,65.99961422222222,335.06666397251263,0.21530757845010332,9.834981702886758,0.0031287463072146113,57.69612180157484,1.2190380160574987
