Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 14:18:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,92.14928427575164,51.666666666666686,46.10666666666668,0.0,51.938950798494254,0.0,0.0,0.0,143.98325668086193,51.80869796327472,51.938950798494254,51.743571545664956,12.43753247303448,17.471934779376184,-0.3613985539571871,10.587565059172045,4.93363142079829,8.38631759774466,5.0,9.236100170605994,19569.01553443255,4591.12359536673,71.74699111681328,-1343.6988628994152,-1235.9103367169084,-0.0,-0.0,371.0973802899033,2071.4136828110236,0.334,0.07688288665209278,0.0,0.0,0.4562330408577627,22.043871150222223,282.1342305523332,0.23295133865356596,8.147104436671757,0.002826877942023686,82.33977954531429,1.230200083946873,0.4793582512503714,-3452.281910791287,15.933585354126638,0.7249112727551998,62.01129861119403,9.735692505619244,0.34213457986918594,-1493.3035959610418,149.6047330616266
2025-01-01 14:19:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,91.71520165003983,51.666666666666686,46.10666666666668,0.0,51.923545539362756,0.0,0.0,0.0,143.30500257818724,51.794340468997405,51.923545539362756,51.72973793381474,12.43753247303448,17.619310725762563,-0.21402260757080782,10.667237078165668,4.939516805576422,8.401143763834689,5.0,9.236100170605994,19536.88372692799,4532.834062640281,66.20620129552346,-1353.3655887485627,-1259.6730548873643,-0.0,-0.0,371.0973802899033,2070.9178822462763,0.334,0.07744595742572792,0.0,0.0,0.4595743760034651,22.043871150222223,273.7651412182321,0.23080851289078047,8.217102549937998,0.002827057776905085,82.73831177562629,1.2295764256352157,0.4803819792347905,-3508.985232513207,14.34737434959803,0.7249112727551998,56.512305604136785,9.69389569138667,0.34260721082741963,-1501.9135703888905,148.5479816403279
2025-01-01 14:20:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,91.28907689213435,51.666666666666686,46.10666666666668,0.0,51.90821306041674,0.0,0.0,0.0,142.6391826439599,51.78005060778815,51.90821306041674,51.71596938147386,12.43753247303448,17.763788827026065,-0.06954450630730591,10.74341143981586,4.945267057348948,8.415689948826273,5.0,9.236100170605994,19505.44540925804,4476.989660844535,60.804347939434166,-1362.8973451889856,-1283.1424867647684,-0.0,-0.0,371.0973802899033,2070.380707966809,0.334,0.07799590876989432,0.0,0.0,0.46283785874973915,22.043871150222223,265.7962554256875,0.2287296850734983,8.285991151467345,0.002827238573860369,83.12568015771392,1.228965640318476,0.48135872891279674,-3563.3807782274253,12.89851826806985,0.7249112727551998,51.13957374751619,9.664774191917981,0.3430702837102782,-1510.3757211341576,147.47837594517205
2025-01-01 14:21:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,90.87063860577689,51.666666666666686,46.10666666666668,0.0,51.892952034253774,0.0,0.0,0.0,141.9853728215264,51.76582713975624,51.892952034253774,51.70226469250748,12.43753247303448,17.905468981329783,0.0,10.816268626761046,4.950891084638289,8.429959139928508,5.0,9.236100170605994,19474.676395216084,4423.478257748583,55.53271022930284,-1372.2950792568497,-1306.3240214923735,-0.0,-0.0,371.0973802899033,2069.800837765648,0.334,0.07853326784953187,0.0,0.0,0.466026617361847,22.043871150222223,258.20877611133506,0.22671190599480345,8.353196392558228,0.002827420307555128,83.50232154672703,1.2283672689924112,0.48229109314737056,-3615.573131399065,11.579468343757693,0.7249112727551998,45.88477938802176,9.647930841281074,0.34352393207797755,-1518.6909223733444,146.3958431164944
2025-01-01 14:22:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,90.45962653117539,51.666666666666686,46.10666666666668,0.0,51.87776117869845,0.0,0.0,0.0,141.34316645496153,51.751668867296374,51.87776117869845,51.688622711595336,12.43753247303448,18.04444697909461,0.0,10.885979848214015,4.956397202513487,8.44395432536699,5.0,9.236100170605994,19444.553319365812,4372.1920286100985,50.34407077069853,-1381.4638037314328,-1329.2231175255033,-0.0,-0.0,371.0973802899033,2069.176919230975,0.334,0.07905853485118315,0.0,0.0,0.4691436200117348,22.043871150222223,250.9847962941907,0.22475239664810978,8.418775123636154,0.0028276029536114977,83.8686506226354,1.2277808724195536,0.4831815137260558,-3665.662978241814,10.383086048022259,0.7249112727551998,40.74015336386634,9.603917406832188,0.3439682880363463,-1526.8600794473737,145.39627571594073
2025-01-01 14:23:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,90.05579098633876,51.666666666666686,46.10666666666668,0.0,51.86263925494689,0.0,0.0,0.0,140.71217341615431,51.73757463335352,51.86263925494689,51.675042322556834,12.43753247303448,18.180814709330164,0.0,10.952707512736419,4.9617909763544255,8.45767994417749,5.0,9.236100170605994,19415.05363568996,4323.027390002337,45.27360360242017,-1390.7397634021722,-1351.845281745232,-0.0,-0.0,371.0973802899033,2068.5075683370296,0.334,0.07957218473755683,0.0,0.0,0.4721916851898408,22.043871150222223,244.10727683806854,0.22284853637572605,8.48278186016359,0.0028277864885614284,84.22506132018981,1.2272060300882262,0.4840322910198975,-3713.747152851688,9.302622050134401,0.7249112727551998,35.700495677732334,9.573107924687829,0.34440352822630227,-1534.884976432177,144.14521303000438
2025-01-01 14:24:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.65889235622053,51.666666666666686,46.10666666666668,0.0,51.84758506580428,0.0,0.0,0.0,140.09201930659458,51.723543319774826,51.84758506580428,51.6615224467601,12.43753247303448,18.314660348388554,0.0,11.01660567494586,4.967079696596406,8.471135230340407,5.0,9.236100170605994,19386.155598610596,4275.884921615624,40.313533629595646,-1399.563923624769,-1374.1960501770238,-0.0,-0.0,371.0973802899033,2067.7913679314515,0.334,0.08007466884203683,0.0,0.0,0.4751734911671188,22.043871150222223,237.56000819049515,0.22099785205413308,8.545927632498856,0.0028279708898028685,84.57192812974519,1.2266423392588301,0.48484559290178253,-3759.9186949504183,8.331695762151751,0.7249112727551998,30.758994531537954,9.554539098057692,0.34482966292013223,-1542.764381350138,143.20045772536906
2025-01-01 14:25:00,1.5474540287540257,0.23509056010502358,1.0020756756756757,0.025790900479233762,0.003918176001750393,0.01670126126126126,0.04751546829804159,0.4361198104559842,1.01381875,0.05,0.0,1.0020756756756757,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,20151.69426030722,18.33333333333337,0.9250000000000002,8027.4719208038905,29.367943168768768,1.01381875,1,27165.347431111113,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.26870062001728,51.666666666666686,46.10666666666668,0.0,51.83259745400752,0.0,0.0,0.0,139.482344718777,51.709573845741126,51.83259745400752,51.64806204160793,12.43753247303448,18.446068534554804,0.0,11.077820458598147,4.972270157708426,8.484328149435031,5.0,9.236100170605994,19357.83823854082,4230.669277855854,35.4175003932555,-1408.623924199796,-1396.2809704315591,-0.0,-0.0,371.0973802899033,2067.026865600523,0.334,0.08056641632653802,0.0,0.0,0.4780915846461443,22.043871150222223,231.32756837525486,0.21919800818687415,8.607611854831402,0.002828156135558613,84.90960728767062,1.2260894140817933,0.48562346300325776,-3804.2669185767536,7.464275628717184,0.7249112727551998,25.909301531948536,9.508198861306964,0.34524697764710294,-1550.5022019547282,141.87827775493213
2025-01-01 14:26:00,0.5336352787540258,0.23509056010502358,0.0,0.008893921312567096,0.003918176001750393,0.0,0.04751546829804159,0.4361198104559842,0.0,0.05,0.0,0.0,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,88.88499491040562,51.666666666666686,46.10666666666668,0.0,51.817675300626604,0.0,0.0,0.0,138.88280454750878,51.695665166272065,51.817675300626604,51.634660099094795,12.43753247303448,18.575120530849087,0.0,11.136490457925195,4.977366475382327,8.49725592024375,5.0,9.236100170605994,-821.6129250333446,-3840.1828298090504,30.62313455920563,-1417.1846860003916,-1418.105585876471,-0.0,-0.0,371.0973802899033,2066.212574043227,0.334,0.08104783552071465,0.0,0.0,0.4809483887081511,22.043871150222223,225.395280553223,0.21744679780147247,8.667882469978158,0.002828342204837583,85.23843787077361,1.2255468847760906,0.4863678283756429,-3846.8774900587478,6.694660249697247,0.7249112727551998,21.147571193661275,9.475563365544357,0.3456554165349982,-1558.0960740003854,140.9113879999939
2025-01-01 14:27:00,0.5336352787540258,0.23509056010502358,0.0,0.008893921312567096,0.003918176001750393,0.0,0.04751546829804159,0.4361198104559842,0.0,0.05,0.0,0.0,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.13046565177346,51.666666666666686,46.10666666666668,0.0,51.80281752353949,0.0,0.0,0.0,139.26635258089604,51.68181627079995,51.80281752353949,51.62131564443018,12.43753247303448,18.469757592089966,0.0,11.008940888049128,4.982374674664773,8.509927246657336,5.0,9.236100170605994,-788.1899172792047,-3742.0987855710227,25.923453669390035,-1425.9898214639602,-1400.2770809574458,-0.0,-0.0,371.0973802899033,2065.346966169639,0.334,0.08065489833405644,0.0,0.0,0.4786166483776091,22.043871150222223,240.9897833883379,0.21890146625119064,8.61861984590371,0.002828529077398345,84.88418498530594,1.2259895396517086,0.4847481067892756,-3754.373759087684,12.274973516661458,0.7249112727551998,16.46817403097334,9.455279638416693,0.34605528552157816,-1565.5504013390712,139.5605798751111
2025-01-01 14:28:00,0.5336352787540258,0.23509056010502358,0.0,0.008893921312567096,0.003918176001750393,0.0,0.04751546829804159,0.4361198104559842,0.0,0.05,0.0,0.0,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.36491654475498,51.666666666666686,46.10666666666668,0.0,51.78791936969878,0.0,0.0,0.0,139.63268210117965,51.6679291292927,51.78791936969878,51.60793400908966,12.43753247303448,18.368463095709338,0.0,10.88888177797637,4.9873003436710395,8.522339216319663,5.0,9.236100170605994,-757.0362769697398,-3650.689226080119,21.272354313961518,-1434.2939815283419,-1383.221444017731,-0.0,-0.0,371.0973802899033,2064.428475188989,0.334,0.08027619500080783,0.0,0.0,0.4763693735829877,22.043871150222223,255.087786758088,0.22031075383292606,8.571504098774817,0.0028287151061208433,84.541706016222,1.2264153989948545,0.48321854446697154,-3667.751311051722,17.06208497160297,0.7249112727551998,11.865888803815412,9.406465510146106,0.34644652253263664,-1572.8627852648638,138.56880373652186
2025-01-01 14:29:00,0.5336352787540258,0.23509056010502358,0.0,0.008893921312567096,0.003918176001750393,0.0,0.04751546829804159,0.4361198104559842,0.0,0.05,0.0,0.0,0.0,0.22050722677169024,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0010440574795404784,0.0,On,0.0426564300070976,0,On,0.023640933215110706,0,On,0.23017897241511884,0.17263422931133907,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.58914321663364,51.666666666666686,46.10666666666668,0.0,51.77298267482318,0.0,0.0,0.0,139.98303627599006,51.654005458718714,51.77298267482318,51.59451685066649,12.43753247303448,18.270942256702305,0.0,10.77569482194099,4.992146443919012,8.534500550229383,5.0,9.236100170605994,-726.9299546580145,-3564.81355442784,16.72178975480804,-1442.8534219733867,-1366.8796204403814,-0.0,-0.0,371.0973802899033,2063.4554920450873,0.334,0.07991072235281294,0.0,0.0,0.4742006113940811,22.043871150222223,268.85228549246347,0.22167763370588206,8.526378344172144,0.0028289003199445666,84.21018403897477,1.2268256684209233,0.48177208677318,-3586.487521632374,21.673967204534126,0.7249112727551998,7.337948426133717,9.383841328674324,0.3468294312154948,-1580.0377010221662,137.18427904877953
2025-01-01 14:30:00,0.649376228471157,0.25967093050365797,0.0,0.01082293714118595,0.0043278488417276325,0.0,0.09762033757151456,0.5017558908996422,0.0,0.05,0.0,0.0,0.0,0.2450875971703246,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0022411233828067163,0.0,On,0.09156423337730434,0,On,0.05650318646058965,0,On,0.262952799613298,0.19721459970997343,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.74196513260878,51.666666666666686,46.10666666666668,0.0,51.75800914211056,0.17352618726205524,475.68604699377767,0.0,140.22182051970123,51.64004685208219,51.75800914211056,51.58106570706802,12.43753247303448,18.17696943041273,0.0,10.66887283321283,4.996918665740881,8.546408137211756,4.4,9.236100170605994,-737.0472706254636,-4455.3611208657885,-549.850369238762,-1951.7502309319705,-1472.874685326873,-0.0,-0.0,528.4999051751619,1740.3897310818106,1.0,0.08272867031454502,0.0,0.0,0.49092268081087714,65.99961422222222,207.32750952624764,0.2230042506390213,8.482468753056748,0.0028290847457750398,48.24689873196744,1.2272212668432418,0.5531837468562716,-4481.412598735822,26.051477870033224,0.7249112727551998,-559.185719673861,9.33535043509887,0.38965965028786576,-2087.91850618626,136.16827525428948
2025-01-01 14:31:00,0.649376228471157,0.25967093050365797,0.0,0.01082293714118595,0.0043278488417276325,0.0,0.09762033757151456,0.5017558908996422,0.0,0.05,0.0,0.0,0.0,0.2450875971703246,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0022411233828067163,0.0,On,0.09156423337730434,0,On,0.05650318646058965,0,On,0.262952799613298,0.19721459970997343,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.82544659081734,51.666666666666686,46.10666666666668,0.0,51.73588578526522,0.17362387536955198,475.68604699377767,0.0,140.3522602981521,51.57863072713111,51.73588578526522,51.50000319806407,12.43753247303448,18.08578923572657,0.0,10.545737387672824,4.971496269702918,8.55028796723791,4.4,9.236100170605994,-706.764520386449,-4351.516543305293,-525.9798096337161,-1955.5698414921383,-1457.2101834473574,-0.0,-0.0,528.4999051751619,1739.9892495190118,1.0,0.08239413352727654,0.0,0.0,0.4889374960398507,65.99961422222222,221.94575788574647,0.22429416921979947,8.439878092499494,0.0028291903755890513,48.25385115882859,1.227605407428977,0.5518095279993581,-4382.473036785817,30.956493480523523,0.7249112727551998,-535.3703464241771,9.390536790461073,0.3897683070748988,-2090.4549515242447,134.88511003210638
2025-01-01 14:32:00,0.649376228471157,0.25967093050365797,0.0,0.01082293714118595,0.0043278488417276325,0.0,0.09762033757151456,0.5017558908996422,0.0,0.05,0.0,0.0,0.0,0.2450875971703246,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0038149808114035086,0.0,On,0.0022411233828067163,0.0,On,0.09156423337730434,0,On,0.05650318646058965,0,On,0.262952799613298,0.19721459970997343,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,27165.347431111113,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,14852.55084,Off,0.0,0,89.90047391411808,51.666666666666686,46.10666666666668,0.0,51.71372939248832,0.17372181964827182,475.68604699377755,0.0,140.4694904908095,51.51720159519286,51.71372939248832,51.41893769654514,12.43753247303448,17.99774594575985,0.0,10.429573443146266,4.948223216946471,8.554030773887034,4.4,9.236100170605994,-679.3101456857987,-4253.988304229306,-504.1056995197258,-1959.6137288591856,-1442.1478737904738,-0.0,-0.0,528.4999051751619,1739.5512136923219,1.0,0.0820704495146625,0.0,0.0,0.4870167130440171,65.99961422222222,234.33782292951327,0.2255479464041466,8.39829779009946,0.0028292959875661273,48.25990817060334,1.2279765579422195,0.550509968062094,-4289.511492139839,35.523187910532776,0.7249112727551998,-513.5684502839905,9.46275076426469,0.3898730977493514,-2092.902696081158,133.28896722197234
