Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.49960137544342226,0.32644343836230183,0.5230441176470587,0.008326689590723704,0.005440723972705031,0.008717401960784311,0.054361554642622434,0.4452398208007998,0.0,0.0,0.5230441176470587,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,On,10423.660208888889,19.444444444444457,0.6800000000000003,0.0,15.32891207189542,0.0,1,10423.660208888889,10423.660208888889,Off,0.0,0,80.71707236363797,51.666666666666686,46.10666666666668,0.0,49.31198411826835,0.0,0.0,0.0,126.12042556818433,49.34924897040858,49.3678813964787,49.31198411826835,12.43753247303448,19.267180169975628,0.0,2.8,8827.94522455731,-2068.3997699782094,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09638236788388838,0.0,0,1.2472883060597237,65.99961422222222,-66.57778860767418,0.20585278003406196,8.961101989053514,0.002790223435603743,-74.0667793297326,1.2250532679851533
2025-01-01 00:11:00,0.49960137544342226,0.32644343836230183,0.5230441176470587,0.008326689590723704,0.005440723972705031,0.008717401960784311,0.054361554642622434,0.4452398208007998,0.0,0.0,0.5230441176470587,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,On,10423.660208888889,19.444444444444457,0.6800000000000003,0.0,15.32891207189542,0.0,1,10423.660208888889,10423.660208888889,Off,0.0,0,80.34845812618221,51.666666666666686,46.10666666666668,0.0,49.29856378204448,0.0,0.0,0.0,125.5444658221597,49.33667269362412,49.35572714941394,49.29856378204448,12.43753247303448,19.39194624487151,0.0,2.8,8802.63767320808,-2089.9919043685977,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09665617839256405,0.0,0,1.2508316994525783,65.99961422222222,-70.29320556651626,0.20423394721517962,9.01803922219746,0.002789869176778244,-74.3363220488586,1.2245310573834745
2025-01-01 00:12:00,0.49960137544342226,0.32644343836230183,0.5230441176470587,0.008326689590723704,0.005440723972705031,0.008717401960784311,0.054361554642622434,0.4452398208007998,0.0,0.0,0.5230441176470587,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,On,10423.660208888889,19.444444444444457,0.6800000000000003,0.0,15.32891207189542,0.0,1,10423.660208888889,10423.660208888889,Off,0.0,0,79.98950423233597,51.666666666666686,46.10666666666668,0.0,49.28520522704197,0.0,0.0,0.0,124.98360036302496,49.32415384948111,49.34362816070069,49.28520522704197,12.43753247303448,19.513169786027465,0.0,2.8,8778.057103916655,-2111.0529605106512,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09692206346265578,0.0,0,1.2542725294089536,65.99961422222222,-73.8127187158871,0.20267389364272748,9.073628490446197,0.0027895134771131376,-74.59386925596415,1.2240241090798718
2025-01-01 00:13:00,0.49960137544342226,0.32644343836230183,0.5230441176470587,0.008326689590723704,0.005440723972705031,0.008717401960784311,0.054361554642622434,0.4452398208007998,0.0,0.0,0.5230441176470587,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,On,10423.660208888889,19.444444444444457,0.6800000000000003,0.0,15.32891207189542,0.0,1,10423.660208888889,10423.660208888889,Off,0.0,0,79.63979641458069,51.666666666666686,46.10666666666668,0.0,49.27190684280419,0.0,0.0,0.0,124.43718189778232,49.31169093283138,49.33158297784499,49.27190684280419,12.43753247303448,19.63100366950247,0.0,2.8,8754.174205959222,-2131.602459686487,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09718036952282184,0.0,0,1.2576152790767936,65.99961422222222,-77.1461174974846,0.2011694311828595,9.127968869350983,0.0027891563972545254,-74.83994049646633,1.2235317468009004
2025-01-01 00:14:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,79.29894564072423,51.666666666666686,46.10666666666668,0.0,49.2586670878967,0.0,0.0,0.0,123.90460256363161,49.29928250307248,49.31959021066039,49.2586670878967,12.43753247303448,19.745591431713162,0.0,2.8,-1692.699076412926,-2151.658894182989,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09743142177159447,0.0,0,1.2608641568640808,65.99961422222222,-80.30275648424347,0.19971760433206664,9.179740034976374,0.0027887979952893873,-75.07502411182953,1.2230533364354699
2025-01-01 00:15:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,79.66927488359256,51.666666666666686,46.10666666666668,0.0,49.24548448570364,0.0,0.0,0.0,124.48324200561338,49.28692718021587,49.30764852747198,49.24548448570364,12.43753247303448,19.595197334831163,0.0,2.8,-1660.9165626830363,-2125.3499974402175,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09710189286823367,0.0,0,1.256599709365076,65.99961422222222,-74.82913949712537,0.20156578377947723,9.110611508303638,0.0027884383268961433,-74.51009383469743,1.223681930022786
2025-01-01 00:16:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,80.02681119377726,51.666666666666686,46.10666666666668,0.0,49.23224063077135,0.0,0.0,0.0,125.04189249027698,49.27451415750811,49.29565092087649,49.23224063077135,12.43753247303448,19.449512952187725,0.0,2.8,-1631.0186927127388,-2099.983321617344,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09678246072133846,0.0,0,1.252465924419245,65.99961422222222,-70.29794534970173,0.2033738891460226,9.043184390581727,0.0027880815483310004,-73.96069077566015,1.2242914610226654
2025-01-01 00:17:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,80.37228404018803,51.666666666666686,46.10666666666668,0.0,49.2189376547098,0.0,0.0,0.0,125.5816938127938,49.262045428176386,49.28359931490969,49.2189376547098,12.43753247303448,19.308268430945454,0.0,2.8,-1602.1838207364285,-2075.501081929588,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09647255710970988,0.0,0,1.2484554486519794,65.99961422222222,-65.945313061147,0.2051437817170224,8.97733228951973,0.0027877275768039738,-73.42596563083883,1.2248830017667147
2025-01-01 00:18:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,80.70628810339879,51.666666666666686,46.10666666666668,0.0,49.20557756761319,0.0,0.0,0.0,126.10357516156061,49.24952287179159,49.2714955238808,49.20557756761319,12.43753247303448,19.171244035827307,0.0,2.8,-1574.4266610315044,-2051.855266499778,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09617172127425075,0.0,0,1.2445623193602826,65.99961422222222,-61.833968786032756,0.2068768296653326,8.913644171394962,0.0027873763341499866,-72.90522145617562,1.2254574204462942
2025-01-01 00:19:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,81.02936275268762,51.666666666666686,46.10666666666668,0.0,49.19216228050452,0.0,0.0,0.0,126.6083793010744,49.236948275269285,49.25934127265167,49.19216228050452,12.43753247303448,19.038240551543822,0.0,2.8,-1547.6887326543101,-2029.0023194381704,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09587953538729226,0.0,0,1.2407811294185906,65.99961422222222,-57.94898747044596,0.20857425870086463,8.851332224146494,0.0027870277460166626,-72.39782420504021,1.226015504040949
2025-01-01 00:20:00,0.49960137544342226,0.32644343836230183,0.0,0.008326689590723704,0.005440723972705031,0.0,0.054361554642622434,0.4452398208007998,0.0,0.0,0.0,0.0,0.32644343836230183,0,1,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.02105986842105263,0.0,On,0.03330168622156981,0,On,0.009981902984397264,0,On,0.3762630773048304,0.2821973079786227,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,10423.660208888889,Off,0.0,0,81.34200055260783,51.666666666666686,46.10666666666668,0.0,49.17869361454741,0.0,0.0,0.0,127.09687586344974,49.22432334148755,49.247138204957615,49.17869361454741,12.43753247303448,18.90907612121968,-0.03536832322477679,2.8,-1521.9197911118822,-2006.902482617912,-0.0,-0.0,539.2625742543064,0.0,1.0,0.09559561787228933,0.0,0,1.2371069408286681,65.99961422222222,-54.27988274827638,0.21023717809834108,8.790996246049069,0.0027866817415196955,-71.90319315206942,1.2265579709783032
