Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,3.816440113518274,1.631468837395371,0.0,3.816440113518274,1.631468837395371,0.0,0.18227852587402496,1.0083453494074075,0.5220062727435675,2.096309965493274,0.007499999999999999,0.0,0.0,0.2751988675963873,1.3540824697989835,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.012635921052631578,0.0,0.010329629068667006,0.0,0.15931297575272638,0.0,0.04414850687477912,0.0,0.29895564607733743,0.22421673455800298,0.05779795890181779,0.0,0.05312798350512073,0.0,0.0,0.0,1008.3453494074075,0.18333333333333332,33.814072705958935,51.66666666666668,46.10666666666668,0.0,51.56383601313958,0.23675510509333586,645.3451535162926,1008.3453494074075,33.814072705958935,50.119721198888435,51.56383601313958,49.397663791762874,12.43753247303448,5027.805897079002,21.111111111111143,2.4357222582185556,0.0,2.062827829068487,0.033482136424786695,2.676154636512841,4994.323760654214,6447.446085136866,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,10913.058964072658,21.125425429753005,0.0,1.2272884312858936,0.85,9.236100170605994,3192.744749847305,-348.7679006951358,-2676.142211659783,0.0,0.0,704.2991902012403,912.4341717883202,1.9980000000000002,0.10055175695747391,0.0,0.0,1.30124454669869,131.867229216,136.78187422684587,0.21728476850268263,10.377387321569904,0.003306632355188413,109.00899616606868,1.2169384483780517,0.7249112727551998,-360.7871896283856,12.019288933249776
2025-01-01 11:00:00,3.323401082600112,1.3509343788844272,0.0,3.323401082600112,1.3509343788844272,0.0,0.21417133558044693,0.9166775903703706,0.5389382203076036,1.653613936341691,0.0,0.0,0.0,0.28280529498308904,1.068129083901338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.012635921052631578,0.0,0.012271599333576405,0.0,0.18926381519423893,0.0,0.05833361408367554,0.0,0.30909754925960636,0.23182316194470473,0.0539447616416966,0.0,0.04958611793811268,0.0,0.0,0.0,916.6775903703705,0.16666666666666666,33.1779701762995,51.66666666666668,46.10666666666668,0.0,51.43373069167107,0.26590682947823946,724.2813214098603,916.6775903703705,33.1779701762995,49.565743722745125,51.43373069167107,48.63175023828216,12.43753247303448,4326.849116012485,21.111111111111143,2.647484377549873,0.0,1.627216863978249,0.026397072363442065,2.0618743980372605,4300.452043649043,6781.606230985651,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10953.05067822626,21.12684623740641,0.0,2.425024008228639,1.95,9.236100170605994,2868.324410915309,-441.9908263695013,-2412.8656813991633,0.0,0.0,766.4420383054022,1058.9243275333292,2.0985,0.09642072516983219,0.0,0.0,1.2477846893221434,138.50019044533335,187.8989379965855,0.21907704010669615,10.405958619734674,0.0033359219133844253,86.21343061414981,1.216340053465165,0.7249112727551998,-449.35986248068224,7.36903611118101
2025-01-01 12:00:00,2.984602211068899,1.1015324096917671,0.0,2.984602211068899,1.1015324096917671,0.0,0.24749540255644262,0.9166775903703706,0.5698511200009531,1.2505780981411332,0.0,0.0,0.0,0.29373875909534986,0.8077936505964174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.013162417763157892,0.0,0.014268660953518692,0.0,0.220064323839766,0.0,0.07466856162734382,0.0,0.32027669254006186,0.24020751940504634,0.0539447616416966,0.0,0.04958611793811268,0.0,0.0,0.0,916.6775903703705,0.16666666666666666,33.52293025754018,51.66666666666668,46.10666666666668,0.0,51.506964090835446,0.33444420278507475,911.3445942004018,916.6775903703705,33.52293025754018,49.88038167348157,51.506964090835446,49.06709046480464,12.43753247303448,3698.1128424271665,21.111111111111143,3.0068591072142286,0.0,1.230589888723521,0.01998820941761215,1.5355377243723205,3678.124633009554,7171.020137798837,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10984.249921514673,21.12847404281249,0.0,3.3322453141112165,3.05,9.236100170605994,2551.5131766243144,-263.4218824429841,-2233.996763772682,0.0,0.0,866.2292525744488,1127.0742101439598,2.649,0.09506965746249571,0.0,0.0,1.2303004648830234,174.83297807466667,221.1678453953816,0.22052535850582453,10.428786291072404,0.003360124278725847,66.9112459701846,1.21570517134033,0.7249112727551998,-267.5070286885488,4.085146245564754
2025-01-01 13:00:00,2.5462050546257884,0.8946039258439186,0.0,2.5462050546257884,0.8946039258439185,0.0,0.1540750339880413,0.9166775903703706,0.513514286229286,0.9619381440380906,0.0,0.0,0.0,0.27325326715616455,0.621350658687754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.014741907894736842,0.0,0.00848406867506517,0.0,0.13084905741823927,0.0,0.0456457171079238,0.0,0.2929627032878148,0.21972202746586106,0.0539447616416966,0.0,0.04958611793811268,0.0,0.0,0.0,916.6775903703705,0.16666666666666666,33.918461499525414,51.66666666666668,46.10666666666668,0.0,51.413051769541475,0.27981298953444445,758.0318709917502,916.6775903703705,33.918461499525414,50.22663806260938,51.413051769541475,49.63343120914333,12.43753247303448,3337.4248928616685,21.111111111111143,3.5552574878437624,0.0,0.9465512037503833,0.015386940287707372,1.1956053897293761,3322.0379525739613,8344.055761860856,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017.095367360853,21.124810773384908,0.0,4.6584146751856785,4.45,9.236100170605994,2258.49881245849,-196.1679506961936,-1956.1004102562204,0.0,0.0,629.3835497033709,1176.4939233330747,1.3005,0.09064291337588208,0.0,0.0,1.1730137821175215,85.83249829600001,247.7907801496707,0.2208692638260413,10.429777515425922,0.003366221289337145,-15.161561575180547,1.215144799565062,0.7249112727551998,-197.18756461526507,1.0196139190714488
2025-01-01 14:00:00,1.4994076531551126,0.8375721527620945,0.0,1.4994076531551126,0.8375721527620945,0.0,0.06700434895787409,0.0,0.5279806524117597,0.9044226517854789,0.0,0.0,0.0,0.2533728319409214,0.5841993208211732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.01579490131578947,0.0,0.003118170694861614,0.0,0.048091276947223004,0.0,0.012668701972762703,0.0,0.2664554563341573,0.1998415922506179,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,0.0,0.0,35.16957588957696,51.66666666666668,46.10666666666668,0.0,51.53582159792964,0.0,0.0,0.0,35.16957588957696,51.34107777043706,51.53582159792964,51.24370585669077,12.43753247303448,3244.351022285977,21.111111111111143,3.6496229829903304,0.0,0.8900336738581986,0.014388977927280184,1.1178906059854528,3229.962044358697,8487.838321693578,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11020.777006571714,21.121145220946072,0.0,5.175733604618592,4.7,9.236100170605994,2016.0626705905656,-446.2176612130553,-1880.6007694994976,0.0,0.0,398.8516115751412,1128.0950663343933,0.0,0.08869750618245852,0.0,0.0,1.147838185209539,0.0,253.46080622894468,0.21971690756340803,10.405787059951589,0.003349498276669483,-110.5409005997117,1.2145617525604455,0.7249112727551998,-445.265400900621,-0.9522603124343539
2025-01-01 15:00:00,1.8480716729275846,0.8744404743277436,0.0,1.8480716729275846,0.8744404743277437,0.0,0.09666655421204769,0.0,0.7975666966844324,0.9538384220311045,0.0,0.0,0.0,0.2583217192040814,0.6161187551236622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.018427384868421052,0.0,0.004764024926469224,0.0,0.0734751444171574,0.0,0.02422409377216141,0.0,0.27475337711965003,0.20606503283973748,0.2234854410870288,0.0,0.20542820288646685,0.0,0.0,0.0,0.0,0.0,34.666953670299534,51.66666666666668,46.10666666666668,0.0,51.30581386183943,0.07659834556641701,207.1044836117377,0.0,34.666953670299534,50.911272853791516,51.30581386183943,50.71400234976756,12.43753247303448,3208.7686617066097,21.111111111111143,3.4032191813674837,0.0,0.9386324176135318,0.015206004417572755,1.127270218685619,3193.5626572890374,7626.3214489038755,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11007.400908324444,21.12224647309524,0.0,4.793982657798819,4.15,9.236100170605994,1909.5594379122138,-604.8555060866942,-1970.4152291219618,0.0,0.0,469.22303529020894,853.1966287553729,0.35055000000000003,0.08977981901339444,0.0,0.0,1.16184444140726,23.136164765599997,201.9829700373567,0.21729333498619555,10.366104487109526,0.0033125796650540582,-101.44724117733944,1.2145842286107622,0.7249112727551998,-603.8264812325414,-1.0290248541527611
2025-01-01 16:00:00,2.650485685030545,1.06192631575055,0.0,2.650485685030545,1.06192631575055,0.0,0.10531811402466466,0.0,1.3083324414881008,1.2368351295177793,0.0,0.0,0.0,0.26300974593044907,0.7989165698201008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07477379512296368,0.056080346342222746,0.0,0.0,0.02316585526315789,0.0,0.005002295036986476,0.0,0.07714996372452029,0.0,0.025874864029218368,0.0,0.2759058661176352,0.20692939958822631,0.48550285477526944,0.0,0.44627506144301415,0.0,0.0,0.0,0.0,0.0,32.03408096765914,51.66666666666668,46.10666666666668,0.0,50.789161381796816,0.11589118323082151,311.21495852707216,0.0,32.03408096765914,48.58651751998253,50.789161381796816,47.485195589075396,12.43753247303448,3682.072852870848,21.111111111111143,3.0674993553191476,0.0,1.217182766324894,0.0196523631928853,1.5296408520691183,3662.4204896779625,7425.63605803551,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10978.223190562896,21.12276649921112,0.0,4.019064641805169,3.05,9.236100170605994,2025.8158079850077,-912.7331910459671,-2219.584379761204,0.0,0.0,488.99207416224743,304.4497151785381,0.4005,0.09426051642837917,0.0,0.0,1.2198293364809651,26.432845496000002,74.33526071311687,0.21546095014039457,10.33583953206996,0.0032846053912243297,-183.00945101965306,1.2146025594274872,0.7249112727551998,-913.6463203827182,0.9131293367510277
2025-01-01 17:00:00,2.9887970792445673,1.3237212036577233,0.0,2.988797079244567,1.3237212036577233,0.0,0.0806932634315583,0.0,1.2628932360781016,1.645210579734907,0.0,0.0,0.0,0.26102015189667904,1.0627010517610442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08157141286141492,0.06117855964606116,0.0,0.0,0.029483815789473684,0.0,0.003118170694861614,0.0,0.048091276947223004,0.0,0.012668701972762703,0.0,0.2664554563341573,0.1998415922506179,0.4700900657347847,0.0,0.432107599174982,0.0,0.0,0.0,0.0,0.0,31.625749616469232,51.66666666666668,46.10666666666668,0.0,50.56340581545487,0.0,0.0,0.0,31.625749616469232,48.216503922147666,50.56340581545487,47.04305297549407,12.43753247303448,4374.694424258971,21.111111111111143,2.6879121496372353,0.0,1.6189980938129764,0.02621248592193048,2.095436047856745,4348.48193833704,7211.949028728947,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10942.786603525039,21.121710851716024,0.0,2.877562680628121,1.95,9.236100170605994,2332.182610954013,-871.7850416841915,-2458.7035268858626,0.0,0.0,422.73695265650224,22.1011393505013,0.0,0.09836065872345864,0.0,0.0,1.2728894516256188,0.0,-6.545239075598025,0.21039222452557033,10.24803658207155,0.003208233926794848,-257.1912974736985,1.2140917265091717,0.7249112727551998,-876.8535365295123,5.068494845320958
2025-01-01 18:00:00,3.99132606475124,1.398343982053599,0.0,3.9913260647512394,1.398343982053599,0.0,0.2718740066429205,1.0083453494074075,1.001820678657101,1.7092860300438104,0.0,0.0,0.0,0.2942542781199518,1.104089703933647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497022173064055,0.06372766629798039,0.014519744577656524,0.0,0.03369578947368421,0.0,0.014502799212408478,0.0,0.22367541795682783,0.0,0.09209762434138705,0.0,0.30736881576262864,0.23052661182197146,0.2620174136882406,0.0,0.24084685855654733,0.0,0.0,0.0,1008.3453494074075,0.18333333333333332,33.87808641614001,51.66666666666668,46.10666666666668,0.0,51.139816286613936,0.11650720941435273,310.0984923081409,1008.3453494074075,33.87808641614001,50.18315555657309,51.13998972519756,49.704651752969056,12.43753247303448,4412.428587679711,21.111111111111143,2.6077258325701482,0.0,1.6820405894709252,0.027245440572885415,2.201666788824305,4385.183147106826,6965.334913747048,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10911.794577507038,21.129545591188275,0.0,2.1350904464323954,1.15,9.236100170605994,2651.3866542363335,-924.9050563836751,-2553.8915815245523,0.0,0.0,823.2305034575704,0.0,1.19955,0.09776343242273851,0.0,0.0,1.2651607207662887,79.16983724026666,-30.380855376395225,0.20631943521952695,10.182398617794624,0.003148932165761974,-168.41948173805002,1.2134923252860033,0.7249112727551998,-933.8382280251119,8.933171641436866
2025-01-01 19:00:00,4.514943492911869,1.5714636657683303,0.0,4.514943492911869,1.57146366576833,0.0,0.46511066158379566,1.0083453494074075,1.0993506402969737,1.9346368416236919,0.007499999999999999,0.0,0.0,0.31962421744422187,1.2496519483241082,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08157141286141492,0.06117855964606116,0.0,0.0,0.03580177631578947,0.0,0.026140847963106638,0.0,0.4031680373048996,0.0,0.22208618458312798,0.0,0.34459421039754773,0.2584456577981607,0.23504503286739234,0.0,0.216053799587491,0.0,0.0,0.0,1008.3453494074075,0.18333333333333332,33.26256099231468,51.66666666666668,46.10666666666668,0.0,51.28738107025346,0.34355445481753893,931.1328265886212,1008.3453494074075,33.26256099231468,49.66362553885048,51.28738107025346,48.85174777314899,12.43753247303448,4544.920057252761,21.111111111111143,2.3876288714178915,0.0,1.8300225356907434,0.029614305932948667,2.455692776948082,4515.305751319813,6596.416095507576,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,10855.31179739156,21.13830283590949,0.0,0.9145612593274376,-0.25000000000000006,9.236100170605994,2910.9130859022357,-1097.575407908694,-2833.7966251045564,0.0,0.0,1244.273968506058,0.0,2.3489999999999998,0.10071431291048004,0.0,0.0,1.3033481901732846,155.03309380800002,-44.48431475202673,0.2033276240218974,10.137817775898002,0.0031047210024598513,-127.11909251773321,1.21348856153383,0.7249112727551998,-1110.2018407946682,12.62643288597452
2025-01-01 20:00:00,3.6573961636454357,1.5999107533231982,0.0,3.6573961636454357,1.5999107533231984,0.0,0.5134373942150766,0.0,1.1685560392612249,1.9604027301691345,0.014999999999999998,0.0,0.0,0.32924068514922156,1.2662950681739769,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987200842680212,0.05990400632010157,0.0,0.0,0.036854769736842104,0.0,0.029019371263575178,0.0,0.44756325321465934,0.0,0.35242025487867157,0.0,0.35911557177216014,0.26933667882912005,0.19651306026618046,0.0,0.18063514391741048,0.0,0.0,0.0,0.0,0.0,34.88819528881045,51.66666666666668,46.10666666666668,0.0,51.77623600515694,0.0755130690603712,207.1044836117377,0.0,34.88819528881045,51.11248002188172,51.77623600515694,50.78060203024411,12.43753247303448,4553.038864348651,21.111111111111143,2.3544818979145887,0.0,1.8553211284337245,0.030081601735409934,2.494047134005851,4522.957262613241,6461.490452457235,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10842.215245922118,21.14322777810417,0.0,0.23085943041454102,-0.55,9.236100170605994,3116.541548042505,-730.1352828496919,-2895.2786231123764,0.0,0.0,1517.4047498899924,0.0,3.6015,0.10142167713494,0.0,0.0,1.3125022205697654,237.69761062133335,-58.62344308376271,0.20169915459804613,10.11361295623191,0.003080669895936677,-25.006765315108563,1.2134858522354541,0.7249112727551998,-745.1610169990679,15.025734149376007
2025-01-01 21:00:00,3.638736114692866,1.625089092295124,0.0,3.6387361146928656,1.625089092295124,0.0,0.4547097560015043,0.0,1.1615152920250724,2.007511066666289,0.014999999999999998,0.0,0.0,0.3239900447802133,1.2967240475149107,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781726039921893,0.058629452994141955,0.0,0.0,0.034222286184210526,0.0,0.025603707251535955,0.0,0.39488376256575786,0.0,0.4115408640848975,0.0,0.35381412238142856,0.26536059178607135,0.16568748218521098,0.0,0.15230021938134605,0.0,0.0,0.0,0.0,0.0,34.0953664346817,51.66666666666668,46.10666666666668,0.0,51.500924855471126,0.0,0.0,0.0,34.0953664346817,50.40660227518228,51.500924855471126,49.85944098503786,12.43753247303448,4657.864509433887,21.111111111111143,2.357461364029553,0.0,1.9017204657682727,0.03079060089801622,2.544201845470711,4627.07390853587,6483.515991511663,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10853.506128109402,21.14307937090045,0.0,0.5328577898565612,-0.3,9.236100170605994,3274.5486890563084,-777.7788449615932,-2873.105844979817,0.0,0.0,1560.5686797599863,0.0,4.35,0.10194703384695707,0.0,0.0,1.319300884036908,287.0983218666667,-70.77865515774813,0.20212157402918093,10.120612611789715,0.0030871250044747505,44.52139888164327,1.213481740866583,0.7249112727551998,-793.3400423365533,15.561197374960008
2025-01-01 22:00:00,3.93871774148169,1.9543319380892317,0.0,3.93871774148169,1.9543319380892314,0.0,0.4298403631679621,0.0,0.9629371625515272,2.5309402157622007,0.014999999999999998,0.0,0.0,0.3151310608643256,1.6348258772249058,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07477379512296368,0.056080346342222746,0.0,0.0,0.029483815789473684,0.0,0.024377924602054138,0.0,0.37597862277643423,0.0,0.36528090688132464,0.0,0.3454009526961373,0.2590507145221029,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,0.0,0.0,33.28191410811288,51.66666666666668,46.10666666666668,0.0,51.22543693005295,0.09046639623526904,244.50610194593295,0.0,33.28191410811288,49.6994966859385,51.22543693005295,48.93652656388129,12.43753247303448,5257.092810000578,21.111111111111143,2.1103927287510773,0.0,2.341495118275144,0.04034261881903277,3.0484824945534306,5216.750191181545,6038.8275447563365,-0.000897521331976189,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10777.039754533886,21.141048637000733,0.0,-0.654580804174011,-1.95,9.236100170605994,3397.28712177558,-1226.24062189741,-3306.171572747291,0.0,0.0,1520.9840230623245,0.0,4.997999999999999,0.10803660939546547,0.0,0.0,1.3981063391972544,329.86607188266663,-74.6181385400311,0.20321004814458535,10.137625996795032,0.0031034436366315743,57.748519060598575,1.213478173936856,0.7249112727551998,-1243.7946892266696,17.554067329259592
2025-01-01 23:00:00,5.1478201731984985,2.3070218485964777,0.0,5.1478201731984985,2.3070218485964777,0.0,0.26880450619778146,1.0083453494074075,0.7396105925659983,3.116059725027312,0.014999999999999998,0.0,0.0,0.28987110552392376,2.012775743072554,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.024745345394736842,0.0,0.014860893020122268,0.0,0.22919826778292235,0.0,0.17563427734966475,0.0,0.3168192255461066,0.23761441915957984,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,1008.3453494074075,0.18333333333333332,32.821134013895424,51.66666666666668,46.10666666666668,0.0,51.12062786157161,0.17676059249999274,477.01019203835546,1008.3453494074075,32.821134013895424,49.24989534639789,51.12062786157161,48.314529088811035,12.43753247303448,5983.164235062557,21.111111111111143,1.9387555925981899,0.0,2.735143314006144,0.05847496327321646,3.501710048193195,5924.68927178934,5753.14498906614,0.17244144774795137,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10725.692398001964,21.131590100378368,0.0,-2.0042354618200786,-3.05,9.236100170605994,3505.381115675189,-986.449801490493,-3537.8109574114114,0.0,0.0,1138.622317007117,0.0,4.997999999999999,0.11020623330933592,0.0,0.0,1.4261835341835636,329.86607188266663,-78.59447898307339,0.2041306386806078,10.146972735198318,0.003115754024093566,40.38861481211339,1.2135081691687744,0.7249112727551998,-1006.3102850676734,19.860483577180457
