Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 03:09:00,2.83088627094243,1.6711540342974391,0.0,0.0471814378490405,0.027852567238290653,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2047904940575824,0.0,0.0,0.0,0.2470000653111234,1.4241539689863159,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.80977930535583,51.666666666666686,46.10666666666668,0.0,50.782949136371144,0.0,0.0,0.0,31.80977930535583,48.37155316429148,50.782949136371144,47.16585517825165,12.43753247303448,HP On,5346.542173262017,21.111111111111143,2.4480560399177964,0.0,2.1696340421899594,0.035156451867623235,2.8827005397030745,5311.385721394394,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.622090276593,21.120969998752127,0,1.6852046079940806,1.1,9.236100170605994,3477.7588286876926,-541.329134959979,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-92.01545249324236,0.20396431440674231,10.151781150964691,0.0031020570013129346,120.88189623067612,1.2171069580107072,0.7249112727551998,-556.1630414356264,14.833906475647328
2025-01-01 03:10:00,2.830761780404328,1.6710736213537074,0.0,0.0471793630067388,0.02785122702256179,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2046660035194807,0.0,0.0,0.0,0.2470000653111234,1.4240735560425841,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.806638090289763,51.666666666666686,46.10666666666668,0.0,50.77969465623671,0.0,0.0,0.0,31.806638090289763,48.368874622675676,50.77969465623671,47.16346460589517,12.43753247303448,HP On,5346.314236641824,21.111111111111143,2.448090109104382,0.0,2.169511561034968,0.03515444248451335,2.882535383592905,5311.159794157311,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.691450101092,21.120969998752127,0,1.6843721920702668,1.1,9.236100170605994,3477.553660730993,-540.5407128717474,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.99268382974867,0.20400238836134255,10.152122413739658,0.003102638950023053,120.69997182746093,1.2171065309306086,0.7249112727551998,-555.3719352727501,14.83122240100273
2025-01-01 03:11:00,2.8306434827176585,1.670997208596828,0.0,0.04717739137862764,0.0278499534766138,0.0,0.06963683251050568,0.0,0.5564589443743418,2.204547705832811,0.0,0.0,0.0,0.2470000653111234,1.4239971432857048,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.80349718774841,51.666666666666686,46.10666666666668,0.0,50.776440550500546,0.0,0.0,0.0,31.80349718774841,48.36619634556581,50.776440550500546,47.161074243098454,12.43753247303448,HP On,5346.097635160742,21.111111111111143,2.448122484812121,0.0,2.169395173596462,0.03515253223634935,2.8823784411658915,5310.945102924393,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.713810729965,21.120969998752127,0,1.6836172579311517,1.1,9.236100170605994,3477.359037937558,-539.8258160130064,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.97070514210247,0.20404040495814166,10.153172146788922,0.0031032200231179826,120.51832115244179,1.2171061044938993,0.7249112727551998,-554.6544657566897,14.82864974368328
2025-01-01 03:12:00,2.8305312739948905,1.6709247289220857,0.0,0.047175521233248176,0.02784874548203476,0.0,0.06963683251050568,0.0,0.5564589443743418,2.204435497110043,0.0,0.0,0.0,0.2470000653111234,1.4239246636109621,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.800356597562992,51.666666666666686,46.10666666666668,0.0,50.773186819117164,0.0,0.0,0.0,31.800356597562992,48.36351833293556,50.773186819117164,47.15868408984477,12.43753247303448,HP On,5345.892179238062,21.111111111111143,2.448153195249141,0.0,2.16928477762849,0.03515071948155335,2.882229575035785,5310.741459756509,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.736064246254,21.120969998752127,0,1.6829304181744094,1.1,9.236100170605994,3477.174783494088,-539.1755200690923,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.9495036628922,0.2040783642836144,10.153510091872466,0.0031038002219145842,120.33694379395175,1.2171056786996093,0.7249112727551998,-554.0017113475982,14.826191278505917
2025-01-01 03:13:00,2.8304250466642236,1.6708561128449606,0.0,0.047173750777737056,0.027847601880749345,0.0,0.06963683251050568,0.0,0.5564589443743418,2.204329269779376,0.0,0.0,0.0,0.2470000653111234,1.4238560475338373,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.79721631984603,51.666666666666686,46.10666666666668,0.0,50.76993346204107,0.0,0.0,0.0,31.79721631984603,48.36084058475863,50.76993346204107,47.15629414611741,12.43753247303448,HP On,5345.697672498367,21.111111111111143,2.448182269649022,0.0,2.169180267260368,0.035149002519007995,2.8820886428928274,5310.548669979359,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.805084823374,21.120969998752127,0,1.6823034458769763,1.1,9.236100170605994,3477.0007140856933,-538.5820049352279,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.92906633159163,0.2041162664241051,10.153846416515776,0.003104379547727739,120.1558393409426,1.21710525354677,0.7249112727551998,-553.4058533945458,14.82384845931794
2025-01-01 03:14:00,2.8303246900576773,1.6707912888810004,0.0,0.04717207816762795,0.027846521481350004,0.0,0.06963683251050568,0.0,0.5564589443743418,2.20422891317283,0.0,0.0,0.0,0.2470000653111234,1.423791223569877,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.794076354513134,51.666666666666686,46.10666666666668,0.0,50.76668047922677,0.0,0.0,0.0,31.794076354513134,48.35816310100869,50.76668047922677,47.15390441189965,12.43753247303448,HP On,5345.513912851065,21.111111111111143,2.448209738108904,0.0,2.1690815335768807,0.03514737959594915,2.8819554982871414,5310.366533255115,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.827120231577,21.120969998752127,0,1.6817291294947843,1.1,9.236100170605994,3476.836641231549,-538.0384165992847,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.90937953843316,0.2041541114658275,10.154891017066044,0.003104958001870353,119.97500738298362,1.2171048290344146,0.7249112727551998,-552.8600382360474,14.821621636762714
2025-01-01 03:15:00,2.83023009109031,1.6707301839845483,0.0,0.047170501518171835,0.02784550306640914,0.0,0.06963683251050568,0.0,0.5564589443743418,2.204134314205463,0.0,0.0,0.0,0.2470000653111234,1.423730118673425,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.79093670153617,51.666666666666686,46.10666666666668,0.0,50.76342787062879,0.0,0.0,0.0,31.79093670153617,48.35548588165945,50.76342787062879,47.151514887174784,12.43753247303448,HP On,5345.340693736041,21.111111111111143,2.4482356314029152,0.0,2.168988465287014,0.035145848918448755,2.8818299915316548,5310.194844817593,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.895914181208,21.120969998752127,0,1.6812011460393574,1.1,9.236100170605994,3476.682372371682,-537.5387464246367,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.89042928327713,0.20419189949486538,10.155224042021977,0.0031055355856533587,119.79444751026091,1.2171044051615771,0.7249112727551998,-552.3582566704436,14.819510245806953
2025-01-01 03:16:00,2.8301411348538363,1.6706727239321841,0.0,0.04716901891423061,0.027844545398869734,0.0,0.06963683251050568,0.0,0.5564589443743418,2.204045357968989,0.0,0.0,0.0,0.2470000653111234,1.4236726586210608,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.787797360830776,51.666666666666686,46.10666666666668,0.0,50.76017563620165,0.0,0.0,0.0,31.787797360830776,48.3528089266846,50.76017563620165,47.149125571926085,12.43753247303448,HP On,5345.177805212112,21.111111111111143,2.448259980819154,0.0,2.1689009493077753,0.03514440866121413,2.88171197049061,5310.033396550898,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.917732275951,21.120969998752127,0,1.6807139502192616,1.1,9.236100170605994,3476.5377117758253,-537.0777256318679,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.87220135520445,0.20422963059717242,10.156265213879472,0.003106112300385719,119.61415931357641,1.217103981927294,0.7249112727551998,-551.8952385988532,14.817512966985326
2025-01-01 03:17:00,2.8300577050889153,1.6706188336277932,0.0,0.04716762841814859,0.027843647227129887,0.0,0.06963683251050568,0.0,0.5564589443743418,2.203961928204068,0.0,0.0,0.0,0.2470000653111234,1.4236187683166697,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.784658332368803,51.666666666666686,46.10666666666668,0.0,50.756923775899885,0.0,0.0,0.0,31.784658332368803,48.35013223605786,50.756923775899885,47.14673646613685,12.43753247303448,HP On,5345.0250348232885,21.111111111111143,2.448282818029906,0.0,2.1688188712284786,0.03514305697558879,2.8816012812069713,5309.8819778477,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10908.98630042088,21.120969998752127,0,1.680262677527548,1.1,9.236100170605994,3476.402461330693,-536.6507330571886,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.85468141151323,0.2042673048585725,10.15659495116181,0.0031066881473744315,119.43414238434656,1.2171035593306017,0.7249112727551998,-551.4663609220341,14.815627864845542
2025-01-01 03:18:00,2.8299796845718856,1.6705684373523693,0.0,0.0471663280761981,0.027842807289206153,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2038839076870382,0.0,0.0,0.0,0.2470000653111234,1.423568372041246,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.781519616262777,51.666666666666686,46.10666666666668,0.0,50.753672289678036,0.0,0.0,0.0,31.781519616262777,48.34745580975292,50.753672289678036,47.14434756979037,12.43753247303448,HP On,5344.882168308549,21.111111111111143,2.4483041749852075,0.0,2.168742115690989,0.035141791996049436,2.8814977684165273,5309.740376312499,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.007901993398,21.120969998752127,0,1.679843059512277,1.1,9.236100170605994,3476.2764212289235,-536.2537145091225,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.83785499854312,0.20430492236476006,10.157632706766366,0.003107263127924528,119.25439631460202,1.2171031373705397,0.7249112727551998,-551.0675670157214,14.813852506598863
2025-01-01 03:19:00,2.8299069554575627,1.6705214589854438,0.0,0.04716511592429271,0.027842024316424064,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2038111785727152,0.0,0.0,0.0,0.2470000653111234,1.4235213936743203,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.778381212259543,51.666666666666686,46.10666666666668,0.0,50.75042117749064,0.0,0.0,0.0,31.778381212259543,48.34477964774349,50.75042117749064,47.14195888286992,12.43753247303448,HP On,5344.748990231323,21.111111111111143,2.448324083818389,0.0,2.168670566726874,0.035140611845841434,2.881401276003934,5309.608378385481,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.029397811133,21.120969998752127,0,1.6794513496906578,1.1,9.236100170605994,3476.1593905790437,-535.8831122577645,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.82170757119698,0.2043424832012999,10.15795916833764,0.0031078372433390807,119.07492069698631,1.2171027160461472,0.7249112727551998,-550.6952963213761,14.812184063611502
2025-01-01 03:20:00,2.82983939959199,1.6704778222070997,0.0,0.04716398999319983,0.027841297036784996,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2037436227071425,0.0,0.0,0.0,0.2470000653111234,1.4234777568959764,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.77524312052786,51.666666666666686,46.10666666666668,0.0,50.74717043929224,0.0,0.0,0.0,31.77524312052786,48.34210375000329,50.74717043929224,47.13957040535881,12.43753247303448,HP On,5344.625284554027,21.111111111111143,2.448342576759821,0.0,2.168604108065061,0.035139514642081586,2.8813116474189764,5309.485769911945,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.097630991007,21.120969998752127,0,1.6790842587624197,1.1,9.236100170605994,3476.0511679472984,-535.5358033766653,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.80622452564627,0.20437998745362787,10.158284029996256,0.003108410494919203,118.89571512475513,1.2171022953564674,0.7249112727551998,-550.3464227746825,14.810619398017206
2025-01-01 03:21:00,2.8297768987963403,1.6704374506813569,0.0,0.047162948313272335,0.027840624178022615,0.0,0.06963683251050568,0.0,0.5564589443743418,2.203681121911493,0.0,0.0,0.0,0.2470000653111234,1.4234373853702333,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.772105340898978,51.666666666666686,46.10666666666668,0.0,50.7439200750374,0.0,0.0,0.0,31.772105340898978,48.339428116506014,50.7439200750374,47.137182137240316,12.43753247303448,HP On,5344.510835159766,21.111111111111143,2.4483596860585473,0.0,2.168542623411096,0.035138498500396714,2.8812287260545535,5309.3723366593695,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.118911459604,21.120969998752127,0,1.6787388979483586,1.1,9.236100170605994,3475.9515518433623,-535.2090458195529,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.79139123532201,0.2044174352070507,10.159316717847346,0.003108982883964054,118.71677919177532,1.217101875300542,0.7249112727551998,-550.0182009559936,14.809155136440749
2025-01-01 03:22:00,2.829719335120211,1.6704002682197805,0.0,0.047161988918670184,0.027840004470329676,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2036235582353636,0.0,0.0,0.0,0.2470000653111234,1.423400202908657,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.768967873401017,51.666666666666686,46.10666666666668,0.0,50.74067008468067,0.0,0.0,0.0,31.768967873401017,48.33675274722538,50.74067008468067,47.13479407849774,12.43753247303448,HP On,5344.405426317981,21.111111111111143,2.4483754439123153,0.0,2.168485996696283,0.0351375615390808,2.881152355584029,5309.267864778901,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.186920869013,21.120969998752127,0,1.678412729428707,1.1,9.236100170605994,3475.860341153546,-534.9004312556641,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.7771930833533,0.20445482654674635,10.159638321530466,0.0031095544117708406,118.53811249252374,1.2171014558774165,0.7249112727551998,-549.7082189882648,14.807787732600664
2025-01-01 03:23:00,2.82966659107032,1.6703661989292082,0.0,0.047161109851171994,0.027839436648820135,0.0,0.06963683251050568,0.0,0.5564589443743418,2.2035708141854724,0.0,0.0,0.0,0.2470000653111234,1.4233661336180847,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.765830718062094,51.666666666666686,46.10666666666668,0.0,50.73742046817663,0.0,0.0,0.0,31.765830718062094,48.33407764213513,50.73742046817663,47.13240622911437,12.43753247303448,HP On,5344.308843105031,21.111111111111143,2.4483898824043333,0.0,2.1684341123026356,0.03513670188283659,2.8810823802659513,5309.172141222194,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.207986771276,21.120969998752127,0,1.6781035229858186,1.1,9.236100170605994,3475.777335533047,-534.6078438111622,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.76361549090186,0.20449216155776415,10.16066762388515,0.0031101250796348205,118.35971462208678,1.2171010370861362,0.7249112727551998,-549.4143573314029,14.806513520240728
2025-01-01 03:24:00,2.8296185498147093,1.6703351673436506,0.0,0.04716030916357849,0.02783891945572751,0.0,0.06963683251050568,0.0,0.5564589443743418,2.203522772929862,0.0,0.0,0.0,0.2470000653111234,1.423335102032527,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.762693874685336,51.666666666666686,46.10666666666668,0.0,50.73417122547984,0.0,0.0,0.0,31.762693874685336,48.331402801208945,50.73417122547984,47.1300185890735,12.43753247303448,HP On,5344.220871779908,21.111111111111143,2.4484030334467466,0.0,2.1683868552637353,0.03513591766612637,2.8810186452162587,5309.084954113781,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.275773220807,21.120969998752127,0,1.6778093180690252,1.1,9.236100170605994,3475.7023357559688,-534.3294239719517,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.75064394285684,0.204529440325025,10.160985981427924,0.0031106948888493047,118.1815851761593,1.2171006189257492,0.7249112727551998,-549.1347527297066,14.805328757754953
2025-01-01 03:25:00,2.8295750953665464,1.6703070985430148,0.0,0.04715958492277577,0.02783845164238358,0.0,0.06963683251050568,0.0,0.5564589443743418,2.203479318481699,0.0,0.0,0.0,0.2470000653111234,1.4233070332318916,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.062877964080674,0.04715847306050549,On,0.0,0,Off,0.018427384868421052,0.0,On,0.003118170694861614,0.0,On,0.048091276947223004,0,On,0.012668701972762703,0,On,0.2664554563341573,0.1998415922506179,On,0.1117427205435144,0,On,0.10271410144323342,0,On,0,0,Off,Off,0.0,0.0,31.759557343439493,51.666666666666686,46.10666666666668,0.0,50.73092235654488,0.0,0.0,0.0,31.759557343439493,48.32872822442058,50.73092235654488,47.12763115835843,12.43753247303448,HP On,5344.141300122552,21.111111111111143,2.4484149287297132,0.0,2.1683441114455175,0.03513520703618149,2.8809609966533882,5309.00609308637,6896.59568243448,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,10909.296625336192,21.120969998752127,0,1.6775283905985061,1.1,9.236100170605994,3475.635144030221,-534.063536997515,-2565.752650369124,-0.0,-0.0,788.984758288042,0.0,6.0,0.09775075859150716,0.0,0,1.264996708179392,395.9976853333333,-91.73826401124894,0.20456666293332162,10.162011910542102,0.0031112638407056617,118.00372375104351,1.2171002013953036,0.7249112727551998,-548.867766663137,14.804229665621905
