Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.123508157199204,51.666666666666686,46.10666666666668,0.0,50.0083222958689,0.0,0.0,0.0,37.123508157199204,49.84035519135573,50.0083222958689,49.75637163909914,12.43753247303448,17.937820805019737,0.0,2.8,-753.8511176272838,-1023.4636080692188,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05187897571890262,0.0,0,0.9653863370191575,65.99961422222222,-42.83527472913235,0.2289371870698144,8.416084510101589,0.0028555666636183308,-27.04639291690834,1.2305994015232635
2025-01-01 00:11:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.21149488629087,51.666666666666686,46.10666666666668,0.0,50.00276703878151,0.0,0.0,0.0,37.21149488629087,49.835145218002936,50.00276703878151,49.751334307613654,12.43753247303448,17.856976419253645,0.0,2.8,-743.9414954426946,-1015.7057832426053,-0.0,-0.0,312.44776517106743,0.0,1.0,0.051762173375545416,0.0,0,0.9632128286789037,65.99961422222222,-40.68347737115674,0.23009062076988426,8.377832635927525,0.0028553814873445754,-26.83024159429022,1.2309414107634693
2025-01-01 00:12:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.29643454912231,51.666666666666686,46.10666666666668,0.0,49.99719878123945,0.0,0.0,0.0,37.29643454912231,49.829922896449865,49.99719878123945,49.74628495405508,12.43753247303448,17.778738606307268,0.0,2.8,-734.4458801685842,-1008.2201157018394,-0.0,-0.0,312.44776517106743,0.0,1.0,0.051649065033772326,0.0,0,0.9611080599120282,65.99961422222222,-38.67352963781201,0.23121274439470485,8.340965004908902,0.0028551978420148496,-26.620347143423693,1.2312725772738826
2025-01-01 00:13:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.37847677771264,51.666666666666686,46.10666666666668,0.0,49.99161797627871,0.0,0.0,0.0,37.37847677771264,49.824688654326735,49.99161797627871,49.741223993350744,12.43753247303448,17.702979186571184,0.0,2.8,-725.4190828575681,-1000.9922516707586,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05153947245755116,0.0,0,0.9590687140256349,65.99961422222222,-36.87459635787694,0.23230484905899945,8.3047776022835,0.0028550156823599565,-26.416410997348358,1.231593426200636
2025-01-01 00:14:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.45776537272607,51.666666666666686,46.10666666666668,0.0,49.986025054689605,0.0,0.0,0.0,37.45776537272607,49.81944289826416,49.986025054689605,49.73615182005143,12.43753247303448,17.62957497126272,0.0,2.8,-716.622383289331,-994.0085122583591,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05143322394185419,0.0,0,0.9570915958585728,65.99961422222222,-35.06163620203922,0.2333682049501142,8.269845312243005,0.0028548349653060375,-26.218145893485506,1.2319044632034752
2025-01-01 00:15:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.5344265783359,51.666666666666686,46.10666666666668,0.0,49.98042042588371,0.0,0.0,0.0,37.5344265783359,49.81418601471154,49.98042042588371,49.73106880912546,12.43753247303448,17.558417841252144,0.0,2.8,-708.114769293043,-987.2568319369731,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05133016897324671,0.0,0,0.9551739045919861,65.99961422222222,-33.30570252713732,0.2344039082021679,8.236110578301538,0.002854655649887434,-26.025299087371202,1.232206131597679
2025-01-01 00:16:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.60858245003494,51.666666666666686,46.10666666666668,0.0,49.97480448050359,0.0,0.0,0.0,37.60858245003494,49.80891837240098,49.97480448050359,49.725975318349676,12.43753247303448,17.489403259669718,0.0,2.8,-700.0631415860229,-980.7256449496734,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05123016167453664,0.0,0,0.9533129256802201,65.99961422222222,-31.78526180741677,0.2354130442900311,8.202888210862483,0.0028544776969952035,-25.837625975561103,1.2324988608378395
2025-01-01 00:17:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.6803556462628,51.666666666666686,46.10666666666668,0.0,49.96917759104564,0.0,0.0,0.0,37.6803556462628,49.803640322935095,49.96917759104564,49.720871688879825,12.43753247303448,17.422426154381633,0.0,2.8,-692.1782073305594,-974.4034849859287,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05113305487723045,0.0,0,0.9515059205485262,65.99961422222222,-30.222487515698184,0.23639674661711607,8.171383098851827,0.0028543010693138624,-25.654880659665046,1.2327830838859346
2025-01-01 00:18:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.74985056064448,51.666666666666686,46.10666666666668,0.0,49.96354011177065,0.0,0.0,0.0,37.74985056064448,49.79835220070243,49.96354011177065,49.715758245168324,12.43753247303448,17.35739713447375,0.0,2.8,-684.7073938537408,-968.2805035472563,-0.0,-0.0,312.44776517106743,0.0,1.0,0.051038723676992866,0.0,0,0.9497505649232066,65.99961422222222,-28.874655477551826,0.23735595176903976,8.140290580945564,0.0028541257313255074,-25.476853276061767,1.2330591683246046
2025-01-01 00:19:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.81717659566667,51.666666666666686,46.10666666666668,0.0,49.95789238141877,0.0,0.0,0.0,37.81717659566667,49.79305432544075,49.95789238141877,49.710635297451745,12.43753247303448,17.294222489299344,0.0,2.8,-677.3913337527316,-962.3465688768839,-0.0,-0.0,312.44776517106743,0.0,1.0,0.050947036481174844,0.0,0,0.9480444100715398,65.99961422222222,-27.492530046915064,0.2382916942340964,8.110189912221209,0.002853951649049371,-25.30332400310845,1.2333275010852154
2025-01-01 00:20:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.88242694808668,51.666666666666686,46.10666666666668,0.0,49.95223472246527,0.0,0.0,0.0,37.88242694808668,49.78774700153411,49.95223472246527,49.70550314106853,12.43753247303448,17.232822421592157,-0.044955356185671036,2.8,-670.4451352949894,-956.5929715774605,-0.0,-0.0,312.44776517106743,0.0,1.0,0.050857881496931795,0.0,0,0.9463853757040969,65.99961422222222,-26.299928888596305,0.2392048305480292,8.080416689661568,0.0028537787901083025,-25.134105037417136,1.233588410982178
2025-01-01 00:21:00,0.2604363385251773,0.18109182370991053,0.0,0.004340605642086288,0.003018197061831842,0.0,0.010889376651342533,0.0,0.24954696187383477,0.0,0.0,0.0,0.18109182370991053,0.0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.0077860689028045205,0,On,0.008091196927287315,0,On,0.19983125109045896,0.14987343831784417,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,4474.023582222222,Off,0.0,0.0,37.945699171938564,51.666666666666686,46.10666666666668,0.0,49.946567443529375,0.0,0.0,0.0,37.945699171938564,49.782430520287164,49.946567443529375,49.700362058666066,12.43753247303448,17.173113375823885,-0.10466440195394355,2.8,-663.6419325665904,-951.0107538314008,-0.0,-0.0,312.44776517106743,0.0,1.0,0.05077114112174397,0.0,0,0.9447712734225105,65.99961422222222,-25.078943906256995,0.24009630223919107,8.052171401251032,0.0028536071234978007,-24.968999940674514,1.2338422436466197
