occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.56,0.0322,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0289,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.565,0.0195,0.0677,0.0,0.0,0.0,0.0,0.0,0.153,0,0,0,0
1.0,0.579,0.0339,0.141,0.0,0.0,0.0,0.0,0.0,0.229,0,0,0,0
0.95,0.576,0.0303,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.7,0.566,0.0205,0.0682,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.45,0.579,0.0342,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.3,0.57,0.027,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.0732,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.605,0.0809,0.228,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.605,0.087,0.221,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.5,0.605,0.087,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.087,0.221,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.0879,0.22,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.0914,0.215,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.605,0.0914,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.0914,0.215,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.605,0.0936,0.215,0.0,0.0,0.0,0.0,0.2,0.0769,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.0,0.0,0.733,0.0769,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.103,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.608,0.11,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.614,0.11,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.597,0.0783,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.62,0.12,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.625,0.125,0.214,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.384,0,0,0,0
0.5,0.648,0.154,0.217,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.666,0.179,0.224,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.666,0.179,0.224,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.55,0.677,0.196,0.242,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.7,0.71,0.256,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.55,0.685,0.261,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.73,0.35,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.73,0.35,0.352,0.352,0.2,0.0,0.0,0.0,0.0769,0,0,0,0
0.75,0.728,0.378,0.369,0.388,1.0,0.228,0.2,0.0,0.0769,0,0,0,0
0.75,0.719,0.488,0.438,0.456,1.0,0.344,1.0,0.0,0.0,0,0,0,0
0.75,0.719,0.488,0.438,0.36,1.0,0.192,1.0,0.0,0.0,0,0,0,0
0.75,0.719,0.488,0.438,0.692,1.0,0.457,0.867,0.0,0.0769,0,0,0,0
0.8,0.714,0.511,0.463,0.0,1.0,0.106,0.0,0.0,0.0769,0,0,0,0
1.0,0.696,0.602,0.56,0.0,0.733,0.0563,0.0,0.0,0.154,0,0,0,0
1.0,0.696,0.602,0.56,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.696,0.602,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.687,0.596,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.649,0.571,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.649,0.571,0.657,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.649,0.571,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.526,0.619,0.0,0.0,0.0,0.0,0.0,0.0724,0,0,0,0
1.0,0.603,0.347,0.466,0.0,0.0,0.0,0.0,0.0,0.0483,0,0,0,0
1.0,0.603,0.347,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.603,0.347,0.466,0.0,0.0,0.0,0.0,0.0,0.0832,0,0,0,0
1.0,0.596,0.299,0.402,0.0,0.0,0.0,0.0,0.0,0.0555,0,0,0,0
1.0,0.566,0.0977,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0613,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0613,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0566,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0378,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0378,0.0678,0.0,0.0,0.0,0.0,0.0,0.189,0,0,0,0
1.0,0.561,0.0208,0.0518,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.158,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.105,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0194,0.0501,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.56,0.0196,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0196,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0196,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0211,0.0691,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
1.0,0.56,0.0213,0.072,0.0,0.0,0.0,0.0,1.0,0.28,0,0,0,0
1.0,0.56,0.0213,0.072,0.0,0.0,0.0,0.0,1.0,0.0769,0,0,0,0
1.0,0.56,0.0213,0.072,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.783,0.567,0.026,0.113,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.75,0.568,0.0268,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.568,0.0268,0.119,0.0,0.0,0.0,0.0,0.0,0.461,0,0,0,0
0.75,0.568,0.0268,0.119,0.0,0.0,0.0,0.0,0.867,0.0769,0,0,0,0
0.75,0.578,0.0358,0.138,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.75,0.595,0.0537,0.22,0.0,0.0,0.0,0.0,0.0,0.163,0,0,0,0
0.75,0.597,0.0563,0.233,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.75,0.597,0.0563,0.233,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.75,0.604,0.0829,0.237,0.0,0.0,0.0,0.0,0.0,0.326,0,0,0,0
0.75,0.605,0.087,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.605,0.087,0.238,0.0,0.0,0.0,0.0,0.0,0.384,0,0,0,0
0.533,0.586,0.0572,0.156,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.583,0.0635,0.143,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.583,0.0652,0.143,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.583,0.0652,0.143,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.5,0.583,0.0652,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.583,0.0738,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.583,0.0751,0.14,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.583,0.0751,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.583,0.0751,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.583,0.0803,0.136,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.583,0.0811,0.135,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.583,0.0811,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.583,0.0811,0.135,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.602,0.144,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.623,0.213,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.533,0.608,0.186,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.605,0.201,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.605,0.205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.623,0.285,0.284,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.75,0.626,0.298,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.533,0.621,0.234,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.5,0.64,0.234,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.663,0.242,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.712,0.34,0.3,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.75,0.719,0.355,0.312,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.75,0.719,0.355,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.533,0.68,0.294,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.723,0.4,0.339,0.0,0.0,0.0,0.0,0.0,0.11,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.867,0.234,0,0,0,0
0.75,0.72,0.531,0.427,0.0,0.0,0.0,0.0,1.0,0.181,0,0,0,0
0.75,0.719,0.548,0.438,0.0,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.75,0.719,0.548,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.719,0.548,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.738,0.812,0.692,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.497,0.867,0.0,0.0,0,0,0,0
1.0,0.662,0.629,0.667,0.0,0.0,0.238,1.0,0.0,0.0,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.401,0.2,0.0,0.0,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.0,0.0,0.0,0.202,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.597,0.302,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.257,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.154,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0341,0.0679,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0312,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.0256,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0268,0.119,0.0,0.0,0.0,0.0,0.0,0.384,0,0,0,0
1.0,0.568,0.0268,0.119,0.548,0.867,0.0,0.0,0.0,0.0769,0,0,0,0
1.0,0.568,0.0268,0.119,0.332,1.0,0.0,0.0,0.0,0.384,0,0,0,0
0.783,0.562,0.0193,0.0587,0.396,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.577,0.0347,0.129,0.0,1.0,0.0,0.0,0.867,0.0,0,0,0,0
0.783,0.579,0.0372,0.141,0.0,1.0,0.0,0.0,1.0,0.0769,0,0,0,0
0.75,0.579,0.0372,0.141,0.0,1.0,0.0,0.0,0.933,0.0,0,0,0,0
0.967,0.62,0.11,0.306,0.0,1.0,0.0,0.0,0.0,0.141,0,0,0,0
1.0,0.626,0.121,0.332,0.0,0.0667,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.626,0.121,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.626,0.121,0.332,0.0,0.0,0.0,0.0,0.0,0.101,0,0,0,0
1.0,0.626,0.154,0.33,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
1.0,0.626,0.159,0.329,0.0,0.0,0.0,0.0,0.0667,0.384,0,0,0,0
1.0,0.626,0.159,0.329,0.0,0.0,0.0,0.0,0.0,0.236,0,0,0,0
1.0,0.626,0.159,0.329,0.0,0.0,0.0,0.0,0.0,0.461,0,0,0,0
0.783,0.608,0.136,0.243,0.0,0.0,0.0,0.0,0.0,0.425,0,0,0,0
0.75,0.605,0.132,0.23,0.0,0.0,0.0,0.0,0.0,0.0271,0,0,0,0
0.75,0.605,0.132,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.605,0.132,0.23,0.0,0.0,0.0,0.0,0.0,0.307,0,0,0,0
0.533,0.605,0.143,0.222,0.0,0.0,0.0,0.0,0.0,0.384,0,0,0,0
0.283,0.586,0.0895,0.147,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.25,0.583,0.0811,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.583,0.0811,0.135,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.467,0.602,0.144,0.204,0.0,0.0,0.0,0.0,0.0,0.128,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.308,0,0,0,0
0.283,0.586,0.0951,0.143,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.25,0.583,0.0861,0.132,0.0,0.0,0.0,0.0,0.0,0.187,0,0,0,0
0.467,0.583,0.0975,0.131,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.283,0.583,0.0993,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.583,0.0993,0.131,0.0,0.0,0.0,0.0,0.0,0.553,0,0,0,0
0.25,0.583,0.0993,0.131,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.25,0.583,0.11,0.131,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.25,0.583,0.111,0.131,0.0,0.0,0.0,0.0,0.0,0.243,0,0,0,0
0.0333,0.564,0.0306,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.217,0.58,0.0989,0.12,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.25,0.59,0.12,0.131,0.0,0.0,0.0,0.0,0.0,0.384,0,0,0,0
0.25,0.591,0.121,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.591,0.121,0.131,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.467,0.616,0.211,0.202,0.0,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.283,0.605,0.14,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.467,0.638,0.221,0.204,0.0,0.0,0.0,0.0,0.0,0.504,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.679,0.329,0.287,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.533,0.669,0.256,0.234,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.5,0.666,0.243,0.224,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.5,0.666,0.243,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.717,0.712,0.34,0.3,0.0,0.0,0.0,0.0,0.867,0.0,0,0,0,0
0.75,0.729,0.41,0.347,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.779,0.534,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.787,0.551,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.773,0.702,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.725,0.568,0.0,0.0,0.0,0.0,0.0,0.231,0,0,0,0
1.0,0.771,0.725,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.771,0.725,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.745,0.835,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.662,0.629,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.649,0.594,0.657,0.0,0.0,0.0,0.0,0.0,0.28,0,0,0,0
1.0,0.597,0.302,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.154,0.207,0.0,0.0,0.0,0.0,0.0,0.0534,0,0,0,0
1.0,0.563,0.0341,0.0679,0.0,0.0,0.0,0.0,0.0,0.347,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
